group,ATF2,BATF,CEBPA,CEBPD,CTCF,DUX4,E2F2,E2F7,EBF1,EGR1,EGR2,ELK1,ELK3,EPAS1,ESRRA,ETV1,ETV5,FOS,FOSL2,FOXA1,FOXA2,FOXM1,GATA3,GLI2,GRHL2,HEY1,HINFP,HOXA6,IKZF1,KLF1,KLF4,MAFF,MAX,MEF2A,MEIS1,MITF,MXI1,MYBL2,NR2C2,NR2F2,ONECUT1,PGR,POU2F1,POU2F2,PRDM1,PRDM14,RARG,RELA,RUNX1,RUNX3,RXRG,SP1,SPDEF,SPI1,SREBF1,SRF,STAT5A,TAL1,TBP,TCF12,TCF4,TFAP2C,USF1,VDR,ZEB1,ZNF76
progressive,0.0696440799851755,-0.213833119658187,-0.357023464546986,-0.231068872026788,0.286870116360589,0.301394180904506,-0.139043446678855,0.165968522616144,0.177476661189193,-0.031217479347581,-0.0090411640398608,-0.28256448520481,0.033525720934934,-0.109691079444837,-0.211478580961632,0.218039542722819,-0.0129764183220241,-0.11090141815683,-0.259792921350208,0.0003637630008722,-0.0178772980246846,-0.0484135484797231,-0.027295452810904,0.0482878848976036,-0.336196379278864,0.155882366682868,-0.0188296956996956,0.0476198837505473,-0.27743211995614,0.164414262521508,0.210850263051035,-0.250381380436732,0.147138826916448,-0.0435126687770626,0.0440020953600544,0.189460998599747,-0.151490755181429,0.222378243242313,-0.0796508694455336,0.245989768935293,-0.113070768416577,-0.166259533016842,-0.323226574829583,0.0376593913993912,0.244997688023823,0.0604441829994795,-0.276757504936341,0.0638966245713941,0.0288166435418243,0.215288171661676,0.0930373478776319,-0.137925702185266,-0.103685682994074,0.0773492417309238,-0.0817606948505925,-0.0137634691784568,0.0849485815127819,-0.0351527336297443,0.204950688564161,0.128580299999221,-0.253258415079994,-0.269092026427051,0.0304172007456621,0.0234064956379426,0.0610989564010495,0.271816941997221
progressive,-0.19403565380825,-0.0943294248025036,-0.334848902527682,-0.362121441371037,0.262802560803355,0.243623270214945,0.0901404392487242,-0.140794117514122,0.359386474196345,-0.141127486952365,-0.303321518137697,-0.0214275580290043,0.206283180149151,-0.286189687497475,-0.214906863289695,0.350190071061156,0.319667846746713,-0.207382265555406,-0.229243479829947,0.0125009095662355,-0.438539894978695,-0.383722536739157,-0.21410569144485,0.373274325984178,-0.255174916503547,0.295025638143386,-0.416973273200583,0.15456526427201,-0.434670246194227,-0.0672716325693591,0.448456548234561,-0.381460704385263,-0.0103182214651131,0.153725409036478,-0.262418814083649,0.406034293237516,-0.0243588890176063,0.380063986070977,-0.337059936620045,0.449279236838434,-0.363690574410924,-0.210983282280968,-0.368907452963914,0.158893781330529,0.319704472012623,-0.0094056302289539,-0.194417482729868,0.108832094591775,-0.0512417874203049,0.352257457399227,0.215761125398664,0.220876641306407,-0.159151234029853,0.321374874146631,0.308556919813676,-0.186107616842188,0.263579970662143,-0.365931170659169,0.272759207165674,0.298979810370383,-0.319910237714718,-0.381889355645548,-0.164525605903815,-0.0739922987005799,0.29233580938709,0.176627753794588
progressive,0.740833556258683,0.59611369360347,-0.791252379337567,-0.650039466270986,-0.11750203849675,0.706119336614393,-0.207588725947552,0.168007069329934,0.583041702620098,-0.206563443341489,0.707392305866763,-0.659812769573183,-0.668959825577516,-0.656180515085908,-0.669601117023091,0.538456682508633,-0.654705949214303,0.7105667974307,0.128037288821134,-0.750119386335782,-0.30485230344227,0.470994490646183,-0.122732979374135,0.619895265587709,-0.527151698492644,-0.656764351495,-0.455746024762186,0.761781108169296,-0.751277180919625,0.163651145978548,0.625009771817698,-0.685129247817122,0.287736120479794,0.325528279507196,-0.69582455325739,0.665385693915524,-0.669085798264961,0.382695436016869,0.277828440431088,0.563308845939108,0.669677320545162,0.587982180568532,-0.749642950525586,0.57216649739674,0.6449667787397,0.679675933268931,-0.662186746161716,0.733091490092742,-0.662235318347163,0.645475734604535,-0.415018026768655,-0.33517355635639,-0.732508535668858,0.316112243213649,-0.581976982675398,-0.66905880951756,0.718763463973016,-0.662520879958309,0.327793834913946,0.403262373510366,-0.656596736505895,-0.480168976390521,-0.679090395888364,-0.661101551560375,-0.294591136321525,-0.702802051645094
progressive,0.0731981794759609,-0.0350048838082933,0.0773607030208018,0.11251891922403,-0.0684854632198843,-0.0574004330213807,-0.252741394391675,-0.095404318083541,0.0532424192528615,-0.0407728877236253,0.197640947294313,0.0262018004285215,-0.273743422721387,-0.264056423182581,-0.239031674373998,-0.0339946939122539,0.125069626727055,0.0704923136829983,0.0545682934914132,0.0765083552960186,-0.0813518550654217,0.103057408501304,0.213461242630501,0.0443852185572305,-0.0686613444964269,-0.160980975575991,0.130512926747231,0.191403926641534,-0.119937501273069,-0.226250968278571,0.170519152496184,-0.0067150569428689,-0.110696969590102,0.042896992371101,-0.271885394876886,0.184607693724876,-0.191512161273252,0.143203437316226,-0.0434607144113016,0.212478111392391,-0.189261782888772,0.174605009843557,-0.349403940068944,0.0125236488450954,-0.226972532490028,0.0122485524894775,-0.107012482335351,-0.0593847346028867,-0.108541296508375,0.171335422010394,-0.135577405556393,0.117339870111825,0.07797403260054,0.137660922216974,0.0676240959424579,-0.0162487240867406,0.0064985876794319,-0.113677931738682,0.0955847091364052,-0.150125943969889,0.0049111464142271,0.116839284940127,-0.0733920998577899,-0.0474789251138511,-0.178248909111414,-0.144209117435944
progressive,0.316723717762458,0.0927498784670304,-0.450531108220063,0.241396140031053,0.0916008070061863,0.0576398018651697,-0.371253102052584,-0.283915746397667,-0.110501051379381,0.0079682162336465,-0.277033204578749,0.0561143104430146,-0.0225574614709845,-0.337458514157621,-0.230289770014688,0.295370800167669,-0.0716069635874989,-0.116175087006721,-0.275547336310417,-0.169935782112697,-0.312563286611126,0.201757136947314,0.0852769516561615,-0.233526981681962,-0.299638213834321,0.0366276433932514,0.0100801303323704,0.216560347215292,-0.113349956139198,-0.145615090296624,0.10077752943141,-0.124313682801803,0.171033343473572,-0.163283054585947,-0.188011864886389,0.181802916682449,-0.0958087859421051,0.0381016247154377,-0.0790719657676034,0.0379906798847355,0.191276812761339,-0.222155136534988,0.265974382346971,0.181684047220982,-0.285857280934956,-0.142774110167571,0.0346187494944654,0.103281712752974,-0.127760897184336,-0.072110177641041,0.340806670655597,-0.0304820922354266,-0.339261367656531,0.134900989503098,-0.0828084291730378,0.0664163304367893,0.0063040437731137,-0.0312745553118708,0.0099176754016993,0.372845952836237,0.242390681191991,0.0439460399042137,0.13217491652013,-0.105068716990356,0.12436123058639,0.136985167394146
stable,0.388333112895178,0.363170468689692,-0.174974860156786,-0.491899463893356,0.213220237541437,-0.368842935417414,-0.314895665980718,-0.269266264894677,0.455747066205055,-0.0735470525287885,-0.0684360963864996,-0.0429545064641948,-0.23986914832277,-0.174149658085151,-0.548215743420312,0.551443421107504,0.223676589072478,-0.235290992234318,-0.484646473372852,-0.501210704599245,-0.335772255166581,0.187074814384408,-0.203738780098963,-0.0690260165545587,-0.473330912536735,-0.0513332266962806,-0.272870188982291,0.158387094721056,-0.37360641588067,-0.655169395438576,0.561383404398389,-0.146797429564427,0.4054091981272,0.34312991573833,-0.445958941763677,0.332687949567983,-0.152482295389651,0.152456473968153,0.228882524709227,0.529269380728632,-0.0548593253806402,0.236735788042307,-0.235804892692934,0.245565811347559,0.42842312688737,0.281919604085583,-0.255436034667545,0.0678577326588309,-0.547865559200562,0.361968177560524,-0.0343619920848847,0.0851743363064806,-0.424443799056445,0.079210851926217,-0.126006069126444,-0.120743013375474,0.432091213295069,-0.313156903220297,0.265572537634861,0.0470800353040182,-0.251041999158023,0.0885314220501291,0.0313035680975784,-0.331900065168443,0.181158338233025,-0.333232546821386
stable,-0.139274653039336,-0.171439886358718,-0.073987607216521,-0.663935166263086,0.564812046404782,-0.490482213466599,-0.119017959870658,-0.664078461293588,0.515003667795388,0.512096003546186,0.244598123779751,-0.358592198250441,-0.589906533280881,-0.430563344811168,-0.568174831018625,0.305594287721136,0.447994720411406,-0.535870434760249,-0.564229273927489,-0.557569523014532,-0.449201438706372,0.316477036155037,0.606826267407638,0.623814476193667,-0.36117785451143,-0.221985105428766,-0.35636145913503,0.552068085896023,0.535306699418831,-0.630904407347522,0.61802305479613,-0.644608783982445,0.662555637998277,-0.193226043684059,-0.674901589550019,0.429033142781022,-0.399582841156943,0.387435672721664,0.430229973571309,0.547354697657924,-0.363118314198419,-0.447928902096675,-0.524232989327393,0.677027845780162,0.0894218544462337,0.527206324316629,0.37885553228047,0.51539606891393,-0.584175027210206,0.666650835831873,0.156614237178222,-0.600258455530729,-0.508793429408599,-0.390691760829789,-0.538309696922105,-0.700826479244484,0.33858298784814,-0.483419731206331,0.64780126739629,0.346779581652594,0.337409916584022,-0.521106914527066,-0.556195159864108,-0.445636034033951,0.599861774745983,0.30400180916898
stable,0.188759597697334,-0.145473205106122,-0.416815239053148,-0.679573953314231,-0.481576070224165,0.560135468270953,0.665459886229626,-0.443994442794813,0.653720846009854,0.653799464474385,0.311178502572849,-0.570458965588895,-0.463935154188315,-0.608507274686939,-0.71203716974342,0.738332480252011,-0.26735419957354,0.658908227777855,-0.433081306992894,-0.714302069176868,0.225788124728051,-0.686341761225924,0.133866512810648,0.690897526765832,-0.05292249151987,-0.251121436714394,-0.656178904647279,0.577123368666366,0.39554129808491,-0.485859596237745,0.515094323867634,-0.124046902374705,0.621662217031289,0.0420598521729757,-0.652486454008672,0.673491080550112,-0.582886481866198,0.66351223180122,0.609750236716565,0.670236573760266,-0.430418286118307,-0.543903423857306,-0.679247317200174,0.569582102858197,0.358758479414618,0.643449025450255,-0.455584713478897,0.208538710171249,-0.633037415923698,0.690738647675632,0.663645657393765,-0.517017037973741,-0.705403197964556,0.623360416919171,0.668015550819751,0.0420940296516814,0.651661319353854,0.371471731730109,0.684401239934967,0.655344994693874,-0.519708026905227,-0.0217600719829216,-0.413780525268252,-0.664832580674523,0.711673892908949,-0.389116086040843
stable,0.535211787942009,-0.334172215087225,-0.672300403322728,-0.377078250394263,0.680571857597565,-0.216288430803862,-0.525997280809202,0.117980167649959,0.126888256821098,0.207960324088187,-0.0193167505918328,-0.457859881130592,0.502971799206094,-0.583442855819155,-0.696379867715999,0.461345119499714,0.332263745263634,-0.391583650198332,-0.179820042422501,-0.630733641612728,-0.664463317413061,-0.408989704451432,0.763526715546939,-0.507963646154712,-0.32392673248739,-0.591110231796879,-0.579436810819236,0.523721683377733,0.0350483665018347,-0.638712185451092,0.679079548193092,-0.65813145469569,0.644951870441579,-0.685105784598622,-0.639625304049929,0.635799408864065,-0.673943027238351,0.351748325619068,0.653804692559078,0.654488826445078,-0.553073931452442,0.112822816409111,-0.485092387833781,0.663275644758143,-0.675158110768574,0.560600047413928,-0.0149830120411091,-0.0326202280440744,-0.590171335100507,0.683682002382412,0.657779269478322,-0.664483455005568,-0.274380437376742,0.734712937789822,0.0946075970752529,-0.603896217651979,0.413234629787042,-0.623559562434268,0.536661100865182,0.492014672888725,-0.283835408144897,-0.740323805426062,0.0525406611081056,-0.664990853067399,0.751410564402815,-0.245735577901739
stable,-0.16818165751748,0.55691846820724,-0.654010596941011,-0.480323003441837,-0.0804111328323489,0.503203323731839,-0.590546950434199,0.547257014010993,0.591502765607046,0.388628161303363,-0.474673876979449,-0.0178293001446572,-0.310388839876849,-0.236070093060642,-0.441926139187886,0.507144858263143,0.303011696254242,-0.021913597403166,-0.630009348631119,-0.698187480225214,-0.606224971340529,0.38996168280766,-0.526552354908234,-0.578391051762473,-0.672809400370188,0.645624917527945,-0.26310871196288,-0.339550399348718,-0.591656756863356,-0.649576076512769,0.547441696580193,-0.55526455933912,0.69482373372019,0.46877686736975,-0.709982461889963,0.541615373234676,-0.481886228570129,0.588069723036682,0.506225829890415,-0.261551903136933,0.426453119141518,0.423569739805483,-0.653116164393943,-0.0003397432092342,0.309442114465659,0.473890232586226,0.0576079151088745,0.323549531495999,-0.636793305101814,0.310166301123807,-0.391320014014362,0.453532481563654,-0.541870955944802,-0.453037463837641,0.477390753269598,-0.488461334399455,0.475896289514783,-0.630168045175816,0.682874760799131,-0.24486908928318,-0.31964424907295,-0.525327268913589,-0.633096873320137,-0.598413444049081,0.411354811152172,0.215637592115737
