group,ARNT,ASCL1,ATF3,BACH2,BARX2,BATF,CTCF,E2F1,E2F2,E2F3,E2F6,EGR2,EHF,ESR2,ETV5,FOSL1,FOXA2,FOXH1,FOXO3,GLIS1,GMEB2,GTF2I,HNF1B,HNF4G,HOXA4,HOXB13,HOXC6,IRF1,IRF4,JUND,KLF1,KLF10,KLF3,KMT2A,MAF,MEF2C,MEIS1,MNT,MZF1,NFAT5,NFATC1,NFYB,NKX2-1,NR2F2,NR3C1,NR5A2,REST,RFX2,RUNX1,SETDB1,SOX17,SPDEF,STAT1,STAT4,TCF12,TCF3,TCF7L2,TFAP2A,TFAP4,TFDP1,TP63,USF1,YY1,ZFP42,ZKSCAN1,ZNF384,ZNF76
progressive,0.146452159897703,-0.0439056986523585,0.0614160659639176,-0.168627965250084,0.0898479508574867,0.0801177505498092,0.311905497550823,0.270322534813225,-0.041995597771166,-0.285916145839824,0.165313574174008,0.207728462382509,0.28817898312068,0.0751927517620655,-0.18449444783114,-0.0434664420037219,0.11137152664068,0.0711329554640606,-0.129341116812178,0.119943686692861,-0.0976081516500667,-0.200826808675901,0.185233197649301,0.160461784827704,-0.126046691947403,0.0931024432996579,0.266668718145021,0.189219784505867,-0.171642863156636,0.245611020625533,-0.0983069690456249,0.0744074141175334,-0.0577356276806442,0.079478831788156,0.197226235237834,-0.0779414335179279,0.0700481246500035,-0.0833123443580754,0.0573828912809815,0.150665030482354,-0.0675789698523644,-0.0037203707058766,-0.372762509598294,-0.0602580257084211,0.0658685310841886,0.102386731554932,0.122279733415156,0.0227481700763622,0.215135926775426,0.133447500936553,-0.0824072094457333,0.0929094365904085,0.0093841193117819,-0.205405726467749,-0.248053553808103,0.177086983438223,-0.255960173483562,-0.138152871399978,-0.245830648949851,0.0769031905302414,0.0154671583550222,0.291280401276205,0.120422875764101,0.0854420735635862,-0.0266815137027899,0.0999575091798958,0.141440640860986
progressive,-0.394744275604145,-0.01522056436457,-0.449852920337019,-0.316638643963772,0.410927438026533,0.0346340560980705,-0.14816545063436,-0.377737043822154,-0.378085929171784,-0.248793496674153,-0.298232531042148,0.243081739717219,0.358597081589543,0.20673735986122,-0.321112297740495,-0.0171469834839936,0.285091449424843,-0.321165498405242,-0.221834212688844,-0.313584333120816,0.0049626671372131,-0.34576095126274,0.0651525162974535,0.344660153776957,0.0995412190203491,-0.331298978516545,0.43529781114856,-0.123961406027405,-0.0935439847562961,0.414557454383056,0.0301599319352758,-0.280991470343747,0.231779209101081,-0.34814449156697,-0.448176323260454,0.17703017452028,0.084469061461507,-0.355259222022363,-0.270249028423584,0.280344454301659,-0.0423052532766844,0.222838251759608,-0.419288221186754,-0.251719721389693,-0.352694583080399,-0.134244939295688,0.437826277401585,-0.0240303780691586,-0.31962310247503,-0.275288133297503,-0.417286540295805,0.190777489707228,-0.264489009855659,0.219911462580782,-0.420999250523792,0.357000403106618,-0.0378223799329498,-0.409862436920832,0.126974699204879,0.136254193402398,0.161557718414134,0.439874573552274,0.392046423326579,-0.0005710016528466,-0.345572420525067,-0.153551371159193,-0.271757791749645
progressive,0.438386296717036,0.482914966488158,0.0443212846046287,-0.208461780728921,0.344118445919244,-0.151895727094842,0.413964261784565,-0.247646777201302,0.206812994129013,-0.104714414349612,0.402057955755249,-0.081455608348635,0.266335732700746,0.0968050159309871,0.149700473381226,-0.278793470051983,-0.40298833426896,-0.318615224122303,-0.134083289081582,-0.188353124838579,0.114838001209869,-0.19608531491875,0.281985544353604,0.335948483411544,0.353654790947956,-0.151482232550733,0.359911145926552,0.389127620729557,-0.415828808283905,0.396728568765637,0.458409474752483,0.130745572742583,0.443783136306786,-0.443464328034333,-0.214917790351299,-0.241063251848886,0.0249588136296418,-0.23091179973846,0.439997011755741,-0.357313298716379,-0.408963485168102,-0.216871414703856,-0.352517949372585,0.288259078271561,-0.522155567145148,-0.269678362721665,0.163724791054898,-0.0898564886434392,0.0459199617542085,0.146763190539792,-0.29082284549762,0.0305241836671542,-0.0798338533150751,-0.432444038434142,-0.287091251447474,0.388327574786676,-0.0016103360915138,-0.292108474372062,-0.40263226285598,0.477387023801622,0.127697649952719,0.127953931938527,0.200494201284783,0.375064751494907,-0.198679044236106,-0.0229560903526019,-0.122168279898427
progressive,0.138097486078775,-0.0120410991691113,0.416719661785054,-0.245676390479683,0.0201588972575962,-0.214972491584873,0.20888866295063,-0.19550966387384,-0.436060451328833,0.12863274821837,0.003769623388528,0.055414367797787,-0.23656420732468,-0.312209791293991,0.438144140036401,-0.262856652469845,-0.0395765256474243,0.106634238587715,0.0346362398396771,-0.261365074870068,0.251475463390332,0.0651277019248215,-0.254892532073458,0.225250817226975,0.405754306460631,-0.541121753538602,0.124935443743771,0.441543128991045,0.234932511829166,-0.0393188895165537,-0.0100342493075927,0.0981322462689847,0.0373165595871557,-0.125907229149686,-0.122015567593904,-0.297230736246531,-0.0923196135619738,0.17204217630401,0.114729437015598,-0.313864086450108,-0.289772848247644,0.443902533557965,0.140547289288106,0.151670842236749,0.148163374911212,-0.559789073196421,0.186221203366136,-0.408163430280877,0.0235126868910349,-0.160218033876685,0.323961614807388,0.0592924695572079,0.489739165192334,-0.175174489263542,-0.217250537373624,0.415892514206996,0.156529769266326,-0.0991989502494315,0.0393098496523126,-0.0478254017674049,-0.0809971836000279,-0.22058624727858,0.458384396072167,0.423458880576775,-0.0954022072681802,-0.351013408548804,0.234403679771063
progressive,-0.138329934000364,0.176615893294776,0.110286180638488,0.0154996577639997,0.209836893273295,0.0385345954603553,-0.281091206119542,-0.0199470369257787,0.21089159184818,0.046916040409064,-0.0989291222199505,0.0425408459406232,-0.404659370332252,0.16816627391347,0.0208453353317647,0.0596967413906596,0.180979056980994,-0.0018808122875332,-0.0086621632005793,-0.0238369898445574,0.01160569458448,-0.033521769534094,-0.0342155446422886,-0.155289326674091,0.0770812217029336,-0.0175970241315474,0.0481070878491437,-0.177442007007424,-0.0136709788660996,0.135867633905384,0.0101339288925297,-0.0715310208373771,-0.182478894498132,-0.0238650616697444,0.11172586424451,0.407743260842088,0.242977688036993,0.0330004356377629,0.343133950043692,0.0709776048551179,0.0624237186945457,-0.263069094349448,-0.299037122935557,0.102377946457218,-0.138113379920349,0.287339192354034,0.167099544556362,0.0825231455284827,-0.0678415809556489,-0.0508621369782169,0.18310850543447,-0.0977019824332017,-0.0479145953335753,0.0913778012446306,0.0474494050876182,-0.0508059933278427,0.0800488146512802,-0.210787325068914,0.0752084299368824,-0.038867447101859,0.147369061710598,0.230345366702815,-0.138534457298155,-0.0645772287124676,0.168819946414255,-0.0369866348143258,-0.221117756737753
stable,0.0058579136741099,0.161797149085483,-0.194057914207804,-0.200387910367159,0.344270736424549,0.0671635824460674,0.336143062748633,-0.353095731787105,-0.0035051867337995,-0.0996564250367791,-0.0344882852094111,0.0254844056235007,-0.0221654860207849,-0.160499209700335,-0.0436645133298656,-0.0172345508762206,-0.240845760601184,0.340730934746311,0.0584001314864715,-0.133257369458964,-0.130734291000135,-0.220347419867672,-0.16789754891757,0.227368262540495,0.302651712145289,-0.146078272856801,0.130029525890128,0.351710831431403,0.284210661011622,0.196184675759074,-0.292539730727905,-0.0312851320205235,0.19534641315356,-0.267079470843619,0.0260452645484145,-0.0633542441200563,-0.143668177092492,0.0514619531739675,-0.0957730155709219,-0.152305029339214,0.132344188494684,-0.196209789748482,-0.170176628327494,0.351907870345895,0.128707319734491,-0.133762251419533,0.203006300954467,0.0521201212433851,-0.251642234390136,-0.142375563083412,-0.112903661098192,-0.448047489646546,0.205020140326854,-0.0254919700781419,-0.161803442711744,0.162592869198095,-0.162046231447907,-0.270893529389326,0.0369260366198881,-0.287189240671123,0.232132477104768,0.223816902375565,0.114352647513614,0.263918254991262,0.060179775343168,0.0197945438736986,-0.352371601673217
stable,0.138630123407555,0.116463366448446,0.0381161959593313,-0.0415916875685666,0.0406138146723434,-0.143147666871179,0.063597327050332,-0.263253003061642,-0.0515319807294279,-0.182107719340773,0.0162898406205616,0.07217095088859,0.0519565148587308,0.0332795445900265,-0.0685492325115625,-0.101512647337818,-0.175078410990063,-0.277153629334724,-0.01091831496418,-0.13391289552885,0.147268670739456,-0.195880881140097,-0.156132663413961,-0.0243448210451535,0.20447788339235,0.032840566472459,0.284259475932526,0.0838920240046718,-0.0070963165436897,0.130075410770427,-0.1160800795846,0.0406048802466127,0.129119725031435,-0.0964021558198683,0.0442672502607148,-0.0727192268142628,-0.019937468832208,-0.203082028279027,-0.113070816091411,-0.0016993277739757,-0.133604508934046,0.139997537265636,0.0070376471480582,-0.117971795325976,0.039271566113404,-0.103795690926199,0.100938908298813,-0.261697072820644,-0.0052206827686285,0.0319154066880469,-0.190115198401897,0.119021441442236,-0.180564595109989,0.24388227463495,-0.167572153212431,0.2038094394406,0.246905386488022,0.0411410946975492,0.047884501424877,0.0176094553009833,0.13925329960227,0.0289378604062016,0.221500346922828,-0.12933683157669,-0.150819807153211,0.0383519158915258,-0.0956034181595453
stable,-0.0982299080323171,0.145880259535677,0.0375580119995785,-0.133674681767978,0.0227107579032797,0.210717518113282,-0.0255741201936509,0.0916063139067216,0.112872746392477,-0.108349951856385,-0.0067388831615922,0.0320464970459954,0.144270993183461,0.0802946759134558,0.243268449666308,-0.113469340169032,-0.0124847797487664,-0.0136478472059811,-0.0945709845742436,-0.147995862175723,0.0393168508416516,0.219892531078752,0.159765829341518,-0.120373678260127,0.00560480501169,-0.0440403089517657,0.280157137623645,0.10447910833794,-0.0689533804196238,0.174248763916129,-0.115831403320716,-0.145335270838097,0.0898684974523982,-0.0389233878142086,0.0492943639047659,-0.0120213106281325,-0.0580538120659414,-0.145651686043445,-0.369484244342136,0.0069515742141799,-0.101416932854864,-0.25457546170628,-0.156483304283178,0.0142366796608977,-0.0699905705477454,-0.0586826333171153,0.0267389866327024,0.0460897604596994,0.0241007540693332,-0.0129615099355114,-0.0739174909000172,-0.1487432106302,0.0540029675648564,-0.0476780044241653,-0.007520720667854,0.121152328998564,0.0028391017353152,0.0076767694923239,0.0039387422329134,0.0874350918210159,-0.193699252736364,-0.0234668442695352,0.0342028594745144,0.0403538867713301,0.0097620464385499,0.406042279437874,-0.0508627162700653
stable,0.0569000083192455,0.0149669398200987,-0.116122526701159,0.113981777432835,0.0236677457052609,-0.226054719274629,0.277053504249331,-0.0158742059685059,-0.186534942020915,-0.112435818536835,-0.0033608880504449,0.242920722066641,0.209867442243594,0.405063653208325,-0.145257383111415,0.0716243689132679,-0.0276086907885302,0.145499019800621,-0.151694413863086,0.186416529625691,0.195391266489666,-0.0062439595148841,-0.145850586053219,0.115317451392367,0.0439998038195547,-0.0968167424169402,0.226394677441562,0.0175625375391161,-0.118444540691789,0.161898318020256,-0.259312182348092,-0.0983005434867093,0.111773909617911,0.163860580569678,-0.0481786154445493,0.154017221568976,-0.0447308155732279,-0.0864056785771339,-0.147017198662552,-0.0935019890659331,-0.233627457347731,0.0811630900760694,0.0865638263425187,0.0305154248891327,-0.100089032001583,-0.151358424272449,0.235109224522148,-0.156431752994501,-0.0001869695507325,-0.129075017193546,-0.0697065048111535,-0.249161357898878,0.0273839205485809,0.0914538068397077,-0.115387744800005,0.117743342867538,0.0271620771336497,-0.0317761423638782,-0.154808654896752,0.184315366905918,0.0105576531267298,0.186164525030912,-0.043711834002096,-0.0524395765988654,0.0085858659941971,0.121284106638587,-0.0204993336051588
stable,-0.0552218299857509,-0.303961940421194,-0.0342410827447864,-0.181933785080458,0.062519780930513,-0.0369759831829655,0.330515464703105,0.0131121187648328,0.0411217432485282,-0.171873681637223,0.154995285053527,0.19299822927539,0.30491716283497,0.098905805480162,-0.176156240582521,0.151159853785223,0.092731867377952,-0.0624256374494981,-0.139534857330335,-0.0889095774193547,0.162392872977624,-0.0969697243271162,0.144034571032757,-0.0617505834500468,0.208291051441993,-0.148271135394081,0.299427757709705,0.294678682269812,-0.0789304761474276,0.116931912350144,0.100115990845382,0.0799888901570987,0.274929017230815,-0.215205211513922,-0.0794327542389294,-0.149089774359428,-0.132401388188216,0.184936251201522,-0.258034140152158,0.22665290800342,-0.340603466500554,-0.0568532912711648,-0.323653546723043,0.208774048431547,0.167789427209715,-0.150220896435101,0.245060651433168,0.208842663302722,0.0937672302378093,0.144953062408746,0.213932551069767,-0.105826967069558,-0.0625029772885927,0.104630569307964,0.1214989483359,0.327287980582224,-0.443687131310972,-0.23502823091284,-0.286967749510163,0.134824990388256,-0.348258279404815,0.112078137295209,0.0242267584542188,-0.0246488960996392,-0.160397548215244,0.18782324614221,0.0734691848076829
