group,ARNTL,ATF2,BARX2,CTCF,CTCFL,E2F1,E2F7,EGR2,EHF,ELK1,EPAS1,ETS2,ETV5,ETV7,FOXA2,FOXH1,FOXO3,FOXP2,GLIS1,GRHL2,GTF2I,HNF4A,JUND,MAX,MEIS1,MYOD1,NFIC,NR2C2,NR5A2,PAX5,PGR,PRDM14,RARA,RFX5,SPDEF,SPI1,STAT4,TCF12,TFAP4,TP63,USF1,VDR,ZBTB7B,ZEB1,ZNF384
progressive,-0.012879699879944,-0.196275715680778,0.348324032187038,0.132848515962087,0.0363705161382508,-0.0394041644570806,0.0641190844229855,0.0135981955344036,0.254799847831536,-0.112524402773436,0.231515266437009,0.099664661106116,-0.0871375563158606,-0.39159343715561,-0.0338358231350181,-0.0123674390892644,-0.0510730661045092,-0.0006453155415054,-0.351650400957685,-0.220105821553691,-0.16660450624661,0.0514589248819042,0.263741127087034,-0.106842964913172,-0.0447463127027392,0.110182639158901,0.0224929056271129,-0.131298428114966,0.106237565796914,0.0155141839462961,-0.0390116529421443,0.0394374281447871,-0.116323115909515,0.15780958721702,-0.224915750796046,-0.158454902758525,-0.166990365024005,0.131265164427259,0.0390781803175573,-0.0244288522516293,0.0802586256981632,-0.12211099757044,-0.0435288617326825,-0.0557432878584971,0.181200612412208
progressive,0.084798384162464,-0.0777334221404858,0.0878501172314196,0.172124242257175,-0.1662206490298,-0.0801219813307534,-0.0476423736707092,0.0328993266068337,-0.0703101715181883,0.0175156285507162,-0.0262828391665413,-0.000935714970022,0.0603985905126244,-0.0149236078977739,-0.0957180177943084,0.163633161284822,0.08064251026195,0.205870231079655,-0.0329957453366507,-0.0335777990499,0.0364774908308972,0.141520503009556,-0.0157503442054953,-0.0051503278029025,-0.048341338635196,-0.19464892297925,-0.0113577675172374,0.0033314984823572,0.109052935886291,-0.194741847592511,-0.0189727695899693,0.0278911715735095,-0.181947478775233,0.126175334671133,-0.0605948748710229,0.0795455937524591,-0.0351693691409598,0.0349105684268916,-0.16908790218818,0.206237679931485,0.0760269239454227,-0.110115477843722,-0.0670945927134515,0.0828197698361885,-0.226354961564567
progressive,-0.0071302501297301,0.203521261950264,0.289867710288555,0.253304060674592,-0.0202604110509909,-0.248035751482305,-0.12291526976333,0.107697920919039,0.0739286122658993,-0.0205633495670913,-0.254359936099018,0.217763069988366,-0.180306183795092,-0.093513282360129,-0.364643660898859,-0.398432665638406,-0.16666949036004,0.147246988946283,-0.194272881981115,-0.224059616548346,0.0358076121604216,-0.037931955797423,0.374518287465699,0.214585430478899,-0.0844091794007035,-0.387577694961723,-0.0722257775851716,-0.145895723054354,-0.0934855934747858,-0.109893932896259,0.170201265503114,0.123936200518324,0.0527765022010531,0.38141848730619,-0.126373470493307,0.277559460699504,-0.217177854786164,-0.15994918567779,-0.368536204809156,-0.0442030372237515,-0.0724699201065574,-0.0255702218034116,-0.0010454555593593,-0.120007657244935,-0.151730555227484
progressive,-0.0181025024404109,0.218855893779078,-0.373762631295379,-0.0972748368718419,-0.29395902545421,0.192306162402599,-0.367949484500666,0.241831448180994,0.0103909998955495,0.268798999483342,-0.149515952168392,-0.0731411946319163,0.369588973557612,0.0472908574791769,-0.338257020638296,-0.160479183701546,0.384893899103068,-0.16563380996092,0.142099648484199,0.0331576443345309,-0.356518476311375,-0.0959487127592981,0.215150012697448,0.0447248981518231,-0.127911937088353,-0.141872572437531,-0.216058316884122,-0.0678185320980072,-0.0146736541357169,-0.120813539869496,-0.206516581403113,0.291234112894188,-0.320708583751756,0.285180265490006,0.0483717394613189,-0.0395929794971156,-0.0841543828953374,0.336835524586151,-0.205839894784041,0.35085065818653,0.225064152894994,-0.342934787199667,-0.0647030487377157,0.190362391443117,0.0385030144731069
progressive,-0.103861051783601,0.167098254869262,0.144440796421565,-0.154187793676272,0.0421995664770846,0.0957298669080164,-0.175361751924774,-0.0864559859330523,-0.351994502668858,0.095080334388369,-0.326590564122653,0.0141934883922926,0.0504550446126017,0.0867927805728694,-0.0538310099307684,0.0441882586360047,0.0843510194341953,-0.238679144210391,-0.293552613740594,-0.377727216934885,-0.0336032842417526,0.197261422432882,0.13505866002666,0.0197666377892662,-0.271689028372466,0.0054328182970498,-0.2723626176521,-0.17397046930553,0.157162812994657,0.0453951060953493,-0.0862956075331394,0.0040094599978227,-0.0772943698380273,0.0592517998478248,-0.258802623939464,0.105597147962658,0.396467432964708,0.404358050240424,0.232147733873938,-0.152604056977132,0.145587501980942,0.0382743051392161,-0.179687959262425,0.183833740900174,-0.0173890280105573
stable,0.159767803273575,0.14975698761568,0.366841376066476,0.18949484211987,-0.0440750871647899,-0.25884204190287,-0.35278555759666,0.0842342214820071,0.0999403005312087,0.106624420661093,0.105855707979344,0.173591088889985,-0.0428213288052766,-0.0347335701690498,-0.0026733079673419,0.148212092536598,-0.0641799177517132,-0.0641893915373312,-0.149986301811152,-0.112235452381552,-0.158699876862723,-0.25606403645857,0.337855843132977,0.106653084935527,-0.103463941487163,-0.148544221597783,-0.372443784212847,-0.157630553675787,-0.142372414644011,0.361118177153476,0.100960554366996,0.0478053295224912,0.234687593070007,0.102158259494936,-0.392440455747298,-0.326690561676372,-0.247700991474865,-0.0251784678911393,-0.205769834141313,0.0784033493516942,0.103329790253636,-0.00160453134496,0.0612049668794692,0.16585574293287,0.146550414830954
stable,0.135108476034015,-0.251630137793314,-0.169775156177649,0.117328137548936,0.175010166613949,-0.0541421236855412,-0.186404600482619,0.256101463815763,0.115105967985477,-0.195466978920395,-0.355491068978196,0.298826490604343,0.122616227183075,0.132795952555133,-0.28020523449058,-0.0821029330370304,0.0500682952514033,0.234770484832548,0.0595251893000825,-0.0634657233441417,-0.126620575543637,-0.379298132901048,0.204755242146726,0.190878013889253,-0.22560403538328,-0.017087774232377,-0.178040302955748,0.0773492137541691,-0.24679038846227,-0.0461402855124522,-0.0050944102015745,0.0181259496665131,0.328836663928574,0.145985387723756,-0.111010967511752,0.0285965669345937,-0.0757544522370759,-0.24033649476099,0.0913589909073695,0.0804309383051041,-0.0357284131992833,0.0149113780221105,-0.117764400843534,0.36607485228886,-0.163442628956821
stable,-0.0354326576810519,0.146079869670253,0.0025416319554515,-0.0920083188799339,-0.0804225967701538,0.0758820755657629,-0.104279986620697,0.0115569987187136,0.029050889478512,-0.0058628322706052,-0.100967066922787,0.195183205375508,0.0422604406299181,0.0547821312576037,0.0026511431185087,-0.160372059772506,-0.0814234128718545,0.0090233886112175,-0.210424768244831,-0.0882766587187472,0.007397592922996,0.0173178241356394,0.0202606002427242,0.117089428697625,-0.0502414547916396,-0.103814771193135,-0.0087775577867745,0.0178495950243029,-0.0233625194624747,-0.0915616830873143,-0.0450092950319106,0.0270662325404616,-0.0537533163188454,0.0498208511894821,-0.090958698890349,0.163241862940124,-0.126545324298289,0.0615244168334215,0.0802544484862348,-0.138724404387488,-0.0745672688089263,-0.0891057037664845,-0.002550119588127,0.0902225520173223,0.0432733153804809
stable,-0.108538676463148,-0.0180228146016507,-0.0851235008579372,0.182872960472847,-0.0514203331317918,-0.143401413312305,-0.201115273149079,0.0079523727908134,0.0283951599075609,0.142893546208683,-0.0884969290594588,0.0383428426132055,-0.0064229781291725,-0.0860159765331984,-0.0425851735454598,-0.0349537823531301,0.0149576326154459,-0.140321548178449,0.0635712371253013,0.0206817128934934,-0.0469041664901106,0.0256221925366864,0.0377376871707243,0.0884791494657043,0.0289514714098963,0.0550071164583674,0.0871293986207346,0.0285966286749925,-0.0720662870670598,-0.0770006237607253,0.0467511920640712,0.0377355895782027,0.174518099631282,-0.0204650116089406,-0.0887749100112497,0.0906697851984397,-0.0948323077295151,0.0166994834339173,-0.175446633920843,-0.0853683198708153,0.149718413076458,-0.0626421035235913,0.171557247901687,0.214392883982762,0.120400712000826
stable,0.0195185185925732,-0.0487813897575475,0.159376858718405,0.153710359286607,0.0102372466382688,-0.100327436697173,-0.0684638823128618,-0.111665404468729,-0.0645937511290111,-0.0667115861181418,-0.0432758397358187,-0.0031604415032126,0.0564427977162891,-0.0583144557218317,-0.102886856376478,-0.0762505931680326,-0.0534085232674121,0.229941076822792,-0.0489528170822313,-0.0153623511417013,0.0497151123754219,0.0926738061595887,0.202195342882257,0.0677849782576396,-0.0107725924612889,0.0986652289641957,-0.142047576161979,0.0662593074738753,-0.0118474968771229,0.0268908657316211,0.0831655847351138,-0.066554849477867,0.0309592131352543,-0.220404554226883,-0.103449315153812,0.0366609270017379,0.045488948134131,-0.0244633381527812,-0.0277342838482759,-0.160970149858346,-0.0619736243567804,-0.0199540541774031,0.0795939120881889,0.03215099490793,-0.093974147769257
stable,0.425139389774168,0.195463349428773,-0.0885840729924713,0.386812872812415,-0.0996989516189964,0.0141955304699551,0.0046516427528666,0.0828143376103659,-0.14678150199791,0.0022125968063838,0.0811961697967419,0.171421999054931,-0.222991073022056,-0.142521427549798,-0.137015882831142,0.117843188969428,-0.192519510607486,0.134581554575077,-0.111224269311951,-0.194651906676752,0.186098733947596,-0.163505714532304,0.26086940939403,-0.128741053836691,0.097392001004238,0.061952710578747,0.0206115894394263,-0.131392395852017,0.133553098063795,-0.206446132723574,-0.0807857307303125,0.0227109616757606,-0.0053687316965134,-0.101048211078753,-0.114507781843386,-0.189806838616717,-0.135175983567837,-0.0154787422638493,-0.0727184801142862,-0.11371520985304,-0.117663916733516,0.128316461699006,-0.266346647970174,0.156419743523373,-0.190986261221399
stable,-0.0257121813369754,0.0575123176054924,0.247774378143007,0.15877170958631,-0.354286651591305,-0.313273769364438,-0.157290127633944,0.135497404007319,0.233322219644015,-0.0825241147468038,0.0087548024458009,0.155067754705394,0.0904707815822231,0.128843754148511,-0.225995123443222,-0.227961586761817,-0.0229914581153573,0.0538083627245766,-0.0278268028508073,-0.136103505715106,-0.138797291083044,0.176860478332019,0.0516129276497066,-0.156360771682005,0.0772847022061629,-0.108869335645245,-0.113960589990649,-0.384564799126937,0.101852024761764,-0.0203380795279376,0.0438144190095239,-0.0750084535702547,-0.0021684972211907,0.0002559096099541,0.0173614466963653,0.289231734955584,-0.137019392740205,0.042750373789188,-0.0373897409069899,-0.0325948029520589,0.0641929053179805,0.0346959555390512,0.214506128848963,0.143120816598586,0.0282578085096775
stable,-0.128448097423061,0.480224691786195,-0.032923713293941,0.213212571991569,-0.353950042428994,-0.445208028502909,-0.0679135438850567,-0.394708901836896,0.0816787149688316,-0.0673500573494636,0.115970895563499,-0.158500712654694,-0.451057555396209,-0.310132256113586,-0.044086113237119,0.12233024360805,-0.113233960962046,0.435601924705654,-0.293200827353621,-0.176156624103278,0.0319845690679524,0.273988619759113,-0.0353386555893401,-0.373430576945213,-0.362107180849009,-0.0481915151392975,0.204008958576881,0.1428035877346,-0.422131913235762,0.109316387905066,0.372035276952316,-0.364361126991381,-0.371766950030605,-0.0701674900274292,0.150746064617246,0.3838416615076,0.236771675717796,0.0497746439773924,0.0436031247780392,-0.169904606827412,-0.435306765091772,-0.498980743613795,-0.473892176433816,0.0784319592161284,0.416523880572002
stable,0.151556941519924,0.0438512230361431,0.0386862193868002,0.239252546527774,0.0046450827521905,0.0433244610745545,0.135658307770159,0.135288890290603,0.0458898602381354,0.409909739953613,-0.0270632509096696,0.371230361631249,0.0878871548120641,-0.0874219624304014,0.0439469979382501,-0.101795038810891,0.195606555424718,-0.0655373972989471,-0.14641246106389,-0.0301622530992754,0.0830163169334784,-0.0284725101835301,0.23244568741374,0.191132499283433,0.0162543691004487,-0.15299356505153,-0.0298407230707732,-0.0291497755627154,0.0150366596308023,-0.264892856034711,-0.160792378508816,-0.0859990210276685,-0.273177385066968,-0.125820857110881,-0.0782275718281274,0.172292207826094,0.0616448316347404,-0.139017270408341,-0.224421118830059,-0.130342800703219,0.165656375322965,-0.0131416847819705,0.13619875186062,0.145133182014318,-0.0081203434857881
