group,ARID3A,ATF1,ATF2,BACH1,BARX2,BATF,BCL6,BHLHE40,CDX2,CEBPA,CEBPB,CTCF,CTCFL,E2F1,EBF1,EGR2,ELK1,ELK3,ESRRA,ETS2,ETV5,ETV6,FOSL2,FOXH1,FOXO3,FOXP2,GFI1B,GLIS1,GMEB2,HES1,HNF4A,HNF4G,HOXA1,HOXA4,HOXB13,HOXC6,HSF1,HSF2,JUN,JUNB,JUND,KLF4,LHX2,MAFK,MAX,MEF2C,MXI1,NFIC,NR2F2,NRF1,ONECUT1,OTX2,PBX3,PGR,PRDM1,PRDM14,RARA,REST,RFX2,RFX5,SETDB1,SMAD3,SP2,SPDEF,SPI1,SRF,TAL1,TCF12,TCF3,TCF4,TEAD4,TFAP4,TFDP1,USF1,USF2,VDR,ZBTB33,ZBTB7B,ZFP42,ZNF384,ZNF76
progressive,-0.171772228171806,-0.14474355109508,-0.254529025083696,0.0460471106229868,0.136106770433973,0.0077272912779174,0.057385411600088,0.0104894442194573,0.158958533306419,-0.0898844988927418,-0.19723119394273,0.103169780845709,0.0061238951801455,0.0452454125741009,-0.0503991857455105,0.156553439159761,-0.231973688380586,0.0459527932054708,-0.0696736237107432,0.175288920453474,0.0053828297568056,-0.0329908852554157,-0.071829450396823,-0.174803859449106,0.0338330050546657,-0.162832284382969,0.350490260447826,-0.0512615164199424,0.0683329689903373,0.0821774184900063,0.168403748974806,0.23710051371842,0.157375348083829,0.148927202257754,0.120968824922656,0.303439343024133,0.029204714637988,0.0618115932649457,-0.013864660374851,-0.119210478781822,0.154336979848135,0.0372351690436354,-0.0652070202955215,-0.0804460201827484,0.0001751609182439,-0.257884030363908,0.118866893903728,0.0743558097945728,0.0486475765630706,0.0243541045943083,-0.341186520905712,-0.0825277403264943,0.0762421581448927,-0.0918449537853956,0.0793546329229205,-0.181513870009529,-0.157307978499889,-0.0298851474357819,0.107366905925171,0.135102963633267,-0.104833809569027,-0.173281306852062,0.0473136588010587,-0.153764338384645,-0.162785125674211,0.014861730217163,-0.328601882625721,-0.0074443390253694,0.129733607793249,0.116407904089918,-0.0048101882933156,0.119634907160644,-0.124310356286079,0.25743265415151,0.179910473911758,0.0214370016097065,0.288975093352216,0.130905838553805,-0.0123353708194131,-0.0365749471210235,0.152457368456209
progressive,0.17021884151404,-0.0118662290725778,0.0760782146641341,0.0757211279572284,0.112872432779209,0.148118444135503,0.168452345848635,-0.111253892212825,-0.0151657332574927,0.142142515631805,0.290341026201321,-0.0775956893365657,0.000448947358145,-0.254078314964973,-0.0949547634463031,0.0605282584113216,-0.054071595695735,-0.148213325257008,0.19292112752288,-0.119939086656444,-0.18105058349278,0.222683211420893,0.0808300856068756,0.0458180887801739,0.129788168975579,0.0305957816351747,0.0023728430851468,-0.0394109521881418,-0.0628420824663664,0.0798812264478571,-0.0423346715168904,0.0463176170292676,0.273123482698295,0.0530667379768796,-0.113850298041568,0.0429263001370858,0.0125287668280462,0.110809020092339,0.0450438895128388,0.0486422284781166,0.0944881727062916,-0.0122674242341495,0.136468442378734,-0.10627558188814,-0.123602533536327,-0.0705362270551997,-0.1663117433661,-0.0558066880591769,0.0283038200315732,-0.0521209951760712,0.135254740715829,-0.0763199481732934,0.195192952658047,0.0882904074420061,-0.0427394145324244,0.0525319709080254,-0.0799405810857665,0.0570884701629795,0.0705638907273109,0.135735762591552,-0.157237195922107,0.0942574663107989,0.0201582349980268,0.100786188816998,-0.0193730086170251,0.021181599090253,-0.066609136270742,-0.114959194180668,0.0981010386952257,-0.0477059306398835,-0.0899470155225257,0.155205378313091,0.10293647598197,0.146269149229654,0.0294191886069563,-0.17036267343143,0.0358120858391669,0.0611519615490949,0.0591595059414708,-0.289308504810355,-0.0077729165355903
progressive,-0.0056477919992522,-0.0534270870472047,0.128235995736746,0.140588676440593,0.11629466632369,0.0771814593073883,-0.0283492261181116,-0.111788644013816,-0.0073022330546023,-0.135453671322981,0.102636876777088,0.127903515976484,-0.0103615628189941,-0.23818552764863,0.0315267155749436,0.0709535989679073,-0.0142981570650936,-0.194905773198117,-0.138660873976424,0.0747839573054332,-0.125053988333821,0.105650693368615,-0.14208215283128,-0.247781657986811,-0.0860349907616326,0.144862704785569,-0.0149409632476696,-0.0699514492149152,-0.0996481527554851,0.0577842224971719,-0.0233144629294539,0.0859258284561574,0.0277773850604,0.188421583593187,-0.104317835095591,0.0575132484121404,-0.251859579234155,0.100125322306414,0.104758001127803,0.149770657441823,0.227630899644574,-0.0397717618348353,0.0899900290092568,-0.0843018321966435,0.0593597791869193,0.0819006850336354,-0.0824930622099549,-0.0316670542754804,0.158141346242373,-0.135268576718953,0.0844663521768411,-0.0685950257457882,-0.127164408232711,0.138136355837029,-0.0206439203955323,0.110360177273597,0.0927022726990265,-0.0269296540842653,-0.0161561752312188,0.261714657192908,-0.0380004830996803,0.194063792335192,-0.196753895522088,-0.0557484385543469,0.138402118881964,-0.137938759870799,-0.0476192288384779,-0.0896573053825862,0.201844824995138,-0.0510644322715123,0.224234841710383,-0.285971946162725,0.168109334348246,-0.0530610178979445,-0.0354926764706524,0.0054154899925743,0.0142135995967255,-0.0005173304978816,0.229440106023783,-0.146646497718001,-0.147118905456428
progressive,0.163267147746146,0.167485261062575,0.181746064190046,-0.273282336082919,-0.372405704071611,0.154238824684757,-0.147757893234487,-0.247656953443501,0.0752054262129431,-0.186721510147619,-0.0355074261326413,-0.0287281515207086,-0.246830772380436,0.166617770946356,-0.334883314124049,0.0405058215641881,0.199687962942954,0.0084821255808067,0.143920741186026,-0.0046357937427569,0.297907121657069,-0.157538959042224,0.124092395672452,-0.210051945389632,0.37218538912146,-0.159755878228117,-0.105654788281705,0.198026421027233,0.0705558627858017,0.0891678861787516,-0.0756047470600914,-0.230316330908713,0.133712815162372,0.344099822872025,0.0002708037928937,-0.0188093888691267,0.231684119557567,0.302868797930257,0.37519177021206,0.306370887658696,0.236058289297019,-0.335815062767395,-0.135025525073687,0.0170744086366889,0.0011337040143177,-0.122958691658134,0.0224170461778464,-0.326846408338339,0.061086909824111,-0.268403277916037,-0.209115606851491,0.007274983249772,-0.322954177552341,-0.0382797225887058,-0.138344019010334,0.107059296088917,-0.117795060013974,0.114022166492642,-0.303694978993323,0.326612323703803,0.111080043929169,0.0358883874006104,-0.208730055688727,0.0111626241409751,-0.147624786285437,0.236443840459783,-0.111497724355497,0.311378462879833,-0.0633175986943881,0.105916412285009,0.192018248740828,-0.338435892695231,-0.0208518920528166,0.180286477645297,0.340923615674017,-0.214820846081439,-0.344265059084638,-0.0157066199878359,0.246688485641797,0.156588850819699,-0.0260935519084883
progressive,-0.322652809188278,-0.0482830983144737,0.300028564802262,0.312933857005052,0.0826972108552468,0.0832877294689112,0.139760172724272,0.0138197758892285,0.0299032064641704,-0.291753102563549,-0.191840633790504,-0.0375471418521591,0.126440697327176,0.0351850673975016,-0.0763573374057669,0.106030897742401,-0.108716937269833,0.0251257468466774,-0.184446848648581,0.0918215436011024,-0.0867037156160113,0.313413653378655,-0.210798741783354,0.256375296451866,-0.0888484464142506,-0.232844770026823,-0.0160793297512359,-0.239742355500319,-0.0810609821965518,0.0280250292068212,0.132333580992701,-0.115667833451507,0.17879591358171,0.133465408335558,-0.0854529643856805,0.187145190647131,-0.225635521951671,-0.0182076572546512,-0.0050973238665611,-0.0620536643192301,0.247833280672262,-0.0071231307773263,-0.344657829194688,0.271343302978775,-0.0519451338839339,0.0796420971942749,0.112600417319417,-0.0823404391928246,0.19462509308688,-0.0848911515379581,0.0571900874039111,-0.0937735356851596,-0.0280701382675872,-0.116086117469519,-0.519488246252693,0.0784077492587682,-0.105440379128737,0.0531302719349686,-0.0744340510876517,0.138353590193113,0.249403896151661,-0.0557465974593983,-0.0834271574749152,-0.249129140963359,-0.0357058720081639,-0.163434227979024,-0.0174120974556867,0.26034079297557,0.0579323364946976,0.494735674363262,-0.0835255772438593,0.0654860537611542,-0.344346166593032,-0.0549592393078458,0.0670566692405532,-0.47517474528563,0.153928518628511,-0.202752925672177,0.279110263077943,-0.0481272670136456,0.0291486549022659
stable,0.109748643213751,0.0326251012387526,0.0958784661993399,0.0608725700152734,0.227238260216269,0.118278612841893,-0.200773305633736,-0.0775497230088609,0.118842498305847,-0.0271522439269885,0.0160793037243611,-0.001860427533126,-0.0365559648069384,-0.162862240472672,0.208474459788735,-0.0011062584632235,0.178832317585519,0.0436545233896145,-0.229058744835027,0.22302132401601,-0.0551368784645176,0.0891416128967772,-0.217050659641841,0.322202724047933,-0.0275797194071498,-0.15251351215417,-0.0746218704014805,-0.0613716098836781,-0.133061312856782,-0.177184117605125,-0.190716505775804,-0.0181117693346509,0.307638600536672,0.170773033287804,-0.0779619116946343,0.008121109518566,0.169002354031407,-0.0065831223944844,0.0801498341414009,-0.273999701284623,0.148893500618638,0.270124498907293,-0.0295750159165691,-0.112487260100281,0.159035240809904,-0.109342926759473,-0.069481439227353,-0.253998286914669,0.146494768346039,0.0660353149779832,0.15492444920616,-0.0581464661096332,-0.17460336152677,0.0768710633063986,0.164374400311074,0.128094707328516,0.0396121525188171,0.101113268672693,-0.0024436680512639,0.103734399147516,-0.0389903868132097,-0.0487157467783047,-0.0568221242651824,-0.365914449635903,-0.232649107386283,-0.110254216953951,-0.216894956244164,-0.0531063237035263,0.109883450549744,0.0011243190711092,0.0383882843632867,0.0462227048467799,-0.183702024562261,0.107651147087013,-0.0192288764906658,-0.0571905483379905,0.225018469734428,-0.0972278340055708,0.0954194925259035,-0.130215133646836,-0.23057034991073
stable,-0.0627808454096838,0.0855790890949208,-0.185613480019931,0.0328914414288942,-0.0467411937404842,-0.157778619048335,0.0864176935105248,-0.138953197616209,0.175001693540276,-0.0073605118670929,-0.0562678608906603,0.0125572882293985,0.0854502359006747,0.0245840400674645,0.0097269038041453,0.109198242566974,0.006501188099832,-0.0321118191092479,-0.0436900045457483,0.257207006746416,0.0153548544115162,-0.0268752676412067,-0.14230217077746,-0.167667799234436,-0.0800784793203613,0.0497020949575617,-0.265211935820882,-0.016410180220729,-0.157285740456729,-0.103943845234003,-0.173743711298799,-0.0552113251922997,0.133353074459239,0.400239043152316,0.0727789156190913,0.265716913303967,0.0042007351213375,0.127174019345022,-0.0387725613404527,-0.0867652341682449,0.07967180533054,0.114264955845886,0.0246629853343618,-0.0238537207305932,0.093670827715746,-0.125220804551961,0.0714956769416522,0.0277994717140212,0.0270154635462139,-0.149156948980751,0.0475844864765361,0.0114013903847707,-0.126964859758588,-0.107103168271328,0.218096130152995,-0.0139324784820743,0.240878796515453,0.0959809598074234,-0.0749821237573273,0.0557256793162797,0.342211549732251,-0.303149068704744,0.0005982901836121,0.0404647425498654,0.121066347690529,-0.131189338954452,0.0991608509602619,-0.189492989572514,0.198969900031485,0.249957653444781,-0.0450599015334022,0.00811366786163,0.0379823524907628,0.0170653351942901,0.0131194329747186,-0.023964274351478,0.0176020722675053,-0.0232303253471631,0.150993106998758,-0.0691678502211875,-0.0389026244238467
stable,-0.0212295692980976,0.0279901855273958,0.0736676515136375,-0.0330212639455347,0.0472048024795727,0.0120420665327044,-0.0187081722132918,-0.0177371247050669,-0.0965467358561387,-0.0527293023235758,-0.0575243397310168,-0.0395601177362422,-0.0176582002900119,0.0650163535879685,0.0797403857636092,0.0470542236916712,-0.0450812702226817,0.0321954603740943,-0.21179217717996,0.0400508717365478,-0.0351389906291513,-0.0170771722404121,-0.0228749001455467,-0.109044356832269,-0.105333392553287,-0.0629689214131882,0.0143697876009769,-0.140558106917544,-0.0625247689064638,-0.0573061338598375,-0.0326802518937397,0.0066928322386345,-0.0842451968097909,0.0138168459734345,0.0328964179689036,-0.048813155486436,-0.0237903501367381,-0.0289375400203656,-0.0476149583860415,0.0302412311864764,0.0102634690122533,0.106730862033641,0.0671443315541237,0.0409763114979682,0.0946101325981917,0.0720300614305544,-0.134058270763438,0.0143081753008213,0.0483667539738485,0.0459127224600107,-0.0123132024953586,0.0075217739577908,-0.0140674793710114,-0.0032543114838554,0.0286326166673035,0.0395854321278172,-0.0293028204144969,-0.0426438708917382,-0.161432490196664,-0.000566278755335,0.0059713720787479,-0.0103489835375117,-0.0659043970891077,-0.0513517600812174,0.123213616794199,0.0893506493287968,0.0123296777708671,0.0681633927224019,0.0260581325836369,-0.0266429264104958,0.0122241314026888,0.056954033686113,-0.0208830131853379,-0.0320004244935508,-0.0458637673556426,-0.0473276609626504,0.0002754770669945,0.0204523547137918,-0.0016424019095808,0.0239701136983975,0.0058889957012054
stable,-0.0035278319279836,-0.0382917030459115,0.194680261348156,0.106647268308756,-0.142073711527336,-0.196992074442513,-0.0031287145984885,-0.0025609398005946,0.0957392721249423,-0.101014976620283,0.0114292047707198,0.169121213373158,-0.143363136468208,-0.0711599812652017,-0.0974457749273913,0.0379413717684479,-0.0268114923821163,-0.103394444415544,-0.17331459400683,0.0410475347999683,-0.0694330962858957,-0.0479448836287639,0.0943890538100291,-0.0638466140444181,0.0034995794056075,-0.133459921062327,-0.112840725722924,-0.0166330166867997,-0.0412006029301274,0.312394496730024,0.0784527140544642,0.111842301762526,0.080427363564822,0.168779156048676,-0.086261711239217,0.153220592878026,-0.31035627904432,0.139192559656168,-0.0645648839748975,0.158275322287639,0.107685245800481,0.078197180079759,0.0373051855056576,0.0024089815909574,0.155791774217982,0.0766977279055805,-0.124925994423963,0.0189688444251762,0.147328226630894,-0.185976819575535,-0.0902571728634579,-0.0099902937159186,-0.090316150003918,-0.0038406277114333,-0.193927684783362,0.122712762452326,0.108855455187112,0.0275457048073651,-0.143901548823204,0.0229698052010939,-0.13262445361492,0.0545371556668305,0.0970372232734599,-0.0357125504585708,0.13793456564644,-0.189173693384256,-0.0454808600701059,0.13305449736623,0.199451355613486,0.0523664538315557,0.0264242814727653,-0.257802551350157,0.094659067202452,0.309036482641893,-0.132467601664799,-0.103286378517455,-0.0223794788362319,0.0824669938766449,0.119865210902412,0.0737183985191556,-0.0774552486617896
stable,-0.0739486965580213,0.0341699141442691,0.0704661563542106,-0.025437761347464,0.219831425123975,0.127553332668231,-0.0631555448909932,-0.0114450162609502,0.053673369011641,-0.111157131970979,0.108667266147099,0.165561529189851,-0.0942056880108889,-0.0113218240638169,-0.0274337604131388,-0.0368770681661228,-0.13203096278525,0.0006128866705867,0.0337895774500891,-0.0520686863368603,0.0256874396507449,0.119016728269906,-0.143550860577791,-0.119166161942186,-0.0162082282895055,0.242466509088172,-0.0778893097087485,-0.115873460694564,-0.0244532119431014,0.0691633055421033,0.0053719264143906,-0.0335888685941535,0.0202769745008874,0.118049197395451,-0.0144545511303131,-0.127684979231835,-0.0444046384364128,0.0111632772432638,-0.0004027352754769,0.056114814373011,0.104897167686343,0.0250290970357614,0.0062610622543067,-0.0144145850342734,0.0516308160318979,0.0071749024118298,-0.0505419595087505,-0.0883054185906108,-0.0586283963417933,0.0857015835148378,-0.0642046549120353,-0.0854426822663169,0.0742081467913779,0.13823811472869,-0.0991811375769297,-0.0204457324393847,-0.0424617811028347,-0.0237017614999814,-0.0651177264907884,-0.132080700811366,-0.0993022436316873,0.0180401906862701,-0.0138155327815465,-0.0049016660041213,-0.0705541037248913,-0.153075967071296,-0.0735321268646845,-0.0807875104534294,-0.0947652133554446,-0.0709536548883212,-0.0888663712957394,-0.0367323557634296,-0.0495335841625181,-0.0698270282084769,0.0560805577192627,-0.0287148714257519,-0.0453053029578788,0.216325717760097,0.152013242226328,-0.0552185417302307,0.0061827770167344
