group,ARID3A,ASCL1,ATF2,BACH1,BARX2,BHLHE40,CTCF,E2F1,E2F7,EGR2,EPAS1,FOXA2,FOXD2,FOXO3,FOXP2,GATA1,GMEB2,GRHL2,HIF1A,HNF1B,HNF4G,HOXA4,IRF1,JUND,KLF9,LHX2,MYOD1,NANOG,PGR,RARA,RFX5,SETDB1,SPDEF,STAT5A,TCF4,TFAP4,TFDP1,VDR,VEZF1
progressive,-0.132882416957673,0.0898330266270627,0.010589160380173,-0.103054632484924,-0.0759252695669974,0.0037870268275509,0.171735728782494,-0.0189747197840359,-0.192280679202344,-0.0419607850578818,0.0508807506865384,0.189905540425483,0.192359850494906,-0.0237447901608988,-0.0685953273972951,0.0079369220793446,-0.0367816630027816,-0.0821006303868367,-0.0373028740121484,0.148624308962092,0.215939700462967,0.15709563726623,0.0050867555471111,0.135237762911393,0.0143366015614429,0.0955399572992431,-0.16886576942712,0.0078313603559285,-0.0892326443251339,0.0742164891692001,-0.0594180550678119,0.021138735114065,-0.027010605979083,-0.0912647075008929,0.172059011560456,-0.108141388032035,-0.07706005809372,0.111902024428732,-0.101260083186851
progressive,-0.0258971238258947,-0.202578840613914,0.03124184898389,-0.0212897245595552,0.101939321882455,0.166636025222213,0.202734163003027,-0.133729166940535,-0.156996834537628,0.0225685533488335,-0.0834717000277023,-0.185719517867361,0.052550912932646,0.0933174578114327,0.270672643135945,0.0849036556715706,0.14420233374928,0.0249553796561164,0.0187445861991286,0.111843471541792,-0.0889472229870557,0.368530045919017,0.0744130180136443,0.041288287965704,0.122500969823451,0.112624007421396,-0.288177733313204,0.0699154889004457,-0.0230041567408565,-0.232984004090617,0.162688827858229,0.0264381595885124,-0.0423146769983612,0.0608217250475234,-0.125577334111393,-0.118493932465345,-0.208723487754215,-0.135968425299786,0.0278817468940014
progressive,-0.0782651549414819,0.411302985750316,0.226661348920561,0.141873662521761,0.295979171897885,-0.256377397837588,0.27405045676271,-0.331849562756195,-0.229307792275132,0.109417341024129,-0.286533780576066,-0.466634249381728,-0.268982644139465,-0.171969304775787,0.179964493378474,-0.413177829422228,-0.161056970833928,-0.230414454887705,0.0415994989490422,0.422424713524247,0.160566934518449,0.358414889841812,0.409554946512405,0.438858010594542,-0.464138843580707,0.122225509741977,-0.483736007152152,0.0783331994218838,0.227714196599245,0.0882550408698246,0.432747063724186,-0.0682906843551953,-0.117798253779068,0.167328391162791,-0.0654818248558013,-0.52590615128389,0.309623149865549,-0.0136190131870349,-0.124919485837029
progressive,0.161847219804463,0.0068361363333266,0.11569089072618,-0.080594211913893,-0.309986068532592,-0.225908360084489,-0.117698864764682,0.0231120067982174,-0.458517487466001,0.195892532434793,-0.217014614399349,-0.299341549977927,0.17719806852128,0.449339466804624,-0.0434399237497927,0.0032488568712839,-0.237532048001749,-0.0336256686177891,0.0063442955014239,0.0206031673253925,-0.20970919874017,0.326785365937856,0.0783606228148853,0.130351357357849,-0.0368474516818124,-0.0125216358580736,-0.0773498673438192,0.0985757322362078,-0.173678473577389,-0.389519889662107,0.237265822230352,0.0242039836910656,-0.0011325876037392,0.281824796680254,0.0919336248549161,-0.11763569254774,0.180510097609505,-0.255166121130885,-0.0452403319326293
progressive,-0.278029858753751,0.0986718370566432,0.248907028257602,0.392333308810025,0.190249904913505,-0.103352221308368,-0.207574843745543,0.104270098862383,-0.242117899452903,-0.249832818549152,-0.480239866450825,-0.20702095211812,0.452390986697749,-0.0527581775120424,-0.124463405050719,-0.0530588615383578,-0.158361572649008,-0.440031290668681,-0.401061058310705,0.119589158729397,-0.023936031042209,0.422880432062404,0.0447465307582452,0.363317300270594,-0.267082586374612,-0.466728867110471,-0.0424993132984147,-0.412348578403832,-0.210470905683212,-0.229655337835885,0.0406477327153149,0.0921082212716805,-0.4837887292351,-0.143889175698198,0.411217056936383,0.171785531876482,-0.448581003574832,-0.17033354453888,0.0474843379452218
stable,-0.0546146706579399,0.0331573076901814,0.266663437287649,0.175746636790707,0.413689516124577,0.110834167962274,0.148177328259745,-0.315044566364917,-0.37124895446114,0.0674472642242696,-0.0606522741015523,-0.0129362511614194,0.196653386505105,-0.109433646703647,-0.0814504301449048,0.20280969655587,-0.309669781608606,-0.131138054253431,-0.168574999994077,-0.162108439510622,0.147289617136174,0.224192235835652,0.309672008862391,0.342872958687555,0.12076651592383,0.196032644855532,-0.244019730600943,-0.205580821637144,0.209507771040902,0.13461696447005,0.153416671907489,-0.0888329938946084,-0.331387071112716,0.464810829514317,0.0324415766764669,-0.122409386472719,-0.329136581652772,-0.198986284355106,0.0037168049993105
stable,-0.233179877565342,0.0642952106681426,-0.274541856891627,0.121295914787576,-0.115312292222529,0.0228299737461187,0.0710425553647573,-0.0309251328969745,-0.225254450857266,0.183257415158908,-0.302064068507596,-0.261053224095573,-0.001033019123028,-0.115830796029455,0.190002100861641,-0.194457392832258,-0.0775325685423795,-0.0333000575989509,0.104221185576445,-0.16266350754539,0.159470794502918,0.27833387761065,-0.0474685064974185,0.123663601117319,0.158519022415163,0.134119208225684,0.0134364869715974,0.0900150675979874,-0.0640043462818646,0.202369967736573,0.109923693399447,0.194516924750831,-0.0473457496132149,-0.134046233615821,0.275897648327513,0.117888857293866,0.124060972980746,0.0722760330820866,0.137686987127354
stable,0.0421889526795746,0.0649062946327525,0.105767090577258,-0.0140834490496204,0.0602226267781665,-0.0704558096132318,-0.0214989136916915,0.0296872596301164,-0.0670594716858307,0.0189043546249148,-0.0591450869972875,-0.018861419631737,-0.0557398021371763,-0.0126811973143489,0.0452023207516605,0.144896192269977,-0.0569756614917013,-0.0153784918498312,-0.0972659619280542,0.152365029993388,0.0531793853883279,0.1258464756981,0.0149601456169036,-0.0285100695297422,-0.0492834589654591,0.0634306163462739,-0.0666244142280135,-0.088516735863182,0.0018410627912946,-0.0862176826716063,0.144726509063406,-0.0110994413141867,-0.0355664742228784,0.108969681134247,-0.0418241337854471,0.0871968576118276,0.0675673900841663,-0.0333815201329333,-0.0387407842454391
stable,0.0668172950627275,0.0912205676183456,0.135968275402055,0.108237991144053,-0.148739891253292,-0.111847911330588,0.274143474843636,-0.204507055458812,-0.24319044223071,-0.0001625398192353,-0.0883791931807498,-0.0671088756408923,-0.112472847202654,-0.0056400326178193,-0.0742372378108193,-0.0780476072561368,-0.0840344245248733,-0.0686311998015352,-0.0986162780580209,-0.0164472457329874,0.112173982065517,0.13796533476644,0.0596370489931849,0.090928788820889,-0.0248974332499517,0.16150224035264,0.0177255619454855,0.23048017525027,0.0617944677645959,0.103820674227396,0.127149350447612,-0.154369220029357,-0.0271012848904554,-0.0261673746973735,-0.0093928193588832,-0.208813320017266,0.180093971048252,-0.0854056560303795,-0.0404604722772636
stable,-0.0711629508470113,-0.0971074531379399,0.0234823236120723,0.127330056483644,0.19381787742023,0.049949057545878,0.233949601274343,-0.22621798107999,0.0331754184388387,-0.11463648596467,-0.0512815193729976,-0.200568760298375,0.144269168906566,-0.0539508342284996,0.266039643283953,0.0348552135756077,-0.044544131406051,-0.0600471068110609,-0.139825808740847,-0.0305490516737374,0.042246569223319,0.155626207704567,-0.0174973304956613,0.298971832013814,-0.199553107577004,-0.0545303656927343,0.137381837481862,0.1860418097009,0.13745723762062,-0.0961045456104784,-0.210773483623506,-0.181858387229452,-0.285788053490441,0.0874861169659576,-0.110890791287405,-0.189847267556329,-0.0798382509030103,-0.0566618119447644,0.1409707341433
stable,-0.000794631479424,-0.0597692987622927,0.172067920585459,0.41404482348937,-0.0597785926977245,-0.369238760772372,0.448330151297502,-0.162327876252869,0.0892728967907327,0.0929440012863175,0.136053920787001,-0.15016676174028,-0.0448339445232934,-0.455235545323374,0.0973260918424396,-0.118339679853875,0.221358307148329,-0.0783989923354563,0.481188860016844,0.274408090593387,-0.46066320361558,0.0739286093927316,0.119129664365583,0.398519304350448,0.152810886370645,0.278520657021985,0.0237320641252549,0.0943427385688125,-0.154181741846844,0.224550773969173,-0.0719397072103135,0.0534587166040596,-0.0483749339228321,0.207408110065107,0.306588342026203,-0.309892336072229,0.036218466377959,0.220470736314587,0.127368738125927
stable,0.0090324215924025,0.0518175765037829,0.0899412623769789,0.0460072468244596,0.196653249055641,-0.0490444646113786,0.16941072603645,-0.209739696128844,0.0263181523883892,-0.0792185630596824,0.102525908250604,0.0279291983449289,0.0983794457067234,-0.112060131042585,-0.10702891375208,-0.0655906989027242,-0.138800852862197,0.0432869561109583,-0.0002905164839661,0.168037375384974,-0.267143112301613,0.0895715141246583,0.0228583651702467,0.0601633227704472,-0.0928332219219148,-0.0576543167725576,-0.0697767773307821,0.0551717213641195,0.214506807524834,0.0378331693892299,-0.0127166988208825,0.0897827988402701,0.111716793379715,-0.11439746820904,-0.0829292508776138,-0.0774622588611596,0.0751249216947046,0.15808058316177,-0.115533123555453
stable,-0.458778171209336,0.267914569427386,0.401328120978693,0.0341623567391816,-0.167257625463726,-0.566331243086185,0.506467548085926,-0.608265005512152,0.306426791465656,-0.42456276733236,-0.0301307742668558,-0.0214045200997823,0.0810295029799688,-0.110444140886609,0.471429913573147,0.0190439224679599,-0.413157632706702,-0.287038062602037,-0.213541253188782,0.196751834077057,0.366343533603708,0.372629619432269,0.263219897732638,0.0788015231926309,0.0907636527651238,0.144712591901378,0.0141370622220371,-0.327619123014263,0.50193201780456,-0.404510949246319,-0.0665741579311691,0.405996269104544,0.0471058583608591,0.0981637284873534,-0.266827103102614,0.198316724641973,-0.0938934338949557,-0.500420174377437,0.475938920285617
stable,-0.0343886162180668,0.0905292727401095,0.155302770257793,0.0298138902416369,-0.0469300269558279,0.102601655108816,0.115183850922147,-0.014410726701384,-0.0895504309264306,0.185055482886075,-0.0356325610229504,-0.0507978116223786,0.12142396748435,0.396573682304455,0.137017461377263,-0.165668976965156,-0.0091698444906448,-0.192981382571836,0.0073820986781618,-0.0524971897711267,0.0511988648654831,0.140497787825899,0.169162898438982,0.234656932291734,-0.0453326114960047,-0.0158517993715224,-0.0428991019869974,0.100949859548233,-0.0068586902083473,-0.312733161957818,-0.0481467817103315,0.0132823396106152,-0.114198211595873,-0.110541149819767,-0.0913789618144835,-0.138825599727531,0.0295012046622672,0.021588900001696,-0.188467834208761
