group,ARNTL,ASCL2,ATF1,ATF2,ATF3,CTCF,CTCFL,E2F1,E2F4,E2F7,ESR2,ETS2,FOSL2,FOXD2,FOXG1,FOXK1,FOXM1,FOXO3,FOXP2,GMEB2,GTF2B,GTF2I,HES1,HEY1,HNF4G,HOXA1,HOXB13,HOXC6,HSF1,IRF1,IRF3,JUN,JUND,KLF10,KMT2A,MITF,MXI1,MYBL2,NFE2,NFYA,NR3C1,PAX5,RARG,REST,SETDB1,SOX17,SP4,SPDEF,STAT5B,TCF21,TFAP4,TP63,VDR,ZNF143
progressive,0.156440989267887,-0.0432544487303822,-0.0485314217664659,0.0389046056993172,-0.134754512233202,0.226596149948397,0.242733788757556,0.369374170721272,0.0994538630195589,0.0862788576850831,-0.0819568982631915,0.25487012965032,-0.193909589094769,0.119083923877698,0.0665860587063031,0.325450515370726,0.183202283172147,-0.0559833163180821,-0.199151707619386,0.162477790653948,0.314387693431142,-0.247557653144571,-0.111701738349016,-0.0098220013313631,0.171316894761946,0.126751916400409,0.0948879220173992,0.164067156376837,0.103845531464384,0.103490015447422,-0.100269458587884,0.187503329887159,0.103378481010728,0.176454449752162,0.122297509834944,0.01101402562353,0.133973771176344,-0.0315293910729281,-0.202051602973429,0.216014320267056,0.0117738539735077,-0.113869688962255,-0.0301421815165467,-0.0458615661881039,0.351047668591993,-0.185830313336749,0.0597057781427435,-0.132070714850253,0.0160888424931059,0.199786059728083,0.0776697933527668,0.0769727031234295,0.034422315524678,0.302293177952139
progressive,-0.0065740868911882,0.0556750428550799,-0.0692792589647476,0.0927050817428325,-0.0218050533309609,0.0758397891878459,-0.0258333773813422,-0.0302151716158929,0.0174573501294011,0.0615081481856299,0.211932837630552,0.116917789358434,-0.056277965700243,-0.053346136863021,0.0471252709525445,0.222028019854653,0.003788739846306,-0.0247634472567563,0.0615134312989297,0.126349392615807,0.141520251181622,-0.0044748966462862,-0.0681652696688693,0.0045333597774242,0.0314892492128925,0.0082440491008299,0.0153976835528644,0.0931014647623896,0.0225848109495917,-0.0436303918233652,-0.0290985906040562,0.0402321537950184,0.0699193629657751,0.0141327766431021,-0.0401042127399193,0.0014294310324277,-0.0545408680791411,-0.0695509405741536,-0.0552537893304607,-0.0322759845283344,0.0245738532662627,-0.0359714226001388,-0.0453822422891533,0.009804012904315,0.054454394479376,-0.0352786868288797,0.0026233149567921,-0.05592040857937,0.0091720329360032,-0.0437625194965509,-0.146319710411003,0.154057677130268,-0.175331428689762,-0.0390397152507077
progressive,0.0373259454610675,-0.0570849000653191,0.145001992376796,0.13296555581229,0.183161961657244,0.16998562522739,-0.0211191582800085,-0.0314335774025969,-0.0901813287767253,0.0349810887083579,0.0543279383333065,0.278696037634086,-0.148488909844933,-0.106014584724827,0.0390317050785833,0.115738397216965,0.0955224871320738,-0.109567691088828,-0.0258801669758233,0.0946608481631753,0.317581679537108,0.0282218853510375,-0.055503466500548,-0.004972296102026,-0.0268389927494538,0.163915372903509,0.0465649943900046,0.1585495705675,-0.0716730047421544,0.246936917877364,-0.0457909341603094,0.0794001017261143,0.318682658376633,0.240823435689705,-0.171478579698758,0.0184439487093084,-0.0483503195943484,-0.0822511504719722,-0.115730859966095,0.0047763147172058,-0.206466408201409,-0.141660880840164,-0.0792617172856549,-0.0031284993235277,0.0739787346737953,-0.0513891179152026,0.0525391274719905,-0.12927875971187,-0.0132001186429232,-0.122693800616554,-0.281938676145701,-0.107429671420144,-0.0750111322477259,0.152886599896853
progressive,-0.146557155897935,0.361728111998181,0.245741415412247,0.420605920626281,0.164431106273739,-0.130068783070643,-0.246512720247586,0.224449707083447,0.240291477054767,-0.233636086230081,-0.184679012849327,0.253657681806079,0.163826070744222,-0.070784538361646,0.0514880617027033,-0.0992350640244243,0.0704981856682869,0.289377871006716,-0.286546674215924,-0.022691141652797,0.285299654422263,-0.361044560407582,-0.397328217811281,0.229765706277905,-0.220680936151495,0.121801503697855,0.0880165044733061,0.203051771142595,0.228915885381484,-0.106851121949412,-0.386705456606022,0.39534222332508,0.271536250773711,0.358065568678281,-0.20502390985331,0.0063182336212143,-0.0151489811970637,0.018890040578046,-0.0627020026619931,0.168620169062073,-0.372697267590567,-0.0430683687995791,-0.205938391035328,-0.0634086472117342,0.225114784306733,-0.24116439091033,0.228306231260139,-0.202455972796735,-0.374923428851843,0.0809685333432087,-0.202261991939943,0.387689216665466,0.0725719333992264,0.377223487582373
progressive,-0.0908133230230132,-0.021912266545394,0.0481382719751601,0.133416266341236,0.0842939359381757,-0.0713018197112028,0.0784150351577041,0.123202418520619,-0.0132381308339479,-0.145195276057953,-0.128381450160558,0.0966031495492352,-0.0652065957418394,0.151040243789186,-0.0472941873753665,-0.0407239007166721,0.0855579420222887,0.177643754391724,0.002820684717903,-0.0623901526550912,-0.0621271715234972,-0.0016796859372775,-0.107232677223017,0.0220310322177268,-0.0241348812704785,-0.0129200084973423,0.0029903499640926,-0.104836155620588,0.153822753826697,0.0224976116447484,0.169656762927346,0.031197197143123,0.0823512688693041,-0.0626361672620662,0.0929892798053956,-0.0304040121171863,-0.0648290905690675,-0.0049584668198926,-0.0745933254872821,0.232916449969159,-0.0027528186194271,0.0720483467944373,0.142875103816309,-0.0850659128083387,0.0275918106615928,0.200565529151947,-0.116140102647974,-0.134196726473708,-0.018222047440769,0.0963062353684033,0.0293860206400484,0.116233418533378,-0.0514043279643109,-0.0374239116782833
stable,0.275810499502638,-0.0561536077427233,0.368472656417796,0.216957908057645,-0.263033815778534,0.276730196600769,0.229086779660704,0.0450114175459677,-0.135306328634879,-0.308152777522697,-0.11223017079639,0.372012955389907,-0.196747812652075,0.23157595985021,0.283898154308121,0.369927845941521,0.212742353773592,-0.0274826046661721,-0.0063008547523295,0.0918752186407326,0.369468252085642,-0.0284859684762211,-0.138650577526324,-0.0714604772594355,-0.060010362999639,0.375357331627946,0.242968704469643,0.177840727591017,0.303547861029072,-0.0208607728249698,-0.0078684276448029,0.0027855793858372,0.435169989041203,0.183560690857176,-0.0745695169927184,-0.115574547034428,0.0968559349317253,-0.139047198491725,-0.320802560366396,0.153181969962024,0.132832047996809,0.113597554843909,-0.0974608312507674,0.206126825588768,0.182055263102322,-0.398372872487937,-0.0737409363822242,-0.373716980157297,0.291190020250932,0.356165117544081,0.0125701275494754,0.196817280218819,-0.0721934205782243,-0.150969195553671
stable,0.183183037257845,0.219958478182489,-0.176605844767823,-0.165037385818944,0.0798281449151694,0.114861790974053,0.0958637416861762,0.0633232097644438,0.0342254897680094,-0.182323869348377,0.0361291363125184,0.29882039376645,-0.224259198471118,0.0096347407403216,0.250628111759304,-0.0987556596193117,0.146207013610705,-0.106027334361243,0.154741540799374,0.0783744712285057,0.329494908084549,0.0085666456151914,-0.107660965702392,-0.0592523566460231,-0.0242391782118836,-0.0911289503096962,0.18854114652943,0.309770415561508,0.083967643298118,-0.147658797978162,-0.139375077914247,-0.0731854560259643,0.21395863015353,0.206727418331286,0.100261132140906,-0.0171265211698905,-0.0890077171698261,0.0679829007024381,-0.160207341265769,0.197967589827159,-0.0997379481637821,-0.0310832370399215,0.0440790766498303,-0.150924013897984,0.324946686979779,-0.304957532324465,0.281573585940368,-0.178865785426154,0.197098817878387,0.0441933804618652,0.100338909114935,0.0960414951349191,-0.0069652901438324,-0.152202768114716
stable,-0.151190346508832,0.135182879327082,0.165580764395966,-0.0694529749818742,0.175191285814685,-0.191620262477703,0.136579543889171,0.33668830217266,-0.217187627842095,0.200656615363325,0.17694436532267,0.210358805885211,0.126698172370565,-0.213101459150404,0.0955802480716957,0.0002322248864962,-0.0029298329437037,-0.272388635803904,-0.131432550024835,0.297811025060819,0.236128664193912,0.223371977062764,-0.154815801653894,0.0986646344918643,-0.154399449217466,-0.0582085649384503,0.226313808029155,0.214958047915524,0.275610104895571,-0.0566580836205883,0.0262992973712528,0.0431358384453094,0.189607488926016,0.0950930125801777,0.14697167333851,0.0444483063569574,-0.292622880083581,0.0611065084007997,-0.215065714382275,0.114675837899978,-0.0651600508904451,-0.296380681838554,0.2017604334506,0.0687644042499904,-0.0096927183987117,-0.225935554577051,0.147731232371297,-0.0002709027227923,0.127869137286567,0.174607066306441,0.0182722518327869,-0.239617931256887,0.0275836120279097,-0.0274441613256176
stable,-0.0450537586262777,0.178150412865692,-0.107743009787985,0.0950300006139705,-0.0424799997281893,0.250804733114852,0.153460128600227,0.181958811976177,-0.154010240773894,-0.0120610393088242,0.379720232436503,0.242116690344978,0.1242132624283,-0.366500454787343,0.0291737866802347,0.121784452922009,-0.0377833067962772,-0.121749828362842,-0.245187540985519,0.255233703108924,0.355223130027352,0.0832478225655125,0.138794536207505,-0.239813375965799,-0.0649243244155411,0.1559313242117,0.141569792904065,0.002316972684178,-0.222432250461106,-0.144830297425459,-0.210584452069074,-0.103471437899122,0.0603437522759448,0.136183935165674,0.271253332483573,0.195804351672818,-0.0971504146653222,-0.153918916609104,-0.169506167391184,0.179006249312878,-0.102309927578066,0.0856427635073783,0.184435954746284,0.184503137478991,0.0517987437111889,-0.169151353859107,0.054597335445441,-0.182716117108703,0.0877993645070298,0.123993469557081,-0.362519033680321,-0.0818823448631625,-0.12941838702379,-0.0083320196462112
stable,0.0670392836957098,0.160095354004294,0.183160681013792,0.0094529548977938,-0.203557065527857,-0.0422833563032235,0.0111057362575672,0.024530363932599,0.0741356407094411,0.108121098115551,-0.119563378657082,0.22873530534624,-0.0809336101322735,0.0205884061021725,0.0244009238233822,-0.0019589353572252,0.104496775057481,0.0415938344692565,0.0276861137953043,-0.0258912859852426,0.148873459318282,-0.1720756551737,-0.0126465237837138,0.135553509296791,-0.196971490440757,0.160511700929505,0.150605818206069,0.0411957217159523,0.110139125696549,-0.0443294104817825,-0.128724586804363,-0.0628599439606414,0.299335542724812,-0.0640547324470208,-0.243621143019405,-0.0261493783073592,0.0230152393150623,0.0448475085884998,-0.0648389143956411,-0.001398065736158,-0.10448619473551,0.0205786136765187,0.0424003026279854,-0.0273808602507861,0.0915499502203845,0.0022451668335194,-0.0508648978744466,-0.186213103902358,0.0526654660719605,-0.14872094510264,-0.167430893828535,-0.0827446460951414,0.0155761474034483,-0.114553821317159
