group,AR,ASCL2,CEBPB,CLOCK,CTCF,E2F4,ELF1,EPAS1,ESR2,ETV5,ETV6,FOXD2,FOXG1,FOXP1,GATA1,GATA3,GFI1B,GMEB2,HIF1A,HOXB13,HOXC6,KLF1,KLF9,MAFK,MAX,MYOD1,NFIC,NR2C2,NR2F2,NR3C1,PAX5,PBX3,POU2F1,RARG,RELA,RXRG,SETDB1,SPDEF,SPIB,TCF12,TCF4,TEAD4,TFDP1,TP63,USF2,VDR,XBP1,YY1,ZBTB7A
progressive,0.318796992434058,0.156214733908075,0.0460406625823523,0.132605336462819,-0.300638794478142,-0.124321009280048,0.0045816256428417,-0.100749012860448,0.308352756019661,-0.21759916726574,0.194887394436224,0.154008073394379,0.0820952513145924,0.318441682690327,-0.053866827200839,0.351840798601002,0.0122114348766353,0.122778216971744,-0.0243387174455449,0.293055736526419,0.0485371810448803,0.0851527851619582,-0.0607018646394458,0.0328006995001811,-0.0455450989924122,0.317385103715549,0.0718660707977172,-0.196963151360124,-0.0769993615689827,0.0008882743593264,0.031314008730361,0.342930004238496,-0.104676120554312,-0.0672937954112895,-0.340526988340107,-0.0821326523402482,-0.309250380635402,-0.0925207872161608,-0.200946360592472,-0.0330625066797721,-0.0213559856494908,-0.179113511865869,-0.142338953389754,-0.0699399179764409,-0.071174151823084,-0.131371102616176,0.317824565767006,-0.0736052184907143,-0.306978268326809
progressive,-0.0912927261660992,-0.0013806229141878,0.0450584430705657,-0.0607494146702117,0.0907378811609832,0.0548507143988488,-0.109732089799788,0.0284757943528551,0.116776031795464,-0.0222507331083168,-0.0193655892428624,0.0038834761257614,0.0203744553443785,0.0274691855030266,0.0618329581817282,-0.15451201309267,-0.100031738776342,0.110910814090802,0.0291537849778205,-0.0614489745890815,0.039814220385755,-0.0172401359731798,0.0489968456540604,-0.0049569247061191,-0.0122872868603856,-0.107967420591518,-0.0520203088868203,-0.053804102033,0.02575173047589,-0.0592370560394741,-0.0167967741208603,-0.0228687184592517,-0.0052082947621153,0.0172457164009632,-0.0017583363632576,0.0551546909594548,-0.0119460656469331,0.0251528690628645,0.0688047308248342,-0.0273113032877614,-0.0278534199014164,-0.0356089604916294,-0.0393716736521005,0.105070676960447,-0.0351274134649268,-0.0643800786069543,-0.0494099227129037,0.0497397322650463,-0.0102738183549856
progressive,-0.0387502466083267,-0.0514057715324748,-0.0027285473608144,0.0422479592560166,0.0167710603574091,-0.15867154830052,-0.081477717455345,-0.039171515055908,0.105895059750068,-0.0898502380220539,0.343833342308838,0.0068922451153047,0.0125491339226578,0.17979577380224,-0.0531517352244141,0.0792150863155757,0.0195566070299247,0.0016696560622678,0.0051974376186171,0.190212343778767,0.0135632472793048,0.055289795171166,-0.138575306325434,0.0225503653470099,0.0658401638364892,-0.138149539835239,-0.0251306363963401,0.0157050531843745,0.032053138441378,-0.0538154930046471,-0.0228202912932868,0.0017446764707412,-0.103441283493972,-0.0428051958663235,0.0854470592720938,-0.0652591787182367,0.0416280827017925,-0.0703529588725144,-0.0560652808587553,-0.0201362181480219,-0.0449725726374393,0.0466618407440276,0.0089105645643217,-0.0371083598123532,-0.179254157404223,-0.0381732967115826,0.0857874352684332,-0.0398343182676121,0.0145278243145672
progressive,-0.0322726618465366,0.135412253526814,-0.080633456174659,0.0008422043493986,-0.0982639387900834,0.149851491950842,0.293396598321548,-0.223595107724998,-0.211038145286674,0.246608595248326,0.109877226475467,-0.0635458402181844,0.0587462901306472,0.0910849077394861,0.147735834036991,-0.0069355020820964,0.0937992410342349,-0.0388631645565902,-0.0635407666980073,-0.0049365351323188,0.096021442871805,-0.0406845583001693,0.0183712165612811,0.0095635855338345,0.085377197540248,-0.0811661757932546,0.0560979125982008,0.0389240467987154,0.0010451451564827,-0.201961617689842,0.0668943635350707,-0.250215868094245,-0.201078825179026,-0.372497851402722,0.346039443679143,-0.0503699083182542,0.102972165514433,-0.0998773182064014,-0.0943522547335389,0.159151254435467,0.0417652180978917,-0.0687867865611292,-0.0971984995528923,0.244234187805443,0.0107203481342135,-0.0480056479157254,0.107487598472052,0.29412718522705,-0.0017249968602141
progressive,-0.187935553237364,-0.35814796843968,-0.134876594950004,0.0475361673982517,-0.131472547474717,0.0678299135562295,-0.301564465421271,-0.375640153401183,0.270335593302859,0.0882843227218904,-0.0481788194289843,0.331939815311366,0.0665747338087049,0.104290374862324,-0.0150119497803942,-0.163002662732535,0.0753509506033969,0.0564429228866863,-0.247762440723376,0.0797290175627628,-0.0544446767286272,-0.140419468715072,-0.140208598517488,0.391093926452706,0.204373387210946,-0.12141102661856,-0.306243775520043,-0.363088355925937,0.307529079581508,-0.365176975025818,0.233955463500606,-0.103527225575829,0.457166588362401,0.148492784851151,-0.128108665751351,-0.0462006561468856,0.148201583149725,-0.326607811743882,0.0408184453895001,0.36070853512463,0.307097297748359,-0.132376276892935,-0.390862973379161,0.080763285674723,0.345084057627444,-0.036530751371956,-0.0769977464321492,0.134243984357251,0.170634155597485
stable,0.0729231504712149,0.0041892156900044,-0.182874511515014,0.0200752325962931,0.0746408885946767,0.0159521744239925,0.0378915281570576,-0.0770271218194424,-0.040749152706244,-0.128274027765932,0.158469231363444,0.0127793511266655,0.163767688100282,0.0832644830058087,0.112239498638866,0.0562543456485547,-0.122774893225391,0.0407105227993548,-0.0237428685001705,0.131077889826593,0.0065977295500427,-0.0911888608936227,0.0497479438901928,-0.133455986437112,0.0484175694393555,-0.0734902800884967,-0.0944696654267421,0.0813359533431802,-0.0449443758030284,0.046051943901139,0.314165398131364,-0.0930078884579827,-0.0313880160374,0.0118615866655535,0.263365169494062,0.0440526941333789,0.147951630867888,-0.206771823599618,-0.14499385752466,-0.0006081168610086,-0.104091477923964,0.0090160529730509,0.0066355990256938,0.0833237966423708,-0.0599171908356329,0.0086434416664431,0.181281103898962,-0.19078611415803,-0.0914693079341879
stable,-0.0237697983531018,0.0521145276115723,-0.0001922694343484,0.0510161115414345,0.0465256598346689,0.113272991681108,0.163462400601334,-0.032689533605172,0.0192901629675702,0.0171345447409618,-0.0105045128011417,-0.0559802435229284,0.0295572761664563,0.0471923554969343,-0.0830408143673125,0.0954406077322591,-0.10608069752542,-0.152756666927581,0.0122216970411806,0.105098277176101,0.0864384446528544,-0.151625988382038,0.120624173865958,0.076913368388277,0.0978860287726186,0.153364991752842,-0.105800778591417,0.138210020285991,0.0451866738612242,-0.0667818321814096,-0.0473057403815937,0.0787467348374324,-0.0351379384582857,0.0624249060953943,0.121706365454245,0.0631527699191206,0.0413550853082442,-0.0692494453291285,0.0941681980808923,-0.13022906712171,0.037467550266123,0.0798121424789769,0.084814504561384,0.0105888055114477,-0.0034921798521903,-0.0161595839235288,0.140483499116391,0.0187049626911538,-0.0285744828405435
stable,-0.134927729464134,-0.0769142718945543,-0.138848869616015,0.0111657863444422,-0.0877964048554197,-0.0328038378757583,-0.0251898800024291,-0.0634459402751189,-0.130605993211491,0.0137102923821026,-0.0050399021158276,-0.0992673189749831,-0.0995715494914047,-0.0463076411224525,0.106150788632319,0.09706167763955,0.0475419700069116,-0.0851676163172407,0.0492670994000689,0.0945733998137332,-0.102527179465236,-0.15730272947408,0.1661077085453,0.161902077568389,0.139839802123887,-0.0240827824015776,0.0742113697877857,0.0628097838570804,0.0946015139196549,-0.0834452385174289,-0.10810208703503,-0.0374302233655494,-0.131092307426691,-0.0730067700749076,0.0913268785694814,0.116837797734638,-0.0728151754339131,-0.0295480449582771,-0.168818207442392,0.148946678838909,-0.131740487111304,-0.112971868901408,-0.08108347416826,-0.110791889164784,-0.115062481671548,-0.121153791531604,0.0780156270397281,-0.0947527319191661,-0.044954874089642
stable,0.0347848735901077,0.0899696688680999,-0.12080181363115,0.0102430424351466,0.008485496961906,0.0014013699228052,0.111543943710767,-0.106776132962562,0.0513261408237439,0.0027098693496014,0.0746757899817871,-0.113474159513625,-0.171052204542787,0.0860893446314494,0.090263586789729,0.115290350985271,-0.0330197035637997,0.0479895102810139,-0.0164753406469631,0.0416575769321208,0.056826137976288,-0.106245796568377,-0.0910947204015446,0.105579020803511,0.0957854257070753,0.0862205098751957,0.119423833314747,0.0173580116513171,0.0269844971824027,0.109401272316422,0.119735408096111,-0.249055510000104,-0.0115794603382121,0.169169455882335,-0.0664718282087088,0.104387297426326,-0.0090868620872988,0.0501853242369644,0.163058863882263,0.0412937768286182,-0.0963737201700668,-0.141980299643912,0.0026920405074663,-0.0268224897615867,-0.0492254904624695,0.0518109592093919,-0.0530525574825814,-0.0825514946806995,-0.0285050509084198
stable,0.024132788585584,0.0568845319456301,0.0131884389586232,0.0515857187286788,0.0194761608309295,0.0350599088464831,-0.109233041699037,0.0565477761544257,0.0207087012658831,-0.0693341016439743,0.0284492431541127,-0.0042193435961814,0.0070307204847818,0.0453199251404509,-0.0269393241647125,-0.0206145805140919,-0.106003318715486,0.0456622341984025,0.0254983226395587,0.0749918837191185,0.0370056880798059,-0.0229060862002875,-0.0823764469697113,0.0307967086821448,0.0806609147192121,-0.0575551956989378,-0.0848432365370793,-0.0225241923178308,-0.0191312887267869,-0.0445279438674366,-0.0313929017044589,-0.0059179312635291,-0.0533633336535819,-0.0433324252107972,0.137467273756017,-0.0345175397941797,0.0639789014108214,-0.172779785043767,-0.0754314461408724,-0.146182769937006,-0.0582772627675203,-0.0001141979469538,0.0250685852282036,-0.0441541662979179,-0.0071392227735335,0.0585681685101971,-0.0084433861103797,0.0029150378678802,0.0503329587071074
