group,ASCL2,ATF2,ATF3,BHLHE40,CTCF,E2F1,E2F6,EPAS1,FOSL1,FOSL2,FOXO3,GLIS1,GRHL2,HNF4A,HNF4G,KLF9,MAX,MEIS1,NFAT5,NR5A2,PGR,POU2F1,RARA,SPDEF,TCF12,TCF3,TCF4,TFDP1,VDR,ZFP42,ZNF143,ZNF76
progressive,0.117154558736802,-0.14520387197719,0.0825132249480922,-0.233564857089115,0.129946534095188,-0.0831378720565017,0.0133501706467518,-0.0500448656748073,-0.151018406231001,-0.114416743751007,-0.0045652400369927,-0.308542445644268,-0.142093926799151,0.0341828162304088,0.124298129391485,-0.14245941180939,0.155696614362068,0.0955842979506611,0.010798420757079,0.0314649367906271,-0.0152772734280151,-0.112715577157892,-0.157650297871349,-0.0407283205046998,-0.120317665370875,-0.0631159386773762,0.0565438536750678,-0.0772701763466551,0.0716749330989871,0.0316377115227404,-0.0498720909426941,0.235199571862187
progressive,-0.0425582640277255,0.0344722996446753,-0.195511983781448,0.0605632947325431,0.0712880532040504,-0.160535282410533,-0.152795660341895,0.0309166476295315,-0.027690715008883,-0.242828511411286,0.0280160897765817,-0.139401884291172,0.142292147267582,-0.0320424254360874,-0.0229015195529469,0.166773930369369,-0.0489545936047535,0.0481195279999324,0.0636579912894129,0.0783468911433492,0.0169827683541101,-0.0552939707913831,-0.0932783345106236,-0.0309620773140781,-0.074563287893999,0.0688048156445918,0.0060584876193912,-0.109770112812518,-0.226654315883379,0.0488811127428464,-0.213383606109089,-0.036256335635114
progressive,-0.211283114091707,0.181706360317231,0.0377909301930215,-0.179253354189513,0.213777073095248,-0.22715997497573,0.166068827328172,-0.228887020245474,-0.145404620989559,-0.25337587459674,-0.166224915708477,-0.179148393391461,-0.198372999443886,-0.0454780288729312,0.0990560386452891,-0.328924352799886,0.181416247807646,-0.0548650148670922,-0.112117020943898,-0.0898890346311182,0.124252714677522,-0.13493113894063,0.0511767155421182,-0.108427603798492,-0.165574699887266,0.252841810480404,-0.0881389724224819,0.246661660767704,-0.0109204450891127,0.286145199739665,0.0363943659934591,-0.165357067870684
progressive,0.0801334055750368,0.120633765087915,0.066964772030094,-0.040141627771481,-0.135532484626176,-0.0082871573170761,0.133293816923536,-0.184124742407015,0.177072712098292,0.199432143675981,0.412591452595536,0.0815864961730995,-0.0549268246067686,0.0446825358904269,-0.11936231081461,-0.0691080806622364,-0.158554888789231,-0.107120022525932,0.135732284583409,0.0357187832636278,-0.0807736736198082,-0.354281651440153,-0.490336340500007,0.0984650516512211,0.267845465396019,-0.0741212432255526,0.0057487896785854,0.242107598177834,-0.255989154297452,0.120515701476822,0.257533063057893,-0.330995874606199
progressive,-0.509083858142259,0.403935788910344,0.429837904136505,0.0555774674409188,-0.295943831757848,0.163976264099585,-0.444994670052645,-0.423244710962984,-0.441807760587646,-0.245559550954512,0.128266125876638,-0.404769411035731,-0.47411560372468,0.166233824496568,-0.196192368916601,-0.48633674340022,-0.0194086376178779,-0.0427341026382951,0.005532219559391,0.460143458723565,0.0368309411762196,0.604627324130472,-0.157071958362522,-0.521181350516904,0.509375027592753,0.0902824727662694,0.547402555551826,-0.497931669326067,-0.217635204065329,0.401746035097723,0.472954914545313,-0.0628886126841515
stable,-0.221505136159036,0.249106149435366,-0.167017146210883,0.087429093243903,0.153781716091095,-0.320100860544663,-0.070336006875213,0.103949116039649,-0.0182733483029184,-0.240250662121315,-0.0370774257526714,-0.0939978534294154,-0.115230602848192,-0.287634425168632,0.16850061252838,0.174099932577405,0.10844330713163,-0.101843752750942,-0.194475789480326,-0.199682073558973,0.146216791023775,0.0849995102040165,0.0814893971203916,-0.241587446029839,-0.212407061043147,0.198846560839374,0.0407195226353431,-0.286725905303864,-0.173034951476398,0.162744284600599,0.0878051225581686,-0.322764831748618
stable,0.0106183881484025,-0.042860720989431,0.10028736504771,-0.0916290075710934,-0.0634346972441807,0.0956592618479925,-0.0375274128790072,-0.140944525996444,-0.083615532586398,-0.0888523845519316,-0.0302261605121544,-0.0001443855914997,-0.0364236917907277,-0.256777754792436,0.126609440698495,0.0384228424469741,0.083766786572116,-0.101617145893518,-0.0086440234365087,-0.0382350067963984,-0.0003495415405387,0.054689141023577,0.164839669481524,-0.140656352065116,-0.138957171060703,0.161323051641811,0.0122900955759426,0.164806522013775,0.123698585366243,0.209248018863814,-0.148181424495731,-0.171946217803583
stable,-0.0783716402219414,0.0314800937188357,0.0745523323770641,-0.0301572833053003,-0.0818453564082228,0.0747919025790852,-0.125348717944041,-0.125718939282153,-0.133694764260584,-0.103075570978298,-0.0929778163206705,-0.0933563165426541,-0.151423580126434,0.202040572628528,0.064292622053707,0.0532702712967455,0.124530091558258,-0.0603019930557213,-0.0135448231864491,-0.0208624251541003,-0.042031789927723,-0.091444670513784,-0.124283432561922,-0.0465291383616466,0.0957407385835904,-0.0827859928450567,-0.0730978359669534,-0.0525062338014878,-0.0754701501402282,0.025777236307226,0.0360777718766726,-0.109296013860927
stable,0.0284132397587211,0.0830705537800588,-0.172222223137798,-0.0869785133992047,0.277265959003329,-0.184766740593941,-0.0611729909576323,-0.184198448863145,0.0063244839051228,0.127748918402986,0.0610048428469931,0.171531723495087,0.0135775982984599,0.0183179184996992,0.0991519677301493,-0.157006739534992,0.117332863726162,-0.0318016910502765,-0.0055891414408559,-0.140537352875156,0.141982548724919,0.0554512664025435,0.0191937751222783,0.0019209088521853,0.0007770427966591,0.0837781625304379,-0.0231548078917417,0.0820299908206862,-0.109571464180819,0.160829053854237,-0.0722457261080738,0.0162405336394821
stable,-0.0142553515166753,-0.0058171064295067,-0.286465187000205,0.0492184870499159,0.117943245354145,-0.233791459509014,-0.153500871512334,-0.0146979515694487,-0.0709937182525817,-0.151399250466043,-0.123128698742752,-0.0823378698126699,-0.02951873356604,0.0985585081636273,0.117756785092713,-0.184484387630376,0.173245241501408,0.0169357987974694,0.180100194820588,0.0781951246762886,0.223608309356579,-0.113294162300422,-0.0926133858535893,-0.200783347933558,-0.0817457558538583,-0.0574109632525203,-0.089198116615518,-0.0279050852896729,-0.0378785486707059,0.259516601800173,-0.243027832296913,0.0975107224882919
stable,-0.0186411440045206,0.257447413389733,-0.168252960151411,-0.331140382372913,0.287897426899379,-0.264884189542366,0.0381445229252885,-0.030126675416054,0.0680509535529532,-0.0681118723242098,-0.280685581594463,0.0619825067239301,-0.0715748701671813,0.0237208323154558,-0.41439759844338,0.0942647694306023,-0.159696215819522,0.134794496553553,0.262021007293305,0.23742388188362,-0.170689711001675,0.082638656239246,0.196467723361873,-0.135628615113836,-0.0735523872033572,0.408619687292657,0.304397041791264,0.129916308793697,0.0305624789335051,0.324579899314509,0.344219173955773,-0.183276466355154
stable,-0.260063560416182,-0.0958692441593902,0.0576848307031931,-0.0310373833876345,-0.0253492040259507,-0.451079315357243,0.244966463192701,0.241781082750158,0.224462249587761,-0.100031653056999,-0.144734050864114,0.0739195637990105,0.243119477894084,0.165104424954661,-0.0814547284593116,-0.0103993302683019,-0.443477230939745,0.0054205003328986,0.0274772523047924,-0.172760045177916,0.308928367120905,0.0140397650597795,-0.155815962655818,0.286296105237124,-0.28204000867944,-0.0580863492463707,-0.0161276614843034,-0.0220433680204545,0.207183568279682,-0.242008609924626,0.079594359209255,-0.282789509960039
stable,0.0918022124572964,0.44340576239632,0.0603494614717807,-0.455324982829668,0.503728318178635,-0.559665246578025,-0.0270671236025909,-0.0421343097034367,-0.0643045978232527,-0.172384752407356,0.0059461573719409,-0.433585185741304,-0.336805420732836,0.493853930144688,0.447038030474203,0.0432643486610002,-0.276940261671439,-0.427504499922035,0.503244015768251,-0.152205485308009,0.55035587802286,-0.0877394533479611,-0.404688475255039,-0.0397127976515151,-0.0168429616055884,0.34573810963548,-0.201469802719881,-0.189120091255081,-0.564293025166142,0.170716599660476,-0.094358252956547,-0.452553696814691
stable,-0.115550630260533,0.298259830466952,-0.140460529109023,0.0193430958817977,0.0188351508515446,0.0694992355582687,-0.0492226190803304,-0.214339074522716,-0.264371660002639,-0.499982648697708,0.310944727979217,-0.218725248500171,-0.0813810307929713,-0.0857672047704265,0.179325188045409,-0.0403679016610547,0.224683306422599,0.140968474139276,-0.100380920573247,0.132292223892791,-0.0394892940411575,-0.0485636633654075,-0.416748304956516,-0.338916025253286,-0.139396590194303,0.1687269836304,-0.21131886082932,-0.254583421987223,-0.252579098354332,0.174801731627345,0.0066238777593806,-0.199725358719896
