group,AR,ARNT,ATF2,ATF3,BARX2,BHLHE40,CDX2,CEBPA,CEBPB,CTCF,CTCFL,E2F1,E2F8,ELF1,ELK4,EPAS1,ESR2,FOXH1,FOXO3,FOXP1,FOXP2,GATA2,GATA3,GLIS1,GMEB1,GTF2B,HNF1B,HNF4A,HNF4G,KLF5,MAX,MECOM,MEF2A,MXI1,NFE2,NR2C2,PBX3,PGR,PRDM14,RARA,RELA,REST,RFX5,RUNX1,RUNX3,RXRG,SOX17,SP2,SREBF1,STAT5B,TCF21,TFAP2C,TP73,ZBTB33,ZBTB7A,ZFP42,ZFX
progressive,-0.154857710406396,-0.0458967574859571,0.10868438515781,-0.111362370566676,0.0734928237521315,0.321870911258073,-0.156173093667678,-0.0520149760397142,-0.0548008903315573,0.136179268096194,0.0480553351454965,0.237322122555988,-0.0761303358298812,-0.0154068480449627,-0.0921712660623336,-0.0713814649788945,0.188821580768212,-0.0533843237424845,0.0515023138455736,0.0289114495274562,0.0043239008742649,0.238360938054641,0.0087354939659486,-0.102539184383309,0.178959579086191,0.226799056465733,0.0948020325848973,0.174075797131483,0.0496068128382905,0.0283110951158968,0.0232316920607931,0.0225368998766289,-0.0793479656536322,0.0052075686036388,-0.191884062822683,-0.0110289827292093,0.112644026052028,0.0300244661331562,-0.275292852698324,-0.104427939835406,0.0843936409328056,-0.0567908291114452,0.0698637150620308,0.0902487828343063,0.113676095995495,-0.217038238111504,-0.0623828943606895,0.0476033829480305,0.120306976743393,0.0217611610302319,0.0911459416740524,0.0772231157700231,0.0245942942083774,0.0668417063386756,-0.10438746650429,-0.097655402428601,0.0897293750849796
progressive,-0.0459326460011526,0.0168332857069806,0.0177445091829365,-0.104446553670381,0.0627873027657278,0.0980313463792633,0.0202682629978916,-0.0065429053633514,0.163786440709429,0.0432125185805696,-0.115675771777869,-0.194543282600822,-0.072878572087363,-0.0039762653586615,-0.0493114822441352,-0.0380352478099388,0.0501399589060786,0.0213796060176605,0.0304839647020609,0.0442196476790344,0.112579705843015,0.13489925419605,-0.153311020624424,-0.0554903112308016,-0.0209117479433081,0.0008195440401173,0.0448716810474887,0.0427179586904361,0.0056821079783491,0.0473642187109011,-0.0472689374114231,0.269724261976278,0.204197285676616,-0.253423763938858,0.0733167988301741,-0.0477178256706072,0.094994206933552,0.0685800119702352,-0.0310262612916305,-0.216831902951406,-0.0401380638275526,-0.0100387781621949,0.0785157768323392,-0.20895088123354,0.0209728835754833,0.0810800636194513,-0.0584815869461694,0.0682565165905557,-0.0118991167195947,-0.001026098913633,-0.0992032967578736,-0.0211026467162039,0.043713081576769,-0.0792589613632983,0.0058142723614961,0.0273520722302053,-0.0740933126060111
progressive,-0.0224532526089603,0.129685045024517,0.10436690104197,-0.0245878415502806,0.0730219225941286,-0.121721840143563,-0.0100914249430412,-0.150196110479324,0.0593124734676587,0.0965759255504484,-0.053294755744816,-0.197358123460624,0.0099798539921143,0.0082475445215717,0.0221369915292815,-0.0756366813720136,0.240513225410784,-0.147548621311991,-0.0646233996813728,0.0625387987377459,0.106910061290407,0.308647354205273,-0.0279689203133556,-0.116573872491043,0.085449904424989,0.0644518636779855,0.354141773746952,-0.0381828306173004,0.0685081848851152,-0.114175591404684,0.0346240909407689,0.109384255308274,0.058752910928875,-0.0881431185498833,0.0922974639990863,-0.143204159681475,-0.129083648194317,0.126564461126381,0.132574192069217,0.151534640878388,0.112083183447804,-0.0330044823835978,0.158798925465879,0.0193097741308377,0.0277932881961064,0.0394915967783341,-0.0169305740012153,-0.167106486401841,0.0105131577445422,-0.039210621344086,-0.0885735828793656,-0.03392210177203,0.0560591061417939,-0.0277428122600846,0.129840055327152,0.177566921125954,0.0420162795727052
progressive,-0.0180890969961914,0.210943099903075,0.335332027421026,-0.0270235140057258,-0.363502744432598,-0.19250984200513,0.0917578852196457,-0.201311183465986,-0.157905610536769,-0.107667296504728,-0.296354658094377,0.265421476244725,0.196437865097149,0.369894959581176,0.0015510184639047,-0.212930055509202,0.0703786100026858,-0.264889174050012,0.328081704424074,-0.205468647159175,-0.241977235617241,0.118464771195758,-0.0049237953010942,0.232432506608596,0.0137893801302778,0.280931660883773,0.215848539956076,-0.13059300137357,-0.141060081598915,-0.123673072842302,0.11582620428231,0.134823886059132,-0.190343922730091,0.0730860090964841,-0.0666754386998126,-0.0159277665331761,-0.298148883595521,-0.135305711321588,0.0867790241742708,-0.0980720905638262,0.221222038835462,0.281927433092848,0.423763023923716,-0.183671790048087,-0.191867408321856,0.0374217620507207,-0.0156983259320068,-0.231468856083685,0.0515553030827525,-0.365462167166584,0.303921609120942,-0.195754132105664,-0.267495619279296,-0.20023281264049,0.0095263737605513,0.207877773471453,0.0754721913486454
progressive,0.155359661065779,0.0320859096617091,0.255272329104682,0.132448225958922,0.247624183500053,-0.0861922083404152,0.0620720857135172,-0.114033273435154,-0.105403327046327,-0.0016047080044233,-0.0220781420043028,-0.0229898141610574,-0.061061408435667,-0.0912167182360133,-0.069443842021755,-0.0280184492700345,-0.0782181708788462,0.0044923573697095,-0.219506729108923,0.0793608549848238,-0.204284691740485,0.248168711666078,0.2937151925834,-0.0733339182381335,-0.132229589649836,-0.0885559556065709,-0.0545311956567411,-0.107890830713852,-0.0778922790219068,-0.158107053176179,-0.184982818340236,0.070706157315723,0.0113938393527437,0.0730987810755316,-0.0323251720376899,-0.0575054745029859,-0.090012155929351,-0.198431013955712,0.0851114024351224,-0.156399214837282,0.0675751203610769,-0.0253164345068023,-0.0031846647285728,-0.0933824552599779,-0.220674164495174,0.244179630328604,0.0867367365064406,-0.205860523251256,-0.135962907757813,0.257689704144765,0.103641860933502,0.0705741504875956,0.0401177001105838,0.0145578780144216,-0.0080276652354957,0.105522958234317,0.218677561219748
stable,-0.0375570674944495,-0.176099681185598,0.19952985889134,-0.0025875306694505,0.389310303888153,0.0009688631935292,0.0642928439190686,-0.0290885885617677,-0.0932589410655334,0.07687872863348,-0.0986393502036373,-0.19146929306656,0.181834208615191,0.210377305371909,0.120001086301751,0.0528080834468149,-0.141814080526508,0.34359954988672,-0.0302673133724288,0.0718392673318123,0.0080800432583087,-0.0826949994507714,-0.270144892234469,-0.102875722912698,0.275101558985359,0.320123553837343,-0.164276693534289,-0.182416181962405,0.0092358898137138,-0.0978615513580566,0.222683642540342,0.201118908301673,0.103336503340178,-0.108836374070591,-0.070353726568232,0.0118335611152238,-0.174129616075569,0.0859649204580731,0.229156890282213,0.148913203132436,0.235949815266445,0.0828987395887942,0.322481374457399,-0.133298299255256,0.0978593253656533,-0.0934563742250802,-0.0726314114617698,-0.0728461578955644,-0.150075603998806,-0.112735570763677,-0.0248992708587876,0.181325322018551,-0.0301999771022295,0.35620410820407,0.0193546947809414,0.0710866345670131,-0.130603488118592
stable,-0.0390739119215871,0.0356726500657988,-0.140285993571723,0.0465913187036012,-0.219886458602104,-0.111570235907642,0.0775653433587849,-0.259572240140452,0.0608932218427987,0.0876988373930532,0.0266041333540939,-0.0984204170555135,-0.075323437327972,0.0068263077001459,-0.107327293539171,-0.227025442432231,-0.0858144486426456,-0.0408125669331175,-0.026056798636253,-0.0042080995826691,0.178725615301337,0.120594971901535,0.0129910569411689,0.0601310737759685,-0.0124643249140633,0.185194860192197,-0.111129398922058,-0.336975791780816,-0.0518498525330206,-0.0947751042087367,0.12133257852793,-0.0116023446913911,0.209008237893906,0.0449929437775179,0.026313574818578,-0.0543645927257021,-0.176274955536457,0.0486029593673734,0.0500665078614394,0.103816049672546,0.218437301693478,0.121853856901606,-0.0426042435752166,-0.0928367848855222,0.0553082262594499,0.0526279070890213,-0.23869716971448,0.0718708202357188,-0.115329923986074,0.0849414096227406,-0.0231986297678601,0.0361728712776201,-0.0259101559551376,-0.0065249933481432,-0.181787538721486,-0.0142178259821529,-0.0594423985400691
stable,0.111976168491693,-0.0727217807516909,0.130446812164081,0.0302216652068279,0.0716992489189929,0.063084770563737,0.0649577793775379,0.0632722810125368,0.0243014379914241,0.0275334915221479,0.108492686449153,0.0306578797909875,-0.0427702479488897,-0.014260748561223,0.155007275486286,0.0554910427181113,0.0334666595257199,0.0072496705342905,-0.0919094593506715,-0.0765441333119279,0.0115116955411126,0.126996546557568,0.003429989958655,-0.119240351569799,-0.144587164242672,-0.0202087434597406,0.0713704376374428,-0.0781512534619514,-0.112987698034855,-0.145362406520093,-0.0388137198481732,0.127743340057761,0.183447303274314,-0.0406059928135246,0.0449800316061903,-0.16414006646238,0.102060381243648,0.066008445636334,-0.152746200203008,0.0763836570602727,-0.0097596071284935,0.0363095463580126,0.152453434517651,0.10163087281692,-0.0537494850683335,-0.0941998216808567,-0.0951859411743773,-0.0478500574193375,-0.117810892199848,-0.0544043832549772,0.0690628383869852,0.048510404358894,0.0754695763672829,0.118646018367457,0.0343497242405902,-6.23463073684776e-05,0.0595312406111535
stable,0.0371284573130805,-0.10299797208879,0.0215453122607001,0.0925685159360413,-0.201007824677001,-0.0204291095191373,0.0326561112703298,0.0493950561441318,-0.0291827950010285,0.108688927114118,-0.043366185808949,-0.0648688161598141,0.0370164931562383,0.0434075023022372,0.0025914088929822,-0.188259638372775,0.075268688287381,-0.141932218070579,0.105345224274801,0.121834146207579,-0.047876156663213,-0.0018878148034859,0.111569854886017,0.187736734406312,-0.135472533529371,0.0658956599740327,0.0055229582190812,0.112179589230662,0.0322498239911655,0.0754730962015436,0.128020696868432,0.0120754405144916,-0.110172325764818,0.0169022891495925,0.0820278541911987,0.0181154870369653,-0.216119698736783,0.189826529716767,0.176658149112992,0.059281531650081,0.0614183074039436,0.0027992556340036,0.0332019238921895,0.0098145635678147,-0.0212695486892185,0.0850182681417621,-0.041775880099728,0.0780139846822922,-0.0905127548972922,0.0343493289303972,0.0295679941801914,-0.104622564924632,0.0038831435172908,-0.0105768199978427,0.0779017676705339,0.0584050353689661,-0.129791136419872
stable,0.168477257867038,0.142239927917952,0.20071090750024,-0.0168530512125357,0.0846976586797093,0.0653457200221797,0.0435870182964182,0.0043261124196025,0.108091650444942,0.0650118103323903,-0.0017870372250318,-0.236476137979445,0.0645837998191384,-0.120250421138611,-0.0395758197177614,-0.145160127917935,-0.0385040365931201,-0.212359205932208,-0.0628841654593063,0.133095018837352,0.127727977822154,0.176692468380245,-0.0301046871289841,0.0085133245571979,-0.100652195261681,-0.113398080427991,-0.126281987455553,0.0740551520131046,0.151262516908312,-0.0770349748218859,0.0435246504227581,-0.072179064883956,0.167121086022714,-0.0538863918552978,0.226016123224853,0.115920136220418,0.0774096212742244,0.234626074065186,-0.0105585076818335,-0.139802310320674,0.113033426011749,0.0199337826056367,-0.205787081442681,-0.034943358059582,0.212217889993123,0.141470211730704,-0.199901003563414,0.0695170107835767,0.0923111509752092,0.0606289299714457,0.0427501029213526,-0.120972482999859,0.114662347500742,-0.0950741136599082,0.0803086293734743,0.139770577370872,0.154014718938752
