group,ATF2,BARX2,CEBPA,CTCF,CTCFL,E2F1,E2F4,E2F7,EGR2,ELF1,ELK1,ELK3,EPAS1,ETS2,ETV1,FOXA1,FOXA2,FOXD2,FOXH1,FOXO3,GMEB2,GRHL2,HIF1A,HNF4G,HOXA4,HOXC6,JUNB,JUND,KLF9,LHX2,MAF,MAFK,MAX,MEIS1,MNT,MYOD1,NFAT5,NFE2,ONECUT1,PBX3,PGR,PRDM1,RARA,REST,RFX5,SETDB1,SP4,SPDEF,STAT1,STAT5A,TCF12,TCF21,TCF4,TEAD4,TFAP4,TFDP1,USF2,VDR,ZEB1,ZKSCAN1,ZNF76
progressive,-0.16583067807238,0.169943326342209,0.0377783651965695,0.202429293204368,0.0762619441188949,0.132019963930998,0.0506633449522034,0.0945843194235814,0.252354470518397,0.0806975407304251,-0.0173403487146152,-0.0144074505093686,0.0616963148299175,0.118897716005951,-0.0924093612039604,0.142815665639299,0.264488101070889,0.0957047524458104,-0.0007513492031418,-0.0660198681392248,-0.0240761284129568,-0.0946238641184836,-0.042405094500127,0.23038080171774,-0.132863584088912,0.314940540983614,-0.0700072915418634,0.228060846283478,-0.0509203854690677,-0.0064062405741565,0.0788191677225706,-0.0941691001271083,0.072676558447762,-0.129772507104057,-0.0270815252255241,-0.0105782058863388,0.0600090745140902,-0.141576598532364,-0.505545970412223,0.0275362892168994,-0.0105716151038551,0.0685968640903516,0.0581438830712031,-0.0534314735953574,0.0450809521885093,0.0075003104664508,0.154112266816362,-0.124611924419319,-0.0094577728641097,-0.332709290559669,-0.166344759106109,0.162897779867134,0.17133398144627,0.0309107698485539,-0.0999030808879275,-0.0122390830722313,0.0423194143278389,0.0502349440907628,-0.201888849040704,-0.0748646982323505,0.07294018974711
progressive,0.105982747176645,0.168914538004204,0.0410383298143338,0.12422131987614,-0.18162626907645,-0.216974899520359,0.0094202018757817,-0.206747928314029,0.0454951769201709,-0.10052245911522,-0.0355448350263821,-0.0764923717656559,-0.045148911560863,-0.0236103561944387,0.173685144306673,-0.0816790195869698,-0.118488886110818,0.130017364839111,0.0228996108157028,0.134503635626681,0.0646838543140812,0.0717533842449849,-0.0454272689309028,-0.0184324887733878,0.275927254154253,0.0899749565950338,0.107440573845844,0.0667073162363924,0.177508214648846,0.154661099417694,-0.223939718507701,-0.0361441440485886,-0.0492423061409199,-0.0119022995990646,0.0262276160366637,-0.234207369121633,0.0974983584927238,0.108092471861115,-0.0708830504210433,0.100895579422141,0.0754051433735155,0.0352340649021799,-0.182733860524519,-0.0161358069492758,0.193861102983347,-0.0352337846766396,-0.0700024416606238,0.0499958326188095,0.150003424007969,-0.025924879044617,-0.0566497413691789,-0.133143234036996,-0.0846121403173793,-0.137932428633639,-0.0137615960590117,-0.106477999114884,-0.0289706037379737,-0.219594914913731,-0.0423904180463225,0.0333581884310979,-0.0197668293878236
progressive,0.215704249434235,0.249529672117491,-0.208898315779309,0.266789641311752,-0.0566675793529312,-0.342888467132455,-0.175393124562792,-0.253569836268939,0.0730230251519506,0.107133551934974,0.0050543817651561,-0.334843215762408,-0.265796732115194,0.189495917630141,0.246291196183605,-0.150676281090985,-0.446337012013197,-0.266293924312528,-0.408033026560552,-0.227512390753626,-0.1681006907447,-0.195428647480477,0.053191873910947,0.134388971792724,0.364172865031653,0.154604052798362,0.169874004958731,0.39604314587737,-0.454934466600714,0.148082126301019,-0.0874924995137203,-0.199439269844124,0.156535238427269,-0.0242792644083706,-0.228663057888283,-0.482342600984219,-0.192337993962374,0.0957374952296243,0.115967656038169,-0.239598298007824,0.20997499605489,-0.0381081749684165,0.0211527017943828,-0.0259253963716342,0.428875760232315,-0.0345867888191327,0.0689812092829607,-0.0890208677987676,0.227229694883252,0.152511969707172,-0.213826675278537,-0.268999551123813,-0.0375668276960165,0.267988170429547,-0.500708741807738,0.278621083196169,-0.154626407723574,0.0185152240923874,-0.24728420624841,-0.0755906768100529,-0.23490916016457
progressive,0.276286520595045,-0.432482016436371,-0.349041474643976,-0.196320599817205,-0.496401505619718,0.097907600198453,0.291475578172958,-0.448397585680964,0.195774587943489,0.421900216073861,0.433483790287321,0.0710537435002462,-0.281832376733861,-0.281638339456425,-0.176073035541478,-0.446606125235797,-0.324349102966512,0.283908124352946,-0.288303294311617,0.577247362888257,-0.305504924581079,-0.17223290244617,0.220119497519498,-0.323306716662145,0.323604541320536,-0.204429553016109,0.311348605378286,0.323581978846415,-0.0003745370704001,0.102514857413857,0.41270375162235,0.0814956565232088,-0.0893428850223151,-0.252532747840993,-0.345296103939974,-0.27608345832796,0.211978956856825,0.0635991020508364,-0.221992182871498,-0.427112147595694,-0.397379319199713,-0.0782105602912655,-0.323622591299832,0.0805029076619073,0.486726716716852,0.187995046866744,0.115605604898565,0.0228377363047597,0.0453956979304253,0.405280697636708,0.438731821767746,0.23248824583235,0.332634043463556,0.331000520337232,-0.259251852634075,0.17138455341924,0.330937345409695,-0.360629561352259,0.410452016705125,-0.371716761135068,-0.177932183409006
progressive,0.35827778551884,0.0803092316875598,-0.522296669318917,-0.125728568224166,0.087604319692264,0.203602149932919,0.17350842917205,-0.231908672982067,-0.112016175161665,-0.198240556797754,0.0155865782734656,-0.108544583146418,-0.403685260123731,0.154216974226276,0.407469216340805,0.0086157164023038,-0.162496602563323,0.403262184559231,0.145632889641879,-0.0413269700949424,-0.140472949345869,-0.401858522639626,-0.400079232882381,-0.185283373387773,0.344498174843288,0.181843413190432,0.0039262993976538,0.385995165959478,-0.23710815305046,-0.401210070372541,-0.234597377504126,0.415278321386491,0.102234035474056,-0.122217436436536,-0.0446641268840862,-0.0735716544734589,-0.076616216946967,-0.3655372877284,0.186121616562297,-0.0361393519582638,-0.11610458762609,-0.433419168955913,-0.231058567875827,0.163362523578515,0.171586796234225,0.177964561519638,-0.146146906682861,-0.396532515299606,0.0602744290209818,0.0315764622252401,0.42324558552171,-0.179818976844412,0.44330015807448,-0.234229657620962,0.0592740727796863,-0.436080195637304,0.201704240858524,-0.339824573747591,0.324004710817065,0.155391305466058,-0.0587007460801296
stable,0.228302166266413,0.415844952526723,0.0155337335085505,0.129881792798517,-0.0283095600938939,-0.349205445208902,0.0669082205900273,-0.359195921813451,0.0489662384139288,0.120101412058082,0.199227330031562,0.0904243932920563,-0.0531135704917661,0.240426340598353,0.308125655469041,-0.313378593711201,-0.0491662236778797,0.144881048687703,0.385915890942332,-0.0671748876693432,-0.232667899344214,-0.193806784518833,-0.153245704676653,0.171053119579145,0.257105942125449,0.0365668511382493,-0.413235755680923,0.33947898766934,0.174191437833509,0.119063089530563,0.208621341408601,-0.269909332132667,0.193304865439281,-0.173568372098425,0.0097141202000765,-0.26627174281308,-0.197543915104317,-0.157045183963146,0.222079392776414,-0.241321670352129,0.125567154360829,0.10038634356043,0.144380995254609,0.109023504296647,0.156668443742763,-0.0695862056262266,-0.0575674704102793,-0.404170218444915,0.158580189723704,0.390485280394858,-0.058995592683393,0.151701611412377,-0.0131895788241827,0.0496589950715693,-0.0826978485741479,-0.336519229835723,-0.0683687810386659,-0.136128217871041,0.339446669858103,0.103363975490764,-0.346941152229398
stable,-0.291751492259802,-0.21954832046743,-0.131570076491181,0.183287700650922,0.152539666083718,-0.0178597898135173,-0.0144651465504647,-0.249241740123819,0.296391089081113,0.0278744968796572,-0.0443118412386968,-0.257848325124777,-0.38148250562717,0.420516399406156,0.144084879476532,-0.247467116489239,-0.326547582436789,0.0929815367546223,-0.0876420134873213,-0.0925028106917741,-0.0473845774021168,-0.1410613153609,0.166051199767473,-0.0186679538301638,0.409225434054638,0.252444125109935,0.0461691566052928,0.255080071731744,0.193542361403714,0.0066925667324082,-0.0593521383180923,0.170809665953556,0.261783860913497,-0.243986237562798,-0.412673236288272,-0.0089113630989586,-0.0697614030769929,0.0405285468351703,-0.0235940184373861,-0.0098460749983506,-0.0805297862149333,0.141627015406172,0.343793976795319,0.0882198219647812,0.213786183384006,0.280698560965443,0.415635519923929,-0.110879276166582,-0.121151065921007,-0.143131709601243,-0.167342962752604,-0.0903086741810212,0.356240116110335,-0.203126037816722,0.172507209080793,0.157901929577323,0.208693258674681,-0.0547038293321585,0.387095502265352,0.0251780080969087,-0.107531147002789
stable,0.174185860409993,-0.0014224669756441,-0.0074894325179344,0.0066511122948968,-0.0762797915689173,0.0489127191986307,0.0337163729401849,-0.0585957211838835,0.0471603303305142,-0.115093200799286,0.0191822857827191,-0.0565328357309822,-0.0750481859497595,0.0630868214874409,0.108813070769461,-0.117146938885075,-0.0375074941008504,-0.0677810652864723,-0.0685292479706631,-0.0771124075349356,-0.088889128794816,-0.0716624781550932,-0.0324759282921322,0.0405265877551899,0.150698864776053,0.0183438627802757,-0.073978149556448,0.0297677423402005,-0.008195424256063,0.0715766059615852,0.107417223659907,0.0226633214762229,0.0985277814664857,-0.059220465801763,0.0133367070804243,-0.0837681449030913,0.0602941508639788,0.0245887394739273,-0.0991632151425637,-0.0297542782380466,-0.0014654287672495,0.01179028814144,-0.0670677762105351,-0.0612590439252033,0.0976710637298179,-0.0623671600883469,-0.0779915825717607,-0.057347208352479,0.121411770326864,0.102204354979438,0.0414717471705095,-0.0543981588631613,-0.0185448992979318,-0.0469867873038975,0.0778652666820883,0.0387798517543899,-0.0667984427777551,-0.053729321880213,0.0877776209112825,0.0790334060181926,-0.134422050014611
stable,0.111530598007564,-0.0884027617964328,-0.0727722365102329,0.246151885440898,-0.168406883067929,-0.188261988430643,0.113195863630784,-0.212675994938121,-0.0268384533653871,-0.0273403312001408,0.0861235836338098,-0.119417504417364,-0.0811025269501044,-0.0003471490914623,0.136489721207956,-0.0142413345717845,-0.0417463498536934,-0.153613547265677,-0.0357728991223735,-0.022830810515383,-0.0572660786614225,0.0144072568797313,-0.0950081041112706,0.156937144445516,0.17449355720103,0.192839215322853,0.120545677053308,0.126263359785154,-0.0769945382505778,0.116878447344354,0.0738091271122825,0.001157295715667,0.059466951400504,-0.0268302315435605,-0.0805207092332534,0.0120145581410444,0.0177923691361285,0.0663750647805594,-0.119135535551949,-0.239881557600971,0.0434647106154563,-0.20429984060059,0.138689851011331,0.046759135186525,0.0732869918972452,-0.196088865635299,-0.0460827665186679,-0.125708139166622,0.210027478670913,-0.120054150789408,0.046754132752763,-0.0186437239275606,0.0573071877705556,-0.0193161302716458,-0.218383573744349,0.128900632958659,-0.0350124301324586,-0.0765945416658082,0.195461084962695,-0.0437476700618145,-0.0253765540097581
stable,-0.0816657484860288,0.131716259267449,-0.298763776869051,0.306883894769556,-0.0331007896071531,-0.181765057350321,0.102955019604751,0.0002058449566647,-0.109241158491976,-0.221007905079401,0.121497443384433,-0.147238660289783,-0.103854186342132,0.0052919173804642,0.0154886822696822,-0.0703825974994682,-0.218634318980033,0.0762309278205165,-0.228541209640105,-0.0837223783104692,0.0092903191830105,-0.0981462973019695,-0.117344363494326,0.0767162637713837,0.3371033902017,-0.0313566202239525,0.131466526410507,0.273955231366416,-0.188612640230114,0.0269059589612355,0.169582632582721,0.246966206525632,0.204503913702092,-0.060895103896189,0.0044144805059034,0.152458965462234,0.144321613532596,0.385028977304102,-0.150805569102045,-0.0632033933634369,0.297706613690674,-0.0030040732521259,-0.0705199345142372,0.0554205700331091,-0.20360774418717,-0.128113919003987,-0.121826388549192,-0.30146042073192,0.151725823440291,-0.0181732301990603,-0.103003831513351,-0.116364592881558,-0.0688024190021804,0.088525320255653,-0.157437887183163,-0.0199355970043268,0.244449610097558,-0.0177721376079928,0.207685251253873,0.0377586873941046,0.103590537809492
