group,ARID3A,BARX2,BHLHE40,CEBPB,CTCF,E2F1,E2F7,EGR2,ELF1,ELK1,ETS2,ETV6,ETV7,FOSL2,FOXD2,FOXO3,FOXP2,GLIS1,GMEB2,GTF2B,GTF2I,HNF4G,JUN,JUND,KLF1,KLF10,MAFK,MAX,MEIS1,MYB,MYOD1,MZF1,NFAT5,NKX2-1,NR2F2,NR3C1,PGR,PPARG,RFX5,SETDB1,SIX5,SRF,STAT1,STAT4,TCF3,TFAP4,TFDP1,USF2,VDR,VEZF1,YY1,ZKSCAN1,ZNF76
progressive,-0.119823518840357,0.0099797452351203,0.150435172336744,-0.0141607192228825,0.289359351003358,0.047661771940111,-0.167838143680709,-0.127200141735963,0.0464434307939956,0.127885874730771,0.141627165034499,0.109670675956062,-0.054219509803082,-0.0497456013321007,0.151713431899881,-0.0898842831349962,-0.223182788203428,-0.249566864498813,0.0244999749601353,0.196705505481564,-0.279432866583369,0.431672249032666,0.0838524958214412,0.0468495445093674,-0.0517495395013944,-0.0983993559540215,-0.108478965217512,0.141460724987216,0.0648317272178797,-0.0184615300446889,-0.239121087131298,0.144822813942343,-0.0268434508258873,-0.389929085173957,-0.123844710382727,0.293021032043596,-0.0005326081513072,-0.141014665660496,0.0233681826386073,0.140928116835909,-0.101987803373454,0.124370660932143,0.0095869467235311,-0.0381081132260365,-0.105636169209909,-0.215513230824603,-0.193523171777503,0.0933262633128196,0.130189404985175,-0.0823412201921068,0.175540989068991,-0.227962946361411,0.123917944003532
progressive,-0.0573671295320584,0.0918565082423793,0.143593332743543,0.0442961115236257,0.158576081472345,-0.0674638583891083,-0.0705209831852385,-0.0124451645341492,-0.0509068046873315,-0.0175185745075863,-0.0117152793752118,0.148382259544601,-0.0944341082791867,-0.106727478751762,-0.0033492119290139,0.0885033992836067,0.19131441065271,-0.0948541320475608,0.141394600038879,0.0706624643753776,0.0404118183988521,-0.114617870943643,-0.0406575688974108,-0.0128389546387824,-0.0674191851211437,0.0815790427490852,0.0696667257472973,0.0179770458012618,-0.0999149954861652,-0.0998988370700928,-0.135242758366874,0.0405275886975349,0.0124208793852876,0.0818849595851368,0.186275170976791,0.0716925633999881,-0.0318390658011879,-0.132040445449858,0.117620722471671,0.0714552723074908,0.0920856726020873,-0.0510040403322844,0.156886338873958,-0.0036090297545062,0.0261960241364484,-0.144007891165305,-0.146444912982283,-0.12774606123012,-0.184636755111811,0.0683070425595646,0.0369265906263117,0.147046813980977,-0.0445878659832374
progressive,-0.0510254718771321,0.206222563911184,-0.19166133614618,0.175410052639899,0.191473333683788,-0.249813977693477,-0.20679457653176,0.0535585890687989,0.0529792182305163,-0.0073609072615745,0.136707387955235,0.21837962090653,-0.147066756245478,-0.225132181175959,-0.181556955472619,-0.173534963096477,0.157958922930557,-0.16175517968414,-0.140056455371019,0.166567733168763,-0.016873027529285,0.0435183898148505,0.144929676091971,0.29462117202614,0.243369523760619,0.0709129709018878,-0.140012001586808,0.130506008938325,-0.028528279450237,-0.059428772169439,-0.352789227770872,0.161484295779896,-0.146743261084635,-0.101022138053124,0.202949184645115,-0.0903361410162217,0.172247833207522,0.0415809837794069,0.287766066112368,-0.0299303624609769,-0.022246733920077,-0.179006724081495,0.16733574079855,-0.154788977369589,0.251714186669758,-0.372253895695752,0.188019728830249,-0.144665998166446,-0.0014143889955243,-0.139622447392179,-0.0051338284935718,-0.0489757515290119,-0.187541368559856
progressive,0.0713523931249991,-0.355396347876498,-0.162494901263112,-0.218730223497764,-0.222078482296406,0.149156309301041,-0.362464894229188,0.0656267798405998,0.472499204044194,0.369624179302707,-0.113337199253234,0.0567661437515095,0.125859142727831,0.0942866048148873,0.157109558181827,0.402085956679789,-0.17808835043782,0.245321205637118,-0.162939520995181,0.370236665668313,-0.309187654293608,-0.193137367287545,0.392816996346962,0.29454696168762,-0.275745898731557,0.220381668216878,0.0858660515218245,0.116304355424388,-0.210894934954057,-0.219601315217736,-0.214651517996437,-0.145835272118648,0.0811294902944767,-0.385657711273442,0.0083842578047306,-0.219601315217736,-0.210178099059497,0.329504053887538,0.43806385948905,0.226488384128765,0.381252346377126,0.353645090564471,0.0029853039153207,-0.215091600792464,0.0737796539072128,-0.23870635288858,0.0641341278829394,0.190093083203684,-0.36608083225428,0.0254204526406416,-0.007168358945603,-0.279520629518102,-0.179689888860477
progressive,-0.383153090637358,0.125697955344769,-0.136598168885788,-0.219985401606879,-0.157428001651056,0.0148944288363725,-0.222437849798226,-0.230090766304123,-0.142805179454767,0.042969768147411,0.389531852464037,0.397919704584279,0.0044695269155003,-0.439028168404055,0.418246266222332,0.0886236489732994,-0.251164246202407,-0.229108189341466,-0.234192825412451,0.0981538466680124,-0.0561706496985537,-0.0511698921487714,-0.298415813146437,0.334707253320017,0.0187049102281396,0.134996488552351,0.46525019181805,0.194230701382441,0.0378891262917216,-0.396126301916665,0.0645025828046607,0.355109705048682,-0.193855245144678,-0.26300709455313,0.202934096511016,-0.319513258336493,-0.194218718736555,-0.10587466483393,0.0147067007174909,0.0970354663853135,0.100578335352292,0.0771842163674075,-0.215671649087898,0.0773999039933566,0.164465809001468,-0.0338150266904612,-0.409822466164432,0.159544935757593,-0.103641898483828,-0.0540537155920165,0.248947456713486,0.23056607792427,0.148289237055287
stable,0.0057675748303945,0.368746837111576,0.116647714958649,-0.0285381799918491,0.141932986156616,-0.236743892043463,-0.353635150376697,0.204150979784414,0.124649262798933,0.0801670611633626,0.16260140822131,0.137760532123206,-0.0295729500537603,-0.259413096925176,0.128138041432718,0.0689132744409543,0.0207310283635377,-0.171079263321567,-0.0615750001422088,0.249630740928789,-0.154904243923457,0.106064327202842,0.149882402681909,0.363250211136778,-0.201585887662842,-0.0151873258624695,-0.249630740928789,0.154919225586409,-0.189520776900366,-0.0526465989341289,-0.213416894716413,-0.0976087618938073,-0.139303156198788,-0.110636901259014,0.146825229923515,0.106395141809181,0.167397306497188,-0.0252727255777702,0.0391163911567987,0.0179274476560996,0.284502449384447,-0.172745638369181,0.0219895489526374,-0.0258052445243508,0.0495648221438934,-0.142568732415005,-0.191165836573861,-0.13390914852511,-0.131211413875443,-0.114041210110216,-0.104494663052662,0.093793005421025,-0.305457654582656
stable,-0.0572845966807207,-0.111864984144603,-0.0527849057209566,-0.185788263481578,0.169995248211199,-0.0971361642978803,-0.206035367786482,0.164418117704276,-0.0323681863343866,-0.0434109258082901,0.183768835650348,-0.0417230525688175,0.0540519770364377,-0.147615539019686,0.0786402943232933,-0.09250282809187,0.189459895719668,0.009415066795803,-0.025357981463999,0.242334048772859,-0.0901044377268021,-0.0537335160667788,-0.143767820139582,0.179388191300698,-0.410984867947214,0.169212339910554,0.153359124078802,0.209558154136579,-0.166554786128779,0.197119062641648,0.0681641926333055,-0.135764456507957,-0.0188358526449364,0.167681289133456,0.127407565079674,-0.0794057444611406,0.0101505671543677,-0.165849235549497,0.1185904403597,0.0935158530383604,-0.0209309826820919,-0.280448378690221,-0.0946948810328347,0.0786232876647057,0.195204684790012,0.11125108892001,0.110845939141975,0.11748004100519,-0.0266265577935144,0.205890585436382,0.0652852512870842,0.0832144834777554,0.0405476366080255
stable,0.0622579618497801,0.0655155628833476,-0.0191494191714517,-0.0839163758490769,-0.117202967127087,0.0328300294421086,0.0093469718858233,-0.0249238270257506,-0.0789198045050086,-0.0154737989158914,0.0283304250097313,0.0678888049341494,-0.0541585807484071,-0.0224912966050967,-0.104153679698755,-0.0754960822187408,0.107622152805199,-0.174880876538277,-0.0209438494579397,0.0386554997929553,0.16131548022893,-0.0092765087446903,-0.0636828486582117,0.0123055960525719,-0.0362731523729615,0.0547265798868055,0.0731272893824304,0.0862295535042434,-0.0747926924486647,0.0147689088293007,-0.0621393851100762,-0.163528188412672,-0.0123245828167391,-0.0297969585352056,0.0495379680288712,-0.109514414075448,-0.0330468510459913,-0.0839991001975876,0.0708180435912332,-0.0262873560622412,0.0226094077293306,0.0180672770840229,0.0825417237763575,-0.0469987081954734,-0.0222152901014665,0.07349574642439,-0.0248749891364484,-0.0492692044325528,-0.0700335849943176,-0.0336502369601129,0.0178987242838679,0.074289879476072,-0.162225706737809
stable,0.0063319050508853,-0.215798045384829,-0.0629952610435357,0.0382052111772512,0.179356015023262,-0.170305725288747,-0.124533419602624,-0.0935567957659578,0.0223267554039439,-0.0054148175391029,-0.0193657531286591,0.171434747723282,-0.0254547412447785,0.0453000420376337,-0.138060036332006,-0.0129344162743257,-0.0294842487556113,0.0936085821242012,-0.166698990032013,-0.0009931206620357,-0.0349981488645325,0.0375335351261618,-0.150437424966845,-0.0062125170400216,-0.181251854727741,0.0116754789295147,0.0255844067024611,0.0629137898267616,-0.112778215624484,-0.0160330664902594,0.0953778495831468,-0.0442317363641598,-0.0474046735621979,0.0711200317686356,0.126679609929131,0.100611614430472,0.221374757656591,0.0098116689379377,0.128520220829587,-0.0316977413916274,0.0818144635416009,-0.164533741527424,0.122418410850203,-0.0790392535573551,0.0395640293401772,-0.150528275601104,0.0555859203542839,-0.106512415510663,-0.0219894954986208,-0.128885968220996,-0.0644165421356724,0.0268049782385157,-0.0622352288841138
stable,-0.0257302661354022,0.244157257055834,0.0269691886710955,0.119786491629577,0.0881630427337458,-0.126482510949963,0.0447321781355964,-0.207472324579474,-0.102887210641527,-0.0281557027653157,-0.0747955264693149,0.221356655350606,-0.115524155401944,-0.0537533744587301,0.165397569094225,-0.0568169354039713,0.216261426376084,-0.10091218279123,-0.0315731020700679,-0.0298279986244946,-0.0174584128698529,0.153927932850096,-0.0498597419249397,0.229335108148778,-0.0792551267685788,-0.172352158427096,0.238787507673597,0.102449605580531,0.0197040549086257,0.0827092011317531,0.119973339116568,0.0761561928379954,0.133231155724002,-0.0143735847309704,-0.173189825441946,-0.145731925341462,0.0505196759643588,0.0914379735423195,-0.232933712623841,-0.132246028932834,0.118430708034946,-0.242300066819285,0.0956871805330609,0.100522103397657,-0.135371112831109,-0.091311455441372,-0.0681689510465329,0.174903028097057,-0.0775930304818604,0.141621280627658,0.0440373051351953,0.0722759065532759,0.0503835008214007
