group,ARID3A,ASCL1,CTCF,CTCFL,E2F1,E2F4,E2F6,EGR2,ELK3,EPAS1,FOS,FOSL2,FOXA1,FOXD2,FOXO3,FOXP1,FOXP3,GATA1,GLIS1,GMEB2,GRHL2,HES1,HIF1A,HNF1B,HNF4A,HNF4G,IRF3,JUND,KLF10,KLF5,KLF9,KMT2A,LHX2,MAX,MBD2,MECOM,MEIS1,MXI1,MYB,MZF1,NANOG,NFAT5,NKX2-1,PAX5,PGR,RARA,RFX5,SETDB1,SPDEF,STAT3,TAL1,TCF12,TCF3,TFAP4,VDR,VEZF1,ZKSCAN1,ZNF384,ZNF76
progressive,0.0386494245305719,0.18475117640655,0.196113061354652,-0.0325508156343403,0.0963756780026964,0.0169783098447425,0.0885792381219906,-0.0278308454975019,0.0051546148688638,0.127901003722414,-0.0519128801812847,0.163270218790982,0.157823576992789,0.143419178920509,-0.14399644145523,-0.34195674292099,0.0672069416894288,-0.229988185156882,-0.0292841888202119,-0.105272312361341,-0.0256236652176854,0.272155515487285,-0.134488587942174,0.173796770894722,-0.0298003294394921,0.325854513864236,-0.238158147854172,0.196255679157348,-0.028156829046521,-0.178951385763586,-0.0942975328776999,0.121041766545138,0.0747453112604944,-0.0227645178398308,0.295993062509303,0.0421809129782783,0.0288563354121244,0.0361502173214258,0.292359704202528,0.112138340862555,-0.0080205535706563,0.151168079533649,-0.403676294868598,-0.0574749744864224,0.0688504420823998,0.173993719288921,-0.0117897383561892,0.0944401506803958,0.0046656395453352,-0.082290472155498,-0.466842398814978,-0.204873869234539,0.0369380108982218,-0.0227237698962034,0.015429887986902,0.0534409280673115,-0.145110218581045,0.113224952692619,0.0520758719557942
progressive,-0.164891162106063,-0.0413690599341994,0.0924592620028259,-0.035708364239036,-0.145276657792776,0.0672835434362673,-0.100767306744525,0.147785251353277,-0.0687024983270219,-0.0382651141152783,0.084322765133654,0.130670842427125,-0.100060277925372,0.060001713143881,0.0476667825458725,0.0452819646403886,0.0101611266583115,0.0331316412547694,-0.0708328991665888,0.111559890894993,0.0412094191068407,-0.0958575711037128,0.0184126609477395,0.0016630973289858,0.038973391253683,0.0604958555183699,-0.0020239576172348,0.102938950131671,0.0149242327993482,-0.0349766571085258,0.190146485031046,-0.0097789489182287,0.0823692415295726,0.111838170063526,0.11702580077464,0.149234501992021,-0.04383425039457,-0.151831198084312,-0.0065389363008912,-0.0101244932895071,0.0365067604249452,-0.008736026195857,-0.0558958951010519,-0.0601860802948757,0.0067134609347104,-0.0528573900182782,0.236624387526676,-0.0605565430389057,-0.006129727647785,0.0241370689370096,-0.0984206586007705,-0.0759296426337355,0.205419238962964,-0.0922900187196863,-0.0321790776412967,-0.109025802814394,-0.0422576231798918,0.0079384942309682,-0.177989055828148
progressive,0.0494504929741668,0.333411831671135,0.173058135066077,-0.0232238841998957,-0.277392763461121,-0.272486730839188,0.132082559749565,0.0025587200823114,-0.236669092420435,-0.120929390710025,0.1753328914923,-0.202143354842744,-0.0734456715773301,-0.208006674925881,-0.143134685406904,-0.0040532326217193,0.212006338678983,-0.358443703596681,-0.0772234931252357,-0.140604964724071,-0.0599097633587173,0.119776379708056,0.072909509170278,0.366455757550161,-0.0111870720902332,0.0863158483280849,-0.029985289438194,0.230614709185676,0.0960827948594716,-0.164760683490618,-0.366506970617673,-0.212713962436066,0.179840524858788,0.0404328960466186,-0.0679195895437605,0.166039435376597,0.0536647138736108,-0.0733983378996819,-0.0898048921915561,0.117931352131327,0.14221418173144,-0.134426364194062,-0.112406166326439,-0.161027801409455,0.135130671905023,0.1091007597198,0.260483104797274,-0.0051804322376628,-0.0030230945719783,0.0941185304583081,0.0051258647142286,-0.185651594809796,0.203010878599867,-0.39970095078451,0.0596206143795434,-0.0694228211079123,-0.0908338395374774,-0.199564226353029,-0.162253560573825
progressive,0.0648232735739707,-0.0049527587246015,-0.194301235558333,-0.396936045824391,0.0999436638676493,0.207660470683017,0.24982498700083,-0.0575923369631679,0.0046338138205333,-0.203518743285903,0.0831443801348012,0.114473882425841,-0.352019490620046,0.252700047493216,0.543801061436241,-0.0778817892176763,0.0505573236505784,0.0252330982675652,0.0529220722964553,-0.15915350713002,-0.144204103840767,-0.0154141515780377,0.102025918455637,-0.0188724256092912,0.0017906478185541,-0.139073647241042,-0.108163329681063,0.19175423268156,0.0665546887674836,-0.0923482187950543,-0.112209373606957,-0.0963122483170445,-0.115694985772845,-0.152824728962153,0.187443920120867,-0.0382551630650916,-0.187393800207371,-0.391236044753115,-0.0855820304730366,-0.311112528495417,0.125969568039613,0.111822083366303,-0.286954730190138,-0.202780613650774,-0.0738539707148725,-0.25077270900149,0.370746112844621,0.11847436279401,0.156278446637634,0.0732525317529154,-0.0298076794630573,0.268961681244921,0.0099693064300167,-0.179178690749729,-0.338910855062844,0.173209864687882,-0.145488996168585,0.192091403008718,-0.159568135505309
progressive,-0.156024788996237,0.0313366448671717,-0.221441559312337,-0.0142091972056592,0.0595436896633029,0.249465705403017,-0.411050615044947,-0.236280740947881,-0.0358318886055753,-0.468131268808185,0.0509149351817198,-0.114689681564442,0.0420545090065662,0.477597292919163,-0.02620328786753,-0.0520692292338958,0.381721791522053,-0.0975744271499599,-0.36272471264927,-0.171835365978507,-0.359944652326424,-0.0594827234281528,-0.46604622356605,0.14693675554319,0.351116741476683,0.0012437111970628,-0.249307193191627,0.223067325583007,0.0473138628921849,-0.0071533715909497,-0.364533377625391,-0.0654167703160997,-0.353335912436148,0.0452572685597869,0.0431315791608854,0.323149497205476,-0.0123233083316815,0.0919736623475004,-0.244860722441344,0.252875750155749,-0.362464590045963,-0.163507378256997,-0.205338344401347,0.12530593531192,-0.246718160405585,-0.0617181520503245,-0.0274673211429762,-0.0103845820539071,-0.40371028033287,0.132357696510953,-0.0389045868571424,0.354742200260278,0.12520838933568,0.175298248135034,-0.109792060674048,0.0367057379760607,0.302059244259204,-0.0163430154359141,-0.0053325133677988
stable,0.0118427538504369,0.105036542623236,0.0527123089539014,-0.0676458272141519,-0.155018363715183,-0.017244257498247,-0.140490079694237,-0.0131066738461802,0.162935837539912,0.0919103727603823,0.0707607617645099,-0.0713338954533976,-0.0465310261407938,0.0058696540544861,0.0597982807426007,0.0739760669748383,0.146659923204187,0.186038986307416,-0.0872056210775265,-0.093777254735507,-0.0715096056099758,-0.0860869679315689,-0.0718291065772225,-0.137127416578707,-0.273793386428396,0.0682043235151273,0.177714802204265,0.1246916025113,-0.105777452758447,-0.221049527138364,0.0185765058047913,-0.198923085755046,0.0653369330250519,0.0638796519049537,0.0912585784868731,0.111089225528256,-0.0601506235802054,-0.0796850172704379,-0.115665008293246,0.0813746515482373,-0.111663035735073,-0.0933003095957576,0.0364080423667994,0.303429053817274,0.026710280861822,0.107537936913872,0.065881775964193,-0.000210212570943,-0.205878366580242,0.204924168792594,-0.0795464540983095,-0.0435545932609343,0.0050187175034129,-0.111114441196509,-0.0481972897992373,-0.0193003184868945,0.0314461523693991,0.0800091308599259,-0.179192194357335
stable,-0.117599052253631,-0.033437701938275,0.0977507863775888,0.262454050233202,-0.0325283845655914,-0.019152487716854,0.196453356171026,0.001291511761169,-0.16316602331798,-0.218197934892745,-0.159216076804795,-0.186914062303894,-0.191653030921579,0.185771408380866,-0.049558325747737,0.19109900773922,-0.0020847653575154,-0.165505433809777,0.121257328078885,0.0014367426062993,-0.108991895590207,-0.151221428586026,-0.0425133451988934,-0.0557278408586619,-0.33688478280012,0.225084083372669,-0.0592898502444276,0.172045808956029,0.165851056018739,-0.186571613713816,0.104493064134761,0.0847921448497721,-0.104388485836291,0.135988511315893,0.106239159019918,-0.0336932538208092,-0.162351914511823,0.0487878919824152,0.0609540355374294,-0.203538838141821,0.0889763346615539,-0.0212871242282644,0.067799078096567,-0.0006063123315949,-0.0517561323874141,0.0832354092247075,0.0909222164117074,0.0519716362221236,-0.0953338489101917,0.1452724044252,0.0430560340280952,-0.0648243393290909,0.145259558824954,0.176464242066408,0.0276147157845652,-0.0388018734761518,0.0566394251019771,-0.131227327366018,-0.0692249397238347
stable,-0.0144179967386757,0.0940041096238713,-0.0737305678441288,-0.0920079979830139,0.0798893875049373,0.0261937140027636,-0.0030244273324826,-0.116692513908075,-0.0137774441387756,-0.0549751149289871,0.0852868230526828,-0.0160580609603678,-0.117292979977575,-0.103688568229422,-0.041960146754297,-0.033728837873958,0.0067749875878714,0.0684138772791467,-0.17396103591349,-0.106733376780992,-0.0159183560223864,-0.0617864975509437,0.0033977363963854,0.222477228129183,-0.0094462271110098,-0.0331756333558625,0.0150586533243874,-0.0052944895941901,-0.0543368500169438,-0.134161766318644,0.0047850111099027,0.0201797985705201,0.231430926443208,0.111485216416972,0.0374739908671399,-0.001954673294906,-0.0709284101840952,-0.168497361403709,0.0716348377956896,-0.258476180257754,-0.110915114204479,0.0317190520988657,-0.0710363994495167,-0.0242317097081347,-0.0287925794009782,-0.0531968535635827,0.0130762678106707,-0.0572896311251844,-0.0729089759461076,-0.0262760707656079,-0.0523733379280456,0.0416847923249893,0.107986093854206,0.0918222793233676,-0.0796013987995115,-0.0104310767333562,0.082790747629306,0.0901981249308613,-0.169003616327835
stable,0.128220648688475,0.0746490943859513,0.215047034556283,-0.191455375910177,-0.258789366525421,0.139383734428021,-0.0432148867905913,-0.0698250328242871,-0.0303824275294103,-0.0510590410514018,0.0490017339587472,-0.0154529798805177,0.0042447447534228,-0.155091507352274,0.0282048224019305,0.0027276249998003,-0.0744372935923598,-0.0069893258565472,0.168267703950662,-0.128010553538413,-0.0384114434492413,0.325914064646382,-0.183745114666442,-0.031484774909415,-0.0428339764576353,0.158261345520125,-0.125219719396044,-0.0133101397814506,-0.0203466718309798,0.0034614028794457,0.0187763259660355,-0.0025229979422305,0.0565814633064783,0.0592120171230481,0.0179532526310152,0.002216433600772,-0.0089700294883268,-0.0678998127732068,-0.0850555767221462,0.0591588411777125,0.142405833766614,-0.119046092474551,0.0894521237497064,-0.0582804347599514,0.198468229614236,0.069349308777478,0.132730671176742,-0.109437500148321,0.0283586313155144,0.205019104751695,0.072491354988993,0.0462699953480813,0.0762260119950833,0.0753785078248003,-0.03702671173311,-0.0236536136390214,-0.0104221341238786,0.061592493498582,-0.0601611074153166
stable,0.0127568449457588,-0.207844411646233,0.190796060604869,0.0077128227783437,0.0255592869377727,0.0561819335854686,0.0219488798535769,0.0095636233666966,-0.238621648761594,-0.036688152523625,0.229981832539265,-0.08328020323865,0.0012106839823722,-0.0734514577692703,-0.0762114524727091,0.0954085780528933,0.146293563204732,0.121214198912844,0.093298148981888,0.0369871153256973,-0.0543870580490285,0.0864833133337674,-0.0367961570934291,-0.0158976573897278,0.0761787104973259,0.103203915004099,0.217561526756588,0.163056026259697,-0.0429218730448949,-0.0691832446225949,-0.0448994663835571,-0.173377219828632,0.062781858817987,0.154957661227597,-0.0515570746263982,0.012919016609066,-0.0329238142061681,-0.0938790443639374,-0.0589039124382947,-0.138625568365839,0.10632187398874,0.123424172378806,-0.213784553113061,0.0399010412623971,0.208450138190821,-0.0484212064404569,-0.0072687185350595,0.0081418745027437,-0.240140085338088,-0.0528622488732991,-0.0878977007468792,0.0294863462805397,0.0284275059558168,-0.174511322747776,0.0353060675962939,0.050586132222167,-0.0098160002709084,-0.175396564679527,0.12607956855686
