group,ARNTL,ATF3,BARX2,CLOCK,CTCF,CTCFL,E2F4,E2F6,ESR1,ETV1,ETV7,FOS,FOSL1,FOXA2,FOXH1,FOXK1,FOXO3,GATA3,GTF2I,HNF4A,HOXA4,HOXB13,HSF1,IRF1,IRF3,JUNB,JUND,KLF1,KLF4,KLF9,MEIS1,MNT,MYBL2,NFAT5,NKX2-1,NR2F2,NR3C1,OTX2,PGR,POU2F1,RARA,REST,RFX5,RUNX3,SMAD3,SP2,SPI1,TBP,TCF3,TCF7L2,TEAD4,TFAP2C,TFDP1,USF2,VDR,VEZF1,ZBTB7A,ZFP42,ZNF76
progressive,0.381665938724414,0.0705359513266208,0.029281480079738,-0.0994885768283374,0.194145004755137,0.155118691057296,0.238909495273553,-0.078025782124005,-0.367451367372389,0.14483695200569,-0.315995692888926,-0.232439784799827,-0.414752736064114,0.0187849788547299,-0.278210973006064,0.0577576020092196,-0.0027315063929528,-0.0293553045768448,-0.0878847081467268,0.176641887622898,0.163219251785292,0.222486900326242,0.148400661820575,0.131763304699862,0.0670192207371679,-0.262862188925762,-0.0135971301034951,0.157400539149689,0.131300223763464,-0.114830649590721,0.0076777476991107,0.0958443311984273,0.206399871274871,0.163152138606104,-0.168789645657898,0.115931305729405,0.372008352239257,-0.126991557659593,-0.08954911499059,-0.312841373467088,-0.219775527887046,-0.142112156930656,0.217970183366888,0.171279544605774,-0.119676221128097,0.290828250693414,0.0756902434882615,0.181655242108244,0.0394357040908871,0.0521066723215874,-0.243627551770472,-0.414121872179746,-0.272700980994727,-0.21122530885849,-0.0580126320901341,-0.111730020712234,0.0769251259853213,-0.195306062755089,0.40316900133626
progressive,-0.0892175597136688,-0.0364664542889602,0.225041338052136,0.0145234382047795,0.0135530266778846,-0.0230990199522157,0.0441668135673994,-0.0650807445274089,0.0821384418432595,-0.0304401589850134,0.0055699716905452,0.0569843623962274,-0.0436353532919066,0.0320856518848125,-0.0537744476192933,0.203355605213435,-0.120426696970327,-0.0454167143341752,-0.104942179499231,-0.0429216507175325,0.206253152478605,-0.0491847461514332,-0.0878173856227104,0.0521073708757979,-0.204737976222675,-0.0722883604473182,0.146859583263054,-0.113914166961382,0.0307108423995282,0.122320188712774,-0.080086301670983,-0.0913139683015087,-0.101071157811387,0.134760809929735,-0.0267249621199521,-0.0054900013960519,-0.0299190359827765,-0.0260757717879341,0.0780105676296548,0.0620218687986022,-0.0405054088094658,0.121027646693818,0.0302781605129249,-0.0526413676118581,0.0540130184858698,-0.0305692791852187,0.0786280282757068,0.04463065084701,0.201678861205136,-0.0630623440664535,-0.0762827115480346,0.098193184364558,0.0731617164641996,-0.003549944066207,-0.0758472060543845,0.0263434880221625,-0.12140797220569,0.0220550032111193,-0.0640877920018866
progressive,-0.0184677688014027,0.200687818492281,0.342170873888142,-0.449912146604445,0.293446646930725,-0.150691547069147,-0.139567555288436,0.350267243947984,-0.058133262242331,0.389861774633335,-0.174571433199361,0.359942145588274,-0.133802778792996,-0.442169994635848,-0.432925596999614,0.0987210687188268,0.0406096947920669,-0.291561539516258,-0.0363179879929605,-0.0493497866514781,0.335517256876778,-0.257060687289584,-0.379063306591551,0.387827073826462,0.0429345963873774,0.262746110719713,0.408865648738931,0.453724984713786,0.134982491829104,-0.38055064741894,-0.150934916748125,-0.104559672335402,-0.166169513914396,-0.365895006972582,-0.116671350592165,0.432548185151857,-0.322716343826112,-0.0216768468129677,0.376776427547899,-0.218324756517406,0.176612192266132,-0.110321812600593,0.357193774160965,0.162280580005002,0.226355892552786,-0.218636097844565,0.420942650428581,0.387502133099993,0.426669974710638,-0.023798784027528,0.375191723639898,0.0462444088124682,0.31401431254091,-0.157524795288727,-0.134011776085276,0.0996495287335789,0.449639778392735,0.371455285511021,-0.356566947048515
progressive,-0.023724843424348,0.0682565742053592,-0.358332265966596,-0.104043512851956,-0.222213926541707,-0.43492520921758,0.365661191393207,0.198234953195446,-0.187098616974453,-0.160192611491867,-0.105749813756232,0.240788101012988,0.290910690076095,-0.294686334630238,-0.114018112287059,0.0548739109960244,0.475404475350936,0.058222980324098,-0.447953905749964,0.0497141659743175,0.114689741366401,-0.047989712932762,0.357156915077746,-0.108459020245202,-0.340833605629127,0.268606251393871,0.184153432700849,-0.268533642844753,-0.0757670210047654,0.0086131891391378,-0.273207818194232,-0.181752812545631,0.0562670875322285,0.314939581799875,-0.21667298663713,0.164680727434232,-0.0314440398024688,0.182655881375288,-0.22484144841292,-0.412970199177986,-0.365956163623999,-0.143093298174549,0.375858154509984,0.120403126575134,-0.157129438325947,-0.0944909506086024,-0.148112364132339,-0.200159079747076,-0.0508713647258877,0.392857631072265,0.392004480620127,-0.168524442503173,0.12560825194004,0.154474688248815,-0.248452840979271,0.106003943678145,0.212910956185947,0.104465550043705,-0.240960546317144
progressive,0.0253204616706982,0.0509690765246487,-0.0402939698842823,0.137135620408501,0.0749647716407359,-0.260650858075101,0.139610948741429,0.0662302251828119,0.0996410807665316,-0.0838532665056178,-0.0813090665169461,0.0741140041286005,0.114383666369679,-0.125520618230919,-0.153288049317473,-0.368605152817356,-0.165895613592547,0.442228952808012,-0.0321954734235262,-0.0412500705169679,0.330434050439545,-0.0367855667151904,-0.0269450224914902,-0.134733215005186,-0.14200525159701,0.125476054218378,0.220134068128117,0.067259248745109,-0.0135434085384231,0.0337673676840431,0.120189141821537,-0.0949213467111134,-0.0421737609587149,-0.0091396738446552,-0.0623207459008561,-0.0140012024854293,-0.0598697252111325,-0.121623292770565,-0.145452885658092,-0.066388224863637,-0.178661177548447,0.371518018727953,-0.079125429902465,0.0305628100549996,0.364501212389769,-0.0963919591249476,0.197455037018906,0.0215811358911695,-0.0401400214773244,0.0977774947875682,-0.0836061387997118,0.0854251607661348,0.0807661958187263,0.202835128714696,-0.157007118727665,0.330409742796341,0.0141875610833256,-0.029229940952654,-0.0614699783887206
stable,0.180810283874576,-0.0701832668164428,0.205195828757827,-0.133910715455172,0.326762372785425,-0.0425379153676818,0.0136314429019998,-0.142060231868949,0.0273792249323871,0.421795689588423,0.11434463907503,-0.195324152679818,-0.0950667650625974,-0.322570576077448,0.377120247987306,0.127119988976345,-0.0289870523638071,-0.137809201333973,-0.0510891149717354,-0.446098404417902,0.297977895244753,0.0104873064996844,0.0317790090000527,0.285201024968002,0.248537657841218,-0.437474287607922,0.222311120749634,-0.419795544479414,0.422494332508922,0.0757458948328255,-0.23575093553164,0.0232919692394119,0.0097965695314542,-0.0534487984639257,-0.207705725343126,0.333305034808061,0.0885660045869861,-0.0855706825323779,-0.0012634319875841,0.0160731658527341,0.156670249216784,0.171688821851867,-0.0217354088677047,0.159304451697756,-0.12424708755187,0.0286993365162374,-0.0463143455064551,0.15244591647447,0.156478438651737,-0.122915177854634,0.0184425189326995,0.168756200080253,-0.380811111396523,-0.117925488117675,-0.231599276735182,-0.171042540661395,0.171099281072678,0.356505538261224,-0.396186485739003
stable,-0.0912519848828225,0.0148782139705326,-0.146629810223729,-0.101032039148097,0.0909963413406855,-0.0808939930736681,-0.0489406518976211,-0.109401475465362,-0.0383807572322282,0.164137264734795,0.0107434836566046,0.0201419490292709,-0.0878290934865769,-0.2531243349002,-0.28226094358966,0.0431401104344896,0.0095617890214302,-0.0807450803350892,-0.21605512060846,-0.160039612491864,0.142136608518948,-0.114155274462656,-0.190543606398779,0.158416133391329,-0.0450908372871434,0.0798196296966428,0.150631089504798,-0.32510067661498,0.181292402514566,0.0133761768110364,-0.0357501656688651,-0.126527941538411,-0.0261061143684618,0.0525786561511081,-0.0431666805501433,-0.115595614912923,-0.06008208683444,-0.102606581199462,0.107154424272028,0.14219950613736,0.177975191126344,0.0298005613535069,-0.013302921350929,0.0896823965818338,-0.136352429443423,-0.118096208057325,0.136760438338037,0.0084522990508289,0.151413031495985,0.107539615892183,-0.289352612537184,0.0576901759710168,0.143503243168164,0.141009255024263,-0.0355455607669669,0.0326148920217295,0.0349095292414036,0.0670146353153369,-0.0312727258970987
stable,0.0159862454771027,0.101807647649966,-0.0421853935197746,-0.34476358612887,-0.0752600690593998,-0.135902265981739,0.0484685529464151,-0.0341979239365047,0.0701976814116171,0.174104534056091,-0.0382735133189955,0.0899857383492246,-0.0698115631618464,-0.0037881819354426,0.0147105942090743,-0.0392166867786908,-0.0104569433419652,0.0054640456212037,0.194043186920237,0.156525492718322,0.0435874792835495,-0.0725515623422289,-0.0822170123178036,0.0031753695775367,-0.0975868831747683,0.213460200688825,-0.0054529974455852,-0.124631887803112,0.0342154254857321,-0.0763880155122665,-0.0968313221926324,0.0613593990517432,0.132740112913353,0.0446255431487908,-0.0920460682211124,0.0964638929128332,-0.0835804294669138,-0.0348829108248531,-0.0517382450326203,-0.100275410247246,-0.0766433625992255,-0.105104495532318,0.0287733729617877,0.157899338519184,-0.0251356320719169,-0.0029839883297897,0.201150416343246,0.227990203690826,0.0569044545550238,-0.0039911276286969,0.007195718081935,0.0856594999357621,0.0735990739464337,-0.0329414262813476,-0.0839454839052249,-0.111948840327993,-0.0987963486430633,0.0596515266328817,-0.104430969835499
stable,-0.0678999012886219,-0.170646162852898,0.07682610920209,-0.265463877898648,0.361320881726147,-0.100787929817519,0.195476525184432,0.0183286630439,-0.199246769953333,0.265019387143237,0.0092102712069109,-0.106523136803172,0.0828454791875017,-0.0431663039364799,0.128685707098552,0.0478652631830135,0.0616129195518586,0.181306463009103,0.0656086003005688,-0.111790322342908,0.165034840964508,-0.174012946015301,-0.213288410394034,0.162051229173359,-0.377171294440047,0.136152413962734,0.123456559518258,-0.262810842397218,0.0455743610202233,-0.0573205128076111,-0.0906881287150484,-0.107046993785885,0.158499889620587,0.0830288889552406,-0.133792116204213,0.133587269578597,-0.0992750858893311,-0.167806327568995,-0.156489760442822,0.177476494157095,0.271615308899211,0.106882578071288,-0.0973503053178087,0.0381437976954843,-0.0519474890137554,0.0417759990702928,0.0941947998383846,0.116467346199986,0.0904772997104907,0.004890644638476,0.0015818406986559,-0.141657299359109,0.214217324284297,-0.0054384809901158,-0.228269733007094,0.0360942346698574,0.139319036696359,0.205751909108859,0.139383845801567
stable,0.0604099732076857,-0.255040049123327,0.0487317671645676,-0.0178015518448445,0.0886821197574226,-0.0686652212434061,0.248885669370416,-0.0616661971687459,-0.16436383523682,0.109952746495166,-0.107100552764799,0.14075524516963,-0.127141866100551,-0.170382794111835,-0.0281043895968304,-0.0700895276883293,0.152291845246679,-0.134047788321658,-0.118678386763002,-0.0407825182279393,0.108808505183136,0.0583675919867239,0.0301745494594119,-0.0555901618660281,0.0597614070320567,0.0818861184892877,0.209318683733976,-0.193488438851262,0.168683956560279,-0.1931370824389,-0.214251454317533,-0.140176776659963,0.0832892654220396,-0.0291569396894523,-0.0006450938454265,-0.0630116166118818,-0.122227759291833,-0.179913580945367,0.135858717032562,-0.192530943797933,-0.0528167466271288,-0.132226876661422,0.0356208993819766,0.0107860342017225,-0.0211197973945741,0.0796311655537438,-0.0063845301391429,0.168136196470841,0.091254139844579,-0.0473073522093256,0.199245236795991,-0.0513559807150797,-0.191998158132492,0.225483465929634,-0.0969462656392869,0.128915684282416,0.228408795614891,0.15192822716829,0.084805046065734
