group,BACH1,BARX2,BCL11A,BHLHE40,CLOCK,CTCF,CTCFL,ELF3,ELK1,ELK3,ETS2,ETV5,FOXH1,FOXM1,FOXP3,GATA3,GATA4,GFI1B,GMEB1,GMEB2,GTF2B,HOXA4,HOXA6,HOXC6,HSF2,IRF1,JUND,KLF3,KLF4,LHX2,MEF2A,MEF2C,MYB,MYOD1,MZF1,NFIC,PAX6,PBX1,POU2F2,RARA,RFX5,RUNX2,SETDB1,SP1,SPIB,STAT1,STAT4,TCF12,TCF3,TEAD4,TFAP2A,TFAP2C,THAP1,VEZF1,ZFX,ZNF250
progressive,0.506323985220423,-0.0414690801332099,-0.231549399855615,-0.28250934162756,0.26450761723032,0.260232454329989,-0.518570682636448,0.502232983183491,-0.138975680129219,-0.286356988237858,0.140166148567619,0.268572310572481,0.276333375530005,-0.167803432424835,-0.422675490195179,-0.23590348884026,-0.163462497787576,0.148742783063052,0.462756786679204,-0.402476989784538,-0.219618406776846,-0.0866411090554757,0.420774686997955,-0.116994765647825,-0.520977928208018,0.263560504218555,0.296110936824305,0.155964519777765,-0.06311455875627,0.455752096696354,-0.249274882957757,-0.100144046646829,0.246334886317068,-0.280062633013832,-0.347458931844126,-0.159088677281853,0.385909089252333,-0.469971946220224,-0.399826388786333,0.311080584149156,-0.259515542397472,-0.0480594081734123,0.289441682699789,0.324616407608973,0.512374985017814,-0.188850388241849,-0.0929157327584229,-0.202142856275031,0.320722720782825,0.327681370549826,-0.398228135578979,0.114534902686712,-0.13281286837905,0.184331869914884,-0.345775175378765,-0.445373316609089
progressive,0.0351290937870378,0.181619419325685,-0.0539090346061266,0.233354188643185,-0.129583423622766,0.151972300801983,-0.0884864394003704,0.17922555058585,0.0364112404492094,0.0149156472724355,0.16505341319386,-0.0398625247456594,0.03659126773186,-0.0802271866970963,-0.0441116720586419,0.0701227242692122,-0.0688021668144709,-0.041467154251274,-0.0074777515656152,0.103424415276739,0.161961064701762,0.280174287728386,0.19489067446379,0.172260238149748,0.0018490787728907,-0.114373402375722,0.1206304925163,0.177359037788177,0.127764458165409,0.0557746617180491,0.118952397708392,-0.0863279766101435,-0.182795516772934,-0.314793599443164,-0.0332952115170327,-0.111120604917575,0.0152756086076578,-0.0134840527935426,-0.067665505690661,-0.0544732630445532,0.133664337258098,-0.0681455473677031,0.107133527356809,0.0819623849284242,0.229641300744914,0.103606260545931,0.0698169296099195,-0.0939547098420849,0.21886362391619,-0.0514031965413495,-0.0524091490943276,0.0476786548831962,-0.0003741323072382,0.0089924606599836,-0.085213224554911,-0.0113698276758262
progressive,-0.0094518519189593,0.446311585315456,-0.145426442119037,-0.0142530529199776,-0.337140238552178,0.502599869154668,0.0513994939562894,0.20868879384737,0.0951800401094018,-0.235226335472416,0.489610676056877,-0.0232855414161576,-0.539354811949672,-0.198897835771072,0.104170541874187,-0.50282663277658,-0.43376780681372,-0.145608157870722,0.455380416961973,0.0107873398703721,0.492082035474351,0.518307492105828,0.156448204757042,0.39269486945119,0.213277251998166,0.574664645270132,0.559789362344004,0.514920738801911,0.145014221353534,0.0536936600452916,-0.175180270666593,-0.151726555573833,-0.0678973190337367,-0.53543176727794,0.441051742575281,-0.264697607048721,0.166771007361617,-0.23200469470627,-0.163461084863213,0.0429178088935009,0.491858181823922,-0.287450926018228,0.0716864168363061,0.348250396297953,-0.139473308121047,0.107921419531827,-0.522604298049829,-0.32868009483673,0.526009506367695,0.187814233089738,-0.401497293838322,0.171999331709368,-0.20167634204869,-0.0283438150927138,-0.247773880560618,-0.247471835598528
progressive,-0.187413346167,-0.185145358361827,-0.260548062270181,-0.142955374479122,0.19650784199808,0.0148388625582965,-0.349445969957624,-0.0090494066103011,0.176673093777494,-0.19776132233573,0.239987377595057,0.543207878410276,-0.295411047776334,-0.335215811879841,-0.230870337153588,-0.118498981128712,0.158330798764687,-0.168764444452896,0.0734638674148665,0.171217298063262,0.36815348765874,0.452353098541034,-0.0083460147661522,0.17557742571257,0.140322163985642,-0.0270400057010345,0.374461469645691,0.395450501918214,-0.276613351633661,0.159985573167268,-0.280847229464788,-0.336410676230479,-0.240803492491153,-0.164954405297089,-0.097582091609436,-0.422562650372494,-0.206463541946034,-0.292038374062081,-0.398110765944162,0.0678322237395969,0.553208667579009,-0.236005999400291,0.254465526387124,0.0667591002850619,-0.0372662409736618,0.232074219348381,-0.323393418191645,0.078694217025205,0.265413189192212,0.176871486348921,-0.12014022876506,-0.240776438958686,-0.241394161283355,0.301958002633413,-0.0849435830251439,0.229625874660094
progressive,0.196647649049331,0.137042495289373,-0.02016190229204,-0.131143184277954,-0.0146811501609488,-0.175597296303764,-0.121480792012262,-0.0859822605580043,0.0358223222862097,-0.0272497625768444,0.0890187867747256,0.02210069861507,-0.103356402760311,-0.0037946706037309,0.273093874739478,0.0868707110115313,0.0084264589681185,-0.0888095073345614,0.0511036700868745,-0.324162006808212,0.226132358100381,0.322803664781486,0.136916137891538,0.108627875451238,0.014175720569609,0.120351472769112,0.121733506807932,-0.157413677021577,0.105062227631082,-0.179301147527801,-0.0737848229982488,0.078965476309482,-0.0115103692090279,-0.174807562567295,0.247395938954794,-0.257765142914625,0.140991163971715,-0.205820406398412,0.0064244839461709,-0.18563876076296,0.0601658647128501,-0.010231000555949,-0.0079170807080963,-0.0062507425241479,0.0664402992490921,0.0416663519360763,0.231261678718743,0.249374221964648,0.0536624073930323,-0.0240710842875589,-0.162918121164762,0.0604659635327082,-0.123620970438091,0.10106222625587,0.0322922124841956,0.0155932926265699
stable,0.16602850726666,0.508228044702654,-0.381979794164818,0.435924927795369,-0.30596206205849,0.425925699902072,-0.0947228077391068,-0.397522165691273,0.060204872474122,-0.042150121865029,0.317854105874387,0.131666123691099,0.419702971425702,-0.0670632660235328,-0.0663359762589611,-0.363430570630287,-0.186021615776175,0.143643063040853,0.374778213574082,-0.236465724882038,0.443837996646497,0.474938060549467,0.380522811365077,0.252425844920106,-0.0678436680683094,0.531470435141768,0.276221708577827,0.401747836382876,0.567161226540103,0.0369235490513279,0.315887749871504,-0.316458406474883,-0.247086799042441,-0.364385390038678,-0.20880990823589,-0.204332494949198,0.086624867297265,-0.407168893869681,-0.0425382500665269,0.274136270516837,0.173546238104498,-0.331933546506373,-0.144759502396926,0.259421945874754,0.287119819756358,0.217907969736886,-0.0945155857318364,-0.0973194214561871,0.418895112014349,0.0721560367467174,-0.213775666107996,0.312344127375475,-0.0476256134308672,-0.221186451404245,-0.186384389472869,-0.456806765771843
stable,-0.0096370326898246,-0.324730197798041,-0.247263417275289,-0.0279704250704673,-0.35791796687209,0.370763756063072,0.0932992802060348,0.343719849664354,0.0576274266982446,-0.179319697619755,0.500528859071513,0.0832274442757601,-0.273472218365798,-0.0756053390474444,-0.027558917493629,0.170306634856544,0.0430186865591239,-0.532840976587396,0.317168985665115,-0.0940503441961509,0.511902303345868,0.302293819803548,0.222427733369694,0.508986364489856,0.0717532978606025,-0.0370690035608605,0.362323796112893,0.365564547291289,0.424810137965098,-0.124261723641525,-0.0616894237394103,-0.27373643247461,0.0986942905048839,-0.0672728635198786,-0.313012331560413,0.0517001547181393,0.0100043079939823,-0.521166900299723,0.222554532551378,0.47198046563802,0.170386252947369,-0.139712498811575,0.199415303743992,-0.187247447852294,0.0908886213449438,-0.277588031338725,0.0991122854817153,-0.18071198212283,0.276495789085333,-0.262205078986785,0.0231968782027802,-0.0665178186252213,-0.0261285932360483,0.21987479403148,-0.281783757284295,-0.0526038200490034
stable,0.0850273218725955,0.208351276069082,-0.186816887287981,0.0964737476676158,-0.277693538274058,-0.0142048170904196,-0.0080332052358201,-0.0747544568616346,-0.0855977315330302,-0.123373425623627,0.224680285392045,0.182008459581841,0.076456653715162,-0.19862069795707,-0.0446546857706058,0.207776299025851,-0.172262383159667,-0.135844792645656,0.0266024388419093,0.16520382662119,0.258607677222931,-0.164888574570444,-0.0069082947763754,0.195482803338331,-0.0742379833733202,-0.0153430704658979,0.155329401610555,0.0968324155143794,0.185817605514883,0.0269669057252568,0.0633291744566366,0.0284327790082667,-0.106147464429762,0.009980911744365,-0.347025844610917,-0.101004232168995,-0.041039114757866,-0.249719704258438,0.0594852856229994,0.0598728973337743,0.122622270769845,-0.0975492893377364,-0.0711154331080203,-0.100390765944898,-0.127334886075083,0.0763139871514186,-0.0437778509115697,0.066187534984472,0.0588859320985535,-0.0627252535493946,0.0618600167635261,0.0599804617645679,-0.0885116704380361,-0.296092957614166,-0.141110369182669,0.0331563252408703
stable,0.358394070148205,-0.0572308132798753,-0.206052953873229,-0.116566075638068,-0.128022746686563,0.291466246821539,-0.0955061487980823,-0.230049986317489,-0.0845197827368564,0.0615223833946136,0.146848601150667,-0.106080688779566,0.326747086267848,0.0766725268310326,-0.156822124407414,0.184059590867157,0.0502559419564751,-0.190834585044695,0.124405564040946,0.218029651822753,0.429978536228054,0.295543097428099,0.0843616621036445,0.0822573119744089,-0.0353098315273672,0.0211641202234479,0.279450612408204,0.250707883036861,0.0415852812638721,-0.118216694751288,-0.147234255198191,-0.0271150664451727,-0.345170910611339,0.0585481718845481,-0.163575250837806,-0.154733754554939,0.0281652625281482,-0.245986032838567,0.061497596649545,0.387567623823055,0.0510203236157757,-0.304270653842915,-0.131698457714248,-0.0796339244349648,-0.0215153399903977,0.059944590805827,0.0957860757513717,-0.112648582528247,0.328306919598232,0.10193788860978,0.0423150307444341,-0.17013344757644,-0.143560176830361,-0.0041260777749092,-0.0499331205760909,-0.137026469989549
stable,0.279859583479042,0.0537150097252826,-0.45596438445283,-0.501291167368707,-0.0677220570473977,0.294727704015601,0.212377443369945,0.318438782619956,0.328246322144944,0.324803845221253,0.324021391270651,-0.427575032371267,0.134993335163527,-0.551958505603939,-0.328249740373807,0.365090129220128,-0.517618871629637,0.285842445365629,0.559609783634478,0.376980331499366,0.441654182958454,0.19190214566274,0.524453192961991,0.503392737201353,-0.510617057083011,0.576703491619608,-0.126123779002393,0.456137432289004,-0.473210630900958,0.335406016137166,-0.373824451701881,-0.504024468623041,-0.475501805615832,-0.357304578887077,-0.50763582741648,-0.299630405581576,0.497082473081511,-0.397407880822145,-0.218385514694394,0.508682980464636,-0.0506929749517029,-0.334079529699136,0.306528925524757,-0.335848569955234,-0.137152267149276,-0.365797702594706,0.338857465911622,0.349188101272255,0.459417863800673,-0.354708647705162,-0.513194935743744,0.531455755246181,-0.565536672023438,-0.486044477985604,-0.524274697323567,-0.566699724393971
