group,ARID3A,ARNTL,ASCL2,ATF3,BACH1,BARX2,BATF,BCL6,CTCF,E2F7,EGR1,EGR2,EHF,ELK1,ESR1,ETV4,FOS,FOSL2,FOXA1,FOXG1,FOXH1,FOXP2,GLIS1,GTF2I,HES1,HOXB13,KLF1,KLF10,MAFK,MBD2,NR2F2,NRF1,ONECUT1,OTX2,PBX3,POU2F2,PRDM14,RARA,RFX5,SIX5,SMAD3,SP2,TCF4,TFDP1,TP63,USF1,VEZF1,ZBTB7A,ZEB1,ZFX,ZNF384
progressive,-0.109415088458088,-0.0182906809528662,0.175026541846185,-0.102357313923384,-0.137050858223275,0.333861718583345,0.0727005609950968,0.0209696586341854,0.342525313073225,-0.0160660328198409,0.0093372555442468,-0.110785910371043,0.302740144525213,-0.142424480122061,-0.120420830102104,-0.091469071300479,-0.0713375723502152,0.201307156234565,0.198408847047172,-0.0508692428727679,0.0241107991318724,0.0080134332397353,-0.255019875418206,-0.0095252539780236,0.176381697222993,0.136338030828538,0.17328755633375,0.102137982417311,-0.0357275356856628,0.0274477713314103,0.21757685402433,0.21948033816632,-0.333180224260904,-0.107472437975728,-0.0596033367753143,0.0557572021509643,-0.0271109408042269,-0.0162148649132475,0.0703819136451832,0.149732919235134,-0.105968450505513,0.0944143800963153,0.0215179873993676,0.102623645037901,0.0174916876093149,0.316299531561364,-0.166903442853413,0.0197555020827103,-0.132162898945079,0.0399340006414183,0.202450813373373
progressive,-0.0133817157081259,-0.0193874989127999,0.0315107816906663,-0.0386463399729018,0.0303117792704035,0.0505387747315185,0.0431574837394602,0.041045914471706,0.134623636679576,0.0302649601527831,-0.060693273018836,0.0123752941208035,0.0620041541860599,0.007060160558715,-0.093255076242396,-0.0445325043915167,0.0294740147588096,-0.0925573360744831,-0.0472187850938299,0.0119771421795137,0.0122366229308111,0.0088187732183736,-0.0530853017208884,-0.0711018394426971,-0.0219134038399578,0.0553715360667479,-0.143099520753296,-0.0111149126492326,-0.0030985595681104,0.102445696094356,0.0247749991341467,-0.0174979551022467,0.0195020839671379,-0.0573560171400828,0.0168849764813784,0.0171014810715305,-0.118400947739473,-0.0590157954543369,0.005774015040916,0.203206986477328,0.0395746034031793,0.07002824730628,-0.110006415265503,-0.102850072542613,0.181823152864883,0.0657042176317607,-0.0727621590184267,-0.156809998681568,0.0245930270261238,-0.263081655640799,-0.0160684294196194
progressive,-0.0773981923664916,0.0620392438854579,-0.0888815926856439,0.0771597753758096,-0.0354570566275745,0.239507099732443,0.0297341071026859,-0.119671638829009,0.0976802085372091,0.0110389371861279,-0.0510531570639665,0.0983767650983599,0.020389234942379,-0.0305947246893786,-0.152150352514147,-0.143736630687806,0.0841945665314232,-0.116273782061322,-0.0691656095425627,0.0473169033471776,-0.156160978336709,0.0175311406354387,-0.0637418830395843,0.0649184642823048,-0.0827003911427022,0.0305575748187046,0.0881629823420157,0.144949420052681,-0.0361578721409819,0.0468853154625594,0.101823227334375,-0.020094790942803,0.103016268092252,0.0821331352475862,-0.0582274535038933,0.0149888272572016,0.0689343048615897,0.0833012688655337,0.176613563436911,-0.0128801398760487,0.0003750408056466,-0.0574033111023686,-0.0993420994979628,0.134299481228605,-0.0706064847763099,-0.0649399136590163,-0.140075506013299,0.0737389652449708,-0.151757123311734,-0.0098473020230549,-0.0304790161251
progressive,-0.0187261877872658,-0.0173822267463895,0.301315073511307,-0.002137443574235,-0.276632807458017,-0.284503162335769,0.154044715319929,-0.337076339436618,-0.374627900327819,-0.14951690561395,-0.038464065804564,0.123560108241453,0.0878583535061443,0.190217600309419,-0.309185428389059,0.0525136659108468,-0.0522706618850057,0.0816295156192784,-0.320755395578596,-0.0406758983663014,-0.0934176905054888,-0.119503428789657,0.170370618443784,-0.0915381287545954,-0.0209132240198358,-0.0217562992115294,0.245964707543703,0.0842380894476951,-0.0907000128287352,0.0879773758861481,-0.152209786961537,-0.0990067830998343,-0.219343368549518,0.148425867130582,-0.324916219612895,-0.0121551605578889,0.0646440301395682,-0.0902933530303889,0.261621109780037,0.111206577050225,-0.308342353197365,-0.0877393311261405,-0.0066454162168792,0.225190342967205,0.302232537690503,0.297248475527844,0.0652044271787528,0.410612333215637,0.173296585285545,0.111990141051916,0.333783386923179
progressive,-0.0323714186085418,-0.0778851177885998,-0.0549772075023465,0.296785395502606,0.132764580134566,-0.0569276676683017,0.0197134208572742,0.277236364226517,-0.209978810713463,0.0930756036824516,-0.324562791761267,-0.217003133087894,0.0120493120047166,0.379442254107233,0.216914273854821,0.309105728168195,-0.0753481866843619,-0.337322977630568,-0.0279195710315779,0.0171853756763436,-0.0347395171699408,-0.10450734401731,-0.180908512613588,-0.317671758236445,-0.241466079952928,0.288872480797443,-0.113233320705091,0.150527540825885,0.20594015857029,-0.110709718485815,-0.143445459949956,0.0327757281190246,0.142907861589864,0.107084261776431,-0.0066733284037921,0.354646085118175,-0.105858004360022,0.033468830136995,-0.135026047616277,-0.0128490451023748,-0.0732599947071433,-0.338753611283046,0.176652155349385,-0.234912711513784,0.0288614789021531,0.26244130191984,-0.0348239334413602,-0.159058027200905,0.108283861422918,0.109261312986723,0.0600110830559394
stable,0.0125226003700094,0.104558409428053,-0.270654365745169,-0.0510179989108572,-0.0173267432123435,0.250623491287708,0.164702912635581,-0.20580071587993,0.0685602537627094,-0.172865082969519,0.0009521351906857,-0.0184669077514881,-0.0265762868477712,0.222234144417381,-0.0812539874808127,-0.0214143834665908,-0.0615346023578792,-0.130526089723262,-0.278635657734951,0.0249402492356776,0.350121864091967,-0.036132412265753,0.135295949809669,0.105811868309893,-0.140116708220827,-0.0252767670852683,-0.303977204506266,-0.147016515971487,-0.0026127105626452,-0.0216716092978717,0.127123964371785,0.0105037737040064,0.086829457277563,-0.0261496102576442,-0.336604362721219,0.0816041763680431,0.243036556152914,0.0390467269510939,0.0804699709991517,0.0958986133240329,-0.144303551132818,0.039213864149724,-0.071187827197045,-0.304815414383288,0.339347403842696,0.0745455742571071,0.0119485570049158,-0.0356519629275769,0.334366519021441,0.0307575912368212,-0.0199034183219285
stable,-0.0154568643670603,0.0889607918402846,-0.0896851283855561,0.0033602551186025,0.128339828209492,0.0669938303894358,0.119802722453484,0.0413935061351418,-0.030981060943214,-0.0996819002458365,-0.0379143890555889,0.0140100807007521,-0.119306834474779,0.0059910207167477,-0.0989266458494507,0.0305169496448209,-0.0452333314776945,-0.0260520684122414,-0.0252195193880699,0.0330654394058343,-0.103388950594437,0.154710350488211,-0.0641234514451549,-0.0777382989491629,-0.0520182539047209,0.0236930363722226,-0.125454505637173,0.0473810915350991,0.0506291835604926,-0.0852223083430508,-0.0057981276789626,-0.0644271334494329,0.0893062129435668,-0.051736901459581,-0.0174723647280317,0.163499093199121,-0.07697119270985,0.108589161386018,-0.0441862469199579,-0.0299123338896974,-0.119598321104451,-0.0317057410201646,0.144517250273355,0.113511970346768,0.0258490411899243,-0.0001638646109056,-0.0562756420031558,0.0039595461327007,0.084278111523189,-0.0581102729351086,0.0315066644121566
stable,0.0065670443713663,-0.0370543871545635,0.0321455789043161,0.088054611643027,0.0281668740017927,0.0854456711756025,-0.0049157329556529,0.0248534601711089,-0.0515839771541525,0.0424604469588088,-0.0381937897231707,-0.0261015806145833,-0.0361672169803541,-0.0181682918666992,-0.0195974356506508,-0.0158292994983349,0.0196455623532195,0.164926458820731,-0.0053225593982298,-0.0160089378977309,-0.0497655495146515,0.0151433497220355,-0.0404412605684248,-0.0149133917966924,-0.0087871049243901,0.0500385560252658,-0.163629288380634,0.0010424566929292,0.02634423383317,0.0371631050294309,-0.0070741636305671,-0.0068998918778604,0.162946627839402,-0.0076283131806474,0.0736329316360081,-0.0231099347617447,-0.0352089531639808,0.0194396677791607,0.0854959907015496,0.0616367451090446,0.0400044270690905,0.0008959991736015,-0.0130608599830689,-0.0071050939813786,-0.0012145933281358,-0.0520729767675421,-0.019581047181191,-0.0856268676337148,-0.0077919670517322,-0.015142368722103,-0.0205061301174959
stable,-0.150639959012276,-0.0033183376114488,0.115913566318333,-0.0590669135406211,-0.0089421873367862,-0.162572901809158,-0.154672084927426,0.024868082066845,0.0794685589858809,0.030425144262077,0.0180498915960073,-0.0071985890118721,-0.0406667024470805,-0.0245356785023259,-0.0262517180678939,-0.013693032546375,-0.104550481684392,0.0400485753636943,-0.0915213796464794,-0.209594391175288,-0.0675373694301502,-0.0431984922470516,0.0031809821250059,-0.0644716629108386,0.0984867327964498,0.0391953495996832,-0.0861813906212859,0.0680794496786011,0.0467303965462366,-0.0999820283433187,0.0038444743231806,0.0335449821019333,0.0684231397330312,0.0305422278977087,-0.13090848999708,0.0943837101922464,0.0632824723112201,-0.028395274530436,-0.0038222848648601,0.0444436769859381,-0.0207972752687957,0.0432410631337553,-0.0298420272129298,-0.093347599460646,-0.123386373204017,-0.0183373683560256,-0.139554982255952,0.0663200721833257,0.0941458172835367,-0.152044524329568,0.0153038776428683
stable,-0.16112221082482,0.115660115697222,0.253240439651604,-0.297506605110731,-0.114648126718852,0.0623969937832026,0.103097559107003,-0.156458135547032,-0.0013222549402199,0.146971763218957,0.0117075286530934,-0.216530845188559,-0.0488835936804801,-0.0344657449754371,-0.109909290077644,-0.232245860281848,-0.0532797635665851,-0.172403612313731,-0.0532657694496548,0.0992215669367017,-0.156060122689836,-0.0544729196262953,-0.116242573537021,0.0537981762586316,0.0024385063933766,0.124520787103452,-0.126678150426968,-0.153005623005278,0.114886404926043,0.163391022791277,-0.228681016585275,-0.11297450597787,0.0367354394537722,0.0614762817476928,0.229277090322628,-0.157968995882997,0.142581392696625,-0.140121327798789,-0.0918272520531358,0.264810674671031,-0.0721305955103784,0.178333587844641,-0.258058450215625,-0.140481896937712,-0.0299815760477347,-0.180363365165154,0.202277395839165,0.179582342152696,-0.0247531974602194,0.212908260000508,-0.205653634139994
