group,ARID3A,ATF2,BACH1,BARX2,BHLHE40,CDX2,CEBPB,CTCF,CTCFL,E2F1,E2F4,E2F6,E2F7,EGR2,ELF1,ELK1,EPAS1,ETV5,FOXA2,FOXM1,FOXO3,FOXP2,GLI2,GLIS1,GMEB1,GMEB2,HIF1A,HNF4A,HNF4G,HOXA1,HOXA4,HOXB13,JUN,JUND,KLF9,MAF,MAX,MYOD1,NFAT5,NR5A2,NRF1,PBX1,PBX3,PGR,PPARG,PRDM14,RARA,RELA,RFX5,RUNX1,SETDB1,SIX5,SPDEF,SRF,STAT5A,TEAD4,TFAP4,TP73,VDR,VEZF1,YY1,ZBTB33,ZKSCAN1,ZNF76
progressive,0.0856529351528623,-0.0849984904063829,0.0019302814744644,0.14945138210511,-0.210929524956204,-0.160253025698517,-0.203895896569799,0.113093340634033,-0.0793861309138476,0.0397426446043843,-0.0130888949295877,0.0126063245609715,-0.0928782695761144,0.174948285005827,-0.0035102036402076,-0.0678705475970083,0.195513715372467,0.0401921622080268,0.111090343076627,-0.220931291637247,-0.0092812164046167,0.113853554228428,-0.0729143995319959,-0.279507401723649,0.0563681853861586,-0.0390419259869418,-0.0817791510979439,0.0240227495828897,0.12058970773007,-0.053366994326546,-0.0550328536812208,0.172793244729541,0.0048124825801716,0.0678176631730504,-0.0319620237295739,0.0804702616049851,-0.103025468423042,0.0283262195824662,0.219476969978404,0.0139416562659093,0.208496841454139,-0.0104909476026544,0.14625848500865,0.0200101439150817,-0.0712882034952896,-0.140361871737341,0.171695892932414,-0.12121771026457,-0.0969503702208751,0.0377726998119515,0.0343814861256492,0.0828037868121288,-0.113628795426607,-0.221294872051958,0.0277114381539553,-0.0783416635406785,-0.0947226138616473,-0.0028227061287545,-0.0670508390256604,0.0695826808226463,0.17807507657234,0.173123772379278,0.0924155308664826,0.0431801321616498
progressive,-0.0525810304361608,-0.10910689848654,0.0354506420866838,0.0250120049526697,0.157691506736428,0.0603123443080636,0.0801542726421632,0.161373970505502,-0.201288247632705,-0.130940619125064,-0.070099263551728,-0.0687079325329052,-0.165852832599534,-0.0908034647869056,-0.031118990460767,0.0910345411805221,-0.0414568479267623,0.0309462453952228,-0.169664000110145,-0.128189676211197,0.0472575119706535,0.285500834577111,0.102025100438786,0.0031752389034429,-0.113970934755738,0.157177863082086,0.0215039260856722,0.119578098088835,-0.0896318250109189,0.120605666512354,0.341050156546357,-0.0115265515419164,-0.0778684342212874,-0.007331521725364,0.0698045615006641,-0.157350982967409,-0.0452246300479804,-0.144522776038742,0.101103137487938,0.0877962857017722,-0.113415451843589,0.0878121218374255,-0.0044445660842735,-0.0485155477056485,-0.10152176432836,0.153849931971263,-0.194589187431556,-0.16231369054337,0.109192310543629,-0.204320071118293,-0.0461466867037735,0.136560292068278,-0.0556368423875906,-0.0584709015874011,0.0550531542870891,-0.153581373599769,-0.0986103048442322,-0.0525153901224023,-0.181620095118541,0.0462276477759895,0.0738215050698246,-0.186109405313906,0.104561693291664,0.0138821064416448
progressive,-0.104430121756177,0.243178585847486,0.079678125390573,0.296047685887248,-0.223197777637852,0.0372684306988941,0.142217022722676,0.204052721603266,-0.0862144588532619,-0.244218863929955,-0.131886226724092,0.164644455348908,-0.162559790461016,0.144256302024731,0.0273020468205641,-0.0699207301249026,-0.264164931306754,-0.226619104918611,-0.350660237176545,0.0218199484561562,-0.131221877828365,0.173958690078121,0.0095775469804066,-0.184018360930791,0.169040460209378,-0.119046834124575,-0.0218905173531295,-0.105588111590656,0.0640074686950567,0.0389247517374033,0.249069040704394,-0.0218585325252287,0.121346277763931,0.376593978116401,-0.375381449725572,-0.0231864970676634,0.186988929698189,-0.399492548521834,-0.134580423822423,-0.0582984550436953,-0.155327426688087,-0.0346692019907579,-0.151904177789209,0.199024871006172,-0.0201606817793462,0.180659334532204,0.060533979596148,0.270791011920933,0.347794864358935,-0.0541033604144498,-0.0529739040805918,-0.0771268739242881,-0.150622572283894,-0.230562657207642,0.190910383378852,0.194531508375083,-0.409082118257709,-0.0735010713050042,-0.0551282908364169,-0.211482582206814,-0.0541252188205528,-0.0250480014092677,-0.0019355751347549,-0.247510330280992
progressive,0.279665492003948,0.284268034494855,-0.175809889294106,-0.454643487566889,-0.316978638543687,0.430536654009409,-0.126199183250177,-0.101897939744653,-0.474834995193991,0.138193824928346,0.264542206510743,0.355304525277888,-0.389796466990194,0.218046580797103,0.419030297782142,0.400407633224141,-0.336360858247535,0.350123274104431,-0.218100834736093,-0.140675942637096,0.520828771971981,-0.254432889212445,-0.35515984810725,0.117523074173507,-0.073477918037541,-0.174516837081533,0.163426427719849,-0.0872358127328546,-0.230140688030085,0.193786027745821,0.430663246533717,-0.0526398843041527,0.375554808005561,0.314966721639508,0.199722312903542,0.391722481824306,0.011881612638608,-0.221545959861899,0.111306476997675,0.0652629674422781,-0.330867646924891,-0.141010508594195,-0.400299125346163,-0.169869082974802,0.411163476628726,0.271726332265213,-0.320333340437845,0.150866640843878,0.513649167379093,-0.0793825550641856,0.199292802553212,0.365771014341197,0.109837099483388,0.249486738441274,0.319126190295338,0.227862022592544,-0.230945454791757,-0.350096147134936,-0.333905867508279,0.133410435974142,0.122867087163931,-0.237216305906578,-0.385429024901573,-0.221351549913855
progressive,-0.124375208984626,0.250246134676801,0.372493129729144,0.196436134934748,-0.18500344924992,0.0379219876943147,-0.270836107225398,-0.105857758788777,0.107846743772219,-0.106808493610862,0.219699303301091,-0.3309949470346,-0.282547250807907,-0.203310067037525,-0.13762582694432,0.0586671010716199,-0.361816258338025,0.0364024031669646,-0.107369387376193,0.181311893120651,-0.0720012564006184,-0.213342507294009,-0.116968228906286,-0.262311317586363,-0.132231699669224,-0.242063450454919,-0.165268740244204,0.211365456220467,-0.208401868595138,-0.0886570166519659,0.255055500366765,-0.0543311138077152,-0.0030948606342365,0.120528512026648,-0.34685511329257,-0.189534357042202,-0.13385868938568,0.0491716867606654,0.0243690440171375,0.378209472571558,-0.0557512490858932,-0.0880642991269,-0.0955587945445113,-0.283120078483139,-0.166661029732614,0.0324761468096491,-0.167361152446785,0.197271508627794,0.112107149606753,-0.159918370638744,-0.0139666525537332,-0.252199317930542,-0.306677616627032,0.224846796438241,-0.178483556474196,-0.199924814595706,0.101680890323547,-0.0285140887226316,-0.194490907620941,0.0538378455318215,0.0341110924660388,0.143592781894648,0.11631186386175,-0.0230165342283966
stable,0.0105875382634632,0.239474358518978,0.212000887885967,0.387904205273472,0.106632450197689,0.0385683159894743,-0.0340726275284378,0.123113502617226,-0.0791499862563074,-0.249568773766402,0.126016771918879,-0.143439224544189,-0.259986767041854,0.0873946167947283,0.157462568751963,0.170989772054982,-0.0322521163399707,-0.0895375592135114,0.0058178858648744,0.028943846372758,0.0149713837687199,-0.095035669590139,-0.0855245518735601,-0.163976440112302,0.384673313972913,-0.21741220378315,-0.0643125967465358,-0.410323074455419,0.0996768202872409,0.35278575858972,0.217731979271397,0.0022209246631799,0.116172720719256,0.319940747832791,0.0594796290427052,0.0882698045220929,0.124031121859924,-0.270562716612651,-0.1486926445038,-0.159662307836363,0.0989114837091041,-0.367006593435007,-0.207091326166549,0.17962322737545,-0.0118695977473909,0.132531186499187,0.138326679629796,0.243302791785117,0.168788282595127,-0.14415283450975,-0.0579578284792539,0.2807218957519,-0.369712854961341,-0.127474351810474,0.361916139466008,0.0344491393245275,-0.165404505052264,0.0356143461574085,-0.145933268136081,-0.116837561603181,-0.0492883395675282,0.133735384454267,0.0572435545781757,-0.370266697898328
stable,-0.0874034028753272,-0.0418133837511196,0.0911714448842866,-0.0511940778276867,-0.0365807658040286,0.288019488817657,-0.0600704303267727,0.0388303011068766,-0.050427934967183,-0.199641924405333,-0.158866411614923,0.10722044136323,-0.125348587476954,0.0942262376705686,-0.0530594304894041,0.0499544109714047,-0.287917553739718,-0.017659363284361,-0.322103586019414,-0.106111601067734,-0.0067662371211527,0.216230524886975,0.146893484800516,-0.0206417051213516,0.0493183538644346,-0.0688592194086169,0.0028383289071105,-0.183825541403665,0.130648174399668,0.0010152022587838,0.305121913209612,-0.0124762312617349,0.0502219905509966,0.10950360931534,0.111312956948771,-0.0276528531201706,0.120105894551229,-0.0649812416033911,-0.0523312169602269,-0.114994620832092,-0.295909826863707,-0.136618636370218,-0.0280915591750829,0.0306292684991414,-0.0237877653611378,-0.0266967672801339,0.148908776850133,0.225454760471821,0.0053407758059515,-0.169206302921987,0.212552120555564,0.0073710321620686,-0.0817932695523779,-0.127225348570359,-0.133107358154965,-0.250010150307967,0.105866542028617,-0.0781830194881944,-0.0233056480012308,0.048346118426294,-0.043041790337164,0.0702008213428387,-0.0134893592602118,-0.113244093294508
stable,0.054572262339853,0.112015669073726,-0.0614424178551554,0.0366615716730223,-0.0838840631863455,-0.0873955710954419,-0.104355073705501,-0.0411423634116777,-0.0873839196861828,0.0627132463429289,0.007501909360705,-0.071805573067501,-0.0542338043673487,0.0078921284610684,-0.0854778316192473,-0.0614903639198057,-0.0925229644930691,0.0093786626848599,-0.0147975990885057,-0.135059785062446,-0.0438787432755946,0.0240980014226784,0.120738450216133,-0.106396441851622,-0.0708376812204641,-0.0706811089641815,-0.0405662888671592,0.0578308418691922,0.0760548832682212,-0.0970934102171296,0.0878565750847997,0.0205285973516441,-0.103563293424965,-0.0656135192600966,-2.16530614549636e-05,0.0987222875425334,0.116374378789702,-0.0344170771884906,0.0425290873331434,0.0220413730237226,0.0086741648639502,0.0655387646431687,-0.0254663202419074,-0.0582263195701946,-0.123537159964096,0.0754738078976048,-0.115165467746708,0.0481176393848531,0.0430295308272942,-0.134830778160106,-0.0577738221406941,-0.0418006680348168,-0.101067314098106,-0.0818903833303339,0.138704613964215,-0.0615122747558018,0.131483008639536,0.013034885221347,-0.0918949741559669,-0.0390511416693022,0.0038755886709891,-0.0847753959946666,0.136924629202801,-0.0738673054023711
stable,0.0705638929990819,0.146412828251254,0.0196340256352449,-0.112228874236426,-0.0407724058197354,0.0421395175195997,-0.0053064088082074,0.218370317540613,-0.136891742222006,-0.162116500917507,0.0366641141673135,-0.034274687339582,-0.186432833192883,0.0322880946103058,0.0409452761575331,0.0585273174669103,-0.151947859199216,-0.0651632229000431,-0.0971948194696155,-0.0581687568582446,-0.0674964010291868,-0.121533363024381,-0.114974327500007,0.0589885866091282,0.105349737902598,0.0019840585564599,-0.022003526908088,-0.0360030925795806,0.0890396028986551,0.162619608756025,0.21205297253738,-0.0934370387004431,-0.0727956048362501,0.100135006522742,-0.0791926520590369,0.0544477464397391,0.0807040128507744,0.0791362542914599,0.0207914966466446,-0.212458291118989,-0.15191903919464,-0.0136358870275314,-0.215959375088775,0.0814440906924412,-0.0026954654625391,0.093053136363615,0.131840042626662,0.271495871735897,0.143648691674361,-0.0218867065102258,-0.186684014439669,0.0111206956625863,-0.134224252039771,-0.197106470956887,-0.0450612697077298,-0.0733199301608955,-0.237174674871688,0.0394695428542121,-0.066721093216408,-0.0551428551363335,0.0158152756494937,-0.0457249745372681,-0.0138885092745459,-0.0668696653089677
stable,-0.0568226024843706,-0.0722140097616581,0.103042608086335,0.0907336522416884,0.0431384139584341,0.0794322617602089,0.169052702051851,0.204827022283967,-0.0087768347075272,-0.138001418347708,0.111640176764448,-0.0764059115669895,0.0806414476696485,-0.144770430536335,-0.127821730233736,0.115686774210206,-0.064213242199457,0.0007136249612193,-0.179765351940324,0.0188102511991775,-0.0020270603002347,0.276366097594351,-0.194551682631517,0.0005293076707839,-0.0403280857790778,-0.0026380479364594,-0.0739468072390286,0.160199776008097,0.038420751112397,0.176430122509372,0.285442568806679,0.0536429948823111,-0.0789772183737928,0.285754779727213,-0.1708878144333,0.173763916479563,0.202876375740874,0.118679915049055,0.0678728270721198,0.0479658073896225,-0.180823859808253,-0.317320862160909,0.0162859103725027,0.157766895247988,0.0077013460046774,0.0512643883097648,-0.0932217744521086,0.100229700539649,-0.116840503722057,-0.112197964949497,-0.141320956627405,0.207580281961153,-0.313685028962407,-0.176208619339933,0.0242776501490498,0.14503825484407,-0.149111183331318,0.0275833243293489,-0.0796742923946466,0.127828286125699,0.0923451119809239,-0.139970335409386,0.0796424801975801,0.0686089140238354
