group,BARX2,CDX2,CTCF,DUX4,E2F2,E2F4,ELF1,ELF3,ELK3,EPAS1,FOSL2,FOXA2,FOXH1,FOXM1,GATA1,GATA3,IRF1,IRF3,JUND,KLF1,MAX,MYB,MYOD1,NANOG,NKX2-1,NR2F2,NRF1,OTX2,PRDM14,RBPJ,RFX5,SETDB1,SPI1,TBP,TCF3,TEAD4,TFAP4,VEZF1,ZBTB33,ZBTB7A
progressive,-0.032656216418368,0.0046289653174729,0.158305277874499,0.0032215997814689,-0.0570816789437077,-0.0126529498663489,0.370423945059331,0.0463496829843217,-0.0336033534141621,-0.185878970414028,-0.196010668277488,-0.0922924972591825,0.0700547877945504,-0.010398497017205,0.109314283268103,-0.208723647953429,0.255246750387685,-0.0151541919327067,0.139335858043241,0.0123528008183859,0.439531595858087,-0.180576337233349,-0.252351979569554,0.108620605468367,-0.248136552940385,0.0687341319835135,-0.0392661654523963,0.0552941246136173,-0.0004202086671481,-0.133312867147451,0.0118325424685835,0.116878039276769,0.303564077130875,0.184251495576184,0.14248408805743,-0.0891375972661499,-0.043054713435573,-0.0189093900216653,0.0743702641063731,-0.0376253506568655
progressive,0.10780476123653,0.0569817059742071,0.111584139058752,0.0707746809237194,0.0515274929825989,-0.138006787740997,0.150899529305334,0.0940818555346501,0.112384246428366,-0.278604241318335,-0.103678924644554,-0.16278195575716,-0.0468712065856447,-0.169707812581651,0.0757745816013492,0.0933918298923716,-0.100958597514387,0.051743911193317,-0.0066433042426992,-0.208986461510969,0.152679183897261,-0.218826355171869,-0.180492266249199,-0.0441406867029465,0.0015237927993209,0.181670074360278,-0.14737828886698,-0.122930189686687,-0.0780308303383687,0.10052282178757,0.0005261356632089,0.175623212069177,0.106498050362046,0.201633741692107,0.0511267992877492,-0.0923797606782623,-0.136280325094837,0.0917688118323644,-0.116189935774564,-0.0274952106974222
progressive,0.457048875138355,0.0960673405935693,0.288006241313137,0.410270567523605,0.115715076642575,-0.0612799570474979,0.0682278035494973,-0.0126896519154204,-0.404303774654108,-0.398018134608546,-0.298709387751317,-0.435577246178091,-0.478697644230807,-0.0101273460985159,-0.225143969088588,-0.342195354037967,0.459775248808796,0.0735277077330312,0.496636822070993,0.363929630765308,0.342997546502566,-0.0898240683978821,-0.466076884362795,-0.0439348402421289,-0.122793721859125,0.420213939965761,-0.171377180812355,0.0731835765175229,0.253622149585372,0.151028413765868,0.448695233512446,-0.0806467593249259,0.392799815110839,0.40366338485633,0.406106546913802,0.258176756720389,-0.428905486707376,-0.0654639720428462,-0.0966735248064573,0.403815304222446
progressive,-0.179992779864725,0.169481031524179,-0.183410793518684,0.114372343127225,0.0276153801565834,0.520220773896031,0.365872138800156,0.0151278752462227,-0.180123894145102,-0.443772106072247,0.187443687935788,-0.285526212021727,-0.127275796789126,0.0450445370825213,0.500494856472459,0.218296234463051,-0.124861485557361,-0.438346687573901,0.230399438896446,-0.371170964200208,-0.0358710586382339,-0.290811473875533,-0.100062801837836,0.312929096620459,-0.257038243723327,0.27595939073631,-0.286954905559625,0.212590502675623,0.160976688028021,-0.477640281048175,0.420506103078505,0.296910548504091,-0.1183374198131,-0.17991139858725,0.0924039193910038,0.256604210243459,-0.112631688025672,0.131828627145655,-0.151179286456424,0.0659640465757289
progressive,0.0130294096269141,-0.0839221214010418,0.192505903483434,0.242723084221034,-0.0698297438688417,-0.0264131418889236,-0.0320219081467392,0.0584068652805984,-0.17762032641585,-0.136635666158631,-0.0084071097963525,-0.339988673948279,-0.286014867999952,-0.0436742911690784,-0.121287053829275,-0.116225877098425,0.187066245756005,0.0993915255378169,0.34326213192933,-0.0667133152374352,0.168114011171986,-0.0784905164607738,-0.0517995534147869,-0.176243299811275,-0.158998256105443,-0.155728824517972,0.0546864776120976,-0.110645295595674,-0.088939007802505,-0.206469436421054,-0.0001972932854508,0.0509217996142098,-0.0424784522756317,0.170775457328781,0.135621014976313,0.0748264983024018,0.0113584562909533,-0.0871794738077704,-0.134803657079445,-0.0019850120352499
stable,0.272580156496929,0.145460073518406,0.313203457812147,-0.243658805754582,-0.166237182400093,0.0763436624869668,0.283964423014066,-0.451734443145558,-0.0876641975932292,-0.0219766945791229,-0.389534106442313,-0.275881601692513,0.390079289742399,0.139694326831532,0.0040875064713138,-0.0916292886732352,0.401314869904967,0.314305804458066,0.189342737838057,-0.412115276426105,0.224007213048914,0.075936219306757,-0.409225409654948,-0.280105449598159,-0.114262027584911,0.336310411935654,0.0865300460542869,-0.162999407802969,0.0206865591958167,0.135720965263092,-0.0569376911253081,-0.0567564093163222,-0.0782826663378609,0.235315707297014,0.165908612922082,0.073171686922826,0.102472081447598,-0.14161374908481,0.003925684635114,0.313798264042838
stable,-0.163240105555152,0.158829992105896,0.202528907639476,-0.219933868480718,0.176711656898525,-0.0236437937100699,-0.0284771925808069,0.0721551921266203,-0.205686619893217,-0.047857585705447,-0.243333893124737,-0.202819323872486,-0.132803731962017,0.12650275302882,-0.224139637243742,0.217781778861799,-0.130734704395234,-0.184085821621271,0.320137400201575,-0.276826859951622,0.2310914193934,0.0715433618657811,0.0695832780050601,-0.0120861304846547,0.121511957588275,0.0910343539185366,-0.244872346786031,-0.15735067501433,0.163200982124799,0.127229245035542,0.162961275876516,-0.0017707866477018,-0.196901604082023,0.221213505602748,0.070307362416068,-0.0930829169217498,0.211383743726378,0.236646043655235,0.128154664638139,0.0435967431904634
stable,-0.0182842372259035,-0.234516107791453,-0.199630699477548,0.170686597032696,0.343259690779938,-0.0512004890593101,-0.500535577684758,0.0625744213529835,-0.244442180894954,-0.215478404910791,-0.0818014949248653,0.094317831535275,-0.0236448131754038,-0.373577593384782,0.275386701177272,0.168964750331702,-0.126856732524361,-0.177668179918869,-0.0324685500605553,-0.126326319484145,0.296538949023968,0.136086609543034,-0.107697486311831,-0.223913460641024,-0.161767273527228,0.245482818421957,0.174756238593805,-0.0129590942477274,0.244823394345161,0.19452134741485,0.0057821150051529,-0.204804325302184,0.409571003072335,0.356448687329979,-0.0415833729252485,-0.155861400629499,0.286032300505149,-0.275405962705288,-0.231068242775109,-0.206894922111726
stable,-0.113079348555001,0.0746881847448091,0.417443777114256,-0.297422525054173,-0.269990007636821,0.0395948419233817,0.150804140044543,0.0062663015134473,0.107574296410167,-0.143318628767272,0.17182992600821,-0.160136577956307,0.289742297492276,-0.0475452606600447,-0.182131876348367,0.420562512712803,-0.0072608729947788,-0.424876441081861,0.0617429261055433,-0.309120090966471,0.185196772199509,-0.228240583379486,0.204953031805925,0.13098277652237,-0.0979828818700994,0.227630581522478,-0.0637897297009114,-0.243896834571742,0.24476968356424,0.167170331574244,-0.128671389025467,-0.147493665474591,0.258342510208515,0.283621785082863,-0.0096338412534604,-0.0114853827234461,-0.270130139845736,-0.0722724920414124,-0.110084270698882,0.265942300691568
stable,0.050073670019217,0.148956144771215,0.0274643788351499,0.016171255623837,-0.122521747761989,0.238767855207519,-0.135364820515127,-0.162814809898297,-0.0097372231442327,0.0729391583633457,-0.0809787507480657,-0.160945587628709,-0.0637658286305323,-0.0093802998203125,0.0293135857016079,-0.0776073995214275,0.0256930697538457,-0.1053028751192,0.305041018797692,-0.161482216815325,0.197925289111771,-0.0629318895639129,0.117679102118257,0.0590255320211833,0.0257497620308188,-0.0976768983353739,-0.0584397839533735,-0.237567904742045,0.129849549134865,0.107880101702742,0.0015649881420147,-0.150286141261349,-0.0166904660001611,0.198334360675197,0.123075471184791,0.178501584575024,-0.0303986369339803,0.0831520989538584,-0.145881021510898,0.267189511269115
