group,ARID3A,ARNTL,ASCL1,ATF2,BATF,BHLHE40,CTCFL,E2F1,EGR2,ETV5,FOSL2,FOXA2,FOXD2,FOXO3,FOXP2,GLIS1,GTF2I,HIF1A,HNF1B,HNF4G,HOXB13,IRF1,IRF3,JUND,KLF10,KLF9,MAX,MBD2,MEIS1,MYOD1,MZF1,NFAT5,NR2F2,NR3C1,PBX1,PRDM14,SP2,STAT3,TFAP4,USF1,VDR,VEZF1
progressive,-0.170210698929266,-0.0174329771268694,0.126030326256369,0.0068761933408192,-0.0989972531126069,-0.119200638570995,0.285571299093503,0.0336169452217832,-0.0134401344236497,-0.107447995073498,0.0662174096888365,0.17456229954592,0.246845375437817,0.215434127017147,-0.0803351979489727,-0.404745363004244,-0.391929733096572,0.116868712133673,-0.0292786319352566,0.0925263233406668,0.181119596963686,-0.0495019483888352,-0.119559396484429,0.182049710072589,0.135776582904661,0.0065772284129575,0.0785414083818025,0.220862001374103,-0.0293251375907018,0.0027903393267092,0.149827934514161,0.0974891411431712,-0.0926259783166207,0.104624437421471,0.122695206394445,-0.207607889572234,0.0776112952728994,0.0188015721299696,0.121997621562768,0.0226548978668539,-0.0027039716808825,-0.126561819461456
progressive,0.109546986884095,0.0414924343850517,-0.1828774855608,-0.0098177272469805,0.109362008930774,0.0628655134575868,-0.203331421571671,-0.142905525674157,-0.132915350174793,0.0444675788998748,-0.132282458965009,-0.130864200447937,0.0241220295125308,0.110766324622742,0.239509943843137,0.0093218148730146,0.0420990885894881,-0.0273633595160775,0.105567723441096,-0.120938133681568,0.0131331991651001,0.0720131843292193,-0.0762413460419781,-0.0332588664322244,0.0072699114799364,0.101626378829884,-0.11204953557369,-0.0503174890096009,-0.0018675848977012,-0.0879831831532974,0.0175721518992777,0.071592167536048,0.150154051875049,0.0322952570634725,0.0444165180133457,0.034532421034705,0.13997616638231,-0.0452228937665677,-0.0062998017400212,0.0194414796501169,-0.0968412106750518,0.0691999838438124
progressive,-0.027483883805733,-0.0551730827785633,0.393878573991767,0.141451843855562,0.0413610544112501,-0.166075179413447,-0.0235917205366251,-0.248417399467226,0.0727157799060842,-0.100454484447695,-0.265445289324509,-0.364697965949013,-0.270943534793067,-0.154110075938512,0.0824942186095881,-0.200966147194269,-0.0329518561758371,0.0746807205034768,0.37768122551436,0.160617196785994,-0.0138618884516761,0.369942352938273,-0.0621748035081059,0.372783694038336,0.212472684763806,-0.357932314613312,0.208125880583245,-0.0048975567985658,-0.0181287367072115,-0.402454913662852,0.211338538771706,-0.266910806095671,0.247516638679559,-0.207353302501036,-0.134398642398996,0.099376453207727,-0.289850458525447,0.0181397646740678,-0.434372255386419,-0.0491180072820225,0.0190886003069159,-0.12515977641139
progressive,0.226118502425156,0.017312459988755,0.0138934985347159,0.0893555098319556,0.0759245233241786,-0.178747295117004,-0.305747656396483,-0.013707586837613,-0.0593647789871086,0.1986625188652,0.103176457460485,-0.321123914076386,0.263314445140651,0.351840153983098,-0.0785544936734395,0.0429229298725917,-0.268869123895555,0.0488766386115218,0.0822500554573146,-0.196925831548361,0.0458113628251419,-0.0456889331709522,-0.12207596852207,0.160310296082359,0.0463963045062706,0.0178203163320606,-0.123137025525047,0.184642056244658,-0.142616943836124,-0.181749088860471,-0.370240877564651,0.142789252238317,0.115464767195824,0.0564990181927416,0.0861859421179326,0.219570783141824,-0.110322721719856,0.0973361095124712,-0.110490495690412,0.160840824583847,-0.12788004101699,0.052281996770651
progressive,-0.128973467625448,-0.131826756833001,0.138332575922492,0.0614656040635502,0.0274419285549964,-0.0576652146568513,0.0373804863409693,-0.0323332814822303,-0.0527219110857823,-0.109539930627786,-0.0664808392953138,0.0002717418292907,0.390437061843637,-0.157614257192022,-0.110095402896483,-0.200097895238937,-0.0032169437143981,-0.278191701533059,0.0446815499014729,-0.0752445132899413,0.0757959893552667,-0.129544924707633,-0.0556111661236828,0.158457456103497,0.00020780257534,-0.135079666377747,-0.115314444500215,-0.0326409891418684,0.0462920198603579,-0.0245806469406994,0.295707060912198,0.0281532527551987,0.1524791358591,-0.174853878538498,-0.357016813044244,0.0268744676761833,-0.212574042166081,0.0540686316221204,0.195082660007173,0.22383534326816,-0.0592237339719013,-0.066105196178353
stable,-0.0666041323308278,0.322536525905138,-0.0216879449665438,0.200199666584483,0.326363682070136,0.0899750498120316,-0.0178362021785035,-0.146829132710389,0.0045965479032864,0.0503042913015065,-0.271127774428669,0.115845869721276,0.109776970670175,-0.019917829223911,-0.0821589260121637,-0.0521332090416111,-0.102194359231018,-0.110988497715919,-0.204015135019809,0.0392083362111496,0.126094191898543,0.195486907524504,0.171071785262246,0.198592270684493,0.0119020450886527,-0.00354229046355,0.125240200376045,0.118112623137714,-0.107978089789747,-0.22411809061475,-0.0468974694974252,-0.127922564614984,0.161090524680087,-0.0676211464868927,-0.238183395181964,0.136510139131423,0.0186454412024105,0.141119707044449,0.0296291819762742,-0.0392692577450904,-0.195256059723925,-0.0854701870005805
stable,-0.142057036203973,0.114581706001561,0.0220174086599892,-0.27570139377604,0.022531454015449,-0.035127870026937,0.0584304664240506,0.0472905370358572,0.242019898979812,0.0749715151198425,-0.100489696068982,-0.170724767246833,-0.0135803437283169,-0.047360721996163,0.263511961316156,-0.0213109494514877,-0.0843249993531344,0.145886726146081,-0.118193852306112,0.017773597712687,0.102044768769994,-0.0448178554576271,-0.0916141238323479,0.163902699886943,0.134614753866465,0.124814583995973,0.163349547233685,0.0097726609347791,-0.140977496348422,-0.0392738383812705,-0.229289804410453,-0.0470860787298817,0.0739762864348287,-0.066866787870974,-0.145408665452473,-0.0006248245830611,0.0603615937111079,0.0140207840936256,0.0753776064897472,-0.0289037131021936,0.0312156532776895,0.161739159267347
stable,-0.0556790419257964,-0.0574211947826277,0.0834644566753555,-0.060474925680535,-0.100243431952337,0.121781013793597,0.0551009611122805,0.179475402299381,0.0260312670131342,0.130141806784784,-0.0221019099048964,0.0451368353147305,-0.106971525362985,-0.125861340938098,-0.121818497792327,-0.0799440112167105,0.195673608255352,-0.0916605785824673,0.0140626003676436,-0.0761278816356706,-0.0083143128327622,-0.0097043746118685,0.0475473924965,0.0620690555189336,-0.11463708065635,0.0464213731746538,0.116849618920691,-0.008408152084755,0.0432578270859847,0.138456843446487,-0.228217371058853,-0.1630461915071,0.0128264556426323,-0.0732618809438161,-0.0036363614933379,-0.0076279161884337,0.116275208953947,0.0539289786526814,0.0596714238539676,-0.0887013073613594,0.0344080876451578,0.0158215046942522
stable,0.0533099107687837,-0.0970123836860184,0.0533158317647148,0.161118210531645,-0.149182030053518,-0.0377831686992671,-0.0550332688786094,-0.138554887238845,-0.0725574763401734,-0.0635660708467996,0.0897570739071624,-0.155556703639228,-0.21771263208533,0.0869800770592125,-0.117853791800775,0.14912809425865,0.0657765428235613,0.0188631983985521,-0.102473034622534,0.0473193555745696,-0.0833802110456459,-0.0347696305516835,-0.181436530997464,0.014237955207272,0.0364919935361426,-0.101658872803875,0.157768170741356,-0.0565758127093294,-0.119590434834244,0.0801626224416471,-0.139781379253142,0.0012618687210789,0.199466859220466,-0.0156806382074567,0.106386215857765,0.171852578104567,0.0054521923708997,0.196473571874092,-0.206881438814241,0.108855669211177,-0.175849648408199,-0.151455543222252
stable,-0.0642432462045655,0.0435521253522476,-0.0806712866725578,0.0603469902702612,0.225862367003328,0.036149195933941,-0.0559114452297804,-0.121638922912365,-0.0931615459450702,-0.0155509406657068,-0.168799108100576,-0.143184493424509,0.133700015914182,0.0384411746351913,0.20067282000075,0.0274535905281292,-0.121133609019878,-0.0794891649518188,0.0044743738561255,0.0068747496677173,0.0452697611554199,0.0330225055541507,0.119051845212215,0.175948895212444,-0.100813734788252,-0.160958275928054,0.14414065300976,0.0411351394361856,-0.123281921103242,0.105181760832639,0.0156847922218598,0.0048954507902281,-0.0492930736031394,-0.132680328072224,-0.201263557287655,0.0647211642104592,0.102405069082757,0.0978634998040022,-0.200576287250744,-0.114845498041859,-0.0845873884459694,0.0909518627614224
