group,AHR,ASCL2,ATF3,BARX2,BHLHE40,CDX2,CEBPA,CTCFL,DUX4,E2F1,E2F2,E2F6,EGR2,ELK1,ESRRA,FOXA1,FOXO3,FOXP2,GFI1B,GLIS1,GRHL2,HIF1A,HNF4A,HNF4G,HSF1,IKZF1,KLF9,MAF,MAFF,MAX,MYOD1,NANOG,NKX2-1,NR5A2,NRF1,PBX3,RFX5,RUNX3,SP2,SPDEF,STAT5A,TCF12,TCF4,TFAP4,TFDP1,USF1,USF2,VDR,ZBTB33,ZEB1,ZKSCAN1
progressive,-0.0616737933864059,0.109530687963237,-0.121398452756825,0.208324508002231,-0.151347262790866,0.0562255314099777,0.0201233119397991,-0.0889816266138028,0.181296072824908,0.0542830497285161,-0.110022960718128,0.148207360894805,0.172348682888038,0.0013437715741617,0.0742666626432786,0.116675295243682,-0.0894339853615404,-0.0472515321350061,0.317622364257074,-0.0408054199797448,-0.217218679262896,-0.112517586165211,-0.0774996972226976,0.176333431268845,0.0306606098282758,-0.0116083237470907,-0.0419363168490889,0.141135929294142,-0.142532919544508,0.0086014685415405,0.138069203077862,0.0583276691200525,-0.252515966255483,0.180810452404542,0.18979110401404,0.180338136653228,0.253068110021104,-0.20944875253705,0.19682262160755,-0.142572833551661,-0.324520835160073,0.100317204645346,0.161744861654306,-0.0997650608797249,-0.0089340852678182,0.238007224655251,-0.0698295555147344,0.0831475292348924,0.180883628084324,-0.0567976321791753,-0.0648336522860438
progressive,0.0503655983662049,-0.0611636542836583,-0.104373066776054,0.0644846193417688,0.133686678166477,0.0577313845547274,-0.0274105363393746,-0.178882432875054,0.056180868222603,-0.101889047092919,-0.144769382864455,-0.103008386976603,0.0988949984118464,0.0449108711080719,-0.0348239440199696,-0.0956748180894239,0.195790410760604,0.19581544257054,-0.0169921373666098,0.0022540369941031,0.0088102578173928,0.0488536864388966,0.0538337485881766,-0.0207368115977758,-0.0380117191850647,-0.14117710680072,0.10088603702764,-0.134089112649287,-0.0392136217739404,0.0001646088064242,-0.20553985457254,-0.0475389293673284,0.0856585248514962,0.274403021201197,-0.0790390904894199,0.0111286824501857,0.0595893272054976,0.0021300990083246,0.0977518947461214,0.0293085392788409,0.0627038385366349,-0.0071576887216849,-0.0510962642179448,-0.137535048901091,-0.0567268716415725,0.15899726638304,-0.0886556731563128,-0.219200553909903,-0.151030857648053,0.0458273734924853,0.0721034005774261
progressive,0.134247307891904,-0.183877724989643,-0.0190229228412079,0.158683885117149,-0.230394470113194,-0.039898464048679,-0.141547497561855,-0.0744811504232187,0.194413429274586,-0.258724555258768,0.179150359661378,0.153221286048017,0.0517290755597422,0.0127581170916964,-0.2061586471227,-0.0952654362529962,-0.204426580047557,0.121536654231252,-0.0536306892522641,-0.226454790111505,-0.142541216464538,0.0565608503080736,-0.0561719388281392,0.073970231718696,-0.19016191364471,-0.0676185383918939,-0.36349800933321,-0.0725723203648136,-0.0708782848039041,0.11790869591513,-0.387530887858607,0.0972879937056605,-0.128234100105892,-0.112372945684467,-0.234798073819129,-0.185405125800108,0.314617651177127,0.0494923566241334,-0.292935497508001,-0.0543626566380477,0.110325447458488,-0.175809359501582,-0.0083674015620229,-0.425974140076234,0.186305196530094,-0.0583390261631217,-0.125537888567895,0.0257785554133886,0.0187319133917541,-0.240898321105924,-0.0688174173106043
progressive,0.433694530733845,0.260886202565977,-0.17397992538779,-0.446025704562064,-0.427076589680769,0.452195815017563,-0.463803222223435,-0.415243005405414,0.411977008522078,0.145712315243793,0.416862433222913,0.491785849259884,0.155799812542739,0.471081600319401,-0.182796307556242,-0.530398798562039,0.487551814519161,-0.332697422126861,-0.182515847990083,0.314625874275162,-0.159174374419427,0.299553434364808,0.0252775492854313,-0.295798895011388,0.412678157437475,-0.411375377517253,0.113531841797737,0.450599004907012,-0.441723816700495,-0.121108773625421,-0.402721842838829,0.444030822809223,-0.384835760184106,0.146870341839546,-0.477685970748308,-0.508672229267493,0.586038357654882,-0.0084454517744989,0.109157577273934,0.236852627162703,0.538378325573403,0.415745118499666,0.247772456077347,-0.358852538441887,0.213144746739484,0.442361636036437,0.479454675431666,-0.447518473220652,-0.314666586147669,0.449454548935427,-0.312707892725945
progressive,-0.125625154285854,-0.406690095244595,0.18560546102541,0.342457393786739,-0.15921747691513,0.0264039405632563,-0.29510661957827,-0.0490860384696885,0.176290881600239,0.0830373812909416,-0.161722640032478,-0.3667311478776,-0.111683203497429,0.123917813817343,-0.429320334678853,-0.0153860097828191,0.0253747493462567,-0.150425471324948,0.0872578631032886,-0.251581404970975,-0.49624169846329,-0.416423531560405,0.169565236670544,-0.253520114007648,-0.142491125082265,-0.286035376060995,-0.502101705818997,-0.281583525680485,0.0535618235296634,-0.0007060730442206,-0.155850665337039,-0.374142920285295,-0.401931083144283,0.405345764081305,-0.0608299878605673,-0.133160589204118,-0.0598486660024979,-0.211857815285387,-0.188038820104362,-0.448559827855554,-0.0286936915654181,0.355457913849535,0.433640544322305,0.151382858503552,-0.409111486983815,0.207601431453842,0.208072146816656,-0.247871529653883,0.422522885710763,0.276828502693418,0.301082311218059
stable,0.13789296592115,-0.140390004796994,-0.0909070784073382,0.305603281751985,0.0366732868231695,-0.0308494714450274,0.0801304385922708,0.0005103277702525,-0.108156181308529,-0.170239993358651,-0.107647248870982,-0.0419495251144953,0.0912167209346051,0.188468316485668,-0.271038160646395,-0.211632295390672,-0.0641376811254781,-0.101872512804078,-0.0300530398035777,-0.0188124215307247,-0.146115964885857,-0.0473792500033887,-0.326580774308004,0.177226606213306,0.0934607799243389,-0.125890131991444,0.20710795942751,-0.0353483274196608,0.0361853450428389,0.137051034300185,-0.194116198609681,-0.205603062771675,-0.110781166126772,-0.112018826236249,0.157020550643323,-0.255476318318939,0.169115961864685,0.0842982367159451,-0.0869402688598463,-0.341449985613946,0.285509156131612,0.0255132945140191,-0.0052527603018954,-0.135689310913227,-0.243523109700225,0.144389998996213,-0.0653709732369217,-0.137009416985587,0.121940733769447,0.31399657197336,0.0018636791609792
stable,-0.0987318121453712,-0.0317325846221829,0.24681775364752,-0.240488588745004,-0.125616861984125,0.279788086018852,-0.0935348517658923,0.158629232759077,-0.264463149958637,0.138738359590749,-0.170656986509805,0.153490410597371,0.403129805747467,-0.0582045549700434,-0.224753852785667,-0.243486880986196,-0.0283449153942655,0.190857482955862,-0.309380289792875,0.208546557466485,-0.0936050648442795,0.239135011777369,-0.402857450558054,-0.030859765993824,0.0438324893918905,-0.0197929326322338,0.114301375937291,-0.107768578200216,-0.194031382429199,0.191506991199032,-0.077540580839524,-0.155229190525839,0.125364184345343,-0.0587972666466198,-0.148070736122116,-0.0899141824498237,0.212087174928851,0.151474057947126,0.0977792398080162,-0.144362710407035,-0.132383107026411,-0.107331348988094,0.249670849416634,0.0762628816997008,0.139410675903968,-0.0634890208208881,0.243794715395686,0.0413285210741202,0.0645293967743154,0.357486832625188,-0.0164729422526981
stable,-0.0569977077125809,-0.148869095479272,-0.111641930630695,-0.0468533339571045,-0.0721849311346455,0.0733786147383176,0.0493782968167433,-0.0804353503203045,0.0679336696689087,-0.07620190811134,0.10161464746972,0.0546363204651107,-0.116074018815157,0.0624560301370739,-0.15870320756683,-0.0952911872164222,0.0192744960754758,0.103054959917126,-0.0197791684172819,-0.134416232036309,-0.176908961436119,-0.0499192791223493,0.144019055335963,0.114473126456721,-0.0551560746126487,-0.103623161783077,-0.107469796995031,0.114050577646127,0.0230319317035289,-0.0164805399136033,-0.136914491835799,-0.0666531623822384,-0.103209600075899,-0.0895415070311955,-0.101695118200304,-0.0337448172250742,0.0857885649548503,0.0552148523349878,-0.11971281434812,-0.0161912998036745,0.0626120648463766,0.0085134727356352,-0.0244856215060191,0.0243890876193304,0.119188566648874,0.130229791345208,0.0645416579297388,-0.0360005285323811,-0.0523645460016988,0.0711356609858593,0.0040713127973454
stable,0.163273871023412,0.0545060659281633,-0.14375280970695,-0.124383021985941,-0.0923583520673739,0.0927852023640188,-0.0627728693533929,-0.149015837041404,-0.0233196209159826,-0.126943924721606,-0.0328824011569991,-0.100947109493454,0.0407497228637086,0.0851312062835295,-0.135081548458086,-0.0584841136391314,-0.0207681727800335,-0.0521602802165594,-0.101188550113566,0.045607993808222,-0.0746019171462978,-0.0550597073831028,0.0137591296833184,0.101778019525323,-0.28735056397856,-0.197773257537076,-0.098894764700399,0.0184547317516681,-0.0856377737840943,0.0781879970574673,0.0577925345504427,0.16495669025073,0.0206201336529038,-0.194085466037385,-0.183664954557937,-0.126417452800587,-0.0092796896211035,0.0651422915642863,0.127383961696802,-0.134093592548832,-0.0467957900988391,0.0414813595985617,0.0156052149194141,-0.139376623825842,0.0768781369084135,0.17354236249164,-0.0805647839039289,-0.132046472666146,0.0060041186690229,0.187837319173591,-0.0260126890034648
stable,-0.0768991816714971,-0.0063594490824904,-0.231443893877764,0.1618461340481,-0.0050748917285413,0.0429606476669308,-0.205710449740174,0.0253635606760754,0.0876282837706087,-0.136353416282342,-0.0049264204207687,-0.117936715880265,-0.0278651295709897,0.14439665515974,-0.113045255273245,-0.0618170432573611,-0.121911560382976,0.0426006910661098,-0.0855077121051605,-0.0109535354713261,-0.0558203561928443,-0.107082017413241,0.285476551940392,-0.0933105483127056,0.147925222533855,-0.0351587825653231,-0.119139160832168,0.173063810334417,-0.270221664570047,0.146674761788377,0.0848039840024763,0.0748323445345888,-0.228362790539502,0.0711434367801318,-0.0292466896180257,-0.0412428691642119,-0.16742384285093,0.403249690420523,0.0536720540578485,-0.280096193444188,0.0374076481151766,-0.0781735963634326,-0.0338529687814095,-0.243981303133099,0.0072621460016956,-0.0640104478681193,0.0810056649790647,-0.0336364121573544,-0.0690149883665242,0.106631100556277,0.0268343545686986
