group,AHR,BACH2,BARX2,BHLHE40,CEBPB,E2F1,E2F7,E2F8,ELF1,ELF3,ELK1,ESR1,ESR2,ETS2,ETV1,ETV4,ETV6,FOSL1,FOXO3,FOXP2,FOXP3,GMEB1,GRHL2,GTF2B,GTF2I,HNF1B,HNF4A,HNF4G,HOXB13,IRF1,JUND,KLF10,KLF5,MAX,MEIS1,MNT,MYB,MYOD1,MZF1,NFE2,NFYA,NR2F2,PBX3,RARA,RARG,REST,RUNX2,RUNX3,SETDB1,SPDEF,STAT4,STAT5A,TBX21,TCF21,USF2,ZBTB33
progressive,-0.130679486977877,-0.0024749643145172,0.144542029481905,-0.0189632999832542,-0.224940662491168,0.0633961080785076,0.0926294815884845,0.213779327576946,-0.0031057031425937,0.0321196892341092,0.0078019650690322,0.0319208693861286,0.11434883601616,0.349724112597897,0.0275331210169013,-0.216473679309925,0.109618294805586,-0.0906070038245437,0.0796993356129178,-0.158274310706221,0.0071849379546097,0.102213969432515,0.0297681303424765,0.138152370919218,-0.0430616367298698,0.139530398141428,0.138899659313352,0.132242622334415,0.13503295606297,0.0585901524428383,0.181070034655722,-0.0469009165529437,0.0637663243471611,0.0915668237803122,-0.0758806233603246,0.0818726422270506,0.0304811394524759,0.0510555657900558,0.0674616311768697,-0.071266631715809,0.0632178558010077,-0.0491153583080381,0.0486217366165,-0.0869322645653159,-0.0600847292311063,-0.0506922053782291,0.004161505093939,0.0302411844635338,-0.0263813370699791,-0.181837890620337,-0.277209714939589,-0.0141024974929696,-0.0699777306323485,0.0369942034380477,0.0187644801352736,0.141004407359215
progressive,-0.0539007123748989,0.0506786289840911,-0.0287715676195217,0.268885684754047,-0.0282035373572906,0.111154161429133,0.0005627729764035,0.190895845324737,0.0734443316885777,0.161613493444217,0.142044804665712,-0.176041432897742,0.320715367262923,0.150335593094233,0.0597323080004674,-0.147676720786981,-0.0090962240887209,-0.124195102317079,0.106924334230912,0.0733343181147802,-0.0798241453973791,-0.0863714133955005,-0.0700999677237082,0.228628602672929,0.114409589642088,-0.243602472316781,0.109035426562083,-0.0273055150522398,0.11171011940539,-0.0609742444200664,-0.0151390360402659,0.0990064723461355,0.0021529072249287,0.152372450602377,-0.174293385360103,0.0705318926972944,-0.199874900089506,-0.28487844559841,0.08726193920039,-0.142351771743751,0.08215575166187,0.104314189174709,-0.120775822029168,-0.075414937659581,-0.140848187997089,-0.0561494677090344,-0.111589396545648,0.0106820746228681,0.0671524801602417,-0.179962881339324,-0.0405485693731092,0.0671898653039038,-0.0659709538490863,-0.21192167849176,-0.201180848831912,-0.0599030724327158
progressive,-0.240217016826624,-0.0332884356903411,0.463158062880819,-0.055992564224193,0.023359677247677,0.0902192775421598,0.11077973051354,0.426700965191624,0.0753901696240464,0.0117733562564785,-0.0269281901411888,-0.491358016250573,-0.161374422522849,0.448213887753441,0.189201492279796,-0.396499970590669,0.30444177457233,-0.455039085997879,-0.230507072414887,-0.0936360819267406,-0.104286652276497,0.260793091167142,-0.476944074294899,0.475861043751626,0.0821006835359152,0.0899627373942654,-0.156619719342001,-0.0079112152259284,0.12338218072692,0.359608907693333,0.384480194893588,0.418774830537166,0.352197512467007,0.425254457039674,-0.18424021435969,0.0362456348908029,-0.401449787735052,-0.379938013803319,0.43056972998899,-0.271696959975446,0.152627642723882,0.174127700628762,-0.0537501064745314,-0.0325069333065706,-0.16861858997156,-0.0092696362130232,-0.411114769660295,0.0353749988125448,0.155442067204952,-0.184650926189917,-0.350671289387254,0.10517611312557,-0.125332797097451,-0.201468619084103,-0.383640354864127,0.153582715875841
progressive,0.0062988052422868,-0.0127073935824784,-0.244015806572106,-0.0842722505291575,-0.110620194026305,-0.0443432229620394,-0.38914448770648,0.109805969383511,0.360861617108761,-0.0577276123149307,0.281515883098081,-0.175447113339078,-0.408951188286801,-0.0044507897608896,-0.106741191233669,0.156811432469742,0.060019334483693,0.120038668967386,0.399990142920323,-0.0532996940327712,0.109924901072908,-0.35394528194076,-0.126323751322435,0.159427929636472,-0.376967712430542,0.0373582733578478,0.0520920799558186,-0.0266635699036237,-0.0280495815146715,-0.0355514265381649,0.107839022212717,0.278204092977953,-0.0594429732196929,-0.046529736328643,-0.132133106919896,-0.0363244825192444,-0.0509896746810247,-0.0772873009249658,-0.246444757613249,0.374543335685144,-0.0054251147547945,0.128011666452721,-0.256274919171473,-0.412162343900516,-0.461175922819255,-0.103859384913669,-0.216300148646895,0.189513072758128,0.111434418669099,0.0204471019847655,-0.0363839483639428,0.129548629823388,-0.0183337773500984,-0.138605735400532,0.0736873301728382,-0.0714276280742981
progressive,0.166697409793353,-0.0514702077675142,0.13939204959127,-0.164119937270841,-0.185465413598054,-0.0015514883145219,-0.0539100482621253,-0.0205447081648793,-0.0061517345804297,-0.353601703683101,0.111602891957776,0.244071633478867,-0.19526648225162,-0.03095469427522,0.0925554534297605,0.0743671724092493,0.353351463632372,0.0086749884252839,-0.153785023175719,-0.27387105285322,0.315903040040726,-0.188764411600169,-0.250677970818122,0.0163990646577964,-0.17061783725478,0.26065837817471,0.0398340454085996,-0.268274017051907,-0.121270499250953,0.0912458638309436,-0.0659007173595731,0.147733384615581,-0.0927306214652711,-0.292593179315287,-0.108645888691657,-0.178892441598897,-0.050502612904694,0.261930431765918,0.0901531489427588,-0.084105681050133,0.181094554045315,0.0634191701898404,-0.25620827593924,-0.30664415816374,0.0516995944806827,0.0514785491025385,0.0829879421568752,-0.391454682023427,-0.0807149283627503,-0.149555966318393,0.1375152492108,-0.219514743167294,-0.0342495216098231,0.0810193870911377,0.0684031178668666,0.152688137620022
stable,0.0952028505588362,-0.212190858025523,0.242583261386321,0.0365846176833844,0.0674623039040412,-0.241420393608104,-0.348922149332858,0.10108070321025,0.266119322877175,-0.194825378447796,0.0464485562020844,-0.0607039996106835,-0.191354445773197,0.292854779995996,0.372284334044198,-0.218487461300729,0.117559254000178,-0.0460753971389252,0.0096001992010576,-0.0285888012221955,0.15724409780654,0.0944230776597505,-0.159349861943539,0.326677240839103,-0.135855996228111,-0.152841525172267,-0.351736437764534,0.11266278327321,0.0757284625985502,0.201129402142526,0.300278092225469,0.193512844580884,-0.077033513161028,0.254806327349312,-0.249084555047537,0.0050837419925712,0.0120354802728312,-0.195183193592619,-0.154093312214945,-0.177113151469622,-0.067520032252538,0.185081927418987,-0.193386257254605,0.263728878747099,-0.0324205046324445,0.149287269990306,-0.0584627184900132,0.193245080628924,-0.0312344323219885,-0.44702820758783,-0.0256329588553711,0.396215627202048,-0.0648559758737586,0.242954156592677,-0.0909818895481565,0.0760325740291936
stable,-0.0159568251776686,-0.0740683012395082,-0.0581073053928258,-0.131547843711142,-0.141055733308879,-0.032894838858145,-0.0819845399661919,0.128494605054577,-0.109188887128031,0.0608401748814397,0.040004748242156,-0.0036300267342543,0.0874422465438377,0.257202068698082,-0.0130314870375277,-0.232998749595524,-0.0537160543289371,-0.181249397410439,0.029561547500763,-0.0093310223377065,-0.0499635335010545,0.163255741061797,-0.129208407332832,0.259204762170832,-0.137013891626815,-0.194122090086996,-0.210021298244585,-0.0178960317998741,0.0653276602710918,-0.0008461824021381,0.0612507540754673,0.129664709416789,0.0657580115256294,0.17710158984158,-0.0817954696375652,-0.222951453471999,0.179734981150753,-0.108341005564442,-0.257474706876208,-0.0973812597422262,0.0626471558489848,0.0021531464956924,-0.0064359601652216,0.295146660916632,0.0022289908840549,0.0967896426191541,0.0032160492173266,0.12156511572272,0.229424177312231,0.0174761844524824,0.0825092719158201,-0.202887600600273,0.0232073015543678,0.0801936237978113,0.0108324631826833,-0.0006047470070045
stable,0.141044306092845,-0.0337229667775842,0.23944351125344,0.0980670869384344,-0.0012771279039897,0.238437987839698,0.128329716107432,0.182462523856086,-0.0365296512958287,-0.101837956918491,-0.102292517211197,-0.162311660700467,0.057475156678221,0.193844030382805,0.0993193282427197,-0.0630652632930916,0.0132429717917685,-0.219321726124843,-0.158757487512784,-0.121148962825138,-0.0776093589102489,0.0665031767655233,0.247067507974681,0.130053021449491,0.0958325846420258,-0.118288628037215,0.0191635724507138,-0.0193917432753723,0.0238035872781316,-0.0308087721486166,0.0921171986811001,0.0188694390386282,0.0098750027627165,0.181673487663352,0.029870416357656,-0.0354324928023332,-0.123184162752545,0.111466189397822,-0.299186072932521,-0.129305689958578,0.0737484780285249,0.0396330364753915,0.102211779842472,0.0424843596945795,0.0625274507752685,0.0193309151864105,-0.0598429463633624,0.0564051376766136,0.0296334435356284,0.0381385830649303,-0.0275037269221858,0.0421045639866692,-0.0788173282634811,0.135567891943992,-0.208634843890506,0.0144849440991231
stable,-0.0481636541302211,0.142389680325303,-0.145738663514347,0.0527698102941302,-0.0328180902307908,0.0180606928335413,-0.0875365692875716,-0.033566265170828,0.17484571284359,0.146726572527311,-0.0125677282714079,-0.0607981412243877,0.203130483926502,0.192981623318859,0.166802237081766,-0.166408420809422,0.0607159843120094,-0.156059587643167,0.0397654651394294,-0.138320836446541,-0.214684166953881,0.0627237128526088,-0.140685608190195,0.192236234217404,0.112889270588211,-0.147567287959898,0.0818361357284581,-0.0433550941303911,0.0931160974522047,-0.0948610454370589,0.001872590043543,0.0781870923982734,0.101224204669143,0.172431150566725,-0.212611806958168,0.0895821345812823,-0.0054855187753765,0.169711007123166,-0.118267205342693,-0.0573726234517404,-0.0517697448946248,0.144613741894736,-0.13972925513063,0.102458736374073,0.122443481287518,-0.0315615250752535,-0.0474112244548943,0.086763068542239,-0.119995033083168,-0.0736869500553309,-0.114928301824156,0.003140349205021,-0.0133658963510982,0.0354832766768592,-0.192773242592888,0.0036829799092805
stable,-0.132813575325804,-0.0124661961915256,0.0573122791394915,0.0373920101069296,0.0581090542209695,0.0459019827550742,-0.0257024075961336,0.0879304745598904,-0.216588353823314,-0.0474192672931028,0.0441686122797515,-0.0231671330645571,-0.002574410839105,0.126754137625983,-0.0014946501493439,-0.0918606072315858,0.0984667267428376,-0.0018680618129137,-0.0699366930529059,0.0733958520408393,0.144393350876726,-0.0911839170595329,0.0026747603455883,0.092854736342481,-0.0397183346661174,0.009866920974703,0.0239516432063538,0.0299295748070197,0.103863188703158,-0.0076921241703051,0.273281476507804,-0.0422359922843335,-0.0486332733226482,0.126700617889192,-0.0875487004374471,-0.0239550996893549,0.0153308401032709,-0.0685882186846727,-0.0320232000106177,0.103886492088553,0.106484317812504,-0.0539513511684602,0.080354421318751,-0.0172070413761549,0.0401970018120431,0.0155779228881232,0.0306430597981165,0.240766786914321,-0.0457000572481394,-0.188686062046162,0.0835765324724804,0.196716698551671,0.0085262515680852,-0.0675667722081237,0.0257410979058555,-0.0128006945464702
