group,BARX2,CTCF,CTCFL,E2F1,E2F7,EGR2,ESRRA,FOS,FOSL2,FOXA2,FOXO3,GLIS1,GMEB2,GRHL2,HES1,HIF1A,HNF4A,HNF4G,JUNB,KLF10,KLF4,KLF9,MAF,MAX,MEIS1,MYOD1,NANOG,NFAT5,NFIC,NFYB,NKX2-1,NR5A2,ONECUT1,PGR,POU2F1,PRDM14,RARA,RFX5,SETDB1,SREBF1,STAT3,STAT5A,TAL1,TCF12,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP4,USF2,VDR,VEZF1,ZEB1,ZKSCAN1
progressive,0.18159909093096,0.27640332084802,-0.0613450913241125,0.0596697983285351,0.101825776655496,0.144889483458148,-0.084739122995423,-0.187245696007687,0.318505903382292,0.132508334028681,-0.129624961223544,-0.121402009149634,-0.092374721349768,-0.168904241219453,0.26258715949007,-0.227846521872618,-0.0409812708878306,0.0963860802754335,-0.0117604233394719,0.0165059744145937,-0.244232355753664,0.0996966194220725,0.191096867555289,-0.0094310318834698,0.0842518863871475,-0.0042382910445883,0.0721243669729474,0.164091945403471,-0.052441342893434,0.129591588853114,-0.21770132126195,0.0929020048025593,-0.524853944224014,-0.0049190874013568,0.0724781140995036,-0.0300751802313623,0.1189925240046,0.0785051641991308,0.10569029715127,0.275075100504912,0.053028696612999,-0.193426259011292,-0.451755104034515,-0.0597231941212228,0.315008478961246,-0.0466879462313314,0.0643018833441954,-0.124238660636169,-0.0161255293916936,0.0796331503196591,0.0971002490026318,0.189254712707563,-0.185597100908454,-0.0985819822497162
progressive,0.0921028626252469,0.151400129418294,-0.0949573379242713,-0.130771146683908,-0.0093667955916765,0.0905823330111405,-0.0721157474303635,-0.039898043912754,0.0133665621059808,-0.0652670113723224,0.026845215742687,-0.0619215356402209,0.125338001485348,0.0777079477816743,0.0065199907038647,0.0343332311646683,0.0753315790956519,0.0603019494886767,-0.041451749231798,0.0159248089474415,0.121363457918344,0.243760256694455,-0.237368921844916,0.023252451600022,-0.0702864249427808,-0.223592110383408,0.130230735626456,0.0807235017161619,0.117870267948229,0.0327167037660615,-0.0463863177015436,0.0057497496564614,-0.0889141832744961,-0.0118894667835871,-0.0555643647081069,0.153575373334241,-0.126251580401177,0.183031022949276,-0.0189576330715916,-0.0268915676141247,0.188145116687585,-0.0582608671823431,-0.118668649522658,-0.0415856284949861,-0.170317763413011,-0.197206272274198,-0.0445753947893235,-0.0930989337549135,-0.04134271645401,-0.099918070496067,-0.108441356143053,-0.0771380315228094,-0.0206393824943736,0.0592764202153349
progressive,0.256060361253483,0.204878720014622,-0.030523331489936,-0.269569373087304,-0.184096962512562,0.0680905360068269,-0.179810385039468,0.217349579337219,-0.236984096565094,-0.380800678270627,-0.157089673983207,-0.178982283823184,-0.111005651816093,-0.159870581771575,0.0400950824342529,0.0234005355514028,-0.0118656231259356,0.142601724001884,0.129822460759674,0.145521301386459,0.0024194238697665,-0.379764718414567,-0.0902691542654131,0.142192800151046,-0.0135144110887316,-0.388844744258432,0.0732910197566488,-0.162126202893752,-0.0785667255203165,-0.195610607450374,-0.102707136434864,-0.116722372776691,0.116573551060334,0.151718860217534,-0.125740370560614,0.101534420803,0.0810714094553133,0.350988945764242,-0.0271954512955815,-0.04049244731683,0.0512335932244979,0.113584264985591,-0.059470093220091,-0.168939745734081,-0.0485487693597975,-0.028697648220106,0.21053034573291,-0.217167614307263,-0.42783503267366,-0.181733280246316,0.0182802928411189,-0.167273315135519,-0.207128612349898,-0.0584960980524369
progressive,-0.371983986493461,-0.212722696498762,-0.386206251067803,-0.0199138871690412,-0.367768472861269,0.0804569943398574,0.0930084484627728,0.245926092271972,0.209258821172633,-0.336915078779904,0.464557752562366,0.108417033737045,-0.281570048569083,-0.204712767803438,-0.0832688460751858,0.0998320564581673,-0.0325015648247789,-0.112202392916971,0.201597543980723,0.0281185173532846,-0.109653161794604,-0.0241112890348213,0.289860709643779,-0.195625189006652,-0.213714315709771,0.0189267958996344,0.160153294490447,0.133941040551934,-0.0997867770421395,-0.0660581400430063,-0.208470959333748,0.102915584689663,-0.0924650954704388,-0.176562554858934,-0.392314444289958,0.290779881789144,-0.294456570370604,0.23337916609066,0.137771679147889,0.0590669982083088,-0.0255692862309176,0.241230616829886,-0.0537874182994634,0.27629499660184,0.130422829926572,0.388461165985989,0.382054128618051,0.37728620611032,-0.193021622585051,0.116807309527002,-0.353564320053338,0.0384105286164112,0.0434320158538979,-0.252912706165067
progressive,0.0540712091023118,-0.298268501927377,-0.122064921340815,0.154643340620172,-0.244395675599875,-0.0950015432011853,-0.352803926722745,-0.0090184809428789,-0.22342661630242,-0.209690592974551,-0.0727152222789894,-0.344253629128418,-0.173124679921505,-0.532134019840318,-0.0104190633330401,-0.501642587351965,0.319896192037202,-0.180556098665901,0.107210019163015,0.041838927207505,0.258238825626142,-0.226676126153814,-0.375018829846009,0.0289242085673505,-0.0591855170369229,-0.315968213095957,-0.438957598167388,-0.156448623870946,-0.390012599966176,-0.378962679409239,-0.369749783347046,0.398372450096684,0.229413808446197,-0.0334235299000495,0.366226505266413,0.150211469430909,-0.0122243465838144,0.167268420409103,0.144390918817973,-0.393492233836349,0.0177592260010234,-0.221268211712483,-0.164784668068478,0.401157744255022,0.428899591484502,-0.0141248535664976,-0.155813798991553,-0.334830447324926,0.0253612539317564,0.218236922913381,-0.13192454524889,0.173259580208376,0.365690871774426,0.345293154868424
stable,0.351435263545049,0.143716633960102,-0.0666147742982307,-0.249507404178053,-0.270395342187795,0.0637998574147729,-0.267538217295823,-0.0227922640409383,-0.252398077472775,-0.0255310611730299,-0.0805641880503855,-0.027924200754765,-0.2706066244571,-0.156637613553583,-0.0941890179780989,-0.114071654482328,-0.34127409425289,0.159213331536567,-0.353846630688567,-0.0767121774024905,0.376755708572294,0.103943428026083,0.0818723940875884,0.112718818169265,-0.179164215423286,-0.23441098628061,-0.278466094759857,-0.179158946991807,-0.234306768228023,-0.14234829513602,-0.056416847099088,-0.101720513282129,0.194549125361706,0.132823758259226,0.0749646931819857,0.172195170597131,0.181586543326547,0.187378547892316,-0.088066373919522,-0.172129345481988,0.271561906141907,0.432063217783333,-0.258306290314496,-0.0985071939768428,0.0193138275745692,-0.119821269369532,0.0059922655186473,-0.265942669794633,-0.0920749841513733,-0.0882092271362864,-0.180347977475558,-0.0470532093307903,0.294651564056321,0.113613967067192
stable,-0.0682868297117702,0.0433223171216774,0.0161248089470525,0.0457172469324291,-0.209174220457479,0.187764223667546,-0.0745543391475263,-0.129448255796673,-0.227512080883996,-0.242474029436331,-0.0640082238283772,-0.028673074276408,-0.120099084454782,-0.0472614267091085,-0.157638057616707,0.0659813507006123,-0.33947307745162,0.0812618095876067,-0.0983522704277769,0.141174645393323,0.164728484641404,0.138177076169002,-0.0273990329377694,0.177427074941791,-0.144952118427744,-0.0432269128578845,0.022586847825519,-0.0599606123559149,0.0368776921259938,0.135815634594371,0.0858392793738019,-0.142400612508552,0.0312539010067811,-0.0914157404526305,-0.0022146886821194,0.0180776940410101,0.234819065168941,0.0594563539382388,0.182655109528358,-0.244403398346702,0.0637426993250908,-0.149417663086994,0.0740482946905904,-0.214671053952643,0.236277217387941,0.0980776668915867,-0.142968126483346,-0.0848332927607343,0.0842839368517489,0.200308768081777,0.0944683792207939,0.139510205639819,0.297838269757218,0.0134243175862746
stable,0.100497038875634,-0.0900449974681962,-0.0735187189736181,0.0777041144838328,-0.0424371765423251,0.0399044915713603,-0.0979204249525955,0.114636424839012,-0.0909480216794697,0.0468043862330046,-0.0185385345862708,-0.0944423889330063,-0.0470448584847676,-0.0820978365891167,-0.125196583149671,-0.0696550901170626,0.0563192938899117,0.0271518651032668,-0.0827841101827469,0.0705106193789764,0.184671526232071,0.0345749277435479,0.0908104465377991,0.151089857935468,-0.082256704352263,-0.0047700640217546,-0.128489032267029,-0.0443990952230533,-0.0185883551860343,0.0455613519326812,-0.0789850310451796,0.043215132442989,-0.0897276237097443,-0.0582787835579958,-0.131810319449395,0.0757654006260235,-0.118387750621619,0.0705631790781045,-0.109757106929394,0.107311763051376,0.0626132790996604,0.142908219814556,0.103875692101297,0.109113521940955,-0.128201323471507,-0.0811344488295821,-0.123609610995171,0.104816030081273,0.12467129624511,-0.114887905169353,-0.088185097318519,-0.0678556568778867,0.114442258870846,0.173504321484875
stable,-0.197126165162392,0.199332542444531,-0.0715677711731034,-0.123290009854354,-0.145846248677046,-0.0892136055775718,-0.12075495637661,-0.00578931666528,0.137516545147166,-0.0806597502655214,0.020233723303404,-0.042687531191615,-0.0219585505816407,0.0148405726075906,0.202091897238656,-0.075429492170138,0.0741437471799023,0.088244225132908,0.0922465581329453,-0.0250048615265231,0.11005089880099,-0.0877456780736974,-0.0649221219266158,0.0877495659631814,-0.0517808062471943,0.0721369980693427,0.143886503153452,0.0449004879790347,0.110741049029127,0.0773762780621183,-0.0143449165431245,-0.117241699935758,-0.0395749267465576,0.170714784847946,0.018469767906643,0.105248507927788,0.0404387360383112,0.0139928133211426,-0.163009386648661,0.0818201855870053,0.156707815621503,-0.10786381143206,-0.0144735658092535,0.0782183052038144,0.0715506744283214,0.0704088311937288,-0.151384497402189,-0.0291983490928543,-0.199107642991306,-0.0831128091509433,-0.116255023367365,-0.0928741532161807,0.237822249577698,0.0123251081114777
stable,0.108257009392503,0.0844229924324853,0.07600058532819,-0.178539224716371,0.0517441434336552,-0.133333503367675,-0.0132800782183028,0.113418076056722,-0.1149898245752,-0.205432318416322,-0.0818234294931927,-0.0733135832306804,0.0009197823165818,-0.103601494162166,-0.0198807104071973,-0.117187016443635,0.171854387863398,0.005613141128342,0.124845867298249,-0.244215736019638,0.0948929421430645,-0.218717032742891,0.164325132407276,0.221115517963226,-0.0935230260588435,0.13987397396559,0.134696734830676,0.0404564057883353,-0.196675572434554,-0.217200594074185,-0.0941374721287298,0.142000653861801,-0.0451496567836241,0.205722236907623,-0.142753536280825,0.0606162530397045,-0.0526768637267919,-0.159696679111233,-0.163384864961149,0.145047978606364,0.0497442557076819,-0.0258571930437894,-0.147363337327335,-0.107401162243396,-0.114246537822121,-0.0493676527734632,0.0470235070546584,0.0229115392316533,-0.103950603896205,0.137288319351094,-0.0782590169523185,0.139680119950209,0.154834803154845,0.0761964878565254
