group,ARID3A,ASCL1,ASCL2,ATF2,BACH1,BARX2,BATF,BHLHE40,CTCF,CTCFL,E2F1,EGR2,ELK3,EPAS1,ETV5,ETV6,FOSL2,FOXA2,FOXD2,FOXO3,FOXP2,GLIS1,GRHL2,HIF1A,HNF1B,HNF4G,HOXB13,IKZF1,IRF1,IRF2,JUNB,JUND,KLF10,KLF9,LHX2,MAX,MEIS1,MYOD1,NANOG,NFAT5,NKX2-1,NR2C2,NR2F2,PGR,POU2F1,PRDM14,RARA,RFX5,SETDB1,SPDEF,STAT5A,TCF7L2,TEAD4,TFAP4,USF2,VDR,ZBTB33,ZEB1,ZKSCAN1,ZNF76
progressive,-0.33171618351483,0.10632897931828,0.123772023624702,-0.199928713076572,-0.0771843108382229,0.0891179785507123,0.0037060668062675,-0.106096935779426,0.162960862429438,0.0854914695291947,0.100547780293119,0.0445324700137728,-0.0885212951650878,-0.0451821919225639,-0.0880041695642133,0.0677235642683772,-0.0657412494650248,0.025856280043727,0.138649329372939,-0.0168927696285683,-0.149495707360513,-0.0616440235504034,-0.218081147630347,0.0473634011877911,-0.0119535571586769,0.237473357663143,0.220646886188533,-0.203495553759527,0.146817261940598,-0.0527269218430155,-0.137760934109898,0.137628337801982,0.0353369160597602,-0.111208523449609,-0.0289590336489742,0.152558682073385,0.114589729301481,0.0693942777481257,0.0637125259539016,0.076488180221661,-0.30174941792569,-0.0261479919211434,0.0713301838437073,-0.0914450437546477,-0.127120080399595,0.0183844780926295,-0.0665434571279199,0.253358395351545,-0.0842649536809666,-0.0787091683792632,-0.248061172850279,-0.123838321778661,-0.102331200634596,-0.0100309106938869,-0.0977698876422671,0.119999658664476,0.259477714961894,-0.0134784146997172,0.0417280581013378,0.267320786575158
progressive,0.0549977821797252,-0.14315969370078,-0.110369260937763,0.0623526504240621,0.0015285967327462,0.0890714633886606,0.109339051359529,0.0619498796986101,0.0596969615518075,-0.168485386079545,-0.161532350684946,-0.0194587170611788,-0.0935012848556322,-0.0269332113528586,-0.0700331022225745,0.350815881026866,-0.0811033651086111,-0.1210802236377,0.144171286446088,0.0395723996273509,0.274645976643738,-0.128411222945111,0.0676048951047927,-0.0326745113247452,0.160724933482613,-0.0469486045441853,-0.046408903964464,-0.152813060851628,0.115130387000766,0.0813184669036569,0.120567205622046,0.0579928413791536,-0.0047919352802141,0.0746470755860241,0.196018978570832,-0.107314834205627,0.0169466169607642,-0.179119114714419,0.11649935728696,0.0811280312398939,0.0258399296328462,-0.0717837410306514,0.15633567514028,0.0142090046448765,-0.0529360968910425,0.129722044937026,-0.20304840394235,0.146986601764895,-0.0539309954486381,0.0319962396082547,0.0246662250703433,0.086038279541451,-0.0727645245587487,-0.0216863594574845,-0.0019038408059871,-0.206573269132716,-0.121795353869757,-0.0114339710879932,0.0402047623276326,0.0379500153231873
progressive,-0.0816994152858668,0.360449583251511,-0.267216873223722,0.231085110426312,0.0897745858809968,0.293149606617728,0.113413286845319,-0.256896330956664,0.223816950060465,-0.0812857609274647,-0.287650207920112,0.119116984890565,-0.373020363266271,-0.274789700489755,-0.216132531669697,0.309905717365843,-0.261665919401199,-0.391833016667904,-0.219057940591058,-0.160118905911592,0.164046928669258,-0.19285274487109,-0.22194155181738,-0.0021369656149725,0.361676820201282,0.0849149687150338,-0.0362772395043639,-0.145484530593229,0.366870288082927,0.0271735447993181,0.164846469156246,0.389744534862478,0.170118792743772,-0.437465305809651,0.0926616855148877,0.175099998608336,-0.061111592162969,-0.447201249108266,0.0540453044264423,-0.177484274625132,-0.0890682465440591,-0.165154068341055,0.259050473187167,0.200857856614209,-0.192381531787799,0.163463871678075,0.0514957587814856,0.373935678439246,-0.0276983984685617,-0.130907309546704,0.171597473099986,-0.0140440508114107,0.226763213592293,-0.469100991538589,-0.249337874413117,-0.0287007468825519,-0.0041985386533175,-0.312661281283898,-0.0245544837861382,-0.247639778276474
progressive,0.111674463300546,-0.0906642920067142,0.107361206701812,0.122674623997316,-0.221264638035036,-0.330248967503038,0.149860800022667,-0.234832859264386,-0.115463256832767,-0.447529760135271,-4.52123333200589e-05,0.116155005532563,-0.0625376994483055,-0.152745346888487,0.1591745406866,-0.0956557336052487,0.150932332322353,-0.274755349585998,0.257669608824348,0.46790243752929,-0.121707080064267,0.154377512121341,-0.0789090853434989,0.0784433983103023,0.12448763856345,-0.14245049859151,-0.152550933855211,-0.17456934018208,-0.019215241661025,-0.0830731412422763,0.292528317814113,0.186591299611883,0.0482008685525148,-0.0702192748793835,-0.0178317442614312,-0.179420623547322,-0.227594364699845,-0.0585590141161403,0.220459858501939,0.163759071285253,-0.213275618737382,-0.169460346516913,0.147536886090016,-0.161873716985807,-0.355979306395484,0.317065051106909,-0.38087773835484,0.370695920891163,0.0872100697410617,0.114699168399658,0.267064731688256,0.362743071460165,0.39453638425083,-0.180519283246999,0.226640384466791,-0.374466629490056,-0.184434671312516,0.249232987426825,-0.185962848178734,-0.164667839184987
progressive,-0.118966664910461,0.0936469282520144,-0.360985742617675,0.186191101249282,0.404350204649657,0.261852805310572,0.380343460758552,-0.0788113000047028,-0.386583151462569,-0.179423833391017,0.0764074522191758,-0.049108309545914,-0.0376245812635699,-0.477195519391269,-0.112278731962609,0.274752661743796,-0.206917346594791,-0.138110178793222,0.407055525094755,-0.0774626065276744,-0.208289840544944,-0.235414446415296,-0.423834858647195,-0.509560196094429,0.135952269229977,-0.11913723496785,-0.161688514168094,-0.362481205678968,0.258552473037373,0.372072796347952,0.138304549323735,0.225140575516756,0.106340513918163,-0.40903493110957,-0.415972769025224,0.000833016559341,0.0344868855567186,-0.0952336264602831,-0.352266835963239,-0.181256469821567,-0.361921894560553,-0.352707144716033,0.158915759049144,-0.150434857125949,0.292725985697959,-0.164465236032564,-0.238532308394544,-0.0746501839535183,-0.0409487140098926,-0.359609281922002,-0.0509250789943816,-0.155611460030425,-0.159899511938271,0.109172770219923,0.297775652745774,-0.155734429141566,0.465176280463634,0.35280631335405,0.460912029028912,-0.16567906016189
stable,0.104344705253085,0.0158755212128779,-0.245377587226454,0.19267075767138,0.102271533166945,0.364064346949206,0.287870029258139,0.129297781411256,0.133988606010135,-0.0978595371879482,-0.271132635664834,0.129079215556173,0.116177302143806,-0.0362895478999652,-0.0348144097104481,0.161988669102686,-0.294999894062853,-0.0740732738800312,0.179254585880959,0.0330329408368715,-0.0154287788912749,-0.0576432385204363,-0.210780534489146,-0.210252797077441,-0.16282068209915,0.114831393433871,-0.0211094360241245,-0.19623937716366,0.314550960375766,-0.0913705007005973,-0.389649668362953,0.28164362237265,-0.0779521529226815,0.238060164388464,0.0615366241463885,0.156653691761103,-0.20897911906353,-0.274606720589262,-0.210230070096934,-0.144166122634298,-0.0230733251827232,0.0452433737785116,0.216406489714128,0.20096157224893,0.0147523490007244,0.188570713677472,0.0827388418595484,0.155682294676746,-0.0871537391552058,-0.371329606531406,0.358299974741885,-0.0700707262147318,0.0976739133657803,-0.0084295942244721,-0.100497680249602,-0.109314781580528,0.13354482544929,0.261132280689246,0.139153795882989,-0.305948012480835
stable,-0.13917346913284,-0.0493926042236157,0.0147085424625006,-0.21516219365765,0.0279482618563066,-0.137987676571679,-0.0356305608496935,-0.104223426894766,0.152912087247364,0.0438930056660139,0.0248257340830373,0.285618702175064,-0.187170491288663,-0.285417511814287,0.0953393231375915,-0.0930065824327523,-0.133271193331413,-0.229761615924475,0.0922814372193692,-0.0268124332977854,0.16023440820393,0.102722579420818,-0.129799065800802,0.197475084984382,-0.247832127893963,-0.0377933942933311,0.169558106227651,-0.0261615669132522,-0.0246759903362541,0.0719235524524836,0.0349897762223695,0.196940455330025,0.125756281159926,0.0997921980790648,0.0301398579602175,0.226545238852479,-0.168976774315634,-0.0014580000058083,-0.0119213813775717,-0.0429181887005685,0.176370260617205,0.0617475011611816,0.111901426315225,-0.0269012417179073,0.0109256595920308,0.0909595409358846,0.340839303371257,0.192571051407798,0.241930445137078,-0.0956244293010214,-0.120377515427699,0.0969378746997865,-0.12221328480658,0.118017049890534,0.0691513657422329,0.0372701807464023,0.0909426391664457,0.362001060014438,0.0220516199780261,-0.0742321265922479
stable,0.0414036516935935,0.09204209272993,-0.117561477921745,0.0891994296474159,0.031233626609042,0.0768416899824809,0.0845706183479479,-0.0579799256392698,-0.008353054548854,-0.0629475762755605,0.0973127607774134,0.0371300186524226,-0.07641667185479,-0.0655778849212462,-0.0065987594974243,0.0036156435410371,-0.0771873844503954,-0.004349761075927,-0.0703315317658595,-0.0838731989584516,0.0080058138107684,-0.188803608191353,-0.0563596406693337,-0.0008178738358234,0.150755414311343,0.0448947689435196,0.0382847732161854,0.0425007303799749,-0.0161838821185952,0.13399719590887,-0.0307072762428062,-0.012193113434054,0.04905614277027,0.0532247325244855,0.0855169872349881,0.0957259267855117,-0.101067414006831,-0.0408757035148476,-0.112924626017387,0.0447841075416093,-0.106412560734221,0.0176268098999083,0.0820395802472455,-0.0507817802811957,-0.0804852694712756,0.0435524518080048,-0.06929743781778,0.0225446190943512,-0.0658137942070141,-0.0728324175982258,0.11885405670009,0.0163343857485803,-0.0292704304574993,0.0781663280957064,-0.0439451013467811,-0.0812671667544519,-0.0143656230244218,0.0907862120969785,0.0889014633854487,-0.145627930881702
stable,0.010080027519708,0.100641543209747,-0.0266557990604405,0.0978599091626522,0.0924225936090986,-0.0921914985098943,-0.0969316548312256,-0.114560292266657,0.215506138006562,-0.130849988636227,-0.11080928058228,-0.0965373081543114,-0.0948193671524899,-0.0427797108950564,-0.0763410467260453,0.107660218737224,0.166085013215998,-0.05776836122578,-0.167070482581657,0.0495140495553626,-0.0615482784222424,0.174644819396454,0.054557614421942,-0.114146625582523,-0.0083691390655087,0.135366102405977,-0.0949647886978305,-0.172634892989899,0.0404015123714593,0.0786966969635821,0.138652589598013,0.0524462703939444,-0.077123382853848,-0.084397787731379,0.108116796697032,0.0621724288868244,0.0101098766825323,0.0534634265580758,0.202131329101487,-0.0015932797727214,0.0306206718015916,0.0355812947348653,0.0936638419906402,0.042156553747041,0.114679092928014,0.0529220690293144,0.149203300172773,0.0360228239486899,-0.17907347164252,-0.0455998359591048,-0.122413900034134,0.0047722901122587,-0.0602335742806055,-0.16598493657192,-0.0506809481918991,-0.0630877204370577,-0.0426294220985397,0.153206316270079,-0.0148237101148505,0.0094315904650741
stable,-0.0659315656069046,-0.185719900089333,0.0099976195303517,-0.126378100304567,-0.0154532640388125,0.205468099626983,0.198796633152122,0.020325486231391,0.30676151612597,-0.0373459173360575,-0.0798287497567146,-0.151261062076942,-0.0814149695439545,-0.018334745952807,0.0302235364550654,0.137246547608994,-0.141622968475566,-0.204187692164359,0.165473531090815,-0.0469902542020687,0.216605760808166,-0.0472885315521259,-0.0816333761636823,-0.123354960868856,0.0071265789382465,0.045441601645132,0.0555492318040504,-0.0623321082598963,0.0214927614331302,-0.0528997194639906,0.116959059177881,0.28619404956873,-0.233673662252557,-0.207647644839526,-0.0129575728222574,0.165528536405098,-0.0764492060243461,0.126018789660579,0.19045003419022,0.0630349061012976,-0.0882840676372582,0.124682300458735,-0.0882683518331772,0.238420158012488,-0.092564686684433,-0.0034610291001033,-0.0423055452335247,-0.197253470362364,-0.171965880456151,-0.245309169967127,0.0668012093135489,-0.0482080137333557,0.0472201785686231,-0.104233025359583,0.189773070547308,-0.0164282897467942,-0.0524512808352147,0.084140908054545,0.0695534125926035,0.0238425970707148
