group,ARID3A,ATF2,BARX2,BHLHE40,CDX2,CEBPA,CTCFL,E2F6,E2F7,E2F8,EGR2,EHF,ELF1,ELK1,ELK3,EPAS1,FOXA1,FOXA2,FOXD2,FOXO3,FOXP3,GATA4,GLIS1,GRHL2,HNF4A,HNF4G,HOXA4,HOXC6,HSF1,IRF2,IRF4,JUNB,KLF4,KLF9,LHX2,MAF,MAFF,MBD2,MECOM,MYB,MYC,MYOD1,NANOG,NFE2,NRF1,PBX3,PGR,PPARG,RARA,RFX5,RUNX1,RXRA,SIX5,SPDEF,STAT5A,TCF12,TCF7L2,TFAP4,TFDP1,USF1,USF2,VDR,ZBTB33,ZBTB7A,ZEB1
progressive,0.0382452281203581,-0.281141425448184,0.245811189654317,-0.341245791037264,0.0892410689341436,-0.0479089895292699,-0.0965318547303335,0.0719031440534489,0.213257137028537,0.411767453466593,0.241514715703706,0.156173523124732,0.0920701317816225,-0.19580023286921,-0.144678802816868,0.180180897568759,0.275086702157785,0.129449455151935,-0.0660268896809985,0.0761004686051992,0.0338694346506593,0.0430308391053459,-0.061360257974643,-0.285391629679326,-0.05687870514616,0.101866092389015,-0.197961689764363,0.095097493426822,0.0486955747602278,-0.169532252131169,-0.17392787548064,-0.0766292653991206,-0.0717841647748166,0.0029943118455793,0.215134365646957,0.0026968636489986,-0.213435605946485,-0.0052615280995169,-0.10304266525549,-0.197558482208998,-0.172995871131354,0.141909229608705,0.0948330950298613,-0.101766942990154,0.400054604481236,-0.0725641400458506,-0.0005155768740732,-0.191338509920499,-0.0097100311283798,0.140745876662078,-0.145029130692841,-0.120744137932005,0.0099083299261003,-0.128814898999229,-0.289661663790241,0.294586083933633,0.0330101398605372,0.0038602165956255,0.173200779888998,0.263287923693416,-0.264576865878599,0.0044286731490909,0.292503946557568,-0.118919788992977,-0.152392626048195
progressive,-0.018084847979754,0.0780230169132503,0.215000357252673,0.0471128729961745,-0.0114150394422942,0.0209892964586706,-0.0897487345661272,-0.142343647101114,-0.151470263763802,-0.0038901176542436,0.243545624616165,-0.0532034097586947,0.0314761356480951,0.191400690470768,-0.0981678615650406,0.0606932610082238,-0.0695052247992963,-0.108116157564929,0.0960785459228003,0.0752490775983517,0.07152496049311,0.0741586644146405,-6.78030411416156e-06,0.0828649489829681,0.0509116669681081,-0.0084726680210562,0.254187802910881,0.0933335047316434,-0.0903084603609308,-0.0098657165718492,0.178618367633315,0.0969748086052564,0.112390788603522,0.0341443957402488,0.042675421137405,-0.166613254690216,-0.030162767360823,0.0937876915858562,0.157490986774305,-0.0581198316522323,0.0410002651747448,-0.310686346947622,0.0467351399159387,0.0776807284572802,-0.120186314666805,0.135605100308153,-0.013975843404418,-0.0401463209421047,-0.099341602348279,0.0936590060898412,-0.153616487199883,-0.0871013765149323,0.190715926515956,0.0275341135968396,0.060341760690802,-0.0422564918645858,-0.0488281496549033,-0.141548808416063,-0.0835173077601865,0.209004510944161,-0.0817081355796561,-0.16940795576392,-0.170865066498412,-0.0121716278599986,-0.0688581032224971
progressive,-0.092010604674193,0.228616165807509,0.199418690636442,-0.299619980952762,-0.0106211577329031,-0.210647295913236,-0.109814362691111,0.210431103535392,-0.287067677227935,0.0562059267481092,0.101823503461775,0.0590182334725796,0.0830016712917169,-0.0285494410440922,-0.331851839901849,-0.295579090324062,-0.171787637844164,-0.421323636363215,-0.241121417382813,-0.216746534976736,0.172637986111643,-0.228824629812967,-0.314422099749824,-0.191844077502812,-0.0474320899484787,0.132941908524669,0.36799579590127,0.131448893055483,-0.293863290629998,0.0424713209569483,0.0155255424389737,0.177169565246528,0.0295027458802955,-0.417814147104377,0.12942644619371,-0.0589795537264736,-0.181504159281998,0.0498669187197655,0.18404214667096,-0.135650677789681,0.217774661065202,-0.450060010571397,0.0581210477325876,0.0504345121080215,-0.277642939731833,-0.2083975439813,0.200423669491929,0.0568377338186862,-0.0575243214111724,0.42160010246883,-0.0483437221884856,-0.105800369829047,-0.0366692075043291,-0.109344523111085,0.161234873681261,-0.191474315293954,0.0291177163475586,-0.477101812853456,0.232585190149859,-0.106827952910955,-0.127386724146604,-0.0030278676993415,0.0039333753305134,0.287558024776514,-0.210520245007074
progressive,0.33607025201583,0.252559451223406,-0.414971661111364,-0.412994272704667,0.422912816835976,-0.431549218712714,-0.466379245100083,0.41900770046202,-0.439657414097253,0.222122116433563,0.21112910097624,0.232266389835043,0.416745893174907,0.420267269789573,0.0613306427054318,-0.275935974442304,-0.509890819218225,-0.295922044023235,0.432434077451784,0.545339343805862,-0.0422565193759913,0.30031473562076,0.30101449635829,-0.176253928734837,0.0474437780045184,-0.315330246672528,0.288053121665077,-0.212153911862816,0.48667682107385,-0.302346299052298,-0.156136936177207,0.365550494700149,-0.30045920235367,0.0183156729816663,0.245904952338768,0.441585142064512,-0.423522285865437,0.347460550988653,0.141125939710843,-0.316711709805974,0.151721671652664,-0.341230423131936,0.404655833464554,0.0542698311344862,-0.384358257490787,-0.456853469898872,-0.400470812795586,0.42986527835724,-0.294558639231403,0.543845016037331,-0.138936365790185,0.161157155145808,0.404141170728565,0.227390637599351,0.434384378346061,0.426989487455262,0.210492544434358,-0.309506431502119,0.186538154283823,0.408854397889733,0.433178984043348,-0.355618406812629,-0.402326307396391,0.246306750439672,0.436307591727917
progressive,-0.293192042114343,0.355199809732661,0.316562221496313,-0.0328108768457221,-0.0186399347408017,-0.291949115907376,0.0196611925796479,-0.275149820294727,-0.197680683999923,-0.0078336017948708,-0.172944869135776,-0.231742403780046,-0.0725370151040968,0.219966271723583,0.0554091753029821,-0.222677750869357,-0.131073297743081,-0.0622967281696194,0.2224956661384,-0.0203578645937446,0.172386739851755,0.0357915247242152,-0.220520442643887,-0.346277657915765,0.155041190046235,-0.125543463631189,0.246348765893777,0.256478218644194,-0.301615440102967,0.280782571863247,0.435875220637796,-0.0100186185663557,0.407181042057191,-0.470035899510831,-0.428263287211047,-0.437217105937676,-0.0101532029327153,0.0203064058654306,0.466220036888165,-0.235067429301871,0.3129996941515,-0.005494208838444,-0.332336300906399,-0.433397284951293,-0.176816148850472,-0.164070217683476,-0.041820112664381,-0.487994995692402,-0.169976096348432,-0.112841074465074,-0.450976378216084,0.133155397057938,-0.161437905812032,-0.478154503493286,-0.0541504156411484,0.310335715370324,-0.16570898026209,-0.0133238522695983,-0.401773917220509,0.120908219719216,0.0460001447489609,-0.132027263398747,0.317005558232556,0.143918188002988,0.32110246467909
stable,0.0244759949192581,0.0916005800485961,0.262069953023478,-0.035480545188695,-0.0443691819855257,0.189994724800622,-0.104850441571097,0.0165164003566308,-0.229228651359727,0.11085994754784,0.0604859715495657,0.0796576844365569,0.132520725209906,0.277527248857704,-0.0005679728906938,0.0399195777300655,-0.193871040103446,-0.0590095561646946,0.0360854284640106,-0.0504757060927144,0.0699372047653532,0.0600477588980986,0.0043240122920745,-0.10657653063787,-0.272945951249584,0.138174719544261,0.217359455697341,-0.0048861254326729,0.094517527400228,-0.10156505488099,0.165639489061166,-0.402156038475158,0.267739955953454,0.20665145711057,0.160050374846425,-0.0344234945993139,-0.0247030149281102,0.245945793464472,0.209883441542075,-0.165118877449594,0.206574495031997,-0.243479261542857,-0.126887149386194,-0.0542920344693038,-0.0652646883670872,-0.41192333573733,0.0341628263347591,-0.101536299818666,0.22342707589668,0.167086062007407,-0.184183121311639,-0.0756766185495525,0.295344997013881,-0.234884155938951,0.263107672478523,0.0354653823302006,-0.130417074925644,-0.0732296594014515,-0.226071031385618,0.230815737488668,-0.0223830975784702,-0.076804227779258,0.102953030326277,-0.0680773080031024,0.44236866411979
stable,-0.0846193779964136,-0.279457936889251,-0.294508586102253,-0.190207920280853,0.271787696560684,-0.155226731162908,0.168812376469243,0.135518785361455,-0.190806391852511,0.117301168544311,0.424696960969495,7.30132355425355e-05,-0.0678338869149624,0.0789887690672216,-0.220632965021048,-0.277634531298988,-0.19436108491436,-0.202934142045903,-0.0055016139430712,0.0209700528872409,0.131013439238859,-0.0484878971939678,0.182152620292224,-0.138696416156182,-0.350337793815173,-0.0023562689198412,0.259495555512419,0.217097524942201,0.115758560306155,0.0812058241099635,0.159223058034875,-0.0523128725172073,0.20800952456526,0.113172292289361,0.0953835726935791,-0.0960651282918889,-0.194604116799807,0.104337690788714,-0.0774344609393942,0.188543277750431,0.135280788871562,-0.0899601554814743,-0.187854761458266,0.0164134642098835,-0.220583203464978,-0.07201489432389,-0.109267491136593,-0.144220096979772,0.342241470162761,0.20292688515231,-0.229031856706348,-0.0061331117855729,0.0065520863156943,-0.0487975740205793,-0.13508055784833,-0.0659324326936021,-0.0136536231463234,0.0331355685472937,0.257247843796741,-0.0534416897206662,0.229946669598734,0.0189607819610633,0.0765206847460931,-0.185721530941522,0.366400113235054
stable,0.0818717139661513,0.0465580309474928,-7.42775784647264e-05,-0.0334675091700078,0.0013157742470894,-0.0385679887414355,-0.0673110421422296,-0.0530914702660149,-0.0530632427257939,0.031650593063776,0.0373654337158894,0.101305087655557,-0.0375042019519393,-0.0332768187431865,-0.0432033320205356,-0.112615368525053,-0.141708742183225,-0.0616224716461613,-0.0042857441632608,0.0062519880780705,-0.0457190342775666,-0.186886817286702,-0.12641781153136,-0.121515748903237,0.105946818188283,0.121388879502573,0.176004842980961,-0.0200568005494323,-0.0117240615822614,0.075148871973555,0.0485093884405435,-0.0718690687463813,0.0730558616783004,-0.0143408781850111,0.0304159987498769,0.0926716841769444,-0.0240996230344409,0.117308557657562,-0.0161814889417934,-0.0318640509591698,-0.0011508388752142,-0.0868978129388944,-0.0957079991146572,-0.0460888253564836,-0.0303595436694349,-0.0837634227519467,-0.0165193437525771,-0.0618591090910066,-0.089136287784485,0.127993248242416,-0.113323271965303,-0.0190082092423543,-0.0148124017309654,-0.0610233060478938,0.102357851281536,0.0550942863588481,-0.017605794990426,0.0579217278009475,0.0783383264679776,-0.0113890913376317,-0.0865050483509655,-0.0590972400188002,-0.0765676664404291,-0.0002996858193535,0.094833151408246
stable,0.107192549402285,0.0726626549791308,-0.0716682407036237,-0.133692895901016,0.0354378680964694,-0.0455601023103625,-0.166082169693876,0.0445127419254758,-0.201226576411835,0.0260846674375569,-0.085310473194046,0.0072536169849975,-0.0421899112542801,0.100787062596777,-0.0665343040882287,-0.0677570267510416,0.0136262543768139,-0.0331193048717654,-0.0164491702310715,0.0018661642751133,0.0506935923325199,0.0884660017673018,0.127638381758715,-0.0845889273866533,-0.0977170318177678,0.163954599510411,0.164279272794076,0.17999409487828,-0.142157127909943,0.065706866062077,0.0982180598087755,0.0283322719589687,-0.0059589928109466,0.0188413717184927,0.0018794628292967,0.0139619932484746,-0.0569966604222274,-0.0067195907158854,0.0435458179448106,-0.0371527861284817,0.0324962576839776,-0.0404216005196508,0.201718275566326,0.143756130186088,-0.207056851127439,-0.206186143178721,0.0482265120456106,0.107630012289155,0.0587881940052068,0.163706442534772,0.0568782635928182,-0.107387214432366,-0.0074792954343491,0.0187728444672714,-0.0442419575591364,0.0070029789358166,0.0193454266192213,-0.0876118177683707,0.164382138103114,0.179667287871369,-0.0334382716862843,-0.0632901019465931,-0.0820281121413392,0.101422614395215,0.0769308954143612
stable,-0.0921547493594624,0.232445073654802,-0.157867208190764,0.106012049965596,0.154604572465397,-0.245922230030497,-0.16515179999313,-0.100055811615888,0.0995817607886255,0.275924365822424,-0.0591906295467743,-0.109021686474779,-0.140619481438844,0.211066209616518,-0.332376429448783,-0.413477199874288,-0.153766512561789,-0.187826316905109,-0.0276190811000352,-0.0776858188454971,0.324492685591085,0.124934390577017,0.0441194275143517,-0.147034280867885,0.383532720366321,-0.103805944130261,0.282090146039958,-0.0663524866103369,0.163551407842458,0.456256979328117,0.247492825929942,0.152176877180513,0.186585200852249,-0.0414466930226373,-0.035412575662505,0.310927753977122,-0.343145999399922,0.189027310208123,-0.0527237673538587,-0.283458944945543,0.0738852370826584,0.214851301631427,0.109099780620591,0.371138770668759,-0.0275884243072579,-0.0827790415865999,0.0962157525093674,-0.183573950827656,-0.268799619613276,-0.0411456110472557,-0.127287971720765,0.163455672594838,0.120922653430943,-0.298061797238483,0.0311028760041746,0.0937671890918565,0.162145928353235,-0.356133184929649,-0.0703438934622528,-0.129992976520666,0.289139057024867,-0.119011820915516,-0.115198115894015,0.120137839535843,0.319140762546019
