group,ASCL2,ATF2,BARX2,CEBPA,CEBPB,CEBPD,CTCFL,E2F1,E2F7,ELK3,EPAS1,ESR1,ESRRA,ETS2,FOXA2,FOXM1,FOXO3,FOXP2,FOXP3,GATA1,GLIS1,GMEB2,GRHL2,GTF2I,HIF1A,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,JUND,KLF3,KLF4,KLF9,LHX2,MAFK,MAX,MEF2A,MYBL2,MYC,MYOD1,NANOG,NFAT5,NR2C2,NR5A2,ONECUT1,PAX5,PGR,PPARG,PRDM14,RARA,RELA,RFX5,RUNX1,RXRA,SMAD3,SP2,SP4,STAT5A,TCF12,TCF3,TEAD4,TFAP4,TFDP1,VEZF1,ZBTB33,ZKSCAN1,ZNF250,ZNF76
progressive,0.247049723109488,-0.119893240574681,0.0962130818553664,0.0383791031792589,-0.166988234106091,-0.135991768645207,0.0134253897052921,0.120198363067983,-0.11739256274914,-0.0797431003147339,0.126632467818049,-0.16255732485553,-0.0882732639318315,0.113008085182342,0.0367340949544998,-0.237604192012484,-0.0426375518901272,-0.0119992737039888,0.24459547696771,0.0083245375890027,-0.173952986670595,0.078350149801833,-0.110401277793914,-0.0802604819338114,-0.0795839059704024,0.0345385396222608,-0.0930291949687359,-0.033477243993384,-0.0959145924597448,0.0385714630119928,0.0855934924689175,-0.106952067000064,-0.127249345902334,-0.0268839448989866,0.0321638906526489,-0.0640757235934395,0.0034094122077668,-0.0114686258895504,0.0251129078182983,-0.0130207707467828,0.0323230849969804,-0.0281508665559583,-0.117445627530584,-0.0095914592459744,0.001850634252854,-0.359593491454197,0.125140020839941,-0.0042053839294245,-0.0279386074301829,0.0998413862865891,0.176208239881959,-0.0734084920298752,0.0930490942617773,-0.0850296791660767,-0.0159128013354722,-0.0582319645369364,0.130486297570408,-0.0075749975511084,-0.0805921368178354,0.0901238981846855,-0.278616634970894,-0.0927970365499191,-0.0130473031375047,-0.0712129366976362,-0.0276931828160052,0.0879283428524466,-0.0120125398993498,0.0836566279462173,0.0502390818319576
progressive,-0.157607919711709,-0.0485600396642982,0.0559770788198635,-0.0414171758702854,0.091182067576712,-0.107786279427198,-0.188384408893704,-0.135267739807177,-0.0564475761217955,-0.0360146174373958,-0.117124937995848,-0.0695146162705567,-0.0591239985230465,-0.0261349244912459,-0.165095073845981,-0.191759776798414,0.0903100623599236,0.255102258257751,0.035203863165217,0.0870578060399007,-0.0374863753951237,0.103760554057787,-0.0422199572017416,-0.0120357168164762,0.0405926800002731,0.0840012150651388,0.129041154500788,-0.0886037592459994,0.0660429164820588,0.351894555923349,0.0326193640805317,0.0086031782368213,0.238257404296398,0.158637507756895,0.0491754099891237,0.0625690593096008,0.0053166382716914,0.0397051040992501,0.0377716190743851,0.1323324313307,-0.236659673875254,0.0273583018956414,0.0210485166078304,-0.0592156404417043,0.185340152527237,-0.157582453201048,-0.014703462782235,-0.0231878442022907,-0.165935515597438,0.0747490394535035,-0.220320069857453,-0.064369912120564,0.201642002325734,-0.212468693031115,0.0035134873778141,-0.0270143867525924,0.039185549762049,-0.128273219610255,-0.0256147604585778,0.0076438927689469,0.0676893287412615,-0.0764023928610998,-0.0877593779238321,-0.204537586797552,0.0290022284733246,-0.216159038994016,0.0969639503893888,0.139976183400693,-0.0467444134631727
progressive,-0.2043795453938,0.167763075928359,0.226950372430729,-0.207691627941104,0.126268910766577,0.004851149381713,-0.0365766626346016,-0.265140330451881,-0.157889907386445,-0.275040639440227,-0.205366777552607,-0.118317215041838,-0.181327357826054,0.17233801722692,-0.377624043418649,0.0056864860564394,-0.148179480394302,0.111565286327257,0.127504907175651,-0.350607871662952,-0.202590058324735,-0.0883702795868132,-0.17897487398814,0.0136705303617179,0.0370118072957615,0.335952371899722,-0.0554183771625251,0.107434439590216,0.0828005341092254,0.25964903565457,0.333021532353782,0.22841023011873,0.0266527400673392,-0.374275402803772,0.0861786790566459,-0.133563749538604,0.146774080574595,0.0267851303307192,-0.136060417788255,0.210746312365335,-0.38273187038061,0.0633320990162441,-0.169276759429543,-0.144550523338056,-0.100985239991211,0.11443872262809,-0.126968014282853,0.148068782262303,0.0245034619473502,0.110836438297495,0.100422875277472,0.199252592444206,0.327600534725825,-0.0189057164283811,-0.0837792335240446,0.181970271643035,-0.246941276918894,0.0535163842838459,0.120379775200709,-0.161751574493159,0.257487912821816,0.214640694644552,-0.427580086549012,0.232491902968198,-0.128973664199603,0.0280130237932809,-0.0471641798620501,-0.136227836545841,-0.193607202611031
progressive,0.0786036806333777,0.182831129870052,-0.428249388806973,-0.184748954739919,-0.125034039805988,0.267333026612644,-0.441995308098309,0.046018750533087,-0.440357919883941,0.0108149039241804,-0.299958665259701,-0.362364867452054,0.0079517361349682,-0.145288803408029,-0.400852536833422,0.0422373788557073,0.456039756732595,-0.155646866974057,0.104512409064036,0.203217065456117,0.15929254349555,-0.290554990956743,-0.0185630973253183,-0.363572554339447,0.0955565287755057,0.119194624930991,0.0636681671421006,-0.20325325083102,-0.0084854704147897,0.232007054363439,0.193686742340998,0.117846719715849,-0.13627412188528,-0.0085533179927331,0.145763736453633,0.0648260991390016,-0.0869263168611033,0.147278999027702,-0.0492935269618224,0.381809983290636,-0.146012510906092,0.200865016087412,0.21369273149058,-0.112898369697843,0.0267183761941168,-0.172088596695678,-0.112102291449973,-0.262570126641016,0.295991843535942,0.189258557087225,-0.359610255787551,0.106556882746065,0.39045828789249,-0.198481304515666,0.0091956083972641,-0.211526132168254,-0.162282360096923,0.0013433820432796,0.302812786705187,0.326093552283504,0.0271164153180515,0.419433726846192,-0.266631934973895,0.204958486623331,0.0934623002029856,-0.192013168751727,-0.22186610304683,-0.162865849267236,-0.156863600205175
progressive,-0.380083933942799,0.0824471544236739,0.206755898474922,-0.44856659161702,-0.171106954745591,-0.109582619980508,-0.0085453787932836,0.0899358251533923,-0.232005239827732,-0.129073899281287,-0.546804553330196,-0.142950669323577,-0.418169287584728,-0.0205041240107628,-0.155288234412901,0.372304170048401,-0.0039516893999739,-0.145506706564125,0.25658068056642,-0.0597498627338136,-0.321809474920379,-0.0946331915642594,-0.428465212943691,0.0644791297654675,-0.368719337787476,0.14381996124002,0.30941209616708,0.0630874651836402,0.0262462357523999,0.212577761768526,0.304858282549754,0.0072454284962185,0.176219029226688,-0.248338357670611,-0.299427201860789,0.411817076470542,0.172997066527213,-0.0539718627937911,0.27456465553502,0.0631034154940336,-0.144274545086233,-0.410198119965608,-0.284222568478245,-0.352709213730064,0.171665215609362,0.115492209981276,0.12406151424015,-0.0512563224493086,-0.201284942009973,-0.0938237133117925,-0.0977395145133812,0.112876359076753,0.102767849864912,-0.312063835269989,-0.279385636851436,0.0729248191187922,-0.0477033908091705,-0.204155997880792,-0.0682912539494989,0.387843759949206,0.123862135360232,-0.107333626215033,0.0835357631080259,-0.355496530471317,-0.0515234901483986,0.286499475286908,0.417934020506424,0.394794107703146,-0.063119365804427
stable,-0.202512301811069,0.261119012756848,0.35324638212552,0.012396105823274,-0.0430524960290691,-0.0718645040806277,-0.0444442338203935,-0.25191173657963,-0.362249197301936,0.241045792455056,-0.044945559373973,0.0021748095154861,-0.228558673970969,0.178860681390826,0.0408859713870258,0.0936249358353596,-0.054203875209481,-0.0610810458493084,0.305137029146406,0.186306545095293,-0.138182134207513,-0.16123911841927,-0.13512144796894,-0.185871982317485,-0.102305910891613,-0.142272624167666,-0.301095038956334,0.197512834239836,0.367543231431853,0.172168136434361,0.271264051944846,0.123145330803038,0.304519231576398,0.0944072214036473,0.194797149482949,-0.248500061980023,0.109090738452994,0.0732798265481759,-0.177637060009508,0.278517912195439,-0.192831276009395,-0.231399659879487,-0.0746678149807159,-0.0528918415290877,-0.0638364012410747,0.244854415297569,0.335289916751586,0.2289252040289,0.0253440930701869,0.0636275861462002,0.188487462437185,0.178020885496669,0.112182508085359,-0.121362994489328,-0.0511166410917745,-0.172022939491762,-0.0369394688988957,-0.151108411457594,0.396333469013051,-0.0263647048153934,0.0847575813634091,0.0032164660487077,-0.192863508400234,-0.287986917805213,-0.0427130581120315,0.0759800300816956,0.0354416605380926,-0.209382759889202,-0.361789779903801
stable,-0.0149175859542786,-0.183058310885464,-0.0028957230673351,-0.173762514854187,-0.0842693081019149,-0.103354890410155,0.0277150624662431,-0.0051834125089367,-0.123255386077763,-0.103124282535029,-0.252927751420279,-0.0911639645150808,-0.0981137888572158,0.235159525867501,-0.248493554978954,-0.0229356215662084,0.10533856303889,0.200507837837827,0.0604171870705763,-0.0507681383328372,-0.102738996837552,-0.0667815195213951,-0.0604550037960792,-0.15934144026063,0.14968037915126,-0.0930258821177846,-0.2159553028518,0.130488316808074,0.0353764344513707,0.428289246409262,0.0443800777405263,0.126425465781099,0.0841976787747858,0.0024011396181103,0.059387978933359,0.0177124644202725,0.0838031984224806,0.201671109974475,0.03725911417788,0.0646929981674424,-0.144876913507965,-0.1195481605714,0.0315201665562608,0.0146989904507831,-0.0456453808855895,0.0283514215608828,0.0422556675725669,0.0963236488825255,-0.0076137674012591,-0.0428857980300649,0.225557488510093,0.244469262181904,0.0130906673602756,-0.139582423636668,-0.110620743936787,-0.229444306387373,-0.0280785479337243,0.268486738699265,-0.261104468978437,-0.246082775803362,0.152343418131089,-0.127649096377667,0.0294117728838085,0.0774851358475712,0.14157662562819,-0.0080856608151821,-0.0581112566202027,-0.114808612609248,-0.132257249756306
stable,-0.0833442352084983,0.0826773033268978,0.0682482096119836,-0.028823237907122,-0.0145093175823967,-0.084643614065986,0.0028150111132279,0.0430144477215473,0.002604023374231,-0.0844837858203451,-0.012792970785619,-0.0293819656534307,-0.129833192052984,-0.0316019056466642,0.0172027022916421,-0.109735771021735,-0.0297545884819307,0.0377748586416619,-0.028878837073968,0.149161104095369,-0.0424886045335311,-0.0134114276276017,-0.0476478148736029,0.108657033611879,-0.105084232182836,0.113306197741701,0.132715675878438,0.0460166994830116,-0.0441496619081248,0.0853865366380204,0.0177316945503897,0.0651230924678884,0.152616305801036,-0.0288676346420222,0.0125314946667007,0.0006740560088286,0.0759829468173738,0.160520576584813,0.0878477677230257,0.0319047326779722,-0.0078299836889843,-0.0688588195891932,-0.0845734569000215,-0.0558675605957231,0.0336856612367966,-0.0845394882354118,-0.0890327475519798,0.0249120920588508,-0.0641732604615747,-0.009518401842063,-0.042966643795364,0.0544660692479648,0.173797936397838,-0.0666457456026362,-0.0797753572118419,-0.0450934022694173,0.0627359936053444,-0.0645676170405317,0.0629858542994342,0.0219043681416896,0.0107877354673276,-0.0963557824773356,0.0693575601192762,0.0536569129423525,-0.0324002208891032,0.0225941178800643,0.0840971728579404,0.0539387805848588,-0.0472635249961639
stable,-0.0361154722081403,0.0651949581854066,-0.100210965931216,-0.0195976670881319,0.0294746114531309,-0.0149058998839609,-0.0894422066717476,-0.1438510145116,-0.136639974577071,0.0247116401736437,-0.0547223939663848,-0.0469838078576528,-0.0621927101500421,0.0139637502174783,-0.0181145055779353,-0.0760452567942074,0.0365503487379149,-0.0366906202693995,-0.0695366676710833,-0.0495270305979924,0.14941730490179,-0.035023808890139,-0.0093184917463819,-0.0491295200588931,-0.113302478648276,0.0087148223039423,0.0464913916773436,0.0997797166851104,-0.0235209967314067,0.117466749367062,0.0627982180787251,-0.0203802659619836,0.0446311417319939,0.0173298197737534,0.0473121018741314,-0.032270054630529,0.0485617259426073,-0.074292135939145,0.0050975260869565,0.0898811576845479,0.030835588161372,0.213861365678838,-0.0805658957112962,0.0684087315163892,-0.165627635619805,-0.111362627217471,-0.0580458802061588,0.0661539026721661,0.0347431167607175,0.0710597293016421,0.0826752853870264,0.152174686445069,0.166839347120614,-0.0090631906026454,-0.0782290306295665,0.0279008175400196,0.0702406091470107,-0.0666415984148235,-0.120504475218041,0.047506236083664,0.0818111968526594,-0.0791136903343319,-0.145637526251947,0.127115125172079,-0.0802391420481566,-0.0625412275151974,-0.0428134751031452,-0.188052000151472,-0.0777927628129051
stable,0.0237803889130114,-0.0354353645742132,0.249510502121179,-0.168224415961578,0.109526326706232,-0.0263868907156259,0.0988702106445712,-0.106600211347319,-0.0199427671042422,-0.0946797337484036,-0.0737772653531002,0.130385979148857,-0.0493873407921622,0.0417762135258706,-0.12936807828393,-0.0361928196566437,-0.09749848649231,0.199171313215205,0.124952871425087,-0.0149577207948049,-0.0990828918969452,0.0721182009757044,0.0029878649992082,-0.0071630658519579,-0.093190211937392,4.10947083494472e-05,0.222937717018045,-0.0088311667620797,0.189995252120748,0.19601917696037,0.209504265654139,-0.0580595076093715,0.0565038254694727,-0.112962575853086,-0.0180031399012565,0.193452694088399,0.116325349382655,0.0155075507800772,-0.010081435611392,-0.0839989823772871,0.0660797531370583,0.10669262065222,0.128421178747563,0.0941911155145733,-0.0012917938687438,-0.104008124965958,0.0721895250375779,0.0461880854738265,0.0741108640195704,0.0282326025249229,-0.0315179200596972,0.064398420161159,-0.264494794625309,-0.0177676521615263,0.0140828983647062,0.0357856377951184,0.0442905211791252,-0.0602660352610875,-0.0497361079242797,-0.0543156936165205,-0.0250432443614778,0.0108629881144253,-0.152629512031816,0.019712980986351,0.062647269212174,-0.017739144052331,0.0140639646770897,0.0574108136529654,0.0888739766274535
