group,ARID3A,ASCL1,ATF2,BHLHE40,CEBPA,CEBPB,CTCF,CTCFL,E2F1,E2F7,ELF1,ELK1,EPAS1,ESRRA,FOXA2,FOXO3,FOXP2,GATA1,GLIS1,GRHL2,GTF2B,HIF1A,HNF4A,HOXA4,JUND,KLF9,MAFK,MECOM,MEIS1,MNT,MYOD1,NANOG,NFAT5,NFE2,ONECUT1,PGR,POU2F1,PPARG,RARA,RARG,RFX5,RUNX1,RXRG,SIX5,SPDEF,STAT2,STAT5A,TAL1,TCF12,TFAP2A,TFAP4,TFDP1,USF1,VDR,VEZF1,XBP1,ZBTB33,ZEB1,ZFP42,ZKSCAN1,ZNF263,ZNF76
progressive,-0.113144477937943,0.13081876694061,-0.297296187132216,-0.262429215359503,0.117379973846757,-0.256201321063677,0.162400260578449,-0.0814574267696663,0.0900933522286032,0.0049348145479639,0.10105154335717,-0.0436084547620875,0.159504025837064,-0.0311592635160876,0.0504564995492353,-0.198547117407719,-0.142693989114855,-0.194714059583699,-0.0807844975131258,-0.101447384096312,-0.0206958733114476,-0.180787062911571,-0.145636405275807,-0.032841586657439,0.24770393986344,0.0597455622277556,-0.0842942854001804,-0.0721419747085366,-0.0647859343061572,-0.194060922364116,0.0920857506156154,0.0719572490302706,0.0843932455849657,-0.0429157334685899,-0.472429324819716,0.0197062714635939,0.108407583759549,-0.0177468598048435,0.179751279644151,0.063215766040896,0.0569878717450699,0.0177270677678864,0.362854010879699,0.0940253702374087,-0.0400656801467712,0.052145420036239,-0.335230924633276,-0.439732879766629,-0.0939462020895804,-0.114008730218402,-0.0372090294793001,0.112161473435741,0.371826400966907,0.0701561736671768,0.0918086620982163,-0.14209363066049,0.395603234698005,-0.14886250729981,0.0598181330299315,-0.0658217175735775,-0.250118568372203,0.0919208169743064
progressive,0.0299368930580361,-0.208129343721546,0.0223928629947679,0.106108441151182,0.0227422544534555,0.174502626124969,0.154400805583098,-0.161953770412547,-0.193073748138098,-0.192629816561857,-0.0490323595430395,0.0294832314746444,-0.0789577449964649,-0.0095280627232383,-0.122355260927356,0.0636474851874053,0.248174965746854,0.0333411325309338,-0.0991744544689209,0.0880862693010862,0.0571167324553237,-0.0301951592574489,0.0711504901724476,0.349031495201916,0.0787694132234462,0.141569171537865,-0.0090020342116649,0.267705241926395,-0.0234529659853662,0.0393539962766544,-0.224105594452728,0.102504268742893,0.117170055914875,0.0488854738581715,-0.102398408136251,-0.0093660206810782,-0.0754245361499426,-0.0963769838553935,-0.202025682168714,-0.0663211788830471,0.170307075109006,-0.290614964772153,0.0910247782394152,0.120246281877487,-0.0266713061870328,0.163004096617115,0.0340702749417737,-0.199133718216514,-0.0452509887352992,-0.0744656626568139,-0.0682634847815835,-0.119825786520392,0.211621995278648,-0.221605403624977,-0.0251609096924412,-0.0999313367559159,-0.184719040075224,-0.0333897357878057,0.0862613316138026,0.0470480929886667,-0.118735838604015,0.0400664854060252
progressive,-0.0194148857827926,0.382829296786157,0.185320480976245,-0.220701330178466,-0.194332024987145,0.219489076878416,0.2521122322202,-0.0305892942687659,-0.341539321788669,-0.249024330042958,0.0942726315420996,-0.0080234814568271,-0.228504395059298,-0.201751626624237,-0.422142465052827,-0.183679373411536,0.186670030754196,-0.379461209822672,-0.188353701867998,-0.135299929357909,0.169629804757932,0.0310578846106908,-0.0306629347626589,0.313881156482516,0.352620663534589,-0.437213798714857,-0.1781503784825,0.178455859043471,-0.0054904832480509,-0.21334215312901,-0.41814126423055,0.102147771709206,-0.188736079564518,0.122742508469831,0.126424305956923,0.198779108018245,-0.135459050383966,0.0649864735963582,0.0641682865593939,-0.0097697482527017,0.380066402397183,0.0269620897086684,0.155852405512851,-0.0293861040257285,-0.0787517929729694,0.0747969172471249,0.138680626340832,-0.0722264297913719,-0.190095664342923,-0.247878181519479,-0.450088312994619,0.277944658575945,-0.0774160902333793,0.0162681999613853,-0.170267778333925,-0.0920593901024864,0.0087881737366577,-0.216521392744341,0.365016060188932,-0.0613754133954806,-0.296830529429178,-0.214910630011192
progressive,0.259115497594505,-0.161354138372332,0.141870547090856,-0.224237519602457,-0.205187700297563,0.0189549316850163,-0.135070267666315,-0.356000275947334,0.0362696630835819,-0.477546798552087,0.476222890331894,0.341984018954028,-0.235800253853221,0.119386699638022,-0.303595199026519,0.453291715528209,-0.171963477966234,0.155692510386319,0.163509442880974,-0.117407614994866,0.16847522832122,0.0084947012080645,0.0146398042096431,0.341184251872205,0.185559518357227,0.0009398392825943,0.100937835259018,-0.0658384528205895,-0.282281632218838,-0.163604330500851,-0.0888148122051683,0.221738812279021,0.11977076857562,0.183878651947971,-0.0760817973092503,-0.186350248522871,-0.37630622660108,0.363871429939062,-0.339860343652012,-0.376545704879818,0.371494068735873,-0.0240020493708717,0.188013041099769,0.381805190095875,0.0465672290693155,-0.175298100036208,0.173224127773175,-0.221011340526628,0.34062396306912,0.258582319539956,-0.150261323762865,0.218521670119371,0.242492090283617,-0.262956186970491,0.0587309182459696,-0.0767640844807491,-0.222859389885191,0.178162802464885,0.0814768362679892,-0.215571116986995,-0.275702757240677,-0.14858045735361
progressive,-0.211053408212992,-0.0507041639599383,0.368926476307665,0.0237633673567519,-0.399100168503234,-0.379290759236185,-0.142536623440124,-0.0217745026663401,0.122473653734456,-0.0892611981573223,-0.0837066397988418,0.0792178276589285,-0.417503109712322,-0.542167684111715,-0.158209828052213,0.0271943570418047,-0.119811269128965,-0.222043668474351,-0.308725681545104,-0.554405937156897,0.44794224799207,-0.270675768224956,0.285837890077955,0.446599170043764,0.409797249507441,-0.364722919661197,0.434943313631032,0.363518507577761,-0.257958127475511,0.0277807155561094,0.0682751099798107,-0.517718911194323,-0.322940913635138,-0.366042226318383,0.0850378321015875,-0.152381899845847,0.212911530802242,-0.162880886757383,-0.0602166422899752,-0.0354984614065516,-0.0949108416802847,-0.35708044956597,0.128610608725388,-0.038711547589667,-0.311970462783046,0.367361532975568,-0.111748839557276,-0.0793604554056513,0.506736574696671,-0.358685011716601,0.0231136187327926,-0.440493910107659,0.325298233337917,-0.0557634870867426,0.0724152765166239,-0.0087914158327163,0.22199612589211,0.333138797525815,0.408319467576119,0.277311920329417,0.354279399095609,-0.0032606287653562
stable,-0.029998365346359,0.0405435049091124,0.228579966896516,0.210555690879568,0.0539040677398243,0.0124484377509194,0.105582439424915,-0.0857003539862485,-0.265142391366209,-0.328201148666048,0.132645423709943,0.099721076305651,-0.0770946023747099,-0.233297784602314,-0.0011151074031838,-0.0669128306933376,-0.0582305013041112,0.269463040928404,-0.079933342401099,-0.0420096891892333,0.254569476543413,-0.0394828032755998,-0.327180814547131,0.198402478235392,0.30491596124694,0.0441651939685884,-0.269535521704611,0.243377070996631,-0.13112989466198,-0.0758037456579813,-0.188928102059789,-0.193536023725852,-0.112888959566697,-0.165905363735573,0.161478674135037,0.230345232284774,0.0724884279592785,-0.0030064158370147,0.156919856236728,0.0821190926913898,0.183484633091621,-0.13698065377741,0.110929026358053,0.17835337973634,-0.375702386340833,0.055044600652201,0.355198520677353,-0.324781417679593,-0.110996325632386,-0.249039789794072,-0.17259040490265,-0.268189114467797,0.086058299365669,-0.187748286133209,-0.0009288143358267,0.11290426307223,0.035208003979982,0.219519086620419,0.159664063978937,0.103282274343256,0.0118221387744716,-0.3682516276469
stable,-0.186156520706812,0.0486481638144292,-0.156459805916922,-0.0681576220545835,-0.131906808534619,-0.084626958487572,0.0558692854590966,-0.068338002121896,-0.185359829745032,-0.222156179686347,-0.0669097589638155,0.0536976219087454,-0.347261520284993,-0.101288808839817,-0.393971967133501,-0.0119725604973369,0.250720302978936,-0.128507998226087,0.0602897069117841,0.0260900012864658,0.230768994959459,-0.0398851551300603,-0.258038347465351,0.339804084475027,0.124595866790806,0.109759569260903,0.0497375469609055,0.0367898390939301,-0.145965651697287,-0.387372779387861,-0.0186174721484728,0.0002867732325279,0.0623983336215487,0.180953761751351,0.0316711292592511,0.0142114041547922,0.127453388923596,-0.0449164124464606,0.245626156795753,0.0521813343371694,0.0421541854435711,-0.252519072542718,0.219992950642834,0.0800039608969429,-0.110615745691969,0.0458490913342954,-0.188182430060033,0.0330611951758496,-0.172895848243967,-0.0417515487223592,0.119586065676014,0.146077075971845,0.0062453823798121,0.0408677011899085,0.0962538521783116,0.0936688977928466,0.0011905972285449,0.357408823907596,0.239165620504643,0.0132315216234195,-0.0433023141903124,-0.0611905714317172
stable,-0.0214103081078801,0.12953302784725,-0.0046257219667226,0.0311184838748715,-0.0416197655173076,-0.0362407653496744,-0.13714165739158,-0.0035952452093324,0.123207631568466,0.01607607548139,-0.106775679863461,-0.0390493368015426,-0.0408123031545309,-0.0436667742003066,0.0379156374148043,-0.10725119348151,-0.0588079284690219,0.125478735241899,-0.184844148240511,-0.0334243724423422,0.0675825209038786,0.0180209935878054,0.0276312982476083,0.0784000054662269,0.0175535072529962,0.0089387400857143,0.0331700207689287,-0.000448910378082,-0.0216443342884759,0.0030521686240186,0.0099270736060974,-0.0821817306400446,-0.0509550842692161,-0.0982515798312297,-0.0248024013029224,-0.045637832434194,-0.0342137219608863,-0.089789331045497,-0.0343151435971999,-0.0180132235892852,0.120575917632584,-0.0637668341471248,0.0517872459650372,0.132066047364842,-0.0383791101079939,0.0923111844062747,0.0840579022694865,0.124301760565389,0.0056344324368674,0.0675798965997426,0.0783293036253873,0.0194795921179652,-0.0615891762837097,-0.0106908490235519,-0.0835947897749039,-0.0024311862257271,-0.0124810360998329,0.040267271205351,0.0008452832165009,0.0773870240697432,-0.0125910510457681,-0.171109929730337
stable,0.0451684903349006,0.112397095486479,0.0488558355470007,-0.0340349564418231,-0.0714727039648541,0.003665215980648,0.230936293128696,-0.0488480456605927,-0.166270163668475,-0.0876204438491638,0.0266752007679975,-0.0150849413692768,-0.111687471566684,-0.150187124496752,-0.0859451717174378,0.0570491090664864,-0.0631647156850157,0.0285052782856666,0.0940081507037547,-0.0266299995799865,0.0025184653140074,-0.129364013871404,0.0262881873031395,0.0277786853139513,0.0116337239878509,-0.102174432514922,0.0173968506506941,-0.0568290571797371,-0.0807376574622201,0.0100998110050198,0.0750905852217234,0.153042291525186,-0.0074005409389683,0.0208712888400115,-0.0543239388685561,0.199988910262665,0.0573525176995129,0.0045014131502955,-0.0167595684785614,0.17176362133369,0.0671507559046087,-0.0190836339521441,0.137655082716433,0.0460977195874466,0.0237413410017091,0.142774377748508,-0.0357076981008943,0.0124876840831931,0.0565291217444722,0.0223559320317396,-0.104004906969478,0.056117994363727,0.11627467270169,-0.0389965682955234,-0.183042979915642,-0.011148071706565,-0.0613938313806254,0.185138707444958,0.119652357524793,0.0456526044857491,-0.09906259617191,-0.0406619666221845
stable,-0.0902382580482681,0.0278904839443306,-0.0176553416596103,0.0908664815087754,-0.221284556783943,0.152417905443539,0.130599604942114,-0.018362910633136,-0.0372360986939139,0.0516858816275772,-0.159994436923809,0.0321723538320068,0.0098193289070369,-0.0732831941528791,-0.217248336315626,-0.0312413307380345,0.203626963427342,0.0453644031606608,-0.0799602262970514,-0.0852629727110101,0.0809544041304398,-0.158800072505548,0.0801717785905453,0.202195205812023,0.401814363042602,-0.247911945939953,0.215485150347955,-0.110095437694142,-0.0457780720650194,-0.0882549418938046,0.106386142184193,0.141885110261334,0.116182203555656,0.096776006649993,-0.0445474660475691,0.232244316605122,-0.128331395506448,0.0099239792052883,-0.114508442125631,0.0595270411161302,-0.14625426021333,-0.0972674127123765,-0.043482306147129,0.19446759618602,-0.253697627746662,-0.202814529708232,0.105976869450151,-0.142021927659457,-0.138410634580454,0.0486265759823832,-0.163213076937038,-0.0945047949516719,-0.151620161366705,-0.0830752882486908,0.164146995069998,0.120336155609506,-0.0745600135704794,0.0488952784899837,0.246538410775403,0.102187906756185,0.197747353689006,-0.0093188088330229
