group,ARID3A,ASCL1,ATF2,ATF3,BHLHE40,CEBPA,CEBPB,CTCF,E2F1,E2F7,EGR2,EHF,EPAS1,ESRRA,FOSL2,FOXA1,FOXA2,FOXO3,FOXP2,GLI2,GLIS1,GMEB2,GTF2B,HIF1A,HNF1B,HNF4A,HNF4G,HOXA4,JUN,JUND,KLF4,KLF9,MAFK,MAX,MECOM,MEIS1,MYBL2,MYOD1,NANOG,NR2C2,ONECUT1,PGR,PPARG,RARA,RUNX1,SETDB1,SOX17,SRF,TAL1,TFAP2A,TFAP4,VDR,YY1,ZBTB7B,ZEB1,ZFP42,ZKSCAN1,ZNF76
progressive,-0.015818257667681,0.214632824517672,-0.113774871733706,-0.241407279079132,-0.10760124688183,0.0314775378713652,-0.180426173514362,0.332402005034297,0.182817459535313,0.110509209660772,0.0442950959061068,0.108064931151821,0.0272845072584498,0.0097241215478039,0.190521242478158,0.0626040005097376,0.335621298680232,0.0932932751221187,0.075130099860485,-0.312980258182689,-0.268870635984578,-0.0891731091802018,0.169966781195573,-0.0424867272531432,0.0951215159580818,0.117663195540627,0.227483502857413,-0.0779122054804288,0.0711026707725662,0.265432748325647,-0.201212476931942,-0.0464346676090636,-0.0510913824919697,-0.10709781824584,0.0845760108462945,0.0455536674960814,-0.0073394595878519,-0.10711769042884,-0.144205807967092,0.13440219768729,-0.435108070837226,-0.108939307203803,0.0282979885914294,0.107660863430829,0.0734740846105184,0.160746088283758,-0.0189845588256172,-0.222979141377503,-0.363455603001671,0.0409698172841738,0.0266949658294617,-0.11159555566475,0.228702330081388,-0.127254835868434,-0.234816338384265,-0.0298612669873978,0.037094741599252,0.110144886305779
progressive,-0.0397580584933428,-0.115962769890332,0.106430673180225,-0.192518102913883,0.159513481185813,0.0236238251570043,0.186023990827918,0.0916608663772689,-0.168971149504541,-0.0432974950068802,0.0764086376713499,0.0184737939646064,-0.0437763458506608,-0.0245569053312556,-0.0219732910004465,-0.125780551335028,-0.072159077244354,0.0139317355980036,0.132835648625967,0.0322609016657248,-0.0501433564223067,0.107255258938002,0.125022030172124,0.0080903285528545,0.143883472008499,0.0202208876819501,0.0550850914916078,0.256072760045987,0.0040647581143093,0.0969445773509008,0.15702699026724,0.175411554739909,-0.0645730668257647,0.06573375503527,0.194310727635802,-0.10160100358658,-0.0525594598848911,-0.233808944586008,0.0949977862450705,-0.0284268997572644,-0.0275453650030531,0.0602862922030791,-0.0268019268664329,-0.0802923994702592,-0.220269978510442,-0.0222657889400534,-0.113237111981783,0.0404859437274714,-0.10050186916035,-0.126341019676173,-0.0457742125003229,-0.213062312414699,0.137805200366794,0.010338451271006,-0.076928179794761,0.0133556673667456,-0.019420923437483,-0.132520925541712
progressive,-0.0828246167921901,0.353793226043598,0.21887659449855,0.055743571433103,-0.229052881673851,-0.244209946447962,0.142525330378871,0.218372859106954,-0.251305423586175,-0.173299229461681,0.128609655996552,0.0231877017621107,-0.251594085493145,-0.221612242201955,-0.234980468303778,-0.172144113842803,-0.364936192894826,-0.114933251498299,0.142584474322302,-0.0075151006342094,-0.213745958593115,-0.128597020239604,0.212910759090834,-0.0015741572882292,0.363419143156766,-0.0792952310592513,0.115619743698843,0.258983574813792,0.126303042202726,0.356991248853094,0.0732488759030577,-0.397250288297492,-0.109262579277906,0.175553883606317,0.126786628684594,-0.074099316733789,-0.113121544509132,-0.392692359538044,0.0389641715947723,-0.129836703096674,0.17037357741306,0.201067121176662,-0.0069740650952274,0.0793820623620008,-0.0574373446907572,-0.0582921239245246,0.0476927475901598,-0.22440532631407,-0.112917272762679,-0.191416400540596,-0.425115572733692,-0.0471842311013409,-0.0427749716984139,-0.0776454489554154,-0.264220014630006,0.293342803526418,-0.0037687568042476,-0.253862361970345
progressive,0.0869848350873815,-0.179608624597246,0.168036312509339,-0.0186425191991493,-0.310975880878132,-0.223375063620905,-0.0787551321270184,-0.109101312553233,0.2224782660501,-0.352753965691775,0.266326232125651,0.147056684489305,-0.204537785353349,0.283664318494539,0.0675949845792284,-0.233910170437528,-0.207880394480893,0.464436968221566,-0.241433305614833,-0.303248928071099,0.219688229163153,-0.131661659523827,0.24392893925884,0.176025963594689,0.062984176866708,-0.187747741944397,-0.197019179456704,0.270805690699013,0.402884044043617,0.254196818516486,-0.260401933021548,0.0374843267473663,0.0271847425250957,0.109518006374011,-0.189591159173273,-0.199483108136087,-0.0247298724070348,-0.0685008407113542,0.203274116049033,-0.0017301852123603,-0.0905176740026721,-0.0816901059951061,0.39296491939684,-0.137472726611414,-0.145883600798202,0.128563631551956,-0.0397444377970202,0.178317779608967,-0.199863567711579,0.173942494490799,-0.165685615846472,-0.421037400931419,-0.0443325991062374,0.0824736715493949,0.116271163839009,0.117389896162184,-0.248512571287396,0.0004665159080447
progressive,-0.0570802919777256,-0.143940049032002,0.296306672149794,0.121795426104002,0.0087329226243192,-0.50046211248889,-0.488379248702987,0.0353414813994658,0.130269742819173,-0.130397056497523,-0.0656938580285917,-0.12454858439832,-0.443568812476241,-0.380381442490164,-0.257265136973282,-0.0362645055675032,-0.306567358914313,-0.0595390373908597,-0.0643849142730559,-0.357043253827633,-0.258387088763741,-0.222325489371108,0.405887942237094,-0.247784246488656,0.13297515848411,0.125073753321514,-0.170476993863077,0.370443018473969,-0.144497046374783,0.308246308047553,0.0692785337846334,-0.258522359546988,0.353932025812955,0.0854831779071173,0.379339061748674,-0.266189030115126,0.376144284132579,-0.0080525901556364,-0.382537817917217,-0.314556292230774,0.0212812770466895,-0.153488574908251,-0.212959976907487,-0.102475575414392,-0.228261489624176,-0.0276549180690856,-0.0181024136403883,0.185889906048322,-0.0160852875490308,-0.455202099835471,-0.0454390475135989,-0.145129636214085,0.122121667404774,-0.182623514488155,0.409806816398804,0.418352747058047,0.211889746298858,-0.0937824383145569
stable,0.0336016211557005,0.0441869446100294,0.161775141244873,-0.0121749815931039,0.171993862415201,0.0355416136777185,0.0719333310021219,0.0966682810144517,-0.284527096147899,-0.26322691078785,0.0718504191361757,0.0245504393609792,-0.110249801030733,-0.275339481698491,-0.264488731417293,-0.357999104469691,-0.0969274183927006,0.0176312596975968,0.0084971055614618,-0.0681612341921107,0.0421419666764268,-0.243025746098728,0.303874468186819,-0.113218783632308,-0.0975803720153269,-0.232036748898818,0.148345596078426,0.262964870587161,0.0404794960747785,0.243264624195363,0.372521018005638,0.179316897250566,-0.264046897651719,0.173410137388645,0.210887873158462,-0.172422996332599,-0.0429614092610879,-0.193732071586371,-0.183767407855022,0.0042378788607167,0.0971272898127969,0.101704375570736,-0.0555189586616137,0.0699208283945682,-0.230162735111846,-0.160273716813184,-0.0749111430219531,-0.0425921460565166,-0.274137652732811,-0.249136610663469,-0.0927048398252621,-0.173455433513805,0.033680844018129,-0.0260492633475652,0.308727745404842,0.154238446582821,0.137212606790393,-0.24857890590216
stable,-0.162354499944295,0.0007404528906224,-0.195878063026364,0.0358569766612169,-0.0391266052802612,-0.118603811629311,-0.154984403804281,0.0449399545031092,-0.0785671127180021,-0.215879047681818,0.173183308083319,-0.0207585055120853,-0.198334514377876,-0.0828165910030894,-0.234510736212019,-0.204340954242276,-0.265116567609033,-0.06054200485807,0.215318921562514,0.138762712074626,-0.0180984259052252,-0.0991081871848355,0.255618021899082,0.12503828639781,-0.124140214551517,-0.295352395186378,-0.0153766047865392,0.320492767032947,0.0035289132852934,0.123843677194239,0.1266220452264,0.0788544482153452,0.0337467823940553,0.167408398888266,-0.0601914436779437,-0.169073193451127,-0.0176494641906265,-0.0050660691458218,-0.0089547454711771,0.0601020965863112,0.0353489449425157,-0.0295106616475841,-0.0558745840313927,0.150539608621206,-0.261734290414325,0.183804629122506,-0.321804328907958,-0.183235301143266,-0.0240441631774689,-0.0914198847915659,0.095213425758555,0.0377774938800291,-0.0872395688730911,-0.0692208429482757,0.169564750872202,0.19829993319457,0.0252021133583942,-0.0758774981090906
stable,0.0021906642263992,0.163068200255128,0.0792276300900068,0.118312839322162,-0.0073652495896613,-0.0569563929604167,-0.0747194568756768,-0.0885291837925614,0.14339271556353,0.0069333893442197,0.110820641803209,0.0049136740969645,-0.038247590184678,-0.107453297684458,-0.0538893701924733,-0.136810664027684,0.0936630178904271,-0.094083323346693,0.008507471450007,0.146270683410362,-0.161256368045275,0.030176621529335,0.0932721668297831,0.0635924528188833,0.116830163852176,0.0333475858159794,-0.0345333960551352,0.023183446467907,-0.102931867412904,-0.0102389359744329,0.0952313226016265,0.0287745716641769,0.0855544445863828,0.162052307317512,-0.0168712817935216,-0.0864880612350029,0.110070251097232,-0.0481158959795244,-0.131318734633132,0.0255971078086212,-0.0681723792106391,-0.0563746815428528,-0.13486600332619,-0.0690240290735442,-0.094044119597704,-0.091287115950055,-0.0995678762463692,0.0333396418984211,0.124530914998974,0.0971542664895353,0.130971420367418,-0.0647125967784826,-0.0346437855588672,-0.0212837669099903,0.0899720880908764,0.0272190081713989,0.122579032554246,-0.233588213439763
stable,-0.0598477801363461,0.186911733687057,0.0626091304768448,-0.147303690916825,0.0155473769761297,-0.11302900875524,0.0345293908243362,0.286253086938754,-0.164740041063529,-0.144306237585424,-0.0616151697186852,0.0550022463142108,-0.140490831161647,-0.165197073970697,0.0447133595292596,-0.0923093545005391,-0.0785404608629582,0.0152268519929053,-0.135765090007463,-0.0610494876475624,0.0520460836449357,-0.0806890179792823,0.107465017412117,-0.046387322770066,-0.0784476314948538,0.0150821356843224,0.0766181069281833,0.0850380689001946,-0.106556423854207,0.0063260279243789,0.151585035101408,-0.0370392661081535,0.0043217891343522,0.12160159693376,-0.0152711772699584,-0.0812897722393191,0.0814171265706949,0.0440468386965357,0.134501545998629,0.0706458355078721,-0.0956718570833602,0.152376820858508,-0.0245971459150229,0.0254000254283331,-0.0470456352181504,-0.175585406579249,0.0381550094456912,-0.176271428543965,-0.0603408304403561,-0.0022412372410713,-0.132138924160465,-0.162642823662041,-0.043677013657689,0.05401465327262,0.169460608448001,0.149462496077002,-0.0171915910410913,-0.0243470140485551
stable,-0.05469025126727,-0.14314661089024,0.0402348859499101,-0.146060591045587,0.0120070622271046,-0.212216982845073,0.133688608510886,0.250930291052249,-0.0654264435381859,0.0139328511070144,-0.0642190847859741,-0.0306214425899757,-0.0477921809926193,-0.0812152212007355,-0.149463930409881,-0.0924205352122129,-0.163253935131002,-0.0374240307664441,0.10862299686948,-0.125789214135569,-0.0410486905296819,-0.0010771069610049,0.0972720376732892,-0.128485641505768,-0.129047769484018,0.211741832922439,-0.0148916549948487,0.180797882591591,-0.0388660580350451,0.271492097162825,0.129685249738173,-0.173487204783308,0.267570872370848,0.195310515638639,-0.0658389434257104,-0.0512157578252997,0.0768650266666429,0.125454542384443,0.058156025374457,0.119661459412882,-0.0826031024767934,0.164240727007029,-0.0319661577765511,-0.0974015359417371,-0.0601358526008014,-0.1619867251425,-0.107923727749083,-0.166407643169835,-0.143060063419058,-0.0026625188460418,-0.1551161046255,-0.0391726341518693,0.100795402448489,0.132627971404472,0.17643315583286,0.184967339309621,0.0538866730677995,0.102962856841837
