group,ARID3A,ASCL2,BACH2,BATF,BCL11A,CDX2,CEBPD,CLOCK,CTCF,CTCFL,E2F1,E2F3,E2F6,ETV7,FOS,FOXA2,FOXO3,FOXP1,FOXP2,HNF1B,HNF4G,HOXB13,JUN,JUNB,KLF9,MAF,MAFK,MYBL2,NFAT5,NR2F2,PAX6,PGR,RFX5,SMAD3,SP1,STAT2,TEAD4,VDR,ZBTB7A,ZKSCAN1,ZNF76
progressive,-0.0678486016470874,-0.239151698262525,-0.168252302321157,0.24565208349086,-0.174679574832201,-0.158249153273462,0.0279755842802303,0.0666854447810764,0.264295826400351,-0.0687193076439299,0.118376135906605,-0.131297147035322,0.164762831723124,0.160595406837473,0.137026525426759,0.17859442851266,-0.133510468386074,-0.114780319537965,0.148850845796093,0.28908103756238,0.142117829194555,-0.171868058521785,0.240873170424221,0.0929927297849138,0.215735688897057,0.100676211711249,-0.250856379639927,-0.223857847127146,0.123294627797166,0.0151675655327834,0.28468762791419,-0.085408947018522,-0.178448203078076,0.224888071779898,0.130266922382569,-0.160209903419024,0.115584559428179,0.299782080729681,0.0646183488649082,-0.150073822158071,-0.0293381394661289
progressive,0.0626785316661871,-0.27412001143314,0.136835422462169,0.0465822353603342,0.213573865468622,0.187755891478698,-0.160875213859192,-0.236849847472815,0.220745063872024,-0.317928363049367,-0.0189796190030284,0.147978910654999,0.25798401344763,-0.0093236235514537,-0.175022261427494,-0.314378221879854,0.31645940090206,0.233423715112682,0.313452588063529,0.265589336987138,-0.325851960149071,0.0657863904661255,-0.119822356848038,0.178203629631928,-0.0828489653007309,0.105773243232999,0.183682744334416,0.250053626511976,0.0487338589305307,0.291485441242135,-0.135494712771711,-0.0004976383932296,0.0469909457632634,-0.090850834120423,0.265534688238062,0.274732935582618,-0.292301636105392,-0.0607320648753105,0.207664444912749,0.199225951920108,0.0044160338597983
progressive,-0.141845011568147,-0.4597259683458,0.19723911711833,0.306150608661973,0.208893410562539,0.178036710681905,-0.159434352955274,-0.494627534265191,0.192308342580631,-0.266057321350042,-0.411748237102196,0.0575296969382712,0.275029317982831,-0.284652682198729,0.498854483614072,-0.494898413397041,0.115971885450642,0.175201444151953,0.386835125657451,0.325703466319566,0.0871323993992378,-0.163288898852908,0.0667872370456546,0.427331827899546,-0.497697683330696,0.0930868184454711,-0.0378813249378159,-0.0560641103868404,-0.352334886992166,0.452596288898794,-0.0835137608963135,0.479124591026643,0.432392721592365,0.252651404429104,0.104955117664639,0.205994716638128,0.486333184628694,-0.212306102985351,0.471619749865475,0.128429655820903,-0.474305665315397
progressive,0.328933782709928,0.206510017030462,-0.0988269051949636,0.305973078679851,-0.0559772240147481,0.140599664377331,0.146702222365139,0.031253457810978,-0.110454936386922,-0.499796318419203,0.0922426858916622,-0.192387343742221,0.36440404901881,0.217656386906927,0.30585039136364,-0.0953053248222524,0.501545748668872,-0.411834056670888,-0.305605016731219,0.222859237909191,-0.250636555094202,-0.16919944097842,0.463403625251404,0.416886956508894,0.0666328446263712,0.417759399646392,-0.116989171968805,-0.145588948569894,0.112890506812436,0.150896310989671,-0.169921932951661,-0.154299748020846,0.50092322413847,0.0889801120753956,0.214434708862731,-0.312252851679963,0.394276138528751,-0.100076498230442,0.0488704476238831,-0.390554623270363,-0.164959912607144
progressive,0.040916233761674,-0.125922716469169,-0.107321136986918,0.301961885617813,-0.0548151215452335,-0.0416685035201474,0.0556961219575633,0.168661293549498,-0.0371106338070438,-0.243313004287418,-0.0634722580170772,0.193136209113948,-0.156174420125426,-0.0862817207472602,-0.0183400953416057,0.109244051128898,-0.214384812666122,-0.393368695521731,-0.0167309621684006,0.148607471378429,0.0373721179476896,0.0201101418321314,0.0578402919108592,0.308474852136361,-0.0225278644248721,-0.0565087342100319,0.057490305445687,0.174084072343199,-0.077471716623962,0.142339897668795,0.183457273077119,-0.120170065374961,-0.241502729467562,0.294600101350399,-0.117877050603143,-0.122543536805438,-0.0005712422764878,0.131341472429937,0.0507440146170244,0.086531136389107,-0.162952893617553
stable,-0.0912505918786194,-0.336341808172852,-0.0465702509826963,0.233486063079839,-0.153490456627684,0.161459051169004,-0.310818123050766,-0.229581200333392,0.2113908157482,-0.178866204057888,-0.312805443670289,0.120799566858401,0.0177852563657556,0.129113652996239,-0.0220476959306768,-0.208340602894142,-0.0656044148334933,0.107965243330502,0.0385323637868458,-0.0144579943530907,0.224483483669066,-0.183057103967211,-0.0449448797242645,-0.289589367914438,0.0692630791386878,0.0684020526216482,-0.193187495724432,0.0775616791880896,-0.167146514518826,0.386944818773548,0.0330586084574393,0.0783825026049542,0.248012378411323,-0.100183757175344,0.25126937609332,0.266671293083902,0.167062160884169,-0.316735205617751,0.203700545690418,0.256290998370155,-0.318543555638762
stable,-0.0830793611709912,-0.203305954825409,0.162829322260536,-0.0112997956734651,0.0215541686834018,0.180263040937352,-0.176550214655408,-0.0986906477978418,0.0456540065273284,-0.019548164058286,-0.29718951052719,0.15042017466222,-0.0358661080106334,0.0807363836170399,-0.112280096851679,-0.168520072090192,-0.233107296954168,0.266650741381737,0.135928098210798,0.0742672800940491,0.217996689962715,0.0473787522761156,-0.0159670798522434,0.14888034579548,0.205385448227559,0.12246934566083,0.0782619627220534,0.0277263297495995,0.0496232966917236,0.0800504883647292,-0.0188609244990784,-0.100023005300152,0.004215746428836,-0.038583101616803,-0.0745915567910801,0.0119555187043108,-0.233672204585753,-0.0170691127728767,0.142861883817834,0.161638714452137,0.0889412860788594
stable,0.0291670017288613,-0.222798998516398,0.116601428401393,0.122041557239874,-0.0025800332754157,-0.0621325831639594,-0.143468201684971,-0.300324091302356,0.0184233510107393,-0.158841865416681,-0.0402154306563233,0.0516318178679452,-0.0144584022566268,-0.0566159894427495,0.144997396356533,-0.0189938253782468,0.0015018526831926,0.137253074226997,0.119746889876971,0.279026021141551,0.123671057360295,-0.0678240935226296,-0.135433415984074,0.139661795270199,-0.0713842160760612,0.147158288793289,0.0350080434137561,0.142129113644408,0.089197341278575,0.144001344712426,-0.0353170954178883,-0.0197025544327078,0.0630643219201692,0.0012854338938945,-0.0416020453546363,0.201230700945116,0.0962743850139842,-0.107072977166363,-0.0155761283235539,0.108631882435457,-0.111060839639542
stable,0.0132524554728391,-0.204447054495474,0.0119940326160644,-0.0102150559371457,-0.0005627461315578,0.118275417631176,0.214752501250788,-0.19470073029691,0.226341735886535,-0.318456233988783,-0.223406243187579,-0.0647753707424423,0.12796311933866,-0.0970547707925033,0.0922636106875173,0.0683675246899105,-0.0465837842536025,-0.0987240971049572,0.0894905831988096,0.0212443241699554,0.235600465902309,-0.28241506690741,-0.0020467737486686,0.276174873983122,0.0617110177667352,0.18189010276065,-0.0922765662084079,0.216287258915217,0.163191116522601,0.144102372621591,0.0307097965018568,-0.143237678468664,0.116953607034258,-0.0181072018700122,0.0891723539098074,0.0469523464858348,0.0575372056054896,-0.114102945696229,0.151828677959456,-0.0306705824731075,0.0028786571762754
stable,0.0873852189335191,-0.175177343232312,-0.0600006927592321,0.0642111333544185,-0.0952486408519339,-0.057728364096017,0.203415475546577,-0.174495752479985,0.187142280641506,0.0650097377090036,0.0767796883966466,-0.145053081065603,0.0621017609612613,0.0854077429786681,0.293257117354422,0.0016678482570774,-0.0915634133839357,-0.0474428145341686,0.27701023702903,0.12816257200447,-0.0533461238064546,-0.0467494684982972,0.148800212503829,-0.0834303748704551,-0.0387998771160994,-0.0018885024784792,-0.0067079530386005,-0.125670344046319,0.180149720325154,0.0686935631707074,0.16147186893201,0.147084048952915,-0.180544654713607,0.124270494684737,0.0669645658698691,0.0970237965138475,-0.107701799991474,0.107254991370131,0.0598291087581321,-0.0670083516049078,-0.0417278054918766
stable,0.143402952549593,-0.318378576833129,-0.0429902692698352,-0.0362216687504145,-0.0500650347396821,0.052961826193714,-0.0220627173507076,0.200297820798781,0.181127184672099,-0.3088733326799,-0.399846715026519,-0.222247492629331,0.159686217682256,0.110859973434298,0.229670815119663,-0.289311747462673,-0.0808039957624656,-0.0985568526571746,-0.03386184351713,0.381980812611653,-0.0941056853009793,-0.13929092175387,0.269491099595086,0.343912733698669,0.378160816076336,0.21335928860696,-0.265666392829763,0.117605022803686,0.259463019911129,0.154114015584501,0.362885540165076,-0.121236610138741,0.108495437971007,0.210226985652601,0.259684400721437,-0.0905117798059772,0.274055312471439,0.131966514093675,-0.109932058123007,-0.336654269258566,0.0106969323448883
stable,0.456940307539966,-0.0733351105236984,-0.484435971136353,-0.465398459272188,-0.463757524472403,-0.455352736473508,0.514399707399083,0.0139546162648333,-0.123043428117168,-0.180449464242959,-0.349305657420774,-0.472989450337857,0.472469153937926,0.467799827271872,0.582945422856744,-0.134263153049027,-0.259267698365937,-0.52838100553058,-0.427376799277183,0.482314762736632,-0.0884637289217107,-0.456700170739997,0.286496543295693,0.481741102603374,0.0510023881266325,0.571085333124969,-0.461249429006066,-0.542282258062087,-0.0249608862633872,-0.162385840511999,0.469800967271609,0.379229370883509,0.333136446222898,0.46769309980522,0.475444182070868,-0.488478273935822,0.276677616363649,0.477351935537284,-0.0157423013312651,-0.432299603676537,-0.318221282758191
stable,-0.359293333053244,0.0432790017541043,-0.103045242271677,0.314006956449692,-0.001873549859485,0.0442960716778248,0.235478452339276,0.0314221076433633,0.464212125184406,-0.206304604527295,-0.527056340471133,0.211550544133853,0.083827973712959,-0.122128685840432,-0.319895256008073,-0.0637542252184765,0.146939838979612,0.0430113517741779,0.46445301016634,0.0983346026249717,0.453559655983334,0.185026431123144,0.0550288358728747,-0.266713204996691,0.214708813896985,-0.0165942987554389,-0.239894677008062,0.149054273821031,0.555855478311217,-0.239573497032151,0.0558050208146614,0.374415556919088,-0.057036210722323,0.145655119075965,0.0990840225687657,0.146136889039833,0.447189586461085,-0.456423510768547,0.180422851468409,0.475239304357375,-0.462766815292804
stable,0.160741545175435,-0.13076781429603,0.149193785314231,-0.0180714943282476,0.157823929342734,0.0833974581711737,-0.078421150792969,0.132744703528467,0.0111182977176054,-0.0283376846180782,-0.118204342380918,0.0312757510290457,0.0894508293380858,-0.199754431648676,0.348648275148331,-0.185623082066459,0.350175251658903,-0.0405739472809241,0.160652926002947,0.0967925869357933,0.236804062608324,-0.208323223942379,-0.174041237908144,0.140515923269773,0.142888190348698,0.144946881894202,0.0260676704304862,0.1392343536984,-0.191894592734881,0.312662074258546,-0.196870900113086,-0.0107092861522735,0.150911633888625,0.255236850485948,0.211615767043301,0.208950375009222,-0.23021897640648,-0.17542506037085,0.0799208598658526,0.129983875462477,-0.184334695635664
