group,ASCL1,ATF2,BARX2,BATF,CEBPA,CEBPB,DUX4,E2F1,E2F6,ELF1,ELK1,ETV4,FOXA1,FOXO3,FOXP3,GATA1,GRHL2,GTF2B,HSF1,IKZF1,IRF3,JUN,JUND,KLF5,MAF,MAFF,MNT,MYB,MYOD1,NANOG,NFE2,NKX2-1,NRF1,ONECUT1,PBX3,PGR,RFX5,RUNX2,SIX5,STAT1,STAT2,STAT5A,TFAP2C,THAP1,USF1,USF2,VDR,ZBTB33
progressive,0.0735049879052627,-0.181490012748135,0.31473862862898,-0.120893380379816,-0.0247171350988776,-0.263864913518484,0.255294885010218,0.0693665837811314,0.046002260336358,0.217616081599851,-0.12627797060896,0.0530528747700632,0.200609306519685,0.0936305602963682,0.199463081866946,-0.0615695905037826,-0.246498277210133,0.233529944801824,0.0197257265820107,-0.247564532701052,-0.269089565423989,0.0558318031432721,0.33648357654692,0.06074324249832,-0.0280291912175462,-0.128117261330796,-0.182109773752232,-0.0239774203520522,-0.133735094948578,-0.0128617068592164,-0.156626267519256,-0.259953088686173,0.205674020101552,-0.470785119725049,0.0172200261783499,-0.0927309072259049,0.225066541842651,-0.0517133913095955,0.14151876003229,0.246424972145132,-0.149948842507372,-0.196830763623739,0.0230711031847706,-0.227012458113579,0.367858144367226,-0.0759040627598316,0.000459822680459,0.481914161411521
progressive,-0.052181343494492,0.119089897432562,0.15328891999123,0.163463100012418,-0.044340905239748,0.195436430943922,0.0699866881891161,-0.132643575078013,-0.101342556124253,-0.0172379755318931,0.121857299256919,-0.0160079930095839,-0.0811035644799382,0.0907828795712889,0.0965064296288813,0.0424136109035471,0.0558157829506519,0.0239598241312287,-0.0902826945256616,-0.0908891406450823,-0.0220854484689064,-0.04822600218677,0.0484133361755267,-0.0750083125270872,-0.10541216221979,-0.0330718171405192,-0.0272355559572461,-0.0713072539218721,-0.310804413034144,0.0813105311083811,0.0890945196389433,0.0024800214103409,-0.0901723374335165,-0.087195756189193,0.173065202803803,0.05893581899863,0.0797852115387056,0.0183062830309827,0.0689215821756348,0.123609171014053,0.0754923959833315,0.0634863541454728,-0.0242066210070927,-0.0993649325510632,0.185879337273735,-0.0327261037754928,-0.0601545963213101,-0.146686562134157
progressive,0.333571214421751,0.147574365040447,0.11834424503248,0.0666665824546057,-0.136940992242073,0.148667537318217,0.176157335275977,-0.231776739812344,0.135917326342556,0.04588934839592,0.0124781826382924,-0.141860527411916,-0.0931773573362412,-0.202374768390502,0.186249022376034,-0.312858770146517,-0.141278129385876,0.14861263716903,-0.147156477276693,-0.0644603064823153,-0.0434124260992545,0.144054415983339,0.286047312346182,-0.0857527397701146,-0.0595062336666553,-0.0573033683502844,-0.172594239519636,-0.139809759598928,-0.36401862161751,0.0991245269383251,0.0556710461778541,-0.118861333435318,-0.219076560242848,0.0926103389593847,-0.169798249727754,0.130624685701553,0.284622051221412,-0.0735234082237603,0.0048449191472188,0.144935354173988,0.0677070226953168,0.104460009982124,-0.0691285561887096,-0.124879087132211,-0.0520789154696333,-0.112894929762491,0.031461475078431,0.0297544227722113
progressive,-0.483878165328813,0.477266053190195,-0.561025503810717,0.463648358491578,-0.567144647260477,-0.439737115757739,0.482064583271641,0.13430909314674,0.451410071592057,0.458252838805278,0.554119419518193,0.497233546413176,-0.589753367220088,0.536960491027142,-0.0230700301088165,0.469857954911771,-0.338398130333655,0.503171783922071,0.453626169367654,-0.474222310735141,-0.519869402263916,0.461215173586943,0.487093768427689,-0.458682490414832,0.530637828393909,-0.532157438297175,-0.465597620004399,-0.554743545014178,-0.499743616342679,0.538208742019111,-0.150170021512084,-0.502904947659295,-0.451373890403884,-0.381924099705788,-0.549596770996567,-0.464399118146168,0.673526385786175,-0.489151573505029,0.495334034034093,-0.108231501771042,-0.472612247861442,0.541293188310861,-0.455919152168118,-0.474484624349395,0.466090588693256,0.505785874767572,-0.390272908876711,-0.403429293426122
progressive,-0.0877170624754912,0.184244396013199,0.25323565672739,0.218805626312771,-0.287999650485524,-0.378599134675865,0.266765147893782,0.0979824595344459,-0.145007678904437,-0.221155296979634,-0.0121459287432636,0.173486005447153,-0.0442183369828406,0.0353126478224771,0.264984010061709,0.0234768278981904,-0.47478455336188,0.349778893281456,-0.309957740321545,-0.254889570428601,-0.234056618999893,-0.135084196697175,0.162739542143375,0.249681332571424,-0.33736261326011,-0.0134499760846026,0.138638520853141,-0.0921062949902418,-0.273058766617378,-0.469950036389111,-0.281793498351895,-0.258706294354471,-0.156378335600258,0.127275815665499,-0.0100984153871979,-0.0174933179935712,0.115543365347538,0.0053434134962181,-0.11941574983066,0.0557519995963293,0.431580033671849,-0.0635882109066313,-0.271826282849649,-0.0527860870456011,0.0183997899259653,0.0901184179455178,-0.104268126749863,0.327590209708247
stable,0.0412362907323118,0.135173084552781,0.328933823528526,0.0938240171077285,-0.0075057071354672,0.101732080879962,-0.0396072058591723,-0.282189914964187,-0.0616736464464462,0.116187767053738,0.174695996970428,-0.102767399099298,-0.215186731992501,0.006825516880967,0.116153197613459,0.0979948687667208,-0.185687009681612,0.238924130296069,0.124956475993195,-0.217131080423113,0.0464624841068583,0.0559048710999178,0.225327019992035,-0.0327673256192162,0.125953694794196,-0.073349840070762,0.0769284466182169,-0.126289468741411,-0.166771378818343,-0.156943615600203,-0.143315709280709,-0.0039165106538423,0.0640089703776762,0.130321616607454,-0.284733264153996,0.0871844326916414,0.111334716704455,-0.0558323239646848,0.212311443141987,0.120531891945959,0.165874825253647,0.301930830352422,0.0896983248231849,-0.274559258777853,0.157241290129083,-0.0598815131041043,-0.138447808678912,-0.0309409880067393
stable,0.0268710991622243,-0.249457034534289,-0.123896580127668,0.0146485454426736,0.007017812796697,-0.244325921653759,-0.279176179877254,0.140744557982705,0.040668516383396,-0.024936010836904,-0.110830365533707,-0.0715501783215834,-0.226098127403133,-0.0296025053813942,0.0956909166932307,-0.151573555388019,-0.186708020841821,0.187936847479217,0.076970426881501,-0.107421073545561,-0.0751878217837914,-0.172456738264422,0.0880846769457146,-0.163804920577138,-0.038638742096954,-0.15704054954073,-0.233038727830903,0.188325746915748,-0.003070423777129,-0.113267707624409,-0.147972949967386,0.167415830936758,-0.0754754639937602,0.114736534797329,-0.0295039363997849,0.0444395266646602,0.221763332416453,0.0504592538490923,0.0903713279721081,-0.125535513467335,0.192730436271207,-0.0977826699605331,-0.141877205189561,-0.072448798870588,-0.0754370818297094,0.217956478869149,-0.0491594874143263,0.104419946749442
stable,0.10735096205727,0.0376793764042809,-0.0309084024812925,0.113562967216588,-0.0247458352105916,-0.0995698210670663,0.0796995131983926,0.0460655626840519,-0.0124381280420603,0.0393395793082365,-0.0084499487449023,0.0363866480155106,-0.11583571383464,-0.0593161062388565,0.0185806822762601,0.0342339279031924,-0.159424003907457,0.056672161749991,0.0546475871272069,-0.0277499626432041,0.104013594295941,-0.0656613765016978,-0.0363105777914974,0.0104016593665753,0.119801501284757,0.0038766854814051,0.0159220512179726,0.0023755526040059,-0.0814925674996901,-0.0832043285364404,-0.008658508373349,-0.0995612883770852,-0.034692934910902,-0.0360170015428756,-0.0477436066670588,-0.0234321629464132,0.0561085905050587,0.0070043559222891,0.0604532293903354,0.222940210434638,0.153003490832964,0.0746960989333037,0.0398630727668941,-0.0141386155853812,0.0521961711522782,-0.0375897055895706,-0.052720698876388,-0.0660752378224166
stable,0.0399881417964363,0.182668031690005,-0.117086617820306,0.0817151303417192,-0.0481763978038901,0.0387844321751694,0.0887813728672599,-0.0871506401673813,-0.0976722455802244,-0.019424889558815,0.0143155163041061,-0.032063466743774,-0.0470450134408309,0.0021547543673753,-0.0660181567452443,-0.0660633164171508,-0.0085751537705194,0.031835176128618,-0.145256832363646,-0.170460814108444,-0.119763499740904,-0.121868259460463,0.0700742030830369,-0.0566373564217191,-0.038622634940061,0.0061523822333419,-0.0149645993588139,0.0184885989660005,0.0316556838785794,0.226000730688702,0.0707679972036388,-0.0035392522116053,-0.154985551572278,-0.0281783392966736,-0.202389649203411,0.108250774111519,0.135953591035138,-0.0192230168532731,0.0291372097254413,0.158598375169903,0.0880284624432574,-0.0250054985069049,-0.104005416036529,-0.0035672153197063,0.156495758790181,-0.053094914122915,-0.0478459745532636,-0.0463802291756921
stable,-0.243226923253879,-0.088853922736853,-0.133357931843753,0.148986810934622,-0.332649005333653,0.258844423986745,0.11046239987128,-0.29636114599233,-0.0842279158343257,-0.151720651084004,0.2456111768993,-0.242047041711685,-0.216042400506379,-0.0115268184830246,0.219228232381743,0.161897562846684,-0.208935261367438,0.146684914928075,-0.0001575631670049,-0.186616016136459,0.433870444661938,-0.123058350545275,0.257015542577156,0.0559072911316126,0.260555078838424,-0.290834189866639,-0.048567274932222,-0.214258815798171,0.170122598568035,0.208045040310391,0.50653914078426,-0.249892473737011,-0.24117220852927,-0.026521652119873,-0.142586213644974,0.227027500783174,0.0284497961573691,-0.253903399115522,0.192528427685146,0.222546053209934,-0.0905017257062323,0.0136191359716985,-0.202127210495989,-0.000100021185107,-0.1677450635721,0.287204276933238,-0.0500366002289347,-0.159790182579321
