group,ARNTL,ATF3,BARX2,BCL6,CEBPB,CTCFL,E2F4,E2F6,EGR2,ETV4,FOSL2,FOXM1,FOXO3,GFI1B,GLIS1,GTF2B,HIF1A,HINFP,HNF4G,JUND,MAFK,MITF,MNT,MYB,MYBL2,MYOD1,NFAT5,NFE2,NFIC,NFYA,NR2C2,PAX5,PBX3,RARA,RELA,REST,RFX2,RUNX2,RUNX3,RXRA,RXRG,SIX5,SOX17,SPI1,STAT1,STAT5A,STAT5B,TCF21,TCF3,TCF4,XBP1,YY1,ZBTB33,ZFX,ZNF76
progressive,0.218399158342435,0.0898485426343237,-0.0612748255900285,-0.142903152989495,0.215357194756785,0.230940344579636,0.191249633340512,-0.209978450053069,-0.29807095007204,-0.151427564582917,-0.265701692099287,0.178991902801065,0.0115594616254685,-0.174843770638816,-0.223197164543437,0.351934446198849,0.253022234790011,-0.361101818277421,0.137075027301534,-0.04954943867807,0.124340261563428,0.255407410783304,0.0651395020545243,-0.057347927143099,0.203673289166449,-0.0040306017509857,-0.0856036207216217,-0.117219301351567,-0.174394389654572,0.371174865878083,-0.171221068550451,-0.015569322715643,0.0784204385273264,-0.228313194210211,0.0220611495495635,-0.128854812066676,-0.361108731831025,-0.357942324280507,0.383681484347266,0.0805221588228661,-0.261463683740188,0.0255801483338718,0.119244972557465,0.172500075967145,-0.264325894932141,0.0382250378751289,0.0768441483056716,0.0136197005993858,-0.0065886165843729,-0.0493212914091463,0.0151959908210406,-0.235855881191902,0.113015860760487,0.343216455104522,0.386329375377501
progressive,0.0617443936657502,0.0891829774910407,-0.0631495726827113,-0.0759419463183132,0.0075191110759607,-0.149142113648619,-0.0931815097491385,-0.0471032027042166,-0.102882192491066,-0.213587056928246,-0.0686468054946185,-0.14371873519385,0.0664023910434861,-0.108915816899585,0.0962396025441425,0.145999974390324,0.1293171355518,-0.110115412428644,-0.111138669156296,-0.0925847849814386,0.1707119393453,0.190791361579612,0.147026713847717,-0.176694500789833,0.122759001801078,-0.0695749017537799,-0.0844675662892047,-0.143281857477905,0.0603116601105501,0.0307739633675547,-0.0567151782709953,-0.0891608519138674,-0.175528196059762,-0.188098648107651,0.098211442176487,-0.162275794798765,-0.097929392284141,0.0339955908105087,0.0629385602337435,0.0593257402943779,0.0102558196191995,0.0279811726321752,0.0419469188905566,0.19507481186043,0.210139410568473,0.0450675983876574,0.0403677058198109,-0.17320014487825,-0.0181685815890356,-0.21216722995973,-0.0392823233395864,-0.0905751474880898,-0.191474437558224,-0.128647324676169,-0.0070899670687032
progressive,0.0696681525902732,0.121106178367665,0.223076484077239,-0.147802277766621,0.0304926236732689,-0.0670100832636916,-0.122648633271165,0.0394042481226086,0.114815340601577,-0.142708775361467,-0.102724173839325,0.0959270639400819,-0.0774581058221947,0.0409542249629215,-0.0516614861680421,0.204952671665178,-0.0065998650935865,0.023722147971155,-0.0694320945906661,0.247576439559651,-0.022295073037537,0.0535129422357833,-0.0404737498026239,-0.190442279962979,-0.0239795944345669,-0.233644648318668,-0.03217386158136,-0.0771036198330923,-0.0519620758446822,-0.0273335279468563,0.0041201768632999,-0.0670958595066079,-0.0420205870519196,0.0974501449506806,0.159997116440587,-0.0435890613159755,-0.0404612306834428,-0.169829582935277,0.0657230733343293,0.0052700782366145,-0.0513250789905472,-0.0366255923377074,0.030276109627744,0.0836117172975714,0.0135521100339681,0.120766801660333,0.0364762786215802,-0.0689509130223897,0.11475243104657,-0.114777770162404,0.0222928099156788,-0.0413185614188404,-0.0050117945489314,-0.0028037071048927,-0.128909082412532
progressive,-0.0197144031683652,-0.0215855535397386,-0.238216478793252,0.0079396206825022,-0.157822015566628,-0.366090802311845,0.253561769059725,0.197278680221543,0.101093193637498,0.325533734088654,0.163542256900454,-0.0547880257622963,0.431116760006842,-0.017903612486391,-0.15723699088476,0.249995904332146,0.0704258283697042,0.0273615115099332,-0.279855378372597,0.233949513058036,0.0924664011064517,-0.013088766493552,-0.230128280413767,-0.200528817343035,0.339170380839829,-0.180145814538248,0.127911467942839,0.0810166323327379,-0.0842296250299844,0.301329498639599,-0.0020243711213865,-0.0201601362593127,-0.305972551670302,-0.398763966488903,0.309176258261487,-0.0147509794785437,0.0401809809277044,-0.161782539801818,0.195922908736578,-0.0937246684777722,-0.0087753702280288,0.274618014553964,-0.0451211893523725,-0.0435007638446571,-0.130961953784011,0.219110315571909,-0.0288287162676354,0.0237724315171997,-0.0594775093233064,0.0582749585883543,0.0719812511349897,0.0685361057862081,-0.20333322137358,0.0394938090791603,-0.443235128416977
progressive,0.0600108318207742,0.0165404348321716,0.0237584671679656,0.126923827028289,-0.0881402422837446,-0.285712001417136,0.0943893252758218,-0.0429282975760385,0.191117788174361,0.141551974168896,-0.0064710449562766,0.0051350046717683,-0.247205869127841,-0.236235825897214,0.0137915212755474,0.14580766798249,-0.140685468808656,-0.0108675992471507,-0.129595907597306,0.17804337478315,-0.0256536808622841,-0.169660042135309,0.105513034481664,-0.0095998549516267,-0.0100096308855335,-0.0441277458825779,-0.0149696270855292,0.0266098247080664,-0.0846870263407184,-0.059993757823528,-0.119582008212461,-0.159381495793149,0.047619378319408,0.183088740969377,-0.148381573067341,0.106951518749649,0.175546302685906,-0.0223925473882766,0.0290129898204568,-0.0417587287646798,0.0540861547763731,-0.153397059758387,0.0471583803937629,0.0181325850753716,0.207192956581576,-0.14374171431571,-0.0736871036149103,-0.112786557308508,-0.0816393178322873,0.0188496929597083,0.124392606936553,0.0119517980722788,0.0254872093891345,0.242851999830082,-0.233448495846786
stable,0.350398776808226,-0.27119838934748,0.381938617693956,0.0254386707457089,-0.200349031645944,0.172285767860193,0.0299768339409234,-0.364863347287627,0.369382732576532,-0.419118174359916,-0.172731108746326,0.307482125692488,0.0819203925652808,-0.195008747344709,-0.233915744513433,0.334811401721464,-0.14901010891699,0.088540175489367,-0.12464476045796,0.433588137143494,-0.185487206945892,-0.063028042529108,-0.0386592049320809,0.0505853323605246,-0.248041741729402,-0.353439782608463,-0.151687990610073,-0.376223282777504,-0.0630149741213383,0.187787944540961,0.034324743957005,0.245498160129759,-0.16737724852634,0.170343713651192,0.405672749369934,0.061340695393871,-0.0878221108896322,0.0148339115960775,0.24466089388828,0.134577701946032,-0.0184035535222619,0.18915416410275,-0.334747455337814,-0.399369399542719,-0.186308550030331,0.412485703661296,0.299647044284691,0.351347378271238,-0.0309658459658254,0.0453019527280732,0.261517236745029,-0.19180654336902,0.0695550778213529,0.210738606139484,-0.35252562845331
stable,0.143973802023355,0.140337595705854,0.0608394780119844,0.109616691307452,-0.0821977301565658,0.0795751108729112,-0.0922264047071363,0.0892421365682679,0.101132105573149,-0.176540351855937,-0.129883111317535,0.0455557060114224,-0.0634153067254491,-0.0575552181572161,-0.119071046819237,0.14068156116832,0.107782156677565,0.0910223690983028,-0.100184713894454,0.0244004216579323,0.0590676959528198,0.0177412941218408,-0.179765458414612,0.171801672070249,-0.0254332569865391,-0.0197586093068514,-0.193122836037121,-0.0293968408051682,-0.124001427101522,0.0572045236160937,0.0185760128555967,0.0538662746418756,0.0113665092815188,0.0533365553104614,0.0341309823750185,0.0902416394839969,0.056779026758748,0.188267571051461,0.102047729740979,0.0019591008301254,0.0817071333754776,0.0498346175856792,-0.127602892594334,-0.0945906586684379,-0.0998415308829942,-0.0960025132646031,0.0741253396124974,-0.0388984563577466,0.0399281618823273,0.127373477959222,0.060297865425271,-0.0190442315378984,0.0216926717047682,-0.0701426639893092,-0.151506614353327
stable,-0.0617616229610088,0.180908243474325,0.147345369280141,0.0264837696537904,-0.0219526126186092,0.019776077585096,-0.151509030791101,-0.131514355342714,0.0549473148014063,0.0537785084057102,0.0248363444705256,-0.0600397221188711,-0.173048217652062,-0.0325014350848017,-0.16932271769035,0.149420761217851,-0.0359148670119286,-0.0729125285455094,0.0095605175953148,0.0346691704006959,0.112219794013183,0.109406942813551,0.0530911109519498,-0.0582523063059238,0.111111727131784,0.145663442764992,-0.177865043568972,-0.127962864431235,-0.0299167863183011,0.0565412977971804,-0.0307382184953066,-0.213950968506323,0.0375381466285561,0.0050875245473224,-0.0893281334796366,-0.0523362668820488,-0.151285764784927,0.0769485404941789,0.0571989157187546,-0.0929501294456962,0.0475509375153975,0.248218517648616,-0.188117412133671,0.111077064829455,0.130736760783359,0.130565702857936,0.143052180218376,0.07967146287229,-0.11298204272352,-0.0566859029129312,0.0102630999276495,-0.183020122046064,0.119547651546756,-0.111819621488779,-0.155154582098836
stable,-0.0979048412806367,-0.112366354505872,-0.0316779590883694,0.0454033515061295,-0.0757503290560045,0.0875894505989333,-0.0487317340161261,-0.154554207741334,0.0475056398901349,-0.0850795820089388,0.0500741174819021,-0.129695581423473,0.0152636207521353,0.103843646028916,0.0397291643371567,0.0594525380217108,-0.0343282106834901,-0.0362894969531957,-0.0267596010355663,-0.0650683741510666,0.144743855368039,0.141989799801469,0.0741825898510184,0.0314387249851832,0.0020260347707836,0.0785006183751014,-0.101433402423448,-0.0152242557271771,0.195367277464266,-0.121249384521895,0.112046068693368,0.036965460985964,-0.211993763877339,0.0317775840728966,-0.0049378599917732,-0.0304944803104981,0.0121891761881992,0.0288383632709729,0.0435183188496456,-0.0002781347962641,0.127475249557025,0.0503678331923699,-0.0047934527770184,0.168065646347166,-0.0381050861973681,0.0119248165710488,0.126210770662267,0.0544235657965481,-0.0943085392757411,-0.0421048410137617,0.0208884339645092,-0.0982764099696915,0.0877644005329218,-0.102155283719929,0.040339296427793
stable,0.074685702730951,-0.344077276457093,0.182664352280298,-0.0668628816927445,0.0657297179030237,0.0663620420650419,0.037159247854101,-0.110701046442141,-0.0826010038629409,-0.122020700366316,-0.0112654999328278,0.0594544121749738,-0.0252114528528341,-0.183123587171433,-0.167470935601359,0.0670772365311473,-0.102952277312771,0.11941859542925,-0.160521248749326,0.272325838217653,0.072241650570302,-0.0665075455866792,-0.134983854441262,0.0714645012247427,0.0298238127380223,0.0128578986136836,0.143436286289102,-0.116119158929279,-0.0264243213688598,0.0902120703587801,-0.0212116322685247,-0.04911382623633,0.119901685210102,-0.0620664660707844,0.0647836623715078,0.0196185552495727,-0.148562939507568,0.0310064952087665,0.188201513103321,0.0058094005123022,-0.107554575182865,0.180511533275622,-0.157217063882681,-0.133902696572251,0.0200947485931129,0.0886049743525064,0.0359289686602726,-0.167024363021353,-0.0908609007478062,-0.172845747506689,0.113980698080973,-0.005257459414685,0.0437757576445452,0.140012487804825,0.125686213325543
