group,ATF2,ATF3,BACH1,BHLHE40,CEBPB,CTCF,CTCFL,E2F1,E2F2,EGR2,ELF1,ELF3,FOXG1,FOXO3,GLIS1,HNF4G,HSF1,KLF9,MEIS1,MNT,MYOD1,PGR,POU2F1,REST,RUNX1,SETDB1,SPDEF,TCF12,TCF21,TCF4,TFAP4,TFDP1,ZBTB7B,ZKSCAN1
progressive,-0.169549304694819,-0.0364127410714338,-0.0520012021183548,-0.0057051916384617,-0.17533382692385,0.266577227843954,0.16748670934001,0.188972077619269,-0.407203921393616,0.0499848829413782,0.170494660899106,0.0910120200309421,-0.16049900648734,-0.0156810134025855,-0.253329019218835,0.305971476944294,-0.0037219268742224,0.0459985207652571,0.025511395750665,-0.0026509639015332,-0.0827550277291591,-0.131860663291724,-0.0181005964149575,-0.0674177802190417,-0.0473801952176772,0.053356433040585,-0.179207804096664,-0.201724470053328,0.146735149023519,0.175102446034689,-0.0566354307841273,-0.0516177709306019,0.0822922659508366,-0.0641453933580469
progressive,0.10942883571411,-0.184829471124668,-0.0500864384197311,0.095080719457235,0.193779482800925,0.114111827443013,-0.0683089783724512,-0.14786111730581,-0.276050928123412,-0.0435230308094675,-0.0981165342782049,0.0954786197948775,0.106948823405588,-0.0086569257132705,-0.155359780811736,0.0965772227679247,-0.0246923046263791,0.223530806005901,-0.0785368992963569,-0.0009239905799801,-0.155271019511927,0.102011000848201,0.0418084497627054,0.0551692080388901,-0.241030582080006,-0.0530954042383262,-0.0121027510862407,-0.114068315161192,-0.0209733422869418,-0.0043632914576179,0.0550537854919675,-0.0062449277481774,-0.0172041084762746,0.0239399223552843
progressive,0.190513289225668,-0.0037228028012642,0.087853930397892,-0.25500739005089,0.180974297797527,0.21664184142171,-0.0586891287772719,-0.303951906999436,0.168187296543344,0.0799043383314242,0.0586609987113871,0.046569551948582,-0.0191649429924481,-0.188202635987493,-0.232372916128505,0.12411300297278,-0.280358694094369,-0.432277013874491,-0.0234511953177151,-0.182625806116549,-0.446961351359196,0.177140392629834,-0.147621711742032,-0.027044311172569,-0.004883933936647,-0.0157594579685926,-0.0839804000698842,-0.192561732776801,-0.225805039476438,-0.0453918491407224,-0.47367976141292,0.2415084145504,-0.0240021876028202,-0.0521327219000429
progressive,0.0925143337669485,-0.103446074983326,-0.125087570130709,-0.179202633881074,-0.0639731113619842,-0.169512209321674,-0.320862234417713,0.0552612429993261,0.0916580970947995,0.0312911465319188,0.522032548845085,0.0093597088077232,-0.0477952216464084,0.419098403723943,0.144731179709745,-0.0698353878369086,0.246315279707604,0.0232361793198511,-0.115913605786256,-0.0690788189255389,-0.100102674644459,-0.131828735041596,-0.277447863892829,0.0336333389102309,-0.0305980025592268,0.101760783755604,0.0789323361843956,0.235125308383753,-0.0017215340498232,0.0966505458392869,-0.211780400597598,0.174246427958688,0.0489685830119458,-0.21371939158003
progressive,0.411313832286375,0.445172201122713,0.406360014858366,0.0410845066884205,-0.213041957521429,-0.325720447920806,0.0081040798341111,0.175413602526967,-0.115308343757309,-0.0705372752619991,-0.13647032085354,0.0035554663978085,0.0812235373961948,-0.0143529610003155,-0.274263513562354,-0.164409533340454,-0.433306080306786,-0.360405115093171,0.0502333772070274,-0.107208236511352,-0.0131770749067386,0.0299294791520557,0.460125022934279,0.0917548685923853,-0.41876243507508,0.0849418799083164,-0.461666387138021,0.425551588230225,-0.138766476806538,0.42908321909911,0.0200496524131172,-0.415524775729589,-0.0700764550361379,0.170396223688496
stable,0.225107531715513,-0.118017932584695,0.133272828322245,0.112373883062442,0.139970226492918,0.0540050612099771,-0.121731659467518,-0.328939340920832,-0.0542418000334004,0.0064699740582381,0.0735990396544098,-0.10740551299764,-0.0517946923895424,-0.0063528748343885,-0.0085413480354876,0.188593864642396,0.0438209368729623,0.0377187124433429,-0.149601879595097,-0.0204832914032454,-0.182721483730663,0.182209537537139,0.0243484730673281,0.0102432788003024,-0.231744081839083,-0.124244998335609,-0.332936743092836,-0.0994616371383847,0.127312985903443,0.0263334742699612,-0.0628165963492542,-0.315611985506444,-0.0987418035314453,0.122278687040088
stable,-0.257260828763284,0.0474150848437997,-0.0054429665481604,-0.103555337564591,-0.129211176640654,-0.0187475669586344,0.0049534425374322,0.0152352284697699,0.0355627241509274,0.220302731044621,-0.0546353041697632,0.14341672691376,-0.0041239094322037,-0.0004469115172253,-0.0252052156691596,0.0603594834799252,0.0677315933315105,0.0453058406532007,-0.0539410323243992,-0.263504524152772,-0.0064269142639917,-0.0080504948091276,0.0530525544110848,0.0803852767680589,-0.106849862367154,0.167174899510868,0.0278751036767163,-0.233387439110573,0.0046449102674009,0.175538677808814,0.0275725104301697,0.112660157517844,-0.02127892724341,-0.0352538949297219
stable,0.0821335107271149,0.0487891498752345,0.0343813460889776,0.0383748994789444,-0.0042273004849325,0.0152897826771226,0.0140174002442348,0.0562703976210595,0.0826402979429375,0.0560865145103937,-0.0036748261025228,-0.0509277836755015,0.0068531265537274,-0.056641618740993,-0.0983543627946417,-0.0290258407307258,0.0421664186491724,-0.0373244556069948,0.0184331216171014,-0.0511326024403822,0.0053988205049033,0.0685826764910977,-0.0092663474443745,0.030735190488286,-0.0116879219704473,0.0752172678168381,0.0599126857979429,-0.0333329132774082,-0.0445145121228899,0.0373084702552543,0.0211070584380699,0.0644457705919747,0.0601757221825492,0.0235914914924381
stable,0.124197442977869,-0.202618514895975,0.158969396620127,-0.157694785745837,0.0445542824894201,0.24714235832288,-0.13791352328476,-0.204994999938487,0.0234811006675259,-0.0013825899669689,0.0149206614425853,0.007381721344978,-0.212673054509711,0.0045087115294519,0.111944725575077,0.102008211934131,-0.249640002771088,0.0174042800482618,-0.0470164146980274,-0.0391530399520806,0.0258754910409287,0.017555182198049,0.058671143786089,0.0019347207398059,-0.0239603666910424,-0.156889493489013,-0.103299633924646,0.0142406567649683,0.010639646037631,0.086121458415914,-0.203043517819486,0.146134159119013,0.150780691959296,0.0014321280491008
stable,-0.0260105910367578,-0.253921050569446,0.0156353075010179,0.0792619478115402,0.224242736358829,0.328839528778725,-0.0399109843826671,-0.0579924444807832,-0.0552124518528464,-0.0612688950927248,-0.180342879855111,-0.0852417067917575,0.112222197763471,0.0024954112098959,0.0217530551280026,0.0842082438870126,0.0280808509444936,-0.219512188705348,-0.105122504427222,-0.0203406880903182,0.0674506358957239,0.28266947402406,-0.0950610563328439,0.0460442194337628,-0.14035209221765,-0.123991457020763,-0.35384881482608,-0.133116453714204,-0.241385271370212,-0.131160198456174,-0.29230953512075,-0.0540065838033096,0.245508045178889,0.101673541118932
