group,ARID3A,BACH2,BATF,CDX2,CEBPD,CLOCK,E2F3,ELF3,ESR1,ETV7,FOSL1,FOXA2,FOXD2,GATA1,GFI1B,GRHL2,HNF1B,HOXA6,HOXB13,HSF1,IRF1,KLF4,MEF2A,MYOD1,MZF1,NANOG,NR5A2,POU2F2,PRDM1,RBPJ,RFX5,SMAD3,SP1,SRF,STAT1,TBX21,TCF3,TFAP4,USF1,VEZF1,ZFP42,ZNF263
progressive,-0.331160375128403,-0.195439449420382,0.278359537784575,-0.001717903084859,-0.0908711493853027,0.0567171298169748,-0.0193905842451906,0.369803321531497,-0.0274667033452751,-0.0130126222174955,0.0457383468838526,-0.0163036242957696,-0.0267558468963679,0.0319029741467885,0.17891203698329,0.0968212811428222,-0.0359509067030656,0.216778306895911,-0.0661162317525254,-0.250622972268881,0.335978402170997,0.264385942960223,-0.267124056689347,-0.197157352505241,-0.15320931075197,0.193168657986373,-0.229994971242259,-0.232726502967227,-0.0757983598668076,-0.170250119513273,0.0110182749580615,0.262964230062409,0.180346913889417,0.325091767296066,-0.237327323872654,0.138116775221005,0.402700178305924,-0.310571866126721,0.257231304442055,-0.258593779302461,0.450005042179035,0.150826625247299
progressive,-0.234473634658463,0.184746081606677,0.0484924680638085,0.219776892415817,-0.313813682177842,-0.506607419241191,-0.170037099191573,0.266922707023149,-0.342038910202948,0.155844595777553,-0.02025453089412,-0.274383490762796,-0.241508591708756,0.362380200940163,-0.597418853214633,-0.0558601608366752,0.0971202345856332,0.113003710790186,0.269117074492485,-0.224726142838098,-0.173079743440319,0.301661207506875,0.0211111553773519,-0.317769931022989,0.300965159079189,-0.0768424895713337,0.222405387381117,-0.147633081460463,0.172253789734052,0.169962345034873,0.116822879083242,-0.218131972687942,0.0373328542783392,-0.414504717419216,0.40584336503998,-0.217529062124248,-0.0721092008125406,-0.406400316335439,0.063637969732714,0.218863944380392,-0.0036836353489771,-0.0955784418280107
progressive,0.108874980728666,-0.175549664205092,-0.0307942936175222,-0.172568964932027,0.180696206925333,-0.399580516226866,-0.250503625545368,0.265491505094392,-0.146149041133071,-0.183715280515739,-0.173230777026114,-0.504418017360219,-0.434999633185197,-0.364580669551243,-0.204652980804708,-0.108353777878127,0.239487046901901,0.0449844887768159,-0.371133115732986,-0.440211119965154,0.481348703111998,-0.0732267265136671,0.0354209437068584,-0.560072544285717,0.247171346471236,0.265941326171438,-0.337879741435706,-0.154833907563072,-0.13336474943528,-0.157241070789854,0.539345424008031,0.240081256702207,0.3948012003537,-0.162432992463169,0.305803309718981,0.215455779477404,0.471224711593827,-0.56560231365048,0.0540289097100766,-0.0851066517077265,0.529972692270462,-0.339750659482696
progressive,0.130255652137115,-0.260281266243238,-0.0899989967134794,-0.0146096702428186,-0.113526023569466,0.100607809436885,0.0472119229489294,0.159569714164926,0.128266499751477,-0.0993042605945954,-0.0045195707265527,-0.177115752215115,0.107188701343113,0.329707646106611,0.0967783528033085,-0.0587318666970488,-0.122957582840147,0.0923850774663201,-0.420261440424248,0.080702753931618,0.149091707380712,-0.11321930619481,-0.063152205331801,0.143985765202611,-0.0304281677857531,0.0883842199469067,-0.271205817440554,-0.124256621132809,-0.421528904869519,-0.38413193790959,0.312021781017975,-0.0837158010826531,0.147305529728302,0.0142443157230075,0.422363356550569,0.184869387024441,0.318120044114082,0.143976744103356,-0.177147326062506,0.0489439740058119,0.176637633954622,0.191752485755698
progressive,-9.48821074501603e-05,-0.154535279088305,-0.0704222908337377,-0.204071646019576,0.0891654604762881,-0.190800011239985,0.335756150896967,0.0113621323671567,-0.125635770527444,-0.253809637429179,0.158919623136731,0.178255805950845,-0.0724543493016287,-0.214544258629387,-0.28946554272472,0.118211245619468,0.173574955316637,0.317645528637418,-0.252505008451739,-0.178196504633689,-0.0666270065357313,0.0204589544189408,0.0221272981416061,0.0908654315681035,0.0987959943824794,0.0143271982249742,-0.0095791394313224,-0.208531105069734,-0.164276508786521,-0.220458576660447,0.0167111111746595,0.192666026019838,-0.170495240245651,-0.22272388697582,0.138029745813121,0.170254081555881,0.190155603593553,-0.237948511800427,-0.0742373422374629,-0.152985537999952,-0.0665202641648499,-0.0530074706954896
stable,0.0587364728746193,-0.208961007950796,0.210928804702947,0.334253625501634,-0.255569526740695,-0.229498984884979,0.0044466580200291,-0.581174728796609,-0.0999616224766996,-0.168189997659031,-0.181069941521654,-0.269829501084619,0.359858306383829,-0.0089025130373419,0.06056907977781,-0.176630076055174,-0.090586876689941,0.572777689943311,-0.3457024444536,-0.0622953501568512,0.512293607251508,0.545504805998257,0.543190528903993,-0.375097851105107,-0.0087798864068925,-0.228254865585758,-0.154086672824397,-0.078187160352152,0.311027781027969,0.0433993077377284,-0.0821362788524609,-0.274611218339023,0.436872038082549,0.0354838188533169,0.446824511587567,-0.0989227825612949,0.357683787581621,0.0689569216338248,0.179027847458112,-0.13803057901095,0.467871809815768,0.185925655531981
stable,-0.200612260600733,0.15141943428499,0.0773780809309123,0.30000194182026,-0.183971416410052,-0.229148128373631,0.169485456033475,0.261830114788238,-0.407955378930201,0.211517274218639,-0.232676542184426,-0.245868657372886,0.168992885864915,-0.150145805427938,-0.282413143536461,0.094798803294403,0.234444364419101,0.396841561600937,-0.0052128621253879,-0.31986706946901,-0.110088104592981,0.382093969436207,0.0417932064528213,0.0542653546393634,-0.202922972484938,0.0695483106661475,0.156511588681833,0.119909995072113,-0.17190521805386,0.0352159633272823,0.132089818062754,-0.0579975549698653,-0.109714618943902,-0.332343349460441,-0.372278276664408,-0.232614860240011,-0.0399815575734297,0.298294916143238,-0.0763973675276024,0.317518876211882,0.137881723130452,-0.313941028306878
stable,-0.138760540780054,0.0737277326791846,0.0167364323736155,-0.117154564618997,-0.154029108206674,-0.383526853859534,0.0264435908700912,-0.0435330397584991,0.040887854211422,0.0316608638812059,-0.269851942791753,0.0435452056613646,-0.224131299166104,0.158487988606252,-0.0825367190134789,0.198026608256847,0.233686409543223,0.111027004875759,-0.170721342933171,0.0336530946415798,0.0047591780019526,0.262219250399071,0.020192832110494,-0.0490415244445327,-0.454092221787551,-0.106930380917201,0.0936551735752717,0.103714270595147,0.136959063163343,0.0955474591336243,0.200030696922546,0.033388678752719,-0.0893237528247026,0.132349674632114,0.0536567649290391,-0.106596665581639,0.0960846581778735,0.18626402817119,-0.0319304643953384,-0.19711257422131,-0.0059458411941083,-0.205142532108826
stable,-0.0153956259211749,0.192456062087934,-0.182212880409823,0.0618689182835765,0.175421915054456,-0.318714327331519,-0.253790798340606,-0.0748147294938675,-0.351101098508974,0.0789846152926849,0.0972069771409919,-0.0857158037241672,-0.194735898542573,-0.35804289173189,-0.141489009781993,0.0100822590320248,-0.33203636697914,0.0799101184445151,-0.306045281299445,-0.266919255764521,0.0517648861998057,0.14806625284079,-0.10564284707156,0.10330575738767,-0.136143676094143,0.250249312505703,-0.203714016430034,0.0796722478541901,-0.147689133687707,0.167137516286148,0.0471090654733846,0.0007790793788384,-0.0831634082490346,-0.181263971227365,0.168514265935414,-0.09133503250614,0.141582188546624,-0.307380959055645,0.251420356300178,0.01403382050288,0.134704774278984,-0.383780172906118
stable,-0.173199852053653,0.225803697420784,0.296169395503662,0.162710350873074,0.0064802814861872,0.0843032223037309,0.135821994795609,-0.363299978804335,-0.111283970513276,-0.164340580101736,-0.110737851741824,-0.177585056396649,0.52869397892126,-0.129851367130597,-0.187530256706523,-0.0605014478239118,-0.0278132398163098,-0.182790775588548,0.168018621054169,0.216991690888289,0.0491362531599933,0.116242776009604,0.313777047461932,0.111367380076959,0.141569020668747,0.141558006328928,0.17085679186151,0.120422022891504,-0.112641728500571,0.10353960639593,-0.114371407593625,0.0273416549754834,0.37751574877481,-0.465523531994811,0.193258034218811,-0.092080522505198,-0.0431669087190371,0.0491232070487505,-0.213451810392624,0.149200995745797,0.300888345036731,0.140895862715686
