group,ASCL1,ATF2,BARX2,CTCFL,E2F1,E2F7,EGR2,ELF1,ELK1,ELK3,EPAS1,ESRRA,FOSL2,FOXA2,FOXD2,FOXH1,FOXO3,GATA1,GLIS1,GMEB1,GMEB2,GRHL2,HIF1A,HNF1B,HNF4A,HNF4G,HOXA4,IRF1,JUND,KLF1,KLF10,KLF4,KLF9,KMT2A,LHX2,MAX,MEIS1,MNT,MXI1,MYC,MYOD1,NFAT5,NFE2,NFYB,PBX1,PGR,RFX5,SETDB1,STAT4,STAT5A,TCF3,TCF4,TEAD4,TFAP4,VDR,VEZF1,ZBTB33,ZFP42,ZKSCAN1,ZNF76
progressive,0.0904860014366559,-0.100645348028867,0.0700092886033589,-0.024275768558317,0.0333487300645173,-0.22837131338357,-0.0056689549033661,0.163056525182186,-0.0927114448249692,-0.117342757593253,0.107631133339519,-0.240380806698019,0.249789559958077,0.11493295794792,0.248327878205989,-0.0597511797306012,-0.0071701415676721,0.0726824543301495,-0.274269437229523,0.0667435491932897,-0.0569924200273371,-0.213161922179417,-0.043666096305603,0.0897354081045029,0.0255135891411658,0.235482197582915,0.132749673358499,0.118488400047592,0.204418168275039,-0.0031538088254499,-0.0715368118758107,-0.0951146603182661,0.0204635445292241,0.0481894087546303,0.171484239788816,0.0220305727138944,0.0251975498434172,-0.033190710415643,-0.0537398489213407,-0.0093363275876575,-0.0222741863392423,0.100507080836102,-0.207111086457938,-0.0592771207839782,-0.0485120322044154,0.136568481539629,-0.0114235037832058,0.0030155416326848,-0.33934061180556,-0.145351740356226,-0.183849277313232,0.191611992564182,0.0655847384348781,-0.0846787793405247,0.0823874944318471,-0.114794690755155,0.235515118343097,0.055734846988379,-0.0794048735593444,0.13042546768964
progressive,-0.206794285952914,-0.013344678960619,0.101054910209522,-0.260765053107165,-0.190119767169882,-0.170496835651964,-0.0217831237775543,-0.06108149132446,0.0896863313151954,-0.0610658239037498,-0.0798285860471448,-0.0835003580007101,-0.10594398479719,-0.215321186415942,0.0809142077405171,0.033839670306277,0.112563563305673,0.0883908314652271,-0.0448589496513786,-0.143847345720926,0.145515599621956,0.0184936182376247,0.0180831411408651,0.20031025861111,0.141144575760745,-0.100981842208769,0.437416060939911,0.122179909058794,0.0538210873313954,-0.193900511629994,0.0414309553033863,0.268334049333145,0.165938082517602,-0.182750483928728,0.156084440621642,-0.0626054743931175,-0.0833983798784094,0.0763410461746084,-0.331660738000439,0.171472552254224,-0.296303239683641,0.091687611164772,0.022647443153396,-0.0880558004598633,0.061111567176716,-0.0003131152680609,0.170794843050055,0.0217469861256187,-0.0059325900878816,0.0192335774615799,0.0652695887230347,-0.175859896345342,-0.182497986657462,-0.127792202977456,-0.226058545446718,0.0413419867357824,-0.231522418531688,0.122613094589738,0.0883165977337672,0.0349348976206798
progressive,0.4681385743303,0.242816692820433,0.31926625795653,-0.0818743946956752,-0.396406620497062,-0.262177608599836,0.0907680820415904,0.0974794091334952,-0.024646577670694,-0.385419810084417,-0.315017529408929,-0.279450492658881,-0.344267780603889,-0.526529713591959,-0.293283353091243,-0.459242341311199,-0.199353003051789,-0.46113201216052,-0.259064527544771,0.264232155896156,-0.182007113622609,-0.225386770971427,0.0509077674631856,0.442379751717103,-0.052558976787619,0.159528945412772,0.399905849928836,0.447957510702985,0.463765750516048,0.400657819103794,0.143575198953142,0.0279002504587498,-0.523653632190051,-0.273283410330417,0.166416906937233,0.198532212484409,-0.0522335843041284,-0.225894027859614,-0.155920466273818,0.281639519552077,-0.531805293609246,-0.255046736923582,0.0954974387276638,-0.319704567428869,-0.10726893399641,0.264916085023927,0.474348365997515,-0.0581798735918976,-0.248852244500168,0.183411039782401,0.409896306540658,-0.0543265435404052,0.333968528793657,-0.568824573900251,-0.0120480914820556,-0.127495681115307,-0.0216220658787572,0.449266062334696,-0.0607933095736493,-0.299414039854552
progressive,-0.195068532759608,0.206722833081532,-0.373957305180686,-0.516069383089956,0.103900591487909,-0.4853657386104,0.197667401124078,0.416391952694312,0.343745460443712,0.0186748544453906,-0.259742454871284,0.05523046466925,0.14172856434854,-0.409308231631432,0.309220216129596,-0.225573652572433,0.511232600300524,0.153784425928169,0.161910401491384,-0.237521227970209,-0.344516999489415,-0.173871512661892,0.173000711282824,0.202134206125513,-0.0272023912663106,-0.230266053786061,0.331644479621645,-0.059674710049465,0.268193288980058,-0.223606453602105,0.172251731858341,-0.268238408222497,0.0450560754993163,-0.065111578763332,0.147093242274505,-0.0461975923330162,-0.258551306870901,-0.286308664819208,-0.14038852284811,0.304365385643188,-0.156829974792783,0.222577734874501,0.183919567952997,0.0432332581047916,-0.0721456686595301,-0.338588331032965,0.459255233011106,0.139504185696311,-0.127917564238045,0.309089370326523,-0.0115911333825099,0.315184979979996,0.499361727614894,-0.219509626388668,-0.335353281350108,0.188963899257647,-0.197347054502763,0.108881755853144,-0.340979650882218,-0.115613546825003
progressive,0.103452258601291,0.190153899339349,0.218342999528255,-0.0554098423371095,0.0887292639008325,-0.139206408953063,-0.171095032105628,-0.249389744057679,0.108183379314432,-0.0342561597500341,-0.408571996021781,-0.412939488409433,-0.167154407752243,0.0282049101161005,0.403382387419981,0.0505878145425967,-0.0039050520171955,-0.135736129933734,-0.357268782273604,-0.140210339329954,-0.239674543796275,-0.463270391635109,-0.426804794559557,0.0508605357867126,0.297060627032775,-0.0926777932178146,0.324028410345857,0.137060211336325,0.357869559507019,-0.215335160879382,0.139241981289252,0.284811885938353,-0.276883207449998,-0.0609986516005856,-0.402149213098762,0.0329795081290278,-0.0253670281845758,0.0635242874700066,0.0900810126760155,0.112997502145347,-0.0153474868246662,-0.293957928820732,-0.262539651002223,-0.169474514568127,-0.153854306499345,-0.179545438191421,-0.0851443629093382,0.0142526493664039,0.181561203908799,-0.10118748653059,0.0724450388898551,0.226979172258591,-0.0764449504702214,0.165249311525231,-0.105764460453578,0.042501036782291,0.400572172861048,0.274420811289358,0.213532829179138,-0.0828795908386367
stable,0.0415940168834952,0.246512086060909,0.436440523703673,-0.0552951439930531,-0.319649544863495,-0.371490523180103,0.062355078245877,0.131348103291154,0.139857281919277,0.154406651899955,-0.0271159399398199,-0.242765234214845,-0.292755899738883,0.0070985262677951,0.142859704616736,0.358121996722937,-0.121445223935448,0.239515870711308,-0.105636864606549,0.405241885208063,-0.274327912029249,-0.107479062255784,-0.095001097639427,-0.206954910042344,-0.344155053585026,0.158462660650998,0.248737318475559,0.32209045975434,0.333690005188805,-0.265009864003224,-0.0615487335592348,0.400685322393678,0.116667508437139,-0.24522322096278,0.172133851898476,0.160481888649284,-0.144575486366462,-0.0252881090998967,-0.275445998444304,0.311602508620262,-0.255935570838116,-0.200593178677201,-0.182224702018691,-0.135156870675255,-0.404600909108938,0.219931084347302,0.200473014443669,-0.0892984962496105,-0.0979295222521049,0.411564964446062,0.201378243654654,0.0046240086723257,0.0467667895817906,-0.162771080415849,-0.193979937980844,0.022164500261967,0.127211904901526,0.125313021473291,0.100542117508616,-0.347623766407301
stable,0.0626751849002577,-0.267244687438527,-0.134964530627922,0.0467544427049012,-0.0482368250575643,-0.229761738381054,0.185386486147993,-0.0377195104224627,0.0141718409249324,-0.191889045989247,-0.362132800869035,-0.1392849114897,-0.239041791329274,-0.374612851720207,0.0067693739073181,-0.177947715889089,-0.045037122302916,-0.160866302991523,-0.0188384307463274,0.103875526836137,-0.0703971499560517,-0.104019706782234,0.135490632478319,-0.235186121470834,-0.345169594866888,0.0468034373232271,0.401129860721762,0.0239877356175544,0.217950198436559,-0.288732221779942,0.180692890256858,0.256388394977237,0.145121469184855,0.0751593678276733,-0.0530182275688919,0.225412728133868,-0.202398539194315,-0.400095218345006,0.0263102576151862,0.198362533722639,-0.0316664614469342,-0.0809811681076694,0.0014224672471199,0.140669009457408,-0.254513317807208,-0.027822597520621,0.120959153345976,0.326584548938831,0.108564990651027,-0.183096135315407,0.328331679319436,0.290802244404214,-0.26892172009713,0.128238395947018,0.0166859141713205,0.13767148329043,0.0520069019080854,0.198507451539494,0.0188466948988161,-0.131254516457095
stable,0.0427954002087753,0.188245069819113,0.0366623454463585,-0.0373712242608877,0.0294942680450809,-0.107047839081065,0.0103181820260854,-0.170967098748149,0.0339632754946896,-0.0483513483269093,-0.0563824666842125,-0.135843909765791,-0.0923462039450556,-0.11579374186458,-0.0541206687628041,-0.0532987616759786,-0.0339440180652889,0.109387488370398,-0.114198405059874,-0.138167074695557,-0.0623182740164201,-0.0415822335096709,-0.0176303049992808,0.241372003871692,0.073213408627353,0.0194417871915813,0.154563466325126,0.0889568963705175,0.0486074978145123,-0.0361228806574112,-0.0854700691734939,0.151937831370905,-0.0906594071889821,-0.0347703928757353,0.0381247803116266,0.0569414456682859,-0.0265896828068469,-0.0031237604613875,-0.169927248913652,0.0185473181107737,-0.0965167982686698,0.0485368358868977,0.0438200495123322,-0.0878763234919807,-0.0646499122151221,0.0390072841096332,0.176333296995254,-0.032053862854743,-0.0808922444094845,0.0524732598689983,0.139439605630361,0.0225094700185537,-0.0133346657674243,0.0784576945080648,-0.0093470940528351,-0.0732696403212033,-0.0165622109349957,0.119231886280079,0.0412505948988169,-0.0758516251021154
stable,0.092213103249653,0.111341762110183,-0.104632113570678,-0.19459950943859,-0.246479230912984,-0.232228597375635,-0.0297131748496782,-0.0108738551340202,0.0233479116704593,-0.0747531070468638,-0.10913377524656,-0.0991025430251168,0.156529804268268,-0.0555893512738077,-0.141634605289451,0.0070612611906651,0.0005734310785627,-0.097739357161731,0.136132409345621,0.0512687183836906,-0.0979438993938288,0.0105687743556032,-0.102216861865381,-0.0092283594086658,-0.0267783997354109,0.143492118047738,0.155913504464392,0.0394338810735535,0.0896601865038278,-0.278354553781435,-0.0574409237930205,0.127398723345802,-0.0439400474307331,0.108211058110475,0.180705141739675,0.069770583017981,-0.0928442536512133,-0.0452414053057621,-0.134307270890285,0.0567524995863931,0.0358286014738638,0.0211312124561947,0.0612560423379819,0.0995873655374997,0.0823815125630722,0.100297273608776,0.145253943454948,-0.203015293643992,-0.0800229406389353,-0.058799258461163,0.199769745022196,0.0382351903305116,-0.0624821076827542,-0.144315534187311,-0.104628895941179,-0.0684591762385193,-0.0975673377385606,0.200960416442489,0.0037482908553843,-0.0283003879900286
stable,-0.152529050842703,0.0221634008363305,0.188943155191032,0.0097573752281635,-0.222643812335238,-0.0049522523252941,-0.148425145056303,-0.195159694064837,0.117403932822376,-0.199235264606366,-0.096456595155549,-0.107628914894575,-0.195250366848425,-0.227323190906151,0.112080969953806,-0.248674706782837,-0.118380589904082,0.036136098172236,-0.0727986972718119,-0.0696113564629014,0.0045891334891352,-0.0375740316553528,-0.142346967717831,-0.0601169109220508,0.156309079433954,0.153964845816773,0.3340475164739,0.0075242371559672,0.345350178339333,-0.104198532532488,-0.250944306434282,0.099644363666269,-0.212948240018529,-0.160332149578382,0.0181434315300203,0.180817248514728,-0.0237167068825261,-0.053114363048068,-0.050644492024383,-0.0981200344176585,0.12993623738976,0.153471705630564,0.323693604147111,-0.441556781787303,-0.334747343559489,0.25343299633758,-0.210562305474934,-0.187212566744851,0.0319225937971838,0.0546811417012589,0.0091373145300229,-0.108432673519842,0.0583802277250859,-0.346895037274794,-0.0531976579754436,0.137804453725917,-0.11039668022849,0.31286280430287,0.0858232866217867,0.0441595702651956
stable,0.0249593699577403,0.210686582832276,-0.0711766459768676,-0.308668692289125,-0.234597668528643,0.0084790426096913,0.0906116506456897,-0.297666345970642,0.0660790158739952,-0.431573064296233,-0.0214202509691218,0.0497285644521341,-0.220408723592623,-0.305458901541912,0.055531235297169,0.120292938205545,-0.394563063758636,-0.0846744654485316,-0.0312583523778502,-0.149199608634208,0.267191887575854,-0.121447906263429,0.406214789708058,0.153828757717617,0.0251634606988926,-0.520686503364827,0.104383137247535,0.218409562014517,0.468341866685195,-0.0212022449501637,0.0267034181094055,0.350901560429847,0.112542128467692,0.107852679847124,0.291265318179956,-0.145883134090483,0.154659035960032,0.162952541532312,-0.0370146389635323,0.0060299537158636,0.0202281755037549,0.342529201616668,-0.402499410533899,-0.11018580809257,-0.119022009499278,-0.373717977605488,-0.131253538690611,0.0237858481961145,-0.0968410566767704,0.123915548860998,0.334657792804498,0.422453918907473,0.171686697568444,-0.147562244279054,0.163601921163252,0.0345609116437693,-0.381566194287982,0.298575477453957,-0.151152385952961,-0.103172508078427
stable,-0.145811833613429,0.0097550170375181,0.0093732417418527,-0.350614532739838,-0.267637646926779,-0.0107555316054687,0.0801728120897238,-0.133015778875955,-0.0964180091535528,-0.164624140423973,-0.07682898708631,-0.123431902488218,0.0593331468125427,-0.144771825049375,0.210305529250137,-0.329024481536694,-0.170995838461974,0.0561209684628066,-0.0471295020166192,0.0506181383390785,-0.151169852418111,-0.110872811727365,0.197377827858987,-0.0683509425894656,0.178670838371384,-0.352773537860152,0.25162941383957,0.157528385790745,0.0859784295169106,0.0317136788709597,0.316386402783634,0.107647468712261,-0.172430786987061,-0.0205105486429868,0.0006055746069174,-0.194731730120065,-0.0182988848612013,0.130527657121447,0.431972164712661,0.442240603699522,-0.156093437265658,0.0866761567814025,0.0026855917350252,0.105606945580257,-0.100117280121896,0.193928685532631,0.0960493985232553,0.133160590195001,-0.0609392359874107,0.127644595405905,0.176314363270553,-0.204934345780087,0.161267150755191,-0.0118613634963614,0.0291070751281411,-0.0322929241471416,0.263609259324241,-0.102249955911475,-0.263622423989609,-0.0117955401695226
stable,0.25850448521012,0.417604531919062,0.0498213457414691,-0.15515563623313,-0.573607289865118,0.0403441715781078,-0.454904359841342,-0.06406357954004,0.0857446008802436,-0.403415243227549,0.0854004576843674,0.35234968747022,0.0797618037827027,0.130430271237098,-0.203679826851681,0.0554599996431338,-0.129424314202998,-0.0538716464313973,-0.443018183306847,0.0472535080491617,-0.587187709825466,-0.176969020340978,-0.0749702715939642,0.211886318445653,0.40765085179218,0.536625132585186,0.192746662244228,0.080555980388571,0.298689821467054,-0.203097430674044,0.499881228287015,0.297498556558252,0.155923340285469,-0.401376856605821,0.0855063478984831,-0.493792540975358,-0.590232053481294,0.090615550729569,-0.0363997611022955,-0.0559365056066548,-0.0416148541474971,0.415857343386152,-0.184248972561437,0.216571960420276,-0.0023295847105469,0.419801753861965,-0.115287970618543,0.614586802727921,0.432535052109386,-0.174374710095142,0.282832761903218,-0.256783769230739,0.222634175178403,-0.0267108065107026,-0.508220082648631,0.401218021284647,-0.10260761747818,0.176492514377457,0.434917581926991,-0.527942135027693
stable,0.0596481214526742,0.246129129500221,-0.0931556319101526,-0.034417339515493,0.0097501084127535,-0.14712750640387,0.219913831045039,0.0164923491187872,0.487539369483127,-0.0328081642412432,-0.235604987411246,-0.241437399059265,-0.452470212135027,-0.0436921640919703,0.0316063751123732,0.100291679223387,0.324795394173036,-0.179569023114272,-0.30206324726085,0.233228568229865,0.0458105720479446,-0.0355376514152871,0.0550174989335253,-0.0104019262453611,0.0111352213070445,0.113708262944557,0.310244919013892,0.286120869438326,0.304561882285846,-0.166016644011308,0.118793799992714,-0.108330765825546,-0.0779804979947597,-0.099381850165372,0.0081477229075935,0.224795675020505,0.117198204256643,-0.0450229588335439,-0.243494699093432,0.0130567259594186,-0.0617665294086486,0.0378054342912339,-0.0299225123781372,-0.0881244130147136,0.0530280965902545,-0.0498301153490241,-0.0401275353198981,-0.174680389369715,-0.211548835526576,-0.0860806925187256,0.193759640511664,-0.0199211825090662,-0.404982567121936,-0.151520487004881,-0.0744837669135841,-0.216831275878333,0.159573153145219,0.0733770345519693,-0.0713604731323399,0.0090711315037874
