group,ARNTL,ASCL1,ATF2,ATF3,BARX2,BHLHE40,CTCF,E2F1,E2F6,E2F7,ELF1,ESR2,ETV1,FOSL2,FOXA2,FOXD2,FOXH1,GATA3,GFI1B,GLIS1,GMEB1,GTF2B,GTF2I,HNF4A,HNF4G,HOXA4,HOXB13,IRF1,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF9,LHX2,MEIS1,MNT,MYC,MYOD1,NANOG,NFAT5,NR2F2,NR3C1,REST,RFX5,RUNX1,SP4,SPDEF,SPI1,SRF,STAT4,TBP,TCF3,TEAD4,TFAP4,TFDP1,VDR,VEZF1,ZEB1,ZFP42,ZFX
progressive,0.0659871276777458,0.0943971545042723,-0.0095226932756507,0.0157723723341518,0.155497810252189,-0.0789869869627628,0.157539328174355,0.215643562455867,-0.019815894928377,0.0311430266255549,0.0936925015440409,-0.0889377404478999,0.0279753810753557,0.0528028732255654,0.0826551336809768,0.138981271707699,0.0072177536861087,0.0526118925167177,0.172080204213523,-0.133897233527338,0.0106554064453685,0.225996033983753,-0.133390146817639,0.0465400230836956,0.249835694881302,0.0940217786282612,0.159040831678399,0.13198742643886,-0.06206214483384,0.211784435028805,-0.108016054707623,0.0227332898945687,0.0026539732988155,0.0178599890481084,-0.0511103890126732,-0.0545085285218265,-0.0281992894926255,-0.102609324984726,-0.0947000894217549,-0.0907882776612179,0.0614101762070838,0.0101746619024069,-0.0056174670567981,0.141977693174104,-0.0685752455597173,0.0454797508725062,0.144098237596483,0.073942462032508,-0.0911373113704914,-0.111736885759313,0.0489700879652413,-0.127766094219156,0.107238960788864,-0.0166153216697558,-0.0424174739892575,-0.0761025197049931,-0.163011913314096,-0.0161675048352162,0.0243072343571417,0.0423516185724135,0.0336916312574199,0.049582543341891
progressive,-0.08801195647786,-0.118237309629107,0.136515991527186,-0.192502662760012,0.166938101412187,0.18296434806409,0.105291033897697,-0.154128099319904,-0.209716823525046,-0.129174995924081,-0.119649888570581,0.297073313132515,0.0648546782990277,-0.0182432600857167,-0.0312058233171457,0.0817479893144043,0.0486493624850255,-0.0380903488982296,-0.0233858165386973,-0.124740222351581,-0.0180792650282191,0.0806271386325832,0.0037198969957363,0.0073421623294678,0.0654574091378386,0.241116323418348,-0.0525414682918507,-0.0269241709124457,0.0303404390396335,0.127453141158465,-0.0725789201776512,-0.0360000886164255,0.0898810521104093,0.163531820462661,0.19850318311084,0.128514815479186,0.0252389513546091,-0.0595548471323969,0.0109453866889651,-0.307325197671675,0.097310112219348,0.126746384997184,0.0752209020217023,-0.0401523277330092,0.062931959922863,0.123990017300564,-0.120130066472286,-0.007383137759315,-0.0039199205633045,0.171108588129079,0.0501152374867327,0.0966271106068047,-0.0467489519169097,0.196170243745659,-0.0020508249307552,-0.12253538954099,-0.0816534844790507,-0.127404045313136,-0.0092837816727033,-0.0366962975713911,-0.0081016545223294,-0.119183058018461
progressive,-0.128621842731182,0.451599821823163,0.165469895064916,0.0837094756930097,0.432227573746462,-0.104537764667889,0.449878690014381,-0.327566278049702,0.403446229885192,-0.157592092685965,0.258679694301806,0.0554529717706191,0.34337378977741,-0.454649608274854,-0.481594188732953,-0.40386793621853,-0.5040450366691,-0.418633289539589,-0.127761787077344,-0.323517849374302,0.411261756499155,0.400195026752363,-0.110248299872086,0.0663453344149557,0.278762122956421,0.463357267034191,-0.23377982009558,0.534811847323012,0.0815250489811495,0.52545354981569,0.453396710090549,0.0925480231681997,0.420460805438916,0.0821018210873932,-0.407736164556761,0.097869167907397,-0.0333096096366787,-0.247866729163227,0.414409838625221,-0.555621553098749,0.142724134908085,-0.321743071964201,0.372817501849988,-0.311314886137477,0.0666989569461495,0.488489298942509,-0.0085880963458755,0.201316823215462,-0.0698080962460823,0.414672838138499,-0.150200943346505,-0.413648305423782,0.443060520548661,0.479985085267743,0.231472404102349,-0.520641143775709,0.458513956189129,0.0481207091245746,-0.090926308325131,-0.225215900806757,0.481717266205778,-0.189001844233844
progressive,-0.088740564306793,-0.266893696583812,0.274849498344189,0.0813214634588221,-0.34935621324296,-0.135550806070373,-0.0706686268613102,0.0227398823559082,0.307105674188984,-0.313717468622495,0.414247412635425,-0.227249990532953,0.0854752579153456,0.0475183261606206,-0.266194632370173,0.139912064745138,-0.167437154395695,-0.0276513722181819,-0.0663208984616482,0.132492963897167,-0.107759621009464,0.291536837637498,-0.281551494611718,-0.0509279554864965,-0.0762882011206243,0.377021115736245,-0.194596926618479,-0.0559657279163953,0.277081993736132,0.268377516753406,-0.342753438992851,0.304742386137716,0.236545289528495,-0.299731674258022,0.236951197781576,0.0470086857984195,-0.240721634443523,-0.15853423337813,0.194560845884872,-0.161628156284943,0.343944103201887,0.114191011774939,0.239503909684282,-0.0899582890660344,0.141210971154995,0.514366938303574,-0.147705503204283,0.0947480064523839,0.132190787753207,-0.0859082267186314,0.253823450834621,-0.263678001201075,-0.161745418669166,0.170174780058137,0.28388321202108,-0.251302309573821,0.0343894492193178,-0.160284148958077,0.185324178081441,0.198935634834739,0.194294750474519,0.0278813868949275
progressive,-0.0506249665978374,0.0559158525074928,0.218301399440425,0.127692508630636,0.118288245400629,-0.137574887764354,-0.139451789039251,0.0486887947563654,-0.21130352121339,-0.0125297977740979,-0.261007818343752,0.161694056989549,0.307499650765712,-0.211603825417374,-0.191799553438888,0.409729523995438,-0.0028845009066829,0.0467447201726832,-0.218072219916332,-0.273683816848737,-0.0722034042024886,0.224311434891199,-0.141486745158349,0.144102552829889,-0.129869714109516,0.399349272102485,0.0695125204799529,0.0400787571184721,0.109634742680581,0.249244586564033,-0.049621318337156,0.0585079519524024,-0.183300154191936,0.1880497022602,-0.284842488849384,-0.410100952879313,-0.146307417906504,-0.0108939301366093,-0.134725949197617,-0.0784268136929346,-0.246522091872657,-0.0356097563986662,0.120643262579236,-0.126226549950665,0.156877335612499,-0.0279243395993535,-0.238611446920357,-0.0409045936794266,-0.235142143090127,0.10037668018146,0.219664622471666,0.203629958527393,0.0558012627454465,0.0674815157319597,-0.156699523912772,0.138349356500943,-0.292448878226596,-0.20341658448772,0.0446939585691648,0.25163121471148,0.316876254397984,0.0678727014713592
stable,0.296461947726362,0.0508009164428614,0.264241154695188,-0.0710477186050682,0.464569738017799,0.357191836424899,0.241418576282177,-0.335488651172194,-0.133961040008075,-0.44156835720737,0.262598696908083,-0.275950097304453,0.427298363250618,-0.409675178249583,-0.245728405228881,0.228508021460617,0.50731781519248,-0.235836816197136,0.0880733129380274,0.076956311442096,0.325898471896097,0.393445389813837,-0.0091329259518773,-0.427645570460663,0.311738283646935,0.297199214620186,-0.0603553953411217,0.433291158493959,-0.425526085907741,0.218526219857939,-0.460694383871409,0.0507802414765717,0.221759448016425,0.531529162344023,0.264363161036955,-0.0101820001861396,-0.260108144791578,0.134715135362832,0.47248482431291,-0.335945183276661,-0.420406807990138,-0.145469543627294,0.404440685476232,-0.0476719646405167,0.0833755879668078,0.133105793582778,-0.422528576405615,-0.043113975996691,-0.404106400120118,-0.0720896407434337,-0.0171393066475524,0.0243215735706578,0.181317410904443,0.309955728922559,0.0778072305488668,0.0257227232483063,-0.324730997418838,-0.306921016501442,-0.185328534669578,0.119186793239781,0.172173005538143,-0.038357591818789
stable,0.172374041979466,-0.137474818464041,-0.153806138731812,0.27224056343546,-0.202494205458638,0.0614535739901181,0.33422388162943,-0.112262240704007,0.175432244939028,-0.36862169266444,0.0159075249046893,-0.154605181869377,0.230172676085126,-0.343206070886439,-0.344457683793701,0.12926673452553,-0.277442385907377,0.252065425126983,-0.464586109461198,0.178075506199083,0.357903152419486,0.460311413126551,-0.0551806057867913,-0.190385049788308,-0.0485529007962611,0.167193025616948,0.20823860994659,-0.132746371871221,0.224944882866725,0.345378759927529,-0.374454633788133,0.215922114318334,0.399690821317699,0.354001490443429,0.285202769591157,-0.0143537069474304,-0.270647641797416,-0.468577341000414,0.311680240753815,0.0562367002901248,0.0761277835589318,0.0190693157280687,0.162913017084157,-0.275335361537795,-0.0226848568096221,0.21757612623504,-0.381617985424898,0.401651465116189,-0.260379900589444,-0.187946898401054,-0.400479977864272,0.135541325900512,0.353592746308423,0.192116531261288,-0.278811900101235,0.32343185597681,0.226765933902863,-0.0327538332703549,0.272136090205285,0.425590148248966,0.0595721704806166,-0.409279929212714
stable,-0.16127044406145,0.219097069086036,0.0638027985897083,0.0501625171291754,0.146891662455681,0.174550869688666,0.0049684745625511,0.157378918932162,-0.0100012714302587,0.0832498493001072,-0.131437112113391,0.113501969249337,0.0998853530582986,0.0503203711502099,0.0660676829500472,-0.148337348615152,0.126532959855997,0.264196501909322,-0.221665238505325,-0.0399369133178043,-0.0259057699007976,0.143243720197875,0.171815811351528,-0.0432978949324938,-0.145244590499619,-0.11578476939938,-0.0781813748569138,0.0815888656563374,-0.0057767384848887,0.225797677104765,-0.0743785559872506,-0.147593766340458,0.145767895829838,0.156198376193388,0.0001966116749795,-0.0124878701050196,0.0512681626267497,-0.0883809520053046,0.109507723503434,0.0714958592226353,0.0408549307025717,-0.118292107269099,-0.0422650419558389,-0.13088146595935,0.11914580234871,0.242034002694643,0.0438668880931918,0.0349168987757024,-0.0133056822705808,0.209957962951151,0.141349523280102,0.0269476064396253,0.114027122626632,0.101347671641449,-0.0987854057058738,0.0402717178463204,0.104464249030401,0.0715519679852339,-0.222723091452141,-0.0306334336624795,-0.084688707952327,-0.0626763625625344
stable,0.0126623614142717,0.0674739027467418,0.236370562516895,-0.101839238768897,-0.0325831643134867,-0.109991958013187,0.283351940215469,-0.0558751137747188,-0.0887592079235543,-0.187015446714034,0.0238350186954234,0.481588640345882,0.238084095896074,0.0805267652843052,-0.103451126056675,-0.188960083913486,0.157932985665236,0.309888993105906,-0.165092700785844,0.0878914056553952,0.0123825624849736,0.270087372722204,0.072824624259198,-0.0369457314184041,0.0552824586673128,0.177896000889653,-0.129133886602493,-0.0475263274349427,0.112002858170956,0.177733980780965,-0.241470781344508,-0.0647252518924785,0.088254441549511,0.135475632762655,-0.0407555793437442,0.106433305589283,-0.156040111762574,-0.029556100163109,0.168832079366416,0.0499291143491875,0.19107307554475,0.0355430747413569,0.155477990072107,-0.220687372301573,0.0997879078143048,0.0532028706931539,-0.0526747959894857,-0.0285366205482399,-0.24760819609698,0.150240544072414,-0.162446933195467,0.0528484950064359,0.0647966614883358,0.199505890639735,0.0234054229215931,-0.330540816483294,0.264235002510368,-0.145735207262682,0.002855097174907,0.294709530039738,0.0678946898524761,-0.0791168340330437
stable,0.0296366735328519,-0.194254003817607,-0.0215119036697474,-0.235310348354476,0.11486444072819,0.0011516803247644,0.295160177425582,-0.160924379497878,-0.0723332479062075,0.0061343076856112,-0.136811513965199,-0.0695390912943882,0.0408952419389596,-0.167125117936014,-0.157547964293481,0.0999849149272325,-0.245944617450225,-0.129556120472089,-0.18684841905792,-0.0160130205735009,0.0502095608649825,0.182658895721577,-0.128637215215752,0.259512430066874,-0.007173023638933,0.25418523997836,0.0393411260409309,0.0595659205087866,0.0638855240304277,0.263888622748073,-0.0995863304120855,-0.0890095062665874,0.0680321508582972,0.0512252774434368,-0.112182606644794,-0.0454739360928298,-0.112999672808694,0.0158999492282217,0.0835724540478919,0.0580046373637061,0.122606137282453,0.0743975220309502,0.0280936829138288,-0.0987725804371196,0.0422003227453989,-0.0363490678314138,-0.0939596135811099,-0.0843753996653619,-0.287414629813201,-0.0830547006787799,-0.207291226204753,-0.0062643878709088,0.13907839653645,0.0976034633769905,0.0544834865583982,-0.178102666073391,-0.0412477207305348,-0.0155267175123474,0.0553725461143258,0.132136008489212,0.246012759784135,-0.0095754420611473
stable,0.412915138347109,0.1563406078438,0.422147942739463,-0.445819182945388,-0.204133129474776,-0.389002638930931,0.433320100014231,-0.0655529111857154,-0.117882961809516,0.0229428229749708,-0.145609212587762,0.316211951437641,0.0431529214338126,-0.223206525885313,-0.226927485243437,0.108840381025246,0.145098856566074,-0.129769617514648,-0.296048248980771,-0.178703480794126,-0.393558726324545,0.264628876445583,0.112255126770358,-0.221369244207236,-0.415026156436818,0.113415026819648,0.417383073336977,0.187212507555722,-0.191657244544605,0.312899276896867,-0.183751365808639,0.0600967413538518,0.0831926711353289,0.332998024950977,-0.164121217374442,0.06101538219289,0.400624837424824,0.223559135500297,0.200783338132424,0.147678474275697,-0.116416848147213,0.145071018964891,0.0659055208006998,-0.0360357747313647,0.419150761012096,-0.317436805889692,-0.217481259242014,0.126540455777422,-0.256221920888324,-0.0434498558464311,-0.185185002269562,-0.263728794007334,0.0668148824393437,0.322229512893361,0.0195512752308447,-0.0386432300421702,-0.0810074194424652,0.0662210136141069,0.0621752822421808,0.203543900249736,0.515338952299678,-0.392672562686887
stable,0.0353338519079791,0.125596380860243,-0.0655748916415121,-0.176261308177085,-0.191645022471471,-0.166075683828192,0.163983288128614,0.0707993010297683,-0.0629692668080745,-0.0218714569352184,0.262681198486097,0.162956829860896,0.151639469473238,-0.084656487643959,0.169168218352727,-0.135071380254562,0.0764974603877403,0.140861657662201,0.192868876559904,-0.0005263888552399,-0.0516387466990354,-0.0855250292551048,0.138466588370859,0.148125823864511,-0.195474501393342,-0.0460985039976354,0.0395712821926604,-0.206120715990569,0.0100408674137013,-0.018107776620253,-0.152152698607097,-0.158324607934785,0.16881290587544,-0.0107120132041322,-0.0892492304059272,-0.054139093761425,-0.123346068504093,-0.0157916656571974,0.0466117331314943,0.145151726832406,0.0036057636583934,-0.0173839919442981,-0.0416636778922391,-0.0550997534222379,0.175024294367271,-0.148415337734893,0.0571921491218165,-0.0356496852211231,-0.0557972186554307,-0.005790277407639,-0.119635027074651,0.142690858934159,-0.0566262811024336,-0.145309643488978,0.0560735728044317,0.0141993393700966,0.397673620412373,-0.060337322531875,0.0185815265899689,-0.0521914549970373,0.181051446759768,0.0618112113265467
