group,ARID3A,ATF2,BACH1,CEBPB,CTCFL,E2F1,E2F4,EGR2,ELF1,ETV7,FOXP2,GLIS1,GMEB2,HES1,HIF1A,HNF4A,HNF4G,HOXA4,JUND,KLF10,KLF5,KMT2A,MAX,MEIS1,NANOG,NFAT5,NFYB,NKX2-1,NR2F2,PGR,POU2F1,REST,RFX2,SETDB1,SP4,STAT1,STAT4,TCF12,TCF21,TCF4,VDR,YY1,ZBTB33,ZBTB7B,ZKSCAN1,ZNF384,ZNF76
progressive,0.204414843406212,-0.0064822861847178,0.0243355827184616,-0.0029237811645654,0.0055099432570101,-0.0259358971203138,-0.0287448878003583,0.126512618705077,-0.0394811742937972,-0.104263521852321,0.0407101077163166,-0.153171020639729,-0.140138924455869,0.190829051944074,-0.122407170788089,0.0795970724431814,0.2359822266495,-0.0659505095480618,0.0948101878329411,0.0269082400480215,-0.210154367632264,0.0544309468073028,-0.0792864628968303,-0.158978068680205,0.0001080381030786,0.120806856386237,0.0617572806723224,-0.216751444301503,-0.0946548830597656,0.112616217696588,0.0944658163793779,0.0007225048143383,0.0420335744790299,0.152691601557318,0.0890301493182343,-0.108713341222872,-0.145905458207691,-0.149180363207262,0.0882063587822598,-0.0117423913283587,-0.0579894518274552,0.0862144062567475,0.0153616677814928,-0.0669701191458664,0.0158748487711163,0.105654512429459,-0.132684295343444
progressive,0.0547107797113,0.0156276143456834,-0.0894933202814663,0.192825691503424,-0.0692460823286809,-0.112165865450336,0.0426397489418722,-0.0050562396676754,0.110913789086659,-0.0671954721294576,0.040343873745512,-0.0976166262257638,0.0496973143362829,0.0070755527801622,-0.0544050906006334,0.0047812689610937,0.0652674944288028,0.230598044216234,0.0929937234169699,-0.0704488259963156,0.0074597016136644,-0.0220208038325924,0.0111610522999091,0.0188209298874459,0.0973017746397814,0.049958059094348,-0.098441249004183,-0.0642548480121932,0.10340046288062,0.047423332633572,0.0209082864350409,0.0542000440477773,0.0199416452892273,-0.0077519363526831,-0.037951744334782,0.03207821186894,-0.0470854784121916,-0.0609732351425192,-0.107493533498391,-0.0773781167363056,-0.134006072072099,0.0778754462517346,-0.0468409367683692,-0.024743602155113,0.0131878400633114,-0.0035399946735786,-0.0095681800780399
progressive,-0.0329534199928181,0.171943690023423,0.150809376338575,0.0535592818198097,-0.0828278112304825,-0.188136267141409,-0.261462739092004,0.155627024970096,-0.0606652541898327,-0.0972569997017619,0.123649725752876,-0.0159286784793305,-0.130878438392412,-0.0006317087299921,-0.0443560462207462,-0.162865684666924,-0.044578423917033,0.110392929541184,0.249057937215832,0.137000268166442,-0.123969353582186,-0.116472468278087,0.0446870457826497,-0.0393924004580196,0.0093234987304387,-0.0715454096291917,-0.169663965676385,0.0030185275880428,0.125631615952254,0.129579044672316,-0.170404938017626,-0.0719554594180045,-0.0391960391296408,-0.0655466795022295,-0.0451874405214893,0.122746853823677,-0.0225402243448885,-0.0512473675118877,-0.0492342114653341,-0.116153995590913,-0.0503754662268735,-0.0885072344009502,-0.01108729809435,-0.0703044019266653,0.017706686091527,-0.167732465344006,-0.181331106618776
progressive,-0.0354262188475223,0.0769892630072138,-0.0267880198797968,-0.0571383250935577,-0.178759044916548,0.275279143175829,0.0247302170552989,0.198783752846495,0.443817767397371,0.0248765497005965,-0.0851061519260665,0.105880814663164,-0.16014278869759,0.0170340344916769,0.0447594978804116,-0.0030181108092635,-0.0310179479079313,0.401436175003045,0.139697374412412,0.101897822973969,-0.0563060581734274,-0.0448966847353781,-0.0027162997283371,-0.0417230954904858,0.0945674720235912,-0.0504618981518534,0.0277666194452247,-0.376042888148742,-0.0212228064633214,-0.0613042325893745,-0.354733196677275,0.0613270970652022,-0.271273287010807,0.0935751537726667,-0.0763399118937056,0.116503650132739,0.0229787982068929,0.234091076419713,0.0333684160230244,0.0085467410644145,-0.325091690214174,0.101060983158673,0.043858637532798,-0.0850467042889144,-0.206685715692567,0.255098956810253,-0.215049540950359
progressive,-0.173096855550959,0.144177545872884,0.397796108522987,-0.0188713852295104,-0.097656062474591,0.176160048712809,0.0330930629105556,-0.159900310242804,-0.105958821097879,-0.38502263371793,-0.0893370319088767,-0.0780320999078399,-0.277050159744731,0.152016554137007,-0.274239181690497,0.446644479688316,0.0051744776917303,0.0538560614471845,0.248741047907662,0.0252174427759723,0.0318848711853639,-0.125737367117685,0.109083034043829,-0.195149405524914,-0.383704606381357,-0.169321764907936,-0.391515138746233,-0.281813770890185,0.0689645599904916,-0.166433495127174,0.17317007929188,0.158199892259201,0.132990585454442,-0.0259659521276062,-0.361957155327905,-0.0353426589510642,0.0193920873871689,0.120278130433485,-0.060885540575573,0.104640793761306,-0.115327391950123,0.230203237497902,0.360818119358027,0.0387760388031243,0.420035785834851,0.355749409292071,-0.157357819238612
stable,0.0348972967844021,0.117254376100517,0.0093129503960965,0.0547680868608934,0.0949727480382079,-0.192260654122699,0.0124118315365133,0.014743049482266,0.145700967187433,0.0737324191499938,0.08059635841461,-0.0286869954282133,-0.123189559025016,-0.157153590343681,-0.0510242154502255,-0.212650117183226,0.0659436149824404,0.135226947828503,0.104647355016599,0.0283822897201929,-0.0066836360086437,-0.142667005102182,0.227370312193169,-0.118364238691579,-0.143831471351442,-0.204050102785907,0.0453246188971814,-0.0465738320005677,0.167758683189824,-0.0165521971575568,-0.0181431772754326,0.0723330459865634,-0.0809757426551657,-0.0521985647145442,0.0774544243898449,0.113678701252374,0.027061486526477,-0.13101289197643,0.0036286107475488,-0.140879723597708,-0.211373478713052,-0.0297378070043015,0.0663190460169728,-0.0051158192073111,0.0925178688665366,-0.105052373327463,-0.180393314947061
stable,0.0747888534397894,-0.0484890899260377,0.0859734200872397,-0.0290471091503153,-0.0232567489813051,0.0141922592520675,-0.0239051804064159,0.049782755532792,-0.127727592774207,0.0422302574642202,0.0446718857254323,0.0276126125813099,0.0703189548227834,0.0192295924596788,0.0421798628171877,-0.231119747521109,0.025168700574764,0.0612572055879463,0.0574870465412172,0.102190752451634,-0.069092126829465,0.123284946851517,0.105988925441124,-0.0619577064066678,0.0067834848898362,-0.194573275443655,0.0981966341125032,0.118914315031687,0.050434688700748,0.0552121316893727,-0.0065126326932473,-0.0739038259980967,-0.0130272446324507,0.275282205787415,0.105129932696237,-0.0952251769338491,-0.015538907750566,-0.0872529264729245,-0.053740029447204,-0.0117736206938823,0.0042002644179284,-0.218238662590022,0.125997427309318,-0.0637082733298715,0.0654119473488877,-0.0957187704253282,-0.0158239191682245
stable,0.0064800954197463,0.138545694644276,0.0649907105429217,-0.0698759415790318,-0.0169098351259784,0.0191890580733931,-0.0119736568149979,0.0385608561152319,-0.0672053199885993,-0.0514248073954114,0.0473946318563557,-0.0733661702543016,-0.0412175496736855,0.0049657099276577,-0.0452774662735083,0.0129898271782149,-0.0612484682664686,0.0691632557020932,-0.0037782142988949,-0.0345904768638453,-0.0359619691255933,-0.0033784378922807,0.0666682529810496,-0.0506453612148142,-0.084173432932595,0.0260454198006614,-0.0045622682494701,-0.0720745809128539,0.0293107055233686,-0.03610224430481,-0.0315190840073715,-0.0808504977241402,-0.128713917814735,-0.0334831983215177,-0.087237495245922,0.0423675548103545,-0.0641289004739677,0.0391398119407635,0.0190382059676359,-0.05987252531781,-0.0729071735312655,-0.0382594137088301,0.0395109468680826,0.0199047808896354,0.087543126534122,-0.056964237046353,-0.122521755657592
stable,-0.104188336622104,0.0058052282453915,0.0564825934175554,-0.0296131867798627,-0.0227979941949554,-0.236347836248881,0.204411570184185,-0.0511273527774172,0.0380533150030525,0.0174325712431491,-0.145497723022193,0.0947749407073909,0.0344701998530328,0.36224289545553,-0.145159942475223,0.0009317823325987,0.107874333445959,0.0162019229408464,-0.0110043065016298,-0.0245109412994385,-0.0246766811052045,0.0568328750204349,0.136136599667875,0.0468991226534944,0.0161320077612243,0.0264014235608278,0.101750328274879,0.0341569677505298,0.0722986470721674,0.0733441486875545,0.0831312152774941,0.12486347005671,-0.0068536534948219,-0.127541518840389,0.0301937801748788,0.195082253951958,-0.235908887882515,0.137080026129163,-0.114064826087783,-0.0015920195515534,-0.117662408185568,-0.0554437959974745,-0.0524430385043936,0.0934471067768896,-0.0131396683178888,0.0953671278236132,0.0786919290201339
stable,-0.0922964875389236,-0.145609797411301,0.0069517152179782,0.145224296718352,-0.0595658218277862,-0.0830513193445272,0.102065340199014,-0.172203380457612,-0.242051687673916,-0.114748092079733,0.0819313790792522,0.0632633147205581,-0.0838877122519798,-0.0337585939199006,-0.111711031462933,0.11390043238985,-0.109625019833608,0.260750238620362,0.256231485655362,-0.134359915154918,-0.051267063357512,-0.130522692068284,0.231863423514935,-0.100699077141396,0.215697358066266,0.0917783260057936,-0.158368544844097,-0.106967053307983,-0.0146729958593878,0.217751557604023,-0.119507976280465,-0.0314193006032033,-0.114400699621474,-0.0915498975149574,-0.110995369861323,0.154651832146003,-0.0955504889468273,-0.0184469261388419,-0.173440406893238,-0.125681399841562,-0.0333085853746071,0.0076278326224311,-0.107672663172327,-0.015179559234134,0.0604800880843875,-0.138505649254563,-0.0300386779209198
