group,ASCL2,ATF2,BARX2,BHLHE40,CTCF,CTCFL,E2F1,E2F7,EGR2,EPAS1,ETV7,FOSL2,FOXD2,FOXO3,FOXP2,GMEB2,GRHL2,HIF1A,HNF4A,HNF4G,JUND,KLF4,KLF5,KLF9,LHX2,MAF,MAX,MYOD1,NANOG,NFAT5,NFE2,NR2C2,NR5A2,PGR,POU2F1,RUNX1,SPDEF,STAT1,TCF4,TEAD4,TFAP4,TFDP1,VDR,VEZF1,ZEB1,ZFP42,ZKSCAN1,ZNF250
progressive,0.294307701615679,-0.105891575235749,0.17261468236913,-0.2239809892333,-0.121414287348836,-0.0154563473755365,-0.018356486406498,-0.0789076729476724,0.0671013861374193,0.106541949663745,-0.205007310767582,0.0677783064604355,0.256678895424485,-0.0912448776583303,-0.0449289273217613,0.127685755047369,-0.185622170929049,0.0323196271871459,0.010379444952915,-0.0698356133245043,-0.0640021528938059,-0.0198496930013867,0.0722313803500812,-0.194023946702956,-0.0018183938088866,-0.0490369045761439,-0.0567020317632391,0.413976596366935,0.0573059508749496,-0.0629668629880164,-0.016823460969079,-0.137149366622086,-0.193758487752754,0.0612281068641905,-0.034516300000071,-0.03332173472416,-0.0812370752356987,0.124666159488816,0.0649113497982492,-0.0861082469719133,-0.0285899289368017,-0.121965114670507,-0.0838385729476825,-0.00219003633917,-0.0060060087483299,-0.136465809825314,0.139936685599211,0.0876877277256177
progressive,0.0032953270778639,0.0873761266976806,0.150305113260051,0.0805788618849081,0.0488685480234892,-0.0727167900998663,-0.181000861538482,-0.194588805214121,-0.0859008268762832,-0.0391260934553443,-0.0646013944559481,-0.0961241028300505,0.161469427370358,0.0639491031602784,0.0873757974001854,0.117729781921005,0.186240549198534,-0.0605426146565045,-0.0374646935066088,-0.0232556947548529,0.131217007605585,0.0649554833483833,-0.0234650809193578,0.140366162172217,0.137152359745686,-0.160983807649804,-0.0966778871321292,-0.108196290134871,0.178417334517936,0.173621963264029,0.1063626205536,-0.0590019728035417,0.146752087370873,0.0766900466355333,0.0096797469165418,-0.30288176768511,0.109220405345222,0.0356081142281651,0.0519789510364983,-0.134277733739305,0.0327821301660877,-0.0465816710037005,-0.237757778104137,-0.0707188481109447,-0.0621199967014418,0.0366681699080022,-0.0376225681343506,-0.0208948198836226
progressive,-0.246411240718897,0.236979884552755,0.249672139802528,-0.247295247151691,0.171301969834358,-0.112000262055614,-0.21377421553071,-0.141410791653423,0.146936167409571,-0.263938725241119,-0.145255676423026,-0.221733160432283,-0.163917096030897,-0.139822887469475,0.163862762063453,-0.124608781456702,-0.241112520291867,-0.0127336989867671,-0.118725188982077,0.0463541044079112,0.346787224643385,0.106760535325698,-0.0342063411026853,-0.356006031292512,0.0396301018299975,-0.0078152910072247,0.162152312054076,-0.381634544484353,0.0041765233017211,-0.136000984790506,-0.027401565656367,-0.102665164761648,-0.0492210537373795,0.185140050077828,-0.206948281366238,-0.0888369611191122,-0.154505923585125,0.165611287635661,-0.117173726923112,0.179635959662922,-0.397909726657427,0.18806087753162,-0.0655399462007398,-0.155985641001922,-0.258631052561703,0.269344353542102,0.0021454256443411,-0.0913657001781486
progressive,0.0700043649151864,0.100338080346418,-0.41101980644996,-0.224122642033769,-0.121683525120686,-0.442227444418619,-0.0284319150907151,-0.392010859236897,0.175604092870365,-0.23296148552112,0.0297586472330275,0.10229421783952,0.182360012175246,0.400546320288975,-0.114601582900288,-0.123499291636274,-0.0297858158093206,0.0047635570433878,0.0110711948394328,-0.12547806960962,0.139651010242514,-0.209320296050085,-0.0143450082827497,-0.0339561922703094,0.0621526463664844,0.206739281302242,-0.111314185168824,-0.0505471361932876,0.166144900224322,0.159035789427631,0.200812003574301,-0.0973948179146665,-0.0594493730253223,-0.156115167476124,-0.286402075089621,-0.0995230230576249,-0.010142935149419,0.13899896441148,0.191869013877826,0.404915932976113,-0.145904310885973,0.0699409715705025,-0.213771414466103,0.0758727773944931,0.168834589277338,0.160674960197314,-0.169518331780714,-0.17353928107209
progressive,-0.481456248632556,0.264790187646153,0.203902497942792,0.0099608342904282,-0.218091312255776,-0.0782017058220954,0.0729266836658934,-0.110986466166491,-0.0718079808538988,-0.37315705790413,-0.165030561087579,-0.360305909586983,0.394328807207287,0.129431128543611,-0.051221460423921,-0.0466391581584202,-0.549318911028495,-0.422889568677923,0.190983670096093,-0.0095706817083091,0.191111066857602,0.48794950232068,0.367595393034534,-0.288203323722096,-0.45304677081621,-0.399918340118462,0.18629387681307,-0.24265500033409,-0.387031361462141,-0.384137066286625,-0.372770886470808,-0.363021053066628,0.355357341632146,0.103888077861201,0.47543675165129,-0.495649044094337,-0.398493088849088,0.0162351247947108,0.405014210578793,-0.273899056093995,0.08054262131481,-0.485003452210802,-0.0692560644749362,0.091092665627214,0.39353257744786,0.256186925095548,0.403967168445147,0.370131384818308
stable,-0.195132767872357,0.234896325016731,0.327143341226575,0.102161722825061,0.0796351764861876,0.0541997338985964,-0.199205392224907,-0.321973255611,0.115081818447137,-0.0117131184100737,0.0771399936951622,-0.193187042588612,0.127306172813714,-0.0446575511142443,-0.105960678451132,-0.10208927754023,-0.122245057990289,-0.149034185548964,-0.324579226383595,0.122253901645461,0.243194641643879,0.364675026326715,-0.187596156476611,0.071844219144783,-0.0084914838623719,0.0503554091100348,0.167369990223062,-0.22454458434628,-0.257164951604089,-0.180138592820586,-0.173065425299627,0.10595662006143,-0.0099838809590943,0.178032954867981,0.0203483419554768,-0.112025245271647,-0.298897736348691,0.0344942529865287,0.125296664181367,0.0400041530234293,-0.168598167978283,-0.279661514317552,-0.143684501045825,-0.0080017513139914,0.236150428007661,0.0163141208726452,0.129722550156942,-0.192492997376572
stable,0.0023629602439558,-0.270096868834201,-0.0607023981215222,-0.0778868335600093,0.130097831220195,0.0668799086856718,-0.184507626509691,-0.240690199599732,0.1698778230636,-0.25739880137258,0.052846830395895,-0.259026598603125,0.0417239210655581,-0.140591301829705,0.206529654649495,-0.124523588525263,-0.104594931118227,0.129600287643562,-0.199853559622568,-0.0042792316342936,0.187867309585139,0.225529098126351,-0.1229717759832,0.19367917171685,-0.0402866059992893,0.0187860618174216,0.247937443723444,0.0093835885844082,0.0643892168420962,-0.0139139711753467,0.007679509269341,0.163566930375051,-0.197067850906297,-0.120237962876087,-0.0287381229342472,-0.217905350614702,-0.108692899865517,-0.0699893329925977,0.260497073327968,-0.262130669781312,0.167267875407574,0.117748758012716,-0.125128045978644,0.216253018210773,0.247107262674926,0.0688330571850966,0.117125862004792,0.0178062905602682
stable,-0.197558455064019,0.0926359384370705,0.0120107845514878,-0.119678896300479,-0.0816635755422054,-0.106222170265712,0.0360792917591809,-0.112785191356467,-0.0104911053195433,-0.10573858902184,-0.0899559224052272,-0.130140103751341,-0.013265410657453,-0.0316643731505495,0.0644892896493136,-0.156339311745569,-0.0582156943857776,-0.0464984666278204,0.123540471971648,0.114822377393119,-0.0948901551163276,0.14667863392885,-0.0220907038117727,-0.0100298312937547,0.183201333284521,0.153758903638918,0.0934294454284838,-0.0717710472412384,-0.13876359920133,0.081000245626692,-0.0198962312327997,0.0408277858974882,0.0507961174302762,-0.0252951976539749,-0.122894647025881,-0.164301026392412,-0.07054466661743,0.138093866288034,-0.0773508467127116,-0.0142065996945121,0.164339082919559,-0.0047570142563252,-0.11015634766981,-0.0535162554724227,0.153564180214397,0.0883248619941015,0.144394880840464,0.0343027696968018
stable,0.0794558141466729,0.141521188755968,-0.170358439423817,-0.0195983899664675,0.290916214842689,-0.0532673078876614,-0.204179712144197,-0.0927741213783125,-0.111288214877158,-0.218434837193952,0.063081305468138,-0.0115619977275042,-0.2144288812053,0.135534719891158,-0.124482230048587,-0.0941280490205877,-0.136241164515208,-0.0251967571220512,0.0929176194974673,0.0188555732463349,-0.03247097731205,0.203240953817535,-0.0434187294497601,-0.0113985471999649,0.169795741702069,0.117649798970923,0.17389852409151,0.12304879131255,0.10487891417581,0.0592651710206008,-0.0570948366033284,0.180562479222066,-0.125225643848272,0.175007748630455,-0.0763946370368389,-0.127187896041444,-0.0443400231995072,0.174328869179086,-0.0849097875637728,-0.149998623757826,-0.202071971566694,0.0995618212461561,-0.125694749350141,-0.131005921240898,0.262156733786573,0.213492113143814,0.0565836369929967,-0.199999906492463
stable,0.0078960355313856,-0.0379311600705578,0.0284629422605108,0.0503369840913849,0.305251062653693,0.0607575401114845,-0.127482412699919,0.0738125142302375,-0.0696754079297961,-0.0510822407266303,-0.12552267973209,-0.168693693198902,0.115292828388061,-0.0390899333988886,0.158348988078211,-0.0588266822019525,-0.0937826338402902,-0.0871360910368127,0.122404281178684,-0.0693221194366676,0.280974249647077,0.111829760761914,-0.0501436935891975,-0.168265092520138,-0.0233522724273128,0.102680138277937,0.196610595177871,0.0495290211728211,0.170042309261265,0.028522954974958,0.267004755025221,0.142813344771965,0.0757015679508906,0.0676579248453708,-0.134550014189321,-0.104967840191507,-0.285521640357958,0.153591175767122,-0.0534657259492555,0.0977105037108274,-0.0872718469079143,-0.077154048028922,-0.0102413798187966,0.117568894084108,0.124729154342675,0.207919166983382,0.0949436697664727,0.0985371061259789
