group,AHR,ARID3A,ASCL1,ATF2,BATF,CEBPA,CTCFL,E2F1,E2F2,E2F6,ELK1,ETV4,FOXA1,FOXA2,FOXD2,FOXH1,FOXO3,FOXP2,GATA1,GATA4,GTF2B,HEY1,HSF1,IKZF1,IRF1,IRF2,IRF3,JUND,KLF5,LHX2,MAF,MAFF,MBD2,MNT,MYB,MYOD1,NANOG,NRF1,PBX3,PGR,RARA,RBPJ,RFX5,SREBF1,STAT2,STAT5A,TCF21,TFAP2C,TFAP4,THAP1,USF1,USF2,VDR,ZBTB33,ZBTB7B,ZEB1
progressive,-0.0846708761608727,0.0089331960755261,0.0169170340441329,-0.390093883239028,0.0974146901933391,0.0900505721000825,-0.127457918618559,0.101548353617217,-0.037453495870896,0.163757680678963,-0.317487766353589,0.0975399527213354,0.237853762371094,0.22112132573664,-0.0834709929979607,0.0323836598693613,0.0459581622453822,0.0626905988798363,0.081196489200133,0.001885530684576,0.0686570508712394,0.0096584001849784,-0.0998276420484259,-0.219084161465542,-0.0179191342681034,-0.149451381428858,-0.203248340820956,0.357373992373466,-0.0115571163988172,0.249470213651594,0.0354295171290609,-0.197637898119648,0.0442440434412222,-0.218464441590192,-0.142884987855999,-0.0160401963481588,0.116164512804997,0.280983628589612,-0.0035798711948418,0.143544264319137,-0.0012724035738572,0.176527865769955,0.0588931664521588,0.282045063695265,-0.205634921617518,-0.307183275234735,0.0345329011391926,-0.0193431714284825,-0.0941710499946979,-0.0514763062418511,0.403516752028527,-0.140485221530175,0.0847368038071865,0.26892546207881,0.228795303767572,-0.132692573735878
progressive,0.0832829187676289,-0.0755612362406997,0.0500938574751553,0.0443590869938657,0.110700644651256,-0.0253783450325008,-0.125601645492666,-0.133188308293476,-0.129232766665975,-0.0949598164494916,0.113288126304231,-0.0320660889382436,-0.145885292831877,-0.101352242598486,0.0448470702043611,0.0413072214331296,0.16560073798687,0.137435809674174,0.0958773909198431,-0.0001956503457926,0.0428969096420313,0.0539009940012706,-0.250527912521107,-0.0913654001205539,-0.225850270896279,0.0659909727588628,0.0328325532487934,0.023187714104758,-0.0114038266986407,0.0447493616288103,-0.109671743035396,-0.0389466382145482,0.0473581572765475,-0.0020413396865312,-0.152690613500848,-0.28310012721681,-0.0111743631226455,-0.131880086076674,0.109178209791254,0.0244063429212577,-0.0975222063537095,-0.0430427496018152,0.0467558620284984,0.0458623532502634,0.0873566901034932,0.0556333507221579,-0.259371961096069,0.0111174169790906,-0.212647533711925,-0.0988712842803836,0.190785811259427,-0.0978630903530893,-0.166674366344473,-0.208850377918587,0.0045690768596587,-0.0241354173291935
progressive,0.11123604189086,-0.0524611436636676,0.282399924437924,0.215735644599761,0.137026170676667,-0.147502180423773,-0.203850686124543,-0.312723678293546,0.232758569436826,0.113220976423848,-0.0099266269115024,-0.135314679365291,-0.133433761181357,-0.38000523527515,-0.216561723531894,-0.332920942550971,-0.271893806685782,0.175161022808558,-0.377327526641369,-0.134312945187699,0.154051478433728,-0.185896518674441,-0.147392755224567,-0.0753625808356825,0.321897907672173,0.0639914379087129,0.0195135679470963,0.316745025996274,-0.166393642347223,0.196628660801069,-0.0410870882789243,-0.13270471374284,0.0607344149468845,-0.209973277550568,-0.236794126403237,-0.488848938961866,0.096839763116222,-0.311850798308359,-0.194730873056525,0.195582306761743,-0.209625749472343,0.0119319612569484,0.377969843356837,-0.137865500661267,0.232584994518348,0.154395375395768,-0.272165156972372,-0.15084827920452,-0.528693668575718,-0.210189883717449,-0.110990336362328,-0.167966609097742,0.0252176984488611,-0.0191321620591849,-0.0984236862555078,-0.363902243637172
progressive,0.539305398979814,0.244664479804427,-0.533140645991175,0.445562370175976,0.59079258615706,-0.64991919656968,-0.521280148288087,0.15880890745789,0.63324234466625,0.603311499321993,0.5222316939213,0.551513143193601,-0.682411548642209,-0.128706693705756,0.559892156399813,-0.513500924509445,0.525731217197953,-0.501974144232223,0.51829923993001,0.540306551257413,0.517032015650707,0.501640426806357,0.594891898861284,-0.531562252760726,-0.587698935425381,-0.514912459026961,-0.620087564514194,0.551716079466087,-0.601322723851627,0.420042006487088,0.591437472534073,-0.582359456611519,0.515210098893274,-0.554651890874723,-0.582621018918279,-0.584993118458896,0.592519799320666,-0.603821094850681,-0.582693174037385,-0.489820516357766,-0.186502944109854,-0.544405863961636,0.720311024952761,0.544969575829654,-0.539675193965234,0.660029932634442,0.523507937590492,-0.522953245112363,-0.409786960184113,-0.547991071442228,0.500954953174848,0.677969499122231,-0.299236298323465,-0.500702410257976,-0.0490880294669639,0.608781759289235
progressive,0.0198875133510196,-0.257068484504467,0.179585591986337,0.261155285336457,0.360735414911276,-0.223843427352923,0.0803143485209136,0.13964820207295,-0.0675074552160157,-0.127070993310935,0.157789320882392,0.168434011421528,-0.0297560285383435,-0.146356574756468,0.158074446521834,0.0469823692545791,-0.112715709380739,-0.205579546115388,0.0395968231773884,0.18449212903172,0.21993879012391,0.103302603200856,-0.248712719237512,-0.390032074363853,0.0486258017596912,0.187798794433573,-0.0588309236046887,0.20105317658926,0.0954339275679452,-0.509586839012853,-0.4246669193993,-0.0496158213410841,-0.0729129621304206,-0.0066727319785878,-0.269059601674298,-0.0404205194691073,-0.32337999606616,-0.0788213989921731,-0.0257365490378885,-0.143873605646335,-0.0668461221356452,0.122588184646388,-0.0688340814550821,-0.156054806575792,0.358537571440583,-0.164200687691493,-0.236242432590287,-0.0939409780392047,0.0224972049675711,0.0938300958460887,0.0490693305321552,0.0051718622931962,-0.127546202710004,0.329086468933309,-0.244554636995662,0.331470436085303
stable,0.158443587370968,-0.0025958283295494,-0.0272531236909448,0.0934145619215288,0.006945814623611,0.198373538456096,-0.146546352255465,-0.291848129284433,-0.045108951047008,0.106149067693036,0.309745542931357,0.0498098292039588,-0.242749184574252,-0.0835395054016381,0.0996044101012685,0.262826443102141,0.0031846058301616,-0.136145199021187,0.126113561075706,0.0167121440873952,0.202224308449863,-0.034626433330611,0.0113653524823882,-0.305728367504158,0.23612918949904,-0.0871430479097357,0.0171498850011987,0.272070713940651,-0.0184405064975761,0.159535558991,0.0353921032423499,-0.0291486147743981,0.222858943815265,0.220122626146589,-0.143430454210204,-0.203342738594081,-0.10176888613561,-0.114671304090218,-0.436815468156896,0.0324441776501762,0.170755419725361,0.111725789297515,0.257065596688126,-0.124736994578216,0.14563163466648,0.251675290152681,0.157374216995969,0.130399118753926,-0.0627461188911231,-0.284557992226489,0.258139788662065,0.0630894770056679,-0.0976699846063714,0.0227679518165912,0.0163584798051153,0.527894146201751
stable,-0.140569576712693,-0.127324451391933,-0.0752132053607825,-0.239948758336987,-0.0192472455841852,-0.13478306960974,0.22046268198863,0.0920427146208556,-0.131548280671357,0.179466900699394,-0.0554349125480277,-0.0026783058637222,-0.229192796745351,-0.253525141188238,0.0563417300377491,0.0918084682242935,-0.0185316405886271,0.294996069997773,-0.212736839504038,-0.0767525176977868,0.282595503496942,0.141077406337563,0.0719290235584777,-0.112763021035947,-0.0336355051507942,0.153837032340196,-0.125147024660254,0.184477466613735,-0.215171878118805,0.100536216855797,-0.0474542679540442,-0.240784148421696,0.0726388611238173,-0.281160152786694,0.159056260922182,-0.027661186858678,-0.185660529222635,-0.225836891772382,-0.067471835179449,-0.123977419388531,0.272533703891078,0.205990868625267,0.265925116157766,-0.201440070417309,0.157618839852369,-0.117453568514581,-0.0678270497277711,-0.160700717948552,0.10275726902118,-0.0054122156700627,-0.073275053041753,0.224487756749758,-0.004331340094007,0.135965540687335,-0.144819729135164,0.393904688469377
stable,-0.003461396233077,0.266427188559452,0.13516189524186,0.0904494957048929,0.158440414487683,-0.109728830296214,-0.230149957241434,-0.0486916946540933,0.251719826462537,-0.11582253227934,-0.130486055163384,0.193957783247333,-0.285188932631645,-0.115828339818677,-0.0587805211535993,-0.205548552486489,0.0388334737209988,0.169885789666804,0.114868913762565,-0.159159675664845,0.105539435879893,-0.133638212775311,-0.0223678148471572,0.0408833295302977,-0.181136586581063,0.0605509469507342,-0.0640950363766698,-0.226408668448813,0.139606204659163,0.0967631132705176,0.232004926420951,0.0038354428816937,0.143530662214586,0.251157111876703,0.155848915695453,-0.265976667410541,-0.260211631038559,-0.0084012480776898,-0.272496992261235,-0.152640070332299,-0.28154637200775,0.117299754431193,0.0084389199921493,0.196123789843369,0.289061841851184,0.230343815988148,-0.187079035570663,0.0908224630762877,0.162134626235768,0.132026183759028,-0.0391709791265314,0.0017798309272114,-0.234015465702881,-0.221067068506888,-0.217050769599297,0.238708214457833
stable,0.107845928471622,0.0040959536074348,0.137702502819608,0.0934584270457146,0.0868215853472533,-0.0964911366794695,-0.10750345147027,-0.359504111821252,-0.0459088587560229,-0.0670041343458151,0.0851349579396689,0.0175307210668967,-0.0885386760692478,-0.129191300442645,-0.121651258622307,0.0638179688615845,0.035439979773992,-0.162458230455382,0.0040089226425265,-0.030470001479132,0.0961452913766867,-0.115917765647256,-0.206601901126334,-0.217435448272084,-0.111567752951025,0.161086242028502,-0.137963001308198,0.0374885014499997,-0.102103024066103,0.0499614702494596,-0.102880011952017,-0.111049232666074,-0.0461042697728488,0.0331940657273757,0.0006556299667191,0.0829313457963147,0.121520836009556,-0.120767624369035,-0.12364910717532,-0.0200001318202097,-0.0202286809790524,0.193555379940606,0.0452143447213169,0.0180121405022657,0.218958019586455,0.0093556553591806,-0.0882190341702422,-0.163144175134978,-0.184852531119004,-0.031332088510016,0.149199803482587,-0.125294225221156,-0.174837530754761,0.057126293197185,0.195107968764786,0.22209643444452
stable,-0.0088817988056556,-0.0173529002686879,-0.137653470114695,0.206484758951605,0.0900814743764662,-0.271032709158535,-0.0858668174570585,-0.346947964629987,-0.0853858311875474,-0.0354826217567912,0.297707142616945,-0.149083456815542,-0.127252744742635,-0.125424911200289,-0.130742439955758,-0.298995272920367,-0.0991085655370912,0.141279671566926,0.0849199527514069,-0.0013302393709024,0.179499275562166,0.0706040484334929,0.0852472891411054,-0.102316247860628,-0.0567194138270475,0.476134297748563,0.415572565448655,0.138262390802963,-0.043301300543269,-0.0243577918604815,0.262416315340534,-0.334468787118035,0.118934543125135,-0.0002575832015827,-0.360958390700101,0.183373845509101,0.0247025933341475,-0.0982086315478677,-0.208660822695758,0.0840763784809989,-0.204317267027804,0.219441708300437,-0.0786020925608398,0.0753622659109826,-0.0426844509211759,-0.0416942985227458,0.237508105465688,-0.197749431126217,-0.37681904419323,0.0735007879737545,-0.069450067118582,0.233358380085448,-0.0734531072230455,-0.0517932958184097,0.173590291202397,0.348614326506449
