group,ARID3A,ASCL1,ATF2,ATF3,BCL6,CEBPA,CEBPB,DUX4,E2F1,E2F2,E2F3,ELF1,ELF3,ELK3,EPAS1,FOS,FOXO3,FOXP2,GATA1,GATA3,GLIS1,HNF4G,HOXA6,HOXB13,JUND,KLF4,MEIS1,MNT,NANOG,NFE2,NFYA,NR5A2,PGR,RELA,REST,RFX5,STAT5A,VDR,ZBTB33,ZKSCAN1,ZNF384
progressive,-0.130955763420758,0.263707438581157,0.0507692982929219,-0.0641624260634474,-0.0911342370609924,-0.287975441498358,-0.0038834106251993,0.195761006601346,0.256987680263832,-0.225721585844565,0.0690067488740629,0.0118755492156267,-0.0855808273273455,0.121300252702473,-0.142327662111615,-0.065414925394783,0.0878870165723444,-0.172612963403699,0.0243674076260376,0.241884791501325,-0.371382619192486,0.171824352713599,-0.0563028270848016,0.33659097109983,0.0314781577981176,0.0899612614967257,-0.10487196782215,0.0963032819204727,-0.230539400732824,-0.357313539401875,0.210062030712575,0.056680564978379,-0.195886919232539,-0.0708026606137029,-0.276987907681668,0.150796943304456,-0.120372475420002,-0.22138091355872,0.253256690192182,-0.0713527000025963,-0.190214223848289
progressive,-0.0744158372195765,-0.230903229409134,-0.138482773618177,0.130302765187998,-0.172339414145851,-0.19090967510531,0.0138725090861031,0.195121709247753,0.0750265049301378,-0.0558213680846405,0.171973654047114,0.101462256429053,0.256693743546126,0.162296223961097,-0.227250102695445,-0.161819219289451,0.217420264718685,0.224384542344243,0.212967608847624,-0.268713055572599,0.209505886852099,-0.186513866058763,0.170411567362232,0.137321440561952,-0.146170235162883,0.308415499501674,-0.227998436742422,0.262018270515283,-0.118000867455573,-0.146452679575982,0.132498173537535,0.216897245674586,-0.0780737678902663,-0.022054684006695,-0.190756984628861,0.0162351139783287,0.0684705636496794,-0.0901785620927895,-0.229992408581234,0.25381499586198,-0.0803627592060916
progressive,-0.297670603852599,0.19114221728122,0.408614384620608,0.335397688229131,-0.323674586483704,-0.436458735020009,0.0010450593040121,0.438937454613354,-0.138101411123477,-0.0314355263917253,0.217289902042257,-0.130204819246219,-0.219263307683239,-0.440047699821554,-0.38087624719089,0.409765555811296,0.0868302904413324,0.241746859791597,-0.125808795080818,-0.145821095102979,-0.087204057495365,-0.0816546004069933,0.402224536046798,0.0760594790701759,0.419212066071398,0.321515984138387,-0.31444752743196,0.0889679559688092,-0.204207815078974,-0.170168036634494,-0.0483285564400876,0.160116986815209,0.317903125841046,0.410446968997359,-0.263795312731379,0.324031914913711,0.363767152214906,-0.290738975631622,-0.185327531017662,0.20258587505359,-0.262449114513917
progressive,-0.0463178506358694,-0.267751345581532,0.329625991873984,0.0885498955560063,-0.183074830001613,-0.271272189223739,-0.217184980152755,0.310046666253904,0.201655302675701,0.103067160997303,-0.155486602027242,0.410930813799107,-0.0766630935290414,0.0933724118156153,-0.23617674521637,0.0727399968904842,0.414062963534729,-0.238956358618112,0.242061390174205,0.0902086242038756,0.123469071396436,-0.196222627376685,0.313486155357523,-0.0389236270175749,0.255665676904686,-0.156978101901348,-0.219182686044739,-0.18338216936961,0.235860366455196,0.112468129900759,0.0986785356101616,0.0563334982753197,-0.300600500384566,0.17319025356322,-0.156422179221,0.446731330474236,0.185081575286773,-0.216665215045112,-0.131902825230017,-0.114054543403217,0.167472837379148
progressive,-0.280454572666115,-0.0973748029714004,0.220424042536406,0.282733557416509,0.007474432503042,-0.504133738526074,-0.318882558535966,0.201279773785277,0.0781707706341603,-0.455526021821856,0.0312842452099606,-0.322133697620445,0.0892788291727963,-0.111411277229512,-0.413862833823822,-0.157174247234811,0.027630697978996,-0.0243277637865536,0.139492194223883,-0.0156381383659062,-0.245078513927037,0.165660676462678,0.0886891617898271,0.0811430129834509,0.352346182519468,0.172246623652192,-0.260270417516642,-0.0203036823216963,-0.492296564236874,-0.287303479634521,0.0933945481363583,0.124662856390022,-0.104000592551656,0.184039971311576,-0.051149661233504,-0.109180103348007,0.0201961078666951,-0.153070480988471,0.0966098290691701,0.207977279668867,0.0836172254484771
stable,0.0102432535256961,0.128795416616197,0.285314696993063,-0.200506556500568,-0.101369608728851,-0.0358871516200382,-0.0075045583138336,-0.0415091145997679,-0.173988009596754,-0.158658287414072,0.147780308842705,0.22415759616673,-0.215816941725025,-0.0220740773833683,0.038135391255115,-0.0431554838329283,-0.126152860638642,0.158282944325275,0.0912942048499378,-0.0467433079188007,-0.149986358750747,0.146086173079511,0.151175308903148,0.11907468528453,0.390612678495264,0.30405687705427,-0.207806894713278,-0.0695465522942782,-0.274826670309653,-0.233146917661603,-0.0032024185047077,0.0346013954416669,0.232128969262028,0.274213282597195,0.0942816739694914,0.09653615719923,0.405528383672699,-0.158466857589392,0.104228811379429,0.140623088367826,0.0192196635092781
stable,-0.277249197096515,-0.0977640524753482,-0.229690713970807,0.259247018247351,-0.096426829331217,0.0136230815963381,-0.290552879681,-0.358191270888936,-0.0470764106878926,-0.0135372840033031,0.20862108530064,0.0957414894589496,0.152972201413336,-0.277345403409676,-0.252651607087789,-0.282187242620084,-0.185110463065026,0.203099854058036,-0.282786636203314,0.304437963632499,0.201876234659275,-0.0323226446939148,0.244630498663029,0.28482139229186,0.316389702168675,0.302092284204202,-0.304821599317127,-0.414640734049898,-0.10168442256264,0.113233194933956,0.188721099380582,-0.304945611782623,-0.235764350860075,0.268685794353213,-0.126411229396925,0.258964198451939,0.0794103562779437,-0.0736674192966655,0.198247754823504,0.194607230611588,-0.236744406207897
stable,0.124746339832229,0.404495860468162,0.0715830644794758,0.167587406056453,-0.0174280553414014,-0.217729904998721,-0.19036556082099,0.139918816204006,0.166403433086346,0.386512407428418,0.266381043964726,-0.16021052988657,0.139551743900456,-0.204079841436969,-0.204969250212868,0.255797537856929,-0.0755628224327089,-0.0563348356724413,0.180179149905768,0.187400813404088,-0.263369176576199,0.114598191363912,0.140802354294916,0.130331524141126,-0.0993134510160223,0.142481936671498,-0.1739899030098,0.181277843451817,-0.260411999253099,-0.217329977458125,-0.0935135232298803,0.0526758025096836,-0.159262517255249,0.0060466510474085,-0.205124256895484,0.010726977409381,0.270434545960985,-0.191320474082035,-0.159760547031853,0.28519164562114,-0.034626690493084
stable,-0.0027608932348195,0.257907618507099,0.0691491721303737,-0.191079636472076,-0.120883837927029,-0.265487537113086,0.0576970483047385,-0.130170235289884,-0.141391842363588,-0.243255642389654,-0.297386501795523,0.266014595535565,0.147268407359117,0.178679898806946,-0.257552988797706,-0.131421583597223,0.198744926141129,-0.22561220667996,0.0973534200671037,0.445196601199202,0.0370280244197683,-0.0953168663226418,0.172275084856972,0.187387598423293,-0.170997544846379,0.302520125238724,-0.26644814759321,0.212960324265516,-0.0136314421950286,-0.138336193256169,0.0746580115648817,-0.172509123599302,0.123958535545906,-0.0003662373960628,-0.0080713106749822,-0.123314011302774,0.153848775168588,-0.211956308974129,0.0889990108116892,0.197979314875948,-0.0774718338666929
stable,-0.232371002497641,0.0374831172588088,0.0503692887566395,-0.122070890042007,-0.264281136057258,-0.273998442643032,0.230442601260534,0.181971119586968,-0.113646509641795,-0.254494669447227,0.217232174820315,-0.138955092661715,-0.231622199805102,-0.0606796263915323,0.0540532988961046,-0.0190193298483239,0.140337646791486,0.108908078447149,0.187295795099381,-0.145175724438527,0.0599354559124568,-0.157678822655583,-0.153614755560388,0.265660889313772,0.376972978822161,0.199902741078717,-0.19954175160631,-0.21456434304349,0.178707994517241,0.122202961988641,0.0819984731834501,0.228562892127733,0.171867507943585,0.132284920727234,-0.133604024305155,0.0493107741174681,0.207138366233329,-0.162130702970909,-0.139090611836972,0.222307572612898,-0.0975790847540424
