group,ARID3A,BACH2,BATF,CEBPD,E2F3,E2F6,ESR1,ETV7,FOSL1,FOXA2,FOXG1,FOXH1,FOXP1,GATA1,GRHL2,HNF1B,HOXB13,HSF1,IRF1,IRF4,JUNB,JUND,KLF1,KLF4,KLF9,KMT2A,MAFK,MZF1,NANOG,NR5A2,POU2F2,PRDM1,RBPJ,REST,SMAD3,SP1,SPDEF,SPI1,SRF,STAT2,TBP,TBX21,TCF3,USF2,VDR,ZBTB33,ZBTB7A,ZFP42,ZNF263
progressive,-0.0385180513295675,-0.437762591572243,0.495098521653931,0.325217454584842,-0.236928813511651,0.588654588549969,0.219941365232969,0.263417381118292,0.224445014311504,-0.0398875820435076,-0.569500911401642,0.237988882958498,-0.128979505554683,-0.200418968277043,0.299940394917456,0.420301074969506,-0.404051066306023,-0.52602489551632,0.440751855726709,-0.210453414469567,0.310600347926442,0.361984086828313,-0.364545372634672,0.0581457968019505,0.560691141712931,-0.0657703956805213,-0.557701877558466,-0.410207370236476,0.46486349743079,-0.158200550306926,-0.456310514750943,-0.374895864376566,-0.49414380072354,0.555752930004012,0.443398737202689,0.371281093405638,0.471355599757449,0.157746234829706,0.423033552115108,-0.232570018643245,-0.0611416452386946,0.43265977280636,0.342435352743273,0.357105133659901,0.600927690717202,0.268131727229739,0.0247766542142158,0.522627405860584,-0.0466891456372586
progressive,0.143433847232395,-0.246929247623457,0.268156044595654,0.263745548667955,-0.23872674832443,-0.118908703090465,0.282593599858616,0.0601435163076797,0.12388900679516,0.150487730821854,0.0458083669599551,-0.29511971793594,-0.248997371455359,-0.185742739193647,0.148232282508391,0.136731062976188,-0.350382678377126,-0.192527317609839,-0.0375040679737868,-0.121758348203543,-0.110438344239014,0.378993939782643,-0.0462836031540276,-0.0666712405430306,0.220386389847425,-0.312660974516995,-0.271996592847565,-0.266967417831773,0.277000772612644,-0.0711721110899146,-0.331639644545807,-0.214754857269192,-0.231329506468171,0.32058624104458,0.337590566064596,0.197254357869337,0.257406454636217,0.16383244336005,0.423400194423181,-0.219747332168731,-0.0997968960452582,0.298944784054946,0.321956969401813,0.124231712200934,-0.10674618197175,-0.0558568774432183,-0.253352327562909,0.133760965003793,-0.400270587357477
progressive,-0.0242028761461703,-0.093500261386232,0.0178362568240431,0.0217123702717543,-0.0819674224115117,0.560196388860393,-0.0406559063174604,-0.131554892335482,-0.26115813528433,-0.583970371774932,-0.0705190242325274,-0.548644502521336,0.0318737360268741,-0.402632837018339,-0.263559350339683,0.262320200873389,-0.388197895254526,-0.513361918151247,0.562714873700546,-0.227648253336317,0.184792565399848,0.530282553558539,0.624613075950973,0.0881688260039541,-0.431026284488271,-0.406942819695641,-0.32381843366766,0.371106123309851,0.146386200680981,-0.23470850157893,-0.11658811087088,-0.0804215373141006,-0.0388944534300099,0.0265634391878224,0.337606344527313,0.377263360196363,-0.0925105794834107,0.579233713019519,-0.230452385654212,0.1498821352872,0.552239037471913,0.0571605231004973,0.608947966712117,-0.0682538617795832,-0.0150195522378879,-0.0772550011752692,0.567991862846933,0.555024046840692,-0.202949440259438
progressive,0.144899047288568,-0.365118000207638,-0.0231254027106463,-0.283597347945479,-0.118242601223312,0.271525057957881,0.165070639785589,0.140840376766029,-0.100736202369426,-0.0495789152497749,0.0278650279541895,-0.152069365211721,-0.329546007894538,0.319106205383784,-0.20860213595678,-0.0332675693830807,-0.422173888486713,0.0885150944626689,0.212917855612413,-0.0167532899902596,0.187663905694391,0.232967687993758,-0.219145660047554,-0.200543420152582,0.336247323890642,-0.335458137955704,-0.281816042549475,0.0938635202845929,0.239529205338529,-0.422746611993783,-0.410714908711411,-0.457894698718973,-0.343764883625167,0.237445754470293,0.0856108902220963,0.019468089606447,0.185318896059146,0.0628552774923924,0.238045535780846,-0.0422191927022369,0.0397704614869715,0.252246372975819,0.353952146636741,0.108348464416144,0.103671974047396,0.0105254855551187,-0.0482891599503902,0.355133670722191,0.0572858796086857
progressive,0.367867854088093,-0.136257610638667,-0.0823519792521447,0.353719851310977,-0.0091115353455531,-0.022919289733734,0.361604909905718,-0.0460680493111685,0.347805068270768,-0.0322642512996032,-0.291917292199868,-0.244713762800044,-0.283355693203872,-0.271929677538237,0.116210650327804,0.159790138747808,-0.129029310562104,0.213177484797697,-0.0158690266048692,-0.107110984112098,0.347749678998151,0.124985893661038,-0.0056774004432778,-0.221161452807826,0.0374629301724025,0.0878513427477239,-0.193474729252384,0.151612308283518,0.170132107220789,0.167671240965933,-0.0964802001461831,0.100056764606617,-0.336707431864222,0.0958076161215439,0.313254031287392,0.149922935468689,0.333949837363201,-0.128613891017474,0.214775860950369,-0.216797569400902,-0.0235087898494472,0.160078954240741,0.149262220573897,0.127763270045136,-0.0804647876065395,0.0132499052853919,-0.0582576456635998,-0.0581508234949807,-0.196485531856799
stable,0.0524113367092777,-0.221813822167365,0.107559718169325,-0.216040396560361,-0.197507994771134,0.0259601070011596,0.169687041017196,0.0061452825232466,0.050012922687211,-0.418302379824606,-0.217964511261565,0.413039784319701,-0.243146476572264,0.0935328595106849,-0.004134347133083,-0.154104439729332,-0.162880539336856,-0.175019573741442,0.545070499486606,0.242379870917984,-0.287146841235822,0.169267417701145,-0.318668399179176,0.507031922270806,0.252290527667116,-0.168520940026659,-0.33645210020361,-0.101950861328453,-0.384218199594184,-0.259707958596827,-0.107905078252467,0.153294453772333,-0.0266612216167088,0.220169336176484,-0.023270828650198,0.338210684802334,-0.401658102707042,0.0029661432192836,0.050898013046424,0.108186449384922,0.192725166187574,0.0488199643624419,0.370285551897681,-0.158609982859918,-0.460029003773772,-0.0571585958479498,0.14277695345331,0.445730507513203,-0.0865129411610135
stable,-0.169282091562756,0.0264879179605129,-0.193242055127256,0.0159492684031777,-0.0552066008124901,-0.0837341384545937,-0.0359872154391604,0.0376998529214536,-0.138031767100069,-0.356851440623533,0.001344505966981,-0.56483335773347,0.140072861667539,-0.0826436078359168,0.255717778481281,0.116781463871833,-0.16719793032763,-0.503439020705674,0.0943906313936333,-0.181830420618345,0.120708789989513,0.232986689830876,-0.115594918182456,0.176163909072556,0.0964439675138955,-0.252098408535063,-0.0201593301437959,-0.0439551389100014,0.122901207848132,0.0495185559328726,0.0616844470801268,-0.182677300089869,-0.124141881849256,0.114159264268174,-0.0301087627926087,0.0964514894318767,-0.0061837540234331,0.0767673675181831,-0.207230610243351,-0.348001682885844,0.0136600980309187,-0.0752028085781068,-0.0026922566828952,0.0609779767442515,0.109168397943396,-0.141279465804866,0.192832479318754,-0.154462143276864,-0.445559631703887
stable,-0.223221015080006,-0.124835701421983,0.181007914597683,-0.0219390264309725,-0.0830251975640901,0.0310211401838371,0.0060586095101599,0.0475336589576685,-0.147670265365362,-0.0581225712969806,0.0174991191973349,-0.0022934096629183,0.167454940434523,0.0336341426790516,0.147056078369149,0.157344185376425,-0.101845550283827,-0.0885326044026798,0.133771005746585,-0.0729282508053637,0.193402634236601,0.213509160744647,-0.105211952072265,0.153278128865179,-0.103866592524939,-0.0494702087795776,-0.0148916605546562,-0.451160772643414,0.037674533206335,-0.0575808650394763,-0.0421877424901684,-0.0023759001353725,-0.011116040317926,0.0333751729008739,-0.0388585050465071,0.0237780968457936,-0.12308050744275,0.28306710853201,0.0707382750578126,-0.0206964334834309,0.11964491016155,0.059119438114069,0.183957346810673,-0.0788964133880412,0.0092934474648085,-0.0272831462795953,-0.0461284976677108,0.0486425321287675,-0.327119176765218
stable,-0.0193506001477501,-0.0372671774371101,-0.218835836676441,0.209640218287773,-0.137815178009993,0.0948491179306236,-0.360926215743417,-0.0485937413244427,0.188958859573451,0.0477515460628093,0.0972624445090214,0.261823074099796,0.0808123488108894,-0.383136301606757,0.112024587140039,-0.202584946555146,-0.385901973667682,-0.42087225043854,0.162787175471307,-0.0635050159993211,-0.0026953612997014,0.356341766088513,-0.259091493604306,-0.0006280467925452,-0.0423429117846148,0.0821932798699885,-0.0824923356341218,-0.0881635590817827,0.246146644173998,-0.344920250511675,-0.0320249436444848,0.0040587270384387,0.0724492276478237,0.232227340041698,0.102648367570185,-0.0057850269316957,-0.467330048806976,0.0690868789721269,-0.0336001817826295,-0.0708521689286097,0.130572625326465,0.0741824052298985,0.355675966227134,0.0859334561126811,-0.198128402120342,-0.227988754018709,0.177526112087536,0.1527934977809,-0.525191648992561
stable,0.180340572562492,-0.202989350529464,-0.0259352573511438,0.267840427331901,-0.160978167091887,0.280729065918524,0.0939244532624345,0.267154848941486,0.22369415996097,0.188250484013611,-0.378007444770986,0.142211768029912,-0.180873194501912,-0.256421816747051,-0.0139273742894687,0.217652647366174,-0.243045128436287,-0.16381635901591,0.369392822012102,-0.171333992217446,-0.325391815170104,0.0265343635061602,0.0845046446577461,-0.262600466397491,0.164759964571037,-0.221111109230885,-0.249431140431194,-0.266161968107597,-0.174683856070829,-0.288000002062829,-0.198758410487713,0.136497011459359,-0.149303346435035,0.176293051996568,0.151776944051339,-0.105558229001619,-0.0337069628685537,0.303252785151977,-0.0570045498205293,0.213709235523708,-0.0380683060341435,0.268930362294024,0.444468572601614,-0.102874596845688,0.164260691627222,-0.0208140487696733,-0.0366654035748055,-0.0938385154660682,-0.254966325486951
