group,ATF2,BARX2,BHLHE40,CEBPB,CTCFL,E2F1,E2F7,EGR2,ELK1,EPAS1,ESR1,FOSL2,FOXA1,FOXA2,FOXD2,FOXO3,GLIS1,GMEB2,HNF4A,HNF4G,HSF1,JUN,JUND,KLF4,MAFF,MBD2,NANOG,NKX2-1,NRF1,OTX2,PBX3,PGR,RARA,RFX2,RFX5,SIX5,SRF,STAT5A,TAL1,TCF12,TEAD4,USF1,VDR,ZNF263
progressive,0.0776644859602917,0.205676618584673,-0.152167361948771,-0.0219328423985971,0.156347565928238,0.0505196170809664,-0.206093316133259,0.0852311843028716,0.0910384929958657,-0.004213275213482,-0.103790760831962,0.0165488455009922,0.200987117601378,0.24460146102006,0.190860705746055,-0.111767542476325,-0.38481026474909,0.0067068462581958,0.098406763934357,0.344595644187126,0.132635491139647,0.149978046256993,0.100060325635096,-0.0686889530486824,-0.234812375751688,0.187890908931528,-0.0839480204230985,-0.183737161939273,0.223058859182837,-0.133349829794366,-0.0154508805317017,-0.0899405280265752,-0.0867326183271423,0.0318475983562259,0.0942860881761163,-0.0471595797050656,-0.100212453311564,-0.21160298372012,-0.0407702172934115,-0.138059173518069,0.0321121682283441,0.269557014207608,0.0530793305937098,-0.027621094649138
progressive,-0.0240179232418919,0.0641079431901245,0.0910267073035749,0.114469790023609,-0.177242807999883,-0.0727909812808073,-0.162418897430777,-0.114647786327332,-0.0829692447996394,-0.117888429767075,-0.102288056210446,-0.0898829092683116,0.0019312269505408,-0.161799957877564,0.0842579530990913,0.0979782112826101,-0.0466515510630045,0.0630325763091743,0.125147215043573,-0.11843272570905,0.121872685475146,-0.0735721506750919,-0.0390542810122149,0.16652707282888,-0.128851910190007,-0.0736116844918891,0.0452218858810437,0.121979238524228,-0.098891113002151,-0.202163043546102,0.049884240675321,-0.0455819730623711,-0.228675880076368,-0.0258971443977174,0.159214163874624,0.0862552109364969,-0.0537793570393279,-0.0247915153212904,-0.106728033285239,0.0636970268157722,-0.0988314357644143,0.0667946425540318,-0.15564764883071,0.0098247182429033
progressive,0.23724606528632,0.252207463586234,-0.204812806193725,0.142961264993703,-0.103244733451496,-0.241435253263443,-0.156101987688697,0.146764086682468,-0.100761759068814,-0.259794701330605,-0.150856914266308,-0.203765952556059,-0.196567867913049,-0.331720748883172,-0.159906988158538,-0.0828328736107889,-0.117849001664931,-0.137478311746749,-0.118810490153349,0.0430449869883439,-0.271590989428419,0.0908955289863315,0.331539213350617,0.0906753960936695,-0.175521159402672,0.0624410788237119,-0.0200652183049894,-0.0407229003873233,-0.137818834961189,-0.0153471185543479,-0.123648536869154,0.205376122440513,0.0439474077084058,-0.12274872561945,0.32336426207834,-0.107562203498131,-0.227387638280249,0.200508674847514,-0.171030944951776,-0.0864556165101604,0.188280025379442,-0.157915088229178,-0.0922323378497449,-0.151974096930333
progressive,0.305407546223793,-0.471250172034731,-0.452777411715237,-0.293507609647208,-0.461841657276617,0.333633090498135,-0.384222542986637,0.216291652706036,0.478162735116523,-0.419034500577445,-0.409299836054004,0.188229183314357,-0.489007214813646,-0.365994394991138,0.261363738331089,0.525762481422861,0.207499198615762,-0.270418924176766,0.0230932153282938,-0.351879357925041,0.392539362002477,0.385291589439654,0.283252011470814,-0.1751152448335,-0.382582734444299,0.240481093634457,0.253753577140126,-0.434680629597439,-0.381645053868984,0.150844266463747,-0.376947591276704,-0.252612052961481,-0.379239699349697,-0.0593275482845554,0.427944730971865,0.364082794977694,0.144552293907647,0.471802814692646,-0.368970511599747,0.434753107323067,0.0904023731476577,0.390523575258442,-0.336052034590977,-0.35713852289094
progressive,0.165683625411878,0.18068183198152,-0.0995964039777813,-0.203400937856397,-0.0051952220997959,-0.0069775829124952,-0.0744475326900765,-0.102517717327743,-0.110710182946653,-0.376437800701833,-0.03541542942184,-0.161451517562891,-0.100191856356912,-0.194553074987975,0.371718141240403,-0.0142708754756704,-0.152527724525318,-0.115621665993306,0.19175564770347,0.0772609452733507,0.0476401866551292,0.0005275148593639,0.12335855059731,0.277596702090868,0.101230900776871,0.364708587730371,-0.368509092512606,-0.132398237050955,-0.225448661182993,-0.037613408002523,-0.197510355260167,0.0078128147731547,-0.170463229743691,0.154457949351627,-0.0694361415261195,-0.199096896162951,0.105742751354309,0.0064660533518999,-0.0938816596680057,0.303516864044158,-0.25978108661326,0.164828411927758,0.0535027949785144,0.215274018516777
stable,0.164061231137144,0.37439109050296,0.120702317105072,0.0883688170502216,-0.0918372099574604,-0.27721592743278,-0.357354361523719,0.112264764532726,0.145161491811384,-0.0488355058261337,0.0341677031513105,-0.260485707594179,-0.248646412994206,-0.0078716568874813,0.127729345420791,0.0041510944102425,-0.063927351221842,-0.20664471464444,-0.372627419684016,0.143674491886701,0.0369620064071424,0.134143234161546,0.22112002424202,0.333478366852309,0.0198010726950105,0.184794688384627,-0.160799219434021,-0.072814418188811,0.125572501123658,0.0411907894222839,-0.138737535694818,0.0565109095321529,0.157648858567446,-0.0545596580301857,0.2008806568182,0.265250123519912,0.0297278084783599,0.346669722152998,-0.238832965512146,0.0722259618786355,0.0323482372375131,0.106228159797495,-0.123558358846296,0.0686071648026618
stable,-0.175149062023706,-0.1919325991089,-0.0249731149591537,-0.249143405056793,0.077944391134403,-0.0243375947861086,-0.223963113497902,0.108761463844052,-0.160570794822355,-0.329603235639589,-0.107500990695219,-0.270613122040933,-0.250649305082758,-0.245411696087529,0.106913246160475,-0.128816515899669,0.136615851643951,0.0394201107804988,-0.216802125768185,-0.0122734275292723,0.0604223409113518,-0.106055368343746,0.211089290563931,0.24832809369662,-0.23140227153287,-0.0392854162239166,-0.0902032329547857,0.191560217030924,-0.162345786293956,-0.164883401973211,0.0391816790902837,-0.122977171995863,0.139898677980451,-0.242871847901811,0.198008291030223,-0.0584828881303329,-0.210645617112913,-0.0264648757775217,-0.0464341995849712,-0.0177786396324961,-0.20855465155996,-0.134249097125974,-0.087656836083444,-0.0021912795100101
stable,0.1114248563895,0.100858706214634,-0.0244005094286087,-0.0248843857094468,-0.0207182885586414,0.0512001654351184,-0.091992022690724,-0.0538685231801767,-0.0079387278456523,0.0261172093203694,0.006547648227585,-0.0794169838025341,-0.0822664717061949,-0.0529437760933,-0.0170371027181518,-0.0398645225950347,-0.149376955018536,-0.0178512051538592,0.0100330582423623,-0.0037653854885028,0.0745728388408687,-0.0434273010632721,-0.0136932847359279,0.0615500462006134,-0.0410626727184533,0.0104566958075966,-0.079828977286144,-0.0407161448493098,-0.0203564422532275,-0.0705207501870351,0.0302286569147507,0.0023559858486797,-0.0596314638092218,-0.11979405299494,0.100255698040909,0.0033070744357645,-0.017244781382858,0.0764547294372749,0.0509151183169519,0.042027475446118,-0.095297078819007,-0.0342208691132977,-0.0274041649729771,-0.0371866943302552
stable,0.0375106906770667,-0.133395882571733,0.0486370324531858,0.034709957992551,-0.129048362004108,-0.0820805799929723,-0.230630506157207,0.0134353793084689,0.0422641427155144,-0.0872526784666279,-0.128905804815177,0.113130074258147,-0.0275070054622513,-0.0234762121643311,-0.170240109664594,-0.0400938229514767,0.195190060995076,0.0113331718634515,-0.0372867577160711,0.186024915215812,-0.228394766654843,-0.0507345029506872,0.119730885965249,0.119155222185535,-0.0353484985177145,0.0354031977958735,0.18486600854036,0.0489733058642199,-0.201310446498839,-0.0223924982978698,-0.231059623739556,0.0603057796511953,0.139148980123883,-0.132778035027823,0.0995868421341288,-0.103338454704235,-0.126196869187262,-0.129230909002595,0.0503643229679592,-0.0512318824398724,-0.0224185764405108,0.182946497681645,-0.116267479254541,-0.215690472867219
stable,0.0610860620333369,0.116985450629613,-0.0065009641126668,0.138946844715242,-0.0140245614818658,-0.0741268994708974,-0.0270302620684958,0.0341100141857555,0.0455669987876565,-0.0631194725537555,0.0192411982457937,-0.0962084702092488,-0.010644633542196,-0.0716435001387143,0.0147505793587628,-0.0747394231636537,0.0037476792751764,-0.0129624801043503,0.0423344085020423,0.141457836175763,-0.0059469659108778,0.0034328487795682,0.141819767296698,0.0441869612437447,-0.156895093072191,0.0299192441308992,0.078424912368318,-0.109135813462669,-0.0387542220684185,-0.0030806180162518,0.0081121935131619,0.0374867086728856,-0.0736946946481009,-0.0167417394326638,-0.0677161486840861,-0.0160244518776237,-0.169102023099782,0.0012589986371785,-0.0940128481530923,0.0086573536113426,0.0506760693637663,-0.0644792471284191,-0.0635360490226105,0.0574143688928416
