group,ARID3A,BACH2,BARX2,BATF,BCL11A,CDX2,CTCFL,E2F1,E2F3,E2F6,EHF,ELK1,ESR1,ETV5,ETV7,FOS,FOSL1,FOXA1,FOXA2,FOXH1,FOXO3,FOXP1,FOXP2,GATA1,GLIS1,GRHL2,HES1,HIF1A,HNF1B,HOXB13,HSF1,JUN,JUND,KLF4,KLF5,KLF9,KMT2A,MAF,MAX,MYOD1,MZF1,NANOG,NFAT5,NKX2-1,ONECUT1,PAX6,PBX3,PGR,POU2F2,PRDM1,RBPJ,RFX5,RXRG,SMAD3,SP1,STAT2,STAT5A,STAT5B,TAL1,TCF12,TFAP4,USF1,USF2,VDR,VEZF1,ZFP42,ZKSCAN1,ZNF263
progressive,0.0366680426998679,-0.183892799718713,0.22063320489969,0.189273936950233,-0.10151140418042,-0.284805568828145,-0.26050493199045,-0.0052890395282909,-0.207831624150866,0.280325673406794,0.343188934267924,-0.0948343206963215,0.0337669650481561,0.189221309691245,0.0056113814895922,-0.107359608335458,0.0433188125544726,0.23546093511955,0.203805638838286,0.0516273410671983,-0.109576531620327,-0.300133258008392,0.0222021248855497,-0.151961210327763,-0.0307869465079623,0.0146172211839086,0.44032569754497,-0.200917718001322,0.330051854743052,-0.14269881274588,-0.249157179271169,0.104412481832132,0.332439816619632,-0.174176492028059,-0.0914398624915975,0.230106111517524,0.076677916345472,0.247900703462832,0.123160942846596,-0.256577622788473,-0.0838812724194503,0.130824787436719,0.163881284488538,-0.466205152152304,-0.475770156473367,0.391902040868664,-0.181939012728785,0.132660163093925,-0.250584693671218,-0.0884664223587772,-0.0075849037016411,0.0693758841608911,0.459784626555771,0.173965982992108,0.315099134783095,-0.0492722712274867,-0.33292661876527,-0.162986621085742,-0.458903119967723,-0.272773661742021,-0.17365021943818,0.540199078289389,0.230987618105573,0.250847829966158,0.157414710040391,0.206351482491829,-0.206305433640215,-0.267866169841393
progressive,0.109131404460633,-0.152654323962133,0.276414089300797,0.187168610329546,-0.118548531506438,-0.162383694357389,-0.0419079143044336,-0.374491687663134,-0.0686126677628654,-0.150686198058178,0.127825221291174,0.0759337698524845,0.158690609224221,-0.265183163523755,-0.157824960099573,0.118126380735281,0.0222610071604749,-0.173164922592185,0.0545756069491938,-0.192288720748101,-0.0457498265781901,-0.0865943236535242,0.0535609442421911,-0.0971898558882876,-0.185350803100316,0.211859513040641,0.145965212852543,-0.0657934818025387,0.209293002285177,-0.242105588033822,-0.111142458581463,0.132142839733688,0.249528207665627,-0.0120237227811951,-0.0935398388033193,0.190461078715657,-0.207992710790977,-0.278214697277012,-0.0658016852402911,-0.264019766897048,-0.214444947635466,0.257451936156957,0.232128576361414,-0.160236957240552,0.0154909337135214,0.203584807922745,0.263379013153965,0.237690646988882,-0.143878929478688,-0.125231163764621,-0.19097948004908,0.311290865073895,0.107295186106902,0.225885014464753,-0.0173296224206665,-0.0139309288377497,-0.129488328464152,-0.228459635437085,-0.131714489773774,-0.246999591199327,-0.026308005378042,0.380183288708294,0.0734776326231442,-0.235962658080953,-0.11579837561038,0.16197855639748,-0.13599356138094,-0.299407439722443
progressive,0.0270170968182068,-0.0628765410954195,0.212617849286504,0.0765282556521037,-0.0351074109674713,-0.106007051762616,-0.0099538615351417,-0.421996680235211,-0.194004788643426,0.296118530033017,0.12619170844402,0.0627958711571998,-0.0725341928980165,-0.126718513503636,-0.227719480939874,0.242370542704043,-0.077498524893415,-0.103594260903884,-0.471562089382082,-0.434758442723183,-0.270112371292694,-0.0527318837544992,0.245273677775724,-0.445805020966379,-0.240784886435972,-0.117117782953714,0.238106563854935,0.107679652157448,0.390349282668212,-0.215570938489848,-0.355140917739324,0.280240990396639,0.363072777130976,-0.0632604760786005,-0.191985948791752,-0.490806096535553,-0.288969533146612,-0.153779454049003,0.117636839768444,-0.492042111678296,0.18024066784142,0.179793550015794,-0.208250925869975,-0.192832397300153,0.0454782666639745,0.171169262105548,-0.306824513069305,0.231120254913592,-0.0389670700200236,-0.11040799186401,-0.0477911492593796,0.456896413042193,0.279678959170029,0.242503963701349,0.298571964530777,0.165418917911859,0.10822499001093,-0.0947691989602982,-0.0480481768104682,-0.269706312865578,-0.512636001677404,-0.0165481470815695,-0.0426752666335195,0.0816373727373072,-0.0961921672833074,0.453803011313165,-0.144320598272514,-0.352760871089468
progressive,0.279576135869569,-0.0364721396938086,-0.42413859903882,0.291799670196829,-0.098054395845128,0.279734004394091,-0.56449724892652,0.199554836054103,-0.31557015946054,0.410737816571555,0.184963273859017,0.491183106138594,-0.280577473367965,0.187105775263241,0.132009660205132,0.304230688870603,0.391640235633689,-0.467579506457949,-0.300631286511506,-0.344072193930634,0.616345782908752,-0.266969206554185,-0.3439323675232,0.309706471406873,0.260104181002123,-0.267600680652272,-0.149262434670729,0.276951007833235,0.251213927806909,-0.0728676003899923,0.484340633232892,0.481977115894337,0.386335853209757,-0.308466075857059,-0.295881699188036,0.0075641575892304,-0.170967101527841,0.463686919696168,-0.0642344473632857,-0.287622920090909,-0.34388726223048,0.382975508902078,0.228237291695079,-0.346661237732792,-0.270216787630062,-0.156150012869152,-0.432487588721388,-0.378216900520064,-0.144986452920824,-0.0974139006884966,-0.322543437715132,0.560126546061902,0.117616561298015,-0.039836994530759,0.201408663584916,-0.344329294099141,0.419961848932901,-0.340675765388779,-0.221480518845546,0.456249056926555,-0.268038201991661,0.389145912946245,0.374428055931541,-0.345502031709874,0.371112816916583,0.0385830673931287,-0.40901028386036,-0.382213229455102
progressive,-0.214723191421779,0.0702685208101326,0.180787520128492,0.206046748988246,-0.123381617891877,-0.0485043541049878,0.0190589491052493,0.0901568066978316,-0.0275576765139721,-0.217629819383127,-0.235093282487854,-0.0342081676646641,0.0155559885050926,-0.128906580552101,-0.145832949359623,-0.0431650049151211,-0.0668366462199002,-0.0225579604826323,-0.225184682548966,0.114594597220683,-0.034824246417341,0.0421895468900493,-0.0705252202904147,-0.0739886886628356,-0.223873540588141,-0.346753607187775,-0.0768834689558625,-0.461182337051968,-0.0040913947934186,-0.0244930796416817,-0.182296123227995,-0.125917018912509,0.343977303577955,0.275142350634628,0.195206132474796,-0.233742648299293,-0.0493415893329847,-0.197354509663618,0.0688704959482888,-0.192512762543221,0.46149432565108,-0.315262504791327,-0.0313923718271086,-0.291784375402452,0.104330567232175,-0.018399428902063,-0.113555951631234,-0.104938747539304,0.119677246930268,-0.39138377375189,-0.0287542910143638,0.071220283498563,0.249906817111515,0.0384930743739877,0.0840671051809865,0.218767195541915,-0.131465676909375,0.0489703623922691,-0.0203700910660745,0.267350534102374,0.0135655802272133,0.107711101926351,0.207685676439277,-0.141445362858186,0.0666786773089574,0.213953092980933,0.249930512448157,0.0613037851141285
stable,0.059457282907254,-0.141994614715146,0.450289260047988,0.262167119817737,-0.265154935964575,0.259166683412419,-0.0706896134365439,-0.419570889847206,0.0399945005692466,-0.120033441873438,-0.0564068462397693,0.20900620405895,-0.003463479698585,-0.0094399533428257,-0.0262513395671833,0.0036655240271983,-0.122586580260353,-0.333373743176666,-0.234743177948381,0.470434497887403,-0.0021084245166774,0.0577322137660151,0.167864642186835,0.237139164068989,-0.0478003708248252,-0.247831167245941,-0.0488382969400783,-0.256036438634168,-0.130143050169785,-0.0911512591849861,0.106378742873671,-0.0093665154577676,0.278286975973875,0.473080425222378,-0.144756468138728,0.223720163420448,-0.210741609792848,0.176779712969843,0.161227948734699,-0.327952861387878,-0.0850933548253168,-0.32659149607673,-0.0973400536540308,-0.152180545527061,0.152801221858387,0.0428384457694156,-0.249372641674534,0.133737059398932,-0.0089115250913394,0.22500851152182,0.0522740120700079,0.118747858209638,0.0603474919018254,-0.216696388611798,0.206031609135281,0.178976839874692,0.433708884650278,0.0764419873480663,-0.255721833619209,-0.0844895656017659,-0.0072186676574582,0.171104803406798,-0.0910597322627737,-0.202175038433288,-0.0899082238212033,0.262405943185348,0.16165811925945,0.194441584422795
stable,-0.177365776169259,0.0722495642042397,-0.153672681067007,-0.0535783566890526,-0.0957839274151899,0.292560873150535,0.0531114547968883,-0.0200660123778771,-0.008393465073768,0.0982422064455302,0.102235434666382,-0.0327964280765235,-0.135147813734135,0.0755295315566512,0.0707699351431311,-0.12405723419135,-0.209793698423784,-0.220636148746152,-0.341906133537643,-0.163110147622876,0.0210493829981512,0.109790984180121,0.233983789568595,-0.142102512882381,0.0277080088138299,-0.0780151018508305,-0.255453900590902,0.149819892214667,-0.137582784549954,0.102375726514549,-0.0262680627255467,-0.0391632586496426,0.185630455981776,0.201914046711914,-0.218968578765417,0.127495343353682,0.0999226106962866,-0.0582905990718034,0.170841836428634,-0.0036903689524119,-0.309387191230206,-0.113141761298169,-0.0429532038349805,0.0840752376265373,0.0435105356986762,0.103753271496865,-0.0863377571589622,-0.0191087528586814,0.212492583136942,0.0988991145421519,0.276891704657637,0.158111420729988,0.224125594988571,-0.366369137320844,-0.10315669922138,0.0569772254395951,-0.202831328217594,0.169320754150559,0.0366260562346868,-0.187148292812259,0.155703151096628,-0.0480174297610818,0.213816873274686,-0.0363479803842193,0.0555384595140725,0.209052408689778,-0.011331037705259,0.0111622744304925
stable,-0.0234669750113035,0.0059000585661113,0.0284207696820304,0.147480879807441,-0.0572279193326274,0.0116663445537605,-0.0622481382997972,0.0014216031419538,-0.0301503680161458,0.0272577285038962,0.0688670576444137,0.0214240429016957,0.0436126325354005,0.0378193969684372,-0.0624778000480857,0.0515295976173819,-0.0604377938928034,-0.0870681361902665,-0.0978421673398029,-0.10037157785543,-0.0086825897971631,0.0900765818947688,0.0463455765405142,0.0711217877811646,-0.0948300256929946,-0.0489875079663443,0.0011374775771847,-0.0765447617946176,0.21242823663881,-0.0498321847808474,0.0073045166423681,-0.0434812725859435,0.0267830052477111,0.121758558669002,-0.0526414602610852,-0.0510553876865171,-0.0103627549029366,0.0774561709007558,0.0529069007841965,-0.0999576323171647,-0.278473442332639,-0.0608477868261025,0.0862968135640298,-0.0968697751856167,-0.0751165367560323,0.0373789638436461,-0.0304760729318566,0.0416669755739837,0.0521357321555559,-0.0581707952808981,0.022909503713491,0.103540181059856,0.0706528651010986,-0.0555962121370874,0.0240889199693417,0.111147970301439,0.053553998682928,-0.0020755282674448,-0.0023496953210007,0.0277260351935779,0.0536936231700412,0.0593177180439758,-0.0210182592360228,-0.0344345298065814,-0.0575574228557083,0.134214140902677,0.0415865888288295,-0.202809341457476
stable,0.011040122231284,0.0548685137808536,-0.0108089258464462,-0.0123168983282879,-0.0712644546617529,0.0169173203994464,-0.301377155931222,-0.193770727759326,-0.182776874496326,0.0547084775846709,0.18421843740016,0.0688600023623336,-0.129969086540344,-0.248650821153632,-0.102272927495219,0.0657601794294078,0.220117119554272,0.0617513073549,0.0367697758960435,-0.0380456117680234,-0.0761263582606262,-0.0068862080754491,0.0085284347936061,-0.233901214289679,0.200119473519765,0.0119483301188973,0.208315860423333,-0.0840238030921032,-0.0060403519525823,-0.250109159651315,-0.369395409469478,0.0333801657136292,0.217324057406794,-0.0158424452549551,-0.131507937991394,-0.0241609129550537,-0.0191073519078763,0.149121420792788,0.0029032664173914,-0.0583686251463464,-0.0473332040401822,0.334231389457768,0.031165737840104,-0.0320676610657151,-0.0796130095626182,0.161436933526304,-0.110690663163636,-0.133463160671473,-0.0336493174981184,-0.1362523629478,0.0252906180640999,0.146644769108634,-0.0351469475046965,0.0574179091905448,-0.0181068040258051,0.0177260128911031,-0.1366801653337,-0.0054915574517579,-0.0211770840987676,-0.023268293008627,-0.177261168107111,0.368195830795494,0.0798317850800343,-0.0236630390621056,0.124454864716956,0.239394850133595,-0.100737342088989,-0.320744603772041
stable,0.0835094002412986,-0.0790015723398384,0.142865761791084,0.0394274951040931,-0.0989143062039857,-0.0564991852037384,0.0669566237082968,-0.0432664084820295,-0.11526953874178,0.0511581254912316,0.0841263913566716,0.19120282227774,0.0294855513409502,-0.0913255825806187,0.0596667267775183,0.329898899350074,0.0976453878529407,0.0087394788274678,-0.0220359311690491,-0.0743021833873194,-0.124443422049786,0.006000679304942,0.28072935492039,-0.189638389221046,-0.0621320202818009,0.0299194216300462,0.112812151270837,0.100903955648417,0.103517540696966,-0.137413056067224,-0.119816789971651,0.112632769784653,0.208350367562132,-0.0817731712168958,-0.0185160369202043,-0.0790371494898677,-0.128427421823337,0.003398419114961,0.0680801351488618,-0.101937188735304,-0.214979576517592,0.061072398137685,0.219914650734269,-0.213974014547394,-0.241578998336345,0.207338395294632,-0.169658347235222,0.193675914977074,-0.238560282498274,0.0399341222675734,-0.0989550115918571,-0.176651874754044,0.174241923483141,0.085691251766519,0.135889542074978,0.0621445203615409,-0.0454086230022622,-0.209928796434603,-0.0190939252220316,0.0079620166029537,-0.134451391875145,0.0255130901025434,0.075271420339469,0.113877756359102,-0.0832088641360962,0.127847930947184,-0.0643907953746522,-0.034801610893977
