group,AHR,BCL11A,BHLHE40,CEBPA,DUX4,E2F2,E2F7,E2F8,EBF1,EGR2,EHF,ELF3,ETS2,ETV4,ETV7,FOSL1,GATA4,GMEB1,HOXA1,HOXC6,HSF2,IKZF1,IRF1,IRF2,IRF4,JUN,JUNB,KLF3,KLF4,KLF5,MBD2,MECOM,MITF,MNT,MYC,MZF1,NANOG,NFATC1,NFIC,NKX2-1,NR2C2,PBX1,RARA,REST,SETDB1,SP2,SP4,SREBF1,STAT2,STAT4,TFAP2A,TFAP2C,USF1,VEZF1,ZFX,ZNF250
progressive,0.0753310627109818,-0.307669032402318,-0.304443768443469,0.416052441544044,-0.387771899577007,0.271206365883939,-0.115574161574569,-0.163179850704873,-0.253989536759346,0.243547083777828,0.101311621363102,0.302798090726762,0.0043950830586772,-0.0477973544065468,0.0168004528348233,0.427823333164351,0.0818741186930727,0.358407457427078,0.0326161426986046,-0.145711873976927,-0.444518039639868,0.146723073537796,0.200356305148571,-0.0097022284663731,0.0466209261592618,0.146782555864906,0.470181359214069,0.0924355363288113,-0.114615835193354,-0.134727470903962,0.154977898711161,-0.144958431166868,-0.310993433573017,-0.166041611553606,-0.387091157388971,-0.288436413303445,0.343424520142835,-0.111714419459881,0.0301046666650748,-0.282726109900893,0.452746428223406,-0.449065133090048,0.393376456620252,0.356834480332393,0.0766330647599433,-0.31573219229944,0.231181368886421,0.274940534196951,0.0934269084473099,0.0142361036216402,-0.338507314435082,0.22495555198225,0.456797835614337,0.0829183639912246,-0.176536937714778,-0.545201791994588
progressive,-0.28583108135404,-0.102977252360848,0.161765423361953,0.104937887891575,0.0387068539654344,-0.233371887425664,0.131698324434566,0.0886832500613901,0.0080528945768032,0.117443942010263,0.0697652126092664,0.211621672544079,0.233568365771654,-0.155444742147559,0.0847471513450947,-0.247564670717955,-0.0181757488404493,0.16432326533817,0.183638741152868,0.139649952326855,0.0432625674801959,0.0057198989678969,-0.264473060326885,-0.03247985873742,0.0603567557094413,-0.0372287608612447,-0.289231620434203,0.0662062417058264,0.108501578852344,0.0216223442375809,0.151655441981932,0.0679380259721151,-0.04200235985069,-0.037720123596932,-0.0106009626969347,-0.0712814475908624,-0.260654629302388,-0.395766508732782,0.134626190298971,-0.0155186426282825,-0.0890121283993263,-0.0606955032581565,-0.0837729601187897,0.0826888726082077,-0.046794934424145,0.0409167466650117,0.0220099133893762,-0.0263561326424833,-0.0225971552693937,0.102810572356582,0.0294473887742279,0.0720665504599254,0.0866726009939142,-0.304887907562576,-0.325769155122151,0.0588109607728554
progressive,-0.103297893652892,-0.497458453489972,0.320770657470937,-0.0022573965798112,0.0757736651403345,0.034363589861329,0.183411275262499,0.663709592075863,-0.424379579099656,-0.178646256778894,0.565525211572701,0.390453307436875,0.693358975832149,-0.663829779241901,0.386526547587194,-0.652795997223508,-0.433230707989683,0.609459926407328,0.626111673397507,0.652852431504906,0.232241135372279,0.155798894300515,0.474904101042069,-0.386633249783591,-0.613741727147833,0.413335009105551,-0.367300513561618,0.645091533920965,0.0589105776541239,0.456605339111989,-0.180092478621553,0.497181701394724,-0.384111699742141,-0.189783132339836,0.64747504345629,0.664113596701524,0.266042155091692,-0.629548795898822,-0.602783473621373,-0.606063068885786,-0.0599035145877023,-0.54417887182769,0.24884543806082,0.416811700179756,0.441761527699426,-0.315589187671383,0.532823843645206,0.419724073763867,-0.267429638179268,-0.63932527226896,-0.477859905091783,0.413207414702668,0.361619302182926,0.124830060078137,-0.50449748102303,-0.227348357880528
progressive,-0.711475912817117,-0.0717495749189858,0.0735586917853243,0.601947454936817,-0.524671027991167,-0.615977156235272,0.271987152477499,-0.480849694696282,0.438159059442859,-0.0431474372621738,-0.651892648824258,0.64605372413815,0.119446941100001,-0.433735768704661,-0.376011372291964,-0.502740008778978,-0.621580895728756,0.135932518544511,-0.248400791332611,-0.0223742528444417,-0.612616721656048,0.617618929791474,0.640061024518404,0.690815798203531,0.646130611604969,-0.36236158553544,-0.137117490091963,-0.404681351831264,0.302439112130143,0.717767116719809,-0.66713445842316,-0.143765994575757,-0.137004420287816,0.532215045323798,0.267875934398745,0.333447375219185,-0.555638585950716,-0.451790755030719,0.26715228765221,0.3767350190385,0.381927184444891,0.0139347226629725,-0.279155778060366,-0.0054861468971715,-0.668590797500562,0.197686722776976,-0.50202993040894,-0.411479108456531,0.67258894577517,0.261516888613565,-0.0979139275984067,0.62197890143935,-0.614819321440815,-0.362429427417928,-0.676189088339184,-0.417982883591018
progressive,-0.0119282781710618,0.0197698667380624,-0.0176253662527629,-0.387766150015446,0.130199503048991,-0.27268335227415,0.158996502961965,0.0792494085001411,-0.246042991528468,-0.0079872527509077,0.15853927927359,0.159825979564769,0.0543408330520216,-0.188109108606737,-0.0660344300378996,-0.0597061304926009,0.0723505909012061,0.165490697827824,-0.0365091092053902,0.247552234322839,-0.130280427595606,-0.157600554532855,0.023799909159493,0.0452408677851566,-0.160408636300398,-0.049258771524595,-0.0474460616804173,-0.146878052106358,-0.0871800140684182,-0.115281062880502,0.142257260494637,-0.0104433127406752,0.20846972453509,0.124470045148644,-0.0493680196625253,-0.0007971067841584,-0.109628483299439,0.242033180243691,-0.112517489613598,0.0188311419973275,-0.198188260887645,-0.254633132151658,-0.0789823574963113,-0.0906638158001971,0.180117809628499,0.0920435793199841,0.141367090481871,0.0256166652310014,0.138526638895682,0.279153269776025,-0.287342833893471,-0.038155923729007,0.223837295937292,-0.181121274006526,0.160651409940243,0.139874032596823
stable,0.199678161077446,-0.556997977094209,0.555863081372046,0.041091404026729,-0.111200511465196,-0.0877680075564713,-0.43439933845221,-0.0058434927810615,-0.0720335614949062,0.255179261427463,0.209479352007346,-0.367268637622892,0.285621323000186,-0.320993004808697,0.172188954650677,-0.0324644327020618,-0.115129215045872,0.217277743141418,0.394399217484699,0.389225318012142,-0.0310903317925579,-0.118685278020309,0.235313451834835,-0.272779991193091,0.0926227855631896,-0.11282082458268,-0.305068040272164,0.447482050039258,0.418612641762602,-0.0219646538954948,0.219032881000858,0.4674574349374,-0.223494843014324,0.361681263527266,0.243225707054295,-0.18593419212024,-0.45806470498649,-0.213273774494219,-0.306638156543517,-0.4633194268178,-0.106819613431884,-0.624560636583799,0.594634195081567,0.45195035461451,0.16255961694249,-0.115764739736785,0.250140730345014,-0.566136883762996,-0.0686963471047461,-0.23100153671161,-0.123194235396338,0.343140143267565,0.173830832478233,-0.492507473317493,-0.202586074642749,-0.384413004966711
stable,-0.0246959848475679,-0.157602621221684,-0.0511191130002699,-0.0513252622581432,-0.199891825700798,0.0185546440706144,-0.0736992678362288,0.104912414758327,-0.0190069010328211,0.203434051164829,-0.0073358561537056,0.397560811459505,0.302152755364099,-0.32453765870031,-0.0541897077098708,-0.212948702154868,0.0808102063708451,0.196316755604639,0.113572802597532,0.363514096067035,0.0324806167351902,0.124969133157234,0.0158713738477226,0.117541402848221,0.110419869270983,0.0608966724050862,-0.0302971298085523,0.148840520973309,0.262889797773326,-0.194019447648691,0.0634490181727206,0.0393670917239722,-0.11375503733063,-0.261274205131226,0.16912775722812,-0.0705740329782489,0.0861694816445449,-0.266737765895876,-0.0212557745082117,0.0187474738463344,0.129590539391189,-0.34533375971648,0.415770208498395,0.0672252427209452,-0.0409200222568506,-0.0065351736469876,0.226168893623069,0.0024423086821176,-0.0370560102126154,0.0911700390466149,0.0019634127556042,0.0389908163531402,-0.0554662589880674,0.0963030344814596,-0.0303149900232579,-0.0607649911610702
stable,0.236040047354928,-0.347286063366654,0.365656260643618,-0.0730478929052544,-0.355712806707314,-0.250800161733122,0.199686983698214,0.0968728197080469,-0.134892190585908,0.176394856191149,0.177324016880628,-0.320221046008952,0.132874261631,-0.245436872435092,0.201035004618533,-0.36885429488608,-0.174700838246341,0.0457368848218642,0.059442856438496,0.244994636118929,-0.0618700474964953,0.0744050991306231,0.0636435338108358,-0.14326438972748,-0.351107924309944,0.376826468832448,-0.215604343307011,0.372283406634234,-0.0111049822024088,0.111045693797099,0.262035389497023,0.242101471439582,-0.109373761866681,-0.251011475352105,0.305615533731485,-0.478337454767961,0.159264313876051,-0.168772188262211,-0.264011984579207,0.0918650223565812,-0.268391001357459,-0.258221062567988,0.366804578583359,0.2659716023279,0.118278450686956,0.127496626744185,0.280673560308391,-0.0632430441900956,-0.223121380227877,0.188652078148938,0.0016032485538944,0.121802666464362,-0.178866012866578,-0.140836734243944,0.0709036402044924,0.032067138397058
stable,0.051467682442596,-0.266160307856894,0.0742724532068227,0.0046570625848798,-0.103173948349976,-0.298360713091138,0.0442755194146537,0.0803490269552782,-0.182807930182968,0.157166706296975,0.291423455538662,0.138773210802451,0.358386519424773,-0.202569955745975,-0.02166505110475,-0.118010958319407,-0.103719577046573,0.0225738949155977,0.340656483438528,0.0434629452408843,0.154874118691639,0.0723931550324602,-0.135262719091408,0.0165382773235759,0.0038477125119859,0.121933933436204,-0.43049902655134,0.314463233030764,0.0447001435752676,0.104730282294455,-0.106928010806845,0.0189517687117419,0.0014053553456692,0.0206518774046353,0.217574417454625,-0.229527519567528,-0.114156596099365,-0.425512249275367,-0.0541063067497066,-0.0156834372023922,-0.0364393926134135,-0.17543138888621,0.304186512243374,0.399765133826246,-0.130377500993013,-0.0283767223490957,0.222953729012185,-0.0769466937532919,-0.168072076378505,-0.0834968073178312,0.0501176405775715,-0.0771096116006552,0.298953695769342,-0.0231045113924925,-0.162067440380834,0.146275441656775
stable,0.144158731788598,-0.625373415537566,-0.692172149742512,0.209969032748131,-0.607565256251867,0.373390749450763,-0.678852034952155,-0.0333362378311634,-0.61078544109375,0.609310810203828,0.582914163813181,0.344599173330133,0.496295636986641,0.557164848092022,0.633932840573881,0.569403638654629,-0.522701755458917,0.521846684817345,0.288672666638272,0.567815880971619,-0.483189612768551,0.632823530650411,0.689757091839067,-0.202910825012674,-0.531553415740935,0.641610070371231,-0.640889115794538,0.590534561120759,-0.584873700700117,-0.207877963091305,-0.461389724537395,0.60654948313448,-0.601779644210683,0.618355033599866,-0.0727728191430819,-0.610824836342342,-0.653199592793108,-0.234652739286061,-0.277552442806181,-0.451005416865478,-0.617081253895388,-0.318816167136817,0.629185497843952,0.627417878247287,0.435772802684455,-0.601000027310267,0.616710228152501,-0.649111528471995,0.457142141750671,0.454983798786823,-0.657301649962082,0.617277261402728,0.588809458254133,-0.620935314745356,-0.512412168603288,-0.616671478727656
