group,ARID3A,BATF,BHLHE40,E2F1,E2F6,EHF,EPAS1,ESRRA,ETS2,FOSL2,FOXO3,FOXP2,GFI1B,GLIS1,GMEB2,HNF4A,HNF4G,HOXA4,HOXB13,IRF1,IRF3,MAX,NR3C1,NR5A2,NRF1,ONECUT1,PGR,PRDM14,RARA,RXRA,STAT4,TCF3,TFAP2C,USF2,ZBTB33
progressive,-0.0768059285147302,-0.0158553612948974,-0.143593692440583,0.0865143917789519,-0.0321214134768389,0.392916724063785,0.0182185170547738,-0.121369256077756,0.163630021618338,-0.0096882653517441,0.214878858211442,-0.0519692288048039,0.265595816442636,-0.242166237968648,-0.0130343861855293,-0.007675206741479,0.299541774679949,0.0257052099464621,0.0918601059480171,0.101393520637433,-0.127960508182939,0.103648954197429,0.151167909619674,0.0512421039556111,0.215316479648456,-0.353860693969645,-0.180818445136756,0.01058370613825,-0.0497272605197929,-0.0577727623233608,-0.170571370873132,-0.111075053351685,0.133865031263883,-0.0308018165283039,0.30564827688567
progressive,-0.0055727391302078,0.0043235411527683,0.0821165017255179,-0.144200500667466,0.008201652580151,-0.0233696466336038,-0.0436043441618122,0.0130024057806864,-0.018498695540842,-0.0368962221275573,0.146791141711179,0.210313839534735,-0.0091280166072762,0.024777899386564,0.0775220950144371,0.0792957967535772,-0.0579875630027122,0.292314569617464,0.0084788650586988,0.188787901647678,0.0738088603495578,-0.0265056456055041,0.0964594438695864,0.130287001645183,-0.0542959937648016,-0.0943863392916773,0.0150333725347776,0.0533786490453792,-0.192230843408702,0.0586051231137274,-0.0805131646874306,-0.0344571913514206,-0.0765953014964689,-0.035130680714434,-0.0864583200997158
progressive,-0.0370183291660519,0.0478917659774358,-0.177460187088917,-0.197735341188362,0.12720945691471,0.038116616856807,-0.154115141442329,-0.117299011392007,0.145274400222432,-0.20997614203314,-0.12816359155844,0.102020687170121,-0.0235874628507568,-0.117664593306173,-0.0525504249383666,-0.0451617147289175,0.0809619812317085,0.179473079477163,0.014008396026324,0.245512021754935,-0.0127231120650561,0.125391754786479,-0.147125604680988,-0.0898765193306113,-0.129754397912072,0.0943320616528816,0.102584900055289,0.100824339216207,0.0865781645738617,-0.0723522901263458,-0.131725772387728,0.200749251093393,-0.0783184447494783,-0.203789960314009,0.024124468632371
progressive,0.207751854643297,0.0243234135592556,-0.172110031063871,-0.0059121940379225,0.126225570627689,-0.0325239047498667,-0.215961462555632,0.0759377335988829,-0.133851708349697,-0.0064181720935966,0.374072767412517,-0.0736539948070562,-0.0464041135744419,0.111798358499682,-0.110180140393697,0.0713565809326438,-0.186231833014128,0.368839769143022,-0.0581874764025296,-0.011696753971711,-0.0286173894911931,-0.138059075425258,0.051176717396882,0.0416269513911398,-0.174389211494835,-0.0915546779118532,-0.127228410017313,0.219398466645527,-0.422979421100158,0.191742891296201,0.0169069604368964,0.0850043133532606,-0.1062645084133,0.159961999366829,-0.290157902305258
progressive,-0.0691405364879934,0.0198272440542965,-0.240009962247633,-0.184892488822929,-0.361517558868425,-0.100212117235669,-0.352073124991072,-0.113410056311387,0.163758798454978,-0.0233057079234713,0.0423442305190595,0.0521607791359052,-0.0682790099715583,-0.192743300881148,-0.102727936452677,0.121713877617684,-0.104819059499611,0.381890840855673,0.160870864498477,-0.177611983050238,-0.211975970297342,0.0264484595820164,-0.155980791454486,0.32437484525141,-0.282993259384518,-0.136072652891604,-0.138992944651539,0.0486378232870084,-0.254413229501274,-0.0007401847535569,0.171277943027996,0.0882963561210306,0.0569699576713108,0.357638667181752,0.114890425818501
stable,0.0026090123626901,0.292792432896235,0.0362957967100958,-0.170984849845343,-0.282667820433863,-0.0942590422226119,-0.0860830094458024,-0.151864959284158,0.113528554882094,-0.157200929357295,0.0361725821156341,0.0318232478528488,-0.140352084125956,-0.116063491439362,-0.159443483992747,-0.272175524838042,0.0934224574027309,0.0194198087311948,0.0627113882264956,0.143703018678769,-0.0986311690409118,0.0708785368082792,0.133246995106778,0.0130854389480855,0.0915515684709113,0.195059792959143,0.141040823686545,0.160362783731834,0.061485553123862,0.0531320202574674,0.112773949737693,-0.0427541163313931,-0.082142164343274,-0.0394340007447731,0.174507831430104
stable,-0.139452367478617,-0.0179643577058113,-0.05641970380027,-0.136999363063816,0.115746666515675,0.0158644281346585,-0.259462582116923,0.0008618338614238,0.215817111103327,-0.283137567826941,-0.0551627874698775,0.210962444926896,-0.364874318848881,-0.0484527092259545,0.0319382921360607,-0.363353311569338,0.064680149491971,0.212918133261284,0.151804114972636,0.015038428734978,-0.0697724071836579,0.156179081169595,-0.015528969391952,-0.245768849087112,-0.332973517389182,0.108155331529803,-0.167089620815685,0.054219497962222,0.226266319695712,-0.0863774643826673,0.252624674217453,0.108653249870077,-0.111551023192398,-0.0425249665417727,0.0767282074509639
stable,0.0294119889909139,-0.023723781841018,-0.007193202863577,0.0456481066363435,-0.0764455606202138,-0.109667825198681,-0.0530798512425842,-0.0522402778541896,-0.0382436981862338,-0.0332109351449379,-0.0675923358951635,0.0398091348686988,-0.0869389027432429,-0.109687157993512,-0.0877617938006146,0.0999318401161397,0.0708674776430205,0.108642303584742,-0.0144109874797205,-0.0430346973523942,0.0372569980715906,0.114916055356553,-0.0544994084758865,-0.0838968978706777,0.030734622400672,-0.104682926415554,-0.0189667709754462,0.0503273705635657,-0.109006404554045,0.0452631657457314,-0.161033138177166,-0.0092770910547158,-0.0114358678408826,-0.0850081178143888,-0.0228724632600652
stable,0.0525409623204321,-0.109856148658022,0.0599691171370589,-0.0310346147583771,-0.13975737341792,-0.0118583005660974,-0.113082171073856,-0.123313253523697,0.0757565565790466,0.113348437652761,0.0213792384033471,-0.0295468552688554,-0.0099834906762445,0.0257065221203562,-0.0711079356879104,0.0471027786930564,0.0584860263488641,0.0693978857739184,0.013641493467545,-0.111691952301305,-0.161881545788908,0.0887941309394602,0.0040171915869384,-0.0730672842125437,-0.115015615836288,-0.171018997503184,0.260664438519014,0.165695272359953,0.0619649618537857,-0.0181062779687963,-0.107905284117521,0.0518987899830735,-0.105565963546181,-0.113742265200179,0.0647955000862459
stable,-0.0383359577397898,0.147077890243286,0.0659130417503529,-0.12959523748797,-0.115390058266247,-0.0291578562266726,-0.0951335976600223,-0.161038475389152,-0.0259623494661637,-0.163046933463758,-0.0131000973089047,0.103773200333235,-0.184947410237171,0.0779378830373095,-0.049529919373423,0.0993739902835277,0.0597557369435609,0.224597884247567,0.0508443267904125,-0.0718631981252997,0.118029540754625,0.218147001237576,-0.143356293955132,0.0567231840466738,-0.123857019103986,-0.0490196136201437,0.151737260435983,0.105612826448939,-0.128100241921516,0.0946564922597187,-0.096093577702294,-0.0608240263340648,-0.161864674336974,0.242476002190951,-0.0152409213809489
