group,ARNTL,ASCL1,BHLHE40,CEBPB,CTCF,E2F1,E2F4,EGR2,ELF1,ELF3,ELK1,EPAS1,FOSL2,FOXA1,FOXA2,FOXD2,FOXH1,FOXO3,GATA1,GATA2,GLIS1,GMEB1,GMEB2,GTF2I,HES1,HIF1A,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,IRF3,KLF9,KMT2A,MAF,MAFK,MAX,MBD2,MECOM,MEIS1,MZF1,NR3C1,PBX3,PGR,PRDM14,RARA,RELA,RUNX1,RUNX2,RXRG,SETDB1,SMAD3,STAT2,STAT3,STAT5A,TCF21,TCF4,TCF7L2,TFAP4,TFDP1,USF1,VDR,VEZF1,YY1,ZKSCAN1
progressive,0.0864808872007273,0.132891313724676,-0.1740742842647,-0.0838202461422425,0.0725544083102196,-0.0134372426253455,0.0580113576882746,0.0570596926245345,0.225738974239158,0.133085667857412,-0.146120798483994,0.0176393130124236,0.0029890325241416,-0.0285231444456212,0.0117684778304772,0.201820012179379,-0.0856029426700938,0.126926652409685,0.129386237468788,0.0226389055303826,-0.254302329884656,-3.3509333230288e-05,-0.0502170867789096,-0.338169489093421,0.0260903668531023,0.129238796402575,-0.119373648699578,0.176480254390635,0.0257753791207376,0.239122601931335,-0.0463970227906568,-0.15874041337852,-0.181191666642813,0.069109648854146,-0.100474384757696,-0.0471945449215377,-6.03167998145185e-05,0.0436425555991271,-0.155999349920283,-0.0012264415962285,0.120767636961958,0.219459325191802,0.219519641991617,-0.0403452372092668,-0.0485617257173334,-0.139318403838246,-0.286638836451884,-0.0096439861036769,0.0865881170670643,0.115701025777539,-0.182076313040093,-0.169530418678673,-0.0029957343907877,0.064337919802153,-0.103490224748422,-0.121498140426378,-0.0658726472641002,0.0828819848117944,0.0140471124901367,-0.0775271933615944,0.0260099444533496,0.0118019871637074,0.0062595434474178,0.105145585809998,0.118113697770119
progressive,0.0499311097951158,-0.138949148190754,0.150818125097133,0.167658608873813,0.0722936399400737,-0.138348512207655,-0.0380991834141935,0.104517017999656,-0.0504795619395446,0.0929091500460441,0.0482991314004704,0.010682838253394,-0.0601853764134635,0.0111014949590928,-0.103471491071962,0.103997266966496,0.0501538399065329,0.0827695455532118,0.0967620251746601,-0.0005499227798822,-0.122171759419012,-0.0447445580696374,0.0057618073870426,0.0066597963708582,0.162172000075978,-0.0686705160211687,0.119954847632722,0.025522925734414,-0.002565594708317,0.114777688998204,0.202005631968025,-0.0550953173496725,0.144548331760558,-0.113726089769283,-0.191555628514809,-0.0076020941776906,-0.0232826735402819,0.0477665241670562,0.163239064697087,-0.0016784220110622,-0.0181267205202059,-0.0174222386981517,-0.0301948024910396,0.108837602642321,0.096044876911765,-0.164159824810504,-0.0704482296452653,-0.288017311977993,-0.0484435857538815,0.0721333406756481,-0.0135166578924784,0.0255032856351325,0.141094236039092,0.0496977531565512,0.0023635483729549,-0.154567628785327,-0.114563498060388,-0.0204939217618677,-0.0502132346029108,-0.0853812043591191,0.0920583162764454,-0.0045403734831754,0.0093697031130264,0.0853202915874345,0.0682555596240302
progressive,-0.0961445369017613,0.318104821379417,-0.123737046352178,0.135841362884951,0.202726028591509,-0.232071031229306,-0.183100633046417,0.0133676945821332,0.0868096538019037,0.0753080160491967,0.0181652534630646,-0.153366129602995,-0.211047134813867,-0.10300645386379,-0.314698255133857,-0.20679861720358,-0.247811404289539,-0.100117523885727,-0.305618829883228,0.244985995757972,-0.204751765633137,0.176889188400797,-0.100580036241954,-0.0655026677080106,0.122743405773218,0.0957925645667264,0.328547251716091,0.0238837970924534,0.1499908286134,0.0868948995831015,0.266038857953013,-0.0745323937789009,-0.287749776925175,-0.231598622231714,-0.0901812070261551,-0.15005573482743,0.12688215832396,-0.027980206246961,0.185069340533381,-0.0234328456394884,0.160735773486867,-0.178194249223349,-0.189452803104604,0.154276074324052,0.115057272634324,0.103603517347986,0.0846959014440106,-0.0096050779246733,-0.0708157412401256,0.0880778467769088,-0.0392251538343772,0.232832602555637,0.0457089403297044,0.005016250516928,0.070113028886118,-0.188246607061379,0.0262880457294624,0.060718981910994,-0.338819597027627,0.226838769681423,-0.0156365790166591,0.0080363268734273,0.0533070327437553,0.0402890872460295,-0.0697596463749709
progressive,-0.0402414357222395,-0.105089996267185,-0.178398249291314,0.0811503834114357,0.0241121669696561,0.114426082009108,0.0018526862756345,0.012841658792879,0.258458817246494,-0.001185174308678,0.156274995529325,-0.174011742079885,0.118812589220537,-0.191634966187086,-0.21115174464953,-0.0015529870251642,-0.0871625320117793,0.345403386167022,0.0276449854070181,0.128380260746914,-0.0220415176027703,-0.0989915706098874,-0.102288262365061,-0.156038868847136,0.012260423882876,-0.029193431534448,-0.0698526298482522,-0.0123739463262359,-0.0406501165183354,0.256401790572812,0.302296643974377,-0.0865495108176355,0.121305542076722,-0.116573926637478,0.193882710565613,-0.0777674145993088,0.0048587605758064,0.0941645963182218,-0.0144218912044497,-0.0922937464516496,-0.116474026887322,-0.0075015630572263,-0.233724547287225,-0.0826034706864432,0.111892261073314,-0.0246934018796591,0.0375259788770692,0.0608979795160183,-0.0404639397112251,0.176908834834431,0.002370348617356,-0.176286731844819,-0.0621240219043059,-0.0269093599740455,0.108096070567356,0.11173332965261,0.0951454302288519,0.373756751620606,-0.157655428440582,0.165720062816873,0.158967747885823,-0.172958253805505,0.102002185807794,0.28272537473912,-0.246084870920258
progressive,-0.0912760881979449,0.130839734368036,-0.059941356139051,-0.243965008309505,-0.14296420831217,-0.136263521107337,0.330721274224698,-0.066625828734797,-0.326452778382782,-0.0146255773956648,0.0428308899009409,-0.344345599509296,-0.200424729261047,-0.0132676038847037,-0.166179474871197,0.3439037514117,0.109128372801744,-0.124511983172184,-0.110117463955997,-0.0498964058102103,-0.0748263672800935,-0.0884871754351352,0.0325143448699079,-0.169993961658703,-0.11485618346141,-0.206947055765932,0.0962539731873785,0.135785190139297,-0.0237989924861276,-0.016932105538163,0.230814960340675,-0.170679028892591,-0.423671520810784,0.0734643401168609,-0.0851875024861133,0.32458809833788,-0.0390731542452365,0.0225261456728685,0.142157531510136,-0.163443259587918,0.366421789780026,-0.0633991215266625,-0.276053719690902,-0.0764843110591475,-0.0460130069340886,-0.164926896319296,0.301008003074415,-0.11405761396392,0.0551499391541076,0.264164357578517,-0.149758129519247,0.0196804817782574,0.137378275482007,-0.140244207637976,-0.239485722549469,0.0413756287354632,0.361269597742916,0.0484006081220173,0.136640510768589,-0.211981691887167,0.342687655730242,-0.0015566024722658,0.0061210149300038,-0.105277403143795,0.308081626288227
stable,0.26300649665363,-0.0422312164462899,0.0805305839646177,0.0501941889238212,0.0058074432550013,-0.250659627709159,0.273754592386908,-0.0673975161871621,0.113102672790164,-0.0581511780600747,0.0572918969871988,-0.178781138395552,-0.238860661873114,-0.318601078462063,-0.0845759942678498,0.264026473177963,0.328961172829835,-0.0233766701538222,0.0894327578592337,-0.0954066967434615,0.015438974240464,0.150488176510083,-0.25754040912397,-0.0411789420899579,-0.0780155658294053,-0.220598344258129,-0.015512605970881,-0.178968270446736,0.193382200639132,0.320798674237045,0.190759543415424,0.0815589249558391,-0.0069917785009618,-0.15436171838784,0.0790638105885504,-0.126157773967502,0.0581982510817592,0.157796156281219,0.113155118608098,-0.11685703627839,-0.0681157613584931,-0.0613319344941815,-0.143762656695977,0.185669490568714,0.122295832445284,0.0110392036027874,0.0152169800681621,-0.200802276477469,-0.0619894914896962,-0.0511184319877118,-0.158158148428517,-0.129045041406489,0.19122728196163,0.223482558971975,0.331860956441903,0.0569567688211467,-0.0363212016265287,0.0305030738335315,0.0187054511965488,-0.326008516018314,0.065733231494429,-0.162082304489123,0.0732528261723847,-0.0750999080466007,0.124888206635586
stable,0.105840989288016,0.112175508068405,-0.0359578242863281,-0.0493701752688228,0.04636301184572,0.0620588684731704,0.0001902546263094,0.0597551070123222,-0.0534963599876795,0.0375724378775869,0.0087946251313116,-0.189941786486238,-0.112030716495543,-0.0028736250812925,-0.105917811345327,0.0032244258039357,-0.0911055584200344,-0.14273898351792,-0.0648987338613086,0.106054050462589,-0.0209661198365356,0.010868220506388,-0.210981277389229,-0.178519756969039,-0.0852609302980843,0.0770918347701514,-0.222661531048288,-0.174727418104708,0.280509290418934,0.0243045783817925,0.255750531631906,-0.0578194012283959,0.0009725792490047,0.0675336404012302,-0.0070496241029369,0.0624912926317066,0.0412571958530663,0.105669490046792,0.0242736695071712,-0.0370989019149428,-0.124410320953678,-0.0432347636565038,-0.113981276544457,0.0620744729535617,-0.0315183496149996,0.147129694188026,0.162978294671614,-0.0842202314904483,0.0795337859083112,0.136899606903794,0.18131640994994,-0.0660414619638109,-0.0853009918006274,0.0951949825841232,-0.146477306873205,-0.0257403406208739,0.172513832535352,0.109223710542075,-0.0072992957891979,0.0946086142248035,0.0088672459823635,0.147471642368909,0.0372800039133304,0.0195234556157426,-0.038093687539889
stable,-0.0621958465481406,0.0302207372066175,0.0386365429665372,-0.0138216964036382,-0.0516033034970808,0.0996566778477154,0.0004412739360733,0.0437265274747573,-0.114126764082757,-0.011826794228208,-0.0077332247101775,-0.0843351784711656,-0.0150596257270017,-0.0822185866413757,0.0190779745646872,-0.149571971256393,0.0019264679338766,-0.127587587718294,0.130663087807854,0.138403927834843,-0.1859088439604,0.0417020447149766,-0.0160318996448492,0.124055997498047,-0.0333293924169904,-0.114365947196499,0.111815955771828,-0.0048209617857466,0.005471061178067,-0.0308949258664038,0.0553315450276507,0.0214792341895843,0.0381600417145997,0.0627678241870449,0.0112086066396704,0.0125194772288229,0.101609514463614,0.04065071655594,0.0185043909746185,0.0096514038638509,-0.193270575902841,-0.0264557142138955,0.103816143168362,-0.0295617273755786,0.0004081706201364,0.0055008489819226,0.0581325828827285,-0.0180620291361435,-0.0102940951588646,0.0315329029176768,-0.0178768785083522,-0.0085514827308724,0.0311550381501587,0.029279287190151,0.0652047255668163,0.0001926105299742,0.0102288210147636,0.0412650705836337,0.0140786485899406,-0.0253424274228392,-0.0407285792849748,-0.0101581073586541,-0.0717562810492603,0.0106093278309715,0.0542728087713074
stable,0.0231051597753131,0.208312513115644,0.0146201914823363,0.0066945171576203,0.314533589546808,-0.273470485556486,0.0027624489182859,-0.0848786007143325,0.0329825344043365,0.061274384016808,-0.200628237252048,-0.135192544011688,0.0469977037954144,-0.181495720669845,-0.154263772901689,-0.202077478541842,0.0941427482059579,0.195987533198558,0.0321142003750732,-0.182503890698866,0.127253861686994,-0.0621325617999351,-0.149295967679536,0.0398768244231489,0.327536536416565,-0.0423876185726405,-0.0302590594552137,0.147211385652382,-0.023033565744668,-0.0146219425592564,-0.106367716615525,-0.255839592479371,-0.0847036931454051,0.211734767817401,0.0546191410129657,0.0826682913643197,0.145560620424476,-0.0986242543520317,-0.12086408194423,-0.128928541622552,-0.100977301486412,-0.137280378038836,-0.0989466025976265,0.129431000637065,0.0531348781847706,-0.0228994832833621,0.0787332212788367,-0.130262261866392,0.0784467951254873,0.204122186045989,0.026940118291739,-0.0555071371345026,0.303170301074208,-0.0273856422909663,0.0835288706243657,-0.0625120952146615,-0.166538772080401,0.0672961874525182,-0.157030074189199,0.0754788198075577,0.0174276680928519,-0.202049761495737,-0.107382340613766,-0.0495118500064387,0.18744127721338
stable,-0.0172986572254734,-0.102928900841478,-0.0295217249383177,0.0889575853828081,0.183585894577999,-0.0502779842492152,0.0262659774583959,-0.0199485149664895,-0.130400247970514,-0.0345253942416665,0.190890141451917,-0.0008391415354683,-0.0006968220881012,-0.0157859427330004,-0.0580921910360657,0.0346257783404201,-0.0913187845195079,-0.120384326740654,0.0195282923539582,0.120266342832379,-0.0772920622530844,0.0584117036274448,-0.0141297137443656,-0.143241699114208,0.112565122477026,0.0174369569632583,-0.020714323962284,0.0540022994974533,0.166010311954557,0.238140849822594,0.197387947671021,0.0828040618573726,-0.044242010068857,-0.107268883500578,0.0258085996924299,0.0358270196606782,0.0792905097601973,-0.0096958654344827,0.0261575539404781,0.0539018067579002,-0.0781118657262387,-0.0371684076123131,-0.0041813670918055,0.0372033899497576,-0.0001371046889902,-0.0193697854274631,0.0981890113993562,0.0032646560254821,-0.103991625142352,0.101850966828672,-0.0260466316841714,0.0432192655822051,-0.0548142808330424,0.0053084067459936,-0.0033124579772695,-0.101179132124459,-0.0849185377383696,-0.0425666602995073,-0.252680791225936,0.0481146200084356,-0.015007748686061,0.0487265936321142,0.0317183332637495,0.0034371776151149,-0.0266570843366567
