group,ARID3A,ATF2,BACH1,BATF,BHLHE40,CDX2,CTCF,CTCFL,E2F1,E2F4,E2F7,EGR2,ELF1,ELF3,ESR1,ETV1,FOSL2,FOXD2,FOXO3,FOXP2,GLIS1,GMEB2,GTF2I,HES1,HEY1,HNF4A,HNF4G,HOXA4,KLF10,KLF5,MEIS1,MXI1,MYBL2,NFAT5,NR2F2,NR3C1,NR5A2,OTX2,PGR,POU2F1,PPARG,RARA,RARG,RXRA,SETDB1,SIX5,SOX17,STAT1,TAL1,TCF3,TCF4,TFDP1,VDR,VEZF1,ZNF76
progressive,-0.0135329294607386,-0.0966756485159464,-0.0214588651295599,0.190056322902322,-0.00643073732431,0.14637714904183,0.0347079837934237,0.118709057453814,-0.0454166497145299,0.069900522605902,-0.126531159904266,-0.0670485702080379,0.040674932742353,0.0377053026970042,0.0102448775457254,-0.0822912866645834,0.210504544706425,0.372297465568749,-0.0449528613391491,0.0551838944557586,-0.142770675257153,-0.0660033158097916,-0.243890385519285,0.0667439927674893,0.161536798923681,0.012065419974459,0.0811560434770841,-0.0469810702046204,0.131674365320803,-0.0859462159511665,0.130899077290316,-0.032444419632983,0.0649580614115453,-0.130989066079569,-0.159425523483514,0.0342995731345063,-0.156179004855849,0.0732301078082627,-0.122184009161891,0.039512000696622,-0.0216665315662976,0.106705937410376,0.0198390669230061,0.155964416204553,0.0830250414077232,-0.220389467095138,0.0528857192225283,0.0947028173669385,-0.119228223545658,-0.259084646473925,0.17880080203114,-0.180185244942724,-0.0176239582644708,0.0054754717153167,-0.0356840160460908
progressive,-0.0361534016526506,0.0188019951498426,-0.0514787866150659,0.0956873252044511,0.107320130360822,0.0115301916373745,0.100948127345816,-0.124085604434458,-0.0608024716357647,0.0648151414572478,-0.113343898771333,0.0276144111071572,0.091428159336151,-0.0115397189939464,-0.0712467876687526,0.107808990692677,-0.10733928229189,0.0219457797737605,-0.0351873471398443,0.10594269820175,-0.160393436759705,0.0880127478320096,-0.0204780807720662,0.155595489155471,0.0601311818691423,0.0818953099515292,-0.0850093944996031,0.209435553322544,0.0800194414950682,0.0634103910614751,-0.0238396821551611,-0.12198336404149,0.0019804263339414,0.0698591962366017,0.114131023694643,0.015486037582161,-0.0592001744180112,-0.0936729212060006,-0.0316946959949236,-0.077047343725293,-0.0403693541536424,-0.0519502449384889,0.0742718692072185,-0.0884710817356651,0.0517475941754875,0.281707844264754,-0.0173839745074161,0.1697114831408,-0.143709091043817,0.024867761703609,-0.10043889985884,-0.138346890607508,-0.0305950640542623,-0.065830922938284,0.0322524838350389
progressive,-0.0227086879871673,0.117211923236811,0.0426912834573286,0.0223403624258808,-0.0984577301535262,-0.0398402918833637,0.212536630853939,0.0220604251769435,-0.218150626338398,-0.0705050394594884,-0.131563140230831,0.055289842544348,0.112606438525497,0.0431336773645827,-0.0979836720606812,0.166981728920881,-0.214046379222907,-0.192959789304848,-0.135681190346408,0.0873805382529636,-0.135618546955568,-0.0480700592773994,0.00134972145224,0.0576856323710912,-0.0634640102133178,0.0266561263011181,0.158201883540268,0.23680706109523,0.0571864626404492,-0.0281284204619879,-0.003281740815416,-0.0443672494144128,-0.131550590874011,-0.137438811129845,0.196931886911087,-0.13121598443934,-0.111481106293758,-0.0452407285912101,0.104953734758656,-0.0705634049542345,0.0557236031144697,0.0497344968860971,0.0173890014146561,-0.0987165105568259,0.0056604061336254,0.0197441189181118,-0.0151044627346743,0.11496522648965,-0.0231688138383522,0.253210375798681,-0.0312714592203589,0.249410040244075,0.034258296612587,-0.09809967929736,-0.12090355370366
progressive,0.225513901469447,0.166059186374531,-0.184079967354571,-0.0493676984591656,-0.129818933752364,0.221558571079982,0.0215047986361809,-0.175180473978275,0.0582348468439596,0.0546537942133106,-0.388893074262332,0.051941435640161,0.350536535053278,-0.0019406994901581,-0.21323204612459,-0.136015309981655,0.0171428454963969,0.0025737371809954,0.285435308584616,-0.0705536678933919,0.0542102057584173,-0.0506753602584864,-0.248862364621279,0.0083311456684645,0.0133399986383013,0.0483696244356557,-0.229159644083102,0.365355161874557,0.140076916771771,-0.0132568258030088,-0.13636186346204,-0.0973815279882923,0.151947528653239,0.0834269745114409,-0.052819371123804,-0.0959999347798226,0.0047131273332411,-0.0122864760579297,-0.110652215930516,-0.230910894337316,0.287412973779348,-0.29448266477921,-0.355494560179325,0.186732256657787,-0.0153500088245365,0.368303176814368,0.0823272448003513,-0.0530134410728198,-0.165074974490237,0.106955645473072,0.0934030940334681,-0.0301547735066,-0.0941239252726697,-0.0850211205212137,-0.182832374825184
progressive,-0.0258736570204553,0.183347289236596,0.319504999163488,0.183888802273967,0.0059484386680926,0.147775626001402,-0.229720496618747,-0.0948714431988345,0.190747967414002,0.130496437263466,-0.0848083259210199,-0.102907988958002,-0.0731411813885679,0.0364126493917173,0.120552288759014,0.256201304620497,-0.139706261270272,0.342465972422326,-0.22544582552071,0.013472187990356,-0.221688053231074,-0.0379961647888786,-0.231488618733194,-0.131234864132609,-0.0003528039485903,0.0847426879770961,-0.0386894655715735,0.191096668991097,-0.177841906689989,0.23567714002983,-0.128605244004163,0.114948449296521,0.0697074964470551,-0.004635679789617,0.0611950755944398,-0.132280968863894,0.227423168581414,0.174642056923704,-0.0058007532942641,0.448491763716708,-0.390742680178266,-0.161559594225396,0.0857436666219338,0.143812735137003,0.0250901040648652,-0.16579324160848,0.0479567227793123,0.033298949426833,-0.116769902240406,-0.0553615033282138,0.233810560999497,-0.387592058869925,-0.142499976258528,0.0091400836913864,0.0411262742397438
stable,0.0866463270825306,-0.0275097549250969,0.0993388868805211,0.128625889150562,0.230431590384951,0.195662158325431,-0.0602385151204361,0.121408813862823,-0.265774938151988,0.083345769164365,-0.144488720869798,0.0739022357931357,-0.0780161355178707,-0.0367655177115219,-0.0057345062185506,0.0520667119847303,-0.104952222781137,0.131451687624453,-0.0730417032946785,0.0090021360718116,0.0376044702352394,-0.177872879780723,0.0342511405972362,0.0111076098716327,-0.100123951478811,-0.165088108998716,0.187738276853546,0.106315357852196,-0.127175069929267,-0.11513518034431,0.0187995066150664,-0.197363875758786,-0.140116357539559,-0.126670296956907,0.0480111029963612,0.171901924011361,-0.0380481619572586,0.0166513689571392,0.0783650117761629,0.123939996072381,-0.0172556702612731,-0.0297785047981641,0.0981798934095861,0.0045553590355743,-0.0380154199266191,0.178074912992511,0.009543991874328,0.222553039262303,-0.262323072364957,0.0924576654525253,0.0689642042744614,-0.183261858357752,0.0048082416131276,-0.0698346586003851,-0.171882638459223
stable,-0.144610170411769,-0.134468507245225,0.104607164235213,0.1047995804311,-0.0302762834165525,0.110913799916931,-0.12856825334656,-0.05401163883344,0.0723967847432416,-0.104580571369379,-0.0947450318250444,0.222973385553135,-0.0589979540097816,-0.0353943402615634,-0.0264345312989868,0.0123293084627545,-0.075633319914252,-0.0783711624346033,-0.0156466920592012,0.172060426919546,0.0183114806147915,-0.061599622717158,-0.0223873722177417,0.047408049483248,0.0102880767611907,-0.358856663827214,0.0979312850830708,0.156310267215694,-0.0639605801389727,-0.0648985135735711,-0.0217109352971726,0.104005003939902,0.0243364458842618,0.0594157982350044,0.071239536581798,0.034777355207714,-0.0940377227268985,-0.0808239722263371,0.047926610367001,0.0552457617737011,0.009005658731255,0.06824172587304,-0.0236343330932328,-0.0576750353508466,0.0961167040713408,0.0082712982695888,-0.065311772821926,-0.0111471485936623,-0.0211147354717908,0.0003492224047673,0.146445842317092,0.0070564322321727,0.0751569408176831,0.090499496077984,-0.0463454046778442
stable,0.100534928923811,-0.13177947289526,0.0224046162524937,-0.0203490860141003,-0.0058816678166507,-0.0398881002174702,-0.0511906736172295,-0.0294684087482983,0.0643175011479838,-0.0495513140205352,0.0038033942870221,0.0449668035019014,-0.0244589882677223,0.045107527616419,-0.0286698138762005,0.106192375265067,0.068704218737982,0.0079419888872256,0.0561656106354003,0.0208565983462925,0.0319516392135309,-0.0569119801720692,0.162827698040282,-0.113691712317327,-0.232902621247243,0.0538384770648721,0.0176003065650942,-0.0112984143256677,-0.0062391902490072,-0.117060088512969,-0.0149406050067591,-0.104581339489402,0.089447890325711,-0.079723501280944,0.0526905726155859,-0.112979615657033,0.0963463727880008,-0.06726628467894,-0.0799057634898703,0.005065752243589,-0.0734535128250558,-0.0692844358970163,-0.112547861649117,0.044943059927024,0.0260030576858619,-0.131865444641989,0.021376956426312,-0.0730458182710624,0.0897744566116642,-0.0303924076012346,-0.09991627981431,0.0779725837348809,-0.0558888479455316,0.0261674727287495,-0.126350565043013
stable,0.0512684428525073,0.0551107711976512,0.118919497509528,0.0020737034479374,-0.0523185148158485,0.0715208871783302,0.173977995576786,-0.0639986216276145,-0.0960331864130818,-0.0595296235448574,-0.132044257375486,-0.0056699631230746,0.0695407891034212,-0.0012193011577613,-0.0383963871023714,0.0981811460714413,0.203109324882883,-0.133172941643448,-0.0306745516546143,-0.0648098681938618,0.113991387359059,0.0049938061292661,-0.0224520186352192,0.234091031830812,-0.0661021592555919,-0.04867347701613,0.0600923194804494,0.0593229623316775,-0.026960677436094,0.0070530736836359,-0.0279003274767068,-0.0419699545658652,-0.0404455748573729,0.0082056151651789,0.0356663823458134,-0.0596917107708808,-0.0572958083089636,-0.0546410728079902,0.100176034605725,0.0345573005017479,0.0508492954164623,0.0048458002310035,0.13881043666906,-0.069896671869059,-0.0137673850648829,-0.0250241909554369,0.0054353418634056,0.105412617008219,-0.0763771724267671,0.0401014434156218,0.107087889793688,0.0465749539617077,0.0181306718849178,-0.0381868893627361,-0.0843753665948941
stable,-0.0854134901149836,0.0868490726212411,0.0613032199157927,0.0883670410194701,0.0395047578836255,0.0483213825090677,0.140661402561887,-0.0369004297681845,-0.0277062309333828,0.126952990520838,0.0147118299560872,-0.111745733392517,0.0441573927302299,-0.120425492926168,-0.163366998862065,0.0112608506026389,-0.189772511104253,0.086964590761266,0.0519880550209841,0.183081353546045,-0.0068424763152573,-0.049962651790153,0.0308595759645533,0.0987955828673194,0.0833420575194072,0.0778050807230838,0.105857977258582,0.225938917041403,-0.16699598066227,0.0097799058238788,-0.0685914250312038,-0.0033029960576127,0.0535345972036081,0.0772624011836598,-0.0321620735683951,-0.0574910101129306,0.0712745812133221,-0.0563651807713597,0.187185527387122,-0.0616875762296195,-0.0141483593750996,-0.11638057911265,-0.147031577569323,0.0428342152668648,-0.0451703723007466,0.115364264080919,-0.124665197674551,0.0813420037937981,-0.0743712234038644,0.0092764735447328,-0.001384549949692,-0.0974859696128889,-0.0270473661616912,0.0822513617026177,0.0788614212893751
