group,ASCL1,ATF1,ATF2,BARX2,BHLHE40,CEBPB,CLOCK,CTCF,CTCFL,E2F4,EGR2,ELK1,ELK4,ESRRA,ETS2,FOS,FOSL1,FOXO3,GATA2,GATA4,GLIS1,GMEB2,GRHL2,HES1,HEY1,HIF1A,HINFP,HNF4A,HOXB13,HOXC6,HSF1,IRF2,JUND,KLF1,KLF4,KLF5,KLF9,LHX2,MAF,MAFF,MBD2,MEF2A,MNT,MYB,MYBL2,NANOG,NFAT5,NFE2,NR2C2,NR5A2,ONECUT1,PAX5,PPARG,RARA,RARG,RELA,REST,RFX2,RUNX1,RUNX3,RXRG,SP1,SPDEF,SRF,TBP,TCF12,TCF4,TFAP2C,TFDP1,THAP1,VDR,XBP1,ZBTB7B,ZFX
progressive,0.270326943475681,-0.0109410375750341,-0.137486084240299,0.152875848300584,0.0866872869360999,0.0455483568587087,-0.307331544699287,-0.0065551906160764,0.0859012928574336,0.136943748326019,-0.211228048700766,-0.202424915019704,-0.334880637156539,-0.117427515352737,-0.142139169186003,0.0929909594470031,-0.177815440416664,0.205388112696276,0.176463530601358,0.0093926292400615,-0.107586869487835,-0.0896819243758182,-0.289088622133444,-0.0615040366556335,0.0335069275735419,0.218616393040229,0.0620620924514865,0.1731387756486,0.0751488938612794,-0.0761078066372522,0.0842114055883012,0.307897460435927,-0.110581506927554,0.30798391978458,0.195453147541934,0.0844000441671811,-0.31415397330211,-0.0289088622133444,-0.156137723727049,-0.327264354534263,-0.126175629448292,0.0180149842830303,-0.069733394659269,-0.309681666994499,0.309430148889326,-0.280607746024635,-0.10503238873217,-0.146988752651374,-0.317392268906215,-0.0760763668741056,0.0830559942926618,0.0866244074098066,-0.0923464443024968,-0.190021928458351,-0.211809684318979,-0.152113434044278,-0.397107788364546,0.059932048498301,-0.282910708675127,0.263197977182178,-0.0080800191286889,-0.106014881330503,-0.130891593920289,-0.300784214023998,0.141329595284977,0.201937598690931,-0.152490711202038,-0.274217614165079,-0.145133806625722,-0.0377748754206996,-0.223528856031893,0.148089144361507,-0.126686525599425,0.164280622382031
progressive,-0.115355192127516,0.0317770287380141,0.0259977005504751,0.0460144756545349,-0.029910209925399,0.158939560852257,-0.0530397030973501,-0.0894653108662635,-0.0188538267768416,-0.058478430601361,-0.0834790846807337,-0.0944746221111576,-0.0622356395983982,0.0779549814424741,-0.09766217082591,-0.0079024997662663,0.133319002250695,0.0298160936106957,0.0209275435874474,0.005851959591576,-0.0314726309748213,-0.049851308519973,7.71426713685965e-05,0.0522797801153594,0.0168068392251749,-0.0867237573180712,-0.0250705223321692,-0.0066207359357048,-0.0020825137819022,-0.0797120072864089,-0.0165780615806263,0.0580655368588458,-0.0640263871656359,0.119238491046468,0.0524117346848057,-0.126336575456687,-0.0589023769488385,0.200115420339553,-0.0506025473123505,-0.056250428448018,-0.0819510056538724,0.0392515220162047,0.011177849021458,0.0340278127913812,0.0454719957579224,0.13477072807797,-0.0498252559511336,0.06571546204539,0.153116022244869,-0.0148582536921764,-0.0145560551718078,-0.0401704107807889,-0.0337250503625961,-0.0656830373114448,0.134641536659765,-0.223283372065505,-0.0689444016379088,0.197848564896317,0.111724918915019,0.083539648444659,0.0153560156513655,-0.0242778926620252,0.0482195267353289,-0.0652491661758381,-0.173105560572415,0.0244101855765213,0.0193258745122411,-0.0526475047937181,0.0217547972343606,-0.0744809672521717,0.0128704765242356,0.076846619449967,-0.0724974757881958,0.153024838253931
progressive,0.162391763777455,0.0053929722569398,0.0704484324901234,0.104423159687337,-0.117121621143956,0.0677795366450439,-0.0192703836741195,0.0980865983268166,-0.0228455451593444,-0.155701815282427,0.0525120661917832,0.010138049278899,0.0301250886230949,-0.0878274171871997,0.130189110581332,0.0877630045685707,-0.0792491188331697,-0.126277445041126,0.204326015994273,-0.0796767858710801,-0.139042648303767,-0.0209788638012404,-0.104958985718001,0.0062691560889988,-0.0149960848312701,0.0352442896055023,0.045136969579775,-0.0268586926884447,0.07933370362625,0.0898578898260297,-0.0855804712837026,-0.0334014647728165,0.166601325327069,0.0771280619791869,0.0398051631954014,0.02243231908327,-0.158718776421729,0.0329119683968401,-0.0572171376557335,-0.0491963056006908,0.0273211281418018,-0.0181635820575892,-0.0776941250970971,-0.167916765668854,-0.0632536573311872,0.039199503891812,-0.0853052883804472,-0.0059820166904599,-0.0544673696011151,-0.0624922953794544,0.0661692211793181,-0.111991790597264,0.0275114862750941,0.015835876874851,0.0022048652512654,0.0938414496170965,0.0191866882071347,-0.0406617253882112,-0.017203928619141,-0.0150563613777408,0.0340512798228603,0.0585216378749154,-0.0289859889413831,-0.0611296642894606,0.0595104273302056,-0.109525604636803,-0.0170004705712997,-0.0515270599014706,0.103705064155963,-0.0940655174442933,0.0227918044538611,-0.0730749512409394,0.017399185104102,-0.0716978368402479
progressive,-0.0591642308912718,0.187997760733058,0.168452085775248,-0.389903020955326,-0.147661618830865,-0.1887397543878,0.19913254709139,-0.0736916856051683,-0.268523598421376,0.0933496359186296,0.198454013420278,0.299985105689878,0.0198434487271469,0.176999657416388,-0.0641775695979827,0.0391352837504395,0.16372675776347,0.309572444755098,0.122731608338973,0.0164995957436055,0.218736800495627,-0.0089478576917245,-0.0183643429548651,-0.0344441264990771,0.0103879111663883,0.0426060567012393,-0.048786082799288,-0.132538616578294,0.049215658073086,-0.161481250650435,0.0143712455234244,-0.0943112987474729,0.171952147949262,0.0158161805352905,-0.0754099867003603,-0.0265946146778588,-0.0108809464238156,-0.03223767168366,0.210111124259251,-0.0642312665072075,0.134681611410082,-0.050231017811154,-0.17554984086732,-0.145948199272875,0.106070921867693,0.171156457385295,0.0667306135547596,0.0955804984200579,0.0092553945354662,-0.0058285554194866,-0.21956666182001,-0.0590519555356201,0.213513555689219,-0.412089607539553,-0.064592500260174,0.284051768261734,0.249314749530522,-0.304788538296893,-0.134945214419003,-0.0284154280542981,0.304715315238859,0.0175588893164938,0.0588127602127098,0.119675766050365,-0.20353569364782,0.307121913079568,0.057763229714226,-0.134076300797003,0.0839380321926913,-0.111582177369034,-0.366662022335413,0.129907468026281,-0.0751024498566186,0.0524277095521666
progressive,-0.0397477901908201,0.0680276168627775,0.228980462301915,0.0606453690136315,0.0030034068830367,-0.322189796934779,0.191045539328784,-0.16300021289394,-0.121412497765765,0.394966043599114,-0.0830807282375174,0.0713376779020402,-0.164641714553738,-0.351380566835525,0.106219588172745,-0.325103011418926,-0.325310453936372,0.0451412956444417,0.152262807806087,0.123198307263786,-0.325901214149102,-0.0902284758495493,-0.53254552886591,-0.199451470905331,0.0045411872841111,-0.358451650908501,0.0307330599217652,0.0810243415428255,0.138062014600857,0.426452210051611,-0.148506294392319,0.0923029010240192,0.235127074286268,-0.142688884663914,0.246658172484354,0.0960909817773989,-0.227045835345725,-0.369973729866697,-0.315132241721637,0.0379709999326872,0.18590006297211,-0.315524578656808,0.0636713239963908,-0.2785141277723,0.0389991932800331,-0.313445643862394,-0.343439126113261,-0.327344292531342,-0.0116799156562541,0.338970092748262,0.104650240432059,-0.0490466265163784,-0.36251030885855,-0.0863547123172241,0.267862405463391,0.0636623047565018,0.0563882877860238,0.203262099758434,-0.431990023343457,-0.1651242438878,0.0214252043563179,-0.0287217694265184,-0.311619247784871,0.196578843000685,-0.0889251956855889,0.367074044242384,0.351091951159077,-0.205291428733458,-0.312611364172661,0.0978903201352543,-0.15813884259377,0.258703367356112,-0.237124835921682,0.0654887008340242
stable,0.102223332745234,0.1120734537162,0.111469484708504,0.138635819163661,0.162900690761646,-0.0306917685819363,-0.0904915805545181,0.113557451317964,0.110698759254878,-0.0938368524640867,0.0777521966875449,-0.0591886790342012,0.071607388340541,-0.165250885606157,0.218947808865739,0.042267545687752,-0.142744227016131,-0.103483900825654,0.0380909740987707,0.0717442832536183,-0.167202524742594,0.012709735124141,-0.0928333347282222,-0.0312910562091853,-0.0746766715937448,0.0714963828799368,0.0358054674204399,-0.223334333274777,0.101637947399313,0.200628928805765,0.188548981211787,-0.0934476595169077,0.196128419875839,-0.186937664247861,0.132167499055753,0.020625452950317,-0.05667768586433,-0.065970155122025,0.120209409213415,0.0964040221993244,0.0197418069259037,-0.0949120804368015,0.0259053407946964,0.0344753170033727,-0.102018061305625,-0.233913472855385,-0.221819622980079,-0.148580844483694,-0.0740218457711903,-0.021638617167103,0.0561933048480579,0.0831340818816678,0.0123406862988863,0.131530405734892,0.0308495169170057,0.0787464935225284,0.171629833905528,0.0419636815387244,-0.0395207102453512,0.127249070525903,-0.129392291610642,-0.008103043974071,-0.223619684692036,0.0130680735183725,0.0730393942473383,-0.219558729014099,-0.186708914976008,0.0998236996860007,-0.0713750925683501,-0.324682886246445,-0.164387454633675,0.0434050502064161,0.0686806034709498,-0.0954661856497343
stable,0.0336757793695241,-0.0310260126712342,-0.0690023305235068,-0.0553547032976419,-0.0698116317933923,-0.0944296707891368,-0.067808222147331,0.0579782450681973,0.0042262345208341,-0.0204883122089732,0.114114975710881,0.0611241873992232,-0.0337509574956963,0.0047061506983747,0.0857203722885224,-0.0094899271828435,-0.0744462758554777,-0.0179210666166211,0.189561295477299,-0.0014159712648093,-0.0540439814094735,-0.0001699375317193,0.0602035176028921,-0.131616443483751,0.0416960616021285,-0.0402094578652877,0.0292317031156424,-0.102741923883851,0.0633704398761056,0.269881605479593,-0.01798470577459,-0.0474239354850378,0.0185927744323264,-0.0867756633805571,0.0879788630650141,0.0009381530814874,0.057759878836595,0.086739298147432,0.0083398766852616,-0.0622828047065317,0.0692161511009684,0.0301630377159189,-0.176806364791515,-0.0155331995299726,-0.0449411341599906,0.0848607191573868,-0.0616367973200062,0.0571217389283898,-0.0851988458923097,-0.0687614108540529,0.0666849210760383,-0.0404075434861086,-0.024294947886056,0.192768429306372,0.0862387516934069,-0.0048855292040784,0.107728681308985,-0.137987002929006,-0.116484835013818,0.101342386907089,0.0192664054093989,-0.0352875634280841,-0.0365115682218772,-0.124648829850407,0.0626181341158297,-0.188560901900655,0.114466739408226,0.0099387231128059,-0.0165119138330227,-0.0538139013768165,0.0170322163992744,0.0147789706083296,0.104160342808583,-0.122234563003173
stable,0.0536566104465869,-0.0796993930107186,-0.058604705699917,-0.0409836229916271,0.0300404916663206,-0.0697236529869497,0.0029659864520327,-0.0036219817452932,0.0027826190506389,-0.0422689817832899,-0.0472721276082424,0.0167556646645535,0.0714642310080394,-0.0592314751923266,-0.0061182801789177,0.0251415095931187,-0.0242793196457288,-0.0194368292585897,0.121299178892474,-0.0082081266957777,-0.0090168224751407,-0.0775374331272621,0.0923364678938242,-0.0331746849958344,0.0138154453387147,-0.0179304035117728,0.0003428699476549,0.0470600532071962,0.010209546430576,-0.0222569172846785,-0.0577089089637774,-0.020411310843174,-0.0276549284662949,-0.0277437587603998,0.0356038274965372,-0.0788681582015081,0.035510385636223,0.0892024474980433,0.0369955981784776,-0.155850474046336,-0.0543243652336809,0.0432361425065171,0.0204403060657144,0.0754693762607407,0.0397434575488146,-0.0593399622873983,-0.0826600761616108,0.0431843776758186,-0.0366409110924115,0.0199729238304107,0.0287378971459508,0.0026835856662961,-0.0218210089887527,-0.0384867481122265,0.0075005971501292,0.1351578576644,-0.0195169552214748,-0.053493937448557,-0.0127019250329226,-0.0178375957418124,0.0141107585098371,-0.0347943246930875,0.056498372833859,0.0479327344677121,0.0151134282928752,0.0251178753162965,-0.0365818830449336,0.0063906508081493,-0.0764767152545656,-0.0118275720796559,-0.0248981341864275,0.0399516121185829,0.0127875272306812,0.0255140664982455
stable,0.0584604038932436,-0.0214955775623517,0.168987439941542,-0.0687943785186301,0.0257998068578512,0.0608657003958138,0.040481984904354,0.169494299599968,-0.0775590058715316,-0.0302487429877741,-0.0529785717601093,-0.121502327558308,-0.125470358682894,-0.166017919037729,0.0690120449298916,0.0404273754325666,-0.0003576892849362,0.106571073010817,-0.0537156067602668,-0.0580179073660462,0.104716169448925,-0.0774171645189779,0.0310712464952396,0.21768856364055,-0.035913690433471,0.0334065040082622,-0.0424349210094443,0.1326318591405,-0.0146591439807035,0.112225274899502,-0.0832385011482596,0.105086753402275,-0.0058627759055522,-0.177053661194107,0.060673217161754,-0.0628924777644713,0.0074843080113194,-0.209615950159198,0.0251360069616345,-0.0057945553948834,-0.0046027904641614,-0.198040891251677,0.0310754896126237,0.0514419020020238,0.0081326232843551,0.140863617076465,-0.0744720553164792,-0.0778858361209472,0.109282369913826,-0.206552915356674,-0.119531206664428,-0.023984524093351,-0.0128285970147047,0.0511552436042055,0.112974598408447,0.0434373988204997,-0.0329079652683425,-0.0915574909649911,-0.062415044400631,0.0966232220673823,0.0934257300386614,-0.137872770374891,-0.035757191039045,0.0030058353759696,0.0288311560435459,0.107716935126202,0.0745595076189278,-0.142009148559327,0.13024397595083,0.0164330425743537,-0.0914386285728161,-0.0235660535295232,-0.0389347900109392,-0.164105595627601
stable,-0.0765250501909436,0.0181265224282904,-0.0076797852033473,-0.100947615143316,-0.0326818207361867,0.0347789015667406,-0.0210114752468748,0.0507263426106373,0.0421188178079134,-0.0007740052277063,0.0660607128471277,0.0495611347407104,-0.0552511731717817,-0.0130120878849035,0.0528852905257142,0.0593733343465914,0.0064248433940153,0.0242258969573908,-0.0192603967532542,-0.021154676214068,-0.017715186316753,0.0455519076620019,-0.0586722629448205,0.0217573469512313,0.0615885493083681,-0.0365906471367792,-0.122495094010411,0.16700992800125,-0.0007585384565756,-0.0017773453376961,-0.0405829407677843,0.0400440037944183,0.0233106907759995,-0.0206825396918788,0.0160715752156443,0.0836696317794738,0.0339066290086605,0.0280031224691382,0.0417704154547701,-0.0667179172859502,-0.0299384688739888,-0.0458852432467161,0.0687912646228725,-0.118170264800095,-0.0015704106067055,0.0088815266533589,0.0154203708173466,0.0522714197129046,0.0465573811197338,-0.0092133955615004,-0.027045782669839,-0.0106920722152926,-0.0304180721132756,0.0002972020073311,-0.0399716033054184,-0.0818110858933413,-0.0117426126440779,-0.0247925674514049,-0.0366483808600517,0.0918192868230343,0.0085748579154219,-0.0069604470115341,-0.139702943567229,-0.0292287307470153,0.0552146395916971,0.0707779447077691,0.0472327190143648,-0.0179003875676202,0.0458452429765504,0.0541847659691641,-0.0107920728907069,-0.038185324574052,0.242268969641449,-0.0777238582878097
