group,ARID3A,ASCL1,ATF2,BARX2,BHLHE40,E2F1,E2F7,EGR2,FOXA2,FOXD2,FOXO3,FOXP3,GATA1,GLIS1,GMEB2,GRHL2,HIF1A,HNF1B,HNF4A,HNF4G,KLF9,MAFK,MAX,MEIS1,MNT,MYOD1,NFAT5,PBX3,PGR,POU2F1,PRDM14,RARA,RUNX1,SETDB1,SP2,SPI1,STAT1,STAT3,TCF12,TFAP4,USF1,VDR,ZBTB7B,ZKSCAN1,ZNF76
progressive,-0.120162638016256,0.215706492605083,0.0250743200475655,0.101122527690511,0.0575692656173699,0.121047303336523,-0.0488612539947425,-0.188314877576819,0.0165313579249879,0.292837424968355,-0.0410841215523959,0.249805719315372,0.01803000738544,-0.306206434472389,0.0269822922681411,-0.241493826492864,0.0478709569944437,-0.0151845540045815,0.11341541445422,0.200964271260635,-0.0763849086230469,-0.0187562251856591,0.0034528355410417,-0.0009374811602828,-0.0408992661123402,-0.0181224351054679,0.0135076510840755,0.153819532066411,-0.0050373107415198,-0.0320790208296789,-0.0734536295021625,-0.0150459124245397,-0.0176999083853404,-0.0365815711910374,0.131425615899654,-0.0731829483220808,0.015560866864695,0.0132963877240118,-0.073882758202292,0.005677702801713,0.111877153113756,-0.0561300339769356,-0.174173436412552,-0.0135274570240815,0.199511835660197
progressive,0.041173453221681,-0.156639303790051,0.0062904010322624,0.115742761452883,0.0558228764351413,-0.204499600489571,-0.225571400678057,-0.0096853312834055,-0.121487200325613,0.166137127246943,0.10532461515089,0.196162285801263,-0.0192055639840353,-0.127504807411668,0.0507538961450459,0.051559740035188,-0.092192751537338,0.201372084094803,0.0277604682185292,-0.0937596208301471,0.0881716723964613,-0.0304349810493937,-0.131485699620665,0.0197662161279809,0.0273738970682103,-0.129218623331992,0.0990808103749163,0.0339211856941314,0.0468748981591395,-0.0365728214473599,0.122966350762456,-0.205703430677155,-0.279660999302697,-0.0785441653829087,0.034614983365586,0.145511827731172,0.13245140235392,-0.0393703278101364,-0.0404980882058266,-0.0474906611363267,0.142870998940999,-0.133321199137985,-0.0244470814158923,0.0613822870010194,0.0365139211595405
progressive,0.0048607735297937,0.423174867984131,0.155984540530803,0.240595497717278,-0.23454867096028,-0.33238993388411,-0.255798069745323,0.0346025759512247,-0.420612869321536,-0.270381564144964,-0.220031730340218,0.237881547423287,-0.403697480935103,-0.206486237615636,-0.138973354081217,-0.153746046500181,0.0725822923717115,0.421455122358724,-0.0149190148097589,0.141468584396765,-0.454330556417743,-0.201928395484226,0.133900335461834,0.0325305357884367,-0.246782727327308,-0.449806691675793,-0.186645726682957,-0.251241552883561,0.160339136784617,-0.108843525328361,0.10377540389587,0.0781353110361145,0.0592609595419375,0.0073622010586505,-0.320745117645975,0.218766476474505,0.176265924499836,0.129842473393096,-0.222915807392211,-0.497887853166782,-0.0454976808384746,0.0528838251021055,0.0135250583287662,-0.0974667417212032,-0.192569959686673
progressive,0.18003432803994,-0.135927137598594,0.144678994583319,-0.435799102605942,-0.383188559121099,0.0954978054874311,-0.447424568801966,0.229653787723086,-0.266604064657048,0.26554227508998,0.525463842854715,0.176501053821017,0.14884030603553,0.144832615201533,-0.338100907675268,-0.0492670359119488,0.163624031411896,0.132570075265269,0.0369909412152535,-0.258322106033918,-0.112079795747597,0.132267352282317,-0.10376620935013,-0.20886530347594,-0.17616218481025,-0.187100876477788,0.150525614582408,-0.401505558716389,-0.272983838566409,-0.326186273256724,0.304647758932415,-0.37642925191968,-0.185917094066844,0.0722875373766754,-0.141186384645687,-0.0829551338355997,0.0839852956283294,0.0670689546108737,0.385081707327913,-0.154022742773516,0.267814956588853,-0.306861703136089,0.061190706837447,-0.188858477080296,-0.197899502287542
progressive,-0.269242454403493,0.103703243785656,0.201929859388661,0.217234300807905,0.0025798009746059,0.0518734174463767,-0.184002025887713,-0.066745910622561,-0.221518117787243,0.409744518235525,-0.0256870505643555,0.434028727716915,-0.0381422187105711,-0.223091360470682,-0.0348134432594668,-0.462806784057296,-0.428583802157608,-0.0705304112842333,0.12366004518061,0.0778854199000068,-0.214828864261691,0.425215398427324,0.131966132496699,-0.0280845614547343,-0.0422912995406977,-0.163478540100487,-0.223638230723363,-0.0418514256418017,0.0362400613099401,0.405753950522117,-0.0598862554965352,-0.143418705179665,-0.375105439404449,-0.117283855060578,-0.255685620096079,0.250890598315322,0.133246125914207,0.0084725260886442,0.417923795058238,0.24824342926611,0.226142737967528,-0.0270066722610434,-0.136654157923671,0.322669300393719,-0.042013901586439
stable,0.0268816143597725,0.041638142513665,0.194805226775978,0.361599029417041,0.112506647839532,-0.240715891875412,-0.273850209074921,0.0789408479223991,0.0495282499512453,0.149581318247779,-0.0323213700122537,0.208616289516909,0.200163205606138,-0.0726493960062056,-0.179010850107711,-0.107055562752566,-0.0515772504934147,-0.177413219056464,-0.322448722242995,0.148624884978029,0.116116097193176,-0.241618450068408,0.178531157030576,-0.150661049511978,-0.075950359321928,-0.26231877318347,-0.195600034815467,-0.243761038970979,0.180496572861943,0.0643830669755909,0.123588943969188,0.167587284895666,-0.161415756248756,-0.0292315680711898,-0.0740648521614504,-0.300393688025673,0.112160376932344,0.339474150441377,-0.0692209765525259,-0.142894179805898,0.0805934990464383,-0.131336650057362,0.0014567362755761,0.122607320786593,-0.361579745273237
stable,-0.070524552250189,0.0087659290075985,-0.194306397625067,-0.273700263245012,-0.0283162224882525,-0.067953846100478,-0.211270159309729,0.0792288056082605,-0.293315338343154,0.0190521553808768,-0.0987755494112438,0.0870298139023952,-0.200685612108882,0.140451575425823,-0.127263931266521,-0.0237726350698576,-0.0235127690837209,-0.0907655538442512,-0.293713345951973,0.149503105582671,0.183090155702086,0.166464796622024,0.195245583175419,-0.17225816638695,-0.404783647685121,0.0360184314205549,-0.0855685299279895,-0.032544923916616,-0.0325424095615993,0.0213433244140263,0.138868419184726,0.210388508118288,-0.254370641392881,0.21012035955092,0.0610995664217451,-0.164716136659535,-0.123232680658586,0.002346632746753,-0.145316704479882,0.149721410759414,-0.0585374386597382,0.0615789208105152,-0.158218599586699,0.0780417342339103,-0.123161982911646
stable,-0.0229272797332442,0.0471518454667036,0.0776298577552529,0.101268336569585,0.00809811756337,0.069243534471202,-0.0073487312242922,0.022026997113267,-0.0161782222691974,-0.0772849372659665,-0.0857300339309135,0.0339408554878386,0.0747515575158735,-0.172131690121628,-0.0081411940255503,-0.0002437911605117,-0.0072136862580302,0.113731638564512,0.006776951660584,0.0020108010201297,-0.0352350021043107,-0.0165313772076462,0.0548505407803941,-0.0092875322795589,0.0062551449102297,-0.0627340994777786,-0.0405944448069097,0.0803362124030618,0.0330637322561304,-0.0319622717500564,-0.0385004758502406,-0.0077418747064854,-0.0312241048479622,0.0056712195340071,-0.0141376743014689,0.15071013088302,0.0808128840789452,0.0113749136768982,-0.0029422716163091,0.048662661026759,-0.0069760194690829,0.0014939349392727,0.0388751432871259,0.0395437290937985,-0.0854881984520778
stable,0.0672618214542839,0.0727861432754539,0.146259802008061,-0.119023032964451,-0.0952650475062756,-0.0645870813695886,-0.16377723966143,-0.0038156240109975,-0.0915850423034507,-0.113149325358132,-0.0233734925007459,-0.0667803374954698,-0.0942432205300364,0.0883771492295515,-0.0810177834471216,-0.0085962489820858,-0.0351983616725686,0.0102442034503894,0.0163857272113493,0.0400145896799523,-0.117618448554836,0.0142964041830658,0.0779832940193577,-0.0618855646280694,0.0204167545505743,0.0597918284100502,-0.0017785650499221,-0.278110936220002,0.129158691781901,0.0307808083334512,0.098820491668468,0.0712716258136559,-0.0454489121823533,-0.0732417927190732,0.041899517561147,0.194129770244904,0.149394703898914,0.223272045526342,0.0328419166992665,-0.215649326365409,0.175464754501027,-0.0722507588981814,0.0478622327582054,0.0235208136996787,-0.0726415493286051
stable,-0.0920100227117243,-0.0517251622643746,0.148852015898693,0.164331136894794,0.0828930682687403,-0.148413286449929,0.0594580769706288,-0.1460545663131,-0.2237718490546,0.128227337009006,-0.047284808632557,0.296275079370933,0.0829418398053119,-0.107634922366589,-0.0083937422292513,-0.0707861506584439,-0.212114379912093,-0.101006173810277,0.135956821629171,0.0318762187816512,-0.243016775815167,0.242468819562522,0.185741091118378,-0.0459994910610634,-0.0802985297133235,0.16191421248465,0.105448885626281,0.133692000099016,0.217013293177874,-0.126982966090194,0.0875766364422741,-0.167472452610764,-0.0841967153627697,-0.188434566219412,0.128412668847978,-0.229215395677128,0.127935458120908,0.0474512749980419,-0.106111321002132,-0.265725232003648,-0.143291631968773,-0.0903731213161543,0.211859481639638,0.11444364325236,0.016538052885751
