group,ARNT,BACH1,BARX2,CEBPA,CEBPB,CTCF,E2F1,E2F4,E2F7,EGR2,ELK4,ESR1,ETV1,ETV5,ETV6,FOXP2,GFI1B,GLIS1,HIF1A,HOXA1,IKZF1,KMT2A,NFIC,NR2C2,NR3C1,POU2F1,PRDM1,RARA,RELA,RFX2,SPDEF,SRF,STAT3,TCF12,TCF4,TCF7L2,TEAD4,TFDP1,TP63,VDR,VEZF1,ZFP42,ZKSCAN1
progressive,-0.0646753095090873,-0.0603249217416862,-0.107919666405765,-0.0213148512120234,-0.155145618386266,0.133420997525822,0.047178145521518,0.0860174786976721,-0.0314020140573161,-0.0769820579499929,-0.341959601101321,-0.0203518925382345,-0.0574497047086001,-0.0954080331406495,0.0790718831569391,-0.0942538486309308,-0.028055561928546,-0.407980320956057,0.161401435018824,-0.0115008681323446,-0.0465634910488867,0.0097525176324157,-0.0549432803590927,-0.149292741907988,0.139014353226766,-0.154558281890196,0.130668711387262,-0.118143419133865,-0.0230836901943733,-0.132184859086419,-0.109094339397905,0.0152161129446934,-0.0895619861565123,0.0728638729833636,0.0216699849073215,0.0291346220027209,-0.191553651648456,-0.239093760359413,0.0106676698472222,-0.0406764670999075,-0.0060099548435054,-0.109715823364677,-0.107065979638222
progressive,0.0501915337624589,0.0351456773982373,-0.0826262786219962,0.0111538804585823,0.094869007484815,0.123956200640831,-0.153680257251448,-0.0706854919263757,-0.0087206565409753,-0.0917887576577894,-0.0845419502132064,-0.0386933024309941,0.0610492861505898,0.0430156192118248,0.135644245130802,0.231397483900723,0.147965146722992,0.1517513451542,-0.0140097256943551,0.0114776132740929,-0.126356445438235,0.0087747911560652,0.0057644570638715,-0.0686551507127684,0.0395701561647657,-0.0698403958639115,0.153029127273737,-0.186428816761457,-0.034646837668934,-0.161573211162244,-0.0224318112670863,-0.0157791654236843,0.0041783812428749,0.0016600956241204,-0.127497278707503,0.031274270692014,-0.207079950969367,0.0147618939247787,0.131140811907608,-0.138653846353658,0.0151395659235559,-0.0261192677695068,0.123604032495012
progressive,0.123548277059202,0.112023849021473,0.129380619508905,-0.121477089167936,0.119400696053791,0.148379799267368,-0.225363043656973,-0.106206127694103,-0.151604725455843,0.0511932636974444,0.0415435683648569,-0.0347135151424926,0.143366304249271,-0.0866275665888961,0.120522053473182,0.129392605729334,-0.0352000549456561,-0.080113559517043,0.0406074807146812,0.0486100523684182,-0.0596206487023732,-0.173057799691033,-0.0732556073333356,-0.165642720748727,-0.121503115282337,-0.0811838334215676,-0.0400717819083363,0.0678859484916102,0.135722944639012,-0.0503082595621353,-0.0495891896658886,-0.11133597171395,0.0193166983541563,-0.103547033773461,-0.0319154172301955,0.0059237890452168,0.189672767795198,0.17103459543004,0.009833079338675,0.0052003922267248,-0.0612919256486828,0.227363528347131,-0.04949942217453
progressive,0.0588453711272117,-0.162404487890215,-0.354717276228565,-0.0542169268689235,-0.100227194540923,-0.139963968489338,0.137194337186186,0.0445975698260958,-0.138871915878196,-0.0948784602625192,-0.0763879183913058,-0.332523049544244,-0.318512246894908,0.343122930420906,0.0468839097609128,-0.0131325135280344,0.109312142859149,0.0912119517085139,0.0108089973341147,0.22006021872614,0.0082763646827421,0.217337057746866,0.0159904384465557,0.0612943571956031,-0.100691897779706,-0.128852914050014,-0.121742954496619,-0.106737686916286,0.510430037480292,-0.193999661095136,-0.139359854278919,0.18919462960611,0.139963968489338,0.0977456792458162,0.17116879097368,0.208168462845659,0.0222685792025269,-0.03746902214315,0.207768818060304,-0.226937826660142,-0.0336398674555702,0.246223011069676,-0.0347783903905909
progressive,0.217922120297518,0.550731525770579,0.179764959157654,-0.304950687824112,-0.122707718201678,-0.278818177465033,0.232042579929022,0.199211041279566,-0.307151497118255,-0.253706271416024,-0.164905296404453,-0.0009282039198579,0.250699058716394,-0.0846639575407115,0.122422116995568,-0.0881373722091394,0.0287323213382284,-0.31347252381231,-0.322048960031088,0.070971899718372,-0.0673892845887844,-0.0379177601288592,-0.112262274089973,-0.408472725003567,-0.224415347718787,0.512179562963446,-0.35401529502674,-0.0662258796756593,0.113144277814725,0.044906589643084,-0.343557250861825,-0.0912579853876664,-0.0007728032635921,0.357753310812594,0.386594832611982,-0.321683558487977,-0.0928329920390092,-0.418905569062061,0.0273211153786253,-0.306710495255879,-0.140939995197622,0.36928655951816,0.167731908341396
stable,0.0367089765166597,0.0461680113376086,0.0549614881280457,-0.113985160233221,0.0036049398790427,0.0490132033937271,-0.219081844050721,-0.0104888930538601,-0.184407416886038,-0.13823622851178,0.0128580902661803,0.0864060526227566,0.215014801076364,-0.153325221453802,0.307347148356242,-0.0573528623020714,-0.178778455482345,-0.190179718707946,-0.0661958634873284,0.484277004572821,0.122623086817538,-0.263911139357283,-0.318710224847221,-0.0491627732955672,-0.0208238555673425,0.0457762391124224,-0.0543804641903272,0.0653649749614048,0.0947067149636074,0.167763544831176,-0.305644941955668,-0.13827130050459,0.15494295605642,0.0773067704811606,-0.103567968535886,0.0511630604876055,-0.0697048070237075,-0.166266911390232,0.187065288369548,-0.130546491630049,-0.024003570894132,0.12878734774914,-0.105201650616584
stable,-0.0207533716949105,-0.110301908072879,-0.142134422257462,-0.0243188898605892,-0.152723741975275,0.0989391517733916,-0.0941908385820982,-0.0596667467364068,-0.074277906084126,0.0832374407265509,-0.172531887278143,-0.0142204637326882,0.0712494796586094,0.0639946873552236,-0.0396638655220532,0.168334127539667,-0.28465923418194,-0.0729026697571373,0.0371552447738566,0.0526432511322876,0.0236711979130397,-0.0193827245881454,-0.0859700154216564,0.085301671983101,-0.0169799618531052,0.013283497937048,0.0877373241297432,0.186931024651534,0.168917876352102,-0.371952933690074,0.0289197361086995,-0.132190958799109,-0.0837502095995282,-0.219905489801742,0.245690788497761,0.244200821665184,-0.331646424362717,0.0838057391642331,0.152640065193199,-0.0592636602267722,0.129213778666089,-0.047123337047409,-0.0504965668857212
stable,-0.0847552339829015,-0.0402687904300806,0.0863408468436445,-0.100111195741748,-0.0620287147032174,-0.138484283592756,0.145470410117654,-0.0907972051624628,0.0022275983681777,0.0598080858298156,0.19604021942507,-0.0880151095659701,0.0600281529072881,0.029225467559899,0.025130414186173,0.0355883522943734,-0.11198864041853,-0.220201398644553,0.0255261970107253,-0.0081422706696713,0.0390560983390565,0.0440083467710278,-0.0488342467105826,-0.0730469051528432,-0.0670109002832038,-0.0391131742773357,0.0177777555951008,-0.004613594344901,0.18972691314207,-0.0361960183199567,0.0056260718587237,-0.0697183906060715,0.0581551539854408,-0.0026636141853006,-0.0397379472446419,0.10231107452843,-0.0629863338452805,-0.115648047569553,-0.0770123364835761,0.0055352572298243,0.0035672725420525,-0.0520608587958567,0.0438284070877201
stable,-0.0020213078036668,0.0301234229260012,-0.0885692981632549,-0.111759952486245,0.0535750256060628,0.140871654133027,-0.0439807260779052,-0.0503822965352688,-0.0727004460866396,0.0119825818425485,-0.0638527516260757,-0.10246985551303,0.169361786348833,-0.121542415399264,0.0277938463678272,-0.0422124375421586,-0.051355998848557,0.0230401032841028,0.0169035982108703,0.0911655157578913,-0.0913303493227498,0.0959413688017494,0.0719741211893755,0.127798771704669,-0.0196615997206916,-0.0557349399873951,-0.241794168229163,0.103100777203004,0.0448212603554459,-0.035321754104643,-0.0572870591887775,-0.148069996395115,0.127265692941723,0.11537546465679,0.0484020065197119,0.114738901114919,-0.0997098717309205,0.116536618770016,-0.155585654705742,-0.0748088722159825,-0.0365431387989227,0.0796736733753208,0.0349324663238071
stable,0.0615637725118502,0.0328610109214735,0.0885810165899815,-0.0902200239908845,-0.0211298670344657,0.161059942642122,-0.0375143642915364,-0.0769651999334966,0.0068510397822707,-0.0111432426954351,0.0456015469131544,-0.0425725898538605,0.0185279776402319,0.0285598852051738,0.0928028408934168,0.128005529962693,-0.116623936888508,-0.0632628972988768,-0.0381063922795591,0.138520161177251,-0.0078913270927996,-0.10491208856328,-0.189622170083119,0.0278781830456421,0.0364266745893516,-0.0686384400476977,-0.0384036331590015,0.0146661884433033,0.0046018241819569,-0.0528886886986596,-0.097548322205851,-0.0619939631580076,-0.0491521533507418,-0.0897944062813339,0.0693914130972721,0.0215481234314297,-0.0256569627401651,0.0240219706006729,-0.164257986820829,0.0600979790268099,0.0336132032257736,0.0616361587522848,-0.0456564221524361
stable,0.0079057676165414,0.0909959158548224,0.0353034247623347,-0.0111471805746353,-0.205795958120646,0.256799976898748,-0.0004727060563886,-0.300925640203276,0.0933932108550793,0.125021104852433,-0.0826753245561439,0.0302580111400636,-0.0329688356675171,0.0412460151855068,0.170241709736555,0.0254634211395498,0.114679453986133,0.0721503795047142,0.142940523214514,-0.109363922617354,-0.142651111343256,0.140350286966751,-0.0997795661475142,-0.009463768190149,0.0045582369723194,0.219330786633163,-0.0190963599718654,0.222577023122445,0.157579940369,-0.0008537650202122,-0.0487900179629753,0.0776588521209987,-0.0879715618001723,-0.114882042296014,0.21999161040587,0.0124157692769845,0.155115115932116,0.0264281273770777,-0.0630724938095763,0.0438700161515828,0.132000754480947,0.0953563880484486,0.0004968237123268
stable,-0.305076162086795,-0.218952802141112,-0.0798881845650004,-0.0825439074123283,0.0553804813325937,0.200016343577556,0.0916801713381901,0.0339326326851519,-0.0891254814252714,-0.0328212704066506,-0.0241901711528348,0.107960907054418,-0.216311512570128,-0.0004474315666693,0.0345532635679514,-0.0929935994855099,0.334895311013858,-0.0585702354046561,-0.049996869256217,-0.242320276542329,-0.118367299298567,-0.0042866830742195,0.125353005049147,0.0928636999984123,-0.0642280797315721,0.0351738944507508,-0.0567516425852902,-0.0094393627290894,-0.020379786197973,0.0849109647327728,-0.0016020936742032,0.0481205433314745,0.0817500772133987,-0.0574588731261547,0.328198270790161,0.024955134799076,-0.0566794762035694,0.219342500602405,0.0028722219924905,0.0252726668786478,0.0219385800431437,0.0913193394295858,0.0291696514915747
stable,-0.210358839257663,0.0064940790548477,-0.0960411269503854,-0.158543212706114,-0.337746913206976,0.355256265595363,-0.445734953524085,0.147829352324488,0.271134650834255,-0.322484457369211,0.101795374214175,-0.177915845160871,0.274450193305295,-0.117797661842998,0.164105651727777,0.344487602858843,0.113714886403452,-0.311962405229711,-0.221839932607795,0.0999320941478047,0.30889347335569,-0.317990664267966,0.137910126088813,0.0368545836656971,0.371121547336953,-0.016440706467969,0.0577068797025711,-0.321415811448793,-0.176079966271948,-0.11631799826088,-0.0012330529850976,-0.137553910782007,-0.0986442388078138,-0.103686055457991,-0.21030403690277,-0.215181446488267,0.128675929289304,-0.096424743434638,-0.310975962841633,-0.408880369858388,0.412442522926448,0.449872531318524,0.386575811416844
stable,0.12745439851131,0.105203682880987,-0.0742882273265689,0.0517991612452597,0.0146725733504302,0.233793751188173,-0.0663595696775786,-0.0450552455438198,-0.0851542037685979,0.169347995425868,-0.0499063782521321,0.0679789506828101,0.14668367166001,0.0328713313139833,0.0798544113878405,0.0586131800205192,0.0193975205258673,-0.0853785336048204,0.133469242245026,0.0973170870762885,0.103352961732151,-0.104397497532062,-0.0813616274749607,-0.0786205972886166,-0.0049703079338055,0.0422861741279478,0.131457284026405,-0.207014376989108,0.178230054878804,0.0156750473060496,0.0219352517981348,0.313648162576014,0.312638678313012,-0.104320384150861,-0.0357735985701124,0.167216861981754,-0.232258493871525,-0.0169369026348014,-0.125253161993376,0.0021591746736419,-0.0799876072280976,0.128870480602464,0.0293241157787145
