group,AHR,ARNTL,ATF3,BARX2,CEBPB,CTCF,E2F1,E2F2,EGR2,ELF1,ELK3,EPAS1,ETV5,ETV6,FOSL2,FOXA2,FOXG1,FOXH1,FOXM1,FOXO3,FOXP2,FOXP3,GFI1B,GLIS1,GMEB1,GTF2B,GTF2I,HIF1A,HNF4A,HNF4G,HOXA4,HSF1,IRF1,JUND,KLF10,KMT2A,MBD2,MEIS1,MNT,MYBL2,MYOD1,MZF1,NFAT5,NFE2,NFYA,NR2F2,ONECUT1,PBX1,PBX3,PRDM14,RARA,RELA,REST,RFX2,RFX5,SETDB1,SOX17,SPDEF,STAT1,STAT3,STAT4,STAT5A,TFAP4,ZBTB33,ZNF76
progressive,-0.150287264430151,0.154734770579602,0.0991177450951965,0.103240470616743,0.0029760510597661,0.0697151560058363,0.0013985451528077,-0.382253542689921,-3.31408803982869e-05,0.0891290837431528,-0.0281564919863845,-0.0962610012048641,-0.130270172669586,0.195246182778467,-0.0557893580624762,0.0611250398066004,0.0104194927972214,-0.0229268610595349,-0.011685474428436,0.260904895023553,-0.156776248812136,0.166513039473153,0.0597132383016333,-0.542582493880753,0.0699869112251023,0.285283326644533,-0.350199683168698,0.237069973841106,0.280199515591436,0.145925924569737,0.0828124319392393,0.108549639656549,-0.141876108985066,0.0221911335146929,-0.0313512728567794,0.0881878827398414,0.181724703575966,-0.15128811901818,0.145647541174391,0.0700598211619785,-0.0530519213415777,0.310649356501382,0.0144162829732548,-0.231853599266415,0.210921819206857,-0.0851654344475177,-0.0462447845077695,0.174055903851803,0.179431354652405,-0.332045108886516,-0.229036624432561,-0.143500012124582,-0.164358882247264,0.0328691251790209,0.0501090111622098,-0.0448594957071211,0.12188552992882,-0.198957961383076,0.110120517387428,0.0998269599357198,-0.194066367436288,-0.0505663553117061,0.0422148534513379,0.168037519971474,0.248901268143294
progressive,-0.051721253299891,0.0085520309639435,-0.125736615583614,0.119153478150291,0.115022673394,0.119140666824509,-0.125341160101027,-0.169422953896612,0.0500765522521962,0.0490513635868815,-0.0247420613178575,-0.0630614432380131,-0.0728679950188572,0.19990981151695,-0.160175767207622,-0.0684703661428837,0.0482975206856428,0.002542106158429,-0.0919704353668478,-0.0230130504424078,0.180224879750051,0.0968284712631031,-0.0129951588866273,-0.153171221936911,-0.0586619774440047,0.114474188508969,0.0693998937689972,-0.0148404608038238,0.0860523093626151,0.0239330166746474,0.250831157663343,0.0500276619721909,0.0358651652246264,0.0803934243036131,0.0366072801107193,-0.0665270010629018,0.0895893185890145,-0.0741654714574966,0.018616363575683,-0.0360138142840646,-0.210611931490493,0.0121599734867669,0.0379656574472844,0.0211881430254447,0.0473687937673907,0.115941697616991,-0.0629246163946455,0.0042890623100656,0.0808424801124484,-0.0389453941663514,-0.163052192448399,0.040795594531641,0.0407148172385685,-0.167984976778536,0.0561884024584156,0.0066100788978346,-0.113619409316736,-0.107384674004029,0.126608680645559,0.128627594867284,0.0732183753588957,-0.0325533904095811,-0.135996933219537,-0.0533172524694302,-0.0518191751612891
progressive,0.0442901158694418,-0.0398761352260302,0.0499166331733135,0.27162452017469,0.170077204199187,0.251296290475314,-0.236753909629278,0.140423428412246,0.0906363740861463,0.102102175995236,-0.277835396770377,-0.234083946732643,-0.129781730738183,0.234797694799043,-0.279748617171842,-0.363296536660872,-3.31740095839151e-05,-0.371568712907832,-0.0355306821012703,-0.190475456655233,0.0814497710906702,0.0964986954940467,-0.0439884199205558,-0.231963433121558,0.254260397101693,0.27331915705235,-0.0170036059810677,0.0755408565455505,-0.0291949277880703,0.137130407436452,0.319362148053099,-0.250094701998307,0.359784475986962,0.382874980523315,0.156361664634041,-0.238705296614726,0.0313775064484073,-0.0556811812206526,-0.147308555981944,-0.152991930345022,-0.428827015435144,0.246403808323152,-0.172993146421277,0.0143761940104009,-0.180843500817573,0.224379079034347,0.0897061459663737,-0.129798140341855,-0.206907564925741,0.0864377837463663,0.0538095867250247,0.209293521299532,0.004555432694208,-0.0827169472963275,0.380633415990323,-0.0028766478738394,-0.044739612294946,-0.0940376097456101,0.119658690583708,-0.0061990414066297,-0.242245095221019,0.109431097811556,-0.434908642642842,0.0615283475042359,-0.170687907557436
progressive,-0.0454191643991862,-0.020029738235292,0.206536004734733,-0.321934661733404,0.0702150832776646,0.0260690146586451,-0.0028361493180938,-0.106029396951038,-0.0231830288509362,0.382327425966935,-0.09277289071343,-0.155199889841249,0.433024727675353,-0.06678995726412,-0.0338072623188756,-0.213064584874307,0.0476029087623191,-0.0738214328898095,-0.139936332249144,0.247478946248493,-0.0796160574550523,-0.0953054905038684,0.0466288319198428,0.0009876686123713,0.0722402569920224,0.162109039537883,-0.205774865620612,-0.0356919877443181,-0.0796613633547023,-0.0195041897993513,0.359407171333969,0.0693270876445234,0.162525853814664,0.16677554720184,0.172878251884703,-0.134155299453796,0.0561883767460057,-0.0742926142461701,-0.0314876002567924,-0.0293627535632046,-0.0450295336621957,-0.0629480169737948,-0.131776739722168,0.095006471566178,0.116785017527962,0.0923968517463345,-0.170241448525069,-0.121437933422024,-0.189097763959425,0.0231377229512862,-0.178595856420541,0.308442564817616,0.19300313250926,-0.361282835579482,0.338602702214661,0.0220005448700696,0.101385542236907,-0.026721419613606,0.214423761863809,-0.157737020221653,-0.220299937048422,0.0968413605020055,-0.124545918138018,-0.0194951286194213,-0.0057991551552078
progressive,0.107875520048711,-0.0712974526126006,0.1454888535176,0.241177013975808,-0.237615538936405,-0.107112061314114,-0.045319869805554,-0.0979025905051538,-0.0222921956170025,-0.247924230436539,0.026477228575762,-0.389755676927144,0.123680315004714,0.0880575702783872,-0.15169245538197,-0.0874859755189769,0.0103966291554283,0.14290668418488,0.0910114760630321,-0.193666697120206,-0.233914163081762,0.31490874077359,-0.0662170544363033,-0.163723925492635,-0.202736267113926,0.152711732750149,0.0121274020982581,-0.372999556427507,0.252880716462195,-0.0039092284944286,0.293216120079045,-0.208072483923806,0.0666047795528264,0.194346215365659,0.0715892457415304,-0.0521510267554298,0.157944023240136,0.050304335994258,-0.0705739655395009,0.0811264841747683,-0.0861669106895684,0.250598334590704,-0.0490812031524429,-0.147891150373584,0.211514043978717,-0.0111161190623783,-0.0022783847053418,-0.256785947790474,-0.153307310506458,-0.123184666402149,-0.254059880476364,0.178265615945325,0.305339525011154,0.33593383472113,-0.0014149968170017,-0.124931428009577,0.0389124124675488,-0.136139481893399,0.198871007447145,-0.0868344374365721,0.275956356644544,-0.185888211792846,0.0368898463957892,0.189633556475136,-0.19000529292706
stable,0.228579424929694,0.288407833074727,-0.266018223096618,0.357176578514701,-0.147043640870842,0.224912394119249,-0.147381093234525,-0.150898266362731,0.223895130612574,0.147206097743827,0.0572980908612203,0.153543127250874,-0.177372376490812,0.267423275156927,-0.194382253166441,0.0497781306037944,0.213654593176465,0.179398544425687,0.157208038005184,-0.0827802570101825,-0.0590594940713316,0.385497257536493,-0.239213384211454,-0.338677877274908,0.162148737968592,0.297167602159986,-0.106171199787437,0.0671913025293605,-0.395452495989844,-0.0080774138749043,0.0974276037018378,0.246393772049062,0.139386240402826,0.465777423206047,0.114213541876563,-0.15027400069048,0.23822949644565,-0.227631093533928,-0.0743799282993794,-0.322022776850237,-0.311122538517903,-0.1432935038599,-0.125277327396466,-0.234338829999463,-0.0418115048052095,0.0027867229301,0.362134784084481,-0.392017944477876,-0.130211485472371,0.0146645494328662,0.238977088811934,0.367326498694291,0.162271640651398,0.0061308994776785,0.0444818669400064,0.086555713548682,-0.3515471025995,-0.431271389550419,-0.11888305637377,0.356274585488745,-0.0645977469996883,0.425819271474182,-0.220745938656397,0.0147258493416881,-0.378721376409471
stable,-0.0499129296774602,0.205590475681434,0.148654081839758,-0.184371599356481,-0.197436089477191,0.136819652060764,0.0071665811110161,0.167365280912498,0.143822095923419,-0.0328453392906281,-0.235875363345716,-0.169525005087803,0.11223454588295,-0.0965997648458009,-0.258062366183711,-0.238731739075602,0.115422624953075,-0.120792342980985,0.126061879146135,-0.189580907139852,0.262464852179497,0.0241222123030077,-0.35974248448061,0.0442249255230728,0.136863034385263,0.308841302469465,-0.0077075929859511,0.164569431724696,-0.284656476502232,0.133976842624794,0.204748620057913,-0.0017001100638631,-0.0832265297283999,0.294858925847246,0.210270101681492,0.0874246268345368,0.0748294410352085,-0.177902862441268,-0.361964225999529,0.027079813456724,0.0336885366355255,-0.416545451585426,-0.0116099150687012,0.118419881427467,0.0604563253321946,0.140295306745866,-0.0303085914085959,-0.281074974908559,0.0146338568904654,0.0380887864290176,0.206697246736688,0.319905286018185,-0.017357998524714,-0.0816404659815181,0.0887165554397138,0.186752558478715,-0.272706956845186,-0.0643179485331983,-0.109129951698457,-0.073246507971538,0.175279797150697,-0.0416097614806064,0.141168767361806,0.0920516275406153,-0.0873074498343442
stable,0.0756461264588338,0.0223337501483954,0.103176173662738,0.189941672186886,-0.0636203484219448,-0.0405834297537942,0.102650101732927,0.151030069372171,0.169937971746668,-0.1264043442492,-0.113221497272707,-0.0857329344800404,0.0059781464698047,0.0035264332641605,-0.0637621083527514,0.0391581328401563,-0.0376541550319781,0.0345699982866349,-0.186133733870625,-0.0957097545665942,-0.0771786732326592,-0.0850054849225741,-0.0005036507162657,-0.130110095559946,-0.0058988456338761,0.132213091734634,0.0384662265889564,-0.0146454953587805,0.0673499674761427,0.0628083285267489,0.0519880781813218,0.153176668091174,-0.0357320784191287,0.0064355598908548,0.0121495596674329,0.0922333815695442,0.0269032347984834,-0.0856876787586896,0.0766749708546111,0.121901038342321,-0.030312550802025,-0.219228065005817,-0.0923937397420018,-0.133048101122982,0.0056137242570097,0.10002676808627,-0.0569648643235669,0.0021796622597157,-0.0270195254705845,0.045407142034895,-0.0556666553945441,0.0929604178327516,-0.0448819483553835,-0.137624095157647,0.101547639297281,-0.0521232254039858,-0.05930400650544,-0.0734776748058909,0.0549378109689541,0.100862190768877,-0.156124282745729,0.133956366918722,0.0899564918354196,-0.0266702401600221,-0.114930779003999
stable,-0.0030483739882465,-0.173641753563772,-0.210247983114745,-0.118430504499338,0.0185743485612728,0.237344076495637,-0.123162644055998,-0.0446306169981798,0.0041975886756684,0.045507129079865,-0.0392960123092552,-0.10325062373907,-0.0092391762320824,0.0367951347337677,0.173450408646144,-0.0450643918934105,-0.111074106491343,-0.0402230119648343,-0.146211914415808,0.0350153232777397,-0.118213567261216,-0.0697255303298166,-0.0695559438636601,0.0759189714705128,0.0869859074166704,0.11396912571865,-0.0658830475486368,-0.0796514172316673,0.02950037737319,0.112471028950089,0.0941872079959869,-0.237026313481248,0.0280863269801055,0.0513638370230812,-0.0515525430438485,0.0578694148508988,-0.0254039132168298,-0.0259031128379941,-0.0029435649714351,0.0870982348000084,0.034676299716947,-0.154329758644276,-0.0278058072648014,0.0404202819527709,-0.114534696085377,0.0845413429043723,-0.102610417402651,0.0460829562909925,-0.247659175789134,0.0863354442358516,0.154339467793102,0.181082895014338,0.0849349866511232,-0.096679770556839,-0.0205628320312944,-0.186116715251691,0.0407253981784336,-0.0487021361106338,0.201457120605879,0.151101840088513,-0.133387921275229,-0.105023265362119,-0.168576565307135,-0.0954911715785393,0.0442821332410954
stable,0.080590176317872,-0.107566638260326,-0.114856791762246,0.13307910939874,-0.0597585382109799,0.181838997120289,-0.0389804764871281,0.180419330552821,0.144316164034391,-0.193976091957776,-0.0560028122432389,0.130682695880223,-0.211245976423477,0.208382114342088,0.130055486416117,0.0836364993342728,0.0322112403480209,0.0136704767400426,-0.116979729044441,-0.233124935994017,0.116280008571964,0.106606459106442,-0.0096483750204789,-0.205145476824486,0.127439495793614,0.181244277751923,-0.0496545487684619,0.108303152152482,0.215501856216025,0.0406854534317503,0.122902178615457,0.0012836815309964,0.222331231307179,0.176669736821693,0.0278475622908011,-0.071525762355912,-0.0857959072868509,0.0980140121974891,0.171441843734428,-0.177275859998498,-0.105762792448206,-0.209619535140741,0.319675323550469,0.104246623841406,0.0416855459151683,0.0581848126464965,-0.223573923677657,-0.319128155911628,-0.0833549543655654,-0.115374696798302,0.146517206646078,-0.0510747532514224,0.229898411287671,0.0175939247583052,-0.272588998508787,0.0842715623645672,0.047192401976777,-0.107091228548168,-0.102559505691131,-0.107747377865763,0.225514615191037,-0.0752687935180331,-0.231350352784682,0.131340243778099,0.0893982197561674
