group,ARID3A,ATF2,BATF,BHLHE40,CEBPB,E2F1,EGR1,EGR2,ELK3,ESRRA,FOXA2,FOXH1,FOXO3,FOXP2,GLIS1,GRHL2,GTF2I,HES1,HIF1A,HNF4A,HNF4G,HOXA1,HOXA4,HOXB13,IKZF1,IRF1,JUND,KLF1,KLF10,KLF9,KMT2A,MAX,MECOM,MEIS1,MYOD1,MZF1,NFAT5,NFE2,NR2F2,NR3C1,ONECUT1,PAX5,PGR,POU2F1,PPARG,PRDM14,RFX5,RUNX1,SETDB1,SP4,SPDEF,SPI1,STAT4,STAT5A,TBP,TCF4,TEAD4,TFAP4,TFDP1,VDR,VEZF1,ZBTB33,ZFP42,ZFX,ZKSCAN1,ZNF76
progressive,-0.201919451154688,-0.0571576364832538,-0.0438252700590603,0.0192600703236735,-0.142271516720368,-0.061184501255191,-0.0416727518832715,-0.116242604625445,0.0092723859880133,-0.21717252610497,0.189858726237422,-0.186666376204406,0.0343276975541952,-0.0087624047586726,-0.295762620486232,-0.271389491603454,-0.278853762323805,0.169631678517856,0.0671784364831568,0.121402025114489,0.299464951748589,0.0407388901516216,0.221689502707702,0.140927020752106,-0.107685516985078,0.0066893641770667,0.111341486317495,0.0582968153332097,-0.0829348695299309,0.0436265760736029,0.133886630534064,-0.0160942128220518,0.195402288431684,0.142456964440128,-0.0767753559807506,0.217410958887519,0.129873012027824,-0.084862201188868,-0.0664233993384186,0.193481579905596,-0.403812409777982,-0.0375266707200598,-0.0154385226700422,-0.0264859082614753,-0.142099315266305,-0.274310293189678,0.126819747784628,-0.0390897300723249,-0.0156769554525912,-0.0062124986119689,-0.189812364307482,-0.238439405681764,-0.191613856442296,-0.10030072385891,0.266865891867873,0.235147708656019,-0.0247109086580556,0.0477991497682089,-0.090836267018288,0.0367848798410187,-0.0304465417049267,0.344800296097125,-0.0495807725044771,0.127303236482575,0.0570649126233736,0.291272136414894
progressive,0.0840261008780543,0.0221143774732037,0.127729860871121,0.190645566560398,0.192650285192713,-0.101516288931588,0.0398289585309879,-0.0422231895480392,-0.0110082879969963,0.0122432022013113,-0.134350066049775,0.170451042943897,0.163905070922624,0.148909408620956,-0.0304361119943618,0.0525374116362905,-0.0063070428664325,0.0981216508645589,0.0060906941396928,0.104770928344393,-0.0760057209869233,0.0231408461006142,0.18524766818037,0.0066314013075872,-0.159977252497068,0.0308331511884656,-0.0129994583724503,-0.0789100344662575,0.0275733370942212,0.173223872472103,-0.12705922215653,0.0018240752075088,0.160720383794373,-0.0662626426019438,-0.156068956733306,0.0592239468224903,-0.0317751784232913,0.0635691738699998,0.1759815072539,0.0205949969173785,-0.0745100028380453,0.0046875557460276,0.0169325455645636,-0.120445273638162,-0.137325837175536,0.191420969052864,0.131922340731041,-0.191921360748087,0.0317589487405939,-0.143230195740839,0.0021193143049254,0.189124962898051,0.0191832967780585,0.0286216805113543,0.103943167484268,-0.153400232387156,-0.0625122687072119,-0.105424725823025,-0.0950760215393612,-0.159172636575746,0.0322023718974212,-0.142149581128546,-0.091604186633763,-0.190377941444846,0.12292324040942,-0.0694779544358065
progressive,-0.160585428206019,0.267570770443512,0.121405760510339,-0.20720996497679,0.144473744900357,-0.240085805933034,0.0404755807819938,0.179384520196134,-0.365796031786575,-0.294563066773418,-0.396296496097829,-0.389921738605212,-0.106337929855333,0.150837846961363,-0.232900476343579,-0.297694852513709,0.0624459418219325,0.0087315061146483,-0.0100513749397269,-0.098371412862865,0.107298601802927,0.0690086879565671,0.304708543600863,-0.0565544625689673,-0.208185949361734,0.402217347389712,0.445552165182065,0.312705470334615,0.18106659776654,-0.383799826152482,-0.182207652757104,0.258994147734428,0.126653838986632,-0.149430608659038,-0.433080893634869,0.230705254953235,-0.240069810130711,-0.0494667908960694,0.333694734407221,-0.193020511409799,0.176279233830894,-0.11130085531442,0.23029137622303,-0.233140527272589,-0.0589167666951286,0.200954479981718,0.391562485249678,-0.128812361146962,-0.0663863508033991,0.0101903005076887,-0.192866324024115,0.298442719546852,-0.256462318475418,0.205215374480458,0.307217796505961,-0.143279071069252,0.216895233459864,-0.426204622181756,0.261339000743973,-0.0955163266619694,-0.147105307480656,-0.0295305542816221,0.324501627908443,-0.0151260305718447,0.0074822896347993,-0.283403400397095
progressive,0.0632957835833548,0.150936796266119,0.105870488286788,-0.30005698723472,-0.0834777701181276,0.153229071279945,-0.218663103492798,0.181873448577222,-0.0061248138709344,0.0596625729883183,-0.260023717872703,-0.122373962348781,0.43227051742941,-0.141695213206425,0.0772306411772855,0.0269772681963125,-0.237834858153888,-0.0275027699781382,0.0998181574202434,0.0596535126127696,-0.201371376758067,0.006636725089437,0.250089016083532,0.0281143453276768,-0.0677217770389043,-0.0715724366471101,0.141174241612374,-0.0596761635516414,0.100851040232797,-0.0544437966722558,0.0026909315379697,-0.125309524026566,-0.0795500973177577,-0.186222428840607,-0.108171823676163,-0.273578039693587,0.113798316891918,0.139253441996045,0.0308551089311645,-0.0816974063228043,-0.124276641214012,-0.0920715363260882,-0.163970146492952,-0.316315831156897,0.205018177916426,0.233159704370749,0.293918582800462,-0.105657569461393,0.0320465483158211,-0.0247031139335839,-0.0740323286085875,-0.118355685792924,0.0731127004903925,0.300781817278617,-0.0940285774446116,0.0530031969600094,0.205992168287914,-0.0968146429258428,0.106459412697455,-0.262293341947657,0.0527223253179991,-0.18797108132151,0.15174769987773,0.0648179266755397,-0.205996698475688,-0.23198638573719
progressive,-0.133615356382895,0.237449698167153,0.208998050574057,-0.0365236598609832,-0.225233893251358,0.0843888562467289,0.048164603368976,-0.0766521798000588,0.189660351550492,-0.110736670770993,-0.0915746238442554,0.176123163815374,0.0098644620741599,-0.160362380218132,-0.0196890032172225,-0.362298418081065,-0.0747120225487266,-0.169164945525102,-0.4429586593633,0.0835545087867939,-0.0370785608032366,-0.0628594981059177,0.0594422664039829,-0.138733219749578,-0.140114483965547,-0.0445158302666765,0.0741930504444608,-0.0966086532556337,0.000818379087496,-0.127599272066521,0.0497015592162248,-0.0384558329260958,0.145088631980279,-0.0182758022563757,-0.234323889262228,0.173867631208372,-0.117443387195351,-0.217672868901516,-0.0552465765456494,-0.168035183175047,0.052991043938648,0.240862937775978,0.0182518496977172,0.375057147659784,-0.318836500395359,-0.184326915155883,0.280065292113594,-0.389105323312949,-0.0204475009080725,-0.0665002870219978,-0.25508676552597,0.185257072850452,0.21108990736356,-0.0448471739947847,-0.0502404917860392,0.351615576919409,-0.387811885145394,0.103530942707918,-0.293969752414808,-0.0863010688462929,0.136461718770137,0.207520976123455,0.0803328896472362,-0.0179205059696091,0.305822276857617,-0.150573767913057
stable,-0.028499664346832,0.218496195078406,0.317510978041444,0.0770352478496277,-0.0665002666812951,-0.169752858054652,-0.202369434010685,0.0420501606155866,0.0990730508601699,-0.235960937276733,0.0696194768335776,0.386185751765287,-0.132573699816761,0.0069606514952095,-0.110113787684481,-0.154819377487341,-0.143670887452014,-0.122358162400479,-0.0679796776869555,-0.383176293618828,0.0428318710941559,0.427660622893391,0.0815126087892151,0.160332538124279,0.0163806685778841,0.220707467831514,0.266236318817135,-0.276944226021134,0.060281470907573,0.0921641257518113,-0.253139670108888,0.206919660106457,0.167386224432373,-0.161703711362606,-0.198838653836562,-0.109909910614059,-0.0843014726723114,-0.275282318992544,0.130641773780464,-0.0811994642692862,0.325819786349918,0.363966603553068,0.201911346582402,0.0105180216972339,-0.152663162445764,0.111319545510056,0.0326284475858022,-0.102617216902553,-0.0924210011694165,-0.134701265466088,-0.403654006996912,-0.364511729409811,0.0459459328355691,0.381374046966897,-0.0850401787777375,-0.177560150574923,0.0357070761465271,-0.049061205967775,-0.38278265218072,-0.148842617594012,-0.0650413281800324,0.228047042366699,0.0608146039954675,0.164931340990841,0.0969993315315806,-0.345492348837593
stable,-0.240071397884871,-0.281113283150771,-0.0119567248502917,0.0166870769529331,-0.278410352397427,-0.0114092317722656,0.370521224949054,0.22401859717051,-0.225666137515152,-0.153411936835004,-0.219465830506174,-0.0401676528441364,-0.0471947071492971,0.260620697622596,0.167984511565708,-0.197519664252897,0.0130636195017878,-0.261222820923471,0.256037713151071,-0.405802822112622,0.119722505512265,-0.166450250783974,0.229598620423063,0.173864182334863,-0.0019939287058619,-0.0484120530960338,0.200080437341881,-0.372235750580567,0.105025933572754,0.173905415500337,0.128949058925885,0.237405085755016,-0.112728348425768,-0.196079927153748,0.0836567339237263,-0.361505749617174,-0.0595067517323915,0.0525489155569976,0.174030901271076,-0.131986469545005,0.03538624306728,-0.0349588769370426,-0.0498599772858001,-0.0102663139220522,-0.168304403524565,0.0844053317185587,0.161673753261488,-0.272942269002046,0.224397882750393,0.366206628193592,-0.125567492788441,-0.0752485918594774,0.0482054407000849,-0.137616359622229,0.236450173276621,0.363294256776631,-0.136272485911402,0.179543939236757,0.13898196633724,-0.0207091712890579,0.165081815801295,0.0962970064124889,0.217363236779387,-0.306494454914796,0.0809375778453403,-0.024681845369091
stable,-0.0115033239807618,0.0927770948013939,-0.0355213802446809,-0.021266418588629,-0.0717366840500396,0.15524461822873,0.121329968894816,0.124430478421249,-0.152399645201728,-0.204160860408851,0.0890467781450496,0.0336556540576212,-0.151890430650134,0.0019306685943899,-0.135111439485659,0.0828843218730072,0.23135871994933,-0.112785860824539,-0.0749911349585541,0.0319630732077518,-0.020006339716989,-0.111740019624139,-0.0002354033206882,0.159176731284322,0.0914907911738526,-0.0534582356810232,0.0072633281610064,-0.0524893135481291,0.0637154707681947,0.0578105126899226,0.113393418210763,0.181557753622288,-0.0522183416116615,-0.0685387092890763,-0.0040648887882259,-0.265034558809229,-0.0940454850622073,-0.0980096563331826,0.0925167056896502,-0.129338999022345,-0.0840300546140936,-0.0913190912956489,-0.0558947116736814,-0.142278954365263,-0.181188542098261,0.042960280049034,0.0349787652657875,-0.107484433496742,-0.0656268837839406,-0.0791438870037562,-0.070510005605699,0.192965832180535,-0.107386658521,0.129171067662214,0.166891455637455,-0.0864147005773722,-0.120647815500173,0.118355524041436,-0.0618801508433905,-0.0754979748275271,-0.114946254150741,-0.0132235750455191,-0.048827604570117,-0.167945195238746,0.160569637512131,-0.0935099941311769
stable,0.0693656310407752,0.0599228691958697,-0.00642023810523,-0.0046315640683795,-0.0379690922988525,-0.113279305318494,0.0008062120053706,0.0736471332984041,-0.0513604618009715,-0.0887148684497596,-0.0788592973963271,-0.0060977931111057,-0.0098508936106164,-0.064727846968651,0.121948796297861,0.0389208026318187,-0.0156334569319418,0.294132731319206,-0.0706349596449598,-0.0119802745725856,0.0484897559126962,0.0551904415467665,0.0469672482760881,0.0312287976809361,-0.131839696972563,-0.0342899352038586,0.0019214835568069,-0.269538338912437,-0.0289776041656312,-0.0224154504549625,0.139247422872299,0.0954877558872981,0.0231248792020658,-0.054634323451962,0.0753984375527565,-0.0983336812806545,-0.0590877466130939,0.0672338615973681,0.112853857062358,-0.0092529273306177,-0.134098951612722,0.0051092105959411,0.133240441815866,0.0752977232521227,-0.0207620241795363,0.112908841895461,0.0748407768970234,0.0037247870424649,-0.118339054444658,-0.0181364859588614,-0.0169845910253764,0.122547608498369,-0.0586609050761189,-0.0638853101414115,0.0599853180334664,-0.0185974131163573,-0.0908111589918071,-0.132153583241535,0.120579201233312,-0.0240318552681003,-0.007865617695404,-0.0179366496785523,0.129526801020111,-0.138133196281492,0.0249777436775614,-0.164113554802666
stable,-0.0289525543817808,-0.0060596992063049,0.161941864069079,0.0252702510285964,0.149800494615696,-0.0937954500743298,-0.0599707096998215,-0.113773480507174,-0.183158134971404,-0.139907495001478,-0.218978147411461,-0.236520946457383,-0.0711859567041253,0.139538833861438,-0.0136129983804941,-0.0847264721903026,0.0570478073686699,0.0162622320125979,-0.0971058612520669,0.308698400227008,0.0189097424258175,0.134139450591324,0.234680979493774,-0.0134807413311314,-0.0727865039440105,-0.0067313237664236,0.309884513325242,-0.0586326302362367,-0.184387867047645,-0.218828227368535,-0.109327468084746,0.158170922644538,-0.0518023290851516,-0.0308689891833767,0.113660178865537,-0.0656316991367936,0.102772451150413,0.306269307807361,-0.0623199955448934,-0.104480699570561,-0.150875244693538,0.148309802579678,0.153314245621769,-0.105771282813649,0.0173013329997732,0.0164796806955485,-0.147497951082858,-0.040731078558859,-0.161605082478397,-0.127172153538945,-0.262997881509644,-0.103561577698198,-0.0195927833110441,-0.0130982944400183,0.126867574601162,-0.160864959967632,0.103987212762597,-0.126883729778201,-0.04881383673522,-0.0372509303210279,0.103143804819959,-0.072742454161283,0.235269243340369,0.0424855307853397,0.063938744284243,0.03859202541766
