group,ARNTL,BHLHE40,CTCF,E2F1,E2F6,EGR2,ETS2,ETV1,ETV6,FOXG1,FOXK1,FOXP2,FOXP3,GTF2B,HNF4A,HNF4G,HSF1,IRF1,JUNB,JUND,KLF10,MAX,MEIS1,NFE2,PGR,PRDM1,RARA,RELA,SOX17,SPDEF,SREBF1,STAT3,TCF21,TCF4,VDR
progressive,0.0541893571872627,-0.0824441052366244,0.20418599357894,0.168509554886983,0.0805163933814048,0.055008634725731,0.244323708278691,-0.284075880607398,0.160027622724017,-0.0966127873724886,0.21263350231592,-0.161184249837148,0.0784441031370437,0.0933356772186152,0.0259896866194787,0.125032767866583,0.0161308174170698,0.100179054304645,-0.0733150126651201,0.0929225961067824,-0.0657831670593692,0.0384371974560396,-0.0738175946845167,-0.156282353976733,-0.0906162265657161,0.152502661803463,-0.0070636870123404,0.165005250121601,0.0731910883315703,-0.0082960456626415,0.311669698877828,-0.0169087868443549,0.116351179832898,0.14591401806973,0.0353597431728854
progressive,0.088492428014045,0.0669908201624041,0.0877127691336821,-0.012543446804223,-0.0400248291643326,0.0145923166575801,-0.0108464191799544,0.0278576200458632,0.0975283558029141,0.0377396718878464,0.132019797529106,0.0732668252160936,0.0599474535299769,0.0618747443931777,0.0875449881358007,-0.0392156965893864,0.159069230946302,0.0499142992166079,-0.0100418669764637,-0.0015052992495383,0.0600193952338162,0.0260844188528234,-0.0539913276784797,-0.0389901132952023,-0.0398494308095741,0.0430460322190617,-0.124018486036074,-0.0224092681995269,-0.0359734906119287,-0.125469716987779,0.0696402165428963,0.0352266909180946,-0.0934293714300436,-0.11208522436836,-0.04085641551674
progressive,0.0932048550200443,-0.147225991980838,0.0412043517065924,-0.0300421419628112,-0.0477803149317402,0.139675755737509,0.165085756008402,0.0151722096537236,0.410418885041016,0.0462809211780497,0.0351156223360666,-0.0004264772635171,0.0078683614405046,0.201060173603397,-0.211859686875947,-0.129858796343026,0.0005158664203082,0.149619134528993,0.0484823060084133,0.235279386367136,0.3505498385754,0.135622716123208,-0.0895586548306912,-0.108082938394975,0.0209580646270198,0.0340517784494356,0.157105252515527,0.179084653480391,0.0287784541895659,-0.124647578532299,-0.0724936197228774,-0.0151800102756535,-0.0431883704546588,-0.136512661952239,-0.0741648218500897
progressive,0.131050495002273,-0.046068503639391,-0.0806834352893759,0.255482138072007,0.0423523325822956,0.0928395669811185,0.0388256677606988,-0.185480383520129,0.0304457944690146,0.110149343857763,0.0062213510483214,-0.126502345350305,0.280538560087573,0.11606101398466,-0.090824329940206,-0.0891280180273279,0.0843348969002035,0.120604541533323,-0.05892719503347,0.0557610542696512,0.0565052129017312,0.0867337685154181,0.0848664387802607,0.231151386275303,-0.0318925128034311,0.0014929393674649,-0.355647738791305,0.395360850386534,0.0440162897720398,-0.205641998135863,-0.0832487026235649,0.15977224493858,-0.0886010982505755,0.0353637123853698,-0.117627907005003
progressive,-0.113444030566849,0.154487082630413,-0.0989587463588592,0.109203607789335,-0.141948152477303,0.148270622838577,-0.0178267373566716,0.471267866224645,0.235267136542067,0.203523331629593,0.0893923525727862,0.0810472005466374,0.0732193800993453,0.302456635451787,0.244939540897578,-0.175218509589683,-0.233910201253263,0.128756197216455,-0.0117205285570505,0.0771502520141014,0.0213123648797886,0.100239354037669,-0.169561785604478,-0.0620797894628144,-0.0806146774233309,-0.458788301990419,-0.046907556764867,0.18250779634423,-0.28020289671539,-0.16792074198958,-0.394906332847161,-0.114792485010099,-0.0968046115878818,0.386561180821012,-0.203430042328487
stable,0.266560279369637,-0.0301352743998904,0.240991553407623,0.108722519161457,-0.401822740052443,0.25375150802742,0.428956784831163,0.278941561050565,0.184331943855444,0.320119215516996,0.416685746541275,-0.025315091252052,0.239075715541831,0.427562574244829,-0.394781520885477,-0.0931031031770306,0.398993929596647,-0.0236425254671651,-0.391383452511852,0.478604515190209,0.220274597884426,0.368808028135526,-0.342863875359408,-0.365130480904777,0.332150227850744,-0.0058348468386364,0.211700396297445,0.349067282209763,-0.451551311403219,-0.445502407606557,-0.0203786718674554,0.380132134376337,0.452745261061777,-0.232223458291442,-0.0374984841733003
stable,0.189378439909974,0.0219901738648554,0.086472238007127,-0.0021487094931677,0.0035673295904528,0.0537303924203693,0.200062930283657,0.177579832805703,-0.0448407376940005,0.106979735140349,-0.156740022352335,0.110478321025647,-0.0051467162163841,0.210141382402123,-0.180295834102091,-0.0599815387543425,0.0384883506306175,-0.0810927306073778,0.0257609223282891,0.122960459289127,0.112495480064859,0.196731829061827,-0.149842997661294,-0.016679410170261,-0.0748867363888358,0.0940585745780385,0.0209651114795814,0.218964793194433,-0.165977301496816,-0.197517694600301,-0.254374988191052,0.0124805759065453,-0.087102024087761,0.0639216467095666,-0.035652829028676
stable,-0.0394878753138533,0.119951931539566,-0.111431334214015,0.209130453404567,-0.147243674394656,0.0185246694669209,0.059957545094847,0.074560787306642,0.138319574042623,-0.0055128780156702,-0.0076834386980525,-0.0720397560308071,-0.0614864080290235,0.121612977414927,-0.0315102366720089,-0.110020586558607,0.176039383075723,-0.0461841357089911,-0.0800837515708363,0.0745203361415086,0.0964966791099258,0.17069547626559,0.0068228693568742,-0.129545652622561,-0.0608433831428541,0.155304763471657,0.0104631026202523,-0.0145056179431857,-0.14168604528685,0.0008598261439186,0.0686700996554671,0.0378672275181076,0.0199960938700287,-0.0955983128795414,0.0008381141668326
stable,-0.0288140514433715,0.0099027325225011,0.134346867501104,-0.0306078903763802,0.0293516689980765,0.0482487616997404,0.0615053382397135,-0.0420670842680911,0.219566440068728,-0.101030808298095,0.0796306200307827,-0.112354878786441,-0.0706758056595224,0.110437317968709,0.0087471218424843,-0.0475590211800913,-0.159612889602745,-0.0495033396158975,0.0190937432191425,-0.0556287284690259,0.0844812985564583,0.0970488022332793,-0.0740841920769845,-0.0072995911986786,0.163289211708294,-0.19202242535733,0.108308007325026,0.0524161708379691,-0.0026570674255077,0.0218174735779714,0.02177474356216,0.0524312187882488,0.158765633507983,0.0355218421946997,-0.0295217673302491
stable,0.0365688926850095,0.0749530077517966,0.0817425924656019,0.0898350582433762,-0.147170770345096,-0.0128566138632983,0.300816363114685,0.0939782915890942,-0.0078328288201244,0.132318351116986,-0.0082843421857532,0.018032133338656,0.21726671084177,0.189546496141506,0.0614616139537101,-0.100956733676487,0.166050022370727,-0.0586996447500457,0.0620300869479787,0.329611913138687,-0.0196796315875848,0.218895535803909,-0.112256643954772,-0.0437385402838501,0.099308564531027,0.03596150769192,-0.056199660641891,0.212985496442762,-0.0523704068728659,-0.175598557253805,0.123328784860648,0.0361345989970198,-0.159190888049833,-0.204744203451107,0.0551643554778601
stable,0.442285774366689,-0.166710221879855,0.334077108771637,0.0451250467825814,-0.200540630457289,0.185826470004846,0.301628128811887,0.0327700161878033,0.320253094224251,0.49979503685569,0.0180558557353608,0.11474126641741,-0.132938183525703,0.209758261550637,-0.174677757357905,-0.427513243690965,0.219900087845957,0.369858055643758,-0.0701026381621821,0.378360651501897,0.142666554072773,0.035532873423171,0.175757606488629,-0.347341742012566,-0.162969663404507,0.16853429135743,0.140453349773314,0.159627968121588,-0.251123293116776,-0.0981446662641096,0.0514728085645442,0.111419027875586,-0.0600386388312388,0.0923757425296974,0.275181553479678
stable,-0.0375045015071362,0.121079174947591,0.0124223181221476,0.0811852286723029,0.0790892244897134,-0.0155663243960319,0.0044295555058726,-0.0576540883824306,0.123524513160612,-0.080975628254044,-0.152435397519131,-0.069643232306843,0.121512349145326,-0.101027401600818,-0.0452317702602831,-0.218920650190873,0.0757915112424391,0.0195347589817349,0.0135401870195287,0.0893177249007505,0.224817408624558,0.106560852642854,-0.158779303511769,-0.0139454144948293,0.120170906468469,-0.0349194296819424,0.170083752736536,0.0637185271507231,-0.0564244325953114,-0.0076574019470605,0.0667367731736521,0.137022780096489,0.0499128462680665,0.0103402873007752,0.006623373216983
stable,-0.0393175135912061,-0.386719606433533,0.439699469050417,-0.459956475345107,-0.104234540631747,-0.420444182847222,-0.0645274692271811,0.19274764093863,0.0594910432116056,-0.211390764863689,-0.163781234959546,0.411846085395217,0.355471504690487,-0.0026712535773218,0.416186872458365,0.292697045623423,-0.281455520152194,0.131280983102131,0.0766594125575179,0.0570702196571576,0.18017048867874,-0.302742072096477,-0.389474336685146,0.0306359394649101,0.378260636772014,0.0604927633031013,-0.349182928560542,-0.174132342571669,0.229032168697252,0.0732646944696714,-0.266012335408302,-0.141159056226602,0.158633506711582,-0.23039562104401,-0.407366170541583
stable,0.13797718496074,0.0965819217707263,0.0139881142245956,0.128330936427154,-0.187121765071763,0.163002630901478,0.340464096094377,-0.0350300037789221,0.186398120789928,-0.0210278382090481,-0.0044542764532363,0.0482804223764044,-0.157501529225005,0.172192210713518,-0.135419840120081,-0.0571468212470421,0.197259810690091,0.0801137451045023,-0.0832682721194914,0.181093737947352,0.166599775292735,0.0386552508607359,0.167681728879168,0.0382758645382205,-0.130438638218906,0.196255139502689,-0.334246375808708,0.255706381375381,-0.0175431045800177,-0.330023946552564,0.0221027661228417,0.024898983833233,0.0295429534477271,-0.0876452661736969,-0.0319808618535205
