group,ARID3A,ARNTL,ATF2,CTCF,CTCFL,E2F1,E2F3,E2F7,EGR2,ELK1,FOXO3,GLI2,GLIS1,GMEB1,HNF4G,HOXC6,HSF1,HSF2,JUN,JUND,KLF4,MAX,MBD2,MEIS1,NFAT5,NFYA,NKX2-1,ONECUT1,OTX2,PGR,PPARG,PRDM14,RARG,REST,RXRG,SETDB1,SIX5,SP2,SPIB,TBP,TCF12,TCF21,TCF4,VDR,VEZF1,ZBTB33,ZBTB7B,ZKSCAN1,ZNF263
progressive,-0.248797445008719,-0.0344287654627932,-0.0135737253565685,-0.0158766528122737,0.081022406544547,0.0772564428228643,-0.179513195172223,0.0167571838982787,0.126776156436573,0.147353490584904,-0.183543318219707,-0.180136340248472,-0.181856762524205,0.0854318352906179,0.0791597446318442,0.362264035414525,0.0344490854109318,0.0975560710133013,0.0234559934679624,0.128069859801396,-0.0500480322653116,0.172807612286493,0.261138426844881,-0.252814021424111,-0.172286066950936,0.0795864635427543,-0.453399002816037,-0.28792689180757,0.113229524344189,-0.0684375853307225,0.0952666901896884,-0.112728298956771,0.0765791112182451,-0.0438572213990923,0.167206079916292,0.0193513639439701,0.0669542291166065,0.0299854701364913,-0.0770058301291552,-0.0178409144656693,-0.250199521430281,-0.030114163141369,-0.0262398263629472,-0.0556495646355123,0.0174074222387131,0.245349827141208,-0.0101464274371954,-0.167605705563017,-0.0166962240538629
progressive,0.0284762753762748,-0.0656708418868331,-0.0098239661536734,0.101472509392705,-0.0448126755854119,-0.171931622297619,0.0111662239222336,-0.0639951999957663,-0.0500804241874008,-0.0461622573005859,0.0659173023271599,-0.0246220484707529,-0.0997005961507544,0.0216818211923199,0.0199227730408024,0.0785980894988156,0.0448907334374803,0.0657108826739126,0.0659685217695974,0.109225195986588,0.0501193085618571,-0.0262290283623151,0.0350217153753599,0.0021238481502887,0.0967357951040776,-0.11585293401736,-0.0943093041335166,-0.009043676736146,-0.131991250380909,-0.0103357751071733,-0.0234156210015635,-0.0224900090643829,-0.0986900360696253,0.0385833698872036,-0.0397417098648101,-0.0371492736828149,0.012507084358874,-0.0087291806864855,0.0686845495507008,0.0890548542766949,-0.0679498902479318,-0.0158673303388376,-0.0508424519222531,-0.0641545922023355,-0.125811284954625,0.0226850091429758,0.0322297498319975,-0.0422507397863545,-0.0479215945552593
progressive,-0.0264745953051847,-0.0371842727292291,0.094197851851856,0.185277581219154,0.0106182508162418,-0.193771618815708,-0.0774399164241877,-0.159485379745204,0.01063569027926,0.0312966259379747,-0.163286838734674,-0.060514923934415,-0.117955241239399,0.167440870418048,0.0413087375801236,0.108882172706373,-0.173428185842359,0.12955402554537,0.145626891986775,0.226396433747597,0.0015934115067267,0.101579114128446,0.0047372282183909,0.0124600313591017,-0.09365399283459,-0.140896300700622,-0.111198831483268,0.0356510139941401,-0.0688333949281077,0.097873553077326,0.0571034770704133,0.0635536707476319,0.0049441578292514,0.0079422550248707,0.12425944788507,0.009748226706851,0.0200934715830318,-0.198344949202694,0.0654955785215534,0.153092039481755,-0.133077752487562,-0.178269095426349,-0.0122054839887364,0.0261600989845171,-0.111407761090983,0.0219334432115392,0.0143904741829017,-0.0698971639557192,-0.163022928321709
progressive,0.275072046197174,-0.109320653791903,0.222558910948244,-0.14548698751668,-0.263042325553185,0.180913379933921,-0.447623635404217,-0.533284325423866,0.167821412259482,0.409977419064367,0.451691042837052,-0.325651347108617,0.427404625687867,-0.376648283604682,-0.352647856040618,-0.161348060697849,0.401424968614075,0.371691130795913,0.393993778918147,0.2515210308383,-0.362548543106482,-0.0643794332728495,0.233254013528334,-0.360151678012132,0.351794426802478,-0.0739668936502475,-0.29333906350714,0.0218623149514909,0.17256974727594,-0.28089170727853,0.413695283670944,0.368726826048546,-0.490108977105006,-0.0460987974112105,-0.0759733602633204,0.254212964552219,0.480299080383625,-0.403994335362942,-0.411716054161216,-0.363733357101984,0.489123901867366,0.174403712234495,0.428099171823161,-0.305563983391767,0.0445145058999832,-0.258788797914159,0.307102879730753,-0.228401269615721,-0.418711450203626
progressive,-0.040997490668917,-0.0992173783184538,0.0685846246954223,-0.172657338602541,-0.180550268439652,-0.0783675240054762,-0.135748762780607,-0.154644444835998,-0.0355964314107823,0.144163340242946,0.0239195499537452,0.071566041507305,-0.111736921323937,-0.102006186776406,-0.0927930871800633,0.0687290809608702,-0.0788570702383829,-0.223269196271823,-0.0269611568762311,-0.0040046486921385,0.116283281011505,-0.0285501757961578,0.0435656020546572,-0.021459780767091,-0.21240688764495,0.173347518537459,-0.207760211106377,0.075763298553374,-0.0969221287674486,-0.004618587820292,-0.111014639996698,-0.137670833645872,0.167392710261774,0.20415281714422,0.0540948587361917,-0.149889426098339,-0.102198795130337,-0.142169041244957,-0.0004895462329067,0.0861280355992596,0.277901753329404,-0.15468055890236,0.0261144826537449,0.0188595679890291,0.0378956936358278,0.125893635337829,-0.0537216800504513,0.237899405822461,0.18179821006616
stable,0.0866967032486056,0.209210282229311,0.170357569097142,-0.0216140276260321,-0.018174658968091,-0.129115296210747,0.103482939023248,-0.110772037723509,0.0177355002935811,0.0858817645509444,0.0441951642456569,-0.197212457396476,-0.0173327074277634,0.130450124447561,0.0017214380101003,-0.0280959407452052,0.191587509789408,0.071641012319404,0.0737896101331259,0.142954670827908,0.203411997087412,0.10428680184009,0.0363531944944689,-0.107475609460816,-0.115975671130721,-0.0085467034346909,0.135057567803305,0.214123173765,0.1041221404119,0.133810177492298,-0.101583733125988,0.197963894377436,-0.0304915922338826,-0.0031760703577831,-0.0804891643104104,-0.117354310629444,0.0691891815019011,0.0166994747082201,0.0207464169618051,-0.0167903584636147,-0.0045512024942474,0.111332969554366,0.0220346649665042,-0.10245306670501,0.0063454951870743,0.140606584094085,-0.0648198695837852,0.131301859682613,0.113211254343411
stable,-0.039255916302797,0.0830551375719811,-0.131402657448103,0.0270724926164552,-0.0023217402111403,-0.0928752073759276,-0.047128920259338,-0.0947851992253061,0.13859909877126,-0.0219092196095909,-0.0387560982804157,0.0151431393084296,-0.0001044124842395,-0.0172675550566014,0.0198993549492008,0.10939674279876,0.102308950988188,-0.041665120884793,-0.0022488027946136,0.123499389003376,0.134028101798183,0.120294379704546,-0.0545882086623851,-0.0498478818779113,-0.142720365449902,0.0078699775077225,0.101557635068986,0.001457840395889,-0.0215791853659295,0.0452339093316114,-0.0587259694870883,-0.038678923835543,-0.0203592238471774,0.0700954297636847,0.0670561185376693,0.183111956671855,0.0231816900153446,0.0571296690577512,0.0113565978691176,0.0913901289406717,-0.138055851208333,-0.0169779239046674,0.194315113585873,-0.0493352014480512,0.0486743763485237,-0.0033151720358249,-0.0526394782681294,-0.006872157332251,0.0054672797906863
stable,-0.0266033311198238,-0.0317679875751384,-0.0478788725664486,0.0438201160286814,0.046796440572034,-0.0121521267277776,-0.0165129548956054,0.0165994539220201,-0.0923162157415998,0.0119515071371014,-0.0488759996986787,0.0072626991674356,-0.0923450833638606,0.0178177091175757,0.0312829492169352,-0.0474409777352469,0.076428587541156,0.0770880257971546,0.0009228812692209,-0.0038024265897421,0.0413237935856916,0.0013870996336713,-0.0446986574608327,0.0622674612166844,0.0019343383722136,0.0831796132960362,0.0841495342518909,0.0366327011279333,-0.0608332699761954,0.0210759602596271,0.0054708297799051,-0.0545857661649948,-0.0168639353389209,0.0107361594718454,0.0106143547203634,0.0032298508014457,0.0437993479551125,0.0756774063201664,0.0971948958238698,0.0361387324980954,-0.0390272080902513,0.0012382963865496,0.0225666406602236,0.0294269584022605,-0.0062204014751931,0.010474066383405,0.0031434556153988,-0.0021908240807903,-0.0861326256768076
stable,-0.110691350642755,-0.0809882377026956,0.017610260480772,0.174831750437125,-0.145641721873904,-0.159748840739649,-0.139677266076344,-0.0390147238972069,0.0290160821534835,0.0570616764143888,-0.0015894809692766,-0.104293454611095,0.133211832612086,0.0245137867578199,0.0763554199650691,0.116282649618275,-0.145419498706791,0.115069127023798,-0.0910011873765842,0.0407772007493917,0.117869579173431,0.0415896010219614,-0.0445040163356396,0.0349990982380761,-0.0179954739852234,-0.215171558761917,0.003881351237579,0.0209166930698893,-0.0029862551308719,0.185363037399276,0.0266586755616966,0.134197879128026,0.237411085011638,-0.0053936894505097,0.061972248097043,-0.119799899052556,0.0135864803020016,0.036461408723156,0.189899701843973,-0.0275049946337491,0.0222940564730784,0.0642084375042475,0.0032180836217327,-0.0448360003376577,-0.0873067897579837,0.039461071285092,0.0052087369406452,0.0230397697844229,-0.104946616625916
stable,-0.0737953935176974,-0.0145450699836226,-0.0689883911985028,0.125536714412813,0.0055963643208616,-0.0244924390120149,0.0325272797072614,0.0478915176145869,-0.082029196991405,-0.0162581955984987,0.0030999258766874,-0.14307986420742,0.0196912658952849,-0.0498645376714219,0.0362782065157959,-0.0714677819750919,-0.0231712997666444,-0.0378651793905422,-0.0818807173059862,0.204985224486687,0.122289298715276,0.179621594668597,0.0611190778562602,-0.0722814506511868,0.0465901756606055,0.164518571022656,-0.06076602615982,0.0030512025428796,-0.0035642823447155,0.155684579665,-0.0064434684224137,0.0276468074400225,0.126150210475972,-0.0104744169191529,-0.0245116863786433,-0.0340411125888198,0.223095456694643,0.0828574936661374,0.0691842743983034,0.107261394791662,-0.193802504475611,-0.253414018592586,-0.128798098199274,-0.0217934082859582,0.116991543539534,-0.0751178525824939,0.119714331015258,0.0593200539937456,0.157039814245541
