group,ARID3A,ATF2,BACH1,BARX2,CEBPA,CEBPB,CTCFL,E2F1,E2F4,E2F7,ESR1,ESR2,ESRRA,ETV1,ETV7,FOSL1,FOSL2,FOXD2,FOXO3,GLIS1,GRHL2,GTF2I,HES1,HNF4G,HOXA1,HOXB13,IRF3,KLF10,KLF9,KMT2A,MAFK,MECOM,MEIS1,MXI1,MYB,MYOD1,MZF1,NANOG,NFE2,NR2F2,NRF1,ONECUT1,POU2F1,PRDM1,RBPJ,RFX5,SETDB1,SPI1,SPIB,STAT1,STAT3,TAL1,TCF12,TCF21,TCF3,TCF4,TEAD4,TFDP1,THAP1,USF1,VDR,YY1,ZBTB33,ZBTB7B,ZFX,ZKSCAN1,ZNF143
progressive,0.119599677498984,0.0928173748109249,-0.0780383257903979,0.306450555282913,-0.112247942281892,-0.0071799657026735,0.12673154773762,0.203024695261531,0.157478290818447,0.0040949852237257,-0.305289393365447,0.161401506527755,-0.145248301391883,-0.126724676957043,-0.0566152319521816,-0.336956821043555,0.0025696719356936,0.311686090082375,0.0399123643701727,-0.197954059195911,-0.205979130909521,-0.243390531149767,-0.0787185330674933,0.236609070720543,0.0463228026482535,0.169577735414053,-0.122327377387942,-0.0856511506694048,0.0232507214716241,0.041210941899173,0.0454914381984702,0.0763137598656409,0.0536676670847683,-0.0265418253678735,0.0949060921062481,0.0996057060207253,0.286250460387353,-0.212396439968178,-0.396382202251615,0.0800720768411073,0.0814737160787584,-0.173287956925482,-0.0634310462842889,0.203313268045753,0.305193202437373,0.159862451678569,0.127315564086641,0.0616240309926113,-0.0704942087171582,0.146251435356085,0.0434851702700676,-0.300177532616367,-0.055742642818938,-0.0192794102982793,-0.169660184780973,-0.022020851748391,-0.247938987891556,-0.15028458355462,-0.294199953514619,0.0660419429034429,-0.17174203129572,0.0166410305568184,0.144430678503254,-0.10942405146486,0.151665610450541,0.149274578809842,0.0741288516422436
progressive,-0.047099893893162,0.0239836552509973,0.0087877923066521,0.100488972183581,-0.0096498514855592,0.0773394687719705,-0.0954219149601272,-0.220093449156664,-0.0645428577638583,-0.134654617823456,-0.0182892429832776,0.129348765337054,0.0687000285703438,0.0197266901361739,-0.101329552938878,-0.0708032581512435,-0.0832494932422338,0.0892781604333908,-0.007266720543011,-0.121971389514129,0.0631230414258075,0.0211575622614344,0.0889063547965672,0.0634625076674449,0.0261405565389679,-0.064925183444899,-0.0273227952117809,0.0753171363829446,0.117301804887232,-0.0244643628270319,-0.050608133823955,0.23961017674367,0.0273470984620789,-0.180354371757566,2.28421330456174e-05,-0.0719386923680718,-0.0047279319091754,0.0402897724915212,0.0313448613763293,0.0630160876429329,-0.056349301843751,-0.0509290438764872,-0.0117011627000909,0.0121851821418976,0.0426663284064337,0.0753519109735513,0.0977114856946144,0.0601237573379286,0.185112500089958,0.0515626817249381,0.0290330329556974,-0.0917924022973863,-0.0520353044521762,-0.0960677774895898,0.0869478245275621,0.0343365476544958,0.0338826759319966,-0.0296941885124016,0.0144023788684833,0.116134226090852,-0.0870044184691378,0.094437024524203,-0.049205169038215,-0.0289943133485092,-0.0718044156925776,0.0119907074356051,-0.140922469908829
progressive,-0.137677892758386,0.174072352592452,0.0794292805563123,0.184734649453879,-0.219768424865676,-0.0272388889335489,-0.0600005687197854,-0.0705377018663501,-0.0528097713626745,-9.26082455228373e-05,-0.149319344070839,0.201159974079677,-0.15261880153286,0.108344937454325,-0.0194163244997983,-0.0775454376128671,-0.0986535497229126,-0.0581500167437985,-0.05609153815943,-0.143587568524758,-0.206163245191353,0.103981356153405,-0.0822569998480577,-0.0262088689810812,0.0365506564081294,0.0765701542045694,0.0383176712820521,0.215300054438116,-0.191823160958648,-0.0836007032962284,-0.0078820107465726,0.01889694669702,-0.106373066999251,-0.114335221233764,-0.194987557739899,-0.206018803683706,0.147085636285662,-0.0406704523415334,-0.0726933694301359,0.109190463510389,-0.0159844902799648,0.139232026089235,-0.168448153323774,0.0517673253630508,0.111462391390764,0.147300053342351,-0.0159344118905438,0.0597824354620783,-0.0603958408927129,0.030629664293517,-0.0146623872502148,-0.100753887182644,-0.0351435581835545,-0.0575277724322689,0.0966348267473578,-0.126803720824994,0.0802531029661501,0.106543160616707,0.0631711720728765,-0.111805314162537,-0.0832727614598116,-0.0641879014453123,-0.0181005957870733,-0.0611876368757167,0.0587357700258814,0.0450209108076065,0.11922256751922
progressive,0.0547640377815255,0.149532391562096,-0.24641059034365,-0.305081748497367,-0.0959312966678226,-0.0548237937401591,-0.306207918486999,0.0833273860083511,0.10435688683515,-0.386942815213096,-0.11410630131682,-0.0812589105171906,0.171200821485053,-0.300117407318582,0.0473497022987657,0.188589805447409,0.251076151729267,0.0016731668417387,0.358701229840451,0.163855435185332,-0.0501674255789466,-0.342121249625748,-0.146360729142316,-0.280283025664454,0.172281025352659,-0.0689813593241022,-0.228396467121743,0.215204190100341,-0.164181794651715,-0.0465774714487324,0.05749902204206,-0.137627165957416,-0.0755407249371824,-0.19753940940583,-0.123924664981528,-0.194675720003623,-0.304930060294682,0.175484864057856,0.206953271196712,-0.0198895410005591,-0.0959588763410381,-0.0990661861899814,-0.287214716865943,-0.214234304925597,0.0048264428127078,0.177888892239805,0.112814653287895,-0.0994982677370238,-0.149569164459716,0.0441504602057708,0.0941248280722091,-0.0385058204210038,0.342539541336183,0.0983812909717972,-0.13768692191605,0.080086774405533,0.322843058048132,0.0157479934060355,-0.127312368174829,0.215852312420905,-0.322764915640688,0.0551639430431499,-0.1429454462758,-0.0022017772450353,0.146769827628346,-0.136790582536547,0.269844119352397
progressive,-0.216840966772034,0.329178464983902,0.51333204665894,0.178122622339997,-0.424637567036124,-0.337605228096024,0.0616069749805547,0.140656064656539,0.379573244087285,-0.0987502235037836,-0.0203726220836592,0.0409856535428733,-0.287148274154135,0.245151243238238,0.116855536476606,-0.239219763644806,-0.31884915181351,0.276139182749415,-0.0198379184725113,-0.126040832618496,-0.302202875050951,-0.181886272564201,-0.0536320156949067,-0.0417566215403424,-0.0652006806461768,0.0727196911161174,-0.0476632311983717,0.0967357587362031,-0.38408713736279,-0.0182959824775731,0.33310376978822,0.320013893788181,-0.118293847740702,0.109809054779308,-0.30207852537394,0.0329029245371489,0.121887553406324,-0.311628580568396,-0.268359037957751,0.0515802460242228,-0.0712150600242825,-0.0035398208055839,0.347611232106187,-0.363420221043538,0.132569190661581,0.0389007239583197,0.108441208332186,0.16911970572439,0.0090526564864113,-0.0135914196973181,-0.202801888237476,-0.0194275645383745,0.346168775852858,-0.080897754874217,0.0058983196795619,0.36478806749066,-0.148726358694563,-0.381877858101225,0.13545410316824,0.331624008631788,-0.337360673731235,0.0571138066512187,0.176767210860576,-0.0818179424840994,0.0281154619722198,0.233130774460494,0.329907983089034
stable,-0.0654609465943134,0.182091884806405,0.144361565605627,0.151740758398547,0.0487554209600241,-0.166287303511204,0.0694717265049017,-0.0738719593183025,-0.0213462260118428,-0.206138081126416,0.0674151811826993,-0.0776878883118716,-0.0801020855727866,0.120409340823366,0.0155920562611474,-0.0678140312392869,-0.130524287788168,0.0997295659358795,-0.109164868421357,-0.244181182412451,-0.0729413921633399,-0.125483928327543,-0.0326823051049584,-0.0296319018636259,0.17991890190332,0.0705766699835588,-0.0319034615321398,-0.0068203421909293,-0.0463079291476542,-0.208446171452321,-0.222715407179403,0.158381061080394,-0.0499769264851766,-0.0501895137520362,0.0580096259787091,-0.151356408585864,-6.2855134522315e-06,-0.21169708879606,-0.15478307137504,-0.0046868771199451,0.0941381349740712,0.230565640084401,-0.002023188537941,-0.0920726281277389,-0.0365676859105343,0.0663142206036554,0.176833150427919,-0.366440331174967,-0.11606524200139,-0.0418505043851188,0.161736529538982,-0.0907146460580246,-0.146970178153916,0.0050770145836286,0.0332748236552425,-0.147420805905476,-0.0083635913254682,-0.206503014303485,-0.204027579961015,-0.0199016781083457,-0.0302996598769175,0.0066290385438782,0.0372731570045393,0.0757756608678447,0.140652863737584,0.0105921481247199,-0.12881587278529
stable,-0.0256387107696576,-0.167779291115255,-0.0293192954580925,-0.0682925483197914,-0.107376450456408,-0.0603142905456318,0.0137025545209645,-0.195965697603242,-0.0111996709916444,-0.108175856937752,-0.0748392715080475,-0.133162182037954,-0.0786337282658157,0.112518802611688,-0.101234264700447,0.0222400438593428,-0.0308587169237011,0.220852116076577,0.0136784602960517,0.0980728568456427,-0.043620215475459,0.0743610702034083,-0.124929016572201,-0.167683988480409,-0.0528021102304548,0.14399491486548,-0.115764923919689,0.100494249716181,-0.0278541517304318,0.082065390452285,0.0300478004623039,-0.0701273926067833,-0.000520864964039,-0.0639169143025017,0.019974726318335,0.143510267972011,-0.133986603542615,0.0802207243156471,0.125968137571467,0.0259395049150661,-0.0525731383605826,-0.0556380158493344,0.0898166714197817,0.115529199528185,0.0433909366727854,0.0440568273855035,0.169918612741273,-0.148051799168478,0.0041101371440464,-0.17091967407316,-0.0922538713295943,-0.0324234603454283,-0.0862729787607878,-0.155769010595015,0.185549626053667,0.240076545161799,-0.0948256612728372,0.12583630993325,0.0754258200915941,-0.0473293449144276,0.050832982842834,-0.0240732000159268,0.0141325673757781,-0.0715692094415349,-0.08388166530479,0.0497593319034065,-0.0769709198140293
stable,-0.0438994048355887,0.230814449609369,0.112940317825299,0.0071476570714009,0.0821252988195549,-0.0118084401750703,0.0175544199121234,-0.0566102689228593,0.0607880135830906,0.0896711411933793,-0.0144059328325105,0.023564404690886,-0.0039381408000751,-0.0849294930987987,-0.099491436066273,0.0266967292674485,0.0906684410975117,0.0505798711126466,0.0180085967429714,-0.0513860021901148,0.0397103254329584,-0.0004071061644966,0.105131834776906,-0.135198445930362,0.0866466540965849,-0.0011026710279155,0.0517150770492999,-0.0429507498675852,-0.0916534616973786,-0.0975659467012463,-0.0528133925974974,0.113699483187735,0.0848861482042545,0.0018031686033043,0.0388033361384031,-0.0348128246303919,-0.0714566824391523,0.0456165658333749,0.119005664424575,-0.0982587828303839,-0.106053149926438,0.0595957141291683,0.0451115925643685,-0.135359493728614,-0.106000254461909,-0.00306069530168,0.129917662912601,-0.119957362980816,0.0650927493387179,-0.0407180155176233,-0.0825631032447155,-0.14307703645952,-0.0805195436463661,-0.0961541415646623,0.0735717138854064,0.0127124908327074,0.0498944865271231,0.048609462583298,-0.118133099162491,0.0789570284164031,0.0283118775836438,0.105120657461485,0.0780291013338051,0.0962059875160058,0.181294271959709,-0.100126234116275,-0.175365362074494
stable,-0.164118426701447,0.0168303095125766,0.0387649925663964,-0.211909268161238,-0.0811093094911259,-0.0480396831563472,0.0260440447898597,0.0151385206723857,0.0062101394253701,-0.161446535258985,-0.0487371194418047,0.238420417264727,-0.159673354341563,0.1370647651729,0.0482484627089705,-0.0810638212087108,-0.0322082395286434,-0.247704844477001,0.0144538129921526,-0.152686719285936,-0.134270202431483,0.0394434627229539,0.396355835233215,0.0317662374444401,0.0728609704594804,0.0062198253361185,-0.341115412753284,-0.0125868156617229,-0.0573535230818883,0.0638321295831846,0.149887136098634,-0.0290441922546998,0.0094908740324655,-0.0545625101506937,-0.0237917916272028,0.134556367846944,-0.0713620884490634,0.048127059199381,-0.0857408990223844,0.116250807917714,0.0195756313150578,-0.147090088490062,0.0085451538777723,-0.203372887385871,0.184536833674762,-0.163916746769268,-0.0342363982431481,0.177183807492659,0.145576398699862,0.145493840256415,0.0395332222099938,-0.0146178649359798,0.0749805114314123,-0.0760545825814151,-0.0061108461623057,0.0001659789836619,-0.0752130747125224,-0.0001312922666363,-0.0236762706602667,0.0061499447863214,-0.131965158519669,0.0004180662209925,-0.0235323004999807,-0.0167873568088914,-0.147415504664263,-0.0007710694917748,-0.153587965389706
stable,-0.018003624696734,0.0384992777934704,-0.0578514670180819,0.0263185161461592,-0.0840107807092894,0.0372836406635645,0.0327472576191967,0.086620326241777,-0.0753716084933366,-0.0181470842905414,0.0092148952999109,-0.0576291822533339,-0.0720463171048825,-0.0580573437303696,-0.079436370894693,-0.0851584574597487,-0.0191764678519803,0.0675727946398725,-0.113057468172615,-0.131805441951901,-0.0168314467328037,-0.0073713175677444,0.0112431744874741,-0.0561924798760926,0.20352526098587,0.109121531156115,0.0490204979726957,-0.012223223026313,-0.106194024174601,-0.0966443159123267,0.0577394931465629,-0.0094237653731205,-0.0252206178791771,0.0038240740102003,-0.0651138040752291,0.0662883102087653,-0.0470409994816359,0.0706252467235661,-0.0199967596097709,-0.0500548704690042,-0.0657303255598992,-0.084502911417876,-0.0748942228589203,-0.0635840857789736,-0.0262116420747292,-0.0582723113906421,-0.0871851845342413,-0.110086834620783,0.0057361664479101,0.0489754866936495,0.0001782712726756,-0.0419258999923882,-0.0979408846523404,-0.0744914495171102,-0.0639626905029707,-0.0181799003954618,-0.0178654866334542,0.0080861765019563,0.0370359677635909,-0.0472140600890033,0.0236571965562465,0.128901992722981,0.0241842498089207,-0.0113700042983826,0.0395381957637713,0.0111971654214539,-0.156284149783351
