group,ARID3A,BACH1,BHLHE40,CDX2,CTCFL,E2F1,EGR2,EHF,EPAS1,FOSL2,FOXA2,FOXD2,FOXP1,FOXP2,GLIS1,GRHL2,HIF1A,HNF4A,HNF4G,HOXA1,JUND,KLF4,KLF9,MEIS1,MYB,MYOD1,MZF1,NANOG,NFE2,NKX2-1,PGR,POU2F1,POU2F2,RARA,RFX5,RUNX3,RXRG,SETDB1,STAT4,TAL1,TBP,TCF12,TCF7L2,TFAP4,TFDP1,USF2,VDR,VEZF1,YY1,ZBTB33,ZEB1,ZKSCAN1
progressive,-0.207502117674273,0.0029828470569747,-0.235104976091134,-0.0070126536769936,-0.0792265249216784,-0.0053335675853191,0.0242973634442315,0.37386333377685,0.117990367359671,0.106335534488047,0.0461320672873404,0.121565833037236,0.0949309183673403,0.0071904392631709,-0.287294922611183,-0.293780804180985,0.0396461857175387,-0.0285247096044474,0.209227296325327,0.211959926631385,0.226084003755471,0.0261476504707434,0.0934098639078234,-0.0386848266219133,-0.132114444483756,-0.0749596708534232,0.0468563789347294,-0.0042471001142355,-0.185094549164593,-0.301662631834845,0.0009547744442855,-0.0491083296929752,0.0252718918425367,-0.0897619670655187,0.110819682050519,-0.0826966361778058,0.41078347383967,-0.110622142510322,-0.405858154637425,-0.196038239691507,0.222455860867186,0.0229343406168722,0.0617508602655835,-0.109884661560254,0.0105881193545594,-0.069296870701109,0.102351820427408,0.0075657643895452,0.449382699994165,0.246529346165861,0.043715500245597,-0.0478638305897341
progressive,-0.117834633442628,-0.0412032510215451,0.125225009613272,0.0533366905066363,-0.223003490358222,-0.119100613802718,0.122403875273797,-0.0962323794817418,-0.06966643724723,-0.0678172099825785,-0.161066952801725,0.0601105020441114,0.168913091234698,0.217217731461534,-0.0125247128105372,-0.0356847339059931,0.0632234231580658,0.115201926257375,-0.043668389630569,0.0862901172826341,0.0256331858239761,0.185022026362172,0.113983822633351,-0.0927807747904364,-0.120553574748981,-0.308575503263362,-0.0160327336557441,0.0338682644081231,0.011858451565371,-0.0251017353882569,0.0458322221140825,-0.0960823097125546,0.0570962275383851,-0.190871807560889,0.0859160627833168,0.0295774635945969,0.0850503618013638,0.108753639194356,0.0556178349925554,-0.379562843793049,0.228292003154022,0.0069156218697387,-0.0682233689598812,-0.173152842195149,-0.157415161757866,-0.104010435889452,-0.179323201538865,0.031892999069288,0.0190353889535949,-0.243312699137461,0.0485548498357851,0.0783953554978286
progressive,-0.153854709108224,0.139771427827351,-0.212772328596018,0.0613286158058871,-0.127983380853502,-0.289058611462129,0.165063227477818,0.0313794090377488,-0.344424078115438,-0.246466675308241,-0.459120090362888,-0.206079688421274,0.126082289532223,0.181122026619593,-0.296678961308942,-0.286737358120928,0.0058016395276387,-0.0588285068169623,0.172138236521096,0.0585572230885283,0.444374105290018,0.135721055870414,-0.403287302190212,-0.154164101141075,-0.131092617619282,-0.425293480226931,0.203596534665376,-0.002052805990039,-0.02806063332522,-0.115758393112402,0.267421490229946,-0.238208796093488,0.0473581845220841,0.106297209203692,0.428716697653683,0.129108767112261,0.0627024939259324,-0.123377621014427,-0.254203467896669,-0.144052693500366,0.329089992275891,-0.130442973768859,-0.0523868923338679,-0.445440507507636,0.284759974554087,-0.17863642727618,-0.0924034105307234,-0.0243442983680991,-0.0507244474932101,-0.0562536309231424,-0.199450545279063,0.0134005841806372
progressive,0.158709496386945,-0.0352858189056529,-0.088728812586971,0.0659252055084648,-0.282805327667385,-0.127082179032364,0.0717355014366777,-0.10614616707364,-0.132066943784441,0.044578683511335,-0.251611075847826,0.113210548613688,-0.104111661278901,0.0203134802521293,-0.007416247287253,-0.0510340666427578,-0.102036555590254,-0.0094236864860533,0.0608005966773703,0.0714828798745815,0.0352181524158057,-0.0316408506525505,0.056578207710905,-0.184165629867461,-0.141450030376586,0.0330618469393416,0.0152700712088513,0.0605209085193352,0.15100453874301,-0.0078583350209214,-0.0414885804749795,-0.0954323061811669,-0.0638952108130489,-0.295043940131082,0.27874082717723,0.127014512542516,0.153485643370741,-0.0652801183052549,-0.0906099410047232,0.0198217704259063,0.0341896217701283,-0.052085152785051,0.291362883083394,-0.0453275259989773,0.181467992472219,0.0212833666066058,-0.153332265993754,-0.050208535466622,0.247054865531448,-0.113323326096766,0.106299544450627,-0.0780329960917904
progressive,-0.255865922188454,0.400687259804785,-0.0869268046857042,0.0713846747293909,-0.0395847888889871,0.0326459850036323,-0.178882759537888,-0.336276972570417,-0.400517249225258,-0.228707720542584,-0.126657881747773,0.495525487040116,-0.135751470885275,-0.132750586469899,-0.325625612076317,-0.486356776948869,-0.465445475667022,0.3014564336426,-0.0305228296267459,0.11346427002958,0.293809911298283,0.176747742957779,-0.357907853514449,-0.076457315974354,-0.295118597387202,-0.134861880643563,0.402691803149443,-0.439663173595,-0.265619784972027,-0.416553595982522,-0.0605593499213559,0.488780416140734,0.0574200848017139,-0.215130596586852,0.0329504225530182,0.0188237295146292,0.23174023483322,-0.0607926202514049,0.353732709980014,-0.0836254364553502,0.0582108316832358,0.416945015688876,-0.0296806841979251,0.0485874421351141,-0.413560619035962,0.352692877830812,-0.0065869215230775,0.133446443725638,0.24065590592238,0.409859923630439,0.234567154934661,0.452141159385416
stable,0.0009408580026139,0.178626971094232,0.222655552966473,0.177469468552501,-0.0425627728597945,-0.417414903730661,0.0084762627021911,0.0458776989490399,-0.0454616115193855,-0.336654306411231,-0.226160418937599,0.272645889421281,0.066666673151909,0.0522002069868059,-0.0759070860122035,-0.187320660228658,-0.252737507305369,-0.35281880384462,0.328199034531959,0.452639369102063,0.310147648569643,0.478553111378238,0.211740746068285,-0.190723038055793,-0.13953436018028,-0.312158677667348,-0.069656752723727,-0.33868025162379,-0.0971831796271528,-0.246570355415449,0.0555829171947591,0.142023246263906,-0.0486015739872281,0.170092908446985,0.115904587845373,0.127410024775248,0.0944313368736148,-0.152581149026857,-0.227794755989637,-0.242975030425214,0.106843048072068,-0.055963699142886,-0.1677192012341,0.0133615308991043,-0.340790581147392,0.002102450446805,-0.193827033440239,-0.108908268377365,-0.0663291960533559,0.066592513597014,0.283752981880702,0.0484885603589655
stable,-0.25116883614563,0.0732021144621105,-0.0523995053678536,0.31640926865716,0.0519377895343293,-0.0431231071455429,0.19067623626185,-0.0494415414110283,-0.326464692379206,-0.213214672455215,-0.304544781170374,0.118351337587065,0.207308785052175,0.291317589677321,0.11090039278652,-0.254397598579808,0.115052291578612,-0.304910078571122,0.0040965283291649,-0.124044454757899,0.212754728476504,0.286149384495032,0.180095900551258,-0.279937556827501,0.219440379652119,0.0151809567342404,-0.344594015523365,-0.146228224679398,-0.0329365661672859,0.190937584846863,-0.087958711968481,-0.147222825848128,0.43452421128117,0.169604895854189,0.239526864092525,0.277973160457431,0.28917438362564,0.303794253002224,0.0414507715105904,-0.0574054381801258,0.266317751838657,-0.138841214306712,-0.0021139704472554,0.213827291257035,0.0813551567325654,0.29338623017226,-0.109371282082338,0.16596727792176,-0.0154557418849244,0.133669760723931,0.424204928846457,0.0962498112598331
stable,0.097570834738218,-0.0537642319655592,-0.14981027198569,-0.0703574381861919,-0.164722109883791,0.0354243670512502,0.0333598865430401,-0.0345767737201032,-0.145498539025499,-0.0218302542519723,-0.0596813580642355,-0.0586671227472558,0.0206863628399735,-0.0193070459590869,-0.0875398501952037,-0.0238154205721042,-0.0548799216358126,0.142687868170123,0.0973532857832236,-0.161732057457969,-0.0802945196619736,0.177277484213425,0.0512847903101367,-0.114913210724999,0.0691321778144029,-0.162566037926524,-0.200434607298338,-0.156186793669848,-0.0514182991021155,-0.14092328159326,-0.068686497830098,-0.105352049733904,0.0523368334266149,-0.119034312239621,0.0581756727230689,0.145633126572627,0.158970495646506,-0.0819081832565991,-0.171590595285064,0.0933364639329788,0.194403800954703,0.112331081853276,-0.183650718262844,0.0790919645176008,0.0311206990700281,-0.0681901677230954,-0.135764725841314,-0.0423082118710693,-0.043041097571401,-0.118477417736411,0.168398867015721,0.122311416273592
stable,-0.0517426837553846,0.0936331276123884,-0.155512488607734,0.185613715378155,-0.200228188204433,-0.15368992031019,-0.0247811142995061,0.0827834502036343,-0.118013414573325,0.155183922122614,-0.0878704855146203,-0.18441375927302,0.128761114533653,-0.0969545019052103,0.0504141538493191,-0.0331317746537439,-0.0423895340696276,0.0715965884972178,0.105813514144173,0.0552148202400521,0.0400483616620927,0.168361102305214,-0.141623447392481,-0.117801782889437,-0.129240740376567,0.0700712852047522,-0.0660840610738321,0.218664314199956,0.0290484668657344,-0.04393960119124,0.0625755712879772,0.0829901786493514,0.104472404212901,0.0802107855212355,0.0402546443588853,0.17473793689348,0.137067299050743,-0.121035047478155,-0.102471635400817,-0.0820922917321481,0.0510471173223104,0.110925610450255,0.0244055955943246,-0.167569204576759,0.169243189899422,-0.0537850062727763,-0.209478667054548,-0.0774825049364785,-0.0106415126609464,-0.0384558493373228,0.218712306500842,0.0478366354564076
stable,-0.219583257578703,0.227042153931268,0.169118431812537,0.283144324915802,-0.197044355837086,-0.237936066933964,-0.145522313982642,-0.110754051506307,-0.232676718971797,-0.256812298232395,-0.306172751816935,0.241563450504577,0.309325580416396,0.203905086234576,0.170216174339315,-0.28918789688843,-0.215603646861859,0.212283152152717,0.10735742269634,-0.0023169574391426,0.279016295474317,0.272004259244429,-0.27826115640125,-0.28196766811036,-0.116476085218851,0.289741366138245,0.111321635505152,0.204011802291631,0.406280112288393,-0.0596248701665125,0.308249972382414,-0.343084103687552,0.0103261151440171,-0.203886694288871,0.0332863207581753,0.314272372231498,-0.0753883715843159,-0.305270584108146,-0.204596174287427,-0.363983876733183,0.337348382945646,-0.0194375064321795,-0.0042517473553252,-0.128155398461094,-0.212992204431605,0.331423396250848,-0.210950484598534,0.23130812296554,-0.0577928399004598,-0.225996913993682,0.319141639856855,0.259167536581784
