group,BHLHE40,CEBPA,CEBPB,CTCFL,E2F1,E2F4,E2F7,EGR2,ELF1,ELK1,EPAS1,FOXA1,FOXA2,FOXD2,FOXO3,FOXP2,FOXP3,GATA1,GATA2,GLIS1,HNF4G,HOXA4,JUN,JUND,KLF9,MAX,MEIS1,MYOD1,NFAT5,NR3C1,PGR,PPARG,PRDM14,REST,RFX5,SETDB1,SIX5,SPDEF,TCF12,TFAP4,TP73,VDR,ZKSCAN1,ZNF76
progressive,-0.0153298968507782,0.0500745834281983,-0.0867924250458176,0.130228232653145,0.0668892959446782,0.153985283304373,-0.0944738714230478,0.0369290154011858,0.0169466961312089,0.0659918073645207,-0.128585036649769,0.239715240251621,0.108827089524831,0.255896431417402,-0.0047646084917183,-0.264970304930023,0.187964464916364,0.045151594598805,-0.0701954854936406,-0.228833191217212,0.308716274031964,0.151114639684016,0.0664669483775452,0.171374124544924,-0.10096086608698,0.115927807997253,0.106180818049514,-0.0212361636099028,0.157674225336049,0.256840114262714,0.0168477084201621,-0.0607652562212506,-0.0473623201455165,-0.0431520428356601,0.190848306898194,0.0844233191614313,0.0832618633518157,-0.0851822249461233,-0.178864194680797,0.0531761983743308,-0.0969617625606902,0.0697071461191432,-0.0813481009382446,0.279257531224442
progressive,0.0443938816822666,0.0378441298416916,0.161844615819944,-0.113706111314081,-0.195017794032152,-0.0222526461289241,-0.130784021995511,-0.0063984714585088,-0.117887006332722,0.0102994813726402,-0.0295536931713607,-0.0967314123643614,-0.0852906987753239,0.130438827243246,-3.86985430741904e-05,0.180130895536446,0.107081867120615,-0.0086329140914839,0.0143937497494604,-0.0717144440356717,-0.0094582799914088,0.235644096127981,-0.005466239485034,0.0611589244815539,0.122873215221705,-0.0112005577394028,-0.0367445009016259,-0.136910385538554,0.0660262735596662,0.0109826558945625,0.0413567488089887,-0.0546267415921325,0.134264782598049,-0.00946596347938,0.190263354746786,-0.0400622684879962,0.0246665263163472,0.0071171586870295,-0.0597990408117338,-0.0254525377656883,-0.0639623200286851,-0.183994565573059,0.0303676275404017,-0.0628025349998696
progressive,-0.281028180942727,-0.235841940192821,0.216826071767768,-0.0810020887426167,-0.357449657584681,-0.222164654761559,-0.255144203396358,0.103567926811363,0.0713677481946453,-0.0242106164745514,-0.271567040745913,-0.172143411133542,-0.456668663588075,-0.253819364002073,-0.179099616475456,0.214578835401669,0.20076400220265,-0.404734514937304,0.28264875750633,-0.213873447019115,0.135919174412843,0.342111396061884,0.188071089144022,0.402277415648448,-0.485668517850502,0.149133127758128,-0.0434899529459863,-0.478028739871117,-0.195599743171888,-0.138153558679118,0.236863025636463,0.0546408160234299,0.171679801300811,-0.0429029604299792,0.436980837389832,-0.0542747331760988,-0.0415892056561709,-0.107104438362314,-0.199817554886863,-0.510181070296939,-0.0208006438199966,-0.0047635209633765,-0.0569475280695572,-0.269259343961293
progressive,-0.260586946776096,-0.310769510471806,-0.136739126828704,-0.451493962456248,0.0759696959675834,0.405558797452593,-0.470092146516355,0.200251292802674,0.436722955728238,0.437382658078281,-0.397927035334634,-0.429547563044212,-0.309901956696408,0.249394599371605,0.535059272467816,-0.233737964831209,-0.0482757527935324,0.315387426922105,0.202112918612384,0.201575216012006,-0.224090947589147,0.367309616677859,0.43640214157171,0.338097454396861,0.0312364544235951,-0.0225654351788563,-0.388971350007342,-0.225188945336136,0.210327568423189,-0.240149729452514,-0.31714060850989,0.394520079362496,0.278810094568713,0.0172968533970088,0.510433397072388,0.245770754955617,0.412237154119463,0.0763040656518515,0.403498357236021,-0.252557555844412,-0.428847194110948,-0.195633376352375,-0.35959200288421,-0.1301827699115
progressive,-0.101602102060085,-0.404049901267579,-0.345305240198195,-0.0748261111340596,0.12967428085181,0.338915470046789,-0.136666560347518,-0.170878785022947,-0.236798063942236,0.0928974275858357,-0.46283023723235,0.01071039637041,-0.369548313551795,0.483656448383399,-0.131961438033797,-0.167985154619395,0.428193877689551,-0.0246275694483187,0.223348628381614,-0.362460901001724,-0.0049429549496303,0.445397105020261,-0.118321736364448,0.320420018727642,-0.279156056397529,-0.0267997741896158,0.0246711720982353,0.0216031310950164,-0.0551930270398181,-0.13148577276198,-0.158503560201178,-0.406380661099482,-0.112930863283856,0.22465670787911,-0.0393890483837024,-0.0292454864622075,-0.139698926455351,-0.423484791498564,0.351881312581064,0.156374958109798,0.0827935044369922,-0.13064543078177,0.178227813472518,-0.156981431331364
stable,0.23624695052488,0.060547226855409,0.174696885407732,-0.0815370640198328,-0.309542904254786,0.139381976119677,-0.288828333560498,-0.0017151543212605,0.0151915132866959,0.162381650461781,0.0025506619248109,-0.267600615514434,-0.0941493937956555,0.125304251873482,-0.0230421250748479,0.0302673121470628,0.160318870466843,0.195158078290955,0.0695889314331778,-0.0684622383347123,0.184762713912948,0.232962566276166,0.0353065879796485,0.242978527230274,0.0687359973214414,0.130725282804081,-0.0667100602209734,-0.233106621390548,-0.119073461155925,0.0047682906153255,0.115718285486414,-0.0305360059895441,0.0574070786190863,0.0827358751244939,0.0838873512501722,-0.0912682312086723,0.243082664184037,-0.251813827179943,-0.0720976250199351,-0.062049464220251,0.113947836673781,-0.183659537555633,0.10632129721926,-0.23118843920402
stable,-0.16835127677443,-0.126092104819232,-0.222300761530897,0.100231303364356,-0.0072777572307999,-0.0523945842221113,-0.193877363249414,0.224845601594645,-0.0165540381213844,-0.0386706781544096,-0.368271562370821,-0.202943226500118,-0.287399125794458,0.0677935449195154,-0.0399842346869069,0.219449617307831,0.0209217578656359,-0.182295662647631,-0.0412619817476384,0.0686914452280873,-0.0126774408432091,0.433847287609243,-0.0608629324026096,0.235975244608641,0.146117146160487,0.211723649787864,-0.199239609686795,0.0019217256604192,-0.0505665254857735,-0.0962779080868149,-0.128576719862283,-0.137925655507566,0.0635477549468959,0.0563297788177214,0.171819764452895,0.174263834887417,0.029664743978354,-0.0556257231703606,-0.174555933636448,0.103098280700971,-0.142593908463207,-0.0398309346342238,0.0030887888993293,-0.15536087298583
stable,-0.0577643434694497,-0.0298302565462133,-0.10266595908489,-0.119262896188273,0.027189199887406,-0.027190897489076,-0.064965106771551,0.0655393076758285,-0.155541415514479,-0.0162245964704176,-0.106587727597567,-0.145127761003136,-0.040374883598525,-0.0951974891436681,-0.0320366757350117,0.0481558665744613,-0.0446956913886148,0.10734547525211,0.145888646648645,-0.163705593485574,0.0672217338158031,0.141054494402025,-0.095867012953843,0.0053695140823852,0.005331446650996,0.115487790171393,-0.098927737322478,-0.0776856990675497,0.0457261356023384,-0.107668945533967,-0.0216009524019579,-0.120910958755047,0.0559537226821485,-0.0827191909042136,0.0774089385528558,-0.0896369177096894,0.0550763712735789,-0.0838962976137351,0.0808790935788233,0.124068446418876,-0.013242681973253,-0.0863986653603464,0.102745900690807,-0.157057733903163
stable,-0.0961566061891262,-0.13530101038106,0.151047144534896,-0.164619829638762,-0.180702420074542,0.0687755231328321,-0.151312321489529,0.0297844910216543,-0.0133597399736306,-0.0476048188782432,-0.0967385470854506,-0.0951894493875124,-0.0959702978012473,-0.153772078317677,-0.018029453565667,-0.074701231051141,-0.105407541849244,-0.1282026905646,-0.0531857868349553,0.0609338546739992,0.070112568552234,0.182227559585221,-0.113973759461896,0.104219453854975,-0.0649981652111738,0.130640324511759,-0.12732467012428,0.0448316711037114,0.0458111294176239,-0.0306195553746735,0.0534854873886198,0.050408770036394,0.152220748490491,-0.0057859766273998,0.0892428090571467,-0.127889349221088,0.005178291840418,-0.158303895925074,0.095666033783343,-0.213756335606811,0.129622920000635,-0.120744749924892,-0.0012562423406334,-0.008409720550949
stable,-0.0090951108700277,-0.15172795807817,0.135775909197485,0.0100007826379905,-0.134322115652606,0.127362331078837,-0.062529852423378,-0.105666210491361,-0.16162278409014,0.109854178307905,0.0149998334126281,-0.0300183272027134,-0.160326960292355,0.147789009781485,-0.0741132281081211,0.221240008976975,0.0799170344714849,-0.0157170782656932,0.263478309568947,-0.0395158158671042,0.0902312900020455,0.241681380045782,-0.0145932731198695,0.288084591091347,-0.168255475840666,0.169855227855195,-0.0423613089422203,0.0679529441891968,0.144757020175347,-0.10228482140387,0.21783127278459,0.0766517901471318,-0.0298949971218185,0.0585082193507193,-0.139132525025249,-0.12499482249985,0.178589035209975,-0.191938390409584,-0.112274879687,-0.157531013736694,0.1088672159301,0.0105123343648326,0.0465384451603551,0.0340984080093614
