group,BARX2,BATF,CEBPB,E2F1,EBF1,EGR2,ELK1,FOXO3,FOXP2,GLIS1,HNF4G,JUNB,JUND,MAX,MNT,NFAT5,NFE2,NFIC,NFYB,NR5A2,PBX3,PRDM14,REST,SPDEF,SREBF1,STAT1,STAT5A,TAL1,TCF12,VEZF1,ZBTB33,ZFX,ZNF76
progressive,0.194904122334795,0.0387355786745296,-0.0845700288001922,0.130073065692842,-0.0117916828305935,-0.0875129783093454,-0.0004109524089358,0.0160867983304386,0.0051833029643193,-0.243164517326111,0.358913903088142,-0.0936441231200811,0.190118515250091,-0.129648856754586,-0.0425402025895159,0.233135952895145,-0.145337959205409,-0.0835426477778527,0.0109300084247603,0.0848815572392242,-0.0393520072879333,-0.105727449595726,0.0053688943748064,-0.110897496030725,0.13548835792027,0.0626105879807677,-0.119481098765755,-0.231664478140569,0.033492621328268,-5.30261172820391e-05,0.191550220416706,0.129005915082541,0.172619896547018
progressive,0.107053235308503,0.0514343480023603,0.134439792873238,-0.164711243931688,0.0384845590225767,-0.0078960020864057,0.0937662454975397,0.0332715149279509,0.228714234109665,-0.0288319856890329,-0.0389809231533533,0.0045202846593621,0.052638871439276,-0.0185937947047914,0.0442428900085041,0.0919448821107429,0.0212602260058757,-0.0695516857265311,-0.0931025016726448,0.071434507744352,0.0284051557313248,0.138436669726139,-0.0299296490463376,0.0064857870814865,-0.0037403375405141,0.155874910705366,0.0206309440871471,-0.190289114832602,0.0018756854922932,-0.0234958365290555,-0.0983592569861274,-0.196669074752646,-0.0269965370544842
progressive,0.246838060756361,0.119761726815181,0.0497029645748924,-0.18848970416765,0.0284754820445303,0.164112343748986,-0.0854051509419734,-0.0934027867793755,0.122636197864446,-0.139796172189471,-0.0115826218412344,0.145779779196821,0.318881200614592,0.150304146492242,-0.0833344784214946,-0.071617071437596,-0.0317985068059368,-0.0470889481522365,-0.133173747415504,-0.0058999201960582,-0.0921578410111567,0.173496749811504,-0.0826226467606687,-0.16211821744047,-0.101001599887202,0.100418197729211,0.178825599310116,-0.129730649171755,-0.0804791629161751,-0.162778279756156,-0.0133283337890321,0.0376767393306269,-0.210965576159524
progressive,-0.325461801921293,0.171677493748134,-0.192283692754609,0.34420790810684,-0.436436754342559,0.0725073255221237,0.434975900956367,0.4857019932266,-0.271587162290758,0.195191789091719,-0.300740714649985,0.0872791846073467,0.316274758110612,0.0969108359703469,-0.236662785374896,0.100603800741653,0.193540389611675,-0.216233522026996,0.034683925892669,0.0060793277562035,-0.452896307401892,0.310290703401334,0.0458762405005453,-0.0600764613042148,0.0657111815080991,-0.0539789863009778,0.197560004829583,-0.12480315466075,0.418058129909439,0.201865439188268,-0.164858665675318,0.185868640928287,-0.30374408403402
progressive,0.405284011951637,-0.0118235528580241,-0.134448640106188,0.117937054509439,-0.0144302264096921,-0.167479770608241,0.0416112651240322,-0.0687047514442705,0.13751695355403,-0.167822020876094,-0.0268905239520931,0.199707010946269,0.148476921433867,0.035848725730421,0.170810741238388,-0.122310694560253,-0.10127424205015,-0.407500679384124,-0.444610955520467,0.31952246227462,-0.0182626334787858,0.0531801201083055,0.0437761970509138,-0.300451958977531,-0.420530067488187,0.0260508168995711,-0.157252059115437,-0.157936559651142,0.229216147412862,-0.0996903396477627,0.170679412647235,-0.0523682706357249,0.0431036354780406
stable,0.380711398527021,0.379749523731596,-0.0506256830310848,-0.204934660239157,0.0877427908721027,0.233648560902791,0.0873227756379904,0.038498816464609,0.0047034933731912,-0.149608325861372,0.0726046460672803,-0.435238579243127,0.440533456000945,0.291535319273956,0.0155588856627194,-0.0833455107361047,-0.251856880409828,-0.142302019972038,-0.0695664592802467,-0.021334367240682,-0.277220696996254,0.238549000664912,0.0717375861130713,-0.454090768921892,-0.0850655414493674,0.020915440442247,0.474136609726683,-0.35700539041431,0.0523689337054617,-0.103043777747968,0.250269759786484,0.156055916470022,-0.394177766600271
stable,-0.0505171781373873,-0.0546977902064342,-0.118152261829969,-0.0534421650465971,0.0480604685247388,0.0545893032415056,-0.004387331751534,-0.0013990360107357,0.137992447143465,-0.075351924981456,0.0949951990229932,-0.111422354697382,0.123416406037774,0.120337754030296,-0.21458602773037,-0.14115253868078,-0.159662941306359,-0.0185500821045314,0.121454426707656,-0.0881489284745999,0.0090277502171409,-0.0109779891770821,0.0130162066072118,-0.0046163432761296,-0.190688132703986,0.0094658592207153,-0.124621948859007,0.0750328544147416,-0.248369760282796,0.0604303603230818,0.0475664813036122,-0.110553270079708,-0.0686875558646689
stable,0.10844400406138,-0.0488072906480878,-0.0130511921893778,0.133289030451107,0.0954240367953816,0.0059547219170086,-0.0432212292727272,-0.0997551659195629,-0.0205375353067154,-0.121624224859763,-0.0059398062098077,-0.149635871371682,0.0117559514007454,0.115385330334282,0.0427493458438754,-0.0752393173171285,-0.0850803809373576,-0.0257408978277682,-0.0876176511162689,0.0253071036442945,0.0516278044294861,-0.0031864389165355,-0.0393523838488879,0.0145273310878347,0.0700585606083734,0.120150356864824,0.093735258749285,0.100380025667251,0.0144852677612992,-0.0737998225436289,0.0133383582615786,-0.0933450762356549,-0.131260081380231
stable,-0.128476844701938,-0.112750765656798,-0.0063905946843919,-0.145380431839159,0.0029801149152617,-0.039862681410764,0.13793069183579,-0.0401504039483272,-0.119417440638776,0.0409183937615427,0.064171927249559,0.0498110252246851,0.0636016067501492,0.124423952101229,0.0370536676206414,-0.0019938082258873,0.0525908836617017,0.0384773543597682,0.0898206774768743,-0.187381006633822,-0.213359371561354,0.111960088401575,0.0222758340957193,-0.0345348142730346,-0.0319930744707711,0.186537441767077,-0.0165271049581201,-0.0426882132507692,0.0318914287601985,-0.0562255511801419,0.0698980186983131,-0.143116762460973,0.0198054403281896
stable,0.107489558619195,0.152386514302805,0.144194914037249,-0.0879989284790629,0.0114051361771972,-0.090537624001517,0.13475468149044,-0.0492572144763194,0.12790307684379,-0.0577715457779418,0.0874275040704227,0.114948315151636,0.300403515104965,0.159521356057467,-0.0620434543937216,0.133762705935102,0.145390385554308,-0.16697042743044,-0.216094309544743,0.0778102483311066,0.0751840635347872,-0.0020014920106025,0.0305625968316134,-0.264718975494888,0.111601339265096,0.12981826332224,0.0557326044840611,-0.109706814460178,-0.131804581916342,0.123876956052743,-0.0721957613872296,0.0621375080534488,0.0935947983941837
