group,ARID3A,ARNTL,ATF1,ATF2,ATF3,BARX2,BATF,BHLHE40,CEBPD,E2F1,E2F4,E2F7,ELK1,ESRRA,ETS2,ETV4,ETV6,FOS,FOSL2,FOXG1,FOXM1,FOXO3,FOXP2,GLIS1,GRHL2,GTF2B,GTF2I,HNF4A,HNF4G,HOXA1,HOXA4,HOXB13,HSF1,IKZF1,IRF1,JUNB,JUND,KLF1,KLF4,KMT2A,MITF,MYBL2,MYOD1,NFE2,NFYA,NR5A2,PAX5,PBX1,PGR,SOX17,SP4,SPDEF,SRF,STAT1,STAT5A,TAL1,TCF21,TCF7L2,TEAD4,TP63,VDR,VEZF1,ZNF263,ZNF76
progressive,-0.120631476061998,0.220381311455775,-0.0355993828786049,0.0363487725049135,0.126275527661943,0.168268351766803,-0.0840734145623492,0.0303063966891822,-0.151484724640648,0.180717671324578,0.170347739198361,-0.0052322248683707,-0.0597216273362677,-0.195914752845484,0.245651269755532,-0.0271805642839491,0.13108242328295,-0.35382667500186,-0.179583459998273,-0.0027545132210261,0.0314473592733817,0.108290176630537,-0.310240554033858,-0.312198418823313,-0.0007088820789405,0.370860098670117,-0.283505572770957,0.299985393291851,0.210531226187449,0.10433393950426,0.150127721803819,0.12336573550934,0.127126186156672,-0.186206443992946,0.119416249640957,-0.223824452982058,0.142174740003896,0.0151700764893278,0.0416215049206523,0.0874760485412639,0.205899863271704,0.0122400305630402,-0.129286588682967,-0.117735186425183,0.32131261698112,0.172690425687813,-0.228617846087275,0.0076491751946632,-0.271684120197387,0.0149337824630142,0.0168443884472064,-0.207661941582213,-0.0164528154893154,-0.0757153572887454,-0.0491424062153168,-0.0719751604150972,0.10072201653061,-0.179414678550906,-0.168457386987853,0.0447473373258854,-0.0410476479996052,-0.101741456472706,0.10340901717269,0.144598441588083
progressive,-0.0692510502873784,0.0588314530412496,-0.0935902442606702,0.0020275949414125,-0.0411688094005608,0.0192095781975407,-0.0171314231793351,0.156148343729883,-0.0954236050491052,-0.0699211411323998,-0.0661836257435903,-0.0612874500152974,-0.0301721867866554,-0.0658823032129905,-0.0339948585428083,-0.109869667067252,0.171555677995004,-0.0583227953780809,-0.17465197321604,-0.0510424839749058,-0.0965506774711295,0.0684916786925498,0.192875824004702,-0.0694822583160915,-0.0596757383926885,0.0860395674564481,0.0106511449298683,0.0971868513356534,-0.0279424000602172,0.0674736840561596,0.164512882499604,0.0624379586341462,0.0608945661939985,-0.143825659370606,0.0454964026145915,0.0763325664557923,-0.0074344662630326,-0.0066615569892929,0.134379658996697,-0.0308001604083981,0.0975086987342795,0.0520543162986734,-0.11859943203469,-0.0114569522190262,0.0247675474837805,0.138970096679046,-0.0597243090614695,0.077063940772013,0.005019858680064,0.0183035726755828,-0.085418823634554,-0.0699878590840221,-0.0380402954741599,0.156001515714167,0.0714843791305209,-0.0879230516223564,-0.155969685185975,0.0244589951533322,-0.091532614110491,0.104353087172091,-0.0699109029594599,0.0593312311515841,-0.0490086781987241,-0.0621852067723275
progressive,-0.164601624770845,0.05874541336106,0.132418087784314,0.151960318109155,0.162225786758618,0.293353170367941,0.0331675119015911,-0.0802335275804053,-0.0770967591710993,-0.0554969122373083,-0.131354139796243,0.0270289471816397,-0.0424071823973336,-0.150991942407539,0.259673065506516,-0.197869619586181,0.364400687216265,0.15733443208623,-0.130205601470021,0.0210784403545866,0.140870756916274,-0.0895038352884878,-0.0124310297746635,-0.134197061370457,-0.306121222233221,0.300040819748187,0.0520086066884085,-0.157189319861087,-0.0328743538298077,0.141372737819211,0.146357993889287,0.119432131616112,-0.0873437077404966,-0.165112534087037,0.246671663183383,0.0425346036093557,0.328914045481491,0.154814833865724,0.177137754724394,-0.154030995711209,0.0409170174702307,-0.0630760126615419,-0.285844387575527,-0.121875544961802,0.0021468369671176,0.0006337897923302,-0.11355763109561,-0.0831870594399705,0.0622373285398899,-0.0320045860751529,0.02546110505922,-0.142117711866316,-0.105400887843542,-0.0516143407139525,0.106923195058362,-0.0931478523645513,-0.0959173441171829,-0.137290106064567,0.0632333440579676,-0.112841342764805,-0.0830150344263026,-0.0752118180744973,-0.0667736129720103,-0.138305674807673
progressive,0.243471298429249,-0.103885532542442,0.35788833130329,0.380271194757395,0.0729167104485265,-0.205935131375733,0.194942364117209,-0.239187453107897,0.365501519097208,0.327545188110254,0.164366303961072,-0.266059676850796,0.384705751054872,-0.0310921310743811,-0.0317041089774315,0.320324762254115,0.0878142620884547,0.151907529934792,0.23562519367223,-0.0613210992855046,-0.0260090608796416,0.406417265615331,-0.328170867011134,0.110594454479614,-0.192147360559994,0.299681925524356,-0.35185532525904,-0.140202310789134,-0.307162670339255,0.195102209091886,0.0752184780838802,0.0670298483811239,0.350489792475368,-0.38627223180671,-0.184748821732071,0.117440386395081,0.277390402055781,-0.0260866998673421,-0.255286125557543,-0.0386048448842161,0.0646504417580697,0.0563430700741245,-0.340040498130746,-0.0232642943144679,0.0931896202368899,0.0761912489297738,-0.0092025035421383,-0.116330605570892,-0.227486800961515,-0.220942290998297,0.20870273293729,-0.115303030733681,0.171061524900414,-0.118664342201182,0.311030918726447,-0.283962314014658,0.22139442392667,0.0384861029030272,0.142038244498285,0.451721898438166,-0.154665997497795,0.244412100280208,-0.368113842683364,-0.219654397202326
progressive,-0.179371788090972,-0.0783111673966341,0.226772263338708,0.147404215510844,0.136957829781316,0.117856450250096,0.0342078326447805,0.0506404870716601,0.0505017460111898,0.142482988483574,0.154231091809868,-0.215171062311735,0.0652939914289793,-0.374821216718797,0.0793272416336078,0.118444059447382,0.0213334783570217,-0.0917935339788069,-0.167444137509952,0.129775939592265,0.0301108907414811,0.182587316198343,0.106389909664168,-0.264901571251487,-0.355258727192484,0.213036898352148,-0.186117052001484,0.137977984637715,-0.0138292192333486,-0.0630618926031777,0.12451602115267,0.0011833796334231,0.0266546060880003,-0.333778346536141,0.17440567425002,0.0523094604167293,0.18714944871616,-0.259857925641449,0.0591567398128813,0.151856171304171,0.177559993066007,0.165146748773341,-0.101358505912407,-0.247485487543039,0.0658897618651165,0.357760146900375,0.217072630964064,0.041455012744641,-0.0973880632113006,-0.170443392787766,0.060911406165888,-0.230248951089317,0.381974542571868,-0.0017342632558787,-0.0745488362862335,-0.114514422940532,-0.0885535221548828,-0.145714839068647,-0.077825573684988,0.214510001964789,-0.0868927100486648,-0.0230310160380701,0.0687176311270553,0.0069533755012174
stable,0.067099905861065,0.427414941288127,0.286080605412981,0.321671885650009,-0.199517609372527,0.412057948037301,0.359762018281727,0.119493050468622,-0.17682286370533,-0.0372172294006477,0.005007057104257,-0.393670558653627,-0.104960722193199,-0.329942962173811,0.380384795505539,-0.375962688779642,0.190035285015719,-0.19306998813568,-0.324685299947953,0.256071365059823,0.281229399713835,-0.10054027673376,-0.0271485395125706,-0.237683114278727,-0.239745914992401,0.420352405348289,-0.0018931669498007,-0.452523630175499,0.0158442365501037,0.439714158273743,0.0353182172540504,0.185676983227484,0.341772102280215,0.009273927708917,0.135686952843931,-0.38419974010525,0.477030509906382,-0.36406549827685,0.382951513711457,-0.0669742648941342,0.0134731170875124,-0.199534283565494,-0.403697716880256,-0.361976671055335,0.12271227722219,0.162087061053002,0.209734398088911,-0.372146082913474,0.327786884424943,-0.44826734245346,-0.0991822221685809,-0.453002690199261,-0.180089221203593,-0.171447805316443,0.395289370524317,-0.215949688135196,0.406124027306283,-0.142575732617945,0.202181234788492,0.263041362305115,-0.163116307916282,-0.255806177710425,0.0289072054076648,-0.415555467686769
stable,-0.192718913807083,0.218529009380942,-0.143554672943669,-0.224513608110936,0.117978520913171,-0.0240559759196368,-0.0715672289730936,-0.0170099497458395,-0.212017580757402,0.0024062982041378,0.0442346726834577,-0.229549791186955,-0.175403893151509,-0.102185960973374,0.198073113887358,-0.155804115273309,-0.0330426978157661,-0.207203156665194,-0.294966406806185,0.183515611364952,0.186449805611595,-0.204526056625057,0.200859874963445,0.021011968330049,-0.136354055170581,0.294641079066199,-0.0671369231207004,-0.228153897583504,-0.077051499226565,-0.0710620266727503,0.146800944221788,0.19565706803558,0.0757177468768192,0.148338940250991,-0.132855411202782,0.0556094159443998,0.212906292069583,-0.293549190223521,0.230781345543475,0.165568821296709,0.0351047822126154,0.0076474864945859,0.0057655812720828,-0.0047828965443724,0.186154482349501,-0.199474033621623,-0.0154088986209647,-0.210706522149818,-0.212520041531847,-0.290102178326816,0.293688551123375,-0.13237808108241,-0.273979112209225,-0.151503118059141,0.0703576068237638,-0.0513912737351715,-0.100754275226245,0.136666436816045,-0.130789214517085,0.161722003539768,-0.0450403766837038,0.168840680149882,-0.0038883975664053,0.0341374804913369
stable,-0.139848920076868,-0.117168415931348,0.028746914826517,0.0567613220315155,0.101681044987585,0.250198787667792,-0.0999763558334123,0.135563011110246,-0.0909179004086476,0.251604131761109,-0.165246388090091,0.0910187581896315,-0.0296557283057597,-0.1225104938342,0.210871803098651,0.080710853455373,0.136639174567848,0.0084798118934925,-0.0135032271119762,0.032106671314894,-0.0574854465333963,-0.231004307495876,-0.122748970156816,-0.219158074273549,-0.0387461020680273,0.188846952633125,0.233731476900529,0.0119143395607507,-0.0857052662040538,-0.0188703502356094,-0.0947049356532217,0.135008892109095,0.205822509554329,0.153397967966989,-0.0231917703052933,-0.138902148248458,0.135432682237865,-0.0797047749607055,0.0831043122155624,0.0542960600292111,0.0585760851913668,0.0583458878502569,0.155722383145565,-0.13943320065334,0.0813459919233346,0.0416964394898702,-0.194358931898574,-0.0974466843963752,-0.0600713004927264,-0.195067539818765,0.10318334168193,0.0063503953673606,0.0996633686772459,0.134915896757088,0.0596326706801253,0.144440318254142,0.0549579099280682,0.133585740395181,-0.241546470958398,-0.202303421723768,0.0166361186794719,-0.14613287531592,0.0621462527757458,-0.171024179937844
stable,0.0161565335508794,-0.0051139189990729,-0.171219033577908,-0.0061548123056058,-0.157954979479823,-0.0606410344010576,-0.13899721983684,-0.0012728079248634,-0.0943614703225329,-0.0467835813773755,0.0344239438745586,-0.151555749332986,0.0787474657298827,-0.0735816684390137,0.051930018839236,-0.107932559208798,0.164885546183745,-0.0838465119436496,0.103379470256314,-0.150737645308714,-0.104167173299096,-0.0219175951675371,-0.0830826053573575,0.102888466676331,-0.050038906375415,0.0765007676566953,0.0253685855207376,-0.0034374788058716,0.0485167398196249,0.054657385167024,0.016492053504138,0.0226615369301642,-0.141395973233698,-0.0560952558006731,0.0170025681617933,0.0871874941018073,0.0084392217123825,-0.163301619756769,0.143906146479797,0.156833016889317,0.179685328801169,0.0128369782868066,0.0944655798196747,0.0530903481742091,-0.0579523373150652,-0.0689627359014123,-0.0045446694435142,0.106345154062547,0.170242572202293,0.0569234934854412,-0.101532421569976,0.0251080344886654,-0.127766603195521,0.0607710074197655,-0.0027059394337031,-0.0794776942802955,0.0445288167087679,0.0209082119993643,-0.105856772126076,-0.0720833487559346,-0.0409041928891478,-0.0305911514768762,-0.0828174160329187,0.0077165555951761
stable,-0.120370141918119,0.127429312891404,0.187363355287904,-0.0157765887166793,-0.125961626349174,0.0161925757733968,0.165244115211974,0.0655973432540565,-0.0172360520039663,0.0336256569657978,0.0967119470904541,0.101096476982672,0.157576094442708,-0.173065746383576,0.10819128206071,-0.182008152382211,-0.0458676714211693,0.0837262214580361,-0.0946891360178708,0.119754384587986,0.111651408453934,0.0261179348462211,0.0243328306631906,-0.0384663033988555,-0.07006914929207,0.146662080838935,-0.215884234871874,0.0673561330212693,0.0169782803723524,0.139912981398701,0.0598160660989167,0.18753121933214,0.201708110853904,-0.11726734336302,-0.0695346377207738,0.101412578902682,0.344415573569042,-0.20265115373077,0.13556211203005,-0.198536456244082,0.0354857572339086,0.0876244828746239,-0.0034158304599306,0.0713414512968538,-0.0157768080034778,0.102373274366825,0.106672282407636,-0.167402116595821,0.116715837064841,-0.0071157469672928,-0.11110220466714,-0.221753884606801,-0.160504559993016,0.126029166683106,0.104457156812785,-0.109120180939074,-0.178823559851278,-0.108075498631113,0.0968524002848809,-0.142478527297524,-0.0356422183646245,0.114261359929449,0.0726590360255239,0.14101566506486
