group,ASCL2,ATF2,ATF3,BARX2,BATF,BHLHE40,CEBPA,CEBPD,CTCF,DUX4,E2F1,EGR1,ELK3,EPAS1,ESRRA,ETV1,FOS,FOSL2,FOXA1,FOXA2,FOXH1,FOXM1,FOXP3,GATA1,GATA3,GLI2,GLIS1,GMEB2,GRHL2,HNF4G,HOXA6,IRF1,IRF3,JUNB,JUND,KLF1,KLF4,KLF9,MAFF,MAFK,MAX,MITF,MNT,MXI1,MYOD1,NFATC1,NR2F2,PGR,POU2F1,PRDM1,PRDM14,RARA,RELA,REST,RFX5,RUNX3,SPI1,SRF,STAT5A,TBP,TCF12,TFAP4,VDR,VEZF1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZKSCAN1,ZNF76
progressive,0.0407385739417692,-0.104410285969356,0.127007720828314,0.12323599633831,0.0335900699345368,-0.0515074068661083,0.0722354355205971,-0.123690183057002,0.23982375230157,0.224657865347,-0.0270800602999577,0.0498223083156004,-0.22317023928288,0.124276018099952,-0.154864506241397,0.192897707119655,-0.0957346614007257,0.0046998451760257,0.005088207732588,-0.0681675023010118,-0.196399552544929,-0.250829552209575,0.111966899781789,0.128153061249362,-0.120596447436929,-0.0152448759491255,-0.148025375796172,0.012361777647866,-0.190666268023475,0.22769894163737,0.081595631375371,0.100572737317223,-0.122011666922707,-0.0284557852884583,0.163744185712627,0.0900079592954842,0.0927133323589948,0.0124144369775693,-0.287065753461706,-0.170234448098568,0.12835053373575,0.0499737038884976,0.0249539398631842,-0.0048973176624133,-0.0843931582658625,-0.0235058082963415,0.227896414123757,0.0140468761983738,-0.0881188058423759,0.0986704190316885,-0.0224723689509129,-0.0993681551502582,0.074078512060215,-0.0651922501727714,0.151652287129491,-0.0866245973620428,-0.0531398460869127,0.0057464493538801,-0.0462480563119842,0.248111014313638,0.0492628029375021,-0.17711307304107,0.180759731623029,-0.0189441938607872,0.0924302884618392,0.101112495446682,0.0099262836490851,0.0967351886650897,-0.0462348914795584,0.0351830146580637,0.118450579751517
progressive,-0.352359290177199,-0.118825035673396,0.0320440341138155,-0.0302739006797102,-0.0357921073688343,0.313043105616001,-0.219540169307203,-0.288750427023413,0.31619999909391,0.193456362023648,-0.0330364565776229,-0.0459013235479267,0.0861366337984202,-0.266331738402209,-0.21857550723858,0.300451550233915,-0.16690715987965,-0.274054167125093,-0.0125556768209149,-0.371629483423239,0.115597784756936,-0.371866916450286,-0.0071904089139994,0.264368635229478,-0.272246522165394,0.309713864407317,0.0956484649355968,0.216009980162286,-0.106109328339066,-0.211907180378551,0.105771351359713,0.129970251138316,0.0306545213585565,0.138881244680227,-0.135551070349016,-0.233946088131184,0.415901061821278,0.0927725813067552,-0.316742749811858,0.228674365757621,0.0113950123654526,0.337090139703302,0.231514137544659,-0.212626244598014,-0.300219809254284,0.156535316365277,0.416159256824555,-0.124319447738077,-0.308891036962829,0.228768424508363,0.0574045314704086,-0.427234768036694,0.0508622694638048,-0.212240818338153,0.017092005330789,0.195266899663181,0.303226656629818,-0.142989129981735,0.176579348123127,0.270246467340586,0.178096232103349,-0.187857953453311,-0.142995615183299,0.180072912208851,-0.330075811010186,0.172960932243263,-0.268067392958934,0.201308308153309,0.12104395438696,0.284046603019906,0.0503776056231752
progressive,-0.528770079421919,0.526089466697789,0.341343095692836,0.495417903114853,0.365702042208316,-0.383808745476283,-0.565391941559389,-0.303983002340931,0.16242798904984,0.582567323219673,-0.285266740192227,-0.0200769912908458,-0.61345460477946,-0.571022505806219,-0.528508740910425,0.496505324812081,0.5507513280198,-0.199962576852123,-0.477912582056265,-0.495709441135196,-0.498097835499609,0.174593628740323,-0.0197476188420197,-0.275465695586969,-0.261251793422099,0.271972757651099,-0.246338855150024,-0.210440874105763,-0.446619251280504,0.0050975813422224,0.49773796116888,0.466961058372975,0.265515051912845,0.425574401637852,0.569600382335074,0.35091262332913,0.333807014251243,-0.500011630156748,-0.450577906715163,0.0335028336816241,0.311797594563756,0.353129055617499,0.0667682289219609,-0.428051769273642,-0.467333166213547,0.0346580247397606,0.529941119867679,0.471791392330257,-0.490544632183788,0.292660416523883,0.463302823167144,0.0399485326898274,0.509537149914691,-0.333504313625626,0.50743899588626,0.377259181323754,0.405380190392759,-0.511369921192018,0.468043339728271,0.407615231222876,0.0335270613226406,-0.431692920401877,-0.322540165867298,-0.189277305242467,-0.267558148847545,0.491834946200792,-0.322092376570883,-0.398793434354489,0.341503769174834,0.229722082510742,-0.544115108789314
progressive,0.0568929745852348,0.143190952050129,0.178473346976452,-0.164526381352291,0.0131756424929415,-0.173655960402518,-0.0747281304965976,0.221044971025881,-0.105490842513667,0.0806055225432607,-0.0231532259213518,-0.0655038275530627,-0.132333789612433,-0.330924687262805,-0.159636824192979,-0.100073537948785,0.140525151052756,0.0317550575660076,-0.14323605866599,-0.296981958827548,-0.0447367416107476,0.0059676052783846,0.0592249866252385,0.268848962515163,0.150822991453778,-0.0855356756568468,-0.007501230217652,-0.164052761885752,-0.0532979773011286,-0.0160308912769305,0.221369738660079,0.0825315750405171,-0.132532258722221,0.116226217088539,0.102500273882096,-0.272425917152925,-0.0893742486666014,0.129194369148521,-0.139329825732444,0.0443578460375168,-0.081408420305583,0.231374386058005,-0.024172635439806,-0.214080509536972,0.0261437945529233,0.0773127395854218,0.196168672378646,-0.0239561236836742,-0.381714736722072,-0.199763669662752,0.13841416143047,-0.250310143396372,0.0686793333096635,-0.079784582134594,0.359138875483739,0.148666895215631,0.011411973812784,0.0452735103394912,0.124846091379539,-0.008507107751348,0.0919453257706673,-0.0650753147023851,-0.134007245060869,0.0172487699051723,-0.0253589394369452,0.108891881349572,-0.0703437674349272,0.0197296337775166,0.283391335468687,-0.158049071314679,-0.116393111567224
progressive,-0.18631263109871,0.412433120667954,0.277793658112928,0.186091366575202,0.285277140390168,-0.0218024578700149,-0.38662419446155,-0.0169860033314959,-0.0770830283773326,0.122746494416434,0.13795447925545,-0.163316925262631,-0.0053380066296466,-0.352138538011841,-0.421410138478877,0.275569159421225,-0.0962224096608325,-0.363430931015195,-0.141170717150736,-0.273494804513332,0.0348649670614374,0.276205294926313,0.352027905750087,-0.110754747472705,0.131660293792069,-0.149124386540432,-0.36513387761577,-0.159701620994587,-0.503483472091771,-0.0528703676619554,0.102682543516845,0.129447648556982,-0.0164605000881628,-0.0177288199461321,0.382842941800875,-0.103449067044714,0.110189732707317,-0.270333882748922,-0.0111620049805713,0.454536598569889,0.100066880756796,0.205384842794717,-0.138408861759084,-0.125978536920543,0.0895014997592566,-0.102970977627847,0.178868660343526,-0.175138772661523,0.323417612629975,-0.284336766165256,0.0804098985343736,-0.0936857699448938,0.126681842013124,0.117641605766913,0.0434034069775487,-0.140376535557428,0.239412165588585,0.198588861001236,-0.175209893401222,0.0862338968852983,0.459578268784122,0.0482435684293009,-0.21243369832935,0.0412895405475999,0.20830474427459,0.0175391646402675,-0.181255156275655,0.137456634077555,0.340427322874704,0.166699111550549,-0.031265467402216
stable,-0.344903977114197,0.258058908200854,-0.120983437428607,0.414499110490481,0.273839450646589,0.294746368670455,0.0080108221676275,-0.299534083554106,0.189955288458238,-0.263426265448164,-0.402242947497824,-0.137096268890863,0.108160856309563,-0.115921259511412,-0.342660725701838,0.410654403944595,-0.0617903087592379,-0.410878735096848,-0.417972937291082,-0.236446356898238,0.484572239933945,0.0107809993250693,0.0838981678578247,0.242979430660993,-0.279738362122027,-0.0573558012310627,0.0208716333544195,-0.236221785305307,-0.219667745199553,0.325550005317141,0.225042676328209,0.479966298202601,0.227132286147546,-0.453833762710903,0.256244602957432,-0.439324730678781,0.525256605898387,0.246247861012707,0.0319081008994981,-0.255624145788742,0.249519958084755,0.158899790201707,0.102577523223548,-0.330130159785806,-0.359723478171343,0.147752178953382,0.40665274974637,0.177019700220695,0.0364338556648437,0.260409576485955,0.111095254449843,0.184859569066509,0.149278195824294,0.0896767387740958,0.0911478750603328,0.309599050541117,-0.163448266611091,-0.0668176828883429,0.433324233017033,0.159559739751703,-0.0646837117639784,0.0467339135244321,-0.311394601411681,-0.0835264465701688,0.180695617410866,0.052838461889435,0.0199711229064291,0.264708896243119,0.261950260238204,0.202800591221321,-0.363357137912416
stable,-0.184894144674093,-0.211155298648068,0.245414609621594,-0.102782211351085,-0.15739608168781,-0.0660464267753878,-0.147997550124229,-0.293307803294834,0.205765213871749,-0.357645808509806,-0.194047772974264,0.357740671641356,-0.274784854784188,-0.382151330655721,-0.190692008137199,0.193985957030065,-0.203003708278669,-0.296083914564466,-0.250272546162299,-0.415699832037012,-0.241231779908218,0.0758909478361307,0.172332967774534,-0.282526305953417,0.234834936174362,0.31913019684388,0.117531731688091,-0.0968282589405764,-0.121167364893041,-0.0471512548107756,0.283621436630703,-0.113194878476522,-0.19739527601449,0.14224601173625,0.315490285208425,-0.370181757422592,0.341477324565885,0.254466293250069,-0.267231211960934,0.182477421566911,0.321652552924918,0.0575563977998068,-0.461239888932304,-0.0712374907671649,0.0143874765970014,-0.237974123908604,0.17010316782081,-0.158513932306399,-0.125225087397157,0.0397025073009469,0.199960858996841,0.254812403524743,0.385617449493406,-0.0076343428745094,0.217381742822142,0.320700085775174,-0.132533974489087,-0.333528148219015,-0.0241647230263497,0.305753757634921,-0.0761221306155065,0.265126224152298,-0.0900431107553374,0.279023746690393,0.150497923924395,0.0380508855937922,-0.208150217580356,0.411689614864714,0.184710172162362,0.167930905380779,-0.0381416178269231
stable,-0.438059209950035,0.131436034570535,0.265989016862616,0.0169933444074684,-0.0694950516962067,-0.256971065562325,-0.245817904989652,-0.464667668291422,-0.30333285289419,0.317108601885694,0.196276348529832,0.460744358546934,-0.325029744807763,-0.37513068893788,-0.477818077400836,0.548169224733391,0.418708882334653,-0.280558861278915,-0.48406675435132,0.137787771475322,-0.122896429273287,-0.49510304863119,-0.284953536870179,0.452144908674627,0.119376685475358,0.460789113666532,-0.384870727139116,-0.152973358058843,0.0357082725037865,0.222321415876003,0.359820691333825,-0.283349435370274,-0.219044437807086,-0.0425077659032682,-0.220258882348289,-0.315448402512256,0.387941226026677,0.20277199983296,-0.0574814842141967,0.38791253553143,0.455603730079251,0.472626329553429,0.306871176225714,-0.492821256077188,-0.174188978462702,-0.454500095518796,0.423094011535727,-0.335037749155125,-0.430467725437575,0.26573880905523,0.381796584199387,-0.327255439488231,0.0874875849435084,-0.386826402686322,-0.15224526617052,0.479312344088884,0.544292877069674,0.0349057085070496,0.431759259645792,0.506874004358223,0.38687741941669,0.453890974235092,-0.392355866917853,-0.391600675599314,-0.33033979603897,-0.232087937611314,-0.268294778041448,0.452600517845123,0.116933990054452,0.424655616201886,-0.311432964969972
stable,0.137097914806725,0.293537675974905,-0.183422640170843,-0.297158070954639,-0.281041028574176,0.0314418635576651,-0.347857456747933,-0.129223159837888,0.521407642046483,-0.139812468751686,-0.24881144703828,0.127606996912203,0.147819153368089,-0.317374978065502,-0.345680073217201,0.332054501941778,-0.173020982128603,0.0275944763448521,-0.283531015099536,-0.326683391631357,0.216550540871134,-0.219475855644672,-0.289079532681722,-0.034097925063232,0.535299893318431,-0.305799908244155,-0.0354554742086537,-0.0739639865293182,-0.136561536168325,-0.0463731721476768,0.297003773639893,-0.130969223485578,-0.454278561392109,0.185739623677488,-0.0427044293563625,-0.473708690758537,0.354767977214581,-0.179081877644362,-0.355348497355467,0.187175954517931,0.333062086170624,0.379673582842937,0.176388949076741,-0.388316805740154,0.279092270314172,-0.090826089965206,0.38810282832227,0.0831676382557517,-0.0988384654703827,-0.467313022524928,0.332509921501626,0.113308366695837,0.162090764234279,-0.0590675160757981,-0.01657701465133,0.319808896964945,0.40022150173646,-0.386329200978521,0.139290243106236,0.285034745857452,0.209346024141848,-0.342938549408053,-0.345311551054625,-0.1888260648323,0.0454293258730941,0.397118581747199,0.118913892137737,0.495838825189061,0.22940452660085,0.215890892633301,-0.117988355679208
stable,0.0401561014704878,-0.103627289731687,-0.232630050371061,0.103347203257985,0.327074375140003,0.133144382963575,-0.353090333978581,-0.106344845051756,0.160718409704167,0.144393827854292,-0.180913296816853,0.0124723501319503,-0.182439174559041,-0.0642559437190194,-0.1951482988234,0.116085202416539,0.142225858020424,-0.289076939370809,-0.273868425653641,-0.306274184689723,-0.218667007090221,0.0569006526148381,0.153658284185102,0.0967960244851398,-0.213898264841699,-0.325077408846207,0.101152818243129,-0.148336106464488,-0.238677094880051,0.0579538376446297,-0.0981575292185148,-0.0602272543143403,0.105191346500646,0.190724771976601,0.396980066212684,-0.236650505083691,0.201729528875019,-0.304812045602872,-0.29862308633611,0.307604033983535,0.328654045740637,0.154938511438518,-0.121720191490945,-0.153541608223739,0.228785304736816,-0.125393078032696,-0.126301674703402,0.250043964340499,-0.286125604351804,0.0647179420261579,0.141071076140683,-0.167644534325352,0.196557821436383,-0.113750934580912,-0.044882493874188,0.318858505244723,-0.20380841431309,-0.374109652792593,0.139517392944825,0.314952052892141,-0.0903331814997248,-0.113750506804701,-0.174591406092736,0.201665576331577,-0.231378804955894,0.356097814625189,0.142794051771773,0.206751835472204,0.348980580982047,0.219986055034722,0.11824247784515
