group,ASCL1,ASCL2,BARX2,BHLHE40,CEBPA,CLOCK,CTCF,DUX4,E2F1,E2F7,ELF3,ELK1,ELK3,ETV1,FOXO3,FOXP2,GATA1,GMEB2,GRHL2,GTF2B,HES1,HIF1A,HNF1B,HNF4A,JUN,JUNB,JUND,KLF9,KMT2A,LHX2,MAF,MAFF,MAFK,MEF2C,MEIS1,MNT,MXI1,MYB,MYOD1,NFAT5,NFYB,NKX2-1,NR5A2,NRF1,PAX5,PBX3,PGR,POU2F2,PPARG,PRDM14,RARA,RFX2,RUNX3,RXRG,SETDB1,SP1,SPDEF,SPI1,SRF,STAT1,TCF12,TCF3,TEAD4,TFAP4,THAP1,TP73,USF2,VDR,VEZF1,ZBTB33,ZNF76
progressive,-0.0173781896410157,-0.0773292663325688,0.189648939125867,-0.0420179083124827,0.0529636937847192,0.007187977631432,0.0609540503145436,0.03700972668835,0.124502459067223,-0.0070743072874931,0.305993879392767,-0.109350870869246,-0.0388418251730127,0.0850789091928755,-0.169856926298854,-0.0499280269524679,0.0542408135313271,-0.0416969567531257,-0.0001738487613183,-0.118979417649955,0.243903125638834,-0.164915609582921,0.106154728257316,-0.192697978939758,-0.126588644203043,0.0615758939607977,0.168051573777471,0.0731368365884684,-0.115796648019665,0.166212788801988,0.118732017489617,0.0196783424830739,-0.0687906175555095,-0.367054913560429,0.123272144756354,-0.112734235224134,0.0927951195990825,-0.0628597001982256,-0.0318878747202785,-0.0453945861765508,0.0105579690046802,-0.156069382228144,0.0828523077498366,-0.0436427255817273,-0.0909964535685196,0.0603121471958297,0.0862490450863645,-0.141927454143978,0.141486145749862,0.347149230389477,0.152726136818176,0.162568651305123,-0.13429816811843,0.314024354867511,-0.118738703980437,0.363397403081924,-0.011213245105034,0.0453277212683514,0.127812272023091,-0.0203536780558875,0.108274345847236,0.0028952505250326,-0.0908560372613009,0.0209487757388619,0.0389020035903921,0.0087526164832972,-0.0083380540524611,0.0943129530152082,0.0369495482709706,0.0773292663325688,-0.128273639889667
progressive,-0.105059680328522,-0.106548709884274,0.078448291879701,0.0468702897903157,-0.0166248110877689,-0.080815400430249,0.137581917401978,-0.0680729063188227,-0.113178059806717,-0.16849642217321,-0.0097311207338931,-0.12302816681275,-0.0804042882111811,0.0800356103338055,0.0388611149487023,0.149782924741186,-0.0509656290521246,0.181737590680938,0.040760500655074,0.0485859981178923,0.0714908082504526,-0.0560059593664531,0.145990863435926,0.0553926460915931,0.0219225354546563,0.0421437278822643,0.0669443323960642,0.0709782410964032,-0.093244693186735,0.162249359360222,-0.0505867915049675,-0.0094654571826747,0.0033837843428751,-0.0931080810688815,-0.0733636843068361,0.0134200732044396,-0.262366431221431,-0.041493272744854,-0.0300732368590407,0.0287047529666032,-0.0752745528027749,0.112854462510605,0.0648278605363134,-0.120371909334791,0.0648299869788258,-0.0269142411168674,-0.0413266541604364,-0.132290005311291,-0.0251852070828796,-0.001469986081697,-0.121695690680189,-0.125325386286056,0.0515144402374412,0.0077582073708697,-0.0476449291704513,-0.0112692002302656,-0.0898124732088547,0.12210699191637,0.0454296486152901,0.0709814543873109,-0.024502808053505,0.0634560688444122,-0.125706161258614,-0.0227676782176482,-0.135052443152037,-0.0154715231775883,-0.0528039149769728,-0.328164327577632,0.0509752216705696,-0.0687086181214802,0.0413721127759241
progressive,0.307524294283464,-0.193795194018878,0.177792000052905,-0.191771847255119,-0.15087566868694,-0.181728659874114,0.164975716720095,0.141977502881794,-0.25401936881399,-0.209297263120732,0.0268196293018255,0.0042972114784088,-0.251990239498097,0.0957109219948612,-0.145140063251467,0.149475236231464,-0.309298457531442,-0.124031536614756,-0.0958014094040704,0.110521601204047,0.0582112747519096,0.0250062590794919,0.32670157559666,-0.0581925799514958,0.151165152142975,0.134631729918629,0.252140052079524,-0.363353869255115,-0.167571472600537,0.136316854572658,-0.0787214788130367,-0.0214673625916301,-0.114592238310071,0.148168862387724,0.0208950932729109,-0.196368658478569,-0.090478131707977,-0.0854729070881294,-0.326039289098246,-0.0889445988821852,-0.208506032064195,-0.0744721799094479,-0.0965450456084325,-0.170884938517535,-0.0928182479484979,-0.170801644349002,0.131637689639702,0.0138046549359284,0.0587826036116006,0.118368130473063,0.107687083110569,-0.0514479890677169,0.0304729694863065,0.0931331746339198,0.0015306479041779,0.138187834264927,-0.0500526783012734,0.112145405387649,-0.155576095619279,0.135568490655342,-0.146845522154757,0.195405564889063,0.213134717223361,-0.381223315200405,-0.0815194969290924,0.0394025771243718,-0.178531810876625,0.0234310791694335,-0.153397979800835,0.0071748635981308,-0.164071173059553
progressive,-0.130581363014903,0.108153700840591,-0.326624176538585,-0.183797537668509,-0.220628995874771,0.060716349191899,-0.164543901998867,0.223998837500962,0.0951570413795786,-0.352667587701,-0.0310070968009931,0.362098590414299,-0.0096632485551046,-0.135749971455075,0.437095781957192,-0.238361648972592,0.145777527213011,-0.116031844101822,-0.0923928604780949,0.200314315476881,-0.177622530580516,0.113668401123452,0.104132660089339,-0.10946976061082,0.369198027029477,0.114378800168974,0.214904818950281,-0.110025329095138,-0.0315034653648509,-0.0040939021918185,0.301277502901586,-0.263298477006406,0.130758962776284,-0.0692183685379783,-0.158523725472077,-0.155654806249779,-0.122871711834982,-0.200892653161376,-0.143213715273084,0.117580149713855,0.0079555585418321,-0.313094717793432,0.0834992108889717,-0.213552328459769,-0.121992820708151,-0.310476259773081,-0.234167562299995,-0.102406754715925,0.336792901337619,0.325977531253559,-0.273672124607032,-0.0575195534870529,-0.007595805179036,0.159275109077916,0.145595373611595,0.011416476968731,0.077770480124447,-0.145180974168374,0.203451911261267,-0.0009198756871494,0.328969404156813,0.0439809870618286,0.274214031571244,-0.104132660089339,-0.0753842679459009,-0.199007363386723,0.203943725985089,-0.267360502317977,0.0150777643571873,-0.273175756043174,-0.207081321769475
progressive,0.197751274703776,-0.357653320221735,0.191367406199767,-0.0340767606362485,-0.304674041453731,0.0802463118307508,-0.229963897526393,-0.0917204014767218,0.112458934653368,-0.25623056352967,0.0199872534974459,0.250818939316391,-0.126094459953937,0.277511464389161,0.0535336990660235,-0.138540793890638,0.0141497702146743,-0.0421439777262729,-0.345821669658925,0.14154591260744,-0.0371783002744452,-0.315513360033853,-0.165759616492688,0.202789267846649,-0.250750641163737,-0.0789004364696162,0.205842597024149,-0.284654647649153,-0.0274518398287534,-0.221824364745323,-0.187530657035936,-0.086943548329292,0.242116951160518,0.0562495550186413,0.0310555717658808,0.0004017538391446,-0.0318389917522129,-0.15890569599688,0.0114057914933164,-0.137833707133744,-0.300234661531182,-0.268865721770769,0.345484196434043,-0.023353950669478,0.0625892306003438,0.0274438047519705,-0.0744931968541995,0.0867788292552427,-0.253225444812868,-0.0892174750588506,-0.0458802884303181,0.164807459893915,-0.108758781794846,0.216774318987274,-0.0416578555809079,0.0715322710597035,-0.293714196721865,0.316361060634448,0.266808742114348,0.0670286105228921,0.279472023124187,0.0596283048058478,-0.119815047448107,-0.0041340470047983,0.117364349029324,0.0230365651365538,0.123181744620139,-0.0738423556347852,-0.110610866993303,0.303786165469221,0.099201057961595
stable,0.0133870394002682,-0.167751402708473,0.264676828495141,0.169624380440904,-0.0350331514744715,-0.270183627750773,0.0645296743602961,-0.0072648427416678,-0.222094298967747,-0.28492491886995,-0.0558866555571171,0.15164429339432,0.0793953355352912,0.305428506613465,-0.128154972044511,-0.0568554392420364,0.249083331594565,-0.16330184024158,-0.0757267537076996,0.350209092726971,-0.0438769399517025,0.01603399701017,-0.211329257939551,-0.277288853122712,-0.00930011639618,-0.355927497618444,0.317468295056655,0.116476422911759,-0.183787226004337,0.118104069599185,0.0330775647524438,-0.0317354273953107,-0.31784450990979,-0.0590444252758638,-0.138065737500853,0.0454665390204855,-0.196305866556712,-0.181521718599897,-0.200429802284216,-0.268762290470674,0.0129655935380904,-0.0852113249590579,-0.124633284462973,0.0353321753189056,0.0545160890193344,-0.20815913035427,0.226044494049482,-0.0583972505018047,-0.0508621174773015,0.114604662703124,0.144735819867904,-0.0173082574156451,0.344885713431291,0.172512773019663,0.005970675822119,0.0918745891928475,-0.31636722741124,-0.114061464461291,0.0034032225161323,0.0181638722636746,-0.197582988143109,0.103268907395293,0.151653607451363,-0.141023772440775,-0.393463817142444,-0.0538991088354299,-0.119708339829716,-0.115928415450929,0.0355809763067317,0.110751443391785,-0.305051926503191
stable,0.0020215610077006,-0.0497348172191222,-0.0487108321873228,-0.0551461372152315,-0.0850134366026029,-0.0774964047088126,0.067870080028406,-0.334049043276977,-0.132572863793511,-0.253826686866142,0.160869495771622,-0.0385769165003329,-0.234962713158518,0.0114284070371125,0.0024484328095333,0.316967307833208,-0.212192735640975,0.0746980892095562,-0.164134818869528,0.271971200305176,-0.205399341719533,0.101508652279505,-0.0451269591778779,-0.153085986059561,-0.0349845388796666,-0.0966350624385176,0.174185329685066,0.14979141903535,0.104102857109447,0.0359200461140221,-0.0126144272932356,-0.205373678682163,0.198917932746582,-0.23247101127435,-0.170721416454955,-0.30664450025488,-0.0621697524544742,0.130342417597916,0.0193796217143118,-0.0329037440008274,0.19286011309394,0.095643006999725,-0.248411189166275,-0.227118179130851,0.031100617218182,0.0181445134390335,-0.135630644536873,0.284344663613805,-0.161990314008381,0.0667279256617407,0.23287505490922,-0.0230052717613356,0.185947803819104,0.158372422554051,0.24541577557187,-0.147045474036772,-0.0520316590637264,-0.167406706930482,-0.18645151552934,-0.201423659779081,-0.0838189117352584,0.119984248741351,-0.183673491734051,0.0833386250068069,-0.0513932164072978,-0.0884673531844364,0.157692799674866,-0.0037966374936858,0.174318419390496,0.145134622178656,-0.100276229670928
stable,0.0398121447466991,-0.0763408686642629,-0.0433906334914464,0.0267805485031745,0.0399971451785106,-0.0715939234106956,0.0739372103927929,-0.0239013821190146,-0.0064917532477117,-0.0192656962287805,-0.0115292061821573,0.0523587496621216,0.043646991232671,0.0268803036379749,-0.022887455382649,-0.0376579520435039,0.0361290297073222,-0.116222919736596,-0.0726287339493077,-0.0070936005908656,0.0104268730769765,-0.0797219717942286,0.111303359234187,0.0357973762721418,0.006468330223852,-0.129535540445587,0.0388270304025148,-0.0427822567212874,-0.0951315231679967,-0.0184521607164528,0.0247410353393628,-0.10005766491826,-0.0618914021644929,-0.0233677310134696,-0.0028119547426866,0.0509184409781522,-0.0930797802837627,-0.0495225945828366,-0.0510641093853853,0.006295818616709,-0.104391183436535,-0.0215433261948819,-0.114516148245799,-0.0528419272605,-0.0585426870653064,0.0424323105263228,0.05868213697063,0.0328452461322422,0.017420977637288,-0.0693425147943131,-0.0269172519034879,-0.305812191390681,0.0359359970438773,0.0195020511221958,0.0383731315839608,0.0386634838022914,0.0274605416869928,0.146685339578766,-0.0587321959110025,0.124166382255112,-0.0290970441062111,0.150253515974513,0.0222886654696006,0.0394163889210002,-0.111323724827941,0.0135164321090789,-0.0125822576597044,0.0196292194862478,-0.018867919389961,-0.0235443882885525,-0.0764080803057362
stable,0.0850185185484685,-0.0248474181548322,-0.0954266527760435,-0.0764915975037934,-0.0558001005891708,-0.138865929543813,0.135806179732112,-0.0736541687997337,-0.0936221106558775,-0.166992521600633,-0.109597013575118,0.0562402474326967,-0.0506530497738269,-0.02284512962596,0.0385502103426671,-0.0485364789051922,-0.0633237545549692,-0.0166795774163428,-0.0709267768065555,0.106851540197764,0.249789277581367,-0.0293949362235986,-0.008814574888509,-0.0219712293565173,-0.0398936771663525,0.0638310822319656,0.114074303947335,0.0397288468686181,0.0204759188646161,0.073780938283264,0.0763834588387647,-0.123738903686403,0.0372110890450129,0.102702112272314,-0.0186899576143765,0.0100357176518455,-0.0550832386397515,-0.122379353421544,0.0424830612466095,-0.0188339593563063,0.014754908973131,-0.0253800198108145,-0.140317285289651,-0.176029567442508,-0.0752302461375249,-0.294709579548567,0.0248517636808634,0.0124933373910651,0.0942915214589793,0.0607339708861116,0.141614599629971,-0.121787812446978,0.006960783473323,0.067256155921736,-0.114725833160561,-0.0547702608683564,-0.0403864198594281,0.0876303794875074,-0.172419234487799,0.128315841465886,0.0120468470785052,0.168932274513516,-0.0083139902691472,-0.189491507601351,0.0020899482781218,0.0158487328186114,-0.0169296699317234,-0.0308837534007406,0.0260677617409675,-0.0525737722796081,-0.0665881936273112
stable,-0.109531410511344,0.0663145846643699,0.28326654814293,0.0120155674397946,-0.181143850683301,-0.029500307615741,0.0868985010931726,0.0078297597504544,-0.0029938334620594,-0.0093149416839467,-0.181305974752505,-0.0223603592818183,-0.031378199686177,-0.0328385060119863,-0.0148178587226947,0.104381943411327,0.0361048896103988,0.029039027325445,-0.0318433735498495,0.0373896606698187,-0.0548229191533429,-0.0708456225264239,-0.0258953994432074,-0.005231340295739,-0.0425907176170741,0.0639997471372409,0.262648562947083,-0.188524227173221,-0.117931254297004,0.0213052008967942,0.117953966808366,-0.124595321440469,0.199568023591138,-0.0140496350645535,-0.086712691119262,0.0274676460035903,0.0763375077739386,0.0661731181650247,0.0240525495331597,0.0891797024725215,-0.167788894002,0.0133819953853044,0.0645471186610834,-0.0150928964198161,0.0499317257539652,0.0790351051949381,0.184506708377597,-0.08160486362341,0.0428916043152226,-0.0006446027034382,-0.075673437203618,-0.15400283222407,0.321273232038103,0.023494362527716,-0.120081263884529,0.186544236956469,-0.192109234859608,-0.133182705677095,-0.209165681964143,0.116867227217067,-0.108307638768155,-0.0164241740501217,-0.0082142501213811,-0.113008371536534,0.0740991357017309,0.143950491004546,0.165486386123896,-0.043776635174658,0.0778534056751786,-0.0655430082069323,0.0746163320319057
