group,AR,ARNT,ARNTL,BARX2,CTCF,CTCFL,DUX4,E2F3,E2F6,EBF1,ELK1,ELK3,EPAS1,ETV6,FOS,FOXD2,FOXP2,FOXP3,GATA4,GLIS1,HES1,HNF4G,HOXA1,HOXB13,IKZF1,IRF4,KLF10,LHX2,MAF,MEIS1,NFAT5,NFATC1,NFYB,NR2C2,ONECUT1,PAX5,POU2F1,PRDM14,RARG,RFX2,SIX5,SNAI2,SOX17,SP4,SPIB,STAT5B,TAL1,TCF12,TCF4,TCF7L2,TEAD4,TFAP2C,USF2,ZBTB7B,ZKSCAN1,ZNF263
healthy,0.0254726920690818,-0.0609239620239025,-0.122188239066925,-0.0531682740594444,-0.0315447069434753,-0.02653671145788,0.0412916960611279,-0.0150260167548256,0.0748415118693616,0.0450609485838942,0.0709353448082564,0.0696685904720593,0.0138508869890798,0.0281543366781085,0.0371200991231186,0.0027262943169516,-0.0650840427070565,-0.0615243152570829,-0.0175563494008258,-4.4607585558992e-05,0.0093050918007665,-0.078856026080207,-0.0323591260404998,0.159883738133625,0.0098581837393321,-0.0157722481658227,0.0994311338093661,0.0857984659494146,0.0992391569142351,0.0270401242780241,0.0617946734508052,0.0177670791732852,-0.0569098100654044,0.0189392350999937,-0.001881985189037,-0.0297068912673912,-0.0400128947282643,-0.043546101936625,0.0587159749957009,0.0597182935428307,0.164535546892604,0.0284029765799382,-0.0094990484470979,-0.0311642661585351,-0.0554493349681254,-0.0338847391645101,-0.107769188756737,-0.0638131940768874,-0.0635496344330323,-0.0369188300340553,0.021786488003056,-0.0452749133540599,0.0687823021942221,0.0656497797798853,0.0080994570175875,0.0435515104484152
healthy,0.0316482294230957,-0.0357073810735925,-0.0463330711162907,-0.022136833881627,-0.0455599187771432,0.0227891276860475,-0.0547962653943341,-0.045141273940398,0.058053741113536,0.0380748392218203,-0.0144004207314974,0.0825653677813715,-0.0417846176165011,0.049400090735926,0.0641108481499863,0.0479896398522297,0.0366647143220342,-0.05819309923517,-0.0278014562901302,0.0132372286437296,0.0473613058652129,0.0420295130290802,0.0521358292067645,0.0732040878305753,0.0459028538507315,0.0446488752439577,0.0554555678528251,0.0028708588016392,-0.0149861323222483,0.0315483968505801,0.0534098558240191,-0.0390796846251817,-0.0424892318385175,-0.0174176463088412,-0.0505853682336136,0.0521462606918927,0.0541027346252664,-0.0525737885901923,-0.033924982548295,0.0461051268670448,-0.0207699833459273,0.0241699140339106,-0.0465841602231647,-0.0372772380894035,0.0378453465490006,-0.0301661435751208,-0.0509624501218012,0.0397720744505635,-0.0538252408216617,-0.0552127913356626,0.0410812258341481,0.0374278426559414,0.0521844008093925,0.0728944846118105,0.0432921302094759,0.0142649744167864
healthy,-0.113701129205841,0.0275140116490469,-0.152633281044627,-0.0601850292899853,-0.0982687825377979,0.0941371899289094,0.0422833325104402,-0.101716890970838,0.127254050322993,0.0630343561855053,0.120502164756686,-0.0656470396275512,0.113643621229008,0.0471604081335411,0.104900288065833,-0.0039426021861086,-0.0592777505144888,-0.110288947665052,0.0676288817705889,-0.10075010828005,0.0896191337360132,0.0600147507902531,-0.0971425742626455,0.033515549101149,-0.032419903633641,-0.111367003924896,-0.124269124358455,-0.106303931786703,0.0680409183160949,-0.0332241420862226,-0.14807006674411,-0.114301906681819,-0.083221651992226,0.0496068049527715,0.0626925517245042,0.0584892300772671,-0.0900382808122773,-0.117308164238631,-0.116015794086817,-0.0917018955173539,-0.0494280437145911,0.0665862534183821,0.0801225832970987,-0.0979430703306177,0.130385677764223,0.0109786594904304,-0.0608893460734933,-0.129565970788589,-0.102047717770318,-0.0958011788724469,-0.0101368724456001,0.0204279311371116,-0.0923221333933017,0.0770786524018847,-0.0197301011535934,0.0737756237455397
healthy,-0.0448659187662121,-0.0870130601541737,-0.0494514302911237,-0.0683487848131711,-0.019073848936044,0.0715943636908974,0.045773634972395,-0.0985321811928026,0.0824491455956425,0.0890637886547292,0.0779279780127866,0.0159782330997078,-0.0641706746718645,0.0776602328401759,0.0632236619987079,0.0292255584058596,-0.0586259396062153,-0.0880285108962909,0.024952505640411,-0.0727793988904665,0.0905908175379836,0.0149370197511716,0.0984725571175718,-0.0771464377918936,-0.0521524187773639,0.101122199173808,-0.026896035953535,0.0665755362105526,0.0837367842638023,-0.0273993006928785,-0.0106876825286896,-0.0953783626047681,-0.0460120865776097,0.040557404425585,0.079308226189101,0.0354327375073492,0.0936064369951233,-0.0856748706396226,-0.0510143587675006,-0.0921991300368413,-0.0547229226120081,-0.0323346097721915,-0.0079066976632529,-0.0732441359290236,-0.00269749328183,-0.00855363228822,-0.0766442278712724,-0.0626731181388403,-0.051881240974335,-0.0750290769290037,0.0752843162423569,0.0272890274406974,0.0538071432999995,0.0834647483031689,0.0475937514950187,-0.0391288670057329
healthy,0.0043706827715915,0.107726801805364,0.0629460929353461,-0.0657667801899691,-0.0614619046973555,-0.0943693937820527,-0.127997355523038,-0.139918370120659,0.124815560579067,0.128383901757381,-0.0666036380912317,-0.0008577055431996,-0.0122297755877826,0.102654426162237,0.132272669761676,0.0822978807985945,-0.111550074660067,-0.131386482411962,-0.156639167363904,0.108211434699402,0.148684927106408,0.0176860833816423,-0.0798431392388092,-0.0396697202207077,-0.0438292474623616,0.0727507402388835,-0.0463407965704819,-0.0791295984559791,-0.0060169832096728,0.110052191745245,0.0263593917131868,-0.138893532296404,-0.126844700715028,0.0480297286805967,-0.0515158757871445,0.0703953078455557,0.0735795478030537,-0.101288769058753,0.0944798875848582,-0.0037590262226571,-0.02681129003782,-0.134064097359068,-0.169107747943107,-0.0741447621003616,0.092423150008978,-0.0488835586172478,-0.114876047369798,0.0954451737232564,-0.109372868146406,-0.121986445831009,0.148567319354669,-0.0107918865421163,0.169115356096902,0.14801660606844,0.080735556170861,0.0950790069367699
healthy,0.0615404256674789,0.0128669767214863,0.0889104852442314,0.0369547021169585,0.0306025939425281,-0.032391338535213,-0.0055836524847708,-0.0735069569443904,-0.0062873279266192,0.127677819670255,0.0625003879647301,-0.0019397635453946,-0.0815247272406646,0.154287116211776,0.0195126203938109,0.0490301451855026,-0.0342412194867697,-0.0401617292601585,-0.0489621259253009,-0.051446043552309,0.050642768479451,-0.179277311434567,-0.0330079655190653,-0.0419484494700993,-0.114716101836345,0.0131892584543467,-0.0094785648844152,0.0809323928497416,-0.0093234971662173,-0.0755945004301042,0.12817703245495,-0.112932215762246,-0.0856050730996684,-0.0659896140624572,-0.0461490436641024,0.0110972613265959,-0.049700215873799,0.0803137414831453,-0.0640190798993523,-0.107599181861195,0.0326715131069962,0.0466049346580733,-0.048885604257574,0.0153444163237133,-0.158971942758167,0.0021523237335249,0.0736110102174371,0.0436444773331045,-0.017127087768166,-0.0636283740297414,-0.0932637178971396,0.159210819921971,0.0030600569559784,0.082309377992277,-0.0239881257644626,0.0480774706661301
healthy,-0.0114348697727478,0.0387522001818966,0.0250460526763661,0.0901337083289869,0.0751450466530712,-0.0658837837660616,-0.0437494048296742,0.0360865487266648,0.0568208148405579,0.110157954129101,0.0684923580512322,0.0231666884431851,-0.0084171604280432,0.0018316359099401,-0.0191688263160491,-0.0878853106686857,0.040510767473267,0.105732013226505,-0.0899971659609525,0.0362508916128756,-0.0386552674017064,-0.0362395745877773,0.0384463944819563,0.0069872789090946,-0.134846782448015,0.0258389825001051,-0.140329881108167,-0.0276930064379572,0.0055367315182273,0.133950523264682,-0.0393123929242652,0.0293273324755304,0.125635708107093,0.0449952616796322,0.0038059647450334,-0.0128081661662046,0.15062738985853,0.076593133821091,-0.107228074740051,0.0512939242137204,-0.16084125103208,0.124548781653082,-0.0422471927590101,0.0394199046626995,-0.0188863927331598,-0.0333584076111072,0.109448179837606,-0.0769611831590723,0.0477647345390272,-0.0137364082465544,0.0079396311733496,0.0301598718871137,-0.0748316142623037,-0.124937988907551,0.165117856407834,0.0734917768995725
healthy,-0.0503908842104063,0.0030031328690187,-0.0510148963950111,0.0842855300572028,0.061809808358987,-0.140630421657488,-0.0319794961557512,-0.0845866687884677,0.0231088790937484,0.046942783383713,0.114026646761649,-0.0291045743931811,-0.0624467069771718,0.0593035454888822,-0.0139861155018796,-0.11435914050181,0.0552122512884305,-0.0164870337681954,-0.0540181480330029,-0.0457891803481085,0.0949481333851586,0.0958384849919134,0.118631201079301,-0.0284571647208779,-0.0970254621089557,0.0219361542534767,0.0479726885338464,-0.0888435863218908,0.132817620454294,-0.100313699897872,0.0261851736501894,-0.0139900348779915,0.0018861106771253,-0.138560991070401,-0.0189326650775387,-0.024303635578528,0.0182927972350266,0.0243542311610635,0.0015084847271917,-0.0336431525462825,-0.0359182316102713,0.0242417569435491,0.0653485299121464,-0.0471736702673963,0.0574502150483292,-0.0251884644280342,-0.0373748142962236,0.045495286524202,0.0480294601029825,0.0929313174531499,-0.0146030609325857,-0.0236649554257468,0.0249022312028919,-0.0448359999545901,-0.104255879652612,-0.0481017904075931
healthy,-0.0521823088943954,-0.04146032880313,-0.0281404322254144,0.0683896091618428,0.038054053086878,-0.030601571342845,0.0637680562084247,0.0189732900367857,-0.0200291714944545,0.0021464729289006,0.0078722737523295,-0.0353077655178613,-0.0854885584662276,0.143069697011206,-0.0043078825439657,0.077150117851415,0.0614128253086073,0.0180655662804522,-0.0229443147442058,-0.0905882276310604,0.0463207976081015,-0.0309064219947526,0.0729448005524448,0.0902407007329687,0.004827039078794,-0.015629890656578,0.135642821014883,0.120856426364131,0.0770994042455331,-0.0886125308139726,0.0307597579620336,-0.0012389625537981,-0.0478542262605692,-0.0308049236559117,-0.0644025808621036,-0.056770503248713,-0.0769176034367893,0.0321268915085377,-0.0404999710098363,-0.0195915977169147,0.114103692803362,-0.0080453259306055,-0.0656177158451157,0.0332712550499614,-0.0517788761138027,0.0149218206053087,-0.0724514631465579,-0.0489916193484495,0.0419223702951487,0.0815743642933092,0.0681538940287532,0.0188146766551352,0.0617107766340485,0.0154372074050573,-0.0467181134600744,-0.0475738433231404
healthy,-0.013005828554185,-0.041977610258923,-0.0485559425493832,-0.0746388941552276,-0.0621321066023232,0.0504206046287807,-0.0738587099287733,-0.0434311223032836,0.0825900022335003,0.0195813344612349,0.166176290965125,-0.0108291514965182,0.0530497965936665,0.0418336012452563,0.0600066935857877,-0.0318352972391737,-0.0849033970548768,-0.0879932485535723,-0.0643417922681763,0.0691049378429463,0.0506041420481141,0.0589917488609471,-0.0066814201877944,0.0984812473800448,-0.0030161402385949,0.0790159311788959,0.0128122690796671,0.108855057585934,-0.0877110266603338,-0.0035928589945689,0.0775012081353632,-0.0734607223749324,-0.0363555240349406,0.0542694083432875,0.0233656229022443,0.0587089330175717,-0.0029940070622268,-0.0801739769246652,-0.150126044684215,0.0723348045526634,0.0134062533516914,-0.101078557193901,-0.0570442341509503,-0.0528640677031382,0.0464770897619748,-0.0619232204834666,-0.151874074072351,-0.0127683577316106,-0.0711721232650206,-0.07578508820631,0.0838327165953451,0.0516269105299312,0.0536173057090111,0.0855517857940439,0.0509346718858252,0.0415592645521119
