group,ARID3A,ATF2,ATF3,CEBPD,CLOCK,DUX4,E2F4,E2F7,EBF1,EHF,ESR2,ETV6,FOS,FOSL2,FOXH1,FOXM1,FOXP1,GATA1,GATA3,GATA4,GLIS1,HNF1B,IRF3,JUN,KLF1,KLF5,MAF,MAFF,MYB,MYC,NFE2,NKX2-1,PAX6,POU2F1,PPARG,RBPJ,RXRG,STAT2,STAT4,STAT5A,TCF3,TCF7L2,TEAD4,ZNF76
progressive,-0.348720415421458,0.229262759806606,0.280554918428005,-0.0438272440785577,-0.294337030773612,-0.20594857459073,0.0081560809774724,-0.168134161444641,0.124343377980754,0.0215228593646536,0.280153851666625,0.207510040045115,0.427365961266625,-0.12421814369558,0.0340748222761456,0.0669496147563832,-0.249945439789713,-0.184057938591135,-0.360736565821699,0.301289911466944,-0.114936539395658,0.461366277069312,0.107481136317513,0.101444526723302,-0.349313296720889,-0.28986822761025,-0.0467028769052117,-0.220230038832916,0.250316386912887,0.123880486698845,0.278622505850447,0.0295267569069778,-0.0768462937733629,-0.145444562410518,-0.332225950393158,-0.0616659961173326,-0.263310632932778,-0.151311550884303,0.104843290108278,0.204360159986371,0.137099837383226,0.402349223870027,0.448776268299033,-0.435436439061826
progressive,-0.250411472302574,-0.271969217718846,-0.121939678819778,-0.156638224788975,-0.408257166438635,-0.039578489159739,-0.0726042483261437,-0.116989054496724,0.411093246880694,0.411225774004155,-0.266909626649836,0.356126886163575,-0.508382880736783,-0.26301627426728,-0.213315657922332,0.115319212741119,0.407529739783195,0.137781087644113,0.316530726720707,-0.172747632907419,-0.467381933785232,0.0041525165351017,-0.0128934165891314,-0.0647586426172707,-0.100906151802972,0.0748513193305995,-0.28334593500615,-0.334236350415056,0.208014572983904,0.0839191196224989,-0.0451004526372679,-0.0267940393165641,-0.0469116566578973,0.0956934182801845,-0.438956338326508,0.411349465986051,0.331650598983979,0.417781449044677,0.0513527878174246,0.0931871831231834,0.137627945190336,0.114550555425047,-0.208706659073088,0.335520390989031
progressive,-0.0280791259648442,0.132945771784723,-0.299145765833255,-0.116743763565627,-0.240084968840478,0.0823896246742712,-0.0113594785345445,-0.313664741541177,0.269110953041455,0.110508387274342,-0.205066077841787,0.39176179484467,0.273888996969464,-0.18184045786048,-0.0986330226874596,0.0669104514779773,0.0155412959995823,-0.186318254276645,-0.121531640428145,0.0449780529452472,0.0160076362578868,-0.0723609461674707,0.0255640290110987,0.0446437331719678,-0.111128929288539,-0.0120294901184766,-0.159964236635754,-0.223792787276241,0.100676367457706,0.179456619148775,0.121330332055771,0.0099494052363466,0.14349041256816,-0.0380483495188043,-0.340849070465773,0.158901669914479,0.247277341199598,-0.0596205882410589,0.206258225870536,0.307042222037743,0.168200653211611,0.0786358828696842,0.259637416100727,-0.220549214701604
progressive,-0.284478745039482,0.323129581873236,-0.0334141704290908,0.027490736988437,-0.180834379041966,0.189516263505633,0.405597456503671,-0.498334314162399,0.108233292380072,-0.21832795650568,-0.327959716883271,0.179084667919489,-0.33394277492847,-0.228538941055006,-0.190759707531334,0.0893203678182777,0.0946486392971967,-0.113177798222463,0.0901421032772849,-0.047942518389362,0.248811306600435,0.0815930190691963,-0.12976265299769,-0.0981735375095477,0.412920442025562,0.0433660589695743,-0.162233128549386,0.0066042380161901,0.0497513120745251,0.0477668968268829,-0.400388434233842,-0.280493111246553,-0.196192593089137,0.0038094701885903,0.0686376765852041,-0.060008370181909,0.139131846539208,0.0291965427202944,0.152405367594728,-0.118349419603985,0.124743345378688,0.0927292690726949,0.151529427949771,-0.0269508632963715
progressive,-0.499652724242032,0.402415290202382,-0.421341529757004,-0.462855150288291,0.0773183425739657,0.643119825390514,-0.120010974749639,0.129194854926964,0.112688691905555,0.107910592083569,-0.493137133575687,0.597262477748331,-0.125968086216012,-0.495495156864459,-0.409551413313141,0.501514321575274,0.260561573409376,-0.405580005668892,-0.427360694467818,-0.533719955440352,-0.369589123892889,0.371016348515041,0.55109486388394,-0.440205716067185,-0.364314598115371,-0.364128438382047,0.49686032824217,-0.485814850731603,0.0182436538657672,0.406883123802161,-0.259754881231638,-0.408434454913196,0.0993472443506574,-0.0171887487102636,0.194971294034832,0.225687650033317,0.447403892422386,0.488855459709231,0.502941546197425,0.463910055443794,0.505671888952846,0.266270471897983,-0.136827403993254,0.0410171945757555
stable,-0.0893501254645774,-0.127369177995742,-0.134336164009991,-0.136979798272076,-0.117911515627652,-0.21413523114868,0.236958182341311,0.125336318053907,0.153566920377228,0.0390566791049029,-0.0385934754327986,0.211259088782489,0.164126504002674,-0.141260706470373,-0.153636753365621,-0.197201411164602,0.131703102875205,-0.103963194354962,0.0371073468687224,0.0303033884077631,-0.188334585219572,-0.170813251795301,0.278623352647089,0.26170357981785,0.0508933958115,-0.165550200767466,0.104051152704437,-0.0664399711458505,-0.118226091338881,0.152363245356685,0.112327847101561,0.0295075340115727,0.299154704368434,0.203764352671392,-0.152704958761313,0.0555200452724431,0.11934961198486,-0.0180444514843979,-0.0772231008913114,0.0644165263221333,0.275220668541456,-0.156383148355397,-0.125472006520898,-0.117776028553561
stable,0.0920646138787757,-0.148574857561518,0.0857188075774327,-0.0118180997074374,0.0497662814349495,-0.120356323964618,-0.131276221934953,-0.212354959041888,0.134828628960329,-0.0019961586492046,-0.134438096371004,0.33208206581443,0.143013444401835,-0.140469835837728,-0.180899555749514,-0.301791952639214,-0.0295028177402347,-0.347050314692899,-0.0365810854814068,-0.199497644839173,-0.0586395982467763,0.0172962750946631,0.116901163114131,0.0925545209914255,0.0876199644919174,-0.217643711418338,-0.0472846271589435,0.170029848105016,-0.0671273744137903,0.0208519326885589,-0.0061253094034061,-0.0047613476340878,0.268185408234273,0.0801205159439459,-0.0180759858697644,0.0787368185800422,-0.17978325634362,-0.0297779551471021,0.0413756353510913,0.0208090174446467,0.0992252293557865,0.157864363235631,0.207009128230117,-0.203888001992299
stable,0.231699088790146,-0.155362258301088,0.0071087427941809,0.105385458859879,0.149696035500153,-0.0270640936141283,-0.0910155040778966,-0.194182181321398,0.191162368215935,-0.0371428778542796,0.115848848612321,0.317258890734964,0.164400800942175,-0.13594201080259,-0.136118925163547,-0.0854830107218066,0.103027265572852,-0.106919474284951,-0.0627107138539855,-0.12488233523208,0.164013922539562,0.156256802991981,0.1976226878712,0.0687470698859804,0.0904688275700138,-0.0982384712071216,0.0996447177262536,0.0808029672001415,-0.248222792693995,0.0429134216824289,0.0489497545216655,-0.104516959636652,-0.187338694104862,0.0964995477617213,0.0727147710266216,-0.11583150042905,-0.129784866884928,-0.101662023850544,0.142569202354432,-0.224733955555882,0.100588987691123,-0.142933096733486,0.147176652542353,0.062991415808714
stable,0.25748417193258,-0.0650733897310714,-0.0915325152022886,-0.17975090313642,-0.204657919595323,0.002339268675546,-0.145207223314866,-0.0440500208997122,0.0385543835109225,0.0879257343829882,0.0533269642724165,0.286510875043907,-0.0758941676853285,0.109411164847924,-0.112522024191979,0.0614630160668351,-0.20469406579286,-0.0214610426690068,-0.0305333027544531,-0.0009153044659459,-0.0434055951671162,0.109321125976348,0.144840862005492,0.093084188718247,0.147638163973322,-0.239346075332937,-0.161925057423934,-0.195149183287208,-0.0146144955843139,0.0310569871223846,0.0868666072455167,-0.076844311859744,0.308715309992381,-0.0602423197813366,0.20723736451113,0.364966196798096,-0.207285813480721,0.115898754061292,0.0641655975772642,-0.115903435647118,-0.0016694752802207,-0.295553739125332,0.0598827086654784,-0.295535339404297
stable,0.0062031581045555,0.179122381441388,-0.254224166258944,-0.0161072712490721,-0.313730454031292,0.223086314900563,-0.161044422578643,-0.145334355796045,-0.0247560525940649,0.109856514654768,0.0809844120491222,0.388451514798446,-0.0424244687109246,0.057046034857752,0.240087758884679,0.0741020316629793,0.194682890651408,-0.0227232329305,-0.273732836749987,-0.0482762502439621,0.200004214300331,0.379565221574787,0.155542871919749,0.219196936707879,-0.20067162708591,-0.0080917080295763,-0.0924784006263411,-0.158357585975716,-0.224168382004926,0.17102626688345,0.145782059077537,-0.105917959605574,0.292224480495276,0.114376378925365,-0.115689612507555,0.179321644653879,0.0994462676626903,0.0854891178621568,-0.294686231629515,-0.0985344688142015,0.130179335325816,0.171438717938053,0.0608129996925631,-0.017026208673506
