group,ARID3A,ASCL2,ATF2,ATF3,BACH2,BHLHE40,CEBPA,CEBPB,CLOCK,DUX4,E2F1,E2F2,E2F7,EBF1,EHF,EPAS1,ETV6,FOS,FOXH1,FOXK1,FOXM1,FOXP1,GATA3,GATA4,GLIS1,HEY1,HNF1B,HOXA4,KLF1,KLF5,MXI1,MYOD1,NKX2-1,NRF1,PAX6,PBX3,PPARG,RBPJ,REST,RFX2,RUNX1,RXRG,SOX17,SP2,SRF,STAT2,STAT5A,TBX21,TCF3,TEAD4,TFAP4,ZNF76
progressive,-0.296109394826394,-0.189849284060825,0.310869284885736,0.202248542938819,-0.207987619417317,0.0268404875085576,-0.180547858177027,0.16205122688569,-0.368583467240227,-0.202820865206426,0.0523571825144781,-0.246961021923098,-0.258069781283551,0.102092146107565,0.0602761568266603,-0.295457803546653,0.184436795912319,0.332118136278365,-0.094764518625902,0.211698994565429,0.101905071238929,-0.324999778988735,-0.426797044371162,0.365067093861965,-0.140250663168609,-0.186175958038538,0.430538541743885,-0.0529580416264535,-0.414851204242575,-0.279741929200974,0.0199092050875645,-0.422442004844522,0.0175343054840311,0.0768227704195024,-0.181557745391613,-0.0718637010204021,-0.365981858261991,0.0297607579155725,0.311084896598741,-0.108825255998223,-0.362996587265026,-0.213403278326309,-0.251866188393947,-0.264227398146116,0.16756676474997,-0.165326622467065,0.227879385322212,-0.259046375513041,0.172240465705388,0.404392450781621,-0.0558687997520124,-0.474104790812707
progressive,-0.177820906234272,0.0959194180339594,-0.342211390171933,-0.234682823206169,-0.429597261230465,-0.180958196482037,-0.115668483891379,-0.0327094821244032,-0.435501711977663,0.0735001304207178,0.137720579293974,-0.119214091877383,-0.210950456247655,0.483145635693486,0.468058442142437,-0.41382562139877,0.547886028737018,-0.488679956692352,-0.215577078101803,0.272421369847589,0.135902243466851,0.508038330037644,0.206221020574527,0.165871002930988,-0.552221834360333,-0.25292199469341,-0.0035544205990595,0.423093552795491,-0.208726740219979,0.10746394113669,0.0587478161657782,0.0391162518157659,0.0402677665883538,-0.129753977091784,-0.0689293217825884,-0.033655369259029,-0.404716317037048,0.427417608268066,0.420223578477077,-0.167404397602648,-0.378072850232527,0.348835537651999,0.197108778675119,-0.407330725576852,0.311478870909652,0.366493076677575,0.205845015750824,-0.562655968218068,0.0203806364597314,-0.267915187038534,0.184118987031284,0.285936980737071
progressive,-0.124975934218406,-0.157922946765182,0.100066350147011,-0.304229190569314,-0.0744556734291237,-0.0161578089164356,-0.273338609810606,-0.0368830033366092,-0.234665397936634,0.191316406943543,0.0310912193974368,-0.0491483921926554,-0.364785344270463,0.246407938039363,0.130080260407186,-0.115596649152342,0.365211149126384,0.401141614050955,-0.0339499010500073,0.255482304171929,0.026323728463197,0.0710953190071261,-0.181805267100091,0.226764623112686,-0.113043191123685,-0.436049842630899,-0.0070655422219479,0.165754861555185,-0.137014709577785,-0.029905973680418,-0.395408406844198,-0.286533761470119,-0.0551488890665727,-0.241193770955727,0.215144492384459,0.210356587192369,-0.249863127353243,0.116072270891228,0.13449255848934,-0.163529098068598,-0.171122059400098,0.165819303578102,0.0124129351898422,-0.04766485455868,-0.236373873269989,-0.0943268206141293,0.294158943813078,-0.0004897136706114,0.159023793237056,0.208268391428464,-0.0254145322627898,-0.199641310826125
progressive,-0.21666003497252,-0.0152823172702829,0.512643064307617,-0.0706787524050266,-0.148298592053198,0.193657147174779,0.303842909462047,0.0120624767217254,-0.260659101862488,0.0785532681708337,-0.222518627000939,-0.337204035145711,-0.530118017102969,0.258383531050561,-0.277571937713589,0.101678119625718,0.10109432025353,-0.199530916902753,-0.17786529284799,0.0804759574680952,0.0288099840598115,0.185722462671448,0.0472302907131919,0.0340392436173761,0.135955869950394,0.0023899456192912,0.0900097210317364,0.24611181889925,0.301150493973042,0.0564816406529613,-0.104586275272689,-0.161567695889585,-0.403725724054629,-0.0818229783036449,-0.229073767026816,-0.0630882764451866,0.135194816729826,-0.130111371500134,0.141571076725227,-0.185965305864336,-0.0125698455354375,0.274314152916143,-0.420150163216463,-0.023701061977294,0.0013676191420893,-0.0658598327961587,-0.138604378522827,-0.0740140518823455,-0.0172353619666554,-0.0044156264492506,-0.147951673206215,0.0164228129797383
progressive,-0.403175972686221,-0.0582957268435362,0.11349391240952,-0.20041092065764,-0.301886372910257,-0.110272469480866,-0.209765495315849,-0.236342399477248,0.193658280672576,0.428885565289906,-0.104449091879067,-0.14007081657092,0.112007092596295,-0.0430558237579784,-0.0291168880089926,0.207845019723766,0.369536674412001,0.0133813783190264,-0.417982219992921,0.407140825521488,0.450878108360528,0.0726683183713794,-0.314524341322671,-0.442266943608932,-0.456267830183469,-0.280141633141839,0.162373113769297,0.250962794307296,-0.130344536959405,-0.103272026193597,-0.0345066098319338,-0.352686049862116,-0.552973068868655,0.0397104791782218,0.251334499260602,-0.0086731155771467,-0.0985637634517174,0.264158320149669,0.0976964518940028,-0.0895808937468155,-0.235784842047289,0.514563557027005,0.0122662634591075,-0.0341968557041785,0.285593305790331,0.440346468016849,0.42975287684762,0.0408875448636917,0.428761663638804,-0.0415070531192022,0.499757309720305,0.255547155398073
stable,-0.0508426350938291,-0.365171215543747,-0.0626201527776286,-0.117569015860275,-0.0573074733612798,0.139030971864705,0.140268038272834,-0.0225744008412914,-0.302377678417872,-0.0564532701587874,-0.445379046288512,0.0292463552336402,0.202769953884016,0.0433177845424945,0.17156710533365,-0.0377051889122763,0.307291257126559,0.0765592187959837,-0.0393336143088356,0.0500421714878212,-0.1887431148671,0.231342578460888,-0.0458342957309107,0.0820363846105526,-0.162843796428536,0.293531859319463,-0.259324821539993,0.371251179769397,-0.0374696194556567,-0.240460564234103,-0.395998037731434,-0.263475287924419,-0.0695928779892166,-0.280484850494389,0.238005534361403,0.2351827728252,-0.213585688630546,0.150349918361291,0.0422283135088072,-0.165165558134463,-0.401520899797831,0.198334753098759,-0.188056917026114,-0.222746555484959,0.110121481959449,-0.0061912640073304,0.149807394764227,-0.0602301231839318,0.352821112262231,-0.153773065305177,0.0342541416166136,-0.24531457192143
stable,-0.0094447673191775,-0.101459965740362,0.0286097669264663,-0.0480525515333087,-0.030335676371772,0.0975539235215554,-0.0432444814094923,0.062449772215213,-0.149826262747833,-0.0428365040249864,-0.065523890120908,-0.0213692220320598,-0.157715062864611,0.0212722060849718,0.150650956298846,0.0279514582380753,0.306245549844064,0.229888276743626,-0.145567730543512,0.104992947035493,-0.264104397663032,0.0996462044689172,-0.243571005328961,-0.0600695754679241,-0.145775218615283,0.0716085957604903,-0.271018900920992,0.318456102999554,-0.167880625030208,-0.049999443895158,-0.252381746946903,-0.223353175826371,-0.0213503524496847,-0.175522805892093,0.28517070103049,0.127326760464945,-0.0084067082854892,0.213418031368505,-0.006031383602502,-0.109248501867185,-0.156844432707324,-0.0624652777531892,-0.119028281607873,-0.11073162010812,-0.0511367615722001,-0.112972731019747,0.231904422019479,0.0148541507124897,0.222956218587309,0.325882289010728,0.0641238676433414,-0.252541210384842
stable,0.111942064578907,-0.137104093429986,0.0286809756395899,-0.142476733230419,-0.0870492810090736,0.0969614815787765,-0.027167873734817,0.0030479994144693,-0.0506059629837095,0.126799525598034,-0.016860198869823,-0.142243705752248,-0.105587671897557,0.143039152584698,0.150475326061474,-0.0091665358263713,0.287094397721473,0.0901949664698645,-0.0951575938427861,0.0526132222630863,0.0625598320643917,0.097266086750988,-0.154135410985271,0.0802152227117127,-0.0117705541311881,-0.033450109051782,-0.0720583103163837,0.334800594591006,-0.116819944147579,-0.225165664353683,-0.254028679668011,-0.184569889414577,-0.158742120767157,-0.0364078653871429,-0.124603896643766,0.113117149112857,-0.0594422953954912,0.109066946047745,0.185285457673663,-0.20887370472839,-0.210712905981719,0.0115614786316197,-0.131329231971461,-0.125491279192727,-0.184336050397925,0.0284575475023113,-0.063439748459326,-0.0833083204789225,0.168371279901434,0.0496310965864759,-0.026713064383144,-0.100100095061374
stable,0.366594761850977,-0.40285140100306,0.0274229386329294,-0.158035355096991,-0.159389755702736,0.43071517564445,-0.368767049312912,0.128745992998121,-0.345760090152382,-0.110261140497212,-0.453366635939886,-0.294611466392537,-0.0098197581489409,-0.011096985241106,0.205215475145122,-0.280461392459754,0.340189446883009,-0.116058732674645,-0.092830049329119,0.0721878215966859,0.115299188559328,-0.337344694023478,-0.17901925794808,-0.0990389795993833,-0.154403084084076,0.0815751250637475,0.0578212482019703,0.335780216011233,0.256607919314584,-0.342681857480963,-0.454818782406272,0.0596823380964512,-0.172488680664236,-0.443698830153367,0.397741186453634,-0.128529166990997,0.337651319958251,0.312308909588458,0.275174952355341,-0.441279456829901,-0.367762378607212,-0.117072328948911,-0.335517347132114,0.054817794379394,-0.188456413981037,0.0424326972064078,-0.124718058061563,0.0091681916435974,-0.0581076283348736,-0.0819488016111655,-0.0238778551861317,-0.147690621128593
stable,-0.0383564985541634,0.160784548761694,0.301838230916336,-0.247307251208163,-0.150104836197604,-0.0289786299675043,-0.402135725222923,0.408864074331494,-0.43846288134075,0.397535682972244,-0.360725492508849,-0.435620359248533,-0.286018350280809,-0.167494776385073,0.228029421730902,-0.178575800674619,0.308829077655062,-0.128806461121479,0.111161148742208,0.0956687743657502,0.0332155387673528,0.308291502917169,-0.278051406456229,-0.170567775619047,0.0601426582680922,-0.0090844940569792,0.279751219360877,0.36343139971513,-0.246243361684341,0.0261710313200506,-0.263944006171309,-0.301957955874326,-0.213547188201315,-0.290134302565422,0.349367543775695,0.229740934429388,-0.310466433013661,0.320925256988837,-0.139817902426624,-0.0612475410545322,-0.263936264954334,0.237168632116955,-0.270531078070085,-0.0747895685951491,0.0484075011441535,0.116441362466195,-0.128023190713003,0.0172169943627759,0.179181638871292,0.113900835804381,-0.0139787905210846,-0.0814436723954592
stable,0.0974929847686863,-0.28979209470902,0.0966126844774787,-0.436701424797218,-0.241415815282473,0.273252040620074,0.0591628644743716,0.208851425744024,-0.386322761938979,0.010890491726853,-0.202177964786928,-0.213990809945189,-0.459306758791885,0.159948619203556,0.257250775359796,-0.1798251312885,0.332994202995531,0.279822139863243,0.135663248633727,0.239088269341234,0.0737845505845103,0.387132398422246,0.081023412832648,0.120942015565358,-0.217675500639959,0.0237786438545333,-0.192150152813055,0.263911702119598,-0.269669530881517,-0.444720677068267,-0.336617312634024,-0.15808311283943,-0.041343868123716,-0.206873838224373,0.41410580934683,0.405960216000145,-0.220215038005019,0.236070252618551,0.133576123129016,-0.308554970612526,-0.289858307968645,0.16654823738963,-0.297340406306326,-0.320606328829466,-0.461991347701009,0.0288142122041864,0.183636617196489,-0.210177053349284,0.368315661801376,-0.0374981402419559,0.153977618260099,0.0784956830447502
stable,0.0802892756610955,0.0026337017471055,0.0374336808321938,0.0706885548923134,-0.0034975559201561,-0.142374404846197,-0.125553829688017,-0.184106286929667,0.104772167102189,0.0493731287524057,0.183172200710027,-0.080907317671083,-0.388888888375278,-0.115700273551512,0.235642562717029,-0.24237781598496,0.220507556676996,-0.0818835431186768,-0.0267303169319568,-0.0457421319437295,0.0571267466958845,0.1905676352159,-0.054338534446282,-0.240003972810236,-0.0296168540467845,-0.0774519009788805,0.319527719163506,0.322203560138565,-0.0181339144294042,-0.0938861998808192,0.166801110650019,-0.044857208156702,0.0746285727059833,-0.0891946991686418,0.106317272127157,0.141306877738037,-0.0943286617743329,-0.0225796029785184,0.16519279678312,-0.146602374050884,-0.0570073522166823,0.147108044786328,-0.117722956493289,-0.163844341488602,0.0252975831815313,0.147606692317114,0.155915143428649,0.0197071122730086,0.0135196689684752,-0.001481896183038,0.123903376593164,0.0196158106124423
