group,ARID3A,ARNTL,ASCL1,ASCL2,ATF3,BACH1,BACH2,BARX2,BHLHE40,CEBPD,CLOCK,CTCFL,E2F1,E2F2,E2F3,E2F4,E2F7,EBF1,EHF,ELK1,ELK4,EPAS1,ETV6,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXH1,FOXP1,GATA4,GTF2B,HIF1A,HINFP,HNF1B,HNF4G,HOXA4,IRF2,JUNB,JUND,KLF1,KLF4,KLF5,MAFF,MXI1,NFE2,NKX2-1,NR3C1,PAX6,POU2F1,RBPJ,RFX2,RFX5,RXRG,SPDEF,STAT3,STAT5A,TBX21,TCF3,TEAD4,TFAP4,TFDP1,TP63,YY1,ZNF143,ZNF263,ZNF76
progressive,-0.273023567031621,-0.0765409084140963,0.172421323319754,-0.0483463862748684,0.222998519843793,-0.0118156784676888,-0.169467007043826,0.190840580917632,-0.0727758211301128,0.0681063513126818,-0.253587275742621,-0.0691471845441581,0.0534870869913062,-0.24402779370048,-0.0876949596599473,-0.0236313569353776,-0.241547881595606,0.129882024891232,-0.0052898445026553,0.211882547862508,0.166982335030881,-0.335110221270796,0.145040745460629,0.369008699914836,-0.275438427059528,-0.151544366521332,0.307102922182352,-0.312684707713348,0.014719222390862,-0.391726154500625,0.320870162959058,0.329728351878772,0.385333597961573,-0.0828890391444875,0.357234273983761,0.121774314810677,-0.0347647819129219,-0.0696406283474952,0.0720935676399682,0.285830893014055,-0.313817565834193,0.287649177897091,-0.218256064769277,-0.0801235325553668,0.0856942116341979,0.3171336351235,-0.0359991847392764,-0.212490229459544,-0.0265634603069754,-0.14707322620685,-0.0667005917957794,-0.0721046740921334,-0.263660827856406,-0.184865309652785,-0.489078967636176,-0.0224810458182735,0.383599404787787,-0.0955218351643261,0.26774006907306,0.391627783067162,-0.065683558104657,-0.098663374491038,0.265680615514438,0.180417968878657,-0.123829008461229,0.325525353052277,-0.476466797884644
progressive,-0.0166770029117517,-0.364041457558716,0.103591713232415,0.12540576293693,0.0452884400343139,0.369531768314306,-0.473830009472374,-0.275857940838236,-0.139592254910758,-0.160278803800586,-0.315815038900231,0.0180164621041342,0.141906133867269,-0.0723926175821511,0.296924248488103,-0.156092625841096,-0.17324947896902,0.364397665387899,0.406768733862541,-0.0453443734950947,0.0942773200792319,-0.277138522703481,0.438668469705743,-0.376496956114695,-0.099941318949878,-0.289379119015407,-0.11001228575678,0.182749335702687,-0.37908167077604,0.359725749479523,-0.0100915738714007,0.216435998424518,-0.147408220088287,0.0615032559280347,-0.10541102264097,0.132120722096984,0.363682305863176,0.224914333532346,-0.0647002947916115,0.105440461304539,-0.21019794561428,0.362863911015962,0.183576562148972,-0.351203256376342,0.0722454242643069,-0.184986674133919,0.0913363975887041,-0.0598811855653913,-0.0654421491135464,0.206615260257951,0.368227635518206,-0.347597020089158,0.275669533391395,0.215496905056672,0.0797670028061473,-0.0004445238198895,0.152660077668969,-0.40572071743949,-0.0391063206848561,-0.287742329320979,0.151297067545731,0.216795150120058,0.22559142279443,0.0992406787569394,0.161203177836648,-0.177509253587432,0.297365828441635
progressive,0.0090922591472751,-0.0589387655879441,0.0007641931147207,-0.229893987019642,-0.353827053042443,0.32677217746166,-0.0541714202119205,0.0197943168179091,-0.11058564240103,-0.131625536824379,-0.230864607561262,-0.165537263762992,-0.0722127809334588,0.0202414746045378,0.0741279517877475,-0.0775362149650322,-0.339127560265978,0.222573817382383,0.107120588812726,-0.31020530925065,0.251541424497787,0.0085758094363291,0.300413575188594,0.247217349242671,0.206411800007511,-0.145762232816207,0.0614523320482735,0.157392222934272,-0.0786644765401925,0.0055888625029408,0.22307997621348,0.100979296633737,-0.117736660465065,0.208903869963266,-0.109313003593023,0.178122247531054,0.147639899130601,-0.0380082594059539,-0.116857819325951,0.0919705079563489,-0.128868343312214,0.0431645238115341,0.0198385294868905,-0.202810906805199,-0.304368474657716,0.0964484890367634,0.0158792087508709,-0.113785191289226,0.128556948910854,0.0032134225188083,0.184493750503704,-0.202590910662647,0.214571400525498,0.271670233025161,0.0905006653989378,0.084012989827102,0.336246342594447,-0.176165989386108,0.131897520967354,0.253770047929405,-0.0994951993020162,0.255215421061397,-0.219262898305597,0.041474685111571,-0.283207986368283,-0.0242604062149425,-0.201626540877676
progressive,-0.293094259308381,0.215747660396147,-0.151730646373484,-0.0454418651957374,-0.0956610952335943,0.331878376721645,-0.112630061053255,0.1468611590242,0.165869283634798,-0.026204518111431,-0.211598896191148,-0.021999396607932,-0.321442522351235,-0.28924137092051,-0.0017671264462513,0.416270179843543,-0.503343289821022,0.156153068614471,-0.227123164339633,-0.310460977600151,0.345657194307917,0.0239345111554829,0.132391964531297,-0.302154236939438,0.0814482180694482,-0.2378711514402,0.165766865082715,0.0092328428062651,-0.235221274616475,0.113171958154222,0.0267637559196283,0.165773367847927,0.0180348774172619,-0.0263280706504514,0.0846925560129339,0.277114255697983,0.0692376506933729,0.164585529402609,0.33596319706873,0.347861089817547,0.381194806189292,0.017841420152217,0.0004801208314562,0.0852171124066693,-0.130365811270784,-0.40872643030099,-0.294374220260863,-0.0573468026068677,-0.167075004684448,-0.0163717952143961,-0.121824971062453,-0.227465101410343,0.11074317534769,0.17118637798948,0.232831508401213,0.393751645812885,-0.167981056637264,0.0924644442349937,0.0876269288146668,0.132585421796342,-0.240485263055262,-0.14884016723693,0.0246872062287252,0.220047071995214,-0.345313631545905,0.154015826448259,-0.0144941217595477
progressive,-0.36456507225848,-0.20379876803821,0.309361810593042,-0.0152134973093728,-0.0976768623169119,-0.0796069532678201,0.0062716866459047,0.239379722969927,0.0216093757700479,-0.278996911881682,0.0751360479360861,0.12108701940113,-0.152383356723269,0.0365123935424947,0.14306897061549,-0.012108701940113,0.0114877428662611,0.101154233130483,0.010494208348098,-0.037878503504969,-0.103575973518505,0.383938995362661,0.26272778414676,-0.020056978085418,0.012108701940113,-0.0721554443815967,-0.384125283084817,-0.374686705162267,-0.338546887064084,-0.0436534228917922,-0.365061839517562,-0.0230996775472926,0.127669185583961,0.379095514586616,0.171446800290524,-0.0673740595129367,0.334572748991431,-0.3724512524964,-0.0511670276854008,-0.0727143075480635,0.0087555229413125,0.0545202066842013,-0.0650765109396845,-0.296880533208618,0.275333253345955,-0.0389962298379025,-0.447214724988175,-0.495339053211701,0.42169330705286,-0.136797283969585,0.100781657686172,-0.194422286023046,-0.0184424844934029,0.425419061495972,0.328549445975067,-0.14164076474563,0.21323734596076,-0.0848230094881765,0.308244084260109,0.0332834063584646,0.399214588579419,-0.0454542042059628,-0.106929152517306,0.23726846211883,0.359473207852894,0.180264419139221,0.276637267401044
stable,-0.0147410366087746,0.0613860386917401,-0.0555011317206145,-0.282647898220937,-0.106285978707203,0.0461339970505173,-0.0180578918129934,-0.0972532103221174,0.134554062902292,-0.200720362548655,-0.194582618737164,-0.175351527771918,-0.371403889526621,0.0209569903440315,-0.218818340091064,0.227006642482567,0.150211287273967,0.0716314381134723,0.14763543966257,0.1080953690657,-0.0259405971004453,-0.0749366246988398,0.280041420485055,0.144026466620904,0.179896203335598,-0.189805627007649,0.107751044218048,-0.0444047781508517,-0.122239847535708,0.165639867071085,0.0984171047567517,0.130804060518994,0.243624264599774,0.140168780992087,-0.121438635905107,0.139242684962317,0.290237077389357,0.307957987537252,-0.131030140009235,0.178108440158593,0.0260932950609288,0.0921725327278469,-0.230941884190127,-0.149596773544986,-0.363296261551659,0.070442898751092,-0.0062797287727711,-0.264270829445747,0.259591763582195,0.187319557347326,0.18562287981144,-0.22252901118151,0.255136413307652,0.157048192596882,0.0139460113579962,0.0131552612477451,0.125322927996736,-0.0106998217119063,0.32459944984987,-0.145020109871007,-0.0148472109811662,-0.0627749564054269,0.311580641028605,0.265514593564587,-0.149392723602403,-0.111182724667255,-0.261547112267873
stable,0.0594145426973129,0.055353069460028,0.283637038655331,-0.188438023006999,0.0128339908513295,0.151352899215461,0.0029837800605499,-0.015963289081754,0.0350404426486428,-0.0556743543933025,-0.0802914875789535,0.0497141823557875,0.0517664836686631,0.022999065518446,-0.0003978734437348,-0.168036081614476,-0.159279694004907,0.0192410839241266,0.0734199509480265,-0.104792113394147,-0.0489683340433148,0.0616751028689351,0.322257646038401,0.200764827722391,-0.13740353982922,-0.159506867904874,0.0239017268720329,-0.0334053553124466,-0.208470560220282,0.114760301435888,0.0232549794503679,0.0410188334681916,0.0946778656476085,-0.0328604164562016,-0.20422105832171,-0.0693557313550635,0.258441430129309,0.194200766884216,-0.0383123192879344,0.0718785491534136,-0.0911100014921338,0.189235394499236,-0.125503580675914,0.0074213106204081,-0.266739949961949,-0.0743847727744972,-0.0154269374221364,-0.130344709477259,0.168865713115664,0.0779726737221024,0.175323284979447,-0.0508107905737422,0.345643019361881,-0.0892387662486849,-0.0905876910594339,0.137446011639567,0.110861327356403,0.0769495982104028,0.170948456427395,0.204747584990592,0.0283667983508042,0.0752967949460293,0.247646279579926,0.323791156895573,-0.0329167747692019,-0.165655764862861,-0.245339263448171
stable,0.0441296809156338,0.221520863912183,0.2514018598349,-0.0870480572220592,-0.19561844766196,0.146190401887198,-0.137722145507907,0.0509375908085708,0.0130645816913877,-0.124262785417607,-0.0999543008667029,-0.0364684894222291,-0.0747327289416703,-0.207227399954963,0.0642715883504377,-0.118050428793048,-0.0536630319766698,0.0554790960939387,0.188759288928468,-0.0064779462041378,0.104986403650155,0.0962640596935093,0.269518069886095,0.0721132870722923,-0.0911651247116515,0.0364364183152216,0.11723459826837,-0.134699205979867,-0.122041832270439,0.167158528751915,0.139922390413168,0.165140692615794,-0.0800648577428102,0.024532912731395,-0.17546459762404,0.193640984481226,0.284391550132883,0.128384490811322,-0.0838760322659994,0.153611767358426,-0.1819191687914,0.244929618252833,-0.250353136954708,-0.160272099142183,-0.242460421287505,-0.121923125114423,-0.11618065774604,-0.0552915392512226,-0.0003029710868059,0.139216246320988,0.164001136383362,-0.192095727585673,0.306976543132804,0.0770175228390853,-0.211254793568345,0.134788346497102,0.0359285910033224,-0.0839062250218372,0.184706433221453,0.042766948736824,-0.0096817408034371,-0.023274695721987,0.113977351824058,0.225405294130988,-0.0139526939518158,-0.0085894680035341,-0.154087361236673
stable,0.351025062811587,-0.279734881030932,0.375795376518712,-0.360452236279149,-0.0589478737357352,0.221601733562717,-0.134260181170412,0.16910154383559,0.376260016586008,-0.199919147474117,-0.269201914293299,-0.287012645009777,-0.302603840105984,-0.220789729582912,0.0475653354478225,-0.254611867727375,-0.0440426951438554,-0.074415150295129,0.161107927079055,-0.21464051719944,0.142788999691832,-0.30983249401444,0.329118160215222,-0.0802939850626892,-0.0110803643514828,0.103296336235805,0.130254498134192,-0.0220605485150321,-0.0962045589536889,-0.204304970766941,-0.0159707908952684,0.191622158974557,-0.160077268949935,-0.212009045002047,0.121657731311392,-0.0927546581774823,0.35105566132551,-0.0575462222367348,-0.244284161483497,0.22081521019593,0.197479433223409,0.104635266225839,-0.312011195318977,-0.261162236428616,-0.407878952836494,-0.0028329214883464,-0.179021124705148,-0.046812241774183,0.414560426914117,-0.165003847474583,0.305764416143778,-0.390217947944373,0.197075554617925,-0.0719549644408005,0.0523866158836322,-0.0393259505563242,-0.0090050010886294,0.02372027288947,-0.0479247863177883,-0.0958365056545418,0.136053297642914,0.146727387775723,-0.0657379126474561,0.259242588023094,-0.135676750806094,-0.043125066400686,-0.135724445286871
stable,0.0547904559117276,0.166090459054549,0.311539231748728,0.0766688314742401,-0.300833849191471,0.31311771416479,-0.0924424738372856,0.156314134197776,0.000151702655225,-0.132031143883754,-0.356773653020382,-0.497689571507393,-0.36238797194846,-0.357400890232119,-0.389309866489066,-0.217569958292025,-0.207522893061011,-0.113136371268201,0.126044303809851,-0.215127043682696,0.165902481591459,-0.16548954749221,0.329428082811208,-0.115126379053108,0.131155441847267,0.140087232827709,0.17246734135866,-0.408682815030636,0.11012978840655,0.277112942308068,-0.0958767824674115,0.288177551117977,0.149984532407802,0.181195658841583,0.344213148614261,0.36297796585018,0.314086832636097,0.111744017356577,-0.281086266408471,0.252833121637452,-0.175747482055356,-0.369738903280286,0.0033565643210349,-0.227951332856695,-0.278247146373424,0.316650986105695,-0.134518521546414,0.392946944251509,0.359385615278017,-0.0010259959613099,0.299970737682956,-0.142028463322428,-0.169104877979064,0.209361374281994,-0.302944303425797,0.166685911786579,-0.159587759516361,0.038635575883491,0.166406630984273,0.0709216516600713,-0.0357939025245895,0.0154878461826274,0.284615224112519,-0.147087302243649,0.121102301466392,-0.274012238646397,-0.132772840440699
