group,ARID3A,ASCL1,ATF3,BACH1,BCL11A,CLOCK,E2F3,EBF1,EHF,ETV6,FOS,FOXA2,GATA1,GATA4,HEY1,HINFP,JUN,KLF3,KLF5,MAF,MNT,NANOG,NFATC1,NR2F2,PBX1,PPARG,REST,RXRG,STAT4,TCF4,TFDP1,THAP1,TP73
progressive,0.0717388702437803,-0.0873036982666634,0.0409870629403075,0.124220155428649,0.0297532070559826,-0.319309176433948,-0.0685223931350123,0.443789698222832,-0.0009462094554914,-0.0299199050305239,0.199385065949192,-0.0691606082375418,0.0294325119049603,-0.011106847903722,0.0427699374680205,-0.165321525551499,-0.003791188220996,0.0833997904628824,-0.353210781656372,0.185137945725063,0.0416713184358055,-0.014675772158663,-0.0346446019089511,0.105240400327305,-0.195960613272186,0.0121991165369068,0.108602936613767,-0.104386271657751,0.163489435431302,0.0159664907615398,-0.0974722747136817,0.222194111665712,0.0639882082274894
progressive,-0.550060988879941,0.151249544507436,-0.263988808518242,0.780674025479151,0.674550096334743,-0.651557702413013,0.725745633317203,0.731047284664032,0.667711904442704,0.468334039384657,-0.715300676404922,0.658093864388722,-0.0220129959406227,0.0040612760593795,-0.71949097495283,0.197773880939289,-0.654023791341488,-0.687185503222733,0.650091537770638,-0.55241858162488,0.702650607870508,-0.711078122234881,0.750462236858366,0.70367692312017,-0.671567917452151,-0.665025890817873,0.706609252404921,0.675661449133663,0.465727198650514,0.624545085041891,0.678884079017604,-0.702852938591155,0.754371031794939
progressive,-0.0206725256777688,-0.0702539593758784,-0.24468929042431,0.313719892797008,0.137628576378931,-0.362228548219521,0.134991317096966,0.165731834917962,0.148015691892248,0.27208875708441,0.401180478806422,0.197017800960973,-0.276529383139764,0.153813277411304,-0.384054165902715,0.176432288167749,-0.050749751055161,0.354383076779957,-0.0879835768377815,-0.288708903173298,-0.17251716512378,-0.19286402053026,-0.0666284986466015,-0.0618790263335061,-0.0387211142562448,-0.386251412522678,0.0237916673387099,0.268436804243303,0.190762160738237,-0.0171503689592769,0.145510817042674,-0.0735873217342029,0.141150885350939
progressive,-0.227510585454986,-0.324594738903656,0.0650865442517822,0.488911277725705,-0.370245289303317,-0.370956599907196,0.24735582650386,0.139093702994683,-0.235734505313537,0.022799832583101,-0.156020621771476,-0.138008873123926,-0.0655190687361808,0.0902980121014608,-0.0343009780092979,0.144651020087093,-0.0884336637606991,0.195605544076411,0.0488449521298681,-0.350581394565173,-0.257126873992463,0.326507265816522,0.0437780820748364,0.218869298415619,0.0763619541210403,0.028711180980638,0.10308157367727,0.510325299695464,0.127829119770841,0.124659077992822,-0.0983384203201986,-0.253920562952297,0.115683788942349
progressive,-0.764720554207102,0.697347016857786,-0.662918521166438,-0.679545568457232,-0.409742366136347,0.26121153104423,0.0152054038421393,0.187100639959982,0.070278634831351,0.673055457061197,-0.140124595569633,-0.486572922948457,-0.806689941234795,-0.733568019506134,-0.669594064316645,0.654759523982851,-0.722009440162719,0.0644066292825574,-0.1984119769645,0.702168242466269,0.453813313044661,0.251012784564746,0.369380054311481,0.22480509664171,-0.372470583547688,0.378033536172861,-0.0070464066585523,0.551412226324083,0.733938883014479,0.745250220018997,-0.0407949859179346,0.0624286905713848,0.304355319181682
stable,0.0823947857128517,-0.0803151875204743,-0.291154438825347,0.0611387010342122,-0.108671391582131,-0.236371089055677,-0.332956174592226,0.209786526563978,0.129858957794657,0.189441110026161,-0.0031541584884072,0.0332619756453112,-0.0617336320674512,0.25951025193048,0.036247925064162,0.158532254274215,0.157973715832868,0.0297637691226634,-0.149582889256325,0.133204365628039,-0.217463255192592,0.0538899492862424,-0.135960364062814,0.360218442439962,-0.0075987229902699,-0.122630887078218,-0.162301020893822,0.120819389345554,-0.0977639043337627,0.0891711867164088,-0.0434626434641284,-0.341455425994266,0.227888151574139
stable,-0.159203745414292,0.288814999118187,-0.104184164588117,0.137543543756094,-0.016378330861226,-0.177840122687891,0.0943801359337777,0.0119265582868829,0.210873419433251,0.341138846782995,0.143848164480658,-0.134844990547712,-0.133799602982441,-0.0789250421082273,0.076370311297595,-0.1042733630615,0.253884544716774,0.0152564929803096,-0.14990697754557,0.0802576495304068,-0.119892792229523,0.0772159004634139,-0.138635829089528,0.213440782509278,-0.159587464962196,-0.0223331884944044,0.093549612772558,-0.0784279798488006,0.18821492113185,-0.0181036201725072,0.120473335606741,0.154924806954247,-0.0776438908863709
stable,0.0774835503271525,0.222023726183997,-0.143193086917214,0.0955474233883192,-0.0350214627969171,-0.0446654797512788,-0.0037411517595767,0.0665171180890321,0.129719788074694,0.31570019142462,0.0932157744922427,-0.0699003744158215,0.069098075164305,0.103256446528476,-0.021483688100601,-0.0215930398900078,-0.0496119106405378,0.0356791952759976,-0.184713984522735,-0.0539807926403641,-0.059260862326074,0.152850286322459,-0.0982089347372716,0.12786699344456,-0.0188724971089774,-0.0513346183432311,-0.0650702688093192,0.036538000674625,0.0243229424428435,0.0213333525579186,-0.0749167719160994,-0.0034794256653122,0.051987624600905
stable,0.0963465763973574,0.159882352719521,0.0459561331073655,0.0388819010537372,-0.0099503322209911,-0.0291875830543208,-0.153066859602469,0.0862654578562769,-0.0378507599084335,0.0183461600391214,-0.0086737487483199,-0.0231604044816072,0.191786476630696,-0.0298308337719598,-0.0466726241642545,0.139760332430788,-0.0043181283349471,0.0498613036366308,-0.0933635584133214,-0.0851808033083366,0.146249295702016,-0.19744832541596,-0.250427247957719,0.0822899896799636,-0.097238321123166,0.121868436876776,0.0426085482560807,-0.122751462514579,-0.0436973443708238,-0.010659194075875,0.204330519556257,-0.023136644966791,-0.0746587168913552
stable,-0.0653444989814083,0.0515060289334312,-0.132439084960047,0.317404709041425,-0.151711419858522,-0.322196444248692,-0.339868249677474,-0.184045405411944,0.111688153964329,0.124711711437262,-0.0745683275297249,-0.106805188665264,-0.197737309082935,-0.0139369140911028,0.0322799688934763,0.163266410386059,0.388228292031657,0.23080641387171,-0.046175974602047,0.0844097406917528,-0.124811651055663,0.145125082295828,0.0022331578111751,0.217667521152541,0.0287029927098737,-0.107138174101574,-0.0957031814961321,0.0466657315172224,-0.198141026432269,-0.0307852733682689,-0.0927632324048206,0.101814278021324,0.0493775613915319
stable,-0.0064649320572241,0.11033312768544,-0.153429850505228,0.122175390564027,-0.11168174228541,-0.20654638896603,-0.0435537922954384,0.198906851218242,0.279201212620659,0.298719181591031,0.135415008758047,0.0344067543256882,-0.367619876905393,0.132192199768386,0.0755116673096898,0.0317365830556397,-0.0100731115635283,0.257824719172856,-0.240373265433932,0.268329573260823,-0.178767643110046,0.0914813121944283,0.199408561723007,0.162019148923467,-0.130138712429109,-0.188097162674321,-0.0036070862566116,0.0791772424248558,0.103524368599891,-0.0272790396423219,0.145169893556886,0.243057922262407,0.0910431923801165
stable,0.111383397380098,-0.166333290096811,0.297080987482262,0.0534873747787641,0.209379130558964,0.118576454353763,-0.352593387098187,0.0252987477920328,0.0988113681827228,0.0849244791084414,0.0692094426117228,0.0230557515314273,-0.361340369380924,-0.0049500607130603,-0.0859862108807029,-0.0263675109005344,-0.260616477740882,0.150892475713458,0.11149589875994,0.296659107307853,-0.257311749708016,-0.113387328208538,0.0572842963484411,0.241624838556258,0.102460631691357,0.0397622064380059,0.140254063982123,0.0142736125674893,-0.130677384023049,-0.167479397903955,-0.159119139114425,-0.163731695687959,0.0044227104950496
