group,ARID3A,ARNTL,ATF2,BACH2,BARX2,CLOCK,DUX4,E2F7,EBF1,EHF,ELF1,ELK1,ELK4,EPAS1,ESRRA,ETV6,FOS,FOSL2,FOXA1,FOXM1,FOXP1,GATA1,GLIS1,GMEB1,GTF2B,HEY1,HNF1B,HOXA4,IRF1,IRF2,IRF3,JUND,KLF5,MAF,MAFF,MNT,MXI1,MYB,MYC,NKX2-1,REST,RXRG,SPI1,STAT2,STAT5A,TEAD4,ZNF384,ZNF76
progressive,-0.290590466423272,0.0538112895047754,0.24122029114282,-0.094273894743289,0.111293942337647,-0.363000901554378,-0.168371129677856,-0.224710243113452,0.133238178278447,0.0185326239439405,0.0482979091143082,0.0199089892295814,0.261784994098817,-0.302176326106198,-0.243190600021229,0.156598375744405,0.364210962634043,-0.173547150107631,0.209025380715636,0.134942400427295,-0.358805284015065,-0.121064710401075,-0.160217472036338,0.186739033265402,0.331385680073735,-0.26806495768635,0.417903463420265,-0.0069230065173031,-0.0447057382652477,-0.0487192131027783,0.0997714366379491,0.252522641750798,-0.291798943653357,-0.017447686981151,-0.106985871478104,-0.233050795005494,0.125136787673092,0.335299372387681,0.152421764400061,0.0595147318449284,0.239460634258646,-0.221335059656949,0.424454265286101,-0.0758473887212564,0.213662892287968,0.432517643501518,-0.0371887881551767,-0.410674773933884
progressive,-0.112036363829363,-0.421798113345582,-0.322275122892032,-0.436882245416801,-0.183941306243566,-0.435532303636108,0.0803978370083877,-0.22134936684898,0.468526641549866,0.480987191116869,-0.0240759181930505,0.0417748288003504,0.105718049364512,-0.42580098419094,-0.417352109437431,0.431822898395248,-0.407432972005384,-0.202629195938025,0.0080262842830318,0.155128853193911,0.309045693441243,-0.130917940822791,-0.415582511842305,0.0531759675351141,0.267983986059824,-0.224465971568753,-0.16270613510206,0.286396018086055,0.230951561428168,0.282443036393461,-0.238581667145127,0.152235282333556,0.189693232091735,-0.506501090771961,-0.475343847542364,0.214420643926772,0.0206834558050488,0.0712534487722169,0.157975469557546,0.0307904112239744,0.446909965122512,0.292620423557467,0.154286606909,0.360143924496508,0.234790091535007,-0.303560821293168,-0.127490262562249,0.336426034340946
progressive,-0.0941160805041654,-0.194922866450529,0.0345721202517963,0.0215573077261948,-0.0056772896760139,-0.138045020731125,0.0825921672620985,-0.286683797938448,0.270402249279797,0.0568657450054642,0.0913198262175075,-0.198716782743713,0.131812087580425,-0.0776075102751835,0.110914991762585,0.290705649063393,0.391392265026668,-0.168394372343503,-0.0594489049585899,0.0107514462830125,0.0036302902870792,-0.089349845209121,0.0498248038050821,0.0110428527841179,0.0553837500208665,-0.418599540691113,-0.104114086107903,0.257403114408734,0.211482351004201,0.0467942218566579,-0.0220939249211005,0.002552641800359,0.0752539594664389,-0.193278995877566,-0.119485417541895,-0.0417658805313687,-0.295358183310474,0.0021814771344173,0.0862064754741629,-0.0151007016304058,0.144040582015293,0.205092260782522,0.154227632734921,-0.0502947529156398,0.207595358150335,0.184607883025662,-0.0223935507750707,-0.185139248967348
progressive,-0.245739008434858,0.29412570035967,0.459498624201473,-0.145521889979619,0.247812398820245,-0.168148277116287,0.106484953758191,-0.581773409860084,0.228753781398453,-0.278371616569343,0.0398093120546471,-0.258289303267618,0.234592097742259,0.120015613428347,-0.0375349739594953,0.0429762696260575,-0.172957481199843,-0.141612888304765,0.136353583016858,0.0989718926203366,0.20788663458878,-0.119699296817828,0.177790517356795,-0.229656691997314,0.15981409272236,0.0199831935419215,0.165478543257987,0.150688575164104,0.077459113276865,0.289697809450438,-0.190000663505641,0.275966202070517,0.0052701380485416,-0.205830576620408,0.129114590723049,-0.118285079917032,-0.130918245368645,0.0023750827690498,0.0139108895684168,-0.387364896052384,0.173986051822061,0.174070005716976,-0.0203520490415163,0.0157567919804857,-0.073887552095767,0.0397621895458883,-0.0951051387119564,-0.0018524020684493
progressive,-0.440326219864702,-0.188171480651142,0.12771876007329,-0.165811406748883,0.271727546285898,0.156086942475601,0.436238228514151,0.233139385507208,0.278912500780807,0.0610721132067234,0.496133495726018,0.088139571088405,-0.132611961841374,0.120471866315494,-0.138867827392975,0.391765837761182,-0.0808926773306092,-0.204089871213137,-0.318367811239917,0.572752363917415,0.0048932017680843,-0.409604345472679,-0.57219491055143,-0.155343671320956,0.0297308461858288,-0.436981499668796,0.0625586555160148,0.149831076924,0.0845470938409507,-0.419824323849058,0.448997716668902,-0.0611959917324976,0.0536394016602661,0.289194418420072,-0.322269984801807,0.462500475978299,0.0954484041090879,-0.0467641434797932,0.63661174395406,-0.477923352437198,0.0727166946295063,0.485418003246543,-0.0871485428822107,0.556772034092532,0.48374564314859,-0.132364204789825,-0.451227530132839,0.117003267593814
stable,0.0121960547276693,-0.0268396544343593,-0.0815859706144998,0.0553895931142791,-0.0909899233039902,-0.158592239212912,-0.101881400560841,0.124048222665149,0.129973118014047,0.103821071547374,0.052614510578221,0.239208198616572,-0.0789838945808253,-0.0293830910034998,-0.0206177461811945,0.270845796293328,0.207663731253781,-0.150693985308386,0.0721085679792788,-0.215145032458859,0.117976126194663,-0.0925865433819951,-0.25825272025955,0.173680856225792,0.122441963223111,0.329319835283099,-0.120815169927482,0.356517401312203,0.26858817690877,0.310316883397513,0.273037948330495,0.147728776357782,-0.183158459681097,0.130174741378404,-0.0950054714990429,-0.0546496715147056,-0.401872818108315,-0.130010520754696,0.202210562282246,-0.0244151535599799,0.0898971608167927,0.104950835135053,-0.0367294913171373,-0.0255957246289154,0.0788516545554978,-0.069964261327129,-0.0392252331163229,-0.167907881270455
stable,0.089867738924084,-0.0156696583390763,-0.139989275770124,0.0971644426589423,-0.209144329120608,0.0344006928015453,-0.14327291983605,-0.288359380868377,0.15206860042823,0.0109469470800895,0.413353020623942,-0.196660228212866,-0.0676519075216805,0.221894973992086,0.0357956383797545,0.29190096074396,0.247081390583384,-0.170906329679369,-0.117159100097936,-0.370327034638752,-0.086011247295255,-0.255904362498136,-0.0698333604512474,0.101156194251411,-0.0922776746518195,0.0236109313869639,-0.146709657799178,0.297686952738807,-0.0246235668396346,0.285990169815767,0.102074757634621,0.0016358194860606,-0.0901186106431747,-0.0163079741948825,0.184345858486666,0.0851826256116112,-0.23773934311753,-0.0712770212332561,0.0006259247461234,-0.0589016995999254,-0.0701962539781242,-0.192965593041669,-0.241518052546949,-0.0623248884057364,0.0706985378385348,0.195880862155251,-0.20067151220876,-0.209728255339208
stable,0.302332504301975,0.0389092862908262,-0.140002828461342,0.105826884188837,-0.14954465666959,0.138010813420531,-0.0311957116107778,-0.297232747635419,0.115557498817123,-0.0037608662448156,0.132743382929286,0.102888737819156,-0.067597668855883,-0.0469414713324905,0.0338867804254551,0.383501451307462,0.273105727405733,-0.168195852128059,-0.114518698936517,-0.129309623013732,0.0699341757074338,-0.118616857411859,0.145446312996043,-0.156470351886787,-0.0161996110723978,0.105395302922282,-0.0239717083851691,0.408169852189385,0.194261550315568,0.261060459314065,0.202167569080199,-0.0546239790136804,-0.0746981911784285,0.160066715826171,-0.003010211621132,0.138186890613763,-0.336992186285468,-0.267094286276403,-0.0127077452200822,-0.298186379491585,0.18342335782336,-0.191717227928434,0.0730169618750794,-0.175956467152131,-0.178334875097522,0.0569572448966469,0.0692201903283044,0.0923651276276092
stable,0.207659762188038,-0.298415076291869,-0.0518303034636008,-0.0334007892604255,0.0879831981306989,-0.210155319082329,0.0215018974262808,-0.162018596426711,0.0868293279669117,0.0451889704605705,-0.0120611514273935,-0.0764761436386961,0.0600357232428408,-0.34453323305587,0.0765584697191849,0.262190404592905,0.028035021116119,-0.0776114170260451,0.0112908533717758,-0.033964891479046,-0.106168235413215,-0.0147096151501746,-0.0583252548228556,-0.144017678106239,0.0635412699779505,-0.0666745549250636,-0.0313035948929919,0.352197823775307,0.206110574583595,0.0771556328736953,0.238508551706388,0.0878053868472123,-0.172091959083728,-0.0997261380501526,-0.159553490394424,0.0729218755243803,-0.368187571413506,-0.112053517013922,0.100587244926389,-0.0858780647885286,0.154366947323626,-0.0859438604010725,0.0598518217869536,0.189652971201323,-0.030088061733647,-0.0262113407413267,-0.19051864570686,-0.226985293005676
stable,0.0918552008655368,0.0771044361143077,0.176343942482853,-0.0057645161214552,0.281485548168627,-0.332496210318991,0.362310181149104,-0.233282462337898,-0.0450855297358238,0.128593342727936,-0.101247605638745,-0.0882927191771421,0.16992236769992,-0.0856848802509881,-0.111707532933538,0.291140547833705,-0.0037807686373443,0.157505506259489,0.0358007299668501,-0.053031332920242,0.169561310712672,0.089605957374246,0.202620222973586,0.0629425098584729,0.235686695716824,0.111446960031127,0.232597007911413,0.260647452283239,0.44134719962296,0.116467471944382,0.142108671919927,0.219272361116632,0.232547513125969,-0.20910623768144,-0.255257531687146,-0.0212846918179952,-0.302115115402018,-0.104785911366221,0.179658159030759,-0.0881728943235705,-0.115645577185731,0.187233674406488,0.102963219738121,0.071110643970758,-0.25149786207024,0.0699722639055352,-0.0229560858870365,0.0453300146351507
